cycle,chamber,district,party,votes,candidate,canonical_source,person_id,canonical_candidate_id,incumbent,winner,candidate_code,expected_cmo_total_oof,cmo_total_oof,expected_cmo_total_cycle_holdout,cmo_total_cycle_holdout,expected_cmo_total_district_grouped,cmo_total_district_grouped,expected_cmo_total_final,cmo_total_final,cmo_total_stability_low,cmo_total_stability_high,expected_cmo_resource_adjusted_oof,cmo_resource_adjusted_oof,expected_cmo_resource_adjusted_cycle_holdout,cmo_resource_adjusted_cycle_holdout,expected_cmo_resource_adjusted_district_grouped,cmo_resource_adjusted_district_grouped,expected_cmo_resource_adjusted_final,cmo_resource_adjusted_final,cmo_resource_adjusted_stability_low,cmo_resource_adjusted_stability_high,expected_cmo_fundraising_adjusted_oof,cmo_fundraising_adjusted_oof,expected_cmo_fundraising_adjusted_cycle_holdout,cmo_fundraising_adjusted_cycle_holdout,expected_cmo_fundraising_adjusted_district_grouped,cmo_fundraising_adjusted_district_grouped,expected_cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_stability_low,cmo_fundraising_adjusted_stability_high,raw_overperformance_x,candidate_cmo_total_oof,candidate_cmo_total_cycle_holdout,candidate_cmo_total_district_grouped,candidate_cmo_total_final,candidate_cmo_resource_adjusted_oof,candidate_cmo_resource_adjusted_cycle_holdout,candidate_cmo_resource_adjusted_district_grouped,candidate_cmo_resource_adjusted_final,candidate_cmo_fundraising_adjusted_oof,candidate_cmo_fundraising_adjusted_cycle_holdout,candidate_cmo_fundraising_adjusted_district_grouped,candidate_cmo_fundraising_adjusted_final,candidate_cmo_total_stability_low,candidate_cmo_total_stability_high,candidate_cmo_resource_adjusted_stability_low,candidate_cmo_resource_adjusted_stability_high,candidate_cmo_fundraising_adjusted_stability_low,candidate_cmo_fundraising_adjusted_stability_high,candidate_cmo_specification_range,candidate_cmo_sign_consistent,candidate_war_oof,candidate_war_final,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,core_index_complete,statewide_index_margin,raw_overperformance_y,nonwhite_share,white_college_share,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,cmo_geography_low,cmo_geography_high,cmo_geography_mean,cmo_geography_range,robust_cmo_median,cmo_method_range,robust_positive,district_context,abortion_position,economic_ideology,guns_position,labor_position,social_ideology,available_issue_dimensions,issue_ideology_mean,shor_match_status,shor_match_method,shor_similarity,shor_suggested_name,shor_u_id,shor_np_score,shor_np_score_min,shor_np_score_max,shor_al_dem_conservative_percentile,shor_reference_caucus_n,shor_served_by_election,shor_pre_election_service_years,shor_first_observed_service_year
2010,house,1,D,7083.0,GREG BURDINE,alabama_sos,ALPERSON-GREG-BURDINE,AL-2010-house-1-D-GREG-BURDINE,0,1,AL-2010-house-1-D-GREG-BURDINE,4.1449141422249545,12.799671611603568,-42.158708504303945,59.10329425813247,1.3725001843140987,15.572085569514424,3.2727461077111126,13.67183964611741,-33.773822789736045,59.37316601294317,4.45415534048947,12.490430413339054,-38.2133828181611,55.15796857198963,1.6471625274771051,15.297423226351418,3.4974212140130048,13.447164539815518,-30.73533782204741,55.71619864872552,3.885382215093258,13.059203538735265,-40.199004118833535,57.14358987266206,1.7710154157462634,15.17357033808226,3.1188073154760723,13.825778438352453,-34.57236220427363,60.69076928174417,16.944585753828523,12.799671611603568,59.10329425813247,15.572085569514424,13.67183964611741,12.490430413339054,55.15796857198963,15.297423226351418,13.447164539815518,13.059203538735265,57.14358987266206,15.17357033808226,13.825778438352453,-33.773822789736045,59.37316601294317,-30.73533782204741,55.71619864872552,-34.57236220427363,60.69076928174417,0.5687731253962109,True,12.799671611603568,13.67183964611741,7083.0,6877.0,13960.0,1.475644699140401,True,False,False,-15.468941054688122,2,True,-15.468941054688122,16.944585753828523,,,,False,-0.4019734970546991,True,,,,,,,,,,,,,,,,,,,,,12.799671611603582,12.953875455204091,12.909606421552184,0.1542038436005093,15.572085569514424,46.30362264652891,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Burdine, Greg",AL2011L001,-0.304,-0.304,-0.304,47.45762711864407,59.0,False,0.0,
2010,house,2,D,6284.0,MIKE CURTIS,alabama_sos,ALPERSON-MIKE-CURTIS,AL-2010-house-2-D-MIKE-CURTIS,1,0,AL-2010-house-2-D-MIKE-CURTIS,18.579047260576687,-0.4316537490801799,-25.125356342135493,43.272749853632,20.715887497590167,-2.56849398609366,19.626504419978616,-1.4791109084821097,-47.005148150419785,46.14184065225943,18.493397141582506,-0.346003630085999,-21.98543429700908,40.13282780850558,20.49800849939614,-2.3506149878996325,19.42177461503775,-1.274381103541245,-43.571771865472456,42.87976460530047,15.531950800793256,2.6154427107032507,-29.676938310247017,47.82433182174353,18.449748985759552,-0.3023554742630452,17.059021238887905,1.088372272608602,-45.01612303230565,50.24700845371215,18.147393511496507,-0.4316537490801799,43.272749853632,-2.56849398609366,-1.4791109084821097,-0.346003630085999,40.13282780850558,-2.3506149878996325,-1.274381103541245,2.6154427107032507,47.82433182174353,-0.3023554742630452,1.088372272608602,-47.005148150419785,46.14184065225943,-43.571771865472456,42.87976460530047,-45.01612303230565,50.24700845371215,3.0470964597834307,True,-0.4316537490801799,-1.4791109084821097,6284.0,7599.0,13883.0,-9.472016134841173,True,True,False,-27.61940964633768,2,True,-27.61940964633768,18.147393511496507,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-0.4316537490801764,-0.2467817555824467,-0.284608402092271,0.1848719934977296,-0.4316537490801799,45.841243839725664,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Curtis, Mike",AL2007L064,-0.146,-0.146,-0.146,62.71186440677966,59.0,True,4.0,2007.0
2010,house,4,D,5244.0,VAUGHN GOODWIN,alabama_sos,ALPERSON-VAUGHN-GOODWIN,AL-2010-house-4-D-VAUGHN-GOODWIN,0,0,AL-2010-house-4-D-VAUGHN-GOODWIN,-2.510059552161967,0.6172867840777458,-46.027600896307504,44.13482812822328,-3.6599365249719247,1.7671637568877037,-3.882485017071153,1.989712248986932,-45.95620761726186,47.19078118541736,-2.0797432926105435,0.1869705245263224,-41.94594019494516,40.05316742686094,-3.545989790200572,1.6532170221163511,-3.621274168635421,1.7285014005511998,-43.03879771086014,43.412738759912784,0.0312628419234046,-1.9240356100076257,-41.92854185943176,40.03576909134754,-1.153219964591706,-0.739552803492515,-1.254511389463861,-0.6382613786203599,-49.55560135301653,45.70753013300127,-1.892772768084221,0.6172867840777458,44.13482812822328,1.7671637568877037,1.989712248986932,0.1869705245263224,40.05316742686094,1.6532170221163511,1.7285014005511998,-1.9240356100076257,40.03576909134754,-0.739552803492515,-0.6382613786203599,-45.95620761726186,47.19078118541736,-43.03879771086014,43.412738759912784,-49.55560135301653,45.70753013300127,2.5413223940853715,True,0.6172867840777458,1.989712248986932,5244.0,12153.0,17397.0,-39.71374374892223,True,False,True,-37.820970980838005,2,True,-37.820970980838005,-1.892772768084221,,,,False,-0.2915553648907216,True,,,,,,,,,,,,,,,,,,,,,0.2249353689387154,0.6172867840777476,0.3091912380657872,0.3923514151390321,1.7671637568877037,43.517541344145535,True,mixed_or_demographics_missing,,,,,,,,unmatched,none,51.42857142857142,ghee,,,,,,,,,
2010,house,5,D,5402.0,HENRY A. WHITE,alabama_sos,ALPERSON-HENRY-A-WHITE,AL-2010-house-5-D-HENRY-A-WHITE,1,0,AL-2010-house-5-D-HENRY-A-WHITE,18.96387433493586,-4.410210802999908,-25.125356342135493,39.67901987407144,19.03560610201374,-4.4819425700777895,19.626504419978616,-5.0728408880426645,-50.98370520433952,42.1632835983397,18.92268498137038,-4.369021449434429,-21.98543429700908,36.53909782894503,18.904229273827827,-4.350565741891876,19.42177461503775,-4.8681110831018,-47.59478968482089,38.85674678595203,14.74168045466669,-0.1880169227307391,-27.73924938099361,42.29291291292956,14.72514504043282,-0.1714815084968695,16.04439265685729,-1.490729124921339,-47.81958266573964,47.44354882027816,14.553663531935952,-4.410210802999908,39.67901987407144,-4.4819425700777895,-5.0728408880426645,-4.369021449434429,36.53909782894503,-4.350565741891876,-4.8681110831018,-0.1880169227307391,42.29291291292956,-0.1714815084968695,-1.490729124921339,-50.98370520433952,42.1632835983397,-47.59478968482089,38.85674678595203,-47.81958266573964,47.44354882027816,4.2221938802691685,True,-4.410210802999908,-5.0728408880426645,5402.0,8807.0,14209.0,-23.96368498838764,True,True,False,-38.5173485203236,2,True,-38.5173485203236,14.553663531935952,,,,False,-0.6468623111001544,True,,,,,,,,,,,,,,,,,,,,,-4.410210802999895,-4.276740820886069,-4.30601885865981,0.1334699821138265,-4.410210802999908,44.160962444149234,False,mixed_or_demographics_missing,,,,,,,,fuzzy_review,none,95.0,henry white,,,,,,,,,
2010,house,7,D,6911.0,JOHN 'Jody' LETSON,alabama_sos,ALPERSON-JOHN-JODY-LETSON,AL-2010-house-7-D-JOHN-JODY-LETSON,1,0,AL-2010-house-7-D-JOHN-JODY-LETSON,20.90688016353804,-7.59056207044936,-25.125356342135493,38.441674435224165,18.503639789490936,-5.187321696402263,19.626504419978616,-6.310186326889943,-54.16405647178897,38.98293233089025,20.606037157488625,-7.289719064399952,-21.98543429700908,35.301752390097754,18.275468966599803,-4.959150873511129,19.42177461503775,-6.105456521949078,-50.515487299786415,35.93604917098651,17.954627432761882,-4.638309339673208,-29.676938310247017,42.99325640333569,14.187968552491604,-0.8716504594029306,17.059021238887905,-3.742703145799231,-52.269875082682105,42.99325640333569,13.316318093088674,-7.59056207044936,38.441674435224165,-5.187321696402263,-6.310186326889943,-7.289719064399952,35.301752390097754,-4.959150873511129,-6.105456521949078,-4.638309339673208,42.99325640333569,-0.8716504594029306,-3.742703145799231,-54.16405647178897,38.98293233089025,-50.515487299786415,35.93604917098651,-52.269875082682105,42.99325640333569,2.952252730776152,True,-7.59056207044936,-6.310186326889943,6911.0,7096.0,14007.0,-1.320768187334904,True,True,False,-14.637086280423578,2,True,-14.637086280423578,13.316318093088674,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-7.590562070449364,-7.215451989241561,-7.291364909620737,0.3751100812078025,-5.187321696402263,46.03223650567352,False,mixed_or_demographics_missing,,,,,,,,fuzzy_review,none,90.0,letson,,,,,,,,,
2010,house,8,D,5147.0,DRAMA BRELAND,alabama_sos,ALPERSON-DRAMA-BRELAND,AL-2010-house-8-D-DRAMA-BRELAND,0,0,AL-2010-house-8-D-DRAMA-BRELAND,1.957629915753614,22.719643209401934,-42.158708504303945,66.8359816294595,2.6003473364223906,22.07692578873316,3.2727461077111126,21.40452701744444,-23.853851191937675,69.29313761074154,2.3429095480314777,22.33436357712407,-38.2133828181611,62.890655943316645,2.9575568870607647,21.719716238094783,3.4974212140130048,21.179851911142546,-20.891404658262392,65.56013181251053,1.5500480152080556,23.12722510994749,-40.33534571702741,65.01261884218296,1.979495697019571,22.69777742813598,2.978267037154499,21.69900608800105,-24.504340633061407,70.7587908529564,24.677273125155548,22.719643209401934,66.8359816294595,22.07692578873316,21.40452701744444,22.33436357712407,62.890655943316645,21.719716238094783,21.179851911142546,23.12722510994749,65.01261884218296,22.69777742813598,21.69900608800105,-23.853851191937675,69.29313761074154,-20.891404658262392,65.56013181251053,-24.504340633061407,70.7587908529564,0.792861532823423,True,22.719643209401934,21.40452701744444,5147.0,6574.0,11721.0,-12.17472911867588,True,False,False,-36.85200224383143,2,True,-36.85200224383143,24.677273125155548,,,,False,-0.4402508436329951,True,,,,,,,,,,,,,,,,,,,,,22.719643209401937,23.04108868216304,22.964961712698845,0.3214454727610984,22.719643209401934,44.75905584072633,True,mixed_or_demographics_missing,,,,,,,,unmatched,none,67.5,burke,,,,,,,,,
2010,house,9,D,4294.0,KATHY WHITE GOODWIN,alabama_sos,ALPERSON-KATHY-WHITE-GOODWIN,AL-2010-house-9-D-KATHY-WHITE-GOODWIN,0,0,AL-2010-house-9-D-KATHY-WHITE-GOODWIN,4.1449141422249545,-7.7981505976669245,-42.158708504303945,38.505472048861975,2.805112113176719,-6.458348568618689,3.2727461077111126,-6.925982563153083,-54.37164499900653,38.77534380367268,4.45415534048947,-8.10739179593144,-38.2133828181611,34.56014636271913,3.251747153502049,-6.904983608944019,3.4974212140130048,-7.150657669454975,-51.3331600313179,35.11837643945502,4.091930010699972,-7.745166466141942,-43.00897222288459,39.35573576744262,4.135189579448569,-7.788426034890539,3.234294625700171,-6.887531081142141,-55.376732209150845,39.88639927686695,-3.65323645544197,-7.7981505976669245,38.505472048861975,-6.458348568618689,-6.925982563153083,-8.10739179593144,34.56014636271913,-6.904983608944019,-7.150657669454975,-7.745166466141942,39.35573576744262,-7.788426034890539,-6.887531081142141,-54.37164499900653,38.77534380367268,-51.3331600313179,35.11837643945502,-55.376732209150845,39.88639927686695,0.3622253297894975,True,-7.7981505976669245,-6.925982563153083,4294.0,11405.0,15699.0,-45.29587871838971,True,False,False,-41.64264226294774,2,True,-41.64264226294774,-3.65323645544197,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-7.798150597666912,-7.643946754066388,-7.688215787718299,0.1542038436005244,-6.458348568618689,46.3036226465289,False,mixed_or_demographics_missing,,,,,,,,unmatched,none,85.5,henry white,,,,,,,,,
2010,house,12,D,7667.0,"JAMES C. FIELDS, JR.",alabama_sos,ALPERSON-JAMES-C-FIELDS-JR,AL-2010-house-12-D-JAMES-C-FIELDS-JR,1,0,AL-2010-house-12-D-JAMES-C-FIELDS-JR,18.579047260576687,15.60316659430908,-25.125356342135493,59.30757019702126,19.421963574906663,14.760250279979104,19.626504419978616,14.55570943490715,-30.97032780703053,62.17666099564869,18.493397141582506,15.68881671330326,-21.98543429700908,56.167648151894845,19.202813873901427,14.97939998098434,19.42177461503775,14.760439239848017,-27.5369515220832,58.91458494868972,24.605374104759512,9.576839750126254,-19.083423217386112,53.26563707227188,24.143314897180005,10.03889895770576,24.96677756543628,9.215436289449489,-38.054725992882645,57.20840549313515,34.18221385488577,15.60316659430908,59.30757019702126,14.760250279979104,14.55570943490715,15.68881671330326,56.167648151894845,14.97939998098434,14.760439239848017,9.576839750126254,53.26563707227188,10.03889895770576,9.215436289449489,-30.97032780703053,62.17666099564869,-27.5369515220832,58.91458494868972,-38.054725992882645,57.20840549313515,6.111976963177007,True,15.60316659430908,14.55570943490715,7667.0,9062.0,16729.0,-8.33881283997848,True,True,False,-42.52102669486425,2,True,-42.52102669486425,34.18221385488577,,,,False,1.78322551517545,True,,,,,,,,,,,,,,,,,,,,,15.603166594309084,15.788038587806806,15.750211941296982,0.1848719934977225,15.60316659430908,44.54731991704216,True,mixed_or_demographics_missing,,-1.0,,,,1.0,-1.0,matched,manual_alias,100.0,"Fields, James Jr.",AL2008L061,-0.131,-0.131,-0.131,64.40677966101694,59.0,True,3.0,2008.0
2010,house,13,D,5186.0,TOMMY SHERER,alabama_sos,ALPERSON-TOMMY-SHERER,AL-2010-house-13-D-TOMMY-SHERER,1,0,AL-2010-house-13-D-TOMMY-SHERER,21.44813805920412,-18.42592988311932,-25.125356342135493,28.14756451822029,20.12516169373232,-17.102953517647517,19.626504419978616,-16.604296243893817,-64.99942428445893,28.14756451822029,21.361358000239665,-18.339149824154863,-21.98543429700908,25.00764247309388,19.919097229334856,-16.896889053250057,19.42177461503775,-16.399566438952952,-61.56491805954133,24.886618411231595,18.665739244806183,-15.643531068721384,-29.676938310247017,32.69914648633181,18.34235106736697,-15.320142891282169,17.059021238887905,-14.036813062803104,-63.27509681173028,31.988034674287515,3.022208176084799,-18.42592988311932,28.14756451822029,-17.102953517647517,-16.604296243893817,-18.339149824154863,25.00764247309388,-16.896889053250057,-16.399566438952952,-15.643531068721384,32.69914648633181,-15.320142891282169,-14.036813062803104,-64.99942428445893,28.14756451822029,-61.56491805954133,24.886618411231595,-63.27509681173028,31.988034674287515,2.782398814397933,True,-18.42592988311932,-16.604296243893817,5186.0,7990.0,13176.0,-21.281117182756528,True,True,False,-24.303325358841327,2,True,-24.303325358841327,3.022208176084799,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-18.435733854178,-18.42592988311932,-18.43275752002686,0.0098039710586732,-17.102953517647517,46.57349440133961,False,mixed_or_demographics_missing,,,,,,,,unmatched,none,80.0,sherer thomas,,,,,,,,,
2010,house,14,D,4121.0,KEN GUIN,alabama_sos,ALPERSON-KEN-GUIN,AL-2010-house-14-D-KEN-GUIN,1,0,AL-2010-house-14-D-KEN-GUIN,21.44813805920412,-32.82046401676733,-25.125356342135493,13.75303038457228,20.798354721057034,-32.17068067862024,19.626504419978616,-30.99883037754183,-79.39395841810693,13.753030384572275,21.361358000239665,-32.73368395780288,-21.98543429700908,10.613108339445866,20.554349680985634,-31.926675638548847,19.42177461503775,-30.794100572600964,-75.95945219318935,10.49208427758358,20.96965629642288,-32.34198225398609,-24.72441182667848,13.352085869115264,20.02871596058764,-31.40104191815085,19.152073031670582,-30.524398989233795,-79.973547996995,15.28958348902281,-11.372325957563213,-32.82046401676733,13.75303038457228,-32.17068067862024,-30.99883037754183,-32.73368395780288,10.613108339445866,-31.926675638548847,-30.794100572600964,-32.34198225398609,13.352085869115264,-31.40104191815085,-30.524398989233795,-79.39395841810693,13.753030384572275,-75.95945219318935,10.49208427758358,-79.973547996995,15.28958348902281,0.478481762781243,True,-32.82046401676733,-30.99883037754183,4121.0,9327.0,13448.0,-38.7120761451517,True,True,False,-27.33975018758849,2,True,-27.33975018758849,-11.372325957563213,,,,False,0.1995410131420114,True,,,,,,,,,,,,,,,,,,,,,-32.83026798782601,-32.82046401676733,-32.827291653674884,0.0098039710586803,-32.17068067862024,46.573494401339616,False,mixed_or_demographics_missing,,,,,,,,unmatched,none,66.66666666666667,guin james,,,,,,,,,
