person_id,candidate,election_cycle,candidate_chamber,candidate_district,legiscan_people_id,bill_id,bill_number,session_year,session_name,sponsorship_role,sponsor_order,same_role_sponsor_count,priority_weight,activity_date,issue,subject_names,title,description,status,status_date,activity_timing,url,state_link
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96547,HB307,2010,Regular Session 2010,joint_sponsor,0,3,0.3333333333333333,2010-01-19,taxes_budget,Motor Vehicles,"Motor vehicles, used motor vehicle dealer or motor vehicle wholesaler, licensure and regulation, additional training required for new applicants, Revenue Department to enforce, Secs. 40-12-390, 40-12-391 am'd.","Motor vehicles, used motor vehicle dealer or motor vehicle wholesaler, licensure and regulation, additional training required for new applicants, Revenue Department to enforce, Secs. 40-12-390, 40-12-391 am'd.",1,2010-01-19,pre_or_during_election,https://legiscan.com/AL/bill/HB307/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB307
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96548,HB308,2010,Regular Session 2010,joint_sponsor,0,3,0.3333333333333333,2010-01-19,unclassified,Veterans,"Alabama G.I. and Dependents' Educational Benefit Act, children of certain disabled veterans eligible for education benefits for certain time period, retroactive effect, Sec. 31-6-6 am'd.; Act 2009-559, 2009 Reg. Sess. am'd.","Alabama G.I. and Dependents' Educational Benefit Act, children of certain disabled veterans eligible for education benefits for certain time period, retroactive effect, Sec. 31-6-6 am'd.; Act 2009-559, 2009 Reg. Sess. am'd.",1,2010-01-19,pre_or_during_election,https://legiscan.com/AL/bill/HB308/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB308
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96568,HB328,2010,Regular Session 2010,joint_sponsor,0,6,0.16666666666666666,2010-01-19,unclassified,Emergency Management,"Emergency management, Governor and local emergency management agencies, mutual aid agreements with federally recognized Indian tribes, authorized, Secs. 31-9-6, 31-9-9 am'd.","Emergency management, Governor and local emergency management agencies, mutual aid agreements with federally recognized Indian tribes, authorized, Secs. 31-9-6, 31-9-9 am'd.",3,2010-04-22,pre_or_during_election,https://legiscan.com/AL/bill/HB328/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB328
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96569,HB329,2010,Regular Session 2010,joint_sponsor,0,7,0.14285714285714285,2010-01-19,unclassified,State Property,"State property, time period for state to repurchase land sold by state to certain entities if later sold to private person or entities, decreased, municipal commercial development authorities exempt from procedures regarding sale or transfer of state property, retroactive effect, Sec. 9-15-82 am'd.","State property, time period for state to repurchase land sold by state to certain entities if later sold to private person or entities, decreased, municipal commercial development authorities exempt from procedures regarding sale or transfer of state property, retroactive effect, Sec. 9-15-82 am'd.",4,2010-04-08,pre_or_during_election,https://legiscan.com/AL/bill/HB329/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB329
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96578,HB338,2010,Regular Session 2010,joint_sponsor,0,2,0.5,2010-01-19,unclassified,State Agencies,"Electrical Contractors, Board of, compensation increased, expired licenses restoration fee, investigations, appeals, continuing education, penalties, Sunset Law provided for, Secs. 34-36-1, 34-36-3, 34-36-4, 34-36-5, 34-36-6, 34-36-7, 34-36-8, 34-36-9, 34-36-13, 34-36-15, 34-36-16, 34-36-17 am'd.; Sec. 34-36-14 repealed","Electrical Contractors, Board of, compensation increased, expired licenses restoration fee, investigations, appeals, continuing education, penalties, Sunset Law provided for, Secs. 34-36-1, 34-36-3, 34-36-4, 34-36-5, 34-36-6, 34-36-7, 34-36-8, 34-36-9, 34-36-13, 34-36-15, 34-36-16, 34-36-17 am'd.; Sec. 34-36-14 repealed",1,2010-01-19,pre_or_during_election,https://legiscan.com/AL/bill/HB338/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB338
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96618,HB378,2010,Regular Session 2010,joint_sponsor,0,21,0.047619047619047616,2010-01-21,unclassified,Civil Procedure,"Class action lawsuits filed in Alabama, plan for undistributed funds to be distributed to Child Abuse and Neglect Prevention Department if class members cannot be located, or if distribution to class is not economically feasible, or if class members do not make a claim to the class funds","Class action lawsuits filed in Alabama, plan for undistributed funds to be distributed to Child Abuse and Neglect Prevention Department if class members cannot be located, or if distribution to class is not economically feasible, or if class members do not make a claim to the class funds",1,2010-01-21,pre_or_during_election,https://legiscan.com/AL/bill/HB378/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB378
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96638,HB398,2010,Regular Session 2010,joint_sponsor,0,9,0.1111111111111111,2010-01-21,taxes_budget,Nurses and Nursing,"Nursing scholarships, qualifications altered, funding increased, appropriation, Graduate Degree Scholarship for Nurses, Secs. 34-21-60, 34-21-61, 34-21-62, 34-21-63 am'd.","Nursing scholarships, qualifications altered, funding increased, appropriation, Graduate Degree Scholarship for Nurses, Secs. 34-21-60, 34-21-61, 34-21-62, 34-21-63 am'd.",1,2010-01-21,pre_or_during_election,https://legiscan.com/AL/bill/HB398/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB398
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,416099,HB4,2010,First Special Session 2010,joint_sponsor,0,20,0.05,2010-12-08,unclassified,Elections,"Elections, printed material, publication, distribution, or display of information relating to, disclosure of responsible person or entity, required, disclosure to include information by telephone, television, radio, Internet, or other electronic mass-media advertisement, Sec. 17-5-13 am'd.","Elections, printed material, publication, distribution, or display of information relating to, disclosure of responsible person or entity, required, disclosure to include information by telephone, television, radio, Internet, or other electronic mass-media advertisement, Sec. 17-5-13 am'd.",1,2010-12-08,post_election,https://legiscan.com/AL/bill/HB4/2010/X1,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB4
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96653,HB413,2010,Regular Session 2010,joint_sponsor,0,68,0.014705882352941176,2010-01-21,unclassified,Controlled Substances,"Ephedrine, pseudoephedrine, and phenylpropanolamine, State Board of Health required to classify as controlled substances, exemptions, removed from list of precursor chemicals maintained by State Board of Pharmacy, Secs. 20-2-20, 20-2-181 am'd.","Ephedrine, pseudoephedrine, and phenylpropanolamine, State Board of Health required to classify as controlled substances, exemptions, removed from list of precursor chemicals maintained by State Board of Pharmacy, Secs. 20-2-20, 20-2-181 am'd.",1,2010-01-21,pre_or_during_election,https://legiscan.com/AL/bill/HB413/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB413
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96661,HB421,2010,Regular Session 2010,joint_sponsor,0,42,0.023809523809523808,2010-01-26,unclassified,Municipalities,"Municipalities, municipal courts, court costs for jails, distrib. for municipal jails, Sec. 11-47-7.1 am'd.","Municipalities, municipal courts, court costs for jails, distrib. for municipal jails, Sec. 11-47-7.1 am'd.",1,2010-01-26,pre_or_during_election,https://legiscan.com/AL/bill/HB421/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB421
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96668,HB428,2010,Regular Session 2010,joint_sponsor,0,16,0.0625,2010-01-26,unclassified,Motor Vehicles,"Motor carrier, broker, or freight forwarder, fuel surcharges of, certain fuel cost disclosures and fuel cost reimbursements required, false or misleading information prohibited, certain information regarding timber and timber products required, Trust in Reliable Understanding of Consumer Costs Act or the TRUCC Act","Motor carrier, broker, or freight forwarder, fuel surcharges of, certain fuel cost disclosures and fuel cost reimbursements required, false or misleading information prohibited, certain information regarding timber and timber products required, Trust in Reliable Understanding of Consumer Costs Act or the TRUCC Act",1,2010-01-26,pre_or_during_election,https://legiscan.com/AL/bill/HB428/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB428
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96731,HB491,2010,Regular Session 2010,joint_sponsor,0,22,0.045454545454545456,2010-02-04,health_social_services,Mental Health Department,"Mental Health Department, certain institutions, leasing, transferring, or management by nongovernmental entities, approval by Legislature required, Sec. 22-50-9 am'd.","Mental Health Department, certain institutions, leasing, transferring, or management by nongovernmental entities, approval by Legislature required, Sec. 22-50-9 am'd.",1,2010-02-04,pre_or_during_election,https://legiscan.com/AL/bill/HB491/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB491
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,416092,HB5,2010,First Special Session 2010,joint_sponsor,0,20,0.05,2010-12-08,ethics_government,Elections,"Campaign contributions, PAC to PAC transfers, prohibited, Sec. 17-5-15 am'd.","Campaign contributions, PAC to PAC transfers, prohibited, Sec. 17-5-15 am'd.",1,2010-12-08,post_election,https://legiscan.com/AL/bill/HB5/2010/X1,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB5
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96746,HB506,2010,Regular Session 2010,joint_sponsor,0,56,0.017857142857142856,2010-02-04,taxes_budget,Taxation,"Congressional Medal of Honor Foundation, Inc., exempt from state, county, and municipal sales and use tax","Congressional Medal of Honor Foundation, Inc., exempt from state, county, and municipal sales and use tax",1,2010-02-04,pre_or_during_election,https://legiscan.com/AL/bill/HB506/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB506
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96768,HB528,2010,Regular Session 2010,joint_sponsor,0,55,0.01818181818181818,2010-02-09,criminal_justice,Controlled Substances,"Ephedrine and pseudoephedrine, over-the-counter products, sales further regulated, on-line electronic verification system operated by Criminal Justice Information Center, penalties, Drug Abuse Task Force, established, members, Sec. 20-2-190 am'd.; Act 2009-283, 2009 Reg. Sess. am'd.","Ephedrine and pseudoephedrine, over-the-counter products, sales further regulated, on-line electronic verification system operated by Criminal Justice Information Center, penalties, Drug Abuse Task Force, established, members, Sec. 20-2-190 am'd.; Act 2009-283, 2009 Reg. Sess. am'd.",4,2010-03-11,pre_or_during_election,https://legiscan.com/AL/bill/HB528/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB528
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96806,HB566,2010,Regular Session 2010,joint_sponsor,0,2,0.5,2010-02-16,criminal_justice,Tuscaloosa County,"Tuscaloosa, motor vehicles, automated traffic infraction device, use for red light enforcement authorized, procedures, posting of informational signs, civil fines, record keeping by Criminal Justice Information Center, appeals, tampering with photographic traffic signal enforcement system, prohibited, Tuscaloosa Red Light Safety Act","Tuscaloosa, motor vehicles, automated traffic infraction device, use for red light enforcement authorized, procedures, posting of informational signs, civil fines, record keeping by Criminal Justice Information Center, appeals, tampering with photographic traffic signal enforcement system, prohibited, Tuscaloosa Red Light Safety Act",4,2010-04-22,pre_or_during_election,https://legiscan.com/AL/bill/HB566/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB566
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96829,HB589,2010,Regular Session 2010,joint_sponsor,0,4,0.25,2010-02-17,unclassified,Lamar County,"Lamar Co., court costs, drug enforcement fee, Legislature authorized to provide by local law, distrib. to clerk of the court and drug enforcement fund, const. amend.","Lamar Co., court costs, drug enforcement fee, Legislature authorized to provide by local law, distrib. to clerk of the court and drug enforcement fund, const. amend.",4,2010-03-25,pre_or_during_election,https://legiscan.com/AL/bill/HB589/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB589
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,416089,HB6,2010,First Special Session 2010,joint_sponsor,0,20,0.05,2010-12-08,unclassified,Elections,"Principal campaign committees and political action committees, contributions and expenditures, reporting to Secretary of State, periodic full disclosures of sources and amounts of contributions, frequency of reporting of contributions Sec. 17-5-8 am'd.","Principal campaign committees and political action committees, contributions and expenditures, reporting to Secretary of State, periodic full disclosures of sources and amounts of contributions, frequency of reporting of contributions Sec. 17-5-8 am'd.",1,2010-12-08,post_election,https://legiscan.com/AL/bill/HB6/2010/X1,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB6
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96846,HB606,2010,Regular Session 2010,joint_sponsor,0,2,0.5,2010-02-23,unclassified,Fayette County,"Fayette Co., court costs, drug enforcement fees, specified fees provided for, distrib. to clerk of the court and district attorney's drug enforcement fund, Legislature authorized to provide for additional court costs and distribution, const. amend.","Fayette Co., court costs, drug enforcement fees, specified fees provided for, distrib. to clerk of the court and district attorney's drug enforcement fund, Legislature authorized to provide for additional court costs and distribution, const. amend.",4,2010-04-06,pre_or_during_election,https://legiscan.com/AL/bill/HB606/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB606
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96847,HB607,2010,Regular Session 2010,joint_sponsor,0,2,0.5,2010-02-23,taxes_budget,Taxation,"Veterans' Affairs, State Department of, income tax refund check-off for voluntary contribution to, duties to Revenue Department","Veterans' Affairs, State Department of, income tax refund check-off for voluntary contribution to, duties to Revenue Department",2,2010-04-13,pre_or_during_election,https://legiscan.com/AL/bill/HB607/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB607
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96888,HB648,2010,Regular Session 2010,joint_sponsor,0,9,0.1111111111111111,2010-03-02,environment,Environment,"Chattahoochee River, landfills and junkyards prohibited within certain distance of river","Chattahoochee River, landfills and junkyards prohibited within certain distance of river",1,2010-03-02,pre_or_during_election,https://legiscan.com/AL/bill/HB648/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB648
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96939,HB699,2010,Regular Session 2010,joint_sponsor,0,17,0.058823529411764705,2010-03-09,public_education,Children,"Child abuse or neglect, suspected, mandatory reporting, requirements for school teachers and school officials, established, responsibilities of principals and local superintendents of education Sec. 26-14-3 am'd.","Child abuse or neglect, suspected, mandatory reporting, requirements for school teachers and school officials, established, responsibilities of principals and local superintendents of education Sec. 26-14-3 am'd.",1,2010-03-09,pre_or_during_election,https://legiscan.com/AL/bill/HB699/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB699
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,416076,HB7,2010,First Special Session 2010,joint_sponsor,0,20,0.05,2010-12-08,ethics_government,Secretary of State,"Campaign contributions and expenditures, Secretary of State required to maintain electronic database searchable by the public","Campaign contributions and expenditures, Secretary of State required to maintain electronic database searchable by the public",1,2010-12-08,post_election,https://legiscan.com/AL/bill/HB7/2010/X1,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB7
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96949,HB709,2010,Regular Session 2010,joint_sponsor,0,22,0.045454545454545456,2010-03-11,taxes_budget,Motor Vehicles,"Motor carriers, federal Unified Carrier Registration Act of 2005, responsibility for administration transferred from Public Service Commission to Revenue Department, distrib. of net fees to Public Safety Department, Sec. 37-3-32.1 amended and renumbered as Sec. 40-12-435","Motor carriers, federal Unified Carrier Registration Act of 2005, responsibility for administration transferred from Public Service Commission to Revenue Department, distrib. of net fees to Public Safety Department, Sec. 37-3-32.1 amended and renumbered as Sec. 40-12-435",1,2010-03-11,pre_or_during_election,https://legiscan.com/AL/bill/HB709/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB709
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96973,HB733,2010,Regular Session 2010,joint_sponsor,0,1,1.0,2010-03-23,unclassified,Pickens County,"Pickens Co., drug enforcement fee in certain cases in circuit, district, and municipal courts, authorized, distrib. to district attorney drug enforcement fund","Pickens Co., drug enforcement fee in certain cases in circuit, district, and municipal courts, authorized, distrib. to district attorney drug enforcement fund",4,2010-04-13,pre_or_during_election,https://legiscan.com/AL/bill/HB733/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB733
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96974,HB734,2010,Regular Session 2010,joint_sponsor,0,1,1.0,2010-03-23,criminal_justice,Pickens County,"Pickens Co., solicitor's fee, authorized in all criminal cases where court costs are assessed, waiver prohibited unless other costs waived, Act 2007-277, 2007 Reg. Sess. am'd.","Pickens Co., solicitor's fee, authorized in all criminal cases where court costs are assessed, waiver prohibited unless other costs waived, Act 2007-277, 2007 Reg. Sess. am'd.",4,2010-04-13,pre_or_during_election,https://legiscan.com/AL/bill/HB734/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB734
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,96987,HB747,2010,Regular Session 2010,joint_sponsor,0,25,0.04,2010-03-23,criminal_justice,Corrections Department,"Corrections Department, certain employees who work inside a security fence under certain conditions, compensation increased","Corrections Department, certain employees who work inside a security fence under certain conditions, compensation increased",1,2010-03-23,pre_or_during_election,https://legiscan.com/AL/bill/HB747/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB747
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,97075,HJR10,2010,Regular Session 2010,joint_sponsor,0,104,0.009615384615384616,2010-01-12,public_education,"Resolutions, Congratulatory","University of Alabama football team, commended","University of Alabama football team, commended",4,2010-01-19,pre_or_during_election,https://legiscan.com/AL/bill/HJR10/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR10
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,97076,HJR11,2010,Regular Session 2010,joint_sponsor,0,104,0.009615384615384616,2010-01-12,public_education,"Resolutions, Congratulatory","University of Alabama football team, commended","University of Alabama football team, commended",4,2010-01-19,pre_or_during_election,https://legiscan.com/AL/bill/HJR11/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR11
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,97134,HJR140,2010,Regular Session 2010,joint_sponsor,0,104,0.009615384615384616,2010-01-26,public_education,"Resolutions, Congratulatory","Teachers and educational support personnel, commended","Teachers and educational support personnel, commended",4,2010-02-18,pre_or_during_election,https://legiscan.com/AL/bill/HJR140/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR140
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,3381,97143,HJR172,2010,Regular Session 2010,joint_sponsor,0,104,0.009615384615384616,2010-01-28,unclassified,"Resolutions, Congratulatory","Boy Scouts of America, 100th Anniversary, recognized","Boy Scouts of America, 100th Anniversary, recognized",4,2010-02-18,pre_or_during_election,https://legiscan.com/AL/bill/HJR172/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR172
