person_id,candidate,election_cycle,legiscan_people_id,bill_id,bill_number,session_year,session_name,history_order,action_date,action,chamber,importance,matched_name,activity_timing,bill_url,bill_title,bill_description,subject_names
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,1596612,HB400,2022,Regular Session 2022,16,2022-04-06,Beasley Amendment Offered,S,0,Beasley,post_election,https://legiscan.com/AL/bill/HB400/2022,"Taxation, grain bins exempt from ad valorem taxation, Sec. 40-9-1 am'd.","Taxation, grain bins exempt from ad valorem taxation, Sec. 40-9-1 am'd.",Taxation
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,1596612,HB400,2022,Regular Session 2022,18,2022-04-06,Beasley Amendment Offered,S,0,Beasley,post_election,https://legiscan.com/AL/bill/HB400/2022,"Taxation, grain bins exempt from ad valorem taxation, Sec. 40-9-1 am'd.","Taxation, grain bins exempt from ad valorem taxation, Sec. 40-9-1 am'd.",Taxation
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,1869581,HB390,2024,Regular Session 2024,13,2024-05-08,Beasley 1st Amendment Offered R8LUYNY-1,S,0,Beasley,post_election,https://legiscan.com/AL/bill/HB390/2024,"Alabama Medical Cannabis Commission; primary responsibility over regulation, licensing, and enforcement of cannabis cultivation  authorized","Alabama Medical Cannabis Commission; primary responsibility over regulation, licensing, and enforcement of cannabis cultivation  authorized",Health
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,299711,HB416,2011,Regular Session 2011,8,2011-05-03,Fielding Amendment Offered,,0,Fielding,post_election,https://legiscan.com/AL/bill/HB416/2011,"Talladega College, appropriation","Talladega College, appropriation",Appropriations
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,375464,HB81,2012,Regular Session 2012,13,2012-05-16,Fielding Amendment Offered,,0,Fielding,post_election,https://legiscan.com/AL/bill/HB81/2012,"Stored wire and electronic communications, transactional location records, pen registers, and trap and trace devices, federal law to be followed regarding these devices, use of such devices authorized in emergency situations relating to missing persons","Stored wire and electronic communications, transactional location records, pen registers, and trap and trace devices, federal law to be followed regarding these devices, use of such devices authorized in emergency situations relating to missing persons",Electronic Monitoring Devices
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,399774,HB338,2012,Regular Session 2012,22,2012-05-16,Fielding Amendment Offered,,0,Fielding,post_election,https://legiscan.com/AL/bill/HB338/2012,"Funeral or cemetery services, preneed funeral service contracts, regulation further provided for, Secs. 27-17A-5, 27-17A-11.1 added; Secs. 27-17A-2, 27-17A-3, 27-17A-10, 27-17A-11, 27-17A-12, 27-17A-13, 27-17A-14, 27-17A-16, 27-17A-18, 27-17A-22, 27-17A-23, 27-17A-25, 27-17A-30, 27-17A-31, 27-17A-32, 27-17A-33, 27-17A-34, 27-17A-47, 27-17A-50, 27-17A-55 am'd. (2012-20272R1)","Funeral or cemetery services, preneed funeral service contracts, regulation further provided for, Secs. 27-17A-5, 27-17A-11.1 added; Secs. 27-17A-2, 27-17A-3, 27-17A-10, 27-17A-11, 27-17A-12, 27-17A-13, 27-17A-14, 27-17A-16, 27-17A-18, 27-17A-22, 27-17A-23, 27-17A-25, 27-17A-30, 27-17A-31, 27-17A-32, 27-17A-33, 27-17A-34, 27-17A-47, 27-17A-50, 27-17A-55 am'd. (2012-20272R1)",Funeral Services
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,411838,HB478,2012,Regular Session 2012,12,2012-05-16,Fielding Amendment Offered,,0,Fielding,post_election,https://legiscan.com/AL/bill/HB478/2012,"Driving under the influence, crime further defined, term ""under the influence"" defined, Sec. 32-5A-191 am'd (2012-20536)","Driving under the influence, crime further defined, term ""under the influence"" defined, Sec. 32-5A-191 am'd (2012-20536)",Motor Vehicles
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,472640,SB52,2013,Regular Session 2013,6,2013-04-18,Fielding Amendment Offered,S,0,Fielding,post_election,https://legiscan.com/AL/bill/SB52/2013,"Electronic Security Board of Licensure, alarm installers and locksmiths, inspections of unlicensed operations, licensure dates, criminal and civil enforcement, exclusion, licensure in counties less than 30,000, Secs. 34-1A-1, 34-1A-3, 34-1A-5, 34-1A-6, 34-1A-7, 34-1A-10 am'd.","Electronic Security Board of Licensure, alarm installers and locksmiths, inspections of unlicensed operations, licensure dates, criminal and civil enforcement, exclusion, licensure in counties less than 30,000, Secs. 34-1A-1, 34-1A-3, 34-1A-5, 34-1A-6, 34-1A-7, 34-1A-10 am'd.",Electronic Security Board of Licensure
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,473114,HB47,2013,Regular Session 2013,11,2013-05-20,Fielding Amendment Offered,S,0,Fielding,post_election,https://legiscan.com/AL/bill/HB47/2013,"Property, tax sales, distrib. of excess funds to owner of property, includes holder of records, Sec. 40-10-28 am'd.","Property, tax sales, distrib. of excess funds to owner of property, includes holder of records, Sec. 40-10-28 am'd.","Property, Real and Personal"
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,490624,HB227,2013,Regular Session 2013,18,2013-05-20,Fielding first Substitute Offered,S,0,Fielding,post_election,https://legiscan.com/AL/bill/HB227/2013,"Attorney General, state litigation, contingency fee contracts with private attorneys, regulated, Transparency in Private Attorney Contracts Act, Sec. 41-16-72 am'd.","Attorney General, state litigation, contingency fee contracts with private attorneys, regulated, Transparency in Private Attorney Contracts Act, Sec. 41-16-72 am'd.",Attorney General
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,588472,SB163,2014,Regular Session 2014,6,2014-02-12,Fielding Amendment Offered,S,0,Fielding,post_election,https://legiscan.com/AL/bill/SB163/2014,"Airbag fraud, crime created, penalties, enhanced penalties for physical injury, Sec. 13A-11-270 am'd, Sec. 13A-11-271 repealed","Airbag fraud, crime created, penalties, enhanced penalties for physical injury, Sec. 13A-11-270 am'd, Sec. 13A-11-271 repealed",Crimes and Offenses
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,588472,SB163,2014,Regular Session 2014,8,2014-02-12,Fielding Amendment Offered,S,0,Fielding,post_election,https://legiscan.com/AL/bill/SB163/2014,"Airbag fraud, crime created, penalties, enhanced penalties for physical injury, Sec. 13A-11-270 am'd, Sec. 13A-11-271 repealed","Airbag fraud, crime created, penalties, enhanced penalties for physical injury, Sec. 13A-11-270 am'd, Sec. 13A-11-271 repealed",Crimes and Offenses
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,12517,577435,HB82,2014,Regular Session 2014,15,2014-03-20,Fielding Amendment Offered,S,0,Fielding,post_election,https://legiscan.com/AL/bill/HB82/2014,"Income tax, counties and municipalities authorized to collect debt from income tax refunds, Secs. 40-18-100, 40-18-103 am'd.","Income tax, counties and municipalities authorized to collect debt from income tax refunds, Secs. 40-18-100, 40-18-103 am'd.",Debts
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,98451,SB315,2010,Regular Session 2010,6,2010-02-09,Keahey Amendment Offered,,0,Keahey,pre_or_during_election,https://legiscan.com/AL/bill/SB315/2010,"Building codes, Alabama Residential Energy Code Board changed to Alabama Energy and Residential Codes Board, board membership further provided for, Model Energy Code replaced with Alabama Energy and Residential Codes, adoption of energy codes for commercial buildings and residential building codes, implementation by counties and municipalities, certain farm structures excluded, residential sprinkler systems requirements prohibited in certain residences, Secs. 41-23-80, 41-23-81, 41-23-82, 41-23-83, 41-23-84, 41-23-85 am'd. (2010-20221)","Building codes, Alabama Residential Energy Code Board changed to Alabama Energy and Residential Codes Board, board membership further provided for, Model Energy Code replaced with Alabama Energy and Residential Codes, adoption of energy codes for commercial buildings and residential building codes, implementation by counties and municipalities, certain farm structures excluded, residential sprinkler systems requirements prohibited in certain residences, Secs. 41-23-80, 41-23-81, 41-23-82, 41-23-83, 41-23-84, 41-23-85 am'd. (2010-20221)",Energy
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,98516,SB380,2010,Regular Session 2010,7,2010-03-30,Keahey first Substitute Offered,,0,Keahey,pre_or_during_election,https://legiscan.com/AL/bill/SB380/2010,"Bingo, conduct and operation of authorized, State Gaming Commission, established to regulate and enforce, subject to Ethics Law and Open Meetings Act, levy of tax and license fees authorized, distrib. determined by Legislature, certain campaign contributions prohibited, Special Legislative Session for implementation, notice, const. amend. (2010-20730)","Bingo, conduct and operation of authorized, State Gaming Commission, established to regulate and enforce, subject to Ethics Law and Open Meetings Act, levy of tax and license fees authorized, distrib. determined by Legislature, certain campaign contributions prohibited, Special Legislative Session for implementation, notice, const. amend. (2010-20730)",Constitutional Amendments
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,96975,HB735,2010,Regular Session 2010,11,2010-04-06,Keahey Amendment Offered,,0,Keahey,pre_or_during_election,https://legiscan.com/AL/bill/HB735/2010,"Escambia Co., county sales and use tax, manufacturing equipment and manufactured homes, exempt, prior actions of county commission ratified and confirmed, retroactive effect, Act 2004-325, 2004 Reg. Sess. am'd.","Escambia Co., county sales and use tax, manufacturing equipment and manufactured homes, exempt, prior actions of county commission ratified and confirmed, retroactive effect, Act 2004-325, 2004 Reg. Sess. am'd.",Escambia County
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,98700,SB564,2010,Regular Session 2010,6,2010-04-06,Keahey Amendment Offered,,0,Keahey,pre_or_during_election,https://legiscan.com/AL/bill/SB564/2010,"Court Reporting, Board of, Sunset Law review, continued with modifications until October 1, 2012, board members, qualifications, appointing authority further specified, appointment of a board member by the Chief Justice from a list of nominees provided by the Administrative Office of Courts provided for, continuing education requirements, liability of board limited, temporary graduate license, Secs. 34-8B-4, 34-8B-5, 34-8B-8, 34-8B-9, 34-8B-15 am'd.","Court Reporting, Board of, Sunset Law review, continued with modifications until October 1, 2012, board members, qualifications, appointing authority further specified, appointment of a board member by the Chief Justice from a list of nominees provided by the Administrative Office of Courts provided for, continuing education requirements, liability of board limited, temporary graduate license, Secs. 34-8B-4, 34-8B-5, 34-8B-8, 34-8B-9, 34-8B-15 am'd.","Court Reporting, Board of"
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,98700,SB564,2010,Regular Session 2010,10,2010-04-06,Keahey Amendment Offered,,0,Keahey,pre_or_during_election,https://legiscan.com/AL/bill/SB564/2010,"Court Reporting, Board of, Sunset Law review, continued with modifications until October 1, 2012, board members, qualifications, appointing authority further specified, appointment of a board member by the Chief Justice from a list of nominees provided by the Administrative Office of Courts provided for, continuing education requirements, liability of board limited, temporary graduate license, Secs. 34-8B-4, 34-8B-5, 34-8B-8, 34-8B-9, 34-8B-15 am'd.","Court Reporting, Board of, Sunset Law review, continued with modifications until October 1, 2012, board members, qualifications, appointing authority further specified, appointment of a board member by the Chief Justice from a list of nominees provided by the Administrative Office of Courts provided for, continuing education requirements, liability of board limited, temporary graduate license, Secs. 34-8B-4, 34-8B-5, 34-8B-8, 34-8B-9, 34-8B-15 am'd.","Court Reporting, Board of"
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,96272,HB32,2010,Regular Session 2010,15,2010-04-14,Keahey Amendment Offered,,0,Keahey,pre_or_during_election,https://legiscan.com/AL/bill/HB32/2010,"Grandparents, visitation with minor child, considerations of court in determining best interests of child, Sec. 30-3-4.1 am'd.","Grandparents, visitation with minor child, considerations of court in determining best interests of child, Sec. 30-3-4.1 am'd.",Family Law
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,299548,SB253,2011,Regular Session 2011,7,2011-04-05,Keahey Amendment Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/SB253/2011,"Motor vehicles, low speed vehicles and mini trucks, licensure, restrictions, safety equipment, title not required, Sec. 32-6-59 added; Secs. 32-8-31, 40-12-240 am'd.; Act 2010-579, 2010 Reg. Sess. am'd.","Motor vehicles, low speed vehicles and mini trucks, licensure, restrictions, safety equipment, title not required, Sec. 32-6-59 added; Secs. 32-8-31, 40-12-240 am'd.; Act 2010-579, 2010 Reg. Sess. am'd.",Motor Vehicles
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,299548,SB253,2011,Regular Session 2011,11,2011-04-05,Keahey Amendment Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/SB253/2011,"Motor vehicles, low speed vehicles and mini trucks, licensure, restrictions, safety equipment, title not required, Sec. 32-6-59 added; Secs. 32-8-31, 40-12-240 am'd.; Act 2010-579, 2010 Reg. Sess. am'd.","Motor vehicles, low speed vehicles and mini trucks, licensure, restrictions, safety equipment, title not required, Sec. 32-6-59 added; Secs. 32-8-31, 40-12-240 am'd.; Act 2010-579, 2010 Reg. Sess. am'd.",Motor Vehicles
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,328471,SB477,2011,Regular Session 2011,10,2011-05-31,Keahey Amendment Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/SB477/2011,"Economic development, tariff tax credits of capital investment costs for qualifying projects, job creation a qualifying factor, Tariff Credit Act (2011-21034)","Economic development, tariff tax credits of capital investment costs for qualifying projects, job creation a qualifying factor, Tariff Credit Act (2011-21034)",Economic Development
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,400303,SB338,2012,Regular Session 2012,6,2012-03-22,Keahey Amendment Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/SB338/2012,"TJ Atchison Spinal Cord Injury Research Act, Spinal Cord Injury Research Program, established, members, operations, duties, Department of Public Safety impose fines to fund program","TJ Atchison Spinal Cord Injury Research Act, Spinal Cord Injury Research Program, established, members, operations, duties, Department of Public Safety impose fines to fund program",Health
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,414801,SB405,2012,Regular Session 2012,4,2012-05-02,Keahey Amendment Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/SB405/2012,"Drivers' licenses, veterans, eligible veteran to receive veteran's driver license, Sec. 32-6-1.2 added","Drivers' licenses, veterans, eligible veteran to receive veteran's driver license, Sec. 32-6-1.2 added",Drivers' Licenses
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,420700,HB688,2012,Regular Session 2012,26,2012-05-16,Keahey Amendment Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/HB688/2012,"Court fees increased, civil cases, criminal cases, circuit court, district court, municipal court, bail bond fees increased, distribution of proceeds to courts, sheriffs, municipalities, district attorney office, state forensic","Court fees increased, civil cases, criminal cases, circuit court, district court, municipal court, bail bond fees increased, distribution of proceeds to courts, sheriffs, municipalities, district attorney office, state forensic","Fees, Court"
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,3485,435489,SB25,2012,First Special Session 2012,10,2012-05-21,Keahey first Substitute Offered,,0,Keahey,post_election,https://legiscan.com/AL/bill/SB25/2012/X1,"Senate, redistricting pursuant to 2010 federal census, venue for legal action challenging to be in Montgomery County Circuit Court, official maps of districts retained in Secretary of State Office and printed with Acts, use for legislative intent, Sec. 29-1-2.3 repealed; Sec. 29-1-2.3 added","Senate, redistricting pursuant to 2010 federal census, venue for legal action challenging to be in Montgomery County Circuit Court, official maps of districts retained in Secretary of State Office and printed with Acts, use for legislative intent, Sec. 29-1-2.3 repealed; Sec. 29-1-2.3 added",Senate
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,294129,HB140,2011,Regular Session 2011,12,2011-05-24,Bracy Amendment Offered,,0,Bracy,post_election,https://legiscan.com/AL/bill/HB140/2011,"Education Department required to determine the financial capability of a municipality to sustain a school system before the municipality could establish a city school system, minimum population requirement increased, certain municipalities excepted, Sec. 16-11-1 am'd.","Education Department required to determine the financial capability of a municipality to sustain a school system before the municipality could establish a city school system, minimum population requirement increased, certain municipalities excepted, Sec. 16-11-1 am'd.",Education
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,399910,HB352,2012,Regular Session 2012,6,2012-03-15,Bracy Amendment Offered,,0,Bracy,post_election,https://legiscan.com/AL/bill/HB352/2012,"Class 3 municipalities, tax sale properties acquired from State Land Commissioner, procedure to quiet title in lieu of procedures in Title 40, Chapter 10, Code of Alabama 1975","Class 3 municipalities, tax sale properties acquired from State Land Commissioner, procedure to quiet title in lieu of procedures in Title 40, Chapter 10, Code of Alabama 1975",Municipalities
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,419996,SB464,2012,Regular Session 2012,13,2012-05-10,Bracy Amendment Offered,,0,Bracy,post_election,https://legiscan.com/AL/bill/SB464/2012,"Firefighters, death or disability benefits for occupational disease for state firefighters, definition of occupational diseases expanded for municipal firefighters to include a cerebral vascular accident or stroke, Sec. 11-43-144 am'd","Firefighters, death or disability benefits for occupational disease for state firefighters, definition of occupational diseases expanded for municipal firefighters to include a cerebral vascular accident or stroke, Sec. 11-43-144 am'd",Firefighters
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,608964,HB368,2014,Regular Session 2014,6,2014-02-13,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB368/2014,"Law enforcement officers, authorized to issue traffic citations at the scene of the crash for traffic offenses, under certain conditions, additional fines, Sec. 32-5-171 am'd.","Law enforcement officers, authorized to issue traffic citations at the scene of the crash for traffic offenses, under certain conditions, additional fines, Sec. 32-5-171 am'd.",Traffic Offenses
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,619989,HB489,2014,Regular Session 2014,8,2014-03-04,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB489/2014,"Abortions, information required to be provided to a woman prior to abortion, time period increased from 24 hours to 48 hours, Sec. 26-23A-4 am'd.","Abortions, information required to be provided to a woman prior to abortion, time period increased from 24 hours to 48 hours, Sec. 26-23A-4 am'd.",Abortion
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,620223,HB493,2014,Regular Session 2014,10,2014-03-04,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB493/2014,"Abortions, pregnant woman may not receive an abortion based on lethal fetal anomaly, unless made aware of perinatal hospice services, penalties, civil sanctions, Perinatal Hospice Information Act","Abortions, pregnant woman may not receive an abortion based on lethal fetal anomaly, unless made aware of perinatal hospice services, penalties, civil sanctions, Perinatal Hospice Information Act",Abortion
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,733734,HB47,2015,Regular Session 2015,6,2015-05-12,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB47/2015,"Firearms, pistols, sale of or delivery to minor, record-keeping and administrative requirements, certain provisions eliminated, Secs. 13A-11-57, 13A-11-61.2, 13A-11-72, 13A-11-76, 13A-11-79, 22-52-10.8, 40-12-143 am'd.","Firearms, pistols, sale of or delivery to minor, record-keeping and administrative requirements, certain provisions eliminated, Secs. 13A-11-57, 13A-11-61.2, 13A-11-72, 13A-11-76, 13A-11-79, 22-52-10.8, 40-12-143 am'd.",Firearms
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,836010,SB125,2016,Regular Session 2016,27,2016-03-15,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/SB125/2016,"General Fund budget, appropriations for other functions of government, debt service, and capital outlay for fiscal year ending September 30, 2017.","General Fund budget, appropriations for other functions of government, debt service, and capital outlay for fiscal year ending September 30, 2017.",Appropriations
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,850549,SB267,2016,Regular Session 2016,29,2016-05-04,Bracy substitute to W&MGF Substitute lost,H,0,Bracy,post_election,https://legiscan.com/AL/bill/SB267/2016,"Deepwater Horizon Oil Spill Disaster Settlements, creaton of authority by Legislature required to issue bonds for certain purposes, Alabama Strategic Investment Initiative, const. amend.","Deepwater Horizon Oil Spill Disaster Settlements, creaton of authority by Legislature required to issue bonds for certain purposes, Alabama Strategic Investment Initiative, const. amend.",Constitutional Amendments
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,978417,HB334,2017,Regular Session 2017,6,2017-04-11,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB334/2017,"Statement of economic interest, personal information of law enforcement officers included on form exempt from public disclosure, Secs. 36-25-14, 41-13-7 am'd.","Statement of economic interest, personal information of law enforcement officers included on form exempt from public disclosure, Secs. 36-25-14, 41-13-7 am'd.",Law Enforcement Officers
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1047154,SB50,2018,Regular Session 2018,15,2018-02-27,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/SB50/2018,"Vessels, Alabama State Law Enforcement Agency, procedure for seizure and disposal of abandoned and derelict vessels, Alabama Abandoned and Derelict Vessel Fund, created, crimes and offenses, crime of refusing or failing to remove a derelict vessel from waters of this state, created","Vessels, Alabama State Law Enforcement Agency, procedure for seizure and disposal of abandoned and derelict vessels, Alabama Abandoned and Derelict Vessel Fund, created, crimes and offenses, crime of refusing or failing to remove a derelict vessel from waters of this state, created",Vessels
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1250323,HB380,2019,Regular Session 2019,11,2019-05-09,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB380/2019,"Pardons and Paroles Board, Governor, appointment of bd. members, nominations, appointment of Director of Pardons and Paroles, responsibilities, criteria for board to determine consideration for parole, procedures for deviations, AG to reveiw, Secs. 15-22-20, 15-22-21, 15-22-26, 15-22-28, 15-22-36, 15-22-37 am'd.","Pardons and Paroles Board, Governor, appointment of bd. members, nominations, appointment of Director of Pardons and Paroles, responsibilities, criteria for board to determine consideration for parole, procedures for deviations, AG to reveiw, Secs. 15-22-20, 15-22-21, 15-22-26, 15-22-28, 15-22-36, 15-22-37 am'd.",Corrections Department
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1241693,HB209,2019,Regular Session 2019,6,2019-05-15,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB209/2019,"Education, school resource officers, qualifications further provided for, Sec. 16-1-44.1 am'd.","Education, school resource officers, qualifications further provided for, Sec. 16-1-44.1 am'd.",Education
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1242473,SB154,2019,Regular Session 2019,15,2019-05-29,Bracy 1st Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/SB154/2019,"Toll roads and bridges, Toll Road, Bridge and Tunnel Authority, state and local tax exemptions further provided, Secs. 23-2-142, 23-2-153 am'd.","Toll roads and bridges, Toll Road, Bridge and Tunnel Authority, state and local tax exemptions further provided, Secs. 23-2-142, 23-2-153 am'd.",Toll Roads and Bridges
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1242473,SB154,2019,Regular Session 2019,18,2019-05-29,Bracy 2nd Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/SB154/2019,"Toll roads and bridges, Toll Road, Bridge and Tunnel Authority, state and local tax exemptions further provided, Secs. 23-2-142, 23-2-153 am'd.","Toll roads and bridges, Toll Road, Bridge and Tunnel Authority, state and local tax exemptions further provided, Secs. 23-2-142, 23-2-153 am'd.",Toll Roads and Bridges
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1384172,HB80,2021,Regular Session 2021,4,2021-02-09,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB80/2021,"Revenue Dept., law enforcement officers, subsistence pay, Sec. 36-21-2 am'd.","Revenue Dept., law enforcement officers, subsistence pay, Sec. 36-21-2 am'd.",Revenue Department
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1489969,HB573,2021,Regular Session 2021,12,2021-04-13,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB573/2021,"State parks and histroical sites, bonding authority of the Alabama State Parks Enhancement Authority, improvement and maintenance of state parks historical sites under Ala. Historical Commission, Sec. 40-23-35 am'd.","State parks and histroical sites, bonding authority of the Alabama State Parks Enhancement Authority, improvement and maintenance of state parks historical sites under Ala. Historical Commission, Sec. 40-23-35 am'd.",State Parks
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1463981,SB267,2021,Regular Session 2021,15,2021-05-17,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/SB267/2021,"Vaccine passports, prohibited, entities prohibited from requiring an individual to receive an immunization as a condition for receiving government benefits or services","Vaccine passports, prohibited, entities prohibited from requiring an individual to receive an immunization as a condition for receiving government benefits or services",Immunizations
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1561746,HB153,2022,Regular Session 2022,6,2022-02-02,Bracy Amendment Offered,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB153/2022,"University of West Alabama, board of trustees authorized to conduct certain meetings by video or telephone conference, Sec. 16-53-4 am'd.","University of West Alabama, board of trustees authorized to conduct certain meetings by video or telephone conference, Sec. 16-53-4 am'd.",University of West Alabama
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1840789,HB144,2024,Regular Session 2024,15,2024-04-16,Bracy 1st Amendment Offered 7JSLVV2-1,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB144/2024,"Supplemental appropriations from Education Trust Fund to specified agencies for fiscal year ending September 30, 2024.","Supplemental appropriations from Education Trust Fund to specified agencies for fiscal year ending September 30, 2024.",Appropriations
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,2129857,HB580,2026,2026 Regular Session,9,2026-03-31,Bracy 1st Amendment Offered FKM2LD5-1,H,0,Bracy,post_election,https://legiscan.com/AL/bill/HB580/2026,"Public institutions of higher education; faculty senates limited to advisory role, tenure policy required, review and dismissal of tenured faculty authorized, governing board authority over courses and curriculum provided","Public institutions of higher education; faculty senates limited to advisory role, tenure policy required, review and dismissal of tenured faculty authorized, governing board authority over courses and curriculum provided",Education
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,884528,HB36,2016,First Special Session 2016,10,2016-08-17,Ledbetter Amendment Offered,H,0,Ledbetter,post_election,https://legiscan.com/AL/bill/HB36/2016/X1,"Economic Settlement Authority, created, issuance of bonds by authority payable from revenue from settlement of BP Oil Spill for deposits to Ala. Trust Fund including General Fund Rainy Day Account, add funds for Medicaid and certain highway projects, BP Settlement Fund created","Economic Settlement Authority, created, issuance of bonds by authority payable from revenue from settlement of BP Oil Spill for deposits to Ala. Trust Fund including General Fund Rainy Day Account, add funds for Medicaid and certain highway projects, BP Settlement Fund created",Authorities
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,978915,HB326,2017,Regular Session 2017,4,2017-04-11,Ledbetter Amendment Offered,H,0,Ledbetter,post_election,https://legiscan.com/AL/bill/HB326/2017,"Tier II correctional officers, firefighters and law enforcement officers authorized to retire with full benefits after 25 years of service, Secs. 16-25-14, 16-25-21, 36-27-16, 36-27-24 am'd.","Tier II correctional officers, firefighters and law enforcement officers authorized to retire with full benefits after 25 years of service, Secs. 16-25-14, 16-25-21, 36-27-16, 36-27-24 am'd.",Retirement Systems
