cycle,chamber,district,party,votes,candidate,canonical_source,person_id,canonical_candidate_id,incumbent,winner,candidate_code,expected_cmo_total_oof,cmo_total_oof,expected_cmo_total_cycle_holdout,cmo_total_cycle_holdout,expected_cmo_total_district_grouped,cmo_total_district_grouped,expected_cmo_total_final,cmo_total_final,cmo_total_stability_low,cmo_total_stability_high,expected_cmo_resource_adjusted_oof,cmo_resource_adjusted_oof,expected_cmo_resource_adjusted_cycle_holdout,cmo_resource_adjusted_cycle_holdout,expected_cmo_resource_adjusted_district_grouped,cmo_resource_adjusted_district_grouped,expected_cmo_resource_adjusted_final,cmo_resource_adjusted_final,cmo_resource_adjusted_stability_low,cmo_resource_adjusted_stability_high,expected_cmo_fundraising_adjusted_oof,cmo_fundraising_adjusted_oof,expected_cmo_fundraising_adjusted_cycle_holdout,cmo_fundraising_adjusted_cycle_holdout,expected_cmo_fundraising_adjusted_district_grouped,cmo_fundraising_adjusted_district_grouped,expected_cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_stability_low,cmo_fundraising_adjusted_stability_high,raw_overperformance_x,candidate_cmo_total_oof,candidate_cmo_total_cycle_holdout,candidate_cmo_total_district_grouped,candidate_cmo_total_final,candidate_cmo_resource_adjusted_oof,candidate_cmo_resource_adjusted_cycle_holdout,candidate_cmo_resource_adjusted_district_grouped,candidate_cmo_resource_adjusted_final,candidate_cmo_fundraising_adjusted_oof,candidate_cmo_fundraising_adjusted_cycle_holdout,candidate_cmo_fundraising_adjusted_district_grouped,candidate_cmo_fundraising_adjusted_final,candidate_cmo_total_stability_low,candidate_cmo_total_stability_high,candidate_cmo_resource_adjusted_stability_low,candidate_cmo_resource_adjusted_stability_high,candidate_cmo_fundraising_adjusted_stability_low,candidate_cmo_fundraising_adjusted_stability_high,candidate_cmo_specification_range,candidate_cmo_sign_consistent,candidate_war_oof,candidate_war_final,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,core_index_complete,statewide_index_margin,raw_overperformance_y,nonwhite_share,white_college_share,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,cmo_geography_low,cmo_geography_high,cmo_geography_mean,cmo_geography_range,robust_cmo_median,cmo_method_range,robust_positive,district_context,abortion_position,economic_ideology,guns_position,labor_position,social_ideology,available_issue_dimensions,issue_ideology_mean,shor_match_status,shor_match_method,shor_similarity,shor_suggested_name,shor_u_id,np_score,shor_np_score_min,shor_np_score_max,al_dem_caucus_conservative_percentile,shor_reference_caucus_n,served_in_either_chamber_by_election,shor_pre_election_service_years,shor_first_observed_service_year,temporal_use
2010,house,80,D,5576.0,LESLEY VANCE,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2010-house-80-D-LESLEY-VANCE,1,1,AL-2010-house-80-D-LESLEY-VANCE,20.8477429879308,-6.933919986350878,-25.125356342135493,39.03917934371541,20.12516169373232,-6.211338692152401,19.626504419978616,-5.7126814183987005,-53.50741438769049,39.63957441498873,20.419347806837,-6.505524805257084,-21.98543429700908,35.89925729858899,19.919097229334856,-6.00527422775494,19.42177461503775,-5.507951613457836,-49.73129304064354,36.72024343012938,31.870727922560302,-17.956904920980385,-14.498809274847456,28.41263227642737,29.281843269733947,-15.368020268154032,29.692576059929085,-15.778753058349167,-65.58847066398928,29.67466082202852,13.913823001579916,-6.933919986350878,39.03917934371541,-6.211338692152401,-5.7126814183987005,-6.505524805257084,35.89925729858899,-6.00527422775494,-5.507951613457836,-17.956904920980385,28.41263227642737,-15.368020268154032,-15.778753058349167,-53.50741438769049,39.63957441498873,-49.73129304064354,36.72024343012938,-65.58847066398928,29.67466082202852,11.451380115723302,True,-6.933919986350878,-5.7126814183987005,5576.0,4626.0,10202.0,9.311899627524015,True,True,False,-4.601923374055902,2,True,-4.601923374055902,13.913823001579916,,,,False,3.070337146041815,True,,,,,,,,,,,,,,,,,,,,,-6.933919986350887,-6.548352638663371,-6.628971662983114,0.3855673476875161,-6.211338692152401,45.97309933006629,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Vance, Lesley",AL1996L099,0.047,0.047,0.047,86.4406779661017,59.0,True,15.0,1996.0,pre_election_service_available
2010,house,84,D,7763.0,BERRY FORTE,alabama_sos,ALPERSON-BERRY-FORTE,AL-2010-house-84-D-BERRY-FORTE,0,1,AL-2010-house-84-D-BERRY-FORTE,3.7839815313339873,-2.2196090272874134,-42.158708504303945,43.72308100835052,2.921884746647139,-1.3575122426005652,3.2727461077111126,-1.7083736036645387,-48.79310342862702,44.3538853740522,4.152859630932962,-2.5884871268863883,-38.2133828181611,39.77775532220768,3.007457592490411,-1.443085088443837,3.4974212140130048,-1.9330487099664309,-45.814255362272846,40.63728110850008,14.038989486291191,-12.47461698224462,-30.83135260016901,32.395725104215586,13.926946181682096,-12.362573677635522,12.774938452948565,-11.21056594890199,-60.10618272525352,35.15694876076428,1.564372504046574,-2.2196090272874134,43.72308100835052,-1.3575122426005652,-1.7083736036645387,-2.5884871268863883,39.77775532220768,-1.443085088443837,-1.9330487099664309,-12.47461698224462,32.395725104215586,-12.362573677635522,-11.21056594890199,-48.79310342862702,44.3538853740522,-45.814255362272846,40.63728110850008,-60.10618272525352,35.15694876076428,10.255007954957206,True,-2.2196090272874134,-1.7083736036645387,7763.0,4152.0,11915.0,30.30633655056652,True,False,False,28.74196404651994,2,True,28.74196404651994,1.564372504046574,,,,False,2.2279563890154,True,,,,,,,,,,,,,,,,,,,,,-2.219609027287412,-1.826924958693116,-1.9176143728042987,0.3926840685942956,-1.3575122426005652,45.94269003563793,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Forte, Berry",AL2011L084,-0.31,-0.31,-0.31,45.76271186440678,59.0,False,0.0,,post_election_only
2010,house,85,D,6668.0,DEXTER GRIMSLEY,alabama_sos,ALPERSON-DEXTER-GRIMSLEY,AL-2010-house-85-D-DEXTER-GRIMSLEY,0,1,AL-2010-house-85-D-DEXTER-GRIMSLEY,2.5897486270263714,3.557996825916482,-42.158708504303945,48.3064539572468,3.91411861380314,2.2336268391397134,3.2727461077111126,2.874999345231741,-43.015497575423126,50.13149122725609,2.7346101326657024,3.413135320277151,-38.2133828181611,44.36112827110395,4.050115238216005,2.0976302147268484,3.4974212140130048,2.6503242389298487,-39.81263291510931,46.63890355566361,2.19416069076966,3.953584762173194,-40.632875415801465,46.78062086874432,3.576427164209063,2.5713182887337904,2.6715748226831693,3.476170630259684,-43.677980980835706,51.58515050518209,6.1477454529428535,3.557996825916482,48.3064539572468,2.2336268391397134,2.874999345231741,3.413135320277151,44.36112827110395,2.0976302147268484,2.6503242389298487,3.953584762173194,46.78062086874432,2.5713182887337904,3.476170630259684,-43.015497575423126,50.13149122725609,-39.81263291510931,46.63890355566361,-43.677980980835706,51.58515050518209,0.540449441896043,True,3.557996825916482,2.874999345231741,6668.0,6243.0,12911.0,3.2917667105568893,True,False,False,-2.855978742385964,2,True,-2.855978742385964,6.1477454529428535,,,,False,-0.5237810908075691,True,,,,,,,,,,,,,,,,,,,,,3.557996825916482,3.933221087644638,3.846875094773977,0.3752242617281558,3.557996825916482,46.072827118107085,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Grimsley, Dexter",AL2011L085,-0.567,-0.567,-0.567,27.11864406779661,59.0,False,0.0,,post_election_only
2010,house,90,D,8427.0,CHARLES NEWTON,alabama_sos,ALPERSON-CHARLES-NEWTON,AL-2010-house-90-D-CHARLES-NEWTON,1,1,AL-2010-house-90-D-CHARLES-NEWTON,18.96387433493586,-0.6082707285276143,-25.125356342135493,43.48095994854374,19.60866553696477,-1.2530619305565267,19.626504419978616,-1.2709008135703712,-47.18176512986722,45.965223672812,18.92268498137038,-0.567081374962136,-21.98543429700908,40.34103790341732,19.292349437582786,-0.9367458311745408,19.42177461503775,-1.0661710086295066,-43.7928496103486,42.658686860424325,22.06106391379882,-3.705460307390574,-20.828746852818817,39.18435045922706,23.79005089555261,-5.434447289144366,23.16770616878049,-4.8121025623722495,-51.33702605039947,43.926105435618325,18.355603606408245,-0.6082707285276143,43.48095994854374,-1.2530619305565267,-1.2709008135703712,-0.567081374962136,40.34103790341732,-0.9367458311745408,-1.0661710086295066,-3.705460307390574,39.18435045922706,-5.434447289144366,-4.8121025623722495,-47.18176512986722,45.965223672812,-43.7928496103486,42.658686860424325,-51.33702605039947,43.926105435618325,3.138378932428438,True,-0.6082707285276143,-1.2709008135703712,8427.0,5753.0,14180.0,18.85754583921016,True,True,False,0.5019422328019101,2,True,0.5019422328019101,18.355603606408245,,,,False,1.293233036212765,True,,,,,,,,,,,,,,,,,,,,,-0.6082707285276072,-0.4748007464137806,-0.5040787841875215,0.1334699821138265,-0.6082707285276143,44.73402187910027,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Newton, Charles",AL1996L063,0.195,0.195,0.195,96.61016949152544,59.0,True,15.0,1996.0,pre_election_service_available
2010,house,91,D,5383.0,TERRY SPICER,alabama_sos,ALPERSON-TERRY-SPICER,AL-2010-house-91-D-TERRY-SPICER,1,0,AL-2010-house-91-D-TERRY-SPICER,21.44813805920412,-21.62068555471084,-25.125356342135493,24.95280884662877,19.03560610201374,-19.208153597520464,19.626504419978616,-19.79905191548534,-68.19417995605045,24.95280884662877,21.361358000239665,-21.53390549574639,-21.98543429700908,21.812886801502355,18.904229273827827,-19.07677676933455,19.42177461503775,-19.594322110544475,-64.75967373113285,21.691862739640072,18.665739244806183,-18.838286740312903,-29.676938310247017,29.50439081474029,15.676895753847091,-15.849443249353817,17.059021238887905,-17.231568734394628,-66.4698524833218,28.793279002696,-0.1725474955067234,-21.62068555471084,24.95280884662877,-19.208153597520464,-19.79905191548534,-21.53390549574639,21.812886801502355,-19.07677676933455,-19.594322110544475,-18.838286740312903,29.50439081474029,-15.849443249353817,-17.231568734394628,-68.19417995605045,24.95280884662877,-64.75967373113285,21.691862739640072,-66.4698524833218,28.793279002696,2.782398814397933,True,-21.62068555471084,-19.79905191548534,5383.0,9754.0,15137.0,-28.87626346039506,True,True,False,-28.70371596488833,2,True,-28.70371596488833,-0.1725474955067234,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-21.63048952576952,-21.62068555471085,-21.62751319161839,0.0098039710586732,-19.208153597520464,46.57349440133961,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Spicer, Terry",AL1999L066,-0.128,-0.128,-0.128,67.79661016949152,59.0,True,12.0,1999.0,pre_election_service_available
2010,house,98,D,6767.0,"NAPOLEON BRACY, JR.",alabama_sos,ALPERSON-NAPOLEON-BRACY-JR,AL-2010-house-98-D-NAPOLEON-BRACY-JR,0,1,AL-2010-house-98-D-NAPOLEON-BRACY-JR,1.9390898232612503,20.69524874961392,-42.158708504303945,64.79304707717911,2.805112113176719,19.82922645969845,3.2727461077111126,19.36159246516406,-25.87824565172569,67.26874315095353,2.2306698952705,20.40366867760467,-38.2133828181611,60.84772139103627,3.251747153502049,19.38259141937312,3.4974212140130048,19.136917358862163,-22.82209955778179,63.62943691299113,9.75084638329472,12.883492189580448,-31.445217697533487,54.07955627040866,11.328440483789995,11.305898089085172,12.142169197062142,10.492169375813027,-34.748073553428455,60.51505793258934,22.63433857287517,20.69524874961392,64.79304707717911,19.82922645969845,19.36159246516406,20.40366867760467,60.84772139103627,19.38259141937312,19.136917358862163,12.883492189580448,54.07955627040866,11.305898089085172,10.492169375813027,-25.87824565172569,67.26874315095353,-22.82209955778179,63.62943691299113,-34.748073553428455,60.51505793258934,7.811756560033469,True,20.69524874961392,19.36159246516406,6767.0,3222.0,9989.0,35.48903794173591,True,False,False,12.854699368860745,2,True,12.854699368860745,22.63433857287517,,,,False,2.055616271286052,True,,,,,,,,,,,,,,,,,,,,,20.47846532594905,20.69524874961392,20.52304183234612,0.216783423664868,20.69524874961392,44.96382061748066,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Bracy, Napoleon Jr.",AL2011L098,-0.633,-0.633,-0.633,11.864406779661016,59.0,False,0.0,,post_election_only
2010,senate,1,D,23178.0,TAMMY L. IRONS,alabama_sos,ALPERSON-TAMMY-L-IRONS,AL-2010-senate-1-D-TAMMY-L-IRONS,0,1,AL-2010-senate-1-D-TAMMY-L-IRONS,1.4924939676407991,27.9658213674507,-43.861902454242426,73.32021778933392,-0.2012122657608852,29.659527600852385,2.257959053631902,27.2003562814596,-18.607673033888908,74.53931576879032,1.6693165503524288,27.78899878473907,-39.96846998529629,69.42678532038778,0.251318563984384,29.206996771107114,2.429691775261483,27.028623559830017,-15.43676945064739,71.01476702012553,2.770773824547354,26.687541510544143,-42.71094360312718,72.16925893821868,1.9047732531047128,27.553542081986784,3.869290573028434,25.589024762063065,-20.94402423246476,74.31910725355304,29.4583153350915,27.9658213674507,73.32021778933392,29.659527600852385,27.2003562814596,27.78899878473907,69.42678532038778,29.206996771107114,27.028623559830017,26.687541510544143,72.16925893821868,27.553542081986784,25.589024762063065,-18.607673033888908,74.53931576879032,-15.43676945064739,71.01476702012553,-20.94402423246476,74.31910725355304,1.2782798569065577,True,27.9658213674507,27.2003562814596,23178.0,18266.0,41444.0,11.852137824534312,True,False,False,-17.60617751055719,2,True,-17.60617751055719,29.4583153350915,,,,False,,False,,,,,,,,,,,,,,,,,,,,,27.69776321349557,27.965821367450697,27.755473026742784,0.2680581539551276,29.659527600852385,45.35439642188322,True,mixed_or_demographics_missing,,-1.0,,-1.0,,2.0,-1.0,matched,manual_alias,100.0,"Irons, Tammy",AL2006L201,-0.437,-0.437,-0.437,45.45454545454545,22.0,True,4.0,2007.0,pre_election_service_available
2010,senate,2,D,23060.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2010-senate-2-D-TOM-BUTLER,1,0,AL-2010-senate-2-D-TOM-BUTLER,18.83670044742994,-4.811991327753832,-26.82855029207398,40.85325941175009,19.549818376535377,-5.525109256859269,18.6117173658994,-4.587008246223293,-51.38548572909344,41.76150307358578,18.4694896049928,-4.44478048531669,-23.740521464144265,37.765230583820376,19.266422516199256,-5.241713396523148,18.354045176286228,-4.329336056610119,-47.67054872070315,38.78098775006977,17.852670476846267,-3.82796135717016,-29.378909690489607,43.40361881016572,19.0976490241046,-5.072939904428493,17.69401718621617,-3.66930806654006,-51.45952710017906,43.80360438583874,14.024709119676109,-4.811991327753832,40.85325941175009,-5.525109256859269,-4.587008246223293,-4.44478048531669,37.765230583820376,-5.241713396523148,-4.329336056610119,-3.82796135717016,43.40361881016572,-5.072939904428493,-3.66930806654006,-51.38548572909344,41.76150307358578,-47.67054872070315,38.78098775006977,-51.45952710017906,43.80360438583874,0.9840299705836736,True,-4.811991327753832,-4.587008246223293,23060.0,33050.0,56110.0,-17.80431295669221,True,True,False,-31.82902207636832,2,True,-31.82902207636832,14.024709119676109,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-5.05813543014628,-4.811991327753823,-5.0010037417525925,0.2461441023924564,-4.811991327753832,46.37836866860936,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Butler, Tom",AL1996U014,0.399,0.399,0.399,95.45454545454544,22.0,True,15.0,1996.0,pre_election_service_available
2010,senate,6,D,18691.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2010-senate-6-D-ROGER-BEDFORD-JR,1,1,AL-2010-senate-6-D-ROGER-BEDFORD-JR,18.98599173635504,13.354907306998715,-26.82855029207398,59.16944933542773,17.962130793673424,14.378768249680329,18.6117173658994,13.72918167745435,-33.21858709434089,59.92840170833833,18.67747486544092,13.66342417791283,-23.740521464144265,56.08142050749802,17.61060213595342,14.73029690740033,18.354045176286228,13.986853867067524,-29.56234405747363,56.88919241329929,17.88442744873277,14.456471594620982,-29.378909690489607,61.71980873384336,15.880467082482578,16.460431960871173,17.69401718621617,14.646881857137585,-33.17509414838791,62.088037337629885,32.34089904335375,13.354907306998715,59.16944933542773,14.378768249680329,13.72918167745435,13.66342417791283,56.08142050749802,14.73029690740033,13.986853867067524,14.456471594620982,61.71980873384336,16.460431960871173,14.646881857137585,-33.21858709434089,59.92840170833833,-29.56234405747363,56.88919241329929,-33.17509414838791,62.088037337629885,1.101564287622267,True,13.354907306998715,13.72918167745435,18691.0,16304.0,34995.0,6.820974424917845,True,True,False,-25.51992461843591,2,True,-25.51992461843591,32.34089904335375,,,,False,,False,,,,,,,,,,,,,,,,,,,,,13.30138993657117,13.354907306998708,13.31859168181876,0.0535173704275386,14.378768249680329,45.81454202842902,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Bedford, Roger Jr.",AL1996U022,-0.396,-0.396,-0.396,50.0,22.0,True,15.0,1996.0,pre_election_service_available
2010,senate,7,D,20819.0,JEFF ENFINGER,alabama_sos,ALPERSON-JEFF-ENFINGER,AL-2010-senate-7-D-JEFF-ENFINGER,0,0,AL-2010-senate-7-D-JEFF-ENFINGER,-7.257318339377319,13.001550723768778,-47.730794846246,53.47502723063746,-4.955357529266453,10.699589913657912,-4.897272071150363,10.641504455541822,-33.57194367757083,59.57504512510839,-7.07056247254979,12.81479485694125,-43.701027362080346,49.445259746471805,-4.916850585231995,10.661082969623454,-4.689003607386943,10.433235991778403,-30.410973378445213,56.04056309232771,-0.846102962789252,6.590335347180711,-39.68582187585593,45.43005426024739,0.7749053968057575,4.969326987585702,1.3850632714861062,4.359169112905353,-41.04123039582819,54.22190109018961,5.744232384391459,13.001550723768778,53.47502723063746,10.699589913657912,10.641504455541822,12.81479485694125,49.445259746471805,10.661082969623454,10.433235991778403,6.590335347180711,45.43005426024739,4.969326987585702,4.359169112905353,-33.57194367757083,59.57504512510839,-30.410973378445213,56.04056309232771,-41.04123039582819,54.22190109018961,6.411215376588067,True,13.001550723768778,10.641504455541822,20819.0,25333.0,46152.0,-9.780724562315823,True,False,True,-15.524956946707285,2,True,-15.524956946707285,5.744232384391459,,,,False,0.254408789166283,True,,,,,,,,,,,,,,,,,,,,,12.745048860255167,13.001550723768784,12.808286303555406,0.2565018635136145,13.001550723768778,42.77543731697955,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Enfinger, Jeff",AL1999U035,-0.022,-0.022,-0.022,81.81818181818183,22.0,True,7.0,2000.0,pre_election_service_available
2010,senate,8,D,20016.0,LOWELL BARRON,alabama_sos,ALPERSON-LOWELL-BARRON,AL-2010-senate-8-D-LOWELL-BARRON,1,0,AL-2010-senate-8-D-LOWELL-BARRON,22.29995646082059,-1.6808771177207298,-26.82855029207398,47.44762963517384,19.546637320437625,1.0724420226622335,18.6117173658994,2.007361977200457,-48.25437151906034,44.89261728361888,21.867597951574343,-1.248518608474484,-23.740521464144265,44.35960080724412,19.233888762914752,1.3851905801851068,18.354045176286228,2.265034166813632,-44.47428684386095,41.97724962691198,21.048066776081583,-0.4289874329817245,-29.378909690489607,49.99798903358946,18.089742005670026,2.5293373374298334,17.69401718621617,2.9250621568836905,-48.06055317599062,47.20257831002718,20.61907934309986,-1.6808771177207298,47.44762963517384,1.0724420226622335,2.007361977200457,-1.248518608474484,44.35960080724412,1.3851905801851068,2.265034166813632,-0.4289874329817245,49.99798903358946,2.5293373374298334,2.9250621568836905,-48.25437151906034,44.89261728361888,-44.47428684386095,41.97724962691198,-48.06055317599062,47.20257831002718,1.2518896847390053,True,-1.6808771177207298,2.007361977200457,20016.0,20603.0,40619.0,-1.445136512469534,True,True,False,-22.0642158555694,2,True,-22.0642158555694,20.61907934309986,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-1.6808771177207298,-1.569434411397047,-1.593178002230264,0.1114427063236824,1.0724420226622335,49.128506752894566,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Barron, Lowell",AL1996U020,-0.345,-0.345,-0.345,54.54545454545454,22.0,True,15.0,1996.0,pre_election_service_available
2010,senate,10,D,17459.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2010-senate-10-D-LARRY-MEANS,1,0,AL-2010-senate-10-D-LARRY-MEANS,19.67705994721864,-5.716325595739377,-26.82855029207398,40.78928464355324,18.44195990670671,-4.481225555227454,18.6117173658994,-4.650983014420145,-52.289819997078986,40.85716880560023,19.47596664084889,-5.515232289369635,-23.740521464144265,37.701255815623526,18.347169505193875,-4.3864351537146185,18.354045176286228,-4.393310824806971,-48.741000524756096,37.710535946016826,18.76818343817009,-4.807449086690841,-29.378909690489607,43.33964404196887,17.148968676990087,-3.1882343255108303,17.69401718621617,-3.733282834736912,-52.439014829699744,42.82411665631805,13.960734351479257,-5.716325595739377,40.78928464355324,-4.481225555227454,-4.650983014420145,-5.515232289369635,37.701255815623526,-4.3864351537146185,-4.393310824806971,-4.807449086690841,43.33964404196887,-3.1882343255108303,-3.733282834736912,-52.289819997078986,40.85716880560023,-48.741000524756096,37.710535946016826,-52.439014829699744,42.82411665631805,0.908876509048536,True,-5.716325595739377,-4.650983014420145,17459.0,20249.0,37708.0,-7.398960432799406,True,True,False,-21.359694784278663,2,True,-21.359694784278663,13.960734351479257,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-5.88083381139678,-5.716325595739388,-5.840743091428974,0.164508215657392,-4.481225555227454,46.505610239292615,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Means, Larry",AL1999U030,0.143,0.143,0.143,86.36363636363636,22.0,True,12.0,1999.0,pre_election_service_available
2010,senate,11,D,19928.0,JERRY L. FIELDING,alabama_sos,ALPERSON-JERRY-L-FIELDING,AL-2010-senate-11-D-JERRY-L-FIELDING,0,1,AL-2010-senate-11-D-JERRY-L-FIELDING,1.7615273058662573,18.21601389364433,-43.861902454242426,63.839443653753015,3.750302002670417,16.227239196840173,2.257959053631902,17.71958214587869,-28.357480507695275,64.78950829498395,2.230693614259141,17.746847585251448,-39.96846998529629,59.94601118480688,3.763994823573798,16.213546375936794,2.429691775261483,17.547849424249108,-25.478920650135013,60.97261582063791,6.158023673472263,13.819517526038329,-36.9511359263513,56.92867712586189,7.524865452749581,12.45267574676101,6.79448402382367,13.18305717568692,-33.812048216970574,61.45108326904722,19.97754119951059,18.21601389364433,63.839443653753015,16.227239196840173,17.71958214587869,17.746847585251448,59.94601118480688,16.213546375936794,17.547849424249108,13.819517526038329,56.92867712586189,12.45267574676101,13.18305717568692,-28.357480507695275,64.78950829498395,-25.478920650135013,60.97261582063791,-33.812048216970574,61.45108326904722,4.396496367606007,True,18.21601389364433,17.71958214587869,19928.0,17323.0,37251.0,6.993100856352849,True,False,False,-12.98444034315774,2,True,-12.98444034315774,19.97754119951059,,,,False,0.4261819094486443,True,,,,,,,,,,,,,,,,,,,,,17.987909619921922,18.21601389364433,18.0378177207734,0.2281042737224119,18.21601389364433,47.61220445691284,True,mixed_or_demographics_missing,,,,,,,,matched,manual_alias,100.0,"Fielding, Jerry",AL2011U011,-0.295,-0.295,-0.295,63.63636363636363,22.0,False,0.0,,post_election_only
2010,senate,21,D,19509.0,PHIL POOLE,alabama_sos,ALPERSON-PHIL-POOLE,AL-2010-senate-21-D-PHIL-POOLE,1,0,AL-2010-senate-21-D-PHIL-POOLE,19.67705994721864,-5.059449204129715,-26.82855029207398,41.4461610351629,18.15918890240405,-3.541578159315131,18.6117173658994,-3.994106622810482,-51.63294360546932,41.514045197209896,19.47596664084889,-4.858355897759973,-23.740521464144265,38.35813220723318,17.767669565715167,-3.150058822626248,18.354045176286228,-3.736434433197308,-48.08412413314643,38.36741233762649,19.847235445556123,-5.229624702467204,-25.789930769619403,40.40754151270832,16.82344125342337,-2.205830510334449,18.381530562954826,-3.7639198198659054,-52.861190445476105,42.40194104054169,14.61761074308892,-5.059449204129715,41.4461610351629,-3.541578159315131,-3.994106622810482,-4.858355897759973,38.35813220723318,-3.150058822626248,-3.736434433197308,-5.229624702467204,40.40754151270832,-2.205830510334449,-3.7639198198659054,-51.63294360546932,41.514045197209896,-48.08412413314643,38.36741233762649,-52.861190445476105,42.40194104054169,0.3712688047072312,True,-5.059449204129715,-3.994106622810482,19509.0,20528.0,40037.0,-2.545145740190324,True,True,False,-17.162756483279246,2,True,-17.162756483279246,14.61761074308892,,,,False,-0.1832693934015512,True,,,,,,,,,,,,,,,,,,,,,-5.223957419787116,-5.059449204129724,-5.18386669981931,0.164508215657392,-3.541578159315131,46.505610239292615,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Poole, Phil",AL1996U005,-0.161,-0.161,-0.161,68.18181818181817,22.0,True,15.0,1996.0,pre_election_service_available
2010,senate,22,D,24785.0,MARC KEAHEY,alabama_sos,ALPERSON-MARC-KEAHEY,AL-2010-senate-22-D-MARC-KEAHEY,0,1,AL-2010-senate-22-D-MARC-KEAHEY,2.204193569767706,27.95594433082924,-43.861902454242426,74.02204035483936,-0.2012122657608852,30.36135016635783,2.257959053631902,27.902178846965043,-18.61755007051037,74.52943873216884,2.227450895510424,27.93268700508652,-39.96846998529629,70.12860788589323,0.251318563984384,29.90881933661256,2.429691775261483,27.73044612533546,-15.29308123029994,71.15845524047299,3.66023051290464,26.499907387692303,-42.71094360312718,72.87108150372413,1.9047732531047128,28.25536464749223,3.869290573028434,26.29084732756851,-21.1316583553166,74.13147313070121,30.160137900596943,27.95594433082924,74.02204035483936,30.36135016635783,27.902178846965043,27.93268700508652,70.12860788589323,29.90881933661256,27.73044612533546,26.499907387692303,72.87108150372413,28.25536464749223,26.29084732756851,-18.61755007051037,74.52943873216884,-15.29308123029994,71.15845524047299,-21.1316583553166,74.13147313070121,1.456036943136933,True,27.95594433082924,27.902178846965043,24785.0,19939.0,44724.0,10.835345675699848,True,False,False,-19.32479222489709,2,True,-19.32479222489709,30.160137900596943,,,,False,,False,,,,,,,,,,,,,,,,,,,,,27.95594433082924,28.02066662077308,28.002575197526777,0.0647222899438446,30.36135016635783,46.06609602401012,True,mixed_or_demographics_missing,,,2.0,,,1.0,2.0,matched,manual_alias,100.0,"Keahey, George",AL2007L005,-0.307,-0.307,-0.307,63.63636363636363,22.0,True,4.0,2007.0,pre_election_service_available
