cycle,chamber,district,party,canonical_votes,candidate,canonical_source,person_id,canonical_candidate_id,incumbent,winner,raw_overperformance,scenario,expected_cmo_total_oof,cmo_total_oof,candidate_cmo_total_oof
2010,senate,1,R,18266.0,JERRY FREEMAN,alabama_sos,ALPERSON-JERRY-FREEMAN,AL-2010-senate-1-R-JERRY-FREEMAN,0,0,29.4583153350915,production_canonical_weights,1.492493967640801,27.965821367450697,-27.965821367450697
2010,senate,1,R,18266.0,JERRY FREEMAN,alabama_sos,ALPERSON-JERRY-FREEMAN,AL-2010-senate-1-R-JERRY-FREEMAN,0,0,29.4583153350915,strict_consensus,1.7605521215959268,27.69776321349557,-27.69776321349557
2010,senate,2,D,23060.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2010-senate-2-D-TOM-BUTLER,1,0,14.02470911967611,conflict_county_fallback,19.066103195836646,-5.041394076160536,-5.041394076160536
2010,senate,2,D,23060.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2010-senate-2-D-TOM-BUTLER,1,0,14.02470911967611,prefer_direct,19.076812918217897,-5.052103798541786,-5.052103798541786
2010,senate,2,D,23060.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2010-senate-2-D-TOM-BUTLER,1,0,14.02470911967611,prefer_source_transfer,19.08284454982239,-5.0581354301462795,-5.0581354301462795
2010,senate,2,D,23060.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2010-senate-2-D-TOM-BUTLER,1,0,14.02470911967611,production_canonical_weights,18.836700447429934,-4.811991327753823,-4.811991327753823
2010,senate,2,D,23060.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2010-senate-2-D-TOM-BUTLER,1,0,14.02470911967611,strict_consensus,19.066103195836646,-5.041394076160536,-5.041394076160536
2010,senate,2,R,33050.0,BILL HOLTZCLAW,alabama_sos,ALPERSON-BILL-HOLTZCLAW,AL-2010-senate-2-R-BILL-HOLTZCLAW,0,1,14.02470911967611,conflict_county_fallback,19.066103195836646,-5.041394076160536,5.041394076160536
2010,senate,2,R,33050.0,BILL HOLTZCLAW,alabama_sos,ALPERSON-BILL-HOLTZCLAW,AL-2010-senate-2-R-BILL-HOLTZCLAW,0,1,14.02470911967611,prefer_direct,19.076812918217897,-5.052103798541786,5.052103798541786
2010,senate,2,R,33050.0,BILL HOLTZCLAW,alabama_sos,ALPERSON-BILL-HOLTZCLAW,AL-2010-senate-2-R-BILL-HOLTZCLAW,0,1,14.02470911967611,prefer_source_transfer,19.08284454982239,-5.0581354301462795,5.0581354301462795
2010,senate,2,R,33050.0,BILL HOLTZCLAW,alabama_sos,ALPERSON-BILL-HOLTZCLAW,AL-2010-senate-2-R-BILL-HOLTZCLAW,0,1,14.02470911967611,production_canonical_weights,18.836700447429934,-4.811991327753823,4.811991327753823
2010,senate,2,R,33050.0,BILL HOLTZCLAW,alabama_sos,ALPERSON-BILL-HOLTZCLAW,AL-2010-senate-2-R-BILL-HOLTZCLAW,0,1,14.02470911967611,strict_consensus,19.066103195836646,-5.041394076160536,5.041394076160536
2010,senate,4,D,18733.0,ZEB LITTLE,alabama_sos,ALPERSON-ZEB-LITTLE,AL-2010-senate-4-D-ZEB-LITTLE,1,0,19.718092030060163,conflict_county_fallback,22.189955102797,-2.471863072736838,-2.471863072736838
2010,senate,4,D,18733.0,ZEB LITTLE,alabama_sos,ALPERSON-ZEB-LITTLE,AL-2010-senate-4-D-ZEB-LITTLE,1,0,19.718092030060163,prefer_direct,22.188513754496896,-2.470421724436733,-2.470421724436733
2010,senate,4,D,18733.0,ZEB LITTLE,alabama_sos,ALPERSON-ZEB-LITTLE,AL-2010-senate-4-D-ZEB-LITTLE,1,0,19.718092030060163,prefer_source_transfer,22.192906305739086,-2.4748142756789235,-2.4748142756789235
2010,senate,4,D,18733.0,ZEB LITTLE,alabama_sos,ALPERSON-ZEB-LITTLE,AL-2010-senate-4-D-ZEB-LITTLE,1,0,19.718092030060163,production_canonical_weights,22.299956460820592,-2.5818644307604295,-2.5818644307604295
2010,senate,4,D,18733.0,ZEB LITTLE,alabama_sos,ALPERSON-ZEB-LITTLE,AL-2010-senate-4-D-ZEB-LITTLE,1,0,19.718092030060163,strict_consensus,22.189955102797,-2.471863072736838,-2.471863072736838
2010,senate,4,R,25621.0,PAUL BUSSMAN,alabama_sos,ALPERSON-PAUL-BUSSMAN,AL-2010-senate-4-R-PAUL-BUSSMAN,0,1,19.718092030060163,conflict_county_fallback,22.189955102797,-2.471863072736838,2.471863072736838
2010,senate,4,R,25621.0,PAUL BUSSMAN,alabama_sos,ALPERSON-PAUL-BUSSMAN,AL-2010-senate-4-R-PAUL-BUSSMAN,0,1,19.718092030060163,prefer_direct,22.188513754496896,-2.470421724436733,2.470421724436733
2010,senate,4,R,25621.0,PAUL BUSSMAN,alabama_sos,ALPERSON-PAUL-BUSSMAN,AL-2010-senate-4-R-PAUL-BUSSMAN,0,1,19.718092030060163,prefer_source_transfer,22.192906305739086,-2.4748142756789235,2.4748142756789235
2010,senate,4,R,25621.0,PAUL BUSSMAN,alabama_sos,ALPERSON-PAUL-BUSSMAN,AL-2010-senate-4-R-PAUL-BUSSMAN,0,1,19.718092030060163,production_canonical_weights,22.299956460820592,-2.5818644307604295,2.5818644307604295
2010,senate,4,R,25621.0,PAUL BUSSMAN,alabama_sos,ALPERSON-PAUL-BUSSMAN,AL-2010-senate-4-R-PAUL-BUSSMAN,0,1,19.718092030060163,strict_consensus,22.189955102797,-2.471863072736838,2.471863072736838
2010,senate,5,D,12213.0,BRETT WADSWORTH,alabama_sos,ALPERSON-BRETT-WADSWORTH,AL-2010-senate-5-D-BRETT-WADSWORTH,0,0,-26.71334309101818,conflict_county_fallback,-4.31899450163157,-22.39434858938661,-22.39434858938661
2010,senate,5,D,12213.0,BRETT WADSWORTH,alabama_sos,ALPERSON-BRETT-WADSWORTH,AL-2010-senate-5-D-BRETT-WADSWORTH,0,0,-26.71334309101818,prefer_direct,-4.29701021823837,-22.41633287277981,-22.41633287277981
2010,senate,5,D,12213.0,BRETT WADSWORTH,alabama_sos,ALPERSON-BRETT-WADSWORTH,AL-2010-senate-5-D-BRETT-WADSWORTH,0,0,-26.71334309101818,prefer_source_transfer,-4.284894105794908,-22.428448985223273,-22.428448985223273
2010,senate,5,D,12213.0,BRETT WADSWORTH,alabama_sos,ALPERSON-BRETT-WADSWORTH,AL-2010-senate-5-D-BRETT-WADSWORTH,0,0,-26.713343091018167,production_canonical_weights,-4.79774341733857,-21.915599673679598,-21.915599673679598
2010,senate,5,D,12213.0,BRETT WADSWORTH,alabama_sos,ALPERSON-BRETT-WADSWORTH,AL-2010-senate-5-D-BRETT-WADSWORTH,0,0,-26.71334309101818,strict_consensus,-4.31899450163157,-22.39434858938661,-22.39434858938661
2010,senate,5,R,33500.0,GREG REED,alabama_sos,ALPERSON-GREG-REED,AL-2010-senate-5-R-GREG-REED,1,1,-26.71334309101818,conflict_county_fallback,-4.31899450163157,-22.39434858938661,22.39434858938661
2010,senate,5,R,33500.0,GREG REED,alabama_sos,ALPERSON-GREG-REED,AL-2010-senate-5-R-GREG-REED,1,1,-26.71334309101818,prefer_direct,-4.29701021823837,-22.41633287277981,22.41633287277981
2010,senate,5,R,33500.0,GREG REED,alabama_sos,ALPERSON-GREG-REED,AL-2010-senate-5-R-GREG-REED,1,1,-26.71334309101818,prefer_source_transfer,-4.284894105794908,-22.428448985223273,22.428448985223273
2010,senate,5,R,33500.0,GREG REED,alabama_sos,ALPERSON-GREG-REED,AL-2010-senate-5-R-GREG-REED,1,1,-26.713343091018167,production_canonical_weights,-4.79774341733857,-21.915599673679598,21.915599673679598
2010,senate,5,R,33500.0,GREG REED,alabama_sos,ALPERSON-GREG-REED,AL-2010-senate-5-R-GREG-REED,1,1,-26.71334309101818,strict_consensus,-4.31899450163157,-22.39434858938661,22.39434858938661
2010,senate,6,D,18691.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2010-senate-6-D-ROGER-BEDFORD-JR,1,1,32.34089904335375,conflict_county_fallback,19.025734720227444,13.315164323126307,13.315164323126307
2010,senate,6,D,18691.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2010-senate-6-D-ROGER-BEDFORD-JR,1,1,32.34089904335375,prefer_direct,19.034566524082447,13.306332519271304,13.306332519271304
2010,senate,6,D,18691.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2010-senate-6-D-ROGER-BEDFORD-JR,1,1,32.34089904335375,prefer_source_transfer,19.03950910678258,13.30138993657117,13.30138993657117
2010,senate,6,D,18691.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2010-senate-6-D-ROGER-BEDFORD-JR,1,1,32.34089904335375,production_canonical_weights,18.985991736355043,13.354907306998708,13.354907306998708
2010,senate,6,D,18691.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2010-senate-6-D-ROGER-BEDFORD-JR,1,1,32.34089904335375,strict_consensus,19.025734720227444,13.315164323126307,13.315164323126307
2010,senate,6,R,16304.0,JIM BONNER,alabama_sos,ALPERSON-JIM-BONNER,AL-2010-senate-6-R-JIM-BONNER,0,0,32.34089904335375,conflict_county_fallback,19.025734720227444,13.315164323126307,-13.315164323126307
2010,senate,6,R,16304.0,JIM BONNER,alabama_sos,ALPERSON-JIM-BONNER,AL-2010-senate-6-R-JIM-BONNER,0,0,32.34089904335375,prefer_direct,19.034566524082447,13.306332519271304,-13.306332519271304
2010,senate,6,R,16304.0,JIM BONNER,alabama_sos,ALPERSON-JIM-BONNER,AL-2010-senate-6-R-JIM-BONNER,0,0,32.34089904335375,prefer_source_transfer,19.03950910678258,13.30138993657117,-13.30138993657117
2010,senate,6,R,16304.0,JIM BONNER,alabama_sos,ALPERSON-JIM-BONNER,AL-2010-senate-6-R-JIM-BONNER,0,0,32.34089904335375,production_canonical_weights,18.985991736355043,13.354907306998708,-13.354907306998708
2010,senate,6,R,16304.0,JIM BONNER,alabama_sos,ALPERSON-JIM-BONNER,AL-2010-senate-6-R-JIM-BONNER,0,0,32.34089904335375,strict_consensus,19.025734720227444,13.315164323126307,-13.315164323126307
2010,senate,7,D,20819.0,JEFF ENFINGER,alabama_sos,ALPERSON-JEFF-ENFINGER,AL-2010-senate-7-D-JEFF-ENFINGER,0,0,5.744232384391461,conflict_county_fallback,-7.028942305786847,12.773174690178308,12.773174690178308
2010,senate,7,D,20819.0,JEFF ENFINGER,alabama_sos,ALPERSON-JEFF-ENFINGER,AL-2010-senate-7-D-JEFF-ENFINGER,0,0,5.744232384391461,prefer_direct,-7.004250169004994,12.748482553396455,12.748482553396455
2010,senate,7,D,20819.0,JEFF ENFINGER,alabama_sos,ALPERSON-JEFF-ENFINGER,AL-2010-senate-7-D-JEFF-ENFINGER,0,0,5.744232384391461,prefer_source_transfer,-7.000816475863708,12.745048860255169,12.745048860255169
2010,senate,7,D,20819.0,JEFF ENFINGER,alabama_sos,ALPERSON-JEFF-ENFINGER,AL-2010-senate-7-D-JEFF-ENFINGER,0,0,5.744232384391461,production_canonical_weights,-7.2573183393773215,13.001550723768784,13.001550723768784
2010,senate,7,D,20819.0,JEFF ENFINGER,alabama_sos,ALPERSON-JEFF-ENFINGER,AL-2010-senate-7-D-JEFF-ENFINGER,0,0,5.744232384391461,strict_consensus,-7.028942305786847,12.773174690178308,12.773174690178308
2010,senate,7,R,25333.0,PAUL L. SANFORD,alabama_sos,ALPERSON-PAUL-L-SANFORD,AL-2010-senate-7-R-PAUL-L-SANFORD,1,1,5.744232384391461,conflict_county_fallback,-7.028942305786847,12.773174690178308,-12.773174690178308
2010,senate,7,R,25333.0,PAUL L. SANFORD,alabama_sos,ALPERSON-PAUL-L-SANFORD,AL-2010-senate-7-R-PAUL-L-SANFORD,1,1,5.744232384391461,prefer_direct,-7.004250169004994,12.748482553396455,-12.748482553396455
2010,senate,7,R,25333.0,PAUL L. SANFORD,alabama_sos,ALPERSON-PAUL-L-SANFORD,AL-2010-senate-7-R-PAUL-L-SANFORD,1,1,5.744232384391461,prefer_source_transfer,-7.000816475863708,12.745048860255169,-12.745048860255169
2010,senate,7,R,25333.0,PAUL L. SANFORD,alabama_sos,ALPERSON-PAUL-L-SANFORD,AL-2010-senate-7-R-PAUL-L-SANFORD,1,1,5.744232384391461,production_canonical_weights,-7.2573183393773215,13.001550723768784,-13.001550723768784
2010,senate,7,R,25333.0,PAUL L. SANFORD,alabama_sos,ALPERSON-PAUL-L-SANFORD,AL-2010-senate-7-R-PAUL-L-SANFORD,1,1,5.744232384391461,strict_consensus,-7.028942305786847,12.773174690178308,-12.773174690178308
2010,senate,8,D,20016.0,LOWELL BARRON,alabama_sos,ALPERSON-LOWELL-BARRON,AL-2010-senate-8-D-LOWELL-BARRON,1,0,20.61907934309985,conflict_county_fallback,22.189955102797,-1.5708757596971523,-1.5708757596971523
2010,senate,8,D,20016.0,LOWELL BARRON,alabama_sos,ALPERSON-LOWELL-BARRON,AL-2010-senate-8-D-LOWELL-BARRON,1,0,20.61907934309985,prefer_direct,22.188513754496896,-1.5694344113970473,-1.5694344113970473
2010,senate,8,D,20016.0,LOWELL BARRON,alabama_sos,ALPERSON-LOWELL-BARRON,AL-2010-senate-8-D-LOWELL-BARRON,1,0,20.61907934309985,prefer_source_transfer,22.192906305739086,-1.573826962639238,-1.573826962639238
2010,senate,8,D,20016.0,LOWELL BARRON,alabama_sos,ALPERSON-LOWELL-BARRON,AL-2010-senate-8-D-LOWELL-BARRON,1,0,20.619079343099862,production_canonical_weights,22.299956460820592,-1.6808771177207298,-1.6808771177207298
2010,senate,8,D,20016.0,LOWELL BARRON,alabama_sos,ALPERSON-LOWELL-BARRON,AL-2010-senate-8-D-LOWELL-BARRON,1,0,20.61907934309985,strict_consensus,22.189955102797,-1.5708757596971523,-1.5708757596971523
2010,senate,8,R,20603.0,SHADRACK McGILL,alabama_sos,ALPERSON-SHADRACK-MCGILL,AL-2010-senate-8-R-SHADRACK-MCGILL,0,1,20.61907934309985,conflict_county_fallback,22.189955102797,-1.5708757596971523,1.5708757596971523
2010,senate,8,R,20603.0,SHADRACK McGILL,alabama_sos,ALPERSON-SHADRACK-MCGILL,AL-2010-senate-8-R-SHADRACK-MCGILL,0,1,20.61907934309985,prefer_direct,22.188513754496896,-1.5694344113970473,1.5694344113970473
2010,senate,8,R,20603.0,SHADRACK McGILL,alabama_sos,ALPERSON-SHADRACK-MCGILL,AL-2010-senate-8-R-SHADRACK-MCGILL,0,1,20.61907934309985,prefer_source_transfer,22.192906305739086,-1.573826962639238,1.573826962639238
2010,senate,8,R,20603.0,SHADRACK McGILL,alabama_sos,ALPERSON-SHADRACK-MCGILL,AL-2010-senate-8-R-SHADRACK-MCGILL,0,1,20.619079343099862,production_canonical_weights,22.299956460820592,-1.6808771177207298,1.6808771177207298
2010,senate,8,R,20603.0,SHADRACK McGILL,alabama_sos,ALPERSON-SHADRACK-MCGILL,AL-2010-senate-8-R-SHADRACK-MCGILL,0,1,20.61907934309985,strict_consensus,22.189955102797,-1.5708757596971523,1.5708757596971523
2010,senate,9,D,13933.0,TIM MITCHELL,alabama_sos,ALPERSON-TIM-MITCHELL,AL-2010-senate-9-D-TIM-MITCHELL,0,0,4.079650439028335,conflict_county_fallback,3.506199524375643,0.5734509146526916,0.5734509146526916
2010,senate,9,D,13933.0,TIM MITCHELL,alabama_sos,ALPERSON-TIM-MITCHELL,AL-2010-senate-9-D-TIM-MITCHELL,0,0,4.079650439028335,prefer_direct,3.49746108213544,0.5821893568928944,0.5821893568928944
2010,senate,9,D,13933.0,TIM MITCHELL,alabama_sos,ALPERSON-TIM-MITCHELL,AL-2010-senate-9-D-TIM-MITCHELL,0,0,4.079650439028335,prefer_source_transfer,3.500152603998955,0.5794978350293798,0.5794978350293798
2010,senate,9,D,13933.0,TIM MITCHELL,alabama_sos,ALPERSON-TIM-MITCHELL,AL-2010-senate-9-D-TIM-MITCHELL,0,0,4.079650439028335,production_canonical_weights,3.2528416449438415,0.826808794084493,0.826808794084493
2010,senate,9,D,13933.0,TIM MITCHELL,alabama_sos,ALPERSON-TIM-MITCHELL,AL-2010-senate-9-D-TIM-MITCHELL,0,0,4.079650439028335,strict_consensus,3.506199524375643,0.5734509146526916,0.5734509146526916
2010,senate,9,R,30834.0,CLAY SCOFIELD,alabama_sos,ALPERSON-CLAY-SCOFIELD,AL-2010-senate-9-R-CLAY-SCOFIELD,0,1,4.079650439028335,conflict_county_fallback,3.506199524375643,0.5734509146526916,-0.5734509146526916
2010,senate,9,R,30834.0,CLAY SCOFIELD,alabama_sos,ALPERSON-CLAY-SCOFIELD,AL-2010-senate-9-R-CLAY-SCOFIELD,0,1,4.079650439028335,prefer_direct,3.49746108213544,0.5821893568928944,-0.5821893568928944
2010,senate,9,R,30834.0,CLAY SCOFIELD,alabama_sos,ALPERSON-CLAY-SCOFIELD,AL-2010-senate-9-R-CLAY-SCOFIELD,0,1,4.079650439028335,prefer_source_transfer,3.500152603998955,0.5794978350293798,-0.5794978350293798
2010,senate,9,R,30834.0,CLAY SCOFIELD,alabama_sos,ALPERSON-CLAY-SCOFIELD,AL-2010-senate-9-R-CLAY-SCOFIELD,0,1,4.079650439028335,production_canonical_weights,3.2528416449438415,0.826808794084493,-0.826808794084493
2010,senate,9,R,30834.0,CLAY SCOFIELD,alabama_sos,ALPERSON-CLAY-SCOFIELD,AL-2010-senate-9-R-CLAY-SCOFIELD,0,1,4.079650439028335,strict_consensus,3.506199524375643,0.5734509146526916,-0.5734509146526916
2010,senate,10,D,17459.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2010-senate-10-D-LARRY-MEANS,1,0,13.960734351479257,conflict_county_fallback,19.82634152290263,-5.865607171423374,-5.865607171423374
2010,senate,10,D,17459.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2010-senate-10-D-LARRY-MEANS,1,0,13.960734351479257,prefer_direct,19.83607605864121,-5.8753417071619545,-5.8753417071619545
2010,senate,10,D,17459.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2010-senate-10-D-LARRY-MEANS,1,0,13.960734351479257,prefer_source_transfer,19.841568162876037,-5.88083381139678,-5.88083381139678
2010,senate,10,D,17459.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2010-senate-10-D-LARRY-MEANS,1,0,13.960734351479257,production_canonical_weights,19.677059947218645,-5.716325595739388,-5.716325595739388
2010,senate,10,D,17459.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2010-senate-10-D-LARRY-MEANS,1,0,13.960734351479257,strict_consensus,19.82634152290263,-5.865607171423374,-5.865607171423374
2010,senate,10,R,20249.0,PHIL WILLIAMS,alabama_sos,ALPERSON-PHIL-WILLIAMS,AL-2010-senate-10-R-PHIL-WILLIAMS,0,1,13.960734351479257,conflict_county_fallback,19.82634152290263,-5.865607171423374,5.865607171423374
2010,senate,10,R,20249.0,PHIL WILLIAMS,alabama_sos,ALPERSON-PHIL-WILLIAMS,AL-2010-senate-10-R-PHIL-WILLIAMS,0,1,13.960734351479257,prefer_direct,19.83607605864121,-5.8753417071619545,5.8753417071619545
2010,senate,10,R,20249.0,PHIL WILLIAMS,alabama_sos,ALPERSON-PHIL-WILLIAMS,AL-2010-senate-10-R-PHIL-WILLIAMS,0,1,13.960734351479257,prefer_source_transfer,19.841568162876037,-5.88083381139678,5.88083381139678
2010,senate,10,R,20249.0,PHIL WILLIAMS,alabama_sos,ALPERSON-PHIL-WILLIAMS,AL-2010-senate-10-R-PHIL-WILLIAMS,0,1,13.960734351479257,production_canonical_weights,19.677059947218645,-5.716325595739388,5.716325595739388
2010,senate,10,R,20249.0,PHIL WILLIAMS,alabama_sos,ALPERSON-PHIL-WILLIAMS,AL-2010-senate-10-R-PHIL-WILLIAMS,0,1,13.960734351479257,strict_consensus,19.82634152290263,-5.865607171423374,5.865607171423374
2010,senate,11,D,19928.0,JERRY L. FIELDING,alabama_sos,ALPERSON-JERRY-L-FIELDING,AL-2010-senate-11-D-JERRY-L-FIELDING,0,1,19.977541199510593,conflict_county_fallback,1.989631579588671,17.987909619921922,17.987909619921922
2010,senate,11,D,19928.0,JERRY L. FIELDING,alabama_sos,ALPERSON-JERRY-L-FIELDING,AL-2010-senate-11-D-JERRY-L-FIELDING,0,1,19.977541199510593,prefer_direct,1.9780055236958294,17.999535675814762,17.999535675814762
2010,senate,11,D,19928.0,JERRY L. FIELDING,alabama_sos,ALPERSON-JERRY-L-FIELDING,AL-2010-senate-11-D-JERRY-L-FIELDING,0,1,19.977541199510593,prefer_source_transfer,1.9798214049465361,17.997719794564055,17.997719794564055
2010,senate,11,D,19928.0,JERRY L. FIELDING,alabama_sos,ALPERSON-JERRY-L-FIELDING,AL-2010-senate-11-D-JERRY-L-FIELDING,0,1,19.97754119951059,production_canonical_weights,1.7615273058662555,18.216013893644334,18.216013893644334
2010,senate,11,D,19928.0,JERRY L. FIELDING,alabama_sos,ALPERSON-JERRY-L-FIELDING,AL-2010-senate-11-D-JERRY-L-FIELDING,0,1,19.977541199510593,strict_consensus,1.989631579588671,17.987909619921922,17.987909619921922
2010,senate,11,R,17323.0,RAY ROBBINS,alabama_sos,ALPERSON-RAY-ROBBINS,AL-2010-senate-11-R-RAY-ROBBINS,0,0,19.977541199510593,conflict_county_fallback,1.989631579588671,17.987909619921922,-17.987909619921922
2010,senate,11,R,17323.0,RAY ROBBINS,alabama_sos,ALPERSON-RAY-ROBBINS,AL-2010-senate-11-R-RAY-ROBBINS,0,0,19.977541199510593,prefer_direct,1.9780055236958294,17.999535675814762,-17.999535675814762
2010,senate,11,R,17323.0,RAY ROBBINS,alabama_sos,ALPERSON-RAY-ROBBINS,AL-2010-senate-11-R-RAY-ROBBINS,0,0,19.977541199510593,prefer_source_transfer,1.9798214049465361,17.997719794564055,-17.997719794564055
2010,senate,11,R,17323.0,RAY ROBBINS,alabama_sos,ALPERSON-RAY-ROBBINS,AL-2010-senate-11-R-RAY-ROBBINS,0,0,19.97754119951059,production_canonical_weights,1.7615273058662555,18.216013893644334,-18.216013893644334
2010,senate,11,R,17323.0,RAY ROBBINS,alabama_sos,ALPERSON-RAY-ROBBINS,AL-2010-senate-11-R-RAY-ROBBINS,0,0,19.977541199510593,strict_consensus,1.989631579588671,17.987909619921922,-17.987909619921922
2010,senate,12,D,15203.0,"WALLACE WYATT, JR.",alabama_sos,ALPERSON-WALLACE-WYATT-JR,AL-2010-senate-12-D-WALLACE-WYATT-JR,0,0,6.173049685155878,conflict_county_fallback,-5.758042743456505,11.931092428612383,11.931092428612383
2010,senate,12,D,15203.0,"WALLACE WYATT, JR.",alabama_sos,ALPERSON-WALLACE-WYATT-JR,AL-2010-senate-12-D-WALLACE-WYATT-JR,0,0,6.173049685155878,prefer_direct,-5.737534886471676,11.910584571627552,11.910584571627552
2010,senate,12,D,15203.0,"WALLACE WYATT, JR.",alabama_sos,ALPERSON-WALLACE-WYATT-JR,AL-2010-senate-12-D-WALLACE-WYATT-JR,0,0,6.173049685155878,prefer_source_transfer,-5.726327607834332,11.89937729299021,11.89937729299021
2010,senate,12,D,15203.0,"WALLACE WYATT, JR.",alabama_sos,ALPERSON-WALLACE-WYATT-JR,AL-2010-senate-12-D-WALLACE-WYATT-JR,0,0,6.173049685155878,production_canonical_weights,-5.939090016749975,12.112139701905853,12.112139701905853
2010,senate,12,D,15203.0,"WALLACE WYATT, JR.",alabama_sos,ALPERSON-WALLACE-WYATT-JR,AL-2010-senate-12-D-WALLACE-WYATT-JR,0,0,6.173049685155878,strict_consensus,-5.758042743456505,11.931092428612383,11.931092428612383
2010,senate,12,R,26702.0,DEL MARSH,alabama_sos,ALPERSON-DEL-MARSH,AL-2010-senate-12-R-DEL-MARSH,1,1,6.173049685155878,conflict_county_fallback,-5.758042743456505,11.931092428612383,-11.931092428612383
2010,senate,12,R,26702.0,DEL MARSH,alabama_sos,ALPERSON-DEL-MARSH,AL-2010-senate-12-R-DEL-MARSH,1,1,6.173049685155878,prefer_direct,-5.737534886471676,11.910584571627552,-11.910584571627552
2010,senate,12,R,26702.0,DEL MARSH,alabama_sos,ALPERSON-DEL-MARSH,AL-2010-senate-12-R-DEL-MARSH,1,1,6.173049685155878,prefer_source_transfer,-5.726327607834332,11.89937729299021,-11.89937729299021
2010,senate,12,R,26702.0,DEL MARSH,alabama_sos,ALPERSON-DEL-MARSH,AL-2010-senate-12-R-DEL-MARSH,1,1,6.173049685155878,production_canonical_weights,-5.939090016749975,12.112139701905853,-12.112139701905853
2010,senate,12,R,26702.0,DEL MARSH,alabama_sos,ALPERSON-DEL-MARSH,AL-2010-senate-12-R-DEL-MARSH,1,1,6.173049685155878,strict_consensus,-5.758042743456505,11.931092428612383,-11.931092428612383
2010,senate,13,D,18443.0,GREG VARNER,alabama_sos,ALPERSON-GREG-VARNER,AL-2010-senate-13-D-GREG-VARNER,0,0,17.564064044542885,conflict_county_fallback,2.1649509591699982,15.399113085372887,15.399113085372887
2010,senate,13,D,18443.0,GREG VARNER,alabama_sos,ALPERSON-GREG-VARNER,AL-2010-senate-13-D-GREG-VARNER,0,0,17.564064044542885,prefer_direct,2.156999557358936,15.407064487183948,15.407064487183948
2010,senate,13,D,18443.0,GREG VARNER,alabama_sos,ALPERSON-GREG-VARNER,AL-2010-senate-13-D-GREG-VARNER,0,0,17.564064044542885,prefer_source_transfer,2.1595339683332706,15.404530076209614,15.404530076209614
2010,senate,13,D,18443.0,GREG VARNER,alabama_sos,ALPERSON-GREG-VARNER,AL-2010-senate-13-D-GREG-VARNER,0,0,17.564064044542874,production_canonical_weights,2.101058147752593,15.463005896790282,15.463005896790282
2010,senate,13,D,18443.0,GREG VARNER,alabama_sos,ALPERSON-GREG-VARNER,AL-2010-senate-13-D-GREG-VARNER,0,0,17.564064044542885,strict_consensus,2.1649509591699982,15.399113085372887,15.399113085372887
2010,senate,13,R,18800.0,GERALD DIAL,alabama_sos,ALPERSON-GERALD-DIAL,AL-2010-senate-13-R-GERALD-DIAL,0,1,17.564064044542885,conflict_county_fallback,2.1649509591699982,15.399113085372887,-15.399113085372887
2010,senate,13,R,18800.0,GERALD DIAL,alabama_sos,ALPERSON-GERALD-DIAL,AL-2010-senate-13-R-GERALD-DIAL,0,1,17.564064044542885,prefer_direct,2.156999557358936,15.407064487183948,-15.407064487183948
2010,senate,13,R,18800.0,GERALD DIAL,alabama_sos,ALPERSON-GERALD-DIAL,AL-2010-senate-13-R-GERALD-DIAL,0,1,17.564064044542885,prefer_source_transfer,2.1595339683332706,15.404530076209614,-15.404530076209614
2010,senate,13,R,18800.0,GERALD DIAL,alabama_sos,ALPERSON-GERALD-DIAL,AL-2010-senate-13-R-GERALD-DIAL,0,1,17.564064044542874,production_canonical_weights,2.101058147752593,15.463005896790282,-15.463005896790282
2010,senate,13,R,18800.0,GERALD DIAL,alabama_sos,ALPERSON-GERALD-DIAL,AL-2010-senate-13-R-GERALD-DIAL,0,1,17.564064044542885,strict_consensus,2.1649509591699982,15.399113085372887,-15.399113085372887
2010,senate,17,D,8973.0,T. E. 'Tommy' HUDSON,alabama_sos,ALPERSON-T-E-TOMMY-HUDSON,AL-2010-senate-17-D-T-E-TOMMY-HUDSON,0,0,-27.454585307475988,conflict_county_fallback,-1.6370097101589423,-25.817575597317045,-25.817575597317045
