person_id,candidate,election_cycle,chamber,district,best_cmo,issue,issue_label,documented,stance_code,stance_label,position_summary,evidence_date,temporal_status,confidence,source_url,sponsored_bills_pre,sponsored_bills_post,attributed_amendments_pre,attributed_amendments_post
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,business_economic_development,Jobs / economic development,True,rollcall_support,Voted Yea,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,2012-02-09,post_election,high,https://legiscan.com/AL/bill/HB154/2012,0,6,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,business_economic_development,Jobs / economic development,True,rollcall_support,Voted Yea,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,2016-04-20,post_election,medium,https://legiscan.com/AL/bill/HB169/2016,0,6,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,business_economic_development,Jobs / economic development,True,sponsorship_support,Sponsored,"Co-sponsored seeking federal investment to renovate the Alabama Farmers Market and support agricultural commerce, neighborhood revitalization, and local jobs.",2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HJR438/2010,0,6,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,business_economic_development,Jobs / economic development,True,sponsorship_support,Sponsored,"Co-sponsored seeking federal investment to renovate the Alabama Farmers Market and support agricultural commerce, neighborhood revitalization, and local jobs.",2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HR439/2010,0,6,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,criminal_justice,Criminal justice,True,rollcall_support,Voted Yea,removes protected funding for the Tutwiler women's prison and permits reallocation within the corrections system,2015-08-11,post_election,medium,https://legiscan.com/AL/bill/SB41/2015/X1,7,4,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,criminal_justice,Criminal justice,True,rollcall_support,Voted Yea,requires execution by electrocution under specified conditions,2015-03-11,post_election,high,https://legiscan.com/AL/bill/HB18/2015,7,4,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,criminal_justice,Criminal justice,True,rollcall_support,Voted Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,2017-05-16,post_election,high,https://legiscan.com/AL/bill/SB82/2017,7,4,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,criminal_justice,Criminal justice,True,sponsorship_support,Sponsored,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,7,4,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,criminal_justice,Criminal justice,True,sponsorship_support,Sponsored,"Co-sponsored Tuscaloosa's red-light-camera authorization, expanding automated civil enforcement but pairing it with substantial due-process and collateral-consequence protections.",2010-02-16,pre_election,high,https://legiscan.com/AL/bill/HB566/2010,7,4,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,criminal_justice,Criminal justice,True,sponsorship_support,Sponsored,Sponsored a Pickens County bill expanding criminal-case fee collection and restricting selective judicial waiver of the solicitor fee.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB734/2010,7,4,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,environment,Environment,True,rollcall_support,Voted Yea,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",2012-04-11,post_election,high,https://legiscan.com/AL/bill/HB608/2012,2,1,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,environment,Environment,True,sponsorship_support,Sponsored,Co-sponsored a regulatory buffer preventing new landfills and junkyards near the Chattahoochee River.,2010-03-02,pre_election,high,https://legiscan.com/AL/bill/HB648/2010,2,1,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,ethics_government,Ethics / government reform,True,rollcall_support,Voted Yea,expands and accelerates electronic campaign-finance disclosure,2011-06-02,post_election,high,https://legiscan.com/AL/bill/SB136/2011,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,ethics_government,Ethics / government reform,True,rollcall_support,Voted Yea,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",2018-03-28,post_election,high,https://legiscan.com/AL/bill/SB267/2018,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,ethics_government,Ethics / government reform,True,rollcall_support,Voted Yea,requires electronic campaign-finance filing without exceptions,2018-03-13,post_election,high,https://legiscan.com/AL/bill/HB346/2018,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,ethics_government,Ethics / government reform,True,sponsorship_support,Sponsored,Sponsored a PAC-to-PAC transfer ban to improve campaign-finance traceability.,2010-12-08,post_election,high,https://legiscan.com/AL/bill/HB5/2010/X1,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,ethics_government,Ethics / government reform,True,sponsorship_support,Sponsored,Co-sponsored searchable online disclosure of campaign money.,2010-12-08,post_election,high,https://legiscan.com/AL/bill/HB7/2010/X1,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,gambling,Lottery / gambling,True,support_referendum,Supports voter referendum,After switching parties Harper sponsored legislation allowing voters to decide whether Alabama should establish a lottery; no 2010 campaign position was recovered.,2016-03-21,post_election,medium,https://altoday.com/archives/tag/alan-harper,0,2,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,gambling,Lottery / gambling,True,rollcall_support,Voted Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,2014-04-02,post_election,high,https://legiscan.com/AL/bill/SB116/2014,0,2,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,guns,Guns,True,rollcall_support,Voted Yea,authorizes trained church security members to carry firearms,2017-04-04,post_election,high,https://legiscan.com/AL/bill/HB36/2017,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,guns,Guns,True,rollcall_support,Voted Yea,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,2013-05-02,post_election,high,https://legiscan.com/AL/bill/SB286/2013,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,guns,Guns,True,rollcall_support,Voted Yea,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,2013-04-30,post_election,high,https://legiscan.com/AL/bill/HB8/2013,0,3,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,rollcall_support,Voted Yea,protects religious child-placement providers from adverse state action,2017-03-16,post_election,high,https://legiscan.com/AL/bill/HB24/2017,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,rollcall_support,Voted Yea,requires TANF applicants to seek employment and creates ineligibility under specified conditions,2014-04-02,post_election,high,https://legiscan.com/AL/bill/SB115/2014,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,rollcall_support,Voted Yea,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,2014-04-02,post_election,high,https://legiscan.com/AL/bill/SB116/2014,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,sponsorship_support,Sponsored,"Co-sponsored creation of a statewide interagency body focused on improving coordinated transportation access for disabled, elderly, and low-income Alabamians.",2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB158/2010,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,sponsorship_support,Sponsored,Co-sponsored a targeted tax exemption for a nonprofit provider of day and residential services to adults with developmental disabilities.,2010-01-14,pre_election,medium,https://legiscan.com/AL/bill/HB269/2010,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,sponsorship_support,Sponsored,Co-sponsored a voluntary refund-donation mechanism dedicated to supplemental education benefits for disabled veterans.,2010-02-23,pre_election,high,https://legiscan.com/AL/bill/HB607/2010,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,health_social_services,Social services,True,sponsorship_support,Sponsored,Co-sponsored replacing educators' immediate direct-report obligation with an internal written-report safe harbor and an administrator forwarding duty.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/HB699/2010,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,healthcare_conscience,Health-care conscience rights,True,rollcall_support,Voted Yea,authorizes providers to decline health care services that violate their conscience,2017-03-16,post_election,high,https://legiscan.com/AL/bill/HB95/2017,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,healthcare_medicaid,Health care / Medicaid,True,rollcall_support,Voted Yea,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,2015-09-10,post_election,high,https://legiscan.com/AL/bill/HB12/2015/X2,0,1,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,immigration,Immigration enforcement,True,rollcall_support,Voted Yea,requires higher-education institutions to comply with state immigration restrictions or risk funding,2017-02-14,post_election,high,https://legiscan.com/AL/bill/HB100/2017,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,immigration,Immigration enforcement,True,rollcall_support,Voted Yea,strengthens and revises restrictions and enforcement concerning unlawfully present immigrants,2012-04-19,post_election,medium,https://legiscan.com/AL/bill/HB658/2012,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,infrastructure_energy,Infrastructure / energy,False,,,,,,,,3,1,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,labor_unions,Labor / AEA,True,rollcall_support,Voted Yea,preempts local minimum-wage and employment-benefit requirements,2016-02-16,post_election,high,https://legiscan.com/AL/bill/HB174/2016,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,labor_unions,Labor / AEA,True,rollcall_support,Voted Yea,constitutionalizes right-to-work protections against mandatory union membership or dues,2016-02-11,post_election,high,https://legiscan.com/AL/bill/HB37/2016,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,lgbtq_cultural,Cultural / LGBTQ issues,False,,,,,,,,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,minimum_wage_worker_pay,Minimum wage / worker pay,False,,,,,,,,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,occupational_licensing,Occupational licensing,True,sponsorship_support,Sponsored,Co-sponsored a new training prerequisite for first-time used-vehicle dealer and wholesaler licenses as a consumer-protection measure.,2010-01-19,pre_election,high,https://legiscan.com/AL/bill/HB307/2010,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,public_education,Public education,True,support,Supports,"When announcing his 2012 party switch, identified education as a continuing top priority alongside business and job creation.",2012-02-07,post_election,high,https://yellowhammernews.com/rep-alan-harper-of-aliceville-announces-switch-to-alabama-gop/,10,5,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,public_employee_benefits,Public employee benefits,True,sponsorship_support,Sponsored,Co-sponsored recurring salary increases for state corrections employees who work inside secured facilities.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB747/2010,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,public_private_partnerships,Public-private infrastructure,True,rollcall_support,Voted Yea,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",2016-04-27,post_election,high,https://legiscan.com/AL/bill/SB92/2016,1,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,public_private_partnerships,Public-private infrastructure,True,sponsorship_support,Sponsored,Co-sponsored extending the state's public-private infrastructure commission and continuing work on its prior recommendations.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HJR50/2010,1,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,public_private_partnerships,Public-private infrastructure,True,sponsorship_support,Sponsored,Co-sponsored a high legislative barrier to privatizing or outsourcing management of state mental-health institutions.,2010-02-04,pre_election,high,https://legiscan.com/AL/bill/HB491/2010,1,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,public_private_partnerships,Public-private infrastructure,True,sponsorship_support,Sponsored,"Co-sponsored a feasibility study of local public acquisition of a privately owned toll bridge, with the stated goal of ultimately eliminating the toll.",2010-02-16,pre_election,high,https://legiscan.com/AL/bill/HJR335/2010,1,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,racial_civil_rights,Race / civil rights,False,,,,,,,,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,rural_hunting,Rural / hunting interests,False,,,,,,,,2,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,school_choice,School choice / private funding,True,rollcall_support,Voted Yea,expands or revises Accountability Act school-choice tax credits and flexibility provisions,2013-04-30,post_election,medium,https://legiscan.com/AL/bill/HB658/2013,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,school_choice,School choice / private funding,True,rollcall_support,Voted Yea,creates school-flexibility provisions and tax credits for transfers from designated failing schools,2013-02-14,post_election,high,https://legiscan.com/AL/bill/HB84/2013,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,school_choice,School choice / private funding,True,rollcall_support,Voted Yea,authorizes public charter schools and creates a state charter-school commission,2015-03-18,post_election,high,https://legiscan.com/AL/bill/SB45/2015,0,0,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,taxes_budget,Taxes / budget,True,rollcall_support,Voted Yea,removes a facility-specific corrections earmark and expands ADOC discretion to allocate existing funds during the General Fund crisis,2015-08-11,post_election,medium,https://legiscan.com/AL/bill/SB41/2015/X1,7,9,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,taxes_budget,Taxes / budget,True,rollcall_support,Voted Yea,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,2012-04-11,post_election,high,https://legiscan.com/AL/bill/HB608/2012,7,9,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,taxes_budget,Taxes / budget,True,sponsorship_support,Sponsored,Co-sponsored a progressive tax shift that removed the state grocery tax and offset revenue by limiting a deduction concentrated among higher-income taxpayers.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB1/2010,7,9,0,0
ALPERSON-ALAN-HARPER,Alan Harper,2010,house,61,24.05857612987002,taxes_budget,Taxes / budget,True,sponsorship_support,Sponsored,"Co-sponsored a statewide ban on accident-response service fees, limiting government fee collection and shielding motorists and insurers from an added charge.",2010-01-19,pre_election,high,https://legiscan.com/AL/bill/HB306/2010,7,9,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,abortion,Abortion,True,rollcall_oppose,Voted Nay,opposes: prohibits dilation-and-evacuation abortions except for serious maternal health risk,2016-05-04,post_election,high,https://legiscan.com/AL/bill/SB363/2016,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,abortion,Abortion,True,rollcall_oppose,Voted Nay,opposes: regulates disposition and use of fetal remains and creates criminal penalties,2016-02-17,post_election,high,https://legiscan.com/AL/bill/HB45/2016,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,abortion,Abortion,True,rollcall_oppose,Voted Nay,opposes: requires specified ultrasound information and penalties for violations,2016-03-03,post_election,high,https://legiscan.com/AL/bill/HB183/2016,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,anti_esg_governance,Anti-ESG governance,True,rollcall_oppose,Voted Nay,"opposes: prohibits governmental entities from using covered public contracts or other governmental pressure to advance economic boycotts targeting a bundle of protected industries, environmental and corporate-governance choices, firearms activity, and refusals to facilitate abortion or gender-transition care",2023-05-31,post_election,high,https://legiscan.com/AL/bill/SB261/2023,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,assisted_dying,Assisted dying,False,,,,,,,,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,business_economic_development,Jobs / economic development,True,rollcall_oppose,Voted Nay,opposes: extends claim periods and permits carryforwards for capital tax credits tied to qualifying projects,2012-04-24,post_election,high,https://legiscan.com/AL/bill/HB140/2012,0,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,business_economic_development,Jobs / economic development,True,rollcall_oppose,Voted Nay,opposes: supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,2012-02-16,post_election,high,https://legiscan.com/AL/bill/HB159/2012,0,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,business_economic_development,Jobs / economic development,True,rollcall_support,Voted Yea,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,2011-06-02,post_election,high,https://legiscan.com/AL/bill/SB477/2011,0,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,business_economic_development,Jobs / economic development,True,rollcall_oppose,Voted Nay,opposes: expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,2012-02-09,post_election,high,https://legiscan.com/AL/bill/HB154/2012,0,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,business_economic_development,Jobs / economic development,True,sponsorship_support,Sponsored,Co-sponsored a performance-conditioned small-business tax credit for net job creation above a wage floor.,2011-03-10,post_election,high,https://legiscan.com/AL/bill/HB230/2011,0,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,rollcall_oppose,Voted Nay,opposes: restructures parole administration and imposes more standardized criteria and oversight on parole decisions,2019-05-09,post_election,medium,https://legiscan.com/AL/bill/HB380/2019,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,rollcall_oppose,Voted Nay,"opposes: increases penalties for attempted, solicited, and conspired Class C felonies; expands habitual-offender enhancements to Class D felonies; and permits longer incarceration instead of mandatory split sentences",2023-05-31,post_election,high,https://legiscan.com/AL/bill/SB198/2023,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,rollcall_oppose,Voted Nay,opposes: removes protected funding for the Tutwiler women's prison and permits reallocation within the corrections system,2015-08-11,post_election,medium,https://legiscan.com/AL/bill/SB41/2015/X1,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,rollcall_oppose,Voted Nay,"opposes: substantially reduces correctional incentive-time credits, lengthens the time required to reach higher earning classifications, and expands circumstances for forfeiting credits",2023-04-11,post_election,high,https://legiscan.com/AL/bill/SB1/2023,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,rollcall_oppose,Voted Nay,opposes: requires execution by electrocution under specified conditions,2015-03-11,post_election,high,https://legiscan.com/AL/bill/HB18/2015,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,rollcall_support,Voted Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,2017-05-16,post_election,high,https://legiscan.com/AL/bill/SB82/2017,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,sponsorship_support,Sponsored,Co-sponsored pausing Alabama's death penalty for three years to implement fairness and due-process reforms in capital cases.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB280/2010,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,sponsorship_support,Sponsored,Co-sponsored a commission charged with reducing gaps and inequities affecting incarcerated women and girls and expanding evidence-based alternatives and reentry services.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB519/2010,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,amendment_support,Offered policy amendment,"Proposed statewide collection of all excessive-force allegations, including officer and victim race and case outcomes, with annual reporting to legislative oversight committees.",2017-04-18,post_election,high,https://legiscan.com/AL/amendment/HB50/id/50080,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,criminal_justice,Criminal justice,True,amendment_support,Offered policy amendment,"Proposed new tiered crimes and penalties for intentional or reckless abuse, neglect, and financial exploitation of adults with disabilities, plus a seven-year limitations period for financial exploitation.",2024-02-28,post_election,high,https://legiscan.com/AL/amendment/HB60/id/203086,4,8,0,1
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,environment,Environment,True,rollcall_oppose,Voted Nay,opposes: prohibits public contracting rules based on certain environmental or corporate-governance boycotts,2023-05-31,post_election,medium,https://legiscan.com/AL/bill/SB261/2023,1,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,environment,Environment,True,sponsorship_support,Sponsored,Co-sponsored stronger public-participation and intergovernmental approval requirements for junkyards outside municipal limits.,2010-02-23,pre_election,high,https://legiscan.com/AL/bill/HB619/2010,1,1,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,ethics_government,Ethics / government reform,True,rollcall_support,Voted Yea,requires electronic campaign-finance filing without exceptions,2018-03-13,post_election,high,https://legiscan.com/AL/bill/HB346/2018,0,2,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,ethics_government,Ethics / government reform,True,sponsorship_support,Sponsored,Sponsored a PAC-to-PAC transfer ban to improve campaign-finance traceability.,2010-12-08,post_election,high,https://legiscan.com/AL/bill/HB5/2010/X1,0,2,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,ethics_government,Ethics / government reform,True,sponsorship_support,Sponsored,Co-sponsored searchable online disclosure of campaign money.,2010-12-08,post_election,high,https://legiscan.com/AL/bill/HB7/2010/X1,0,2,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,gambling,Lottery / gambling,True,rollcall_oppose,Voted Nay,opposes: prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,2014-04-02,post_election,high,https://legiscan.com/AL/bill/SB116/2014,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,gambling,Lottery / gambling,True,sponsorship_support,Sponsored,Co-sponsored an education lottery paired with a continued casino ban.,2014-01-21,post_election,high,https://legiscan.com/AL/bill/HB308/2014,0,0,0,0
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,house,32,40.16708706446988,guns,Guns,True,rollcall_oppose,Voted Nay,opposes: authorizes trained church security members to carry firearms,2017-04-04,post_election,high,https://legiscan.com/AL/bill/HB36/2017,0,2,0,0
