cycle,chamber,district,candidate,canonical_candidate_id,person_id,incumbent,winner,match_status,match_method,similarity,suggested_source_name,shor_u_id,shor_np_score,shor_democratic_caucus_percentile,reference_year,reference_caucus_n,first_observed_service_year,pre_election_service_years,pre_election_same_chamber_years,served_by_election,temporal_status,candidate_cmo_total_oof,prior_pres_dem_margin,legislative_dem_margin,nonwhite_share,white_college_share,canonical_finance_complete,canonical_log_fundraising_ratio_d_to_r,us_house_dem_margin,us_senate_dem_margin,us_house_two_party_votes,us_senate_two_party_votes,federal_index_margin,federal_components,contested_federal_votes,all_federal_major_votes,federal_contested_coverage,federal_allocation_method,presidential_overperformance,federal_index_overperformance,incumbent_i,finance_complete_i,federal_source_tier,era,shor_np_z
1994,house,27,Murphree,AL-1994-house-27-D-MURPHREE,ALPERSON-MURPHREE,0,1,matched,normalized_exact,100.0,Murphee,AL1996L026,0.298,90.0,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,24.796586112157264,-24.093608103388053,8.452162829602486,0.0253405014411071,0.0707566489010581,0,,,,,,,,,,,,32.545770932990536,,0,0,provisional_fallback,pre_2008,1.378437474495546
1994,house,28,Ford,AL-1994-house-28-D-FORD,ALPERSON-FORD,0,1,matched,later_1996_roster_name,90.0,"Ford, Joe",AL1996L040,-0.164,48.57142857142857,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,18.529574206416903,8.37462221263277,33.98559103442142,0.1790767445845025,0.0810520174930977,0,,,,,,,,,,,,25.610968821788646,,0,0,provisional_fallback,pre_2008,0.03125265635812488
1994,house,29,Page,AL-1994-house-29-D-PAGE,ALPERSON-PAGE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Page, John III",AL1996L030,-0.308,37.142857142857146,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,32.54748327424873,14.816197418308027,48.27875734676742,0.2129438551601219,0.094050132551957,0,,,,,,,,,,,,33.46255992845939,,0,0,provisional_fallback,pre_2008,-0.3886491051392531
1994,house,30,Galliher,AL-1994-house-30-D-GALLIHER,ALPERSON-GALLIHER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Galliher, Blaine",AL1996L052,0.238,87.14285714285714,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,13.810950180871506,-21.84224415232079,8.610295254289689,0.0493556224987862,0.1203847024583476,0,,15.16440928297642,,3983.14421450612,,15.16440928297642,1.0,3983.14421450612,10589.8270635354,0.3761292975426883,legislative_activity_provisional,30.45253940661048,-6.554114028686731,0,0,provisional_fallback,pre_2008,1.2034784072049718
1994,house,32,Boyd,AL-1994-house-32-D-BOYD,ALPERSON-BOYD,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Boyd, Barbara",AL1996L072,-0.504,25.71428571428571,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,-17.118069648085076,16.849555134393572,33.91329991153052,0.512084417035285,0.0761528928408689,0,,66.67618659202898,,6750.430627557276,,66.67618659202898,1.0,6750.430627557276,6750.430627557277,1.0,legislative_activity_provisional,17.06374477713695,-32.76288668049846,0,0,provisional_fallback,pre_2008,-0.9601820582884621
1994,house,33,Johnson,AL-1994-house-33-D-JOHNSON,ALPERSON-JOHNSON,0,1,matched,later_1996_roster_name,90.0,"Johnson, Ronald",AL1996L019,0.363,97.14285714285714,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,32.15408092296069,,24.578212872318268,0.2673194400836547,0.1201832466183644,0,,27.445054669448734,,9612.66372369478,,27.445054669448734,1.0,9612.66372369478,9612.66372369478,1.0,legislative_activity_provisional,,-2.8668417971304656,0,0,provisional_fallback,pre_2008,1.5679764640603346
1994,house,42,Smith,AL-1994-house-42-D-SMITH,ALPERSON-SMITH,0,1,matched,normalized_exact,100.0,Smith,AL1996L005,0.149,84.28571428571429,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,47.83099815488603,-28.66810048639233,36.36920251033216,0.1266027354414456,0.0907453533865053,0,,3.779774480770724,,12760.994117293954,,3.779774480770724,1.0,12760.994117293954,12760.994117293954,1.0,legislative_activity_provisional,65.03730299672449,32.58942802956143,0,0,provisional_fallback,pre_2008,0.9439557907239535
1994,house,50,Smith,AL-1994-house-50-D-SMITH,ALPERSON-SMITH,0,0,matched,normalized_exact,100.0,Smith,AL1996L005,0.149,84.28571428571429,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,-10.939736200713448,-26.219003462899664,-59.40191776369251,0.0509341573881142,0.1138465817336221,0,,-68.85376619794512,,12492.005102040815,,-68.85376619794512,1.0,12492.005102040815,12492.005102040815,1.0,legislative_activity_provisional,-33.182914300792845,9.45184843425261,0,0,provisional_fallback,pre_2008,0.9439557907239535
1994,house,53,Newton,AL-1994-house-53-D-NEWTON,ALPERSON-NEWTON,0,1,matched,later_1996_roster_name,90.0,"Newton, Demetrius Sr.",AL1996L069,-0.725,4.285714285714286,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,-23.87498357039192,-0.5979406128514565,32.34308688854144,0.6581423182893882,0.4394198672260436,0,,48.11624720994989,,9325.450262273584,,48.11624720994989,1.0,9325.450262273584,9325.450262273584,1.0000000000000002,legislative_activity_provisional,32.9410275013929,-15.773160321408447,0,0,provisional_fallback,pre_2008,-1.6046146228087437
1994,house,54,Perdue,AL-1994-house-54-D-PERDUE,ALPERSON-PERDUE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Perdue, George",AL1996L106,-0.66,8.571428571428571,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,-3.427015832277732,10.727772034298583,33.19807794981313,0.6901687253948019,0.3398953608592733,0,,28.264509365046216,,9538.498487828869,,28.264509365046216,1.0,9538.498487828869,9538.498487828869,1.0,legislative_activity_provisional,22.47030591551455,4.933568584766917,0,0,provisional_fallback,pre_2008,-1.4150756332439551
1994,house,55,Minnifield,AL-1994-house-55-D-MINNIFIELD,ALPERSON-MINNIFIELD,0,1,matched,normalized_exact,100.0,Minnifield,AL1996L059,-0.383,31.428571428571427,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,2.4641769950654577,24.76318725042256,49.31141714793425,0.5862374867272282,0.064961821260304,0,,40.371495849053126,,9252.123003808852,,40.371495849053126,1.0,9252.123003808852,9252.123003808852,1.0,legislative_activity_provisional,24.54822989751169,8.939921298881124,0,0,provisional_fallback,pre_2008,-0.6073479392524709
1994,house,58,Johnson,AL-1994-house-58-D-JOHNSON,ALPERSON-JOHNSON,0,1,matched,later_1996_roster_name,95.0,"Johnson, E",AL1996L057,-0.348,35.714285714285715,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,23.1229580948618,0.5523338280808421,76.32498543972044,0.5673430392323928,0.0659432647995087,0,,50.9494190348478,,7633.330120481927,,50.9494190348478,1.0,7633.330120481927,7633.330120481927,1.0,legislative_activity_provisional,75.77265161163959,25.375566404872636,0,0,provisional_fallback,pre_2008,-0.5052884833329692
1994,house,64,Warren,AL-1994-house-64-D-WARREN,ALPERSON-WARREN,0,1,matched,later_1996_roster_name,90.0,"Warren, James",AL1996L038,-0.063,61.42857142857143,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,35.56914403079632,-13.038710529943732,28.83507306889353,0.3074896127994803,0.1185007382077486,0,,-16.045141923517196,,3383.4481872287934,,-16.045141923517196,1.0,3383.4481872287934,12288.125761446849,0.2753429003668021,legislative_activity_provisional,41.873783598837264,44.88021499241073,0,0,provisional_fallback,pre_2008,0.3257670862972581
1994,house,65,Dolbare,AL-1994-house-65-D-DOLBARE,ALPERSON-DOLBARE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Dolbare, Jeff",AL1996L092,-0.017,65.71428571428571,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,20.380633284026697,1.6808630682245795,31.227799227799228,0.3431968053907578,0.1011332288191829,0,,19.494910007164563,,2916.0390919076863,,19.494910007164563,1.0,2916.0390919076863,13107.96352703612,0.2224631679736631,legislative_activity_provisional,29.54693615957465,11.732889220634664,0,0,provisional_fallback,pre_2008,0.4599023712200317
1994,house,66,White,AL-1994-house-66-D-WHITE,ALPERSON-WHITE,0,1,matched,later_1996_roster_name,90.0,"White, Frank Paul",AL1996L103,-0.043,64.28571428571429,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,17.835821058379135,-12.872433665766716,18.428089757005,0.2968014344520162,0.084461279255693,0,,,,,,,,,,,,31.300523422771718,,0,0,provisional_fallback,pre_2008,0.3840867753941161
1994,house,67,Maull,AL-1994-house-67-D-MAULL,ALPERSON-MAULL,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Maull, Edward",AL1996L076,-0.146,51.42857142857142,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,7.840075493036618,24.37780381914587,32.96138859369465,0.6341363979459502,0.2197063799193919,0,,39.11423587789788,,11317.550499280009,,39.11423587789788,1.0,11317.550499280009,11317.550499280009,1.0,legislative_activity_provisional,8.583584774548779,-6.152847284203233,0,0,provisional_fallback,pre_2008,0.08374037654529717
1994,house,69,Thomas,AL-1994-house-69-D-THOMAS,ALPERSON-THOMAS,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Thomas, James",AL1996L089,-0.592,18.571428571428573,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,40.2338347220929,25.582226354241936,62.1919696708599,0.625729415817986,0.1439526195421042,0,,33.99132312704368,,6686.835691993507,,33.99132312704368,1.0,6686.835691993507,6686.835691993507,1.0,legislative_activity_provisional,36.609743316617966,28.20064654381622,0,0,provisional_fallback,pre_2008,-1.2167886903146377
1994,house,72,Hayden,AL-1994-house-72-D-HAYDEN,ALPERSON-HAYDEN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Hayden, Andrew",AL1996L037,-0.558,24.285714285714285,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,16.556955761166662,24.38233277030339,50.4089878781906,0.5690992377076884,0.1382010690006807,0,,48.00272417835021,,11360.401811129264,,48.00272417835021,1.0,11360.401811129264,11360.401811129264,1.0,legislative_activity_provisional,26.026655107887212,2.4062636998403875,0,0,provisional_fallback,pre_2008,-1.117645218849979
1994,house,76,McClammy,AL-1994-house-76-D-MCCLAMMY,ALPERSON-MCCLAMMY,0,1,matched,winner_or_incumbent_unique_surname,90.0,"McClammy, Thad",AL1996L045,-0.728,2.857142857142857,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,7.797148074268243,,39.076707857309394,0.6359721258252514,0.1964420967143534,0,,22.520871220409592,,8547.270832988925,,22.520871220409592,1.0,8547.270832988925,8547.270832988925,1.0,legislative_activity_provisional,,16.5558366368998,0,0,provisional_fallback,pre_2008,-1.6133625761732724
1994,house,79,Turnham,AL-1994-house-79-D-TURNHAM,ALPERSON-TURNHAM,0,1,matched,normalized_exact,100.0,Turnham,AL1996L018,0.059,75.71428571428571,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,46.44616123890078,-10.161474473984676,13.320154382001318,0.1897328758898251,0.4898934190437878,0,,-1.6154729893046482,,11356.106298192715,,-1.6154729893046482,1.0,11356.106298192715,11356.106298192715,1.0,legislative_activity_provisional,23.481628855985996,14.935627371305966,0,0,provisional_fallback,pre_2008,0.6815171897880923
1994,house,80,Vance,AL-1994-house-80-D-VANCE,ALPERSON-VANCE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Vance, Lesley",AL1996L099,0.047,72.85714285714285,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,26.39680997958321,0.2961335813835584,24.67310277404375,0.1824877837480797,0.1170705364325612,0,,14.716269054369862,,8832.521305043501,,14.716269054369862,1.0,8832.521305043501,8832.521305043503,0.9999999999999998,legislative_activity_provisional,24.37696919266019,9.956833719673886,0,0,provisional_fallback,pre_2008,0.6465253763299774
1994,house,85,Baker,AL-1994-house-85-D-BAKER,ALPERSON-BAKER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Baker, Locy",AL1996L048,-0.301,38.57142857142858,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,21.90277172740557,-10.894255263787509,31.346619482212706,0.399554167136958,0.1777671236046576,0,,-16.918802326907628,,6625.847525554527,,-16.918802326907628,1.0,6625.847525554527,6625.847525554526,1.0000000000000002,legislative_activity_provisional,42.240874746000216,48.26542180912033,0,0,provisional_fallback,pre_2008,-0.36823721395535275
1994,house,86,Carothers,AL-1994-house-86-D-CAROTHERS,ALPERSON-CAROTHERS,0,1,matched,winner_or_incumbent_unique_surname,95.0,"Carothers, Joe Jr.",AL1996L065,0.11,78.57142857142857,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,43.06547398757735,-38.90418954164029,14.639615589962627,0.2074602068682632,0.1229906538193781,0,,-50.233935496690286,,9754.196219874531,,-50.233935496690286,1.0,9754.196219874531,9754.196219874531,1.0,legislative_activity_provisional,53.54380513160292,64.87355108665291,0,0,provisional_fallback,pre_2008,0.8302323969850803
1994,house,96,Box,AL-1994-house-96-D-BOX,ALPERSON-BOX,0,1,matched,normalized_exact,100.0,Box,AL1996L073,-0.234,41.42857142857143,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,28.192182627328076,-17.042294748340264,17.82044628956928,0.1667348350314801,0.0797778126389595,0,,,,,,,,,,,,34.862741037909544,,0,0,provisional_fallback,pre_2008,-0.17286625548087833
1994,house,97,Kennedy,AL-1994-house-97-D-KENNEDY,ALPERSON-KENNEDY,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Kennedy, Yvonne",AL1996L047,-0.663,7.142857142857142,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,0.3354947329637383,,33.03506999567037,0.667987638412971,0.2192878443583168,0,,,,,,,,,,,,,,0,0,provisional_fallback,pre_2008,-1.4238235866084838
1994,house,103,Mitchell,AL-1994-house-103-D-MITCHELL,ALPERSON-MITCHELL,0,1,matched,later_1996_roster_name,90.0,"Mitchell, Joseph",AL1996L027,-0.367,34.285714285714285,1996.0,70.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,19.595289645172933,-8.170479383319542,60.04558775643113,0.6571244880454634,0.1589143637672396,0,,,,,,,,,,,,68.21606713975068,,0,0,provisional_fallback,pre_2008,-0.5606921879749843
1994,senate,2,Butler,AL-1994-senate-2-D-BUTLER,ALPERSON-BUTLER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Butler, Tom",AL1996U014,0.399,91.30434782608695,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,25.167976772910706,-17.49803358928283,4.373857525101332,0.1469780680085437,0.2562898007832712,0,,-10.810154702502524,,38758.11535639159,,-10.810154702502524,1.0,38758.11535639159,38758.1153563916,0.9999999999999998,legislative_activity_provisional,21.871891114384162,15.184012227603857,0,0,provisional_fallback,pre_2008,1.6729519044346792
1994,senate,3,Roberts,AL-1994-senate-3-D-ROBERTS,ALPERSON-ROBERTS,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Roberts, Tommy Ed",AL1996U019,0.436,95.65217391304348,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,30.098306640274224,-5.665112534232499,17.559132720105126,0.1445849034678348,0.1249014444530123,0,,-5.825969602886243,,26305.736611646127,,-5.825969602886243,1.0,26305.736611646127,33940.40522194739,0.7750566453059217,legislative_activity_provisional,23.224245254337625,23.38510232299137,0,0,provisional_fallback,pre_2008,1.7808433292638668
1994,senate,7,Freeman,AL-1994-senate-7-D-FREEMAN,ALPERSON-FREEMAN,0,1,matched,normalized_exact,100.0,Freeman,AL1996U033,-0.79,30.434782608695656,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,4.442351629883624,-3.787822149496947,3.187721369539551,0.3237482126117226,0.3027734574314029,0,,14.693661119646457,,37070.930836696185,,14.693661119646457,1.0,37070.930836696185,37070.930836696185,1.0,legislative_activity_provisional,6.975543519036498,-11.505939750106906,0,0,provisional_fallback,pre_2008,-1.7941536123735324
1994,senate,9,Mitchem,AL-1994-senate-9-D-MITCHEM,ALPERSON-MITCHEM,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Mitchem, Hinton",AL1996U018,-0.109,65.21739130434783,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,21.90394201093251,-13.881996661011454,14.779200097997183,0.0223056419541183,0.0959008456505409,0,,,,,,,,,,,,28.66119675900864,,0,0,provisional_fallback,pre_2008,0.19163180137448457
1994,senate,12,Ghee,AL-1994-senate-12-D-GHEE,ALPERSON-GHEE,0,1,matched,normalized_exact,100.0,Ghee,AL1996U007,-0.349,43.47826086956522,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,11.245606588280788,-11.247167979285791,14.710894013404522,0.1993559246228795,0.1519696996906841,0,,42.18497500845579,,26609.0,,42.18497500845579,1.0,26609.0,26609.0,1.0,legislative_activity_provisional,25.95806199269031,-27.474080995051267,0,0,provisional_fallback,pre_2008,-0.508204467787812
1994,senate,18,Smitherman,AL-1994-senate-18-D-SMITHERMAN,ALPERSON-SMITHERMAN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Smitherman, Rodger",AL1996U027,-0.866,26.08695652173913,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,0.5068820707580812,14.73739968014984,49.25783187697943,0.6817031326351675,0.3703409934833701,0,,40.130896033063785,,28308.670676382357,,40.130896033063785,1.0,28308.670676382357,28308.670676382357,1.0,legislative_activity_provisional,34.52043219682959,9.126935843915646,0,0,provisional_fallback,pre_2008,-2.015768430941593
1994,senate,22,Lindsey,AL-1994-senate-22-D-LINDSEY,ALPERSON-LINDSEY,0,1,matched,normalized_exact,100.0,Lindsey,AL1996U017,-0.711,34.78260869565217,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,21.67043094434267,-6.546383813006728,23.16155004455917,0.315126117783899,0.1008496126569004,0,,0.2954177734640172,,6231.367441103291,,0.2954177734640172,1.0,6231.367441103291,33431.1783646333,0.1863938917479327,legislative_activity_provisional,29.707933857565898,22.866132271095154,0,0,provisional_fallback,pre_2008,-1.563790840440943
1994,senate,23,Sanders,AL-1994-senate-23-D-SANDERS,ALPERSON-SANDERS,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Sanders, Henry",AL1996U025,-1.329,4.3478260869565215,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,51.63440134876422,20.63114199558668,76.68308702791461,0.5941397086704232,0.1571564592164449,0,,37.17606315262481,,23132.852624761552,,37.17606315262481,1.0,23132.852624761552,27947.26603985198,0.8277322222422323,legislative_activity_provisional,56.05194503232793,39.507023875289796,0,0,provisional_fallback,pre_2008,-3.3658692335338567
1994,senate,27,Little,AL-1994-senate-27-D-LITTLE,ALPERSON-LITTLE,0,1,matched,later_1996_roster_name,90.0,"Little, T.D.",AL1996U008,-0.098,73.91304347826086,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,46.44762966605843,-8.612352211004978,29.06320907617504,0.2134606160189244,0.2059385457882548,0,,13.760287534750518,,31382.102014830605,,13.760287534750518,1.0,31382.102014830605,31382.1020148306,1.0000000000000002,legislative_activity_provisional,37.67556128718002,15.30292154142452,0,0,provisional_fallback,pre_2008,0.22370763037775648
1994,senate,28,Clay,AL-1994-senate-28-D-CLAY,ALPERSON-CLAY,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Clay, George",AL1996U029,0.057,82.6086956521739,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,23.03120087929241,31.49594423791587,52.63425808093663,0.5794461889432565,0.1776824001203905,0,,20.71456425937371,,26816.438563475866,,20.71456425937371,1.0,26816.438563475866,26816.43856347586,1.0000000000000002,legislative_activity_provisional,21.13831384302076,31.919693821562923,0,0,provisional_fallback,pre_2008,0.6756852208784064
1994,senate,35,Windom,AL-1994-senate-35-D-WINDOM,ALPERSON-WINDOM,0,1,matched,normalized_exact,100.0,Windom,AL1996U021,0.184,86.95652173913044,1996.0,23.0,1996.0,0.0,0.0,False,1994_later_observed_sensitivity,22.274029684957384,-18.40724236517924,14.834886350345045,0.2976719869309655,0.1330926481274681,0,,,,,,,,,,,,33.24212871552429,,0,0,provisional_fallback,pre_2008,1.0460152466434551
1998,house,1,Starkey,AL-1998-house-1-D-STARKEY,ALPERSON-STARKEY,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Starkey, Nelson Jr.",AL1996L101,-0.053,62.857142857142854,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,10.016340350915574,-2.828994562278981,20.333863275039747,0.184473259507423,0.2102270558024268,1,-0.2126117365531454,39.59720150927541,-20.69964995451088,12751.690774508032,12565.751363061923,9.448775777382265,2.0,25317.44213756996,25317.44213756996,1.0000000000000002,legislative_activity_provisional,23.16285783731873,10.885087497657482,0,1,provisional_fallback,pre_2008,0.35492693084568716
