person_id,candidate,election_cycle,source_site,result_id,title,url,result_type,review_status
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,4777,Hubbard&#8217;s &#8220;real republican&#8221; incumbents include Obama donor and party switchers,https://www.alreporter.com/2013/06/24/hubbards-qreal-republicanq-incumbents-include-obama-donor-and-party-switchers/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,6899,Hubbard&#8217;s Rally a Disgrace,https://www.alreporter.com/2014/10/23/hubbard-s-rally-a-disgrace/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,20568,Is The Republican Lottery Bill Really Just An Attempt To Kill The Lottery?,https://www.alreporter.com/2016/01/29/is-the-republican-lottery-bill-really-just-an-attempt-to-kill-the-lottery/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,20699,Legislature Returns to Montgomery for Session,https://www.alreporter.com/2016/02/03/legislature-returns-to-montgomery-for-session/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,24337,Lottery Is Dead For November 8 Ballot and Foreseeable Future,https://www.alreporter.com/2016/08/24/lottery-is-dead-for-november-8-ballot-and-appears-dead-for-foreseeable-future/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,24386,Lottery Killed in Senate,https://www.alreporter.com/2016/08/29/lottery-killed-in-senate/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,24373,Lottery Passes the House,https://www.alreporter.com/2016/08/26/lottery-passes-the-house/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,24352,Lottery Substitute Changes Language,https://www.alreporter.com/2016/08/25/lottery-substitute-changes-language/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,2543,"McClendon Entitled to His Own Opinion, Not His Own Facts",https://www.alreporter.com/2012/07/13/mcclendon-entitled-to-his-own-opinion-not-his-own-facts-house-minority-leader-craig-ford-i-was-troubled-though-not-surprised-to-read-several-factual-errors-and-misleading-statements-in-rep-jim-mcclend/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,20253,"McClendon, Harper to Unveil Lottery Plan Today",https://www.alreporter.com/2016/01/12/mcclendon-harper-to-unveil-lottery-plan-today/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,21509,Morrow Readies Resolution to Investigate AG Luther Strange,https://www.alreporter.com/2016/03/17/morrow-readies-resolution-to-investigate-ag-luther-strange/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,21065,Morrow Wants Hubbard’s Cronies To Put Up Or Shut Up,https://www.alreporter.com/2016/02/23/morrow-wants-hubbards-cronies-to-put-up-or-shut-up/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,150490,Opinion | Special Alabamians: Harper Lee,https://www.alreporter.com/2022/08/24/opinion-special-alabamians-harper-lee/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,57973,Opinion | The worst candidate in Alabama,https://www.alreporter.com/2018/11/05/opinion-the-worst-candidate-in-alabama/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,6941,"Opinion: The Good Germans said, &#8220;Ich Wusste Nicht Uber Es.&#8221;",https://www.alreporter.com/2014/11/04/opinion-the-good-germans-said-ich-wusste-nicht-uber-es/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,22989,Perdue Wants to Talks to People Across the State About Mental Health,https://www.alreporter.com/2016/06/06/perdue-wants-to-talks-to-people-across-the-state-about-mental-health/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,44645,Preview of who has qualified as Republicans in State House Races,https://www.alreporter.com/2018/02/09/complete-list-qualified-house-races/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,23150,Remembering Those Who “Like Mike” and Wanted To Protect Him,https://www.alreporter.com/2016/06/16/remembering-those-who-like-mike-and-wanted-to-protect-him/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,16336,Rep. Alan Harper: Don’t Do Business With Brown People,https://www.alreporter.com/2015/12/01/rep-alan-harper-dont-do-business-with-brown-people/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,23905,Rep. Phil Williams Open to Voting For Lottery,https://www.alreporter.com/2016/08/01/rep-phil-williams-open-to-voting-for-lottery/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,197559,Rep. Sewell slams Trump’s tax bill in House Ways and Means Committee,https://www.alreporter.com/2025/05/14/rep-sewell-slams-trumps-tax-bill-in-house-ways-and-means-committee/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,23566,Representative Harper in the Midst of City Controversy,https://www.alreporter.com/2016/07/12/representative-harper-in-the-midst-of-city-controversy/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,16388,Republican Party Chair Comments on Racist Remarks,https://www.alreporter.com/2015/12/03/republican-party-chair-comments-on-racist-remarks/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,8238,Republican Reps Who Voted to Raise Taxes Defend Decision,https://www.alreporter.com/2015/09/14/republican-reps-who-voted-to-raise-taxes-defend-decision/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,16360,Republicans Appear to be Racists,https://www.alreporter.com/2015/12/02/republicans-appear-to-be-racists/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,5788,Republicans Running for Alabama House,https://www.alreporter.com/2014/02/07/republicans-running-for-alabama-house2/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,5777,Republicans Running for Alabama House,https://www.alreporter.com/2014/02/06/republicans-running-for-alabama-house/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,44727,Republicans finalize field of State House candidates,https://www.alreporter.com/2018/02/12/republicans-finalize-field-state-house-candidates/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,5732,Roby Addresses Nation,https://www.alreporter.com/2014/02/03/roby-addresses-nation/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,2504,"Some Counties, Cities to Participate in Storm Preparedness Tax Holiday",https://www.alreporter.com/2012/07/06/some-counties-cities-to-participate-in-storm-preparedness-tax-holiday/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,6151,"Spender of the House Declines $800 Pay Raise, Receives Million Dollar Budget Increase",https://www.alreporter.com/2014/04/21/spender-of-the-house-declines-800-pay-raise-receives-million-dollar-budget-increase/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,1263,Statement from House Minority Leader Craig Ford Regarding Rep. Alan Harper Switching Parties,https://www.alreporter.com/2012/02/07/statement-from-house-minority-leader-craig-ford-regarding-rep-alan-harper-switching-parties/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,24358,Today is the Great Lottery Showdown,https://www.alreporter.com/2016/08/25/today-is-the-great-lottery-showdown/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,21033,US Attorney Says Request For Investigation Into Hubbard Case is a State Issue,https://www.alreporter.com/2016/02/22/us-attorney-says-request-for-investigation-into-hubbard-case-is-a-state-issue/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,5787,Update to the State House Candidates,https://www.alreporter.com/2014/02/07/update-to-the-state-house-candidates/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,23328,What Happened in Vegas: Troy Professor&#8217;s Mission to “Bring Down” RSA,https://www.alreporter.com/2016/06/27/what-happened-in-vegas-troy-professors-mission-to-bring-down-rsa/,post,discovered_needs_content_review
ALPERSON-ALAN-HARPER,ALAN HARPER,2010,Alabama Political Reporter,23386,Why The Rush To Choose A New Speaker?,https://www.alreporter.com/2016/06/30/why-the-rush-to-choose-a-new-speaker/,post,discovered_needs_content_review
ALPERSON-BARBARA-BIGSBY-BOYD,BARBARA BIGSBY BOYD,2010,Alabama Political Reporter,6133,Alabama Retail Association PACs Make Initial 2014 Endorsements,https://www.alreporter.com/2014/04/16/alabama-retail-association-pacs-make-initial-2014-endorsements/,post,discovered_needs_content_review
ALPERSON-BARBARA-BIGSBY-BOYD,BARBARA BIGSBY BOYD,2010,Alabama Political Reporter,5808,Democrats Qualify in House Races,https://www.alreporter.com/2014/02/11/democrats-qualify-in-house-races/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,7063,A Silver Lining for Alabama,https://www.alreporter.com/2014/12/10/a-silver-lining-for-alabama/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,67918,A list of Poarch Creek’s donations ahead of lottery vote,https://www.alreporter.com/2019/05/20/a-list-of-poarch-creeks-donations-ahead-of-lottery-vote/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,138180,ALFA announces new round of endorsements,https://www.alreporter.com/2022/01/05/alfa-announces-new-round-of-endorsements/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,54566,Alabama AFL-CIO announces endorsements,https://www.alreporter.com/2018/08/06/alabama-afl-cio-announces-endorsements/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,51213,Alabama Forestry Association makes endorsements,https://www.alreporter.com/2018/05/28/alabama-forestry-association-makes-endorsements/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,132261,Alabama Gov. Kay Ivey signs bills approving prison construction into law,https://www.alreporter.com/2021/10/01/alabama-gov-kay-ivey-signs-bills-approving-prison-construction-into-law/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,195387,Alabama House passes bill to support independent pharmacies statewide,https://www.alreporter.com/2025/04/09/alabama-house-passes-bill-to-support-independent-pharmacies-statewide/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,216826,"Alabama Realtors PAC announces 2026 House, Senate endorsements",https://www.alreporter.com/2026/04/29/alabama-realtors-pac-announces-2026-house-senate-endorsements/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,6133,Alabama Retail Association PACs Make Initial 2014 Endorsements,https://www.alreporter.com/2014/04/16/alabama-retail-association-pacs-make-initial-2014-endorsements/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,212119,Alabama Retail PAC announces endorsements for the 2026 election cycle,https://www.alreporter.com/2026/02/06/alabama-retail-pac-announces-endorsements-for-the-2026-election-cycle/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,144515,Alabama RetailPAC announces endorsements,https://www.alreporter.com/2022/04/25/alabama-retailpac-announces-endorsements/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,157283,Alabama Senate Pro Tem Greg Reed announces senate committee assignments,https://www.alreporter.com/2023/01/11/alabama-senate-pro-tem-greg-reed-announces-senate-committee-assignments/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,58099,Alabama Senate Republicans hold onto commanding super majority,https://www.alreporter.com/2018/11/07/alabama-senate-republicans-hold-onto-commanding-super-majority/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,54809,Alabama Senate Republicans lead Democrats 12 to 6 going into fall elections,https://www.alreporter.com/2018/08/13/alabama-senate-republicans-lead-democrats-12-to-6-going-into-fall-elections/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,132183,Alabama Senate approves use of $400 million of COVID relief for prison construction,https://www.alreporter.com/2021/10/01/alabama-senate-approves-use-of-400-million-in-covid-relief-for-prison-construction/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,132040,Alabama Senate committee approves $400 million in COVID funds for new prisons,https://www.alreporter.com/2021/09/30/alabama-senate-committee-approves-using-400-million-in-covid-funds-to-construct-prisons/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,157551,Alabama Senate minority announces leadership,https://www.alreporter.com/2023/01/16/alabama-senate-minority-announces-leadership/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,191911,Alabama Senate passes &#8220;What is a Woman&#8221; bill,https://www.alreporter.com/2025/02/07/alabama-senate-passes-what-is-a-woman-bill/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,6949,Alabama Voters Give Huge Mandate to GOP Senate Super Majority,https://www.alreporter.com/2014/11/06/alabama-voters-give-huge-mandate-to-gop-senate-super-majority/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,43202,Alabama set to move forward with Medicaid work requirements on Gov. Kay Ivey&#8217;s orders,https://www.alreporter.com/2018/01/17/alabama-set-move-forward-medicaid-work-requirements-gov-kay-iveys-orders/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,131953,Alternate prison construction bill emerges to create smaller capacity facilities,https://www.alreporter.com/2021/09/30/alternate-prison-construction-bill-emerges-to-create-smaller-capacity-facilities/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,7560,Beasley Appointed to Health Care Task Force,https://www.alreporter.com/2015/04/09/beasley-appointed-to-health-care-task-force/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,5829,Bill Excluding Mention of Kwanzaa Passes Senate Along Racial Lines (w/video),https://www.alreporter.com/2014/02/14/bill-excluding-kwanzaa-passes-senate-along-racial-lines/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,115025,Bill to make kindergarten mandatory carried over in committee,https://www.alreporter.com/2021/03/18/bill-to-make-kindergarten-mandatory-carried-over-in-committee/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,142935,Business Council of Alabama endorses 36 in state races,https://www.alreporter.com/2022/03/24/business-council-of-alabama-endorses-36-in-state-races/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,5945,Catfish Farmers Want Truth in Labeling on Alabama Menus,https://www.alreporter.com/2014/03/10/catfish-farmers-want-truth-in-labeling-on-alabama-menus/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,113557,Committee OKs bill making state health officer a cabinet position,https://www.alreporter.com/2021/03/04/committee-oks-bill-making-state-health-officer-a-cabinet-position/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,6346,Democratic Gubernatorial Primary is Today,https://www.alreporter.com/2014/06/03/democratic-gubernatorial-primary-is-today/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,5798,Democrats Challenge Republicans Hold On State Senate,https://www.alreporter.com/2014/02/10/democrats-challenge-republicans-hold-on-state-senate/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,6936,Democrats Hope to Break Republican Super Majority in State Senate,https://www.alreporter.com/2014/11/03/democrats-hope-to-break-republican-super-majority-in-state-senate/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,7618,Democrats prepared to fight over Medicaid,https://www.alreporter.com/2015/04/23/democrats-prepared-to-fight-over-medicaid/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,43933,Democrats qualify for state Senate,https://www.alreporter.com/2018/01/30/democrats-qualify-state-senate/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,7660,Dentists Versus Insurers,https://www.alreporter.com/2015/05/04/dentists-versus-insurers/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,6146,Easter Messages from the Alabama Political World,https://www.alreporter.com/2014/04/21/easter-messages-from-the-alabama-political-world/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,66304,"Five Republicans who may approve a pro-Indian lottery received over $100,000 from the tribe",https://www.alreporter.com/2019/04/22/five-republicans-who-may-approve-a-pro-indian-lottery-received-over-100000-from-the-tribe/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,165978,Four bills were pocket vetoed this session. Here they are . . .,https://www.alreporter.com/2023/06/26/four-bills-were-pocket-vetoed-this-session-here-they-are/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,121812,Governor signs Seizure Safe Schools Act,https://www.alreporter.com/2021/05/27/governor-signs-seizure-safe-schools-act/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,5652,Hubbard’s Client Makes Pitch for Medicaid Pharmacy Benefit Management,https://www.alreporter.com/2014/01/20/hubbard-s-client-makes-pitch-for-medicaid-pharmacy-benefit-management/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,5789,Latest Update on State Senate,https://www.alreporter.com/2014/02/07/latest-update-on-state-senate/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,63639,Lee County tornado identified as deadliest in the country since 2013,https://www.alreporter.com/2019/03/05/lee-county-tornado-identified-as-deadliest-in-the-country-since-2013/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,132198,Legislature approves $1.3 billion prison construction package,https://www.alreporter.com/2021/10/01/legislature-approves-1-3-billion-prison-construction-package/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,68606,Legislature approves bill outlawing designated free speech zones on college campuses,https://www.alreporter.com/2019/05/31/legislature-approves-bill-outlawing-designated-free-speech-zones-on-college-campuses/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,67921,"Lottery, budgets dominate as session winds toward a close",https://www.alreporter.com/2019/05/20/lottery-budgets-dominate-as-session-winds-toward-a-close/,post,discovered_needs_content_review
ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,Alabama Political Reporter,144275,Manufacture Alabama makes 2022 election endorsements,https://www.alreporter.com/2022/04/20/manufacture-alabama-makes-2022-election-endorsements/,post,discovered_needs_content_review
