model_run_id,candidate_effect_id,canonical_name,candidate_war,candidate_war_se,v1_canonical_name,v1_candidate_war,v1_candidate_war_se,_merge,war_change_v2_minus_v1
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ADLINE-C-CLARKE,Adline C. Clarke,-2.051252118267558,3.604023352317317,Adline C. Clarke,-1.7812290201189025,4.576800691394028,both,-0.2700230981486553
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ALAN-BAKER,Alan Baker,0.08463505998433814,3.604023352317317,Alan Baker,0.0547257271678856,4.576800691394028,both,0.029909332816452534
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ALLEN-FARLEY,Allen Farley,-0.07374393968370611,3.604023352317317,Allen Farley,-0.2699018216452853,4.576800691394028,both,0.19615788196157918
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ALLEN-TREADAWAY,Allen Treadaway,3.7961290875048705,3.604023352317317,Allen Treadaway,1.6237022224192956,4.576800691394028,both,2.172426865085575
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ALLI-SUMMERFORD,Alli Summerford,0.8535256708699269,3.604023352317317,Alli Summerford,2.7648204394659985,4.576800691394028,both,-1.9112947685960715
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-AMBER-SELMAN-LYNN,Amber Selman-Lynn,-0.3238573383724447,3.604023352317317,Amber Selman-Lynn,0.3869321973261475,4.576800691394028,both,-0.7107895356985922
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-AMY-WASYLUKA,Amy Wasyluka,0.1130930755096999,3.604023352317317,Amy Wasyluka,-1.5883621928722358,4.576800691394028,both,1.7014552683819357
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ANDREW-SORRELL,Andrew Sorrell,-2.629458605707889,3.604023352317317,Andrew Sorrell,-4.0267032525608855,4.576800691394028,both,1.3972446468529967
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ARLENE-CUNNINGHAM-EASLEY,Arlene Cunningham Easley,-0.08582500328020909,3.604023352317317,Arlene Cunningham Easley,-1.201126307250534,4.576800691394028,both,1.115301303970325
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-ARNOLD-G-MOONEY,Arnold G. Mooney II,-0.18254525949480158,3.604023352317317,Arnold G. Mooney II,0.0853455133708642,4.576800691394028,both,-0.26789077286566576
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-B-CRAIG-LIPSCOMB,B. Craig Lipscomb,1.9119769282906267,3.604023352317317,B. Craig Lipscomb,-0.1932091723057129,4.576800691394028,both,2.1051861005963395
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,0.6746614174053974,3.604023352317317,Barbara Bigsby Boyd,2.325402810264217,4.576800691394028,both,-1.6507413928588197
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BECKY-NORDGREN,Becky Nordgren,-0.20180960749569243,3.604023352317317,Becky Nordgren,-2.1325434842279174,4.576800691394028,both,1.930733876732225
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BILL-JONES,Bill Jones,-2.5679035913655666,3.604023352317317,Bill Jones,-0.874863193801745,4.576800691394028,both,-1.6930403975638215
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BILLY-JACKSON,Billy Jackson,0.8853738918152326,3.604023352317317,Billy Jackson,-0.3843098766726657,4.576800691394028,both,1.2696837684878983
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BOB-FINCHER,Bob Fincher,0.8876596232105094,3.604023352317317,Bob Fincher,1.959364631527752,4.576800691394028,both,-1.0717050083172426
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BRETT-EASTERBROOK,Brett Easterbrook,-4.782039835949533,3.604023352317317,Brett Easterbrook,-10.705516510849645,4.576800691394028,both,5.923476674900112
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BRIAN-D-WILLIAMS,Brian D Williams,-0.66326742591835,3.604023352317317,Brian D Williams,-1.7620253997498367,4.576800691394028,both,1.0987579738314868
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-BRIAN-MCGEE,Brian McGee,-1.29781651119441,3.604023352317317,Brian McGee,-1.061403284729748,4.576800691394028,both,-0.2364132264646619
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CAM-WARD,Cam Ward,0.073927387293545,3.604023352317317,Cam Ward,1.9273591618766963,4.576800691394028,both,-1.8534317745831512
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CARIN-MAYO,Carin Mayo,0.18254525949480158,3.604023352317317,Carin Mayo,-0.0853455133708642,4.576800691394028,both,0.26789077286566576
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CARL-CARTER,Carl Carter,-0.6084859307605831,3.604023352317317,Carl Carter,-1.5613765509522608,4.576800691394028,both,0.9528906201916777
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CAROLINE-SELF,Caroline Self,0.5448264697863865,3.604023352317317,Caroline Self,-1.038399262749967,4.576800691394028,both,1.5832257325363535
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHAD-YOUNG,Chad Young,2.629458605707889,3.604023352317317,Chad Young,4.0267032525608855,4.576800691394028,both,-1.3972446468529967
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHARLES-W-TALBERT,Charles W. Talbert,0.18199066656132673,3.604023352317317,Charles W. Talbert,-0.1937001161593781,4.576800691394028,both,0.37569078272070483
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,-0.8876596232105094,3.604023352317317,Charlotte A. Clark-Frieson,-1.959364631527752,4.576800691394028,both,1.0717050083172426
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHRIS-E-BLACKSHEAR,Chris E. Blackshear,1.6753335673636454,3.604023352317317,Chris E. Blackshear,3.984140832207824,4.576800691394028,both,-2.3088072648441784
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHRIS-ELLIOTT,Chris Elliott,0.9904414939451067,3.604023352317317,Chris Elliott,0.412078622786917,4.576800691394028,both,0.5783628711581897
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHRIS-SELLS,Chris Sells,1.2108616493604347,3.604023352317317,Chris Sells,3.548634211654136,4.576800691394028,both,-2.337772562293701
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CHRISTOPHER-F-APOSTLE-DAVIS,"Christopher F. ""Apostle"" Davis",-1.6753335673636454,3.604023352317317,"Christopher F. ""Apostle"" Davis",-3.984140832207824,4.576800691394028,both,2.3088072648441784
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,AL-NAME-CORLEY-ELLIS,Corley Ellis,0.5956648553082715,3.604023352317317,Corley Ellis,0.6159014830025751,4.576800691394028,both,-0.020236627694303566
