model_run_id,penalty,evaluation_cycle,scope,races,cycles,mae,zero_baseline_mae,rmse,bias
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,all,all,2635,5,5.956560424791042,6.1350415592867185,8.908163331517963,-0.16543080723744175
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,all,seen_candidate,1239,4,5.013301958266107,5.392880480781126,6.866870116792614,0.20375969404876307
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2019,all,144,1,14.590667087405828,14.590667087405828,19.26486543898931,-0.2517481933709469
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2020,all,870,1,5.291592906185507,5.47704774238049,7.045076663508122,-0.1896124675012428
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2020,seen_candidate,426,1,4.965320415128469,5.34406620735766,6.77380504130769,0.8403266561396232
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2022,all,761,1,4.413578410621316,4.5380965190537355,5.995301403133887,-0.14866927221591797
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2022,seen_candidate,346,1,4.274749826568471,4.548617689334573,5.8432618362484945,0.6255298036089567
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2023,all,90,1,17.53592749850988,18.787596755756415,22.636116659400166,6.07495052464181
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2023,seen_candidate,28,1,12.92459960237103,16.947822214949188,15.68940574090909,-4.272133456182027
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2024,all,770,1,5.264711928581625,5.396586692526061,7.117621613063114,-0.8679270409878064
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,1.0,2024,seen_candidate,439,1,5.137363099289062,5.368669632859027,6.778430785927641,-0.46089856461199147
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,all,all,2635,5,5.946983364219731,6.1350415592867185,8.931752880127089,-0.12931645561688676
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,all,seen_candidate,1239,4,4.992934279004281,5.392880480781126,6.931731570149734,0.2805646307074898
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2019,all,144,1,14.590667087405828,14.590667087405828,19.26486543898931,-0.2517481933709469
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2020,all,870,1,5.277732336569938,5.47704774238049,7.066362447107846,-0.11806711481327745
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2020,seen_candidate,426,1,4.937013618026248,5.34406620735766,6.818934860708179,0.9864404045868763
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2022,all,761,1,4.3834797840927875,4.5380965190537355,5.900805514862772,-0.09568899298961542
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2022,seen_candidate,346,1,4.208550246255725,4.548617689334573,5.627722954848078,0.7420557934679631
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2023,all,90,1,18.026065017365276,18.787596755756415,23.08900213907447,6.093436898507345
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2023,seen_candidate,28,1,14.500041627263382,16.947822214949188,17.683881363808858,-4.212712968757098
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2024,all,770,1,5.220057148128856,5.396586692526061,7.102945661904082,-0.8796996467767432
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,3.0,2024,seen_candidate,439,1,5.05903922469081,5.368669632859027,6.7513751456083435,-0.48154755426456936
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,10.0,all,all,2635,5,6.014845087652947,6.1350415592867185,9.06049237722751,-0.09022877401130355
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,10.0,all,seen_candidate,1239,4,5.1372568304542625,5.392880480781126,7.278395395948796,0.3636929931213007
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,10.0,2019,all,144,1,14.590667087405828,14.590667087405828,19.26486543898931,-0.2517481933709469
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,10.0,2020,all,870,1,5.350112770749198,5.47704774238049,7.222019118221748,-0.055464931211307876
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,10.0,2020,seen_candidate,426,1,5.084832814589526,5.34406620735766,7.144229261906756,1.114289934478223
