model_run_id,cycle,races,lag_context_races,current_presidential_ticket_races,raw_gap_mae,structural_residual_mae,mean_abs_lag_component_all,mean_abs_lag_component_available,lag_share_of_raw_mae_available
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,2018,1025,347,0,8.700355845655128,6.531978000636492,1.3237048656045423,3.9100792139615446,0.5423472507508007
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,2019,144,0,0,20.016090832149334,14.590667087405828,0.0,,
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,2020,870,268,870,6.064333795325626,5.47704774238049,0.9572119994073067,3.1073673115087943,0.5696875903081685
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,2022,761,335,0,4.7126893702866335,4.5380965190537355,0.8254974905794092,1.8752345980027776,0.3685615941928166
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,2023,90,0,0,20.316122994462646,18.78759675575642,0.0,,
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,2024,770,334,570,6.282050704146111,5.396586692526061,0.9339551978033742,2.1531302464329283,0.5245262065439746
