model_run_id,specification,alpha,scope,evaluation_cycle,races,mae,zero_baseline_mae,rmse,bias,train_min_cycle,train_max_cycle
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,all,all,2635,7.747292590454165,6.986821329884278,11.043582188878684,0.2806805331693278,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,lag_context_available,all,937,5.1261749223398,4.842391762823287,6.640194078817777,-0.26274293800335763,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,all,2019,144,17.445367718740197,20.016090832149334,21.950155891183694,-10.131530629740343,2018,2018
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,all,2020,870,7.181080662034236,6.064333795325626,9.10742806026297,2.8587045655377006,2018,2019
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,lag_context_available,2020,268,6.76263866351415,5.45451114676359,8.407415506581408,1.655249079156648,2018,2019
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,all,2022,761,5.791546004327196,4.7126893702866335,7.6269340403797345,2.9647761953294176,2018,2020
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,lag_context_available,2022,335,4.476998399252219,5.087981568209004,5.894643980517468,0.5191225079230113,2018,2020
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,all,2023,90,20.409401158178454,20.316122994462646,25.669893665563414,11.080963030413693,2018,2022
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,all,2024,770,7.026273032271808,6.282050704146111,9.951256650193155,-4.600026901060949,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,1.0,lag_context_available,2024,334,4.464204421141038,4.104904997253777,5.668143104543659,-2.585936905021965,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,all,all,2635,7.717615619668549,6.986821329884278,11.022093010236848,0.2869844873847618,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,lag_context_available,all,937,5.090748170408812,4.842391762823287,6.594821785576783,-0.25572659557057714,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,all,2019,144,17.477607185903015,20.016090832149334,21.980041690953264,-10.163289088598027,2018,2018
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,all,2020,870,7.1339092225248875,6.064333795325626,9.057760494573797,2.8814884355572574,2018,2019
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,lag_context_available,2020,268,6.687925480093116,5.45451114676359,8.315846682164622,1.688629258407426,2018,2019
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,all,2022,761,5.759222412112332,4.7126893702866335,7.591129312166058,2.9285481167208287,2018,2020
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,lag_context_available,2022,335,4.453372400213238,5.087981568209004,5.8725594182882865,0.49229103060788576,2018,2020
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,all,2023,90,20.42753875144805,20.316122994462646,25.69449527064125,11.108341189102681,2018,2022
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,all,2024,770,7.0018103327430214,6.282050704146111,9.928218724406378,-4.565653259430705,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,10.0,lag_context_available,2024,334,4.448464829151698,4.104904997253777,5.650892369688972,-2.566125618432523,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,all,all,2635,7.656417563721434,6.986821329884278,10.979077974399388,0.29987064962489424,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,lag_context_available,all,937,5.017702102596479,4.842391762823287,6.502817836868433,-0.24193056668991678,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,all,2019,144,17.54492295831188,20.016090832149334,22.044497829946376,-10.230410048737255,2018,2018
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,all,2020,870,7.038048160037364,6.064333795325626,8.958954592798339,2.9271930351197843,2018,2019
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,lag_context_available,2020,268,6.53403346000734,5.45451114676359,8.130994680136357,1.754612135663268,2018,2019
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,all,2022,761,5.691699277232503,4.7126893702866335,7.516848024122957,2.852713958117949,2018,2020
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,lag_context_available,2022,335,4.404960125894246,5.087981568209004,5.827677657520941,0.4361727365193224,2018,2020
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,all,2023,90,20.465733705145475,20.316122994462646,25.74680962269137,11.165198013938552,2018,2022
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,all,2024,770,6.950377002259134,6.282050704146111,9.879584147715219,-4.492341396307377,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,30.0,lag_context_available,2024,334,4.4155816187915,4.104904997253777,5.614103695954825,-2.524080419401739,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,100.0,all,all,2635,7.481476680862139,6.986821329884278,10.865865673808301,0.33524188047710407,2018,2023
WAR-POST2016-V2-710F713D8C6FBCDB4D4C,constant_lag,100.0,lag_context_available,all,937,4.807285524273295,4.842391762823287,6.250584742310357,-0.2078890744349721,2018,2023
