ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer
3.0.0,CC420380D27BAA0ABF61,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,00EDB0606F2B3444,abortion_reproductive,abortion_general_pro_life,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,a) Do you generally support pro-choice or pro-life legislation?,Pro-life
3.0.0,15D900909B4F3C0B5278,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,2517223203542DA2,abortion_reproductive,abortion_after_first_trimester_ban,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,b) Should abortions be illegal after the first trimester of pregnancy?,Yes
3.0.0,20551D2627D62B7454B6,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,DD32F710BBA78CEE,abortion_reproductive,abortion_rape_incest_exception,abortion_access,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,c) Should abortion be legal when the pregnancy resulted from incest or rape?,Yes
3.0.0,F1CA1F9FC9C667C411DF,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,32A611505BD336A3,abortion_reproductive,abortion_life_exception,abortion_access,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,d) Should abortion be legal when the life of the woman is endangered?,Yes
3.0.0,E0A82A85A12D7339FD78,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,E6706A275B778C5B,abortion_reproductive,abortion_parental_notification,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,e) Do you support requiring parental notification before an abortion is performed on a minor?,Yes
3.0.0,DE9DD7F647D587546E8F,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,38948DCE663D8422,abortion_reproductive,abortion_parental_consent,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,f) Do you support requiring parental consent before an abortion is performed on a minor?,Yes
3.0.0,129A2E03B98FF12AF3A7,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,296F6762B11ACDC7,abortion_reproductive,abortion_public_funding_prohibition,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,g) Do you support the prohibition of public funds for abortion procedures?,Yes
3.0.0,79912C5FBF463D00177B,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,5EC3598D8BE0C818,abortion_reproductive,abortion_public_funding_prohibition,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,h) Do you support the prohibition of public funds for organizations that perform abortions?,Yes
3.0.0,EA40AED8959A730215B4,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,F7058E73CF029740,fiscal_tax_budget,spending_higher_education,education_public_funding,expand,support,0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,a) Education (higher),Slightly Increase
3.0.0,A51A59F0E5367BD3985D,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,CB5C89391812A95F,fiscal_tax_budget,spending_k12_education,education_public_funding,expand,support,0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,b) Education (K-12),Slightly Increase
3.0.0,ECF194CC88F00327E8B4,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,B5384E660442EF07,fiscal_tax_budget,spending_environment,environmental_protection,strengthen,maintain,0.0,ordinal,environment_resources,1.0,0.0,[],medium,legacy_deterministic_migrated,0.9,c) Environment,Maintain Status
3.0.0,FE267366B999EF317C8D,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,0D0F4B7E52C5FEDF,fiscal_tax_budget,spending_healthcare,healthcare_access,expand,oppose,-0.5,ordinal,material_support,1.0,-0.5,[],medium,legacy_deterministic_migrated,0.9,d) Health care,Slightly Decrease
3.0.0,253218324F1FF30B2196,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,D71B6DECA51FB5DF,fiscal_tax_budget,spending_welfare,welfare_generosity,expand,oppose,-1.0,ordinal,material_support,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,g) Welfare,Greatly Decrease
3.0.0,C05611884A08BB15E0AB,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,2CAFF6846F7D1B31,fiscal_tax_budget,tax_alcohol,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,a) Alcohol taxes,Maintain Status
3.0.0,6E614419EFF6F63C0BE9,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,73F035656237820B,fiscal_tax_budget,tax_cigarette,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,b) Cigarette taxes,Maintain Status
3.0.0,E47B66085E4E702E19AE,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,F3953E2980D7D7D8,fiscal_tax_budget,tax_corporate,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,c) Corporate taxes,Maintain Status
3.0.0,1C0433E4F7D858F0C976,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,86EE8983DDA7E2CD,fiscal_tax_budget,tax_property,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,e) Property taxes,Maintain Status
3.0.0,75984269DA7AB010E274,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,038E7A171B415307,fiscal_tax_budget,tax_sales,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,f) Sales taxes,Maintain Status
3.0.0,044429BCBD75857B4C47,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,52F08F4CD44B171E,fiscal_tax_budget,tax_income_low_family,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""low_income""]",medium,legacy_deterministic_migrated,0.9,g) Income taxes (low-income families),Slightly Decrease
3.0.0,3B0FCF1A7225753CA324,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,FB284794A1492971,fiscal_tax_budget,tax_income_high_family,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,0.9,i) Income taxes (high-income families),Slightly Decrease
3.0.0,B1BD464ACD689D1DCAEB,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,7C69FE4E14A9B181,fiscal_tax_budget,labor_collective_bargaining,labor_capital_alignment,labor,support,1.0,binary,labor_capital,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,c) Reducing or eliminating public worker collective bargaining,Yes
3.0.0,8EB1AEC44AC4FA273366,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,41D574305D8999B2,fiscal_tax_budget,reduce_state_employee_compensation,public_employee_compensation,reduce,oppose,-1.0,binary,,,,[],high,direct_text_review,1.0,d) Reducing state employee salaries AND/OR pensions,No
3.0.0,4ECE83EBEF9FF6D309E8,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,41D574305D8999B2,fiscal_tax_budget,reduce_state_employee_compensation,labor_capital_alignment,capital_management,oppose,-1.0,binary,labor_capital,-1.0,1.0,[],high,direct_text_review,1.0,d) Reducing state employee salaries AND/OR pensions,No
3.0.0,93C25C9F765482BF1E50,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,BEC271457A50BB73,campaign_elections_government,limit_pac_contributions,campaign_finance_restrictions,strengthen,support,1.0,binary,,,,[],high,direct_text_review,1.0,2) Political Action Committee,Yes
3.0.0,B1DDA8302E14C9A706A1,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,BEC271457A50BB73,campaign_elections_government,limit_pac_contributions,institutional_populism,popular_control,support,1.0,binary,institutional_reform,1.0,1.0,[],high,direct_text_review,1.0,2) Political Action Committee,Yes
3.0.0,DFCE165802A20C21566A,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,F938B4C4493E3E92,campaign_elections_government,limit_political_party_contributions,campaign_finance_restrictions,strengthen,oppose,-1.0,binary,,,,[],high,direct_text_review,1.0,4) Political Party,No
3.0.0,C2F372C4E112F9E435C4,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,F938B4C4493E3E92,campaign_elections_government,limit_political_party_contributions,institutional_populism,popular_control,oppose,-1.0,binary,institutional_reform,1.0,-1.0,[],high,direct_text_review,1.0,4) Political Party,No
3.0.0,811D9D4E8A766F609651,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,21392A55F88F5BC6,campaign_elections_government,independent_redistricting_commission,redistricting_governance,independent_commission,support,1.0,binary,institutional_reform,1.0,1.0,[],high,direct_text_review,1.0,d) Do you support the use of an independent AND/OR bipartisan commission for redistricting?,Yes
3.0.0,D834F78F5AE6FCF0B4CA,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,21392A55F88F5BC6,campaign_elections_government,independent_redistricting_commission,institutional_populism,popular_control,support,1.0,binary,institutional_reform,1.0,1.0,[],high,direct_text_review,1.0,d) Do you support the use of an independent AND/OR bipartisan commission for redistricting?,Yes
3.0.0,F3F709E047A41DC85F62,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,F578ADD6758526A9,campaign_elections_government,elections_photo_id,voting_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,e) Do you support requiring a government-issued photo identification in order to vote at the polls?,Yes
3.0.0,8081D9C99B90FB27C157,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,42CEC508F3158D6C,criminal_justice,crime_death_penalty,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,a) Do you support capital punishment for certain crimes?,Yes
3.0.0,CDBC39884ABFCEDB1A7F,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,3FBD82D40519E0D6,criminal_justice,crime_marijuana_legalization,criminal_punishment,rehabilitative,oppose,-1.0,binary,order_justice,-1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,c) Do you support legalizing the possession of small amounts of marijuana?,No
3.0.0,8F5730AEC2F12B030B49,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,B62E6A03C2FEB2CB,criminal_justice,local_enforcement_federal_immigration_law,immigration_access,restrict,support,1.0,binary,immigration_inclusion,-1.0,-1.0,[],high,direct_text_review,1.0,f) Do you support the enforcement of federal immigration laws by state and local police?,Yes
3.0.0,A9FC6DC66A71C10603F2,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,B62E6A03C2FEB2CB,criminal_justice,local_enforcement_federal_immigration_law,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],high,direct_text_review,1.0,f) Do you support the enforcement of federal immigration laws by state and local police?,Yes
3.0.0,DCD6C187B8FAA8F96608,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,06BE19F66D4AE430,economy_business,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,a) Do you support reducing government regulations on the private sector?,Yes
3.0.0,A2B9EEDF37D9D11A2D62,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,491F3C5E9FC0168E,economy_business,economic_job_training,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,b) Do you support increased state funding for job-training programs that re-train displaced workers?,Yes
3.0.0,D4C42C8537BBECB40E17,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,939F6504080AABBB,economy_business,economic_government_spending_growth,market_governance,intervention,oppose,-1.0,binary,market_government_direction,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,e) Do you support government spending as a means of promoting economic growth?,No
3.0.0,E7259014DAB0FF831F43,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,A6E27866821CD25E,economy_business,economic_homeowner_assistance,market_governance,intervention,oppose,-1.0,binary,market_government_direction,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,f) Do you support providing direct financial assistance to homeowners facing foreclosure?,No
3.0.0,51266ACBCD892B527252,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,05707CA844651A1F,economy_business,labor_minimum_wage,labor_capital_alignment,labor,oppose,-1.0,binary,labor_capital,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,g) Do you support an increase of the minimum wage?,No
3.0.0,E5E106D9DE8DEB666801,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,AB0896ADBDE514AC,education,education_vouchers,education_market_choice,expand,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,d) Should parents be allowed to use vouchers to send their children to any school?,No
3.0.0,49B0F04BEFE438D7D369,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,99C5BE8229BEDCBF,education,education_charter_schools,education_market_choice,expand,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,e) Do you support state funding for charter schools?,No
3.0.0,6FA198460F8D0284E79C,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,1D0923B4C6596DF4,education,immigration_instate_tuition,immigration_access,expand,oppose,-1.0,binary,immigration_inclusion,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,g) Should illegal immigrants who graduate from Alabama high schools be eligible for in-state tuition at public universities?,No
3.0.0,4CE140E90038664E47A4,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,141A06E02C66F514,environment_energy_resources,environment_alternative_energy_funding,renewable_energy_support,expand,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,a) Do you support state funding for the development of alternative energy?,No
3.0.0,2B1E4B87A92BCF4688DC,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,48FB697C27248FB8,environment_energy_resources,fund_traditional_energy_development,resource_development,expand,oppose,-1.0,binary,,,,"[""large_business""]",high,direct_text_review,1.0,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No
3.0.0,B41C407210465946D04E,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,48FB697C27248FB8,environment_energy_resources,fund_traditional_energy_development,climate_energy,fossil_expansion,oppose,-1.0,binary,environment_resources,-1.0,1.0,"[""large_business""]",high,direct_text_review,1.0,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No
3.0.0,98D6A11AEAB04F609AB7,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,48FB697C27248FB8,environment_energy_resources,fund_traditional_energy_development,market_governance,intervention,oppose,-1.0,binary,market_government_direction,1.0,-1.0,"[""large_business""]",high,direct_text_review,1.0,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No
3.0.0,C852424DBA008305C739,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,3F0B43908C1EC5C8,environment_energy_resources,environment_open_space_funding,conservation_preservation,preserve,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,d) Do you support state funding for open space preservation?,No
3.0.0,24BB0623BC560909E911,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,1DB0F4FFB74DDDEF,environment_energy_resources,environment_emissions_regulation,environmental_protection,strengthen,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,e) Do you support government regulations of greenhouse gas emissions?,No
3.0.0,F1DEA7A17D41D323C852,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,5E5359EDAD42FFEC,guns,guns_restrictions,gun_access,restrict,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,a) Do you support restrictions on the purchase and possession of guns?,No
3.0.0,B81322C57682B916B35E,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,654A7B3C5961C9B8,guns,guns_background_checks,gun_purchase_regulation,strengthen,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,b) Should background checks be required on gun sales between private citizens at gun shows?,No
3.0.0,46E1E57C4C34B8BE5E63,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,A89AA311A1C75F7E,guns,guns_license,gun_purchase_regulation,strengthen,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,d) Should a license be required for gun possession?,No
3.0.0,E4C3432D818318AD381F,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,825F117AD40FEC22,healthcare,health_medical_marijuana,healthcare_access,expand,oppose,-1.0,binary,material_support,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,g) Do you support allowing doctors to prescribe marijuana to their patients for medicinal purposes?,No
3.0.0,66280715C56F4D11B11E,AL-2014-senate-32-R-TRIP-PITTMAN,ALPERSON-TRIP-PITTMAN,Trip Pittman,2014.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,101243,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,CD65B1107FAC3AE4,social_civil_family,social_same_sex_marriage,marriage_equality,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,a) Do you support same-sex marriage?,No
