canonical_candidate_id,election_year,candidate_name,ballotpedia_url,section,subsection_year,link_text,link_url,source_category
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014",http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls,other_external_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014",http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/,other_external_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf,official_or_election_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf,official_or_election_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Mitt Romney for President,_ ""Mitt Romney Announces Additional Alabama Endorsements,"" March 12, 2012",https://web.archive.org/web/2/http://www.mittromney.com/news/press/2012/03/mitt-romney-announces-additional-alabama-endorsements,archived_source
AL-2006-house-10-R-MIKE-BALL,2006,MIKE BALL,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Project Vote Smart_, ""Mike Ball's Biography,"" accessed May 5, 2014",http://votesmart.org/candidate/biography/15934,candidate_or_campaign_site
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014",http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls,other_external_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014",http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/,other_external_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf,official_or_election_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf,official_or_election_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Mitt Romney for President,_ ""Mitt Romney Announces Additional Alabama Endorsements,"" March 12, 2012",https://web.archive.org/web/2/http://www.mittromney.com/news/press/2012/03/mitt-romney-announces-additional-alabama-endorsements,archived_source
AL-2014-house-10-R-MIKE-BALL,2014,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Project Vote Smart_, ""Mike Ball's Biography,"" accessed May 5, 2014",http://votesmart.org/candidate/biography/15934,candidate_or_campaign_site
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014",http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls,other_external_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014",http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/,other_external_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf,official_or_election_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf,official_or_election_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Mitt Romney for President,_ ""Mitt Romney Announces Additional Alabama Endorsements,"" March 12, 2012",https://web.archive.org/web/2/http://www.mittromney.com/news/press/2012/03/mitt-romney-announces-additional-alabama-endorsements,archived_source
AL-2018-house-10-R-MIKE-BALL,2018,Mike Ball,https://ballotpedia.org/Mike_Ball_(Alabama,Footnotes,,"_Project Vote Smart_, ""Mike Ball's Biography,"" accessed May 5, 2014",http://votesmart.org/candidate/biography/15934,candidate_or_campaign_site
AL-2002-house-13-D-SHERER-TOMMY,2002,"Sherer, Tommy",https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/27480,candidate_or_campaign_site
AL-2002-house-13-D-SHERER-TOMMY,2002,"Sherer, Tommy",https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=27480,candidate_or_campaign_site
AL-2002-house-13-D-SHERER-TOMMY,2002,"Sherer, Tommy",https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2002-house-13-D-SHERER-TOMMY,2002,"Sherer, Tommy",https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2002-house-13-D-SHERER-TOMMY,2002,"Sherer, Tommy",https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-2006-house-13-D-TOMMY-SHERER,2006,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/27480,candidate_or_campaign_site
AL-2006-house-13-D-TOMMY-SHERER,2006,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=27480,candidate_or_campaign_site
AL-2006-house-13-D-TOMMY-SHERER,2006,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2006-house-13-D-TOMMY-SHERER,2006,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2006-house-13-D-TOMMY-SHERER,2006,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-2010-house-13-D-TOMMY-SHERER,2010,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/27480,candidate_or_campaign_site
AL-2010-house-13-D-TOMMY-SHERER,2010,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=27480,candidate_or_campaign_site
AL-2010-house-13-D-TOMMY-SHERER,2010,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2010-house-13-D-TOMMY-SHERER,2010,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2010-house-13-D-TOMMY-SHERER,2010,TOMMY SHERER,https://ballotpedia.org/Tommy_Sherer,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-1994-house-14-D-GUIN,1994,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/5650,candidate_or_campaign_site
AL-1994-house-14-D-GUIN,1994,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=5650,candidate_or_campaign_site
AL-1994-house-14-D-GUIN,1994,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-1994-house-14-D-GUIN,1994,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-1994-house-14-D-GUIN,1994,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-1998-house-14-D-GUIN,1998,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/5650,candidate_or_campaign_site
AL-1998-house-14-D-GUIN,1998,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=5650,candidate_or_campaign_site
AL-1998-house-14-D-GUIN,1998,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-1998-house-14-D-GUIN,1998,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-1998-house-14-D-GUIN,1998,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-2002-house-14-D-GUIN-KEN,2002,"Guin, Ken",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/5650,candidate_or_campaign_site
AL-2002-house-14-D-GUIN-KEN,2002,"Guin, Ken",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=5650,candidate_or_campaign_site
AL-2002-house-14-D-GUIN-KEN,2002,"Guin, Ken",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2002-house-14-D-GUIN-KEN,2002,"Guin, Ken",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2002-house-14-D-GUIN-KEN,2002,"Guin, Ken",https://ballotpedia.org/Ken_Guin,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-2006-house-14-D-KEN-GUIN,2006,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/5650,candidate_or_campaign_site
AL-2006-house-14-D-KEN-GUIN,2006,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=5650,candidate_or_campaign_site
AL-2006-house-14-D-KEN-GUIN,2006,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2006-house-14-D-KEN-GUIN,2006,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2006-house-14-D-KEN-GUIN,2006,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-2010-house-14-D-KEN-GUIN,2010,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Biography,"" accessed November 19, 2014",http://votesmart.org/candidate/biography/5650,candidate_or_campaign_site
AL-2010-house-14-D-KEN-GUIN,2010,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Project Vote Smart_, ""Issue Positions,"" accessed November 19, 2014",http://votesmart.org/npat.php?can_id=5650,candidate_or_campaign_site
AL-2010-house-14-D-KEN-GUIN,2010,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2010-house-14-D-KEN-GUIN,2010,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2010-house-14-D-KEN-GUIN,2010,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,,"_Follow the Money_, ""Alabama House spending, 2006,"" November 4, 2006",http://www.followthemoney.org/database/StateGlance/state_candidates.phtml?s=AL&y=2006&f=H&so=O#sorttable,other_external_source
AL-1994-house-14-D-GUIN,1994,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,2027,Send us candidate contact info,https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform,official_or_election_source
AL-1998-house-14-D-GUIN,1998,"Ken Guin, Jr.",https://ballotpedia.org/Ken_Guin,Footnotes,2027,Send us candidate contact info,https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform,official_or_election_source
AL-2002-house-14-D-GUIN-KEN,2002,"Guin, Ken",https://ballotpedia.org/Ken_Guin,Footnotes,2027,Send us candidate contact info,https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform,official_or_election_source
AL-2006-house-14-D-KEN-GUIN,2006,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,2027,Send us candidate contact info,https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform,official_or_election_source
AL-2010-house-14-D-KEN-GUIN,2010,KEN GUIN,https://ballotpedia.org/Ken_Guin,Footnotes,2027,Send us candidate contact info,https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform,official_or_election_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"4 _WHNT.com_, ""Alabama lawmakers jump from Democratic Party to GOP in post-election switch,"" accessed May 5, 2014","https://web.archive.org/web/2/http://www.whnt.com/news/sns-ap-al--lawmakers-switchingparties,0,1891857.story",archived_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Project Vote Smart_, ""Mike Millican's Biography,"" accessed July 18, 2015",http://votesmart.org/candidate/biography/5683,candidate_or_campaign_site
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_The Alabama Legislature_, ""Representative Millican, Mike District/Biography,"" accessed April 14, 2017",http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Millican&OID_SPONSOR=86020&OID_PERSON=1042&SESSNAME=Regular%20Session%202017,official_or_election_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_iCount_, ""Mike Millican,"" accessed April 14, 2017",https://icount.com/people/show/id/4501,other_external_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014",http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls,other_external_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014",http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/,other_external_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf,official_or_election_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf,official_or_election_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
AL-2002-house-17-D-MILLICAN-MIKE,2002,"Millican, Mike",https://ballotpedia.org/Mike_Millican,Footnotes,,"_Mitt Romney for President,_ ""Mitt Romney Announces Additional Alabama Endorsements,"" March 12, 2012",https://web.archive.org/web/2/http://www.mittromney.com/news/press/2012/03/mitt-romney-announces-additional-alabama-endorsements,archived_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"4 _WHNT.com_, ""Alabama lawmakers jump from Democratic Party to GOP in post-election switch,"" accessed May 5, 2014","https://web.archive.org/web/2/http://www.whnt.com/news/sns-ap-al--lawmakers-switchingparties,0,1891857.story",archived_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Project Vote Smart_, ""Mike Millican's Biography,"" accessed July 18, 2015",http://votesmart.org/candidate/biography/5683,candidate_or_campaign_site
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_The Alabama Legislature_, ""Representative Millican, Mike District/Biography,"" accessed April 14, 2017",http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Millican&OID_SPONSOR=86020&OID_PERSON=1042&SESSNAME=Regular%20Session%202017,official_or_election_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_iCount_, ""Mike Millican,"" accessed April 14, 2017",https://icount.com/people/show/id/4501,other_external_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014",http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls,other_external_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014",http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/,other_external_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf,official_or_election_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014",http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf,official_or_election_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015",http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf,official_or_election_source
AL-2006-house-17-D-MIKE-MILLICAN,2006,MIKE MILLICAN,https://ballotpedia.org/Mike_Millican,Footnotes,,"_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014",http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf,official_or_election_source
