bundle_id,bundle_label,n_candidates,gun_rights,market_and_development_autonomy,material_redistribution,punitive_law_and_order,racial_and_political_equality,social_traditionalism
1,high social traditionalism + low material redistribution,22,-0.21516311232931684,0.18767856979363584,-0.49486686687341197,0.19072477848470495,0.39546387107843106,1.9153297432853555
2,high gun rights + high market and development autonomy,32,1.3034037098524829,1.0836365190586554,-0.2657342450382839,0.5053609719249059,0.5378101597519501,-0.1886720036723929
3,low racial and political equality + high social traditionalism,38,0.0026451483575628864,0.21690860233189385,-0.21008296988814723,0.14703992884915051,-1.7186168946756508,0.265358226675321
4,low punitive law and order + high material redistribution,19,-0.7186250479894147,-0.8668409819179473,1.2538092153671767,-1.9539670512213356,-0.19299159980157113,-0.6179099025486262
5,high material redistribution + low market and development autonomy,17,0.24412577790718065,-0.5541813297728143,1.8642784566314916,0.09597305165892853,0.5294368486535079,0.09588701564875678
6,low social traditionalism + high racial and political equality,62,-0.4447114224878237,-0.3412381092156466,-0.45389337236325766,0.1538519124270223,0.5494149305001138,-0.5818250639682003
