model_run_id,war_outcome_id,state_code,cycle,chamber,district,direct_overperformance,incumbency_balance,dem_incumbent,rep_incumbent,canonical_party,candidate_result_id,candidate_name,incumbent,normalized_candidate_name,surname_only,same_cycle_name_collision,candidate_effect_id,identity_status,raw_gap,fitted_structural_expected_gap,fitted_structural_nonlag_expected_gap,fitted_lag_component,war,war_party,war_magnitude,war_definition,candidate_cycle_war,candidate_cycle_result,score_identification
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-ACD1B6CFAC5B892FA85C,AL,2018,lower,2,1.0830087080344342,-1,0,1,D,AL-2018-house-2-D-LORA-KAY-MORROW,Lora Kay Morrow,0,LORA KAY MORROW,False,False,AL-NAME-LORA-KAY-MORROW,state_scoped_normalized_full_name,1.0830087080344342,0.8053861829424935,8.007261038264176,-7.201874855321682,0.2776225250919406,D,0.2776225250919406,actual_raw_gap_minus_same_cycle_fitted_structural_gap,0.2776225250919406,overperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-ACD1B6CFAC5B892FA85C,AL,2018,lower,2,1.0830087080344342,-1,0,1,R,AL-2018-house-2-R-LYNN-GREER,Lynn Greer,1,LYNN GREER,False,False,AL-NAME-LYNN-GREER,state_scoped_normalized_full_name,1.0830087080344342,0.8053861829424935,8.007261038264176,-7.201874855321682,0.2776225250919406,D,0.2776225250919406,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-0.2776225250919406,underperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-2FA078E1F83959C3BEEF,AL,2018,lower,3,13.819762168806324,0,0,0,D,AL-2018-house-3-D-CHAD-YOUNG,Chad Young,0,CHAD YOUNG,False,False,AL-NAME-CHAD-YOUNG,state_scoped_normalized_full_name,13.819762168806324,1.158899390318327,4.209773819020577,-3.05087442870225,12.660862778487996,D,12.660862778487996,actual_raw_gap_minus_same_cycle_fitted_structural_gap,12.660862778487996,overperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-2FA078E1F83959C3BEEF,AL,2018,lower,3,13.819762168806324,0,0,0,R,AL-2018-house-3-R-ANDREW-SORRELL,Andrew Sorrell,0,ANDREW SORRELL,False,False,AL-NAME-ANDREW-SORRELL,state_scoped_normalized_full_name,13.819762168806324,1.158899390318327,4.209773819020577,-3.05087442870225,12.660862778487996,D,12.660862778487996,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-12.660862778487996,underperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-95F32D69686B6CFA1219,AL,2018,lower,4,-3.691308407427599,0,0,0,D,AL-2018-house-4-D-JO-ANN-CUMMINGS,Jo Ann Cummings,0,JO ANN CUMMINGS,False,False,AL-NAME-JO-ANN-CUMMINGS,state_scoped_normalized_full_name,-3.691308407427599,4.357401255143111,10.480269285138892,-6.1228680299957805,-8.04870966257071,R,8.04870966257071,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-8.04870966257071,underperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-95F32D69686B6CFA1219,AL,2018,lower,4,-3.691308407427599,0,0,0,R,AL-2018-house-4-R-PARKER-DUNCAN-MOORE,Parker Duncan Moore,0,PARKER DUNCAN MOORE,False,False,AL-NAME-PARKER-DUNCAN-MOORE,state_scoped_normalized_full_name,-3.691308407427599,4.357401255143111,10.480269285138892,-6.1228680299957805,-8.04870966257071,R,8.04870966257071,actual_raw_gap_minus_same_cycle_fitted_structural_gap,8.04870966257071,overperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-442DED690B460960AF9A,AL,2018,lower,5,-3.514994934960044,-1,0,1,D,AL-2018-house-5-D-BRIAN-D-WILLIAMS,Brian D Williams,0,BRIAN D WILLIAMS,False,False,AL-NAME-BRIAN-D-WILLIAMS,state_scoped_normalized_full_name,-3.514994934960044,-0.8439998855778059,5.795174188769076,-6.639174074346882,-2.6709950493822374,R,2.6709950493822374,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-2.6709950493822374,underperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-442DED690B460960AF9A,AL,2018,lower,5,-3.514994934960044,-1,0,1,R,AL-2018-house-5-R-DANNY-F-CRAWFORD,Danny F. Crawford,1,DANNY F CRAWFORD,False,False,AL-NAME-DANNY-F-CRAWFORD,state_scoped_normalized_full_name,-3.514994934960044,-0.8439998855778059,5.795174188769076,-6.639174074346882,-2.6709950493822374,R,2.6709950493822374,actual_raw_gap_minus_same_cycle_fitted_structural_gap,2.6709950493822374,overperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-3283E57DCE691AE7F22C,AL,2018,lower,7,13.433939927354842,0,0,0,D,AL-2018-house-7-D-KENNETH-A-BRACKINS,Kenneth A. Brackins,0,KENNETH A BRACKINS,False,False,AL-NAME-KENNETH-A-BRACKINS,state_scoped_normalized_full_name,13.433939927354842,11.456588211200824,20.015702241653035,-8.55911403045221,1.9773517161540184,D,1.9773517161540184,actual_raw_gap_minus_same_cycle_fitted_structural_gap,1.9773517161540184,overperformed,race_differential_party_orientation
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-3283E57DCE691AE7F22C,AL,2018,lower,7,13.433939927354842,0,0,0,R,AL-2018-house-7-R-PRONCEY-ROBERTSON,Proncey Robertson,0,PRONCEY ROBERTSON,False,False,AL-NAME-PRONCEY-ROBERTSON,state_scoped_normalized_full_name,13.433939927354842,11.456588211200824,20.015702241653035,-8.55911403045221,1.9773517161540184,D,1.9773517161540184,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-1.9773517161540184,underperformed,race_differential_party_orientation
