historical_war_run_id,cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,selected_ticket_margin,selected_ticket_source,raw_gap,prior_presidential_margin,incumbency_balance,lag_context_available,fitted_structural_nonlag_expected_gap,fitted_lag_component,fitted_structural_expected_gap,war,scoring_scope,backcast_extrapolation_years,modern_backcast_structural_expected_gap,modern_backcast_war,state_ticket_cmo,federal_ticket_cmo,presidential_ticket_cmo,contest_tier,model_tier,baseline_fallback_share,prior_pres_fallback_share,prior_pres_source_complete,war_definition
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,1,7385.0,4946.0,12331.0,19.779417727678208,-20.495242809989666,same_cycle_federal,40.27466053766787,0.0234780158846421,0.0,True,-0.1804360169531678,4.327824291754794,4.147388274801626,36.12727226286624,post2016_southern_model_backcast,24,4.147388274801626,36.12727226286624,30.6679386749276,40.27466053766787,19.75593971179357,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,3,7723.0,3821.0,11544.0,33.8011088011088,13.099172759913168,same_cycle_federal,20.70193604119564,19.32716970240104,0.0,True,-4.83545475311574,2.6877606107077483,-2.1476941424079916,22.849630183603633,post2016_southern_model_backcast,24,-2.1476941424079916,22.849630183603633,21.791263058258828,20.70193604119564,14.473939098707763,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,4,5012.0,9236.0,14248.0,-29.646266142616508,-13.268411504412336,same_cycle_federal,-16.37785463820417,-15.774621307005514,0.0,True,-1.3989207296850763,-1.6503847189776772,-3.0493054486627535,-13.328549189541416,post2016_southern_model_backcast,24,-3.0493054486627535,-13.328549189541416,-1.3256463547890114,-16.37785463820417,-13.871644835610994,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,6,6409.0,6770.0,13179.0,-2.73920631307383,-10.496262609304322,same_cycle_federal,7.757056296230493,-23.05528691729972,0.0,True,-1.8347410567480813,-4.287754508495166,-6.122495565243247,13.87955186147374,post2016_southern_model_backcast,24,-6.122495565243247,13.87955186147374,21.709223814421527,7.757056296230493,20.31608060422589,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,7,6188.0,5641.0,11829.0,4.624228590751543,7.549700893279578,same_cycle_state_fallback,-2.9254723025280347,15.794245841577087,0.0,True,-7.202901924519944,2.861647555532615,-4.341254368987329,1.4157820664592942,post2016_southern_model_backcast,24,-4.341254368987329,1.4157820664592942,-2.9254723025280347,-46.72712276059982,-11.170017250825545,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,8,8391.0,2602.0,10993.0,52.66078413535887,-5.491965982866193,same_cycle_federal,58.15275011822506,-16.541311801791835,0.0,True,-2.5771496953053568,-3.5061454367125977,-6.0832951320179545,64.23604525024301,post2016_southern_model_backcast,24,-6.0832951320179545,64.23604525024301,76.0998903137124,58.15275011822506,69.2020959371507,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,12,7159.0,6564.0,13723.0,4.335786635575311,-12.917516863482009,same_cycle_state_fallback,17.253303499057317,-15.310655898706926,0.0,True,-4.414151853849822,-1.5935452011879505,-6.007697055037773,23.26100055409509,post2016_southern_model_backcast,24,-6.007697055037773,23.26100055409509,17.253303499057317,,19.64644253428224,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,15,4363.0,10300.0,14663.0,-40.48966787151333,-58.175997366622376,same_cycle_federal,17.686329495109042,-18.043910357655257,0.0,True,8.100609898062855,7.178043209001961,15.278653107064816,2.4076763880442265,post2016_southern_model_backcast,24,15.278653107064816,2.4076763880442265,2.224731012092292,17.686329495109042,-22.44575751385808,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,17,8535.0,5183.0,13718.0,24.43504884093891,6.626120335461465,same_cycle_state_fallback,17.808928505477446,-5.164061471836247,0.0,True,-7.097624322795772,-2.8531308209993362,-9.950755143795108,27.759683649272553,post2016_southern_model_backcast,24,-9.950755143795108,27.759683649272553,17.808928505477446,,29.59911031277516,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,19,7314.0,1030.0,8344.0,75.31160115052732,54.55746800811351,same_cycle_federal,20.754133142413814,23.6438976760469,0.0,True,-7.035157351952979,-4.836115252661525,-11.871272604614504,32.62540574702832,post2016_southern_model_backcast,24,-11.871272604614504,32.62540574702832,25.564303041405267,20.754133142413814,51.66770347448042,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,26,5881.0,4171.0,10052.0,17.011539992041385,-4.145091864382778,same_cycle_state_fallback,21.156631856424163,-6.321686525113438,0.0,True,-5.726316072741101,-0.9085446529271817,-6.6348607256682826,27.791492582092445,post2016_southern_model_backcast,24,-6.6348607256682826,27.791492582092445,21.156631856424163,,23.333226517154824,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,27,6807.0,5746.0,12553.0,8.452162829602486,-18.289039157100177,same_cycle_state_fallback,26.741201986702663,-24.093608103388053,0.0,True,-3.5241315300217027,-2.937500376566395,-6.461631906588098,33.20283389329076,post2016_southern_model_backcast,24,-6.461631906588098,33.20283389329076,26.741201986702663,,32.545770932990536,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,28,7532.0,3711.0,11243.0,33.98559103442142,13.47390024365177,same_cycle_state_fallback,20.51169079076965,8.37462221263277,0.0,True,-7.831974363315307,-0.4794798762345618,-8.31145423954987,28.823145030319516,post2016_southern_model_backcast,24,-8.31145423954987,28.823145030319516,20.51169079076965,,25.61096882178865,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,29,7064.0,2464.0,9528.0,48.27875734676742,13.807665897314592,same_cycle_state_fallback,34.47109144945283,14.816197418308027,0.0,True,-7.8650362727378695,1.2664468287911275,-6.598589443946742,41.06968089339957,post2016_southern_model_backcast,24,-6.598589443946742,41.06968089339957,34.47109144945283,,33.46255992845939,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,30,7026.0,5912.0,12938.0,8.610295254289689,-7.22479485619219,same_cycle_state_fallback,15.83509011048188,-21.84224415232079,0.0,True,-5.285633373362409,-4.63547335069097,-9.921106724053379,25.75619683453526,post2016_southern_model_backcast,24,-9.921106724053379,25.75619683453526,15.83509011048188,-6.548374522087871,30.45253940661048,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,32,4541.0,2241.0,6782.0,33.91329991153052,66.04081547146673,same_cycle_federal,-32.12751555993621,16.849555134393572,0.0,True,-6.951812843903856,-9.17302275941508,-16.124835603318935,-16.00267995661727,post2016_southern_model_backcast,24,-16.124835603318935,-16.00267995661727,-14.04379236533864,-32.12751555993621,17.06374477713695,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,33,5981.0,3621.0,9602.0,24.578212872318268,27.445054669448734,same_cycle_federal,-2.8668417971304656,,0.0,False,-6.039751276315789,0.0,-6.039751276315789,3.172909479185323,post2016_southern_model_backcast,24,-6.039751276315789,3.172909479185323,34.034442123114594,-2.8668417971304656,,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,35,4734.0,5091.0,9825.0,-3.633587786259542,35.045087648247794,same_cycle_federal,-38.67867543450733,-19.232914048672026,0.0,True,-6.487730349190855,-12.811889916993493,-19.29962026618435,-19.379055168322985,post2016_southern_model_backcast,24,-19.29962026618435,-19.379055168322985,2.8909488036245654,-38.67867543450733,15.599326262412484,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,36,4172.0,5371.0,9543.0,-12.564183170910615,37.509789241241776,same_cycle_federal,-50.07397241215239,-17.471320278235673,0.0,True,-6.6047486483360185,-12.834838590752708,-19.439587239088727,-30.634385173063666,post2016_southern_model_backcast,24,-19.439587239088727,-30.634385173063666,-2.304578545608996,-50.07397241215239,4.907137107325058,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,40,5174.0,8703.0,13877.0,-25.43056856669309,-36.87133766680246,same_cycle_federal,11.440769100109373,-18.675064049970366,0.0,True,3.0210303164903642,2.508218792878713,5.529249109369077,5.911519990740295,post2016_southern_model_backcast,24,5.529249109369077,5.911519990740295,6.029266759812465,11.440769100109373,-6.755504516722724,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,42,8909.0,4157.0,13066.0,36.36920251033216,3.779774480770724,same_cycle_federal,32.58942802956143,-28.66810048639233,0.0,True,-3.8018506425084455,-8.880321354496306,-12.682171997004751,45.27160002656618,post2016_southern_model_backcast,24,-12.682171997004751,45.27160002656618,49.84592252794546,32.58942802956143,65.03730299672449,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,43,3731.0,10152.0,13883.0,-46.25081034358568,-58.5451156516176,same_cycle_federal,12.294305308031923,-8.599645192939754,0.0,True,8.19773176448692,9.918818488636232,18.11655025312315,-5.822244945091228,post2016_southern_model_backcast,24,18.11655025312315,-5.822244945091228,-5.8249331604130745,12.294305308031923,-37.65116515064592,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,46,2681.0,14516.0,17197.0,-68.82014304820608,-76.25091222130268,same_cycle_federal,7.430769173096607,-38.70042197014753,0.0,True,13.221064127080982,5.164537320009082,18.385601447090064,-10.954832273993457,post2016_southern_model_backcast,24,18.385601447090064,-10.954832273993457,-10.51755242886209,7.430769173096607,-30.119721078058543,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,48,2750.0,13809.0,16559.0,-66.78543390301347,-74.06176660517693,same_cycle_federal,7.276332702163458,-28.70655048396529,0.0,True,12.561279297330483,7.520899473355534,20.082178770686017,-12.805846068522559,post2016_southern_model_backcast,24,20.082178770686017,-12.805846068522559,-8.128477597519328,7.276332702163458,-38.07888341904818,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,49,5872.0,6614.0,12486.0,-5.942655774467403,-3.19336943650732,same_cycle_federal,-2.749286337960083,,0.0,False,-2.8990316070822004,0.0,-2.8990316070822004,0.14974526912211727,post2016_southern_model_backcast,24,-2.8990316070822004,0.14974526912211727,22.053530781084568,-2.749286337960083,,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,50,2498.0,9808.0,12306.0,-59.40191776369251,-68.85376619794512,same_cycle_federal,9.45184843425261,-26.219003462899664,0.0,True,11.035534782301179,7.1242486583389155,18.159783440640094,-8.707935006387483,post2016_southern_model_backcast,24,18.159783440640094,-8.707935006387483,-8.88862474928505,9.45184843425261,-33.182914300792845,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,53,5925.0,3029.0,8954.0,32.34308688854144,48.11624720994989,same_cycle_federal,-15.773160321408447,-0.5979406128514565,0.0,True,-6.950368453286371,-10.3133980225892,-17.26376647587557,1.4906061544671232,post2016_southern_model_backcast,24,-17.26376647587557,1.4906061544671232,-22.821387931972005,-15.773160321408447,32.9410275013929,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,54,6237.0,3128.0,9365.0,33.19807794981313,28.264509365046216,same_cycle_federal,4.933568584766917,10.727772034298583,0.0,True,-6.094383851034641,-2.934417268662081,-9.028801119696721,13.962369704463638,post2016_southern_model_backcast,24,-9.028801119696721,13.962369704463638,-2.235496297981335,4.933568584766917,22.47030591551455,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,55,6722.0,2282.0,9004.0,49.31141714793425,41.47489187307024,same_cycle_federal,7.836525274864009,24.76318725042256,0.0,True,-6.763956405331321,-1.7621926993526547,-8.526149104683975,16.362674379547983,post2016_southern_model_backcast,24,-8.526149104683975,16.362674379547983,2.961330950219505,7.836525274864009,24.54822989751169,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
AL-HIST-WAR-V1-44F191EB8D939EF062CC,1994,house,58,6055.0,813.0,6868.0,76.32498543972044,50.9494190348478,same_cycle_federal,25.37556640487264,0.5523338280808421,0.0,True,-6.999308971719074,-10.586405282115194,-17.58571425383427,42.96128065870691,post2016_southern_model_backcast,24,-17.58571425383427,42.96128065870691,24.86828636170908,25.37556640487264,75.77265161163959,meaningful,sensitivity_1994,0.0,,,raw_gap_minus_fitted_structural_expected_gap
