target_cycle,cell,predicted_support,actual_ei_support,absolute_error_points
2020,white_nh_noncollege,0.04508967510434838,0.0251135066311102,1.997616847323818
2020,white_nh_college,0.4260286255573806,0.3941165880707403,3.191203748664029
2020,black_noncollege,0.9852658943976087,0.9985720069364052,1.3306112538796544
2020,black_college,0.9496724870270681,0.9909965832939416,4.13240962668735
2020,other,0.3664050179461026,0.3675666730089903,0.11616550628877342
