district_result_id,build_run_id,result_source_file_id,assignment_source_file_id,contract_version,state_code,election_cycle,plan_cycle,chamber,district,geography_unit_id,dem_votes,rep_votes,other_votes,total_votes,two_party_dem_margin,allocated_result_geographies,allocation_method,allocation_status
PRESDIST-B10F14A9829A960FE0422C0C,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,13,GEOUNIT-E0408AB8D79F0119B0F317AA,3332.28707829408,17591.859961807764,553.82176957352,21477.968809675367,-0.6814888490405235,28,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-F67D5CACB1B84711D5F9469C,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,14,GEOUNIT-8B8508DA845BA7FDB2B11671,2240.203535493113,19268.094006883755,446.2969849296822,21954.59452730655,-0.7916893672240364,44,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-82B51064AB2C688150F991E2,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,15,GEOUNIT-6DDA17E68B6F186762B9A917,6821.577328460858,14024.321984162412,996.0677717563517,21841.96708437962,-0.34552333519810874,6,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-42B7E7995BD2D4776C335872,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,16,GEOUNIT-19261104B414745A2DDCE51C,2478.805091556956,17854.738244438882,492.89321386846024,20826.4365498643,-0.756185623863323,43,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-109D36CBDDA6E4C27915D392,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,17,GEOUNIT-C15BC24C0299A990BB8E7C2A,2657.895751079556,18874.643822110156,446.4707564137866,21979.010329603498,-0.7531275173515607,47,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-8211A79FF4D66A565994816F,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,18,GEOUNIT-7F5FF5069BBF9576D25BD6FF,3403.5813067579306,14289.305854370587,563.3420951336095,18256.229256262126,-0.6152599317723972,37,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-DE92C2655669190D74D2A597,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,19,GEOUNIT-151D90ADBC94972B906DED77,12757.7564993565,5369.361647361648,899.7861003861003,19026.90424710425,0.4075879459820532,12,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-6871ED344B662F22AE2EDE65,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,2,GEOUNIT-C2E3F757BD30B4FF810A18B0,4072.3266905333007,17812.95184384228,787.7487192956396,22673.027253671215,-0.627847853602884,25,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-84E1F74F76C41ACA53FA2916,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,20,GEOUNIT-9AA55B7D38CE41E8F3FDB596,6983.506404449623,16903.921814143592,2004.17630925617,25891.604527849384,-0.41529859635422084,12,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-7F8D9D0987F8451B71DBE2A4,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,21,GEOUNIT-0B06DA22D222A70C422F8787,7058.615412058509,14718.405280057083,1485.6500178380306,23262.67070995362,-0.35173727280205114,11,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-D8CD34AEBAA7BC04EB19CC1C,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,22,GEOUNIT-575AE87565B08B99FA5AB833,4266.747346789215,15725.894249942085,1101.622228966718,21094.263825698017,-0.5731682253047733,17,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-EE7625321EE98540E196EE7B,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,23,GEOUNIT-3409A796B8D8C453B9C554D6,3510.2526532107845,15729.105750057915,610.377771033282,19849.736174301983,-0.6350967033688187,33,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-E3C2CBED5423AF62292412F5,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,24,GEOUNIT-1B0D982434B7EC628F68D127,2661.962879880737,15515.795598897694,581.6908297674086,18759.44930854584,-0.7071186875996359,36,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-6681D9B286E23EE4A7BC03B3,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,25,GEOUNIT-0640F430D6C7CBCD1422E134,8138.81593289418,13066.013232697062,1938.7739926446973,23143.60315823594,-0.2323620370306105,10,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-30D43DA430716BEA54C6947F,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,26,GEOUNIT-9F9AF9FAFA7223CAE6CFED1F,1994.7030296799983,12344.509203623316,465.9266759598384,14805.138909263153,-0.7217834568279515,11,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-57D28F32D8D628C3711432D9,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,27,GEOUNIT-FC1FA90C854186BC0EB5E5FF,2922.296970320002,16888.490796376685,700.0733240401615,20510.861090736846,-0.7049792259919531,23,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-00CAFF6BBA00DD22D41D9EC1,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,28,GEOUNIT-40A277951A1EC6AF977FD586,7339.817998044174,10710.68680054297,606.6650025924658,18657.169801179607,-0.18674651153039454,19,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-543C4207A6324354B0152849,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,29,GEOUNIT-6FD7D7A29C5FC651E9D7C9DA,2957.5466442708866,18568.802859219097,630.0754464901377,22156.42494998012,-0.7252161455623128,20,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-F01963D27001CD905D79C7CE,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,3,GEOUNIT-A2EC637FF8F338DD9D03A23D,7020.1970987384675,11725.958652887233,793.934513712891,19540.090265338593,-0.25102541643721665,26,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-04965302071780AA5ECF7581,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,30,GEOUNIT-B5C30B5A973A3C32EC52501B,2439.2887299455674,17677.643292750614,565.6589853375006,20682.591008033676,-0.7574889921392058,29,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-F32C836C366214581755CFB9,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,31,GEOUNIT-DF6A7D71396149923A53F405,4093.0,14544.0,537.0,19174.0,-0.5607662177389064,20,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-185F1A6AFF7CBECEDCF98118,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,32,GEOUNIT-46546A678648A24B125AE7F8,9533.662398725113,6720.663941433258,361.4872769793978,16615.813617137766,0.17306152210946982,31,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-F0578FE85502BF3155DEA513,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,33,GEOUNIT-78B7E1F723E12B713E10A6AB,6730.524409031822,13091.726660363232,382.0271525255606,20204.278221920613,-0.3209122026081544,28,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-BCEA76395E93FAC209EEE360,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,34,GEOUNIT-C853ABC47FBD2A6C7A3787DD,1676.8856283767159,18097.77076836326,448.3017955649971,20222.958192304974,-0.8304005293712041,18,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-2CF6A0F502FD628FE96C914B,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,35,GEOUNIT-E7512256FCD1C6225D771A64,4296.795450233817,15536.664688934794,506.1552325854673,20339.61537175408,-0.5667124727522271,28,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-053A55837A079A4B80B218F1,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,36,GEOUNIT-496ACBC995C8B5FEEE8BB2A0,5023.014815902027,15890.005901085247,764.5283135815473,21677.54903056882,-0.519627997898752,22,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-E4793B320B23385F5DBE6B00,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,37,GEOUNIT-D3D00168117658AD79B32AE4,6104.78558285802,14033.518436870096,537.2664757862896,20675.570495514407,-0.39371403104476127,44,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-C3ADB4B75634D26ADF185F9C,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,38,GEOUNIT-A2BAEB790D42BB2A6DB13D34,5671.476944891598,12439.93510136803,471.3320663453321,18582.74411260496,-0.37371233889376704,12,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-C82374E85B883B02568EEC1D,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,39,GEOUNIT-B612E39369F8EB11FFECD4C6,2567.0371201192634,15216.204401102304,468.30917023259144,18251.55069145416,-0.7112970526710894,40,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-D6A28087756E2E0083F7C382,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,4,GEOUNIT-056A9E9AD0C8FE221D1452A8,5238.84920800704,13370.575826069278,1190.9024787069704,19800.32751278329,-0.4369681816161419,12,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-512601572FCBFB661C7FEE30,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,40,GEOUNIT-90D474B677BE3D1172A6B3FC,3702.076669849913,15166.247406059769,773.4289113488313,19641.752987258515,-0.6075881827176612,28,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-1BE683F652C606DBD9D42156,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,41,GEOUNIT-7A9AEBDDE077DAC97347584C,4387.987337286302,15889.471776672786,732.7707516529101,21010.229865612,-0.567205406493401,15,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-22DBE0B2B6DCB0CA02B1934D,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,42,GEOUNIT-3F5A5366B39BA9D48F9ADD94,3283.3165307635286,17350.467012601926,436.44403261675313,21070.227575982208,-0.6817533222772186,20,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-8FFA358FC1A4BF2690B7F72E,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,43,GEOUNIT-78B98E90DF1C7D5BC13664C3,5587.479933854621,17824.789999726327,1644.5703176237625,25056.840251204707,-0.5226878940225848,12,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-FA67DE669E5C7FF0B4127242,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,44,GEOUNIT-FFD0ACA407C39B2232836817,5100.6360246872255,17261.370099428685,909.728836939957,23271.734961055867,-0.5438123041039208,10,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-DED587C68F85FD31DF6927D3,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,45,GEOUNIT-DADBEB0BAC66E3E07452DCC8,4810.124839759979,15511.722325567818,962.6877820645868,21284.53494739238,-0.5266055491287432,15,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-A59C99355E7CF17F0A0E950F,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,46,GEOUNIT-704EF40DE672C43637EE98EC,7655.4466428771,14667.795010138332,2023.9239825866127,24347.165635602047,-0.31412769150012765,13,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-4B5DC10718032A0AFEB1F0A8,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,47,GEOUNIT-35337CF4CD4F889A73B52748,7267.8514732875765,12128.269684701976,1512.0081133524243,20908.129271341983,-0.2505871236740713,11,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-40F0043AD9A9D48F39790C19,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,48,GEOUNIT-C9001BAF9D5A3DFF8DF0BC8E,5842.638252519944,16097.797039065694,1532.317265700539,23472.752557286178,-0.46740908510956936,10,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-77FD88953EAE320E4A35FB01,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,49,GEOUNIT-EEEEBE1FA4D10B3DE85F8469,4405.669278718289,14815.622709229416,828.2407903934893,20049.532778341196,-0.5415844802232057,18,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-2875DCB948E2572784BA9C16,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,5,GEOUNIT-0E30C370379B29CEBC27C8A9,4836.692516613037,14563.713493552958,822.5482871743287,20222.954297340322,-0.501382340753223,15,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-848A93680D7460230AB436A3,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,50,GEOUNIT-BEEAC5FBE401D41E594B6A2D,2850.0555970819155,16917.433599671058,675.4814816803404,20442.97067843331,-0.7116421242258659,14,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-D1652CD0B8F47E2964D200A2,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,51,GEOUNIT-5A8EC97856525E12D3FEECD4,2977.018386138415,19374.04867256915,642.0693765162207,22993.136435223783,-0.7336128625699218,10,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-0DF9B2526B7AC36394D22254,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,52,GEOUNIT-C67B711CA876AA64DA5C55B0,17806.97232093529,2691.9749475452777,928.3104563029235,21427.257724783492,0.7373548102458422,20,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-609C8F3F772387C5A6CFDF8E,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,53,GEOUNIT-15CE2F65322EB75EC24B0D9E,10192.488104960048,3891.9763559199378,806.6071849856023,14891.071645865588,0.44733768660782003,11,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-57AC128A35489AC32CA77193,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,54,GEOUNIT-6BBC73C068CAD58BB8ECDAE9,15750.891866028709,3288.5535885167465,981.8516746411483,20021.2971291866,0.6545536374609439,17,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-97E28F1B558D32B9D43E8BBB,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,55,GEOUNIT-679AC72D4CEB0B89974CB297,16749.836620218637,2154.5940448877177,826.2287087562547,19730.65937386261,0.772054066789258,25,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-7503B8F8B2501D71B2C3236B,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,56,GEOUNIT-965D1098B7FF81489C54CCEE,13504.510062202708,4690.86864251738,431.54640809854857,18626.925112818637,0.4843890068305623,15,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-489B5607D5EA5B5452D7C684,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,57,GEOUNIT-52878B957C7729A834456774,13660.68223726351,8731.384876621556,429.8211488140167,22821.888262699085,0.22013587828098966,16,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-B63EB9269B915EE7AC807BAE,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,58,GEOUNIT-4943A4C7B69942C326FADA8D,12193.046963637953,4763.307203418148,470.60736904184853,17426.96153609795,0.4381684698857483,8,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-2684A5AA45A8F577A649728A,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,59,GEOUNIT-4976F9E577351113A3D29768,15335.470948696886,3393.8133414726753,371.4277090770417,19100.711999246603,0.6375928424286894,16,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-652BF7C79D8C860AF326844C,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,6,GEOUNIT-501E768F88CC4B63104AEB05,6121.566166701892,13843.43936706374,1179.1247032872207,21144.130237052854,-0.38677040120536416,11,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-50923FAAECAED67DAB04F45F,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,60,GEOUNIT-47B01AE3CA9A3BE534A3B055,15232.04800329087,5754.07651317475,435.1913279810366,21421.315844446657,0.451630384765884,18,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-DB15B7B1841CD83D2D795FBE,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,61,GEOUNIT-CA5F9A700183684FD05D64E4,5068.4725949765225,14680.44624317982,619.0147438637176,20367.933582020058,-0.4867088536326488,25,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-E27703814F16A25C15F9B2D5,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,62,GEOUNIT-9C01B6B4A05776C6C12D85E3,4681.837120696831,13245.301099859204,557.5037572403915,18484.641977796426,-0.47768159501013563,15,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
PRESDIST-9E893DA8837E7402BDB8BC58,RUN-F1AF08B0478A4B34BA87DE80E91F1CAF,VEST-2016-AL-PRECINCT,RDH-NATIONAL-2022-SLD-BAF,1,AL,2016,2022,lower,63,GEOUNIT-42CC7C21B09D34E69058177A,5362.088980625239,8130.304735580146,1008.4675375441191,14500.861253749505,-0.20516861671699302,9,vest_precinct_2020_vap_weighted_to_rdh_baf,passed
