model_run_id,war_outcome_id,state_code,cycle,chamber,district,direct_overperformance,incumbency_balance,dem_incumbent,rep_incumbent,canonical_party,candidate_result_id,candidate_name,incumbent,normalized_candidate_name,surname_only,same_cycle_name_collision,candidate_effect_id,identity_status,raw_gap,fitted_structural_expected_gap,fitted_structural_nonlag_expected_gap,fitted_lag_component,war,war_party,war_magnitude,war_definition,candidate_cycle_war,candidate_cycle_result,score_identification
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-7EF86918AE651AED6EB1,AL,2018,lower,62,-8.52331858609103,-1,0,1,D,AL-2018-house-62-D-WILL-BENTON,Will Benton,0,WILL BENTON,False,False,AL-NAME-WILL-BENTON,state_scoped_normalized_full_name,-8.52331858609103,-8.123576214170948,-3.5248236799453636,-4.598752534225584,-0.3997423719200821,R,0.3997423719200821,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-0.3997423719200821,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-4A3E708C6AA21EEABE58,AL,2018,lower,64,2.9523899931403506,-1,0,1,D,AL-2018-house-64-D-AMBER-SELMAN-LYNN,Amber Selman-Lynn,0,AMBER SELMAN LYNN,False,False,AL-NAME-AMBER-SELMAN-LYNN,state_scoped_normalized_full_name,2.9523899931403506,3.636319944236793,11.40433906102953,-7.768019116792737,-0.6839299510964425,R,0.6839299510964425,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-0.6839299510964425,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-23A79CB5A361F02C8F88,AL,2018,lower,65,33.908142933710835,1,1,0,D,AL-2018-house-65-D-ELAINE-BEECH,Elaine Beech,1,ELAINE BEECH,False,False,AL-NAME-ELAINE-BEECH,state_scoped_normalized_full_name,33.908142933710835,11.623132357039674,15.356420199106848,-3.733287842067174,22.285010576671162,D,22.285010576671162,actual_raw_gap_minus_same_cycle_fitted_structural_gap,22.285010576671162,overperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-2FE769CF51BA73B5BB67,AL,2018,lower,66,1.627416219658251,-1,0,1,D,AL-2018-house-66-D-SUSAN-E-SMITH,Susan E. Smith,0,SUSAN E SMITH,False,False,AL-NAME-SUSAN-E-SMITH,state_scoped_normalized_full_name,1.627416219658251,1.6224510766968314,7.5579035418972484,-5.935452465200417,0.0049651429614194775,D,0.0049651429614194775,actual_raw_gap_minus_same_cycle_fitted_structural_gap,0.0049651429614194775,overperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-CDFDC4BB0B2FA0329897,AL,2018,lower,73,-1.9647567644443313,-1,0,1,D,AL-2018-house-73-D-JACK-JACOBS,Jack Jacobs,0,JACK JACOBS,False,False,AL-NAME-JACK-JACOBS,state_scoped_normalized_full_name,-1.9647567644443313,-1.8391450215754084,4.097449310366661,-5.93659433194207,-0.12561174286892296,R,0.12561174286892296,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-0.12561174286892296,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-3B4C5F8A590A0BDA2FA6,AL,2018,lower,74,-15.564789480583181,-1,0,1,D,AL-2018-house-74-D-RAYFORD-MACK,Rayford Mack,0,RAYFORD MACK,False,False,AL-NAME-RAYFORD-MACK,state_scoped_normalized_full_name,-15.564789480583181,-1.4664914033757412,-3.7015016338449485,2.235010230469207,-14.09829807720744,R,14.09829807720744,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-14.09829807720744,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-7B563370438E976C13D7,AL,2018,lower,79,-15.509465010221131,-1,0,1,D,AL-2018-house-79-D-MARY-WYNNE-KLING,Mary Wynne Kling,0,MARY WYNNE KLING,False,False,AL-NAME-MARY-WYNNE-KLING,state_scoped_normalized_full_name,-15.509465010221131,-5.888362564449455,-4.520371465235492,-1.3679910992139632,-9.621102445771676,R,9.621102445771676,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-9.621102445771676,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-F411016AC53A31B1CD30,AL,2018,lower,80,-10.160829095461565,-1,0,1,D,AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,"Christopher F. ""Apostle"" Davis",0,CHRISTOPHER F APOSTLE DAVIS,False,False,AL-NAME-CHRISTOPHER-F-APOSTLE-DAVIS,state_scoped_normalized_full_name,-10.160829095461565,-1.5998730094447788,2.946240761682877,-4.546113771127656,-8.560956086016787,R,8.560956086016787,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-8.560956086016787,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-A7C09831957E2EAAD300,AL,2018,lower,81,1.4125240723637944,0,0,0,D,AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,"Jeremy ""J.J."" Jeffcoat",0,JEREMY J J JEFFCOAT,False,False,AL-NAME-JEREMY-J-J-JEFFCOAT,state_scoped_normalized_full_name,1.4125240723637944,6.9219458206929945,13.268712049536324,-6.34676622884333,-5.5094217483292,R,5.5094217483292,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-5.5094217483292,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-F6BB88E58921CE9EC58D,AL,2018,lower,83,10.148950257927492,0,0,0,D,AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,"Jeremy ""Mr. Eyg"" Gray",0,JEREMY MR EYG GRAY,False,False,AL-NAME-JEREMY-MR-EYG-GRAY,state_scoped_normalized_full_name,10.148950257927492,0.8928651169644107,-1.452730811163378,2.3455959281277887,9.256085140963082,D,9.256085140963082,actual_raw_gap_minus_same_cycle_fitted_structural_gap,9.256085140963082,overperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-907E6A4808D3A6AC7566,AL,2018,lower,85,18.590221274436207,1,1,0,D,AL-2018-house-85-D-DEXTER-GRIMSLEY,Dexter Grimsley,1,DEXTER GRIMSLEY,False,False,AL-NAME-DEXTER-GRIMSLEY,state_scoped_normalized_full_name,18.590221274436207,5.2947873235964,7.472437325200305,-2.1776500016039053,13.295433950839808,D,13.295433950839808,actual_raw_gap_minus_same_cycle_fitted_structural_gap,13.295433950839808,overperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-0A5080D23485B861FD7C,AL,2018,lower,86,-7.834132298762015,-1,0,1,D,AL-2018-house-86-D-KRISTY-M-KIRKLAND,Kristy M. Kirkland,0,KRISTY M KIRKLAND,False,False,AL-NAME-KRISTY-M-KIRKLAND,state_scoped_normalized_full_name,-7.834132298762015,1.081313623974753,8.041993179698055,-6.960679555723303,-8.915445922736767,R,8.915445922736767,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-8.915445922736767,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-4E02708CA86AC2E1EB49,AL,2018,lower,88,-8.05048233556554,0,0,0,D,AL-2018-house-88-D-CORY-CREEL,Cory Creel,0,CORY CREEL,False,False,AL-NAME-CORY-CREEL,state_scoped_normalized_full_name,-8.05048233556554,2.321621415459003,8.163890291220877,-5.842268875761874,-10.372103751024543,R,10.372103751024543,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-10.372103751024543,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-7B31388744DF347EB509,AL,2018,lower,89,2.6883597129888095,0,0,0,D,AL-2018-house-89-D-JOEL-LEE-WILLIAMS,Joel Lee Williams,0,JOEL LEE WILLIAMS,False,False,AL-NAME-JOEL-LEE-WILLIAMS,state_scoped_normalized_full_name,2.6883597129888095,1.3407449614126472,4.824528248187103,-3.4837832867744556,1.3476147515761623,D,1.3476147515761623,actual_raw_gap_minus_same_cycle_fitted_structural_gap,1.3476147515761623,overperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-017CEF4BCC74680FB39A,AL,2018,lower,90,-8.8543092338005,-1,0,1,D,AL-2018-house-90-D-JOANNE-WHETSTONE,Joanne Whetstone,0,JOANNE WHETSTONE,False,False,AL-NAME-JOANNE-WHETSTONE,state_scoped_normalized_full_name,-8.8543092338005,-2.440034176753575,-0.48197952928497567,-1.9580546474685994,-6.4142750570469245,R,6.4142750570469245,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-6.4142750570469245,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-6621C15BF3F70F91BD66,AL,2018,lower,94,10.742149718172776,-1,0,1,D,AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,Danielle Mashburn-Myrick,0,DANIELLE MASHBURN MYRICK,False,False,AL-NAME-DANIELLE-MASHBURN-MYRICK,state_scoped_normalized_full_name,10.742149718172776,2.6683706580892173,10.129369826323147,-7.46099916823393,8.07377906008356,D,8.07377906008356,actual_raw_gap_minus_same_cycle_fitted_structural_gap,8.07377906008356,overperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-7F086FBC3FD2CA467230,AL,2018,lower,96,-1.0012624379767203,0,0,0,D,AL-2018-house-96-D-MAURICE-HORSEY,Maurice Horsey,0,MAURICE HORSEY,False,False,AL-NAME-MAURICE-HORSEY,state_scoped_normalized_full_name,-1.0012624379767203,5.648837101142905,12.35236538383265,-6.703528282689745,-6.650099539119625,R,6.650099539119625,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-6.650099539119625,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-0D00F1CE0E41881692F5,AL,2018,lower,97,-3.5520936591947994,1,1,0,D,AL-2018-house-97-D-ADLINE-C-CLARKE,Adline C. Clarke,1,ADLINE C CLARKE,False,False,AL-NAME-ADLINE-C-CLARKE,state_scoped_normalized_full_name,-3.5520936591947994,6.9364458323882685,3.080166686548816,3.8562791458394523,-10.488539491583069,R,10.488539491583069,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-10.488539491583069,underperformed,race_differential_party_orientation
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-B084184B06D4BC784E29,AL,2018,lower,99,2.3726937496400424,0,0,0,D,AL-2018-house-99-D-SAM-JONES,Sam Jones,0,SAM JONES,False,False,AL-NAME-SAM-JONES,state_scoped_normalized_full_name,2.3726937496400424,2.730254496454644,-1.6332561744531402,4.363510670907784,-0.3575607468146016,R,0.3575607468146016,actual_raw_gap_minus_same_cycle_fitted_structural_gap,-0.3575607468146016,underperformed,race_differential_party_orientation
