model_run_id,war_outcome_id,state_code,cycle,chamber,district,raw_gap,fitted_structural_expected_gap,war,v2_cross_fitted_residual_mislabeled_war_target,v2_pooled_candidate_differential_not_war,v2_second_stage_unattributed_residual,correction_status
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-ACD1B6CFAC5B892FA85C,AL,2018,lower,2,1.0131030311206857,0.7463540865577994,0.2667489445628862,0.367495373054694,0.1469981492218776,0.2204972238328164,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-2FA078E1F83959C3BEEF,AL,2018,lower,3,13.871703158844564,1.130066742781783,12.741636416062782,13.162845331341684,5.2651381325366735,7.89770719880501,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-95F32D69686B6CFA1219,AL,2018,lower,4,-4.249050499408568,4.140244573703281,-8.38929507311185,-7.704324941813579,-3.081729976725432,-4.622594965088148,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-442DED690B460960AF9A,AL,2018,lower,5,-3.4944827980876028,-0.8912852037531432,-2.6031975943344596,-3.327977963813416,-1.3311911855253664,-1.9967867782880493,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-3283E57DCE691AE7F22C,AL,2018,lower,7,13.406375673864773,11.458170988626168,1.9482046852386041,2.43712427498596,0.974849709994384,1.462274564991576,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-9531E1503E2C6D7A510D,AL,2018,lower,8,0.6386637711439107,-3.5427649070806124,4.181428678224523,4.418973008488329,1.7675892033953318,2.6513838050929976,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-BD8DA90B4FBA11E11797,AL,2018,lower,10,-5.951019711359823,-5.286352550842393,-0.6646671605174301,-1.311875524873943,-0.5247502099495772,-0.7871253149243659,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-E3A778403481AD2D7F37,AL,2018,lower,15,2.601298866097764,2.2553123300409768,0.3459865360567873,0.3625156557245299,0.1450062622898119,0.2175093934347179,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-60189DA3A69756B017A3,AL,2018,lower,18,8.067229304927409,7.3696127902713275,0.6976165146560813,0.917892705970595,0.367157082388238,0.5507356235823571,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-E5EEA5BF5CCE7852679B,AL,2018,lower,20,1.3153311919943391,-3.2623349799815355,4.577666171975874,3.972949905943513,1.589179962377405,2.3837699435661075,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-34EE5783CB4445CF2EF9,AL,2018,lower,21,-9.821840857063249,-5.380897959299494,-4.440942897763755,-3.590264491285465,-1.436105796514186,-2.154158694771279,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-0B11BB069581CB67A433,AL,2018,lower,27,-0.8329961802433274,12.801144776466026,-13.634140956709354,-12.852416542009678,-5.140966616803872,-7.711449925205806,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-4534A50A3F0C32B00D0C,AL,2018,lower,28,5.7580751277891675,0.9806347373318354,4.777440390457333,3.6818541416033046,1.4727416566413218,2.2091124849619828,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-63B16F2F0D91F0512B10,AL,2018,lower,29,8.189223853845661,7.341702274643168,0.8475215792024926,0.9768290486127044,0.3907316194450818,0.5860974291676226,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-CD34A37642F7D3251CD7,AL,2018,lower,30,2.3712209180790467,12.611824591254168,-10.240603673175121,-9.56096677628823,-3.824386710515293,-5.736580065772938,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-EB1E9CDC394519857DB2,AL,2018,lower,32,8.76780183195456,5.591804889384493,3.175996942570068,3.3792902572673817,1.3517161029069529,2.027574154360429,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-F64FC5C1463801ACAFA3,AL,2018,lower,33,-1.0904257275877924,-1.430211592895691,0.33978586530789867,0.5880827932708648,0.2352331173083459,0.3528496759625188,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-A2D88A443A08A5EA5804,AL,2018,lower,36,-3.7750421481304386,-0.5696631475076347,-3.205379000622804,-3.0934727163471374,-1.237389086538855,-1.8560836298082823,headline_war_replaced_with_same_cycle_structural_residual
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,WAROUT-711FC1A2417B12059371,AL,2018,lower,37,-4.086500493421347,-0.4038295547866174,-3.68267093863473,-4.448032611851928,-1.7792130447407712,-2.6688195671111563,headline_war_replaced_with_same_cycle_structural_residual
