model_run_id,state_code,cycle,chamber,races,lag_context_rows,finance_complete_rows,raw_gap_mae,war_mae,war_bias
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,NC,2024,upper,23,0,23,20.475619441217177,4.491452261457804,-1.9275548857202012
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2018,lower,73,0,72,11.903848373294776,9.164289494320018,-0.027335889425696487
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2018,upper,18,0,18,9.951636020095748,7.422208780180643,-2.218578011152873
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2020,lower,36,0,35,10.160231666242396,8.426586284033572,1.2975400843505183
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2020,upper,12,0,12,10.245767855028381,8.652230080325118,-4.040940389854252
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2022,lower,29,0,26,4.82745044829041,4.000783793332821,1.5958622135498055
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2022,upper,7,0,7,6.425036649172999,6.343067852954744,-4.701209783535264
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2024,lower,24,0,23,7.1835663917487835,5.702449397887932,1.287440083055076
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,OK,2024,upper,5,0,4,5.379382304293922,5.389732859976403,-4.842384310480668
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,SC,2018,lower,45,0,33,9.287567628303538,7.042418826004316,-0.450635055931636
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,SC,2020,lower,51,0,40,7.010599669564136,4.581587772689864,-0.34716055494102904
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,SC,2020,upper,30,0,22,6.393480025473617,3.9726935562764485,0.2225135081793748
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,SC,2022,lower,50,0,36,5.619074767082742,3.985812525553511,0.7152416514859294
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,SC,2024,lower,42,0,37,5.870979934496019,4.023725964948229,-0.24842644449003348
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,SC,2024,upper,18,0,17,5.8121332780090125,4.097648946571053,0.6640308492060737
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2018,lower,73,73,73,12.547807304280095,5.094272848461669,-0.49211859317796625
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2018,upper,12,12,12,12.523008285131338,2.6065553594982913,-0.023004602843247863
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2020,lower,38,38,37,4.134751837943764,2.9279115810368816,0.2898437671154946
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2020,upper,9,9,9,5.4917668915974325,3.163714004008666,-1.6089365944341616
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2022,lower,36,36,36,3.1474918500049887,3.0844092777057783,0.1431993825227974
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2022,upper,8,8,8,2.660609928822206,2.2701260469221634,-0.3106590648808608
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2024,lower,60,60,60,3.304318846085986,2.556820972698069,0.23581663040826087
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TN,2024,upper,10,10,10,2.652983796495408,1.6110978500771762,-1.1490095162574268
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2018,lower,94,94,92,6.077840014112405,5.19542970899064,0.04329372890804565
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2018,upper,13,13,13,7.286355148187861,5.521497389871953,3.3978083332514903
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2020,lower,94,94,91,6.214564140704588,3.371048312206588,-0.4465180153289844
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2020,upper,13,13,13,6.462355206590633,3.6899530752203207,2.2155509595780045
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2022,lower,80,80,78,2.430016904577278,2.346136676783906,-0.26329438401869343
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2022,upper,18,18,18,2.639373051924513,2.231532979265787,1.0606227786090856
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2024,lower,89,88,86,3.5325791834276443,2.2850341651966,-0.11171341089910565
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,TX,2024,upper,10,10,10,4.41106734532193,2.0521883378758767,0.6501921905657949
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,VA,2019,lower,65,0,64,21.254881205055824,15.581167924569511,0.2245189618984046
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,VA,2019,upper,20,0,19,24.113497559269366,16.227357190959214,-0.04442320773747053
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,VA,2023,lower,38,0,37,24.385157677457503,21.10202586705583,-0.9043613836967144
WAR-POST2016-V3-D9C7EE17BD14B8C7D23A,VA,2023,upper,19,0,18,28.357788097664322,22.207911809677277,2.325152461956108
