canonical_candidate_id,cmo,person_id,canonical_name,year,chamber,primitive_axis,weighted_valence,absolute_evidence_weight,evidence_records,issue_valence
AL-1998-house-72-D-HAYDEN,1.665800604772194,ALPERSON-HAYDEN,Hayden,1998,house,gun_access,0.5850000000000001,0.65,1,0.9000000000000001
AL-1998-house-72-D-HAYDEN,1.665800604772194,ALPERSON-HAYDEN,Hayden,1998,house,healthcare_access,1.0,1.0,1,1.0
AL-1998-house-72-D-HAYDEN,1.665800604772194,ALPERSON-HAYDEN,Hayden,1998,house,market_governance,-0.922,1.65,2,-0.5587878787878788
AL-1998-house-72-D-HAYDEN,1.665800604772194,ALPERSON-HAYDEN,Hayden,1998,house,public_employee_compensation,1.0,1.0,1,1.0
AL-1998-house-72-D-HAYDEN,1.665800604772194,ALPERSON-HAYDEN,Hayden,1998,house,religion_state,0.0,2.0,2,0.0
AL-1998-house-72-D-HAYDEN,1.665800604772194,ALPERSON-HAYDEN,Hayden,1998,house,tax_burden,1.0,1.0,1,1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,civil_social_liberty,-1.0,1.0,1,-1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,criminal_punishment,2.0,2.0,2,1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,education_public_funding,1.0,1.0,1,1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,gun_access,1.001,1.3,2,0.7699999999999999
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,healthcare_access,1.0,1.0,1,1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,market_governance,-1.65,1.65,2,-1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,public_employee_compensation,1.0,1.0,1,1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,religion_state,2.0,2.0,2,1.0
AL-1998-house-80-D-VANCE,19.421053991167664,ALPERSON-VANCE,Vance,1998,house,tax_burden,1.0,1.0,1,1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,civil_social_liberty,-1.0,1.0,1,-1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,criminal_punishment,2.0,2.0,2,1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,education_public_funding,1.0,1.0,1,1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,healthcare_access,1.0,1.0,1,1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,market_governance,-1.3900000000000001,1.65,2,-0.8424242424242425
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,public_employee_compensation,1.0,1.0,1,1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,religion_state,1.0,1.0,1,1.0
AL-1998-house-81-D-GRAHAM,54.31002073345303,ALPERSON-GRAHAM,Graham,1998,house,tax_burden,1.0,1.0,1,1.0
AL-1998-house-84-D-BEASLEY,3.333971105270008,ALPERSON-BEASLEY,Beasley,1998,house,gun_access,0.39,0.65,1,0.6
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,abortion_access,-1.0,5.0,5,-0.2
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,anti_discrimination,-1.0,1.0,1,-1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,childcare_support,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,civil_social_liberty,2.9999999999999996,7.0,7,0.4285714285714285
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,criminal_punishment,8.5,13.0,13,0.6538461538461539
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,deficit_discipline,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,education_accountability,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,education_public_funding,2.0,3.0,3,0.6666666666666666
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,environmental_protection,-1.5,5.0,5,-0.3
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,gun_access,0.10499999999999961,4.3,5,0.0244186046511627
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,healthcare_access,3.5,4.0,4,0.875
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,land_use_property_rights,-1.0,1.0,1,-1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,market_governance,3.3500000000000005,6.65,7,0.5037593984962406
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,marriage_equality,-1.0,1.0,1,-1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,public_employee_compensation,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,public_spending,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,religion_state,2.0,2.0,2,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,resource_management,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,tax_burden,1.0,1.0,1,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,voting_access,-1.0,1.0,1,-1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,welfare_conditionality,3.0,3.0,3,1.0
AL-1998-house-86-D-CAROTHERS,56.030503903940975,ALPERSON-CAROTHERS,Carothers,1998,house,welfare_generosity,3.5,4.0,4,0.875
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,abortion_access,-2.0,2.0,2,-1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,anti_discrimination,-2.0,4.0,4,-0.5
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,childcare_support,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,civil_social_liberty,5.0,7.0,7,0.7142857142857143
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,criminal_punishment,6.5,11.0,11,0.5909090909090909
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,deficit_discipline,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,education_accountability,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,education_public_funding,1.5,2.0,2,0.75
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,environmental_protection,-0.5,4.0,4,-0.125
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,gun_access,-1.0,1.0,1,-1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,healthcare_access,2.5,3.0,3,0.8333333333333334
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,land_use_property_rights,-1.0,1.0,1,-1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,market_governance,4.0,4.0,4,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,marriage_equality,-1.0,1.0,1,-1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,public_spending,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,religion_state,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,resource_management,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,tax_burden,1.0,9.0,9,0.1111111111111111
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,voting_access,1.0,1.0,1,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,welfare_conditionality,2.0,2.0,2,1.0
AL-1998-house-87-D-MATHIS,14.930240868225331,ALPERSON-MATHIS,Mathis,1998,house,welfare_generosity,3.0,4.0,4,0.75
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,abortion_access,-1.0,5.0,5,-0.2
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,anti_discrimination,-3.0,3.0,3,-1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,childcare_support,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,civil_social_liberty,5.0,7.0,7,0.7142857142857143
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,criminal_punishment,8.0,10.0,10,0.8
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,deficit_discipline,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,education_accountability,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,education_public_funding,2.0,2.0,2,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,environmental_protection,-2.9999999999999996,7.0,7,-0.4285714285714285
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,gun_access,-2.61,3.65,4,-0.7150684931506849
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,healthcare_access,3.0,3.0,3,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,land_use_property_rights,-1.0,1.0,1,-1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,market_governance,3.0,5.0,5,0.6
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,marriage_equality,-1.0,1.0,1,-1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,public_spending,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,religion_state,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,resource_management,1.0,1.0,1,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,tax_burden,0.0,9.0,9,0.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,voting_access,-1.0,1.0,1,-1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,welfare_conditionality,3.0,3.0,3,1.0
AL-1998-house-89-D-BOOTHE,20.521577062069422,ALPERSON-BOOTHE,Boothe,1998,house,welfare_generosity,3.0,4.0,4,0.75
AL-1998-house-91-D-SPICER,19.54334252662196,ALPERSON-SPICER,Spicer,1998,house,gun_access,0.45499999999999996,0.65,1,0.7
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,abortion_access,1.0,3.0,3,0.3333333333333333
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,childcare_support,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,civil_social_liberty,2.9999999999999996,7.0,7,0.4285714285714285
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,criminal_punishment,0.9999999999999996,7.0,7,0.1428571428571428
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,deficit_discipline,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,education_accountability,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,education_market_choice,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,education_public_funding,2.0,2.0,2,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,environmental_protection,1.5,4.0,4,0.375
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,gun_access,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,healthcare_access,1.5,2.0,2,0.75
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,land_use_property_rights,-1.0,1.0,1,-1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,market_governance,2.0,4.0,4,0.5
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,religion_state,1.0,1.0,1,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,tax_burden,0.0,9.0,9,0.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,welfare_conditionality,2.0,2.0,2,1.0
AL-1998-house-95-D-PFEIFER,-11.072718528243207,ALPERSON-PFEIFER,Pfeifer,1998,house,welfare_generosity,3.0,4.0,4,0.75
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,abortion_access,-1.0,3.0,3,-0.3333333333333333
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,anti_discrimination,-4.0,4.0,4,-1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,childcare_support,1.0,1.0,1,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,civil_social_liberty,3.0,5.0,5,0.6
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,criminal_punishment,4.5,7.0,7,0.6428571428571429
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,deficit_discipline,1.0,1.0,1,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,education_accountability,1.0,1.0,1,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,education_public_funding,0.5,2.0,2,0.25
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,environmental_protection,-1.0,2.0,2,-0.5
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,gun_access,-2.0,2.0,2,-1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,healthcare_access,-1.0,2.0,2,-0.5
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,market_governance,2.0,2.0,2,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,marriage_equality,-1.0,1.0,1,-1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,religion_state,1.0,1.0,1,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,tax_burden,0.49999999999999944,9.0,9,0.0555555555555555
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,welfare_conditionality,1.0,1.0,1,1.0
AL-1998-house-105-D-STRAUB,-8.368457427672118,ALPERSON-STRAUB,Straub,1998,house,welfare_generosity,-0.5,1.0,1,-0.5
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,abortion_access,0.0,2.0,2,0.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,anti_discrimination,2.0,4.0,4,0.5
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,civil_social_liberty,4.0,4.0,4,1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,criminal_punishment,8.0,12.0,12,0.6666666666666666
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,deficit_discipline,1.0,1.0,1,1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,education_accountability,1.0,1.0,1,1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,education_public_funding,1.5,2.0,2,0.75
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,environmental_protection,-2.0,5.0,5,-0.4
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,gun_access,-1.649,2.65,3,-0.6222641509433963
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,healthcare_access,2.5,3.0,3,0.8333333333333334
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,market_governance,0.8700000000000001,1.65,2,0.5272727272727273
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,marriage_equality,-1.0,1.0,1,-1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,religion_state,1.0,1.0,1,1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,tax_burden,4.0,9.0,9,0.4444444444444444
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,voting_access,-1.0,1.0,1,-1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,welfare_conditionality,3.0,3.0,3,1.0
AL-1998-senate-1-D-DENTON,34.45789781642314,ALPERSON-DENTON,Denton,1998,senate,welfare_generosity,3.0,4.0,4,0.75
AL-1998-senate-2-D-BUTLER,29.162610753686053,ALPERSON-BUTLER,Butler,1998,senate,civil_social_liberty,-0.85,0.85,1,-1.0
AL-1998-senate-2-D-BUTLER,29.162610753686053,ALPERSON-BUTLER,Butler,1998,senate,gun_access,1.1310000000000002,1.3,2,0.8700000000000001
AL-1998-senate-2-D-BUTLER,29.162610753686053,ALPERSON-BUTLER,Butler,1998,senate,market_governance,-0.52,0.65,1,-0.8
AL-1998-senate-3-D-ROBERTS,37.294609803393286,ALPERSON-ROBERTS,Roberts,1998,senate,gun_access,0.39,0.65,1,0.6
AL-1998-senate-3-D-ROBERTS,37.294609803393286,ALPERSON-ROBERTS,Roberts,1998,senate,market_governance,-0.533,0.65,1,-0.8200000000000001
AL-1998-senate-4-D-LITTLE,28.112542030571976,ALPERSON-LITTLE,Little,1998,senate,gun_access,0.39,0.65,1,0.6
AL-1998-senate-6-D-BEDFORD,29.964779976150417,ALPERSON-BEDFORD,Bedford,1998,senate,childcare_support,0.75,0.75,1,1.0
AL-1998-senate-6-D-BEDFORD,29.964779976150417,ALPERSON-BEDFORD,Bedford,1998,senate,education_market_choice,-0.75,0.75,1,-1.0
AL-1998-senate-6-D-BEDFORD,29.964779976150417,ALPERSON-BEDFORD,Bedford,1998,senate,gun_access,0.65,0.65,1,1.0
AL-1998-senate-6-D-BEDFORD,29.964779976150417,ALPERSON-BEDFORD,Bedford,1998,senate,market_governance,-0.169,0.65,1,-0.26
AL-1998-senate-8-D-BARRON,23.70379127859272,ALPERSON-BARRON,Barron,1998,senate,gun_access,0.39,0.65,1,0.6
AL-1998-senate-8-D-BARRON,23.70379127859272,ALPERSON-BARRON,Barron,1998,senate,market_governance,-0.65,0.65,1,-1.0
AL-1998-senate-9-D-MITCHEM,47.11014341742832,ALPERSON-MITCHEM,Mitchem,1998,senate,gun_access,0.39,0.65,1,0.6
AL-1998-senate-9-D-MITCHEM,47.11014341742832,ALPERSON-MITCHEM,Mitchem,1998,senate,market_governance,-0.507,0.65,1,-0.78
AL-1998-senate-9-D-MITCHEM,47.11014341742832,ALPERSON-MITCHEM,Mitchem,1998,senate,public_spending,0.85,0.85,1,1.0
AL-1998-senate-9-D-MITCHEM,47.11014341742832,ALPERSON-MITCHEM,Mitchem,1998,senate,resource_management,0.85,0.85,1,1.0
AL-1998-senate-10-D-MEANS,15.45618094999233,ALPERSON-MEANS,Means,1998,senate,gun_access,0.39,0.65,1,0.6
AL-1998-senate-11-D-PREUITT,13.335469865579322,ALPERSON-PREUITT,Preuitt,1998,senate,gun_access,0.45499999999999996,0.65,1,0.7
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,abortion_access,-1.0,3.0,3,-0.3333333333333333
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,anti_discrimination,-4.0,4.0,4,-1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,childcare_support,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,civil_social_liberty,4.0,4.0,4,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,criminal_punishment,9.5,10.0,10,0.95
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,deficit_discipline,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,education_accountability,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,education_public_funding,1.5,2.0,2,0.75
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,environmental_protection,-1.5,5.0,5,-0.3
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,gun_access,1.546,2.3,3,0.6721739130434783
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,healthcare_access,1.5,2.0,2,0.75
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,labor_capital_alignment,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,land_use_property_rights,-1.0,1.0,1,-1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,market_governance,2.35,5.65,6,0.415929203539823
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,marriage_equality,-1.0,1.0,1,-1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,public_spending,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,religion_state,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,resource_management,1.0,1.0,1,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,tax_burden,-0.49999999999999944,9.0,9,-0.0555555555555555
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,voting_access,-1.0,1.0,1,-1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,welfare_conditionality,3.0,3.0,3,1.0
AL-1998-senate-13-D-DIAL,30.17011488645236,ALPERSON-DIAL,Dial,1998,senate,welfare_generosity,3.5,4.0,4,0.875
AL-1998-senate-14-D-ROBINSON,-13.450973314398103,ALPERSON-ROBINSON,Robinson,1998,senate,abortion_access,0.0,4.0,4,0.0
AL-1998-senate-14-D-ROBINSON,-13.450973314398103,ALPERSON-ROBINSON,Robinson,1998,senate,anti_discrimination,-4.0,4.0,4,-1.0
AL-1998-senate-14-D-ROBINSON,-13.450973314398103,ALPERSON-ROBINSON,Robinson,1998,senate,childcare_support,1.0,1.0,1,1.0
AL-1998-senate-14-D-ROBINSON,-13.450973314398103,ALPERSON-ROBINSON,Robinson,1998,senate,civil_social_liberty,2.9999999999999996,7.0,7,0.4285714285714285
AL-1998-senate-14-D-ROBINSON,-13.450973314398103,ALPERSON-ROBINSON,Robinson,1998,senate,criminal_punishment,0.0,5.0,5,0.0
AL-1998-senate-14-D-ROBINSON,-13.450973314398103,ALPERSON-ROBINSON,Robinson,1998,senate,education_accountability,1.0,1.0,1,1.0
