bill_id,bill_number,session_id,session_name,people_id,name,party,role,district,sponsor_type_id,sponsor_order,committee_sponsor,session_year,issue_code,issue_codes,yea_direction,classification_status,classification_reason,action_type,action_weight,sponsor_position
97929,HR779,29,Regular Session 2010,3392,Richard Lindsey,D,Rep,HD-039,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97929,HR779,29,Regular Session 2010,3406,Craig Ford,D,Rep,HD-028,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3407,Todd Greeson,R,Rep,HD-024,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3421,Joseph Hubbard,D,Rep,HD-073,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3422,James Martin,R,Rep,HD-042,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3423,Harry Shiver,R,Rep,HD-064,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3424,Joe Faust,R,Rep,HD-094,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3425,Chad Fincher,R,Rep,HD-102,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3426,Alan Baker,R,Rep,HD-066,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3427,Steve McMillan,R,Rep,HD-095,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3428,James Ison,R,Rep,HD-101,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3429,Jim McClendon,R,Rep,SD-011,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3430,Randy Wood,R,Rep,HD-036,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3431,Jim Barton,R,Rep,HD-104,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3420,Gerald Allen,R,Rep,SD-021,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3419,Dickie Drake,R,Rep,HD-045,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3408,Randy Davis,R,Rep,HD-096,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3409,H Gipson,R,Rep,HD-088,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3410,Mike Hill,R,Rep,HD-041,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3411,Mac McCutcheon,R,Rep,HD-025,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3412,Gregory Canfield,R,Rep,HD-048,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3413,Pat Moore,R,Rep,HD-015,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3414,Jay Love,R,Rep,HD-074,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3415,Victor Gaston,R,Rep,HD-100,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3416,Mike Ball,R,Rep,HD-010,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3417,Paul DeMarco,R,Rep,HD-046,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3418,Jack Williams,R,Rep,HD-047,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3432,Steve Clouse,R,Rep,HD-093,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3433,Barry Mask,R,Rep,HD-031,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3447,Charles Newton,D,Rep,HD-090,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3448,Richard Laird,D,Rep,HD-037,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3449,Ronald Johnson,R,Rep,HD-033,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3450,Alan Boothe,R,Rep,HD-089,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3452,Benjamin Lewis,R,Rep,HD-086,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3453,Mary McClurkin,R,Rep,HD-043,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3454,John Rogers,D,Rep,HD-052,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3455,Elaine Beech,D,Rep,HD-065,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3456,Roderick Scott,D,Rep,HD-055,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3457,Lawrence McAdory,D,Rep,HD-056,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3458,George Bandy,D,Rep,HD-083,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3446,Arthur Payne,R,Rep,HD-044,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3445,Allen Treadaway,R,Rep,HD-051,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3434,Harry Bridges,R,Rep,HD-038,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3435,Howard Sanderford,R,Rep,HD-020,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3436,David Grimes,R,Rep,HD-073,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3437,Phil Williams,R,Rep,HD-006,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3438,Micky Hammon,R,Rep,HD-004,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3439,Gregory Wren,R,Rep,HD-075,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3440,Robert Bentley,R,Rep,HD-063,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3441,Frank McDaniel,D,Rep,HD-026,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3442,Alvin Holmes,D,Rep,HD-078,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3443,Blaine Galliher,R,Rep,HD-030,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3444,Jack Collier,R,Rep,HD-105,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3459,K.L. Brown,R,Rep,HD-040,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3354,John Knight,D,Rep,HD-077,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3368,Demetrius Newton,D,Rep,HD-053,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3369,James Gordon,D,Rep,HD-098,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3370,Pebblin Warren,D,Rep,HD-082,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3371,Ralph Howard,D,Rep,HD-072,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3372,Thad McClammy,D,Rep,HD-076,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3373,Earl Hilliard,D,Rep,HD-060,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3374,Christopher England,D,Rep,HD-070,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3375,Oliver Robinson,D,Rep,HD-058,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3376,Yvonne Kennedy,D,Rep,HD-097,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3377,Mike Curtis,D,Rep,HD-002,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3378,John Letson,D,Rep,HD-007,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3367,Yusuf Salaam,D,Rep,HD-067,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3366,Locy Baker,D,Rep,HD-085,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3355,Ronald Grantland,D,Rep,HD-009,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3356,Tammy Irons,D,Rep,SD-001,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3357,Laura Hall,D,Rep,HD-019,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3358,Artis McCampbell,D,Rep,HD-071,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3359,James Thomas,D,Rep,HD-069,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3360,Barbara Boyd,D,Rep,HD-032,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3361,Joseph Mitchell,D,Rep,HD-103,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3362,Jeff McLaughlin,D,Rep,HD-027,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3363,Terry Spicer,D,Rep,HD-091,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3364,Randy Hinshaw,D,Rep,HD-021,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3365,Betty Graham,D,Rep,HD-081,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3379,Mike Millican,R,Rep,HD-017,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3380,Marcel Black,D,Rep,HD-003,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3395,Henry White,D,Rep,HD-005,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3396,Butch Taylor,D,Rep,HD-022,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3397,William Thigpen,D,Rep,HD-016,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3398,John Page,D,Rep,HD-029,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3399,James Fields,D,Rep,HD-012,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3400,John Robinson,D,Rep,HD-023,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3401,Patricia Todd,D,Rep,HD-054,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3402,Johnny Morrow,D,Rep,HD-018,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3403,Jeremy Oden,R,Rep,HD-011,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3404,Elwyn Thomas,R,Rep,HD-034,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3405,Robert Ward,R,Rep,SD-014,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3394,Ken Guin,D,Rep,HD-014,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3393,Tommy Sherer,D,Rep,HD-013,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3381,Alan Harper,R,Rep,HD-061,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3382,Thomas Jackson,D,Rep,HD-068,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3384,Bill Dukes,D,Rep,HD-008,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3385,Lesley Vance,R,Rep,HD-080,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3386,William Beasley,D,Rep,SD-028,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3387,Stephen Hurst,R,Rep,HD-035,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3388,James Buskey,D,Rep,HD-099,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3389,Mary Moore,D,Rep,HD-059,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3390,Seth Hammett,D,Rep,HD-092,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3391,Merika Coleman-Evans,D,Rep,HD-057,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3392,Richard Lindsey,D,Rep,HD-039,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97930,HR780,29,Regular Session 2010,3406,Craig Ford,D,Rep,HD-028,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97931,HR781,29,Regular Session 2010,3450,Alan Boothe,R,Rep,HD-089,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97932,HR782,29,Regular Session 2010,3404,Elwyn Thomas,R,Rep,HD-034,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97933,HR783,29,Regular Session 2010,3381,Alan Harper,R,Rep,HD-061,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97934,HR784,29,Regular Session 2010,3380,Marcel Black,D,Rep,HD-003,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97935,HR785,29,Regular Session 2010,3455,Elaine Beech,D,Rep,HD-065,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97936,HR786,29,Regular Session 2010,3449,Ronald Johnson,R,Rep,HD-033,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3407,Todd Greeson,R,Rep,HD-024,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3421,Joseph Hubbard,D,Rep,HD-073,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3422,James Martin,R,Rep,HD-042,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3423,Harry Shiver,R,Rep,HD-064,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3424,Joe Faust,R,Rep,HD-094,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3425,Chad Fincher,R,Rep,HD-102,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3426,Alan Baker,R,Rep,HD-066,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3427,Steve McMillan,R,Rep,HD-095,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3428,James Ison,R,Rep,HD-101,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3429,Jim McClendon,R,Rep,SD-011,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3430,Randy Wood,R,Rep,HD-036,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3431,Jim Barton,R,Rep,HD-104,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3420,Gerald Allen,R,Rep,SD-021,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3419,Dickie Drake,R,Rep,HD-045,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3408,Randy Davis,R,Rep,HD-096,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3409,H Gipson,R,Rep,HD-088,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3410,Mike Hill,R,Rep,HD-041,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3411,Mac McCutcheon,R,Rep,HD-025,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3412,Gregory Canfield,R,Rep,HD-048,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3413,Pat Moore,R,Rep,HD-015,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3414,Jay Love,R,Rep,HD-074,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3415,Victor Gaston,R,Rep,HD-100,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3416,Mike Ball,R,Rep,HD-010,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3417,Paul DeMarco,R,Rep,HD-046,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3418,Jack Williams,R,Rep,HD-047,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3432,Steve Clouse,R,Rep,HD-093,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3433,Barry Mask,R,Rep,HD-031,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3447,Charles Newton,D,Rep,HD-090,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3448,Richard Laird,D,Rep,HD-037,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3449,Ronald Johnson,R,Rep,HD-033,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3450,Alan Boothe,R,Rep,HD-089,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3452,Benjamin Lewis,R,Rep,HD-086,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3453,Mary McClurkin,R,Rep,HD-043,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3454,John Rogers,D,Rep,HD-052,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3455,Elaine Beech,D,Rep,HD-065,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3456,Roderick Scott,D,Rep,HD-055,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3457,Lawrence McAdory,D,Rep,HD-056,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3458,George Bandy,D,Rep,HD-083,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3446,Arthur Payne,R,Rep,HD-044,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3445,Allen Treadaway,R,Rep,HD-051,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3434,Harry Bridges,R,Rep,HD-038,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3435,Howard Sanderford,R,Rep,HD-020,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3436,David Grimes,R,Rep,HD-073,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3437,Phil Williams,R,Rep,HD-006,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3438,Micky Hammon,R,Rep,HD-004,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3439,Gregory Wren,R,Rep,HD-075,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3440,Robert Bentley,R,Rep,HD-063,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3441,Frank McDaniel,D,Rep,HD-026,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3442,Alvin Holmes,D,Rep,HD-078,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3443,Blaine Galliher,R,Rep,HD-030,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3444,Jack Collier,R,Rep,HD-105,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3459,K.L. Brown,R,Rep,HD-040,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3354,John Knight,D,Rep,HD-077,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3368,Demetrius Newton,D,Rep,HD-053,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3369,James Gordon,D,Rep,HD-098,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3370,Pebblin Warren,D,Rep,HD-082,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3371,Ralph Howard,D,Rep,HD-072,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3372,Thad McClammy,D,Rep,HD-076,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3373,Earl Hilliard,D,Rep,HD-060,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3374,Christopher England,D,Rep,HD-070,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3375,Oliver Robinson,D,Rep,HD-058,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3376,Yvonne Kennedy,D,Rep,HD-097,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3377,Mike Curtis,D,Rep,HD-002,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
97937,HR787,29,Regular Session 2010,3378,John Letson,D,Rep,HD-007,0,0,0,2010,,,,unclassified,no ideological topic detected,primary_sponsor,1.0,
