session_year,chamber,member_name,member_name_norm,journal_surname_norm,name_hint,match_status,candidate_count,shor_u_id,shor_name,party,district,np_score
2000,house,<<<PAGE 89>>> Hubbard,PAGE 89 HUBBARD,PAGE 89 HUBBARD,,unmatched,0,,,,,
2000,house,<<<PAGE 117>>> Perdue,PAGE 117 PERDUE,PAGE 117 PERDUE,,unmatched,0,,,,,
2000,house,<<<PAGE 125>>> Newton (C),PAGE 125 NEWTON C,PAGE 125 NEWTON,C,unmatched,0,,,,,
2000,house,<<<PAGE 23>>> Millican,PAGE 23 MILLICAN,PAGE 23 MILLICAN,,unmatched,0,,,,,
2000,house,<<<PAGE 35>>> Fuller,PAGE 35 FULLER,PAGE 35 FULLER,,unmatched,0,,,,,
2000,house,<<<PAGE 95>>> Gaston,PAGE 95 GASTON,PAGE 95 GASTON,,unmatched,0,,,,,
2000,house,<<<PAGE 131>>> Hilliard,PAGE 131 HILLIARD,PAGE 131 HILLIARD,,unmatched,0,,,,,
2000,house,<<<PAGE 141>>> Dunn,PAGE 141 DUNN,PAGE 141 DUNN,,unmatched,0,,,,,
2000,house,<<<PAGE 257>>> Pringle,PAGE 257 PRINGLE,PAGE 257 PRINGLE,,unmatched,0,,,,,
2000,house,<<<PAGE 265>>> Millican,PAGE 265 MILLICAN,PAGE 265 MILLICAN,,unmatched,0,,,,,
2000,house,<<<PAGE 25>>> Newton (C),PAGE 25 NEWTON C,PAGE 25 NEWTON,C,unmatched,0,,,,,
2000,house,<<<PAGE 65>>> Newton (C),PAGE 65 NEWTON C,PAGE 65 NEWTON,C,unmatched,0,,,,,
2000,house,<<<PAGE 85>>> Grantland,PAGE 85 GRANTLAND,PAGE 85 GRANTLAND,,unmatched,0,,,,,
2000,house,<<<PAGE 141>>> Hilliard,PAGE 141 HILLIARD,PAGE 141 HILLIARD,,unmatched,0,,,,,
2000,house,<<<PAGE 29>>> Hill,PAGE 29 HILL,PAGE 29 HILL,,unmatched,0,,,,,
2000,house,<<<PAGE 43>>> Hamilton,PAGE 43 HAMILTON,PAGE 43 HAMILTON,,unmatched,0,,,,,
2000,house,<<<PAGE 45>>> Lindsey,PAGE 45 LINDSEY,PAGE 45 LINDSEY,,unmatched,0,,,,,
2000,house,<<<PAGE 81>>> Galliher,PAGE 81 GALLIHER,PAGE 81 GALLIHER,,unmatched,0,,,,,
2000,house,<<<PAGE 133>>> Melton,PAGE 133 MELTON,PAGE 133 MELTON,,unmatched,0,,,,,
2000,house,<<<PAGE 139>>> McDaniel,PAGE 139 MCDANIEL,PAGE 139 MCDANIEL,,unmatched,0,,,,,
2000,house,<<<PAGE 177>>> Dean,PAGE 177 DEAN,PAGE 177 DEAN,,unmatched,0,,,,,
2000,house,<<<PAGE 215>>> Grantland,PAGE 215 GRANTLAND,PAGE 215 GRANTLAND,,unmatched,0,,,,,
2000,house,<<<PAGE 243>>> McMillan,PAGE 243 MCMILLAN,PAGE 243 MCMILLAN,,unmatched,0,,,,,
2000,house,<<<PAGE 247>>> Grantland,PAGE 247 GRANTLAND,PAGE 247 GRANTLAND,,unmatched,0,,,,,
2000,house,<<<PAGE 51>>> Lindsey,PAGE 51 LINDSEY,PAGE 51 LINDSEY,,unmatched,0,,,,,
2000,house,<<<PAGE 57>>> McMillan,PAGE 57 MCMILLAN,PAGE 57 MCMILLAN,,unmatched,0,,,,,
2000,house,<<<PAGE 89>>> Penry,PAGE 89 PENRY,PAGE 89 PENRY,,unmatched,0,,,,,
2000,house,<<<PAGE 97>>> Seibenhener,PAGE 97 SEIBENHENER,PAGE 97 SEIBENHENER,,unmatched,0,,,,,
2000,house,<<<PAGE 121>>> Hogan,PAGE 121 HOGAN,PAGE 121 HOGAN,,unmatched,0,,,,,
2000,house,<<<PAGE 123>>> Holmes,PAGE 123 HOLMES,PAGE 123 HOLMES,,unmatched,0,,,,,
2000,house,<<<PAGE 219>>> Hilliard,PAGE 219 HILLIARD,PAGE 219 HILLIARD,,unmatched,0,,,,,
2000,house,<<<PAGE 31>>> Melton,PAGE 31 MELTON,PAGE 31 MELTON,,unmatched,0,,,,,
2000,house,<<<PAGE 47>>> Schmitz,PAGE 47 SCHMITZ,PAGE 47 SCHMITZ,,unmatched,0,,,,,
2000,house,<<<PAGE 213>>> Dean,PAGE 213 DEAN,PAGE 213 DEAN,,unmatched,0,,,,,
2000,house,<<<PAGE 225>>> Spicer,PAGE 225 SPICER,PAGE 225 SPICER,,unmatched,0,,,,,
2000,house,<<<PAGE 281>>> Dukes,PAGE 281 DUKES,PAGE 281 DUKES,,unmatched,0,,,,,
2000,house,<<<PAGE 335>>> Thigpen,PAGE 335 THIGPEN,PAGE 335 THIGPEN,,unmatched,0,,,,,
2001,house,Allen,ALLEN,ALLEN,,unique_active_surname,1,AL1996L077,"Allen, Gerald",R,62.0,0.973
2001,house,Beason,BEASON,BEASON,,unique_active_surname,1,AL1999L040,"Beason, Scott",R,50.0,1.441
2001,house,Bridges,BRIDGES,BRIDGES,,unique_active_surname,1,AL2001L013,"Bridges, DuWayne",R,38.0,0.879
2001,house,Carns,CARNS,CARNS,,unique_active_surname,1,AL1996L012,"Carns, Jim",R,46.0,1.05
2001,house,Clouse,CLOUSE,CLOUSE,,unique_active_surname,1,AL1996L098,"Clouse, Steve",R,93.0,0.798
2001,house,Crigler,CRIGLER,CRIGLER,,unique_active_surname,1,AL1996L022,"Crigler, Richard Jr.",R,105.0,0.782
2001,house,Curry,CURRY,CURRY,,unique_active_surname,1,AL1996L062,"Curry, Johnny L",R,15.0,0.863
2001,house,Gaines,GAINES,GAINES,,unique_active_surname,1,AL1996L050,"Gaines, Mark",R,47.0,1.242
2001,house,Gaston,GASTON,GASTON,,unique_active_surname,1,AL1996L067,"Gaston, Victor",R,100.0,0.835
2001,house,Gipson,GIPSON,GIPSON,,unique_active_surname,1,AL1996L080,"Gipson, H. Mac Jr.",R,88.0,0.566
2001,house,Greene,GREENE,GREENE,,unique_active_surname,1,AL1999L016,"Greene, Jeanette",R,96.0,0.88
2001,house,Haney,HANEY,HANEY,,unique_active_surname,1,AL1996L031,"Haney, James",R,10.0,0.902
2001,house,Hawkins,HAWKINS,HAWKINS,,unique_active_surname,1,AL1996L087,"Hawkins, John Jr.",R,48.0,0.773
2001,house,Hill,HILL,HILL,,unique_active_surname,1,AL1996L008,"Hill, Mike",R,41.0,0.693
2001,house,Hooper,HOOPER,HOOPER,,unique_active_surname,1,AL1996L086,"Hooper, Perry Jr.",R,73.0,0.483
2001,house,Hubbard,HUBBARD,HUBBARD,,unique_active_surname,1,AL1999L047,"Hubbard, Mike",R,79.0,1.0
2001,house,Humphryes,HUMPHRYES,HUMPHRYES,,unique_active_surname,1,AL1998L072,"Humphryes, Bobby",R,51.0,1.163
2001,house,Johnson,JOHNSON,JOHNSON,,unique_active_surname,1,AL1996L019,"Johnson, Ronald",D,33.0,0.363
2001,house,McClurkin,MCCLURKIN,MCCLURKIN,,unique_active_surname,1,AL1999L095,"McClurkin, Mary Sue",R,40.0,0.934
2001,house,McKee,MCKEE,MCKEE,,unique_active_surname,1,AL1996L083,"McKee, Bob",R,74.0,1.286
2001,house,McMillan,MCMILLAN,MCMILLAN,,unique_active_surname,1,AL1996L009,"McMillan, Stephen",R,95.0,0.765
2001,house,Morton,MORTON,MORTON,,unique_active_surname,1,AL1996L006,"Morton, Albert",R,45.0,0.779
2001,house,Payne,PAYNE,PAYNE,,unique_active_surname,1,AL1996L100,"Payne, Arthur",R,44.0,0.827
2001,house,Penry,PENRY,PENRY,,unique_active_surname,1,AL1996L014,"Penry, Walter Jr.",R,94.0,0.592
2001,house,Pringle,PRINGLE,PRINGLE,,unique_active_surname,1,AL1996L011,"Pringle, Chris",R,101.0,0.862
2001,house,Rogers (M),ROGERS M,ROGERS,M,surname_plus_initial,2,AL1996L066,"Rogers, Michael",R,36.0,0.721
2001,house,Sanderford,SANDERFORD,SANDERFORD,,unique_active_surname,1,AL1996L081,"Sanderford, Howard",R,20.0,0.859
2001,house,Sanderson,SANDERSON,SANDERSON,,unique_active_surname,1,AL1996L002,"Sanderson, Allen",R,43.0,1.003
2001,house,Thomas (D),THOMAS D,THOMAS,D,surname_plus_initial,3,AL1996L075,"Thomas, Dave",R,49.0,1.048
2001,house,Wren,WREN,WREN,,unique_active_surname,1,AL1996L021,"Wren, Greg",R,75.0,0.904
2001,house,SPEAKER,SPEAKER,SPEAKER,,unmatched,0,,,,,
2001,house,Bandy,BANDY,BANDY,,unique_active_surname,1,AL1996L029,"Bandy, George",D,83.0,-0.73
2001,house,Beasley,BEASLEY,BEASLEY,,unique_active_surname,1,AL1999L001,"Beasley, William",D,84.0,-0.217
2001,house,Black (L),BLACK L,BLACK,L,surname_plus_initial,2,AL1996L104,"Black, Lucius",D,71.0,-0.581
2001,house,Black (M),BLACK M,BLACK,M,surname_plus_initial,2,AL1996L028,"Black, Marcel",D,3.0,-0.223
2001,house,Boothe,BOOTHE,BOOTHE,,unique_active_surname,1,AL1999L097,"Boothe, Alan",D,89.0,0.013
2001,house,Boyd,BOYD,BOYD,,unique_active_surname,1,AL1996L072,"Boyd, Barbara",D,32.0,-0.504
2001,house,Carothers,CAROTHERS,CAROTHERS,,unique_active_surname,1,AL1996L065,"Carothers, Joe Jr.",D,86.0,0.11
2001,house,Carter,CARTER,CARTER,,unique_active_surname,1,AL1996L035,"Carter, Tommy",D,5.0,0.092
2001,house,Dukes,DUKES,DUKES,,unique_active_surname,1,AL1996L041,"Dukes, Bill",D,8.0,0.059
2001,house,Dunn,DUNN,DUNN,,unique_active_surname,1,AL1999L085,"Dunn, Priscilla",D,56.0,-0.597
2001,house,Ford (C),FORD C,FORD,C,surname_plus_initial,2,AL2001L039,"Ford, Craig",D,28.0,-0.152
2001,house,Ford (J),FORD J,FORD,J,surname_plus_initial,2,AL1998L050,"Ford, Johnny",D,82.0,-0.387
2001,house,Galliher,GALLIHER,GALLIHER,,unique_active_surname,1,AL1996L052,"Galliher, Blaine",D,30.0,0.238
2001,house,Graham,GRAHAM,GRAHAM,,unique_active_surname,1,AL1996L043,"Graham, Betty",D,81.0,-0.209
2001,house,Grantland,GRANTLAND,GRANTLAND,,unique_active_surname,1,AL1999L105,"Grantland, Ronald",D,9.0,-0.075
2001,house,Greeson,GREESON,GREESON,,unique_active_surname,1,AL1999L037,"Greeson, Todd",R,24.0,0.424
2001,house,Guin,GUIN,GUIN,,unique_active_surname,1,AL1996L007,"Guin, James Jr.",D,14.0,-0.071
2001,house,Hall (A),HALL A,HALL,A,surname_plus_initial,2,AL1996L064,"Hall, Albert",D,22.0,-0.066
2001,house,Hall (L),HALL L,HALL,L,surname_plus_initial,2,AL1996L023,"Hall, Laura",D,19.0,-0.611
2001,house,Hamilton,HAMILTON,HAMILTON,,unique_active_surname,1,AL1996L058,"Hamilton, James",D,2.0,0.36
2001,house,Hayden,HAYDEN,HAYDEN,,unique_active_surname,1,AL1996L037,"Hayden, Andrew",D,72.0,-0.558
2001,house,Hilliard,HILLIARD,HILLIARD,,unique_active_surname,1,AL1996L032,"Hilliard, John",D,60.0,-0.646
2001,house,Hogan,HOGAN,HOGAN,,unique_active_surname,1,AL1996L024,"Hogan, Thomas",D,13.0,0.007
2001,house,Houston,HOUSTON,HOUSTON,,unique_active_surname,1,AL1996L079,"Houston, Tommie",D,57.0,-0.473
2001,house,Hurst,HURST,HURST,,unique_active_surname,1,AL1999L048,"Hurst, Steve",D,35.0,0.093
2001,house,Jackson,JACKSON,JACKSON,,unique_active_surname,1,AL1996L082,"Jackson, Thomas Jr.",D,68.0,-0.489
2001,house,Jones,JONES,JONES,,unique_active_surname,1,AL1999L006,"Jones, Patrick",D,21.0,-0.197
2001,house,Kennedy,KENNEDY,KENNEDY,,unique_active_surname,1,AL1996L047,"Kennedy, Yvonne",D,97.0,-0.663
2001,house,Knight,KNIGHT,KNIGHT,,unique_active_surname,1,AL1996L004,"Knight, John Jr.",D,77.0,-0.714
2001,house,Laird,LAIRD,LAIRD,,unique_active_surname,1,AL1996L091,"Laird, Richard Sr.",D,37.0,0.414
2001,house,Letson,LETSON,LETSON,,unique_active_surname,1,AL1999L003,Letson,D,7.0,-0.13
2001,house,Lindsey,LINDSEY,LINDSEY,,unique_active_surname,1,AL1996L042,"Lindsey, Richard",D,39.0,-0.13
2001,house,Major,MAJOR,MAJOR,,unique_active_surname,1,AL1999L078,"Major, Eric",D,55.0,-0.62
2001,house,Martin,MARTIN,MARTIN,,unique_active_surname,1,AL1999L007,"Martin, James",D,42.0,0.007
2001,house,Maull,MAULL,MAULL,,unique_active_surname,1,AL1996L076,"Maull, Edward",D,67.0,-0.146
2001,house,McClammy,MCCLAMMY,MCCLAMMY,,unique_active_surname,1,AL1996L045,"McClammy, Thad",D,76.0,-0.728
2001,house,McDaniel,MCDANIEL,MCDANIEL,,unique_active_surname,1,AL1996L049,"McDaniel, W.",D,26.0,0.341
2001,house,McLaughlin,MCLAUGHLIN,MCLAUGHLIN,,unique_active_surname,1,AL2001L047,"McLaughlin, Jeffrey",D,25.0,-0.016
2001,house,Melton,MELTON,MELTON,,unique_active_surname,1,AL1996L071,"Melton, Bryant Jr.",D,70.0,-0.581
2001,house,Millican,MILLICAN,MILLICAN,,unique_active_surname,1,AL1996L074,"Millican, Michael",D,17.0,0.125
2001,house,Morrison,MORRISON,MORRISON,,unique_active_surname,1,AL1996L020,Morrison,D,12.0,0.254
2001,house,Morrow,MORROW,MORROW,,unique_active_surname,1,AL1996L034,"Morrow, Johnny",D,18.0,0.002
2001,house,Newton (C),NEWTON C,NEWTON,C,surname_plus_initial,2,AL1996L063,"Newton, Charles",D,90.0,0.195
2001,house,Newton (D),NEWTON D,NEWTON,D,surname_plus_initial,2,AL1996L069,"Newton, Demetrius Sr.",D,53.0,-0.725
2001,house,Page,PAGE,PAGE,,unique_active_surname,1,AL1996L030,"Page, John III",D,29.0,-0.308
2001,house,Parker (W),PARKER W,PARKER,W,surname_plus_initial,2,AL1999L083,"Parker, William",D,59.0,-0.475
2001,house,Perdue,PERDUE,PERDUE,,unique_active_surname,1,AL1996L106,"Perdue, George",D,54.0,-0.66
2001,house,Robinson (J),ROBINSON J,ROBINSON,J,surname_plus_initial,2,AL1996L001,"Robinson, John",D,23.0,-0.169
2001,house,Robinson (O),ROBINSON O,ROBINSON,O,surname_plus_initial,2,AL1999L028,"Robinson, Oliver",D,58.0,-0.466
2001,house,Rogers (J),ROGERS J,ROGERS,J,surname_plus_initial,2,AL1996L093,"Rogers, John Jr.",D,52.0,-0.596
2001,house,Schmitz,SCHMITZ,SCHMITZ,,unique_active_surname,1,AL1999L024,Schmitz,D,6.0,-0.187
2001,house,Spicer,SPICER,SPICER,,unique_active_surname,1,AL1999L066,"Spicer, Terry",D,91.0,-0.128
2001,house,Starkey,STARKEY,STARKEY,,unique_active_surname,1,AL1996L101,"Starkey, Nelson Jr.",D,1.0,-0.053
2001,house,Thigpen,THIGPEN,THIGPEN,,unique_active_surname,1,AL1999L079,"Thigpen, William Sr.",D,16.0,0.048
2001,house,Thomas (E),THOMAS E,THOMAS,E,surname_plus_initial,3,AL1999L091,"Thomas, Elwyn",R,27.0,0.618
2001,house,Thomas (J),THOMAS J,THOMAS,J,surname_plus_initial,3,AL1996L089,"Thomas, James",D,69.0,-0.592
2001,house,Vance,VANCE,VANCE,,unique_active_surname,1,AL1996L099,"Vance, Lesley",D,80.0,0.047
2001,house,Venable,VENABLE,VENABLE,,unique_active_surname,1,AL1996L053,"Venable, Jack",D,31.0,0.126
2001,house,Willis,WILLIS,WILLIS,,unique_active_surname,1,AL1996L096,"Willis, Gerald",D,34.0,0.117
2001,house,Mitchell,MITCHELL,MITCHELL,,unique_active_surname,1,AL1996L027,"Mitchell, Joseph",D,103.0,-0.367
2001,house,Baker,BAKER,BAKER,,unique_active_surname,1,AL1996L048,"Baker, Locy",D,85.0,-0.301
2001,house,Barton,BARTON,BARTON,,unique_active_surname,1,AL2001L090,"Barton, Jim Jr.",R,104.0,0.873
2001,house,Buskey,BUSKEY,BUSKEY,,unique_active_surname,1,AL1996L010,"Buskey, James",D,99.0,-0.628
2001,house,Dolbare,DOLBARE,DOLBARE,,unique_active_surname,1,AL1996L092,"Dolbare, Jeff",D,65.0,-0.017
2001,house,Layson,LAYSON,LAYSON,,unique_active_surname,1,AL1996L036,"Layson, Allen",D,61.0,0.394
2001,house,Mancuso,MANCUSO,MANCUSO,,unique_active_surname,1,AL1999L086,Mancuso,D,4.0,-0.16
2001,house,Parker (T),PARKER T,PARKER,T,surname_plus_initial,2,AL1996L090,"Parker, Tim Jr.",D,63.0,0.316
2001,house,Turner,TURNER,TURNER,,unique_active_surname,1,AL1996L054,"Turner, J.E.",R,102.0,0.158
2001,house,Warren,WARREN,WARREN,,unique_active_surname,1,AL1996L038,"Warren, James",D,64.0,-0.063
2001,house,Seibenhener,SEIBENHENER,SEIBENHENER,,unique_active_surname,1,AL1996L055,"Seibenhener, Riley",R,87.0,0.879
2001,house,Holmes,HOLMES,HOLMES,,unique_active_surname,1,AL1996L016,"Holmes, Alvin",D,78.0,-0.593
2001,house,Oden,ODEN,ODEN,,unique_active_surname,1,AL1999L043,"Oden, Jeremy",R,11.0,0.564
2001,house,Clark,CLARK,CLARK,,unique_active_surname,1,AL1996L060,"Clark, William",D,98.0,-0.6
2001,house,Black ( (M),BLACK M,BLACK,M,surname_plus_initial,2,AL1996L028,"Black, Marcel",D,3.0,-0.223
2001,house,<<<PAGE 15>>> FIRST EXTRAORDINARY SESSION 33 4th Day Newton (C),PAGE 15 FIRST EXTRAORDINARY SESSION 33 4TH DAY NEWTON C,PAGE 15 FIRST EXTRAORDINARY SESSION 33 4TH DAY NEWTON,C,unmatched,0,,,,,
2001,house,Robinson ( (J),ROBINSON J,ROBINSON,J,surname_plus_initial,2,AL1996L001,"Robinson, John",D,23.0,-0.169
2001,house,<<<PAGE 6>>> FIRST EXTRAORDINARY SESSION 99 9th Day Humphryes,PAGE 6 FIRST EXTRAORDINARY SESSION 99 9TH DAY HUMPHRYES,PAGE 6 FIRST EXTRAORDINARY SESSION 99 9TH DAY HUMPHRYES,,unmatched,0,,,,,
2001,house,White,WHITE,WHITE,,unique_active_surname,1,AL1996L103,"White, Frank Paul",D,66.0,-0.043
2001,house,<<<PAGE 63>>> Haney,PAGE 63 HANEY,PAGE 63 HANEY,,unmatched,0,,,,,
2001,house,<<<PAGE 65>>> Holmes,PAGE 65 HOLMES,PAGE 65 HOLMES,,unmatched,0,,,,,
2001,house,<<<PAGE 67>>> Hall (A),PAGE 67 HALL A,PAGE 67 HALL,A,unmatched,0,,,,,
2001,house,<<<PAGE 71>>> Sanderford,PAGE 71 SANDERFORD,PAGE 71 SANDERFORD,,unmatched,0,,,,,
2001,house,<<<PAGE 81>>> Ford (J),PAGE 81 FORD J,PAGE 81 FORD,J,unmatched,0,,,,,
2001,house,<<<PAGE 89>>> Lindsey,PAGE 89 LINDSEY,PAGE 89 LINDSEY,,unmatched,0,,,,,
2001,house,<<<PAGE 35>>> McKee,PAGE 35 MCKEE,PAGE 35 MCKEE,,unmatched,0,,,,,
2001,house,<<<PAGE 49>>> Newton (D),PAGE 49 NEWTON D,PAGE 49 NEWTON,D,unmatched,0,,,,,
2001,house,<<<PAGE 97>>> Penry,PAGE 97 PENRY,PAGE 97 PENRY,,unmatched,0,,,,,
2001,house,<<<PAGE 107>>> Hilliard,PAGE 107 HILLIARD,PAGE 107 HILLIARD,,unmatched,0,,,,,
2001,house,<<<PAGE 42>>> Greeson,PAGE 42 GREESON,PAGE 42 GREESON,,unmatched,0,,,,,
2001,house,<<<PAGE 27>>> Hayden,PAGE 27 HAYDEN,PAGE 27 HAYDEN,,unmatched,0,,,,,
2001,house,<<<PAGE 45>>> Schmitz,PAGE 45 SCHMITZ,PAGE 45 SCHMITZ,,unmatched,0,,,,,
2001,house,Rogers ( (M),ROGERS M,ROGERS,M,surname_plus_initial,2,AL1996L066,"Rogers, Michael",R,36.0,0.721
2001,house,<<<PAGE 95>>> Lindsey,PAGE 95 LINDSEY,PAGE 95 LINDSEY,,unmatched,0,,,,,
2001,house,<<<PAGE 13>>> Hogan,PAGE 13 HOGAN,PAGE 13 HOGAN,,unmatched,0,,,,,
2001,house,<<<PAGE 31>>> Hubbard,PAGE 31 HUBBARD,PAGE 31 HUBBARD,,unmatched,0,,,,,
2001,house,<<<PAGE 59>>> McLaughlin,PAGE 59 MCLAUGHLIN,PAGE 59 MCLAUGHLIN,,unmatched,0,,,,,
2001,house,<<<PAGE 73>>> Morton,PAGE 73 MORTON,PAGE 73 MORTON,,unmatched,0,,,,,
2001,house,<<<PAGE 75>>> Hogan,PAGE 75 HOGAN,PAGE 75 HOGAN,,unmatched,0,,,,,
2001,house,<<<PAGE 207>>> Ford (C),PAGE 207 FORD C,PAGE 207 FORD,C,unmatched,0,,,,,
2001,house,<<<PAGE 211>>> Graham,PAGE 211 GRAHAM,PAGE 211 GRAHAM,,unmatched,0,,,,,
2001,house,<<<PAGE 213>>> Hill,PAGE 213 HILL,PAGE 213 HILL,,unmatched,0,,,,,
2001,house,<<<PAGE 89>>> Hubbard,PAGE 89 HUBBARD,PAGE 89 HUBBARD,,unmatched,0,,,,,
2001,house,<<<PAGE 89>>> Newton (C),PAGE 89 NEWTON C,PAGE 89 NEWTON,C,unmatched,0,,,,,
2001,house,<<<PAGE 35>>> Newton (C),PAGE 35 NEWTON C,PAGE 35 NEWTON,C,unmatched,0,,,,,
2001,house,<<<PAGE 47>>> Rogers (J),PAGE 47 ROGERS J,PAGE 47 ROGERS,J,unmatched,0,,,,,
2001,house,<<<PAGE 55>>> Maull,PAGE 55 MAULL,PAGE 55 MAULL,,unmatched,0,,,,,
2001,house,<<<PAGE 67>>> Morrison,PAGE 67 MORRISON,PAGE 67 MORRISON,,unmatched,0,,,,,
2001,house,<<<PAGE 79>>> Houston,PAGE 79 HOUSTON,PAGE 79 HOUSTON,,unmatched,0,,,,,
2001,house,<<<PAGE 93>>> Major,PAGE 93 MAJOR,PAGE 93 MAJOR,,unmatched,0,,,,,
2001,house,<<<PAGE 51>>> Johnson,PAGE 51 JOHNSON,PAGE 51 JOHNSON,,unmatched,0,,,,,
2001,house,<<<PAGE 41>>> McClammy,PAGE 41 MCCLAMMY,PAGE 41 MCCLAMMY,,unmatched,0,,,,,
2001,house,<<<PAGE 45>>> Newton (D),PAGE 45 NEWTON D,PAGE 45 NEWTON,D,unmatched,0,,,,,
2001,house,<<<PAGE 127>>> Perdue,PAGE 127 PERDUE,PAGE 127 PERDUE,,unmatched,0,,,,,
2001,house,Black ( (L),BLACK L,BLACK,L,surname_plus_initial,2,AL1996L104,"Black, Lucius",D,71.0,-0.581
2001,house,<<<PAGE 69>>> Greene,PAGE 69 GREENE,PAGE 69 GREENE,,unmatched,0,,,,,
2001,house,<<<PAGE 87>>> McLaughlin,PAGE 87 MCLAUGHLIN,PAGE 87 MCLAUGHLIN,,unmatched,0,,,,,
2001,house,<<<PAGE 105>>> Hurst,PAGE 105 HURST,PAGE 105 HURST,,unmatched,0,,,,,
2001,house,<<<PAGE 135>>> Grantland,PAGE 135 GRANTLAND,PAGE 135 GRANTLAND,,unmatched,0,,,,,
2001,house,<<<PAGE 125>>> Humphryes,PAGE 125 HUMPHRYES,PAGE 125 HUMPHRYES,,unmatched,0,,,,,
2001,house,Green,GREEN,GREEN,,unmatched,0,,,,,
2001,house,<<<PAGE 127>>> McDaniel,PAGE 127 MCDANIEL,PAGE 127 MCDANIEL,,unmatched,0,,,,,
2001,house,<<<PAGE 245>>> Parker (T),PAGE 245 PARKER T,PAGE 245 PARKER,T,unmatched,0,,,,,
2001,house,<<<PAGE 93>>> Haney,PAGE 93 HANEY,PAGE 93 HANEY,,unmatched,0,,,,,
2001,house,<<<PAGE 121>>> McKee,PAGE 121 MCKEE,PAGE 121 MCKEE,,unmatched,0,,,,,
2002,house,SPEAKER,SPEAKER,SPEAKER,,unmatched,0,,,,,
2002,house,Allen,ALLEN,ALLEN,,unique_active_surname,1,AL1996L077,"Allen, Gerald",R,62.0,0.973
2002,house,Bandy,BANDY,BANDY,,unique_active_surname,1,AL1996L029,"Bandy, George",D,83.0,-0.73
2002,house,Black (L),BLACK L,BLACK,L,surname_plus_initial,2,AL1996L104,"Black, Lucius",D,71.0,-0.581
2002,house,Black (M),BLACK M,BLACK,M,surname_plus_initial,2,AL1996L028,"Black, Marcel",D,3.0,-0.223
2002,house,Boyd,BOYD,BOYD,,unique_active_surname,1,AL1996L072,"Boyd, Barbara",D,32.0,-0.504
2002,house,Buskey,BUSKEY,BUSKEY,,unique_active_surname,1,AL1996L010,"Buskey, James",D,99.0,-0.628
2002,house,Carns,CARNS,CARNS,,unique_active_surname,1,AL1996L012,"Carns, Jim",R,46.0,1.05
2002,house,Carothers,CAROTHERS,CAROTHERS,,unique_active_surname,1,AL1996L065,"Carothers, Joe Jr.",D,86.0,0.11
2002,house,Clark,CLARK,CLARK,,unique_active_surname,1,AL1996L060,"Clark, William",D,98.0,-0.6
2002,house,Curry,CURRY,CURRY,,unique_active_surname,1,AL1996L062,"Curry, Johnny L",R,15.0,0.863
2002,house,Dolbare,DOLBARE,DOLBARE,,unique_active_surname,1,AL1996L092,"Dolbare, Jeff",D,65.0,-0.017
2002,house,Dukes,DUKES,DUKES,,unique_active_surname,1,AL1996L041,"Dukes, Bill",D,8.0,0.059
2002,house,Dunn,DUNN,DUNN,,unique_active_surname,1,AL1999L085,"Dunn, Priscilla",D,56.0,-0.597
2002,house,Ford (C),FORD C,FORD,C,surname_plus_initial,2,AL2001L039,"Ford, Craig",D,28.0,-0.152
2002,house,Galliher,GALLIHER,GALLIHER,,unique_active_surname,1,AL1996L052,"Galliher, Blaine",D,30.0,0.238
2002,house,Graham,GRAHAM,GRAHAM,,unique_active_surname,1,AL1996L043,"Graham, Betty",D,81.0,-0.209
2002,house,Greene,GREENE,GREENE,,unique_active_surname,1,AL1999L016,"Greene, Jeanette",R,96.0,0.88
2002,house,Greeson,GREESON,GREESON,,unique_active_surname,1,AL1999L037,"Greeson, Todd",R,24.0,0.424
2002,house,Guin,GUIN,GUIN,,unique_active_surname,1,AL1996L007,"Guin, James Jr.",D,14.0,-0.071
2002,house,Hall (A),HALL A,HALL,A,surname_plus_initial,2,AL1996L064,"Hall, Albert",D,22.0,-0.066
2002,house,Hawkins,HAWKINS,HAWKINS,,unique_active_surname,1,AL1996L087,"Hawkins, John Jr.",R,48.0,0.773
2002,house,Hayden,HAYDEN,HAYDEN,,unique_active_surname,1,AL1996L037,"Hayden, Andrew",D,72.0,-0.558
2002,house,Hill,HILL,HILL,,unique_active_surname,1,AL1996L008,"Hill, Mike",R,41.0,0.693
2002,house,Hogan,HOGAN,HOGAN,,unique_active_surname,1,AL1996L024,"Hogan, Thomas",D,13.0,0.007
2002,house,Holmes,HOLMES,HOLMES,,unique_active_surname,1,AL1996L016,"Holmes, Alvin",D,78.0,-0.593
2002,house,Houston,HOUSTON,HOUSTON,,unique_active_surname,1,AL1996L079,"Houston, Tommie",D,57.0,-0.473
2002,house,Humphryes,HUMPHRYES,HUMPHRYES,,unique_active_surname,1,AL1998L072,"Humphryes, Bobby",R,51.0,1.163
2002,house,Hurst,HURST,HURST,,unique_active_surname,1,AL1999L048,"Hurst, Steve",D,35.0,0.093
2002,house,Jackson,JACKSON,JACKSON,,unique_active_surname,1,AL1996L082,"Jackson, Thomas Jr.",D,68.0,-0.489
2002,house,Johnson,JOHNSON,JOHNSON,,unique_active_surname,1,AL1996L019,"Johnson, Ronald",D,33.0,0.363
2002,house,Kennedy,KENNEDY,KENNEDY,,unique_active_surname,1,AL1996L047,"Kennedy, Yvonne",D,97.0,-0.663
