person_id,candidate,election_cycle,legiscan_people_id,bill_id,bill_number,session_year,session_name,amendment_id,date,chamber,title,description,adopted,issue,attributed_name,attribution_method,attribution_confidence,activity_timing,url,state_link,bill_url,bill_title,bill_description,subject_names,local_path,pages,sha256,text_status,local_text,text_characters
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,12542,1561746,HB153,2022,Regular Session 2022,125584,2022-02-02,H,House Bracy Amendment Offered,House Bracy Amendment Offered,0,public_education,Bracy,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB153/id/125584,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/217045-1.pdf,https://legiscan.com/AL/bill/HB153/2022,"University of West Alabama, board of trustees authorized to conduct certain meetings by video or telephone conference, Sec. 16-53-4 am'd.","University of West Alabama, board of trustees authorized to conduct certain meetings by video or telephone conference, Sec. 16-53-4 am'd.",University of West Alabama,data\raw\alabama_legislature\amendments\2022\1836\1561746\125584.pdf,4,431659d03ce9d06c703660c467ce67d5f672169e9ea0f3c643e88162e442e3e0,extracted,data\processed\legislative\focal_amendment_text\125584.txt,4714
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1055340,SB149,2018,Regular Session 2018,61640,2018-03-20,H,House Ledbetter Amendment Offered,House Ledbetter Amendment Offered,0,infrastructure_energy,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB149/id/61640,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193336-1.pdf,https://legiscan.com/AL/bill/SB149/2018,"Broadband internet access in rural areas, Economic and Community Affairs Dept., grant program, Fund and Legislative Oversight Committees, created, Ala. Broadband Accessibility Act","Broadband internet access in rural areas, Economic and Community Affairs Dept., grant program, Fund and Legislative Oversight Committees, created, Ala. Broadband Accessibility Act",Broadband,data\raw\alabama_legislature\amendments\2018\1468\1055340\61640.pdf,2,31be49b97240e58d016987b16c8b62538b99ff9a987cef3eaef30e35ee1b0648,extracted,data\processed\legislative\focal_amendment_text\61640.txt,1378
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1430080,HB220,2021,Regular Session 2021,92025,2021-02-25,H,House Ledbetter Amendment Offered,House Ledbetter Amendment Offered,0,unclassified,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB220/id/92025,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210537-1.pdf,https://legiscan.com/AL/bill/HB220/2021,"Education Dept., state property, Dept. of Edu., has authority to manange the construction and renovation of property that is part of a state educational institution, in lieu of St. Finance Dept., Secs. 16-1-2.2, 41-4-353, 41-4-400 am'd.","Education Dept., state property, Dept. of Edu., has authority to manange the construction and renovation of property that is part of a state educational institution, in lieu of St. Finance Dept., Secs. 16-1-2.2, 41-4-353, 41-4-400 am'd.",Education Department,data\raw\alabama_legislature\amendments\2021\1756\1430080\92025.pdf,6,1c4620deb74ac54d3df612f7d8a1d2a1680b14bd659dab117e3b9303c6c532dd,extracted,data\processed\legislative\focal_amendment_text\92025.txt,7410
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1434296,SB153,2021,Regular Session 2021,112592,2021-02-25,H,House Ledbetter Amendment Offered,House Ledbetter Amendment Offered,0,criminal_justice,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB153/id/112592,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210537-1.pdf,https://legiscan.com/AL/bill/SB153/2021,"Expungement, to expand the expungement of criminal records to include convictions of certain misdemeanor offenses, traffic violations, municipal ordinances, and felony offenses, to increase the filing fee for expungements, Secs. 15-27-1, 15-27-2, 15-27-4, 15-27-5, 15-27-7 to 15-27-10, inclusive, 15-27-19 am'd.","Expungement, to expand the expungement of criminal records to include convictions of certain misdemeanor offenses, traffic violations, municipal ordinances, and felony offenses, to increase the filing fee for expungements, Secs. 15-27-1, 15-27-2, 15-27-4, 15-27-5, 15-27-7 to 15-27-10, inclusive, 15-27-19 am'd.",Expungement,data\raw\alabama_legislature\amendments\2021\1756\1434296\112592.pdf,6,1c4620deb74ac54d3df612f7d8a1d2a1680b14bd659dab117e3b9303c6c532dd,extracted,data\processed\legislative\focal_amendment_text\112592.txt,7410
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1436152,HB305,2021,Regular Session 2021,114109,2021-02-25,H,House Ledbetter Amendment Offered,House Ledbetter Amendment Offered,0,unclassified,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB305/id/114109,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210537-1.pdf,https://legiscan.com/AL/bill/HB305/2021,"Drug paraphernalia, penalties for delivering or selling drug paraphernalia under certain circumstances, Sec. 13A-12-260 am'd.","Drug paraphernalia, penalties for delivering or selling drug paraphernalia under certain circumstances, Sec. 13A-12-260 am'd.",Drugs,data\raw\alabama_legislature\amendments\2021\1756\1436152\114109.pdf,6,1c4620deb74ac54d3df612f7d8a1d2a1680b14bd659dab117e3b9303c6c532dd,extracted,data\processed\legislative\focal_amendment_text\114109.txt,7410
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1430312,HB224,2021,Regular Session 2021,100587,2021-03-30,H,House Ledbetter first Substitute Offered,House Ledbetter first Substitute Offered,0,healthcare_medicaid,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB224/id/100587,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210100-3.pdf,https://legiscan.com/AL/bill/HB224/2021,"Health, minors end-of-life care, doctors required to obtain consent of parent or legal guardian of minor prior to entering ""do not attempt resuscitation order"" order, Sec. 22-8A-18 added.","Health, minors end-of-life care, doctors required to obtain consent of parent or legal guardian of minor prior to entering ""do not attempt resuscitation order"" order, Sec. 22-8A-18 added.",Health Care; Health,data\raw\alabama_legislature\amendments\2021\1756\1430312\100587.pdf,7,adb0a4482837dc549fb528b72eaa7e0efa03266f912c4461729d332b8914e51d,extracted,data\processed\legislative\focal_amendment_text\100587.txt,8621
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1446074,SJR23,2021,Regular Session 2021,116599,2021-03-30,H,House Ledbetter first Substitute Offered,House Ledbetter first Substitute Offered,0,unclassified,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SJR23/id/116599,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210100-3.pdf,https://legiscan.com/AL/bill/SJR23/2021,"National Prostate Cancer Awareness Month, September, recognized","National Prostate Cancer Awareness Month, September, recognized","Resolutions, Congratulatory",data\raw\alabama_legislature\amendments\2021\1756\1446074\116599.pdf,7,adb0a4482837dc549fb528b72eaa7e0efa03266f912c4461729d332b8914e51d,extracted,data\processed\legislative\focal_amendment_text\116599.txt,8621
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1447527,SB227,2021,Regular Session 2021,109504,2021-04-29,H,House Ledbetter Amendment Offered,House Ledbetter Amendment Offered,0,unclassified,Ledbetter,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB227/id/109504,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/213853-1.pdf,https://legiscan.com/AL/bill/SB227/2021,"Pharmacy benefits managers, practices relating to patient steering, price discrimination, fiduciary duty to client, price disclosure, etc. regulated, Dept of Insurance, duties and authorities revised, Act 2019-457, 2019 Reg. Sess., sections amended and renumbered; Secs. 27-45A-8 to 27-45A-12, inclusive, added; Secs. 10A-20-6.16, 27-21A-23, 27-45A-3, 27-45A-4, 27-45A-5, 27-45A-6, 27-45A-7 am'd.","Pharmacy benefits managers, practices relating to patient steering, price discrimination, fiduciary duty to client, price disclosure, etc. regulated, Dept of Insurance, duties and authorities revised, Act 2019-457, 2019 Reg. Sess., sections amended and renumbered; Secs. 27-45A-8 to 27-45A-12, inclusive, added; Secs. 10A-20-6.16, 27-21A-23, 27-45A-3, 27-45A-4, 27-45A-5, 27-45A-6, 27-45A-7 am'd.",Pharmacies and Pharmacists,data\raw\alabama_legislature\amendments\2021\1756\1447527\109504.pdf,2,cae26a5772d8138ed5fda30f5188f5fb385a07dcfe6c53a405583f661682ec64,extracted,data\processed\legislative\focal_amendment_text\109504.txt,1075
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,960838,SB190,2017,Regular Session 2017,52712,2017-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB190/id/52712,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/183749-1.pdf,https://legiscan.com/AL/bill/SB190/2017,"Elections, notification of absentee voter of defective and uncounted ballot, Sec. 17-11-10 am'd.","Elections, notification of absentee voter of defective and uncounted ballot, Sec. 17-11-10 am'd.",Absentee Ballots,data\raw\alabama_legislature\amendments\2017\1254\960838\52712.pdf,1,662b472c4e5ed632f1637280cc6425b9a0134352ce25418ce3c49808e2f922ef,extracted,data\processed\legislative\focal_amendment_text\52712.txt,842
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,992445,SB301,2017,Regular Session 2017,49103,2017-04-13,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB301/id/49103,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/184854-2.pdf,https://legiscan.com/AL/bill/SB301/2017,"Sex offenders, notification, registration, requirements to establish residence, crimes of sexting, sexual extortion, assault with bodily fluids, directing a child to engage in sex act, and distribution of a private image created, Secs. 13A-6-122, 15-20A-4, 15-20A-5, 15-20A-7, 15-20A-8, 15-20A-10 to 15-20A-16, inclusive, 15-20A-18, 15-20A-21, 15-20A-23 to 15-20A-28, inclusive, 15-20A-31, 15-20A-32, 15-20A-34, 15-20A-37, 15-20A-42, 15-20A-43 am'd.","Sex offenders, notification, registration, requirements to establish residence, crimes of sexting, sexual extortion, assault with bodily fluids, directing a child to engage in sex act, and distribution of a private image created, Secs. 13A-6-122, 15-20A-4, 15-20A-5, 15-20A-7, 15-20A-8, 15-20A-10 to 15-20A-16, inclusive, 15-20A-18, 15-20A-21, 15-20A-23 to 15-20A-28, inclusive, 15-20A-31, 15-20A-32, 15-20A-34, 15-20A-37, 15-20A-42, 15-20A-43 am'd.",Sex Offenders,data\raw\alabama_legislature\amendments\2017\1254\992445\49103.pdf,2,7ffc6d0cdc283539da5547421e5418439db4860b38f12462a5a6e7c8b9661125,extracted,data\processed\legislative\focal_amendment_text\49103.txt,951
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,890472,HB24,2017,Regular Session 2017,49016,2017-04-18,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB24/id/49016,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/185505-1.pdf,https://legiscan.com/AL/bill/HB24/2017,"Child Placing Agency Inclusion Act, state prohibited from discriminating against child care service providers based on religious beliefs, civil remedies","Child Placing Agency Inclusion Act, state prohibited from discriminating against child care service providers based on religious beliefs, civil remedies",Child Care Service Providers,data\raw\alabama_legislature\amendments\2017\1254\890472\49016.pdf,1,95b0fcc07f123d65778cf335f9bb5d50c7be6e70ed192b15ba18540e7b157b76,extracted,data\processed\legislative\focal_amendment_text\49016.txt,577
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,947271,HB98,2017,Regular Session 2017,49275,2017-04-20,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB98/id/49275,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/185644-1.pdf,https://legiscan.com/AL/bill/HB98/2017,"Children, Alabama's commitment to the right to life of unborn children, affirmed, const amend.","Children, Alabama's commitment to the right to life of unborn children, affirmed, const amend.",Constitutional Amendments,data\raw\alabama_legislature\amendments\2017\1254\947271\49275.pdf,1,64ee478e5ec1caa5cb2a79712489eea2a8f4c61fa52faec3da419c218bc4f81a,extracted,data\processed\legislative\focal_amendment_text\49275.txt,555
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,948507,HB136,2017,Regular Session 2017,52583,2017-05-03,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB136/id/52583,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/186341-1.pdf,https://legiscan.com/AL/bill/HB136/2017,"Municipality, council-manager form of gov., council-manager act of 1982, composition of council, alternate forms, Sec. 11-43A-8 am'd.","Municipality, council-manager form of gov., council-manager act of 1982, composition of council, alternate forms, Sec. 11-43A-8 am'd.",Municipalities,data\raw\alabama_legislature\amendments\2017\1254\948507\52583.pdf,1,c39bb4e740809b6579d94933b10a1d72ed4970a992b5596f06896448c9672e0f,extracted,data\processed\legislative\focal_amendment_text\52583.txt,315
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1006620,HB528,2017,Regular Session 2017,50937,2017-05-17,S,Senate Figures first Substitute Offered,Senate Figures first Substitute Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB528/id/50937,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/186941-3.pdf,https://legiscan.com/AL/bill/HB528/2017,"Mobile Co., co. commission authorize to exempt intermittent food service establishment from regulation by co. health dept. in association with regional celebration or tradition","Mobile Co., co. commission authorize to exempt intermittent food service establishment from regulation by co. health dept. in association with regional celebration or tradition",Mobile County,data\raw\alabama_legislature\amendments\2017\1254\1006620\50937.pdf,4,bef16fe90fe4d46bcb21b12a81a967900cdb7b93e60bcf26ea69be1b5dd77d4b,extracted,data\processed\legislative\focal_amendment_text\50937.txt,3848
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1057824,HB175,2018,Regular Session 2018,61687,2018-03-15,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,public_education,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB175/id/61687,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193436-2.pdf,https://legiscan.com/AL/bill/HB175/2018,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund,data\raw\alabama_legislature\amendments\2018\1468\1057824\61687.pdf,1,4c72f358eabb3cfd767d79800b0ad02235d9e376807ba40a5a93f3172b150341,extracted,data\processed\legislative\focal_amendment_text\61687.txt,211
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1250607,SB258,2019,Regular Session 2019,74118,2019-04-18,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB258/id/74118,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/199585-1.pdf,https://legiscan.com/AL/bill/SB258/2019,"Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.","Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.",Education,data\raw\alabama_legislature\amendments\2019\1621\1250607\74118.pdf,1,f6e1d4c94a8f0733231d0b5f204523c17dd409771d4871b70fcaafdfa7f6930c,extracted,data\processed\legislative\focal_amendment_text\74118.txt,284
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1241746,HB163,2019,Regular Session 2019,75214,2019-04-30,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,taxes_budget,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB163/id/75214,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/199893-1.pdf,https://legiscan.com/AL/bill/HB163/2019,"Motor fuel taxes, Revenue Commissioner authorized to temporarily waive licensing requirements for fuel importers, exporters, and transporters during a state of emergency, Sec. 40-2-11 am'd.","Motor fuel taxes, Revenue Commissioner authorized to temporarily waive licensing requirements for fuel importers, exporters, and transporters during a state of emergency, Sec. 40-2-11 am'd.",Motor Fuel,data\raw\alabama_legislature\amendments\2019\1621\1241746\75214.pdf,1,dd9e60aa0a4619adc0a021cbeb5c479cb993651270d5720092b929c40d716da7,extracted,data\processed\legislative\focal_amendment_text\75214.txt,645
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248642,HB339,2019,Regular Session 2019,75861,2019-05-07,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB339/id/75861,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/200676-1.pdf,https://legiscan.com/AL/bill/HB339/2019,"Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.","Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.",Education,data\raw\alabama_legislature\amendments\2019\1621\1248642\75861.pdf,1,d10d7df05747b17fccf1552775a4fbd13d6521a87af44f58350efd1b602a1844,extracted,data\processed\legislative\focal_amendment_text\75861.txt,284
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248096,HB314,2019,Regular Session 2019,76193,2019-05-14,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/76193,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201012-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion,data\raw\alabama_legislature\amendments\2019\1621\1248096\76193.pdf,1,2e467dabe0bf9da343e0b8013f8578805475d48a5077eb0a706359c38edd82cf,extracted,data\processed\legislative\focal_amendment_text\76193.txt,425
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248096,HB314,2019,Regular Session 2019,76194,2019-05-14,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/76194,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201031-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion,data\raw\alabama_legislature\amendments\2019\1621\1248096\76194.pdf,1,960077a9b64a23f11287db9b719751f1c9f8919e510b927e509b0b030f362666,extracted,data\processed\legislative\focal_amendment_text\76194.txt,321
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248096,HB314,2019,Regular Session 2019,76195,2019-05-14,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/76195,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201010-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion,data\raw\alabama_legislature\amendments\2019\1621\1248096\76195.pdf,1,0d89648de642d5474f33e2b80ebb76389d143d451b3d004aa0c88a37c681e765,extracted,data\processed\legislative\focal_amendment_text\76195.txt,344
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1253278,SB320,2019,Regular Session 2019,76451,2019-05-16,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB320/id/76451,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201072-1.pdf,https://legiscan.com/AL/bill/SB320/2019,"Sexual offenses, certain sexual offenses redefined, sex offender registration, community notification act, add foster parent engaging in sex act, technical revisions, Secs. 13A-5-6, 13A-6-60 to 13A-6-65, inclusive, 13A-6-65.1, 13A-6-66, 13A-6-67, 13A-6-68, 13A-6-70, 13A-6-71, 13A-6-81,13A-6-82, 13A-6-122, 13A-6-241, 13A-6-243, 13A-11-9, 13A-11-32.1, 13A-12-120, 13A-12-121, 13A-12-190, 13A-12-192, 15-3-5, 15-20A-5, 15-20A-44, 15-23-101, 15-23-102 am'd.","Sexual offenses, certain sexual offenses redefined, sex offender registration, community notification act, add foster parent engaging in sex act, technical revisions, Secs. 13A-5-6, 13A-6-60 to 13A-6-65, inclusive, 13A-6-65.1, 13A-6-66, 13A-6-67, 13A-6-68, 13A-6-70, 13A-6-71, 13A-6-81,13A-6-82, 13A-6-122, 13A-6-241, 13A-6-243, 13A-11-9, 13A-11-32.1, 13A-12-120, 13A-12-121, 13A-12-190, 13A-12-192, 15-3-5, 15-20A-5, 15-20A-44, 15-23-101, 15-23-102 am'd.",Sexual Offenses,data\raw\alabama_legislature\amendments\2019\1621\1253278\76451.pdf,1,2e2f3426ca76fa290e9280f1c8a246e1bc0fedddf41b1d72f8fe464604c882ae,extracted,data\processed\legislative\focal_amendment_text\76451.txt,496
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1329348,HB147,2020,Regular Session 2020,80628,2020-02-27,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,taxes_budget,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB147/id/80628,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2020RS/PrintFiles/205141-1.pdf,https://legiscan.com/AL/bill/HB147/2020,"Municipal occupational taxes, prohibited if not already in effect unless authorized by local law","Municipal occupational taxes, prohibited if not already in effect unless authorized by local law",Occupational Tax,data\raw\alabama_legislature\amendments\2020\1706\1329348\80628.pdf,1,26c50a0a83dfcffe7d125cfa078c9c92371fd14fe6da44471199d3d793dfa03f,extracted,data\processed\legislative\focal_amendment_text\80628.txt,304
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1335956,SB165,2020,Regular Session 2020,81740,2020-03-12,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB165/id/81740,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2020RS/PrintFiles/206711-1.pdf,https://legiscan.com/AL/bill/SB165/2020,"Medical Cannabis, program established to allow use of for certain conditions, defense against prosecution for marijuana possession established, Secs. 20-2A-1 to 20-2A-11, incl., 20-2A-20 to 20-2A-23, incl., 20-2A-30 to 20-2A-36, incl., 20-2A-50 to 20-2A-68, incl., added; Sec. 13A-7-2 am'd.","Medical Cannabis, program established to allow use of for certain conditions, defense against prosecution for marijuana possession established, Secs. 20-2A-1 to 20-2A-11, incl., 20-2A-20 to 20-2A-23, incl., 20-2A-30 to 20-2A-36, incl., 20-2A-50 to 20-2A-68, incl., added; Sec. 13A-7-2 am'd.",Marijuana,data\raw\alabama_legislature\amendments\2020\1706\1335956\81740.pdf,1,d4c20c465732d09ac10cca7242854c7e5b84825bd448a6c411c4fd9b966359a4,extracted,data\processed\legislative\focal_amendment_text\81740.txt,279
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1424921,SB55,2021,Regular Session 2021,89284,2021-02-11,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB55/id/89284,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210341-1.pdf,https://legiscan.com/AL/bill/SB55/2021,"Fireworks, State Fire Marshal, fees for manufacturing, sale, display, increased, common fireworks, redesignated consumer fireworks, authorized to be sold at retail, mun ordinances or laws authorized, fees increased based on increases in Consumer Price Index (CPI), transfer of funds to Firefighter Annuity and Benefit Fund, Sec. 36-19-31 added; Secs. 8-17-210, 8-17-211, 8-17-216.1, 8-17-217, 8-17-218, 8-17-219, 8-17-220, 8-17-225, 8-17-226, 8-17-237, 8-17-255, 34-33-11, 34-33A-12, 36-19-29 am'd.","Fireworks, State Fire Marshal, fees for manufacturing, sale, display, increased, common fireworks, redesignated consumer fireworks, authorized to be sold at retail, mun ordinances or laws authorized, fees increased based on increases in Consumer Price Index (CPI), transfer of funds to Firefighter Annuity and Benefit Fund, Sec. 36-19-31 added; Secs. 8-17-210, 8-17-211, 8-17-216.1, 8-17-217, 8-17-218, 8-17-219, 8-17-220, 8-17-225, 8-17-226, 8-17-237, 8-17-255, 34-33-11, 34-33A-12, 36-19-29 am'd.",Fireworks,data\raw\alabama_legislature\amendments\2021\1756\1424921\89284.pdf,1,17663bc4d6b34e71808d4295c76315f22f75c937b9cebbb71e19ecb1f3fa29de,extracted,data\processed\legislative\focal_amendment_text\89284.txt,357
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1434344,SB170,2021,Regular Session 2021,92067,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,public_education,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB170/id/92067,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210842-1.pdf,https://legiscan.com/AL/bill/SB170/2021,"Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.","Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.",Education,data\raw\alabama_legislature\amendments\2021\1756\1434344\92067.pdf,1,bda4c5ad62ef16583753056e61c22533ead7ee36bba0b5fa866eff175580cae5,extracted,data\processed\legislative\focal_amendment_text\92067.txt,207
