district,dem_votes,rep_votes,two_party_votes,dem_margin,fallback_share,source_complete,chamber,cycle,source_year,allocation_method
42.0,6927.748400717807,11439.025403524396,18366.773804242202,-24.562163452813973,0.2854819907906484,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
65.0,8098.025188116024,7808.983900622607,15907.00908873863,1.8170687266284653,0.4819098679095004,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
68.0,6910.64862737699,4353.017040625218,11263.665668002208,22.70692030585997,0.4431810570865531,False,house,1998,1996,precinct_match_then_legislative_activity_fallback
23.0,23739.14748825266,13434.245016655415,37173.39250490807,27.721178448366448,0.3866540887756735,False,senate,1998,1996,precinct_match_then_legislative_activity_fallback
91.0,5168.0,7805.0,12973.0,-20.326832652431975,0.8125337238880752,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
31.0,13732.918198252344,21126.929033326043,34859.84723157839,-21.210680545885207,0.6857831682652503,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
3.0,7885.349794238683,5927.148148148148,13812.497942386832,14.177027603974096,0.3822261523156848,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
18.0,2340.650205761317,1940.851851851852,4281.502057613169,9.337805950567327,0.38222615231568474,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
1.0,21504.349794238682,19985.14814814815,41489.497942386835,3.661653482045328,0.18724010478927286,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
6.0,18235.98416592263,18078.73659412102,36314.72076004365,0.43301330289899026,0.3301992838272583,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
31.0,6171.427047554198,10037.932135975683,16209.359183529881,-23.85353452066255,0.23964174591861034,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
11.0,16484.29258108097,20857.306082294184,37341.59866337515,-11.710836326625438,0.19208843064302938,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
92.0,4543.0,6035.0,10578.0,-14.104745698619777,0.880223104556627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
90.0,933.5267896007579,849.3983460731507,1782.9251356739087,4.718562874251495,1.0,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
11.0,4566.63671875,7043.71484375,11610.3515625,-21.335082849692995,0.9784674909580284,False,house,1998,1996,precinct_match_then_legislative_activity_fallback
12.0,4903.36328125,7264.28515625,12167.6484375,-19.40327161100228,0.9784674909580284,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
4.0,15051.597104677061,24542.763363028953,39594.360467706014,-23.9710053306533,0.7160454199236271,False,senate,1998,1996,precinct_match_then_legislative_activity_fallback
85.0,4368.879004652164,4810.04022871126,9178.919233363424,-4.806243663802687,0.397041170495305,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
89.0,6133.179272402748,8227.81983804575,14360.999110448498,-14.585618657402634,0.378551313012371,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
93.0,2997.2684919774792,5650.5933917915245,8647.861883769005,-30.681860273393315,0.45666893348463544,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
29.0,12045.214599408902,21177.980485668428,33223.19508507733,-27.489125783575332,0.41281747147558123,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
67.0,9337.586574166313,5464.580982908635,14802.167557074947,26.165124643562823,0.13511303230328875,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
69.0,7747.773189147297,3713.432955289919,11461.206144437216,35.19996222924126,0.6719051868190997,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
13.0,7827.773733837237,6739.14885461059,14566.922588447827,7.473266042410163,0.36119747051479917,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
24.0,4423.522043579437,6592.538853395387,11016.060896974825,-19.68958623323873,0.5020468014908046,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
26.0,2707.55671526693,3975.981946544662,6683.538661811592,-18.978348079667153,0.4680229977285102,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
8.0,18317.25441968126,19528.71938311286,37845.97380279412,-3.2010405380087223,0.2994316327926875,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
75.0,5979.272348663301,8622.994408593477,14602.266757256777,-18.10487442722785,0.5033858570166786,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
25.0,23795.875792696308,30024.891989468182,53820.76778216449,-11.573629387791993,0.6750587180414317,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
28.0,8279.079201649502,7265.912081749106,15544.991283398607,6.517643538227104,0.34583895894975725,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
29.0,6156.8522588180585,5236.808984139767,11393.661242957825,8.07504501897448,0.34583895894975725,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
30.0,3540.068539532439,4332.278934111128,7872.347473643567,-10.063204110730515,0.34583895894975725,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
10.0,18814.85596460104,18152.8176780824,36967.67364268344,1.7908573120333997,0.3305704507333894,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
16.0,6995.414013811689,6808.710965133906,13804.124978945594,1.3525163598746557,0.5286916041456363,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
18.0,17991.171073923775,14270.0627503138,32261.233824237577,11.534302574671957,0.5885157559612105,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
87.0,4507.873855750297,9710.706055167131,14218.579910917428,-36.5917850588015,0.5482215011278879,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
71.0,11315.081809969615,4904.498858503737,16219.580668473352,39.52372803278684,0.9431921195231044,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
24.0,25037.08642730721,12527.65089392193,37564.73732122914,33.301006277277395,0.7015153174779796,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
62.0,6127.918298146288,8176.102741226166,14304.021039372454,-14.318941767787944,0.3808207155216597,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
72.0,8621.811373089397,4534.668333829369,13156.479706918766,31.06562796665638,0.5878960448227138,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
21.0,20057.668184824113,25347.783475302916,45405.45166012703,-11.65083728288147,0.36962412529452293,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
86.0,3966.3708002409203,8155.984108489396,12122.354908730316,-34.56105137815415,0.33083336505881905,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
22.0,6639.901999211181,7718.8278018305655,14358.729801041747,-7.514075531535576,0.28279542801873025,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
23.0,6921.708369912651,4684.421218868368,11606.12958878102,19.276772105034397,0.07413021510033202,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
15.0,9574.33955699596,13025.51107510098,22599.85063209694,-15.270771361663648,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
43.0,13266.431930313065,16170.278665250295,29436.71059556336,-9.864712042163063,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
44.0,0.0,0.0,0.0,,,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
45.0,14315.477779682158,15564.132431022928,29879.610210705087,-4.178952277273717,0.6658384994246626,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
46.0,9025.30062988771,13638.0280523531,22663.32868224081,-20.35326534393849,0.6611163842296005,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
47.0,3766.5704001071304,9350.534576986855,13117.104977093984,-42.5700959672949,0.6506088799317259,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
48.0,10047.520166335029,14296.995841624268,24344.516007959297,-17.455576746318958,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
50.0,7547.555188529225,10447.658748307824,17995.213936837048,-16.115971557537033,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
51.0,10936.571901771778,13907.702455705554,24844.274357477334,-11.959015228953788,0.6658384994246626,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
52.0,6583.037187079248,3436.0703230188137,10019.107510098062,31.40965261515228,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
53.0,2966.9957178903646,2936.1839758178126,5903.179693708177,0.5219516205036474,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
54.0,6203.229568553625,5674.260786159401,11877.490354713025,4.453539986957999,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
55.0,3222.5027940948685,1634.430147628296,4856.932941723165,32.69702640578663,0.6658384994246626,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
56.0,7161.191773803424,4351.20565491439,11512.397428717813,24.408348793444972,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
57.0,2236.3683439179285,1321.791402051783,3558.1597459697114,25.703650402489007,0.6658384994246628,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
58.0,7750.888231622536,6773.871132513513,14524.759364136049,6.726563068035639,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
59.0,5530.148092985571,5560.29767536073,11090.4457683463,-0.27185185343235224,0.6658384994246627,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
60.0,2459.5322244331383,2681.694389171542,5141.22661360468,-4.321189891737499,0.6658384994246628,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
5.0,24074.890623779993,25644.07761412527,49718.96823790527,-3.1561133425712273,0.4999493979634627,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
15.0,27581.909709995223,31734.411096273227,59316.32080626845,-7.000605111433638,0.6658384994246627,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
16.0,22839.39119632987,37285.55847096422,60124.94966729409,-24.026909551813844,0.6607360025728769,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
17.0,23002.883434671352,34499.960646170795,57502.844080842144,-19.993927944391626,0.5174990976119471,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
19.0,12620.062911816221,7307.427204594469,19927.490116410692,26.65983360767892,0.6658384994246626,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
20.0,15740.568549041245,15015.863197045785,30756.43174608703,2.3562725285505883,0.6658384994246627,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
1.0,6937.408852964971,7341.354285719037,14278.763138684008,-2.828994562278981,0.0899302670087076,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
2.0,6681.591147035029,6716.645714280963,13398.236861315992,-0.26163567347540356,0.08993026700870758,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
7.0,6219.392139926582,5510.279421291298,11729.67156121788,6.045460991250958,0.43331746628122564,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
3.0,6219.392139926582,5510.279421291298,11729.67156121788,6.045460991250958,0.43331746628122564,False,senate,1998,1996,precinct_match_then_legislative_activity_fallback
79.0,92.23162082416579,147.6335500564292,239.86517088059497,-23.097112860892388,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
80.0,4475.248023721547,3989.262510028491,8464.510533750037,5.741448507333235,0.3084842127865359,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
83.0,3483.942378071193,1236.12758703907,4720.069965110263,47.6224888115533,0.3274130768519187,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
27.0,10634.147088798876,11758.886254917963,22393.033343716837,-5.022719114713739,0.39667621303690537,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
4.0,3669.3058128860157,4272.709496993472,7942.015309879488,-7.5976142145791545,0.36442166449441293,False,house,1998,1996,precinct_match_then_legislative_activity_fallback
5.0,5718.218654183663,8374.369885761856,14092.588539945518,-18.847859100188153,0.39228857037076215,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
2.0,19440.2580254997,25286.038179789346,44726.29620528905,-13.070119035696857,0.35143883985507046,False,senate,1998,1996,precinct_match_then_legislative_activity_fallback
6.0,10054.96068078947,12641.259835587349,22696.22051637682,-11.395285628863594,0.32152532677093115,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
10.0,5581.59710467706,10234.763363028953,15816.360467706014,-29.41995579737051,0.32152532677093104,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
19.0,6338.549436654275,2986.938524166874,9325.487960821149,35.940327482791346,0.32152532677093115,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
20.0,7429.584664063895,10104.635556463,17534.220220526895,-15.256172551474437,0.32152532677093115,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
21.0,6154.17327762179,5884.074317299563,12038.247594921351,2.2436734100416347,0.3215253267709312,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
7.0,19933.062546866426,18986.16996050398,38919.232507370405,2.4329682919187237,0.32152532677093115,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
17.0,6667.828546750162,7110.721442453034,13778.549989203195,-3.214365053288777,0.1873600626499948,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
25.0,7592.678943948452,10744.871183700032,18337.550127648483,-17.189822074426697,0.41805654549774296,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
96.0,6706.133206364277,8188.182862442653,14894.31606880693,-9.95043779943829,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
97.0,5544.091832159716,6769.331346537612,12313.423178697329,-9.950437799438298,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
98.0,5529.716486008915,6751.779061282979,12281.495547291894,-9.950437799438292,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
99.0,6094.188411530447,7440.9987956149835,13535.18720714543,-9.9504377994383,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
100.0,3391.144156974444,4140.584091568426,7531.72824854287,-9.9504377994383,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
101.0,5054.850884827386,6171.968571704864,11226.81945653225,-9.950437799438298,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
102.0,5339.773668237768,6519.859044567269,11859.632712805036,-9.950437799438289,1.0000000000000002,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
103.0,5542.654297544637,6767.576118012149,12310.230415556787,-9.950437799438289,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
104.0,5678.826475308851,6933.842229644449,12612.6687049533,-9.950437799438298,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
105.0,5625.620581043558,6868.877878624615,12494.498459668172,-9.950437799438294,1.0,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
33.0,17228.174874283966,21035.586666083636,38263.7615403676,-9.950437799438294,1.0,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
34.0,13600.042176454297,16605.639770480175,30205.68194693447,-9.9504377994383,1.0,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
35.0,16911.282641712944,20648.661523362534,37559.944165075474,-9.950437799438301,1.0000000000000002,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
73.0,10780.799332242466,12774.436937728668,23555.236269971134,-8.463670593819284,0.7495601712049996,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
74.0,8046.950936362314,9450.911273680449,17497.862210042764,-8.023610658634306,0.7495601712049995,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
76.0,7741.004267161985,5087.418048776168,12828.422315938153,20.68521095605791,0.7495601712049996,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
77.0,3270.477336750678,2992.0564586788664,6262.533795429545,4.445818372668998,0.7495601712049996,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
78.0,4722.997694979282,2965.6086834949583,7688.60637847424,22.85705529684129,0.7495601712049996,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
26.0,16862.88966947918,12067.303737497437,28930.193406976618,16.57640467355213,0.744610456109025,True,senate,1998,1996,precinct_match_then_legislative_activity_fallback
8.0,,,,,,False,house,1998,1996,precinct_match_then_legislative_activity_fallback
9.0,,,,,,False,house,1998,1996,precinct_match_then_legislative_activity_fallback
61.0,6018.566362884924,6909.691357424798,12928.257720309723,-6.8928467688260575,0.30739794929051245,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
49.0,6187.0,12762.0,18949.0,-34.698400971027496,0.2152620191039105,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
41.0,5530.088554147059,17618.579409907423,23148.667964054483,-52.2211078172252,0.6407070498242713,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
33.0,5258.121777132483,6689.780992277866,11947.90276941035,-11.982514779169383,0.15577464788732395,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
81.0,6071.0,7627.0,13698.0,-11.359322528836326,0.4407942765367207,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
14.0,6989.767525840599,6364.48478829255,13354.252314133148,4.682274400988339,0.37068734345345344,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
63.0,7963.956149739832,10312.707302499755,18276.663452239587,-12.851093739826524,0.4051680194486923,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
70.0,5047.420618301271,3037.7657757410175,8085.186394042288,24.856011285541953,0.40516801944869235,True,house,1998,1996,precinct_match_then_legislative_activity_fallback
69.0,7665.789161557208,5344.735164231352,13010.52432578856,17.839819051144797,0.2885754881963868,False,house,2002,2000,precinct_match_then_legislative_activity_fallback
88.0,3716.1964230659523,9937.04490711458,13653.241330180532,-45.563162135700495,0.4016701045163067,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
23.0,25522.596503503915,17896.09218771286,43418.688691216776,17.565026825266216,0.3283888248146003,False,senate,2002,2000,precinct_match_then_legislative_activity_fallback
30.0,16135.59855742598,26177.427036216402,42313.02559364238,-23.732239275981314,0.3878564773376793,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
64.0,4724.676032951196,9073.715899314566,13798.391932265762,-31.51845438013469,0.45743130917701835,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
66.0,4443.378455131999,8301.308346693952,12744.68680182595,-30.270888186983314,0.48969389269190644,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
94.0,3535.1399217097314,11094.64518440847,14629.785106118201,-51.672018473718666,0.5032714283110682,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
95.0,5527.403623465373,16180.209856622154,21707.613480087526,-49.07405525222126,0.5032714283110682,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
96.0,4442.945737581532,9750.907052828385,14193.852790409917,-37.39619815440935,0.6931168585688839,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
22.0,18590.250834075392,27089.499852287478,45679.750686362866,-18.606163322930378,0.402312806064352,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
32.0,12973.551971351533,39143.53230756106,52117.08427891259,-50.21382277672491,0.5032714283110682,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
84.0,8369.549545810345,6398.734525064951,14768.284070875296,13.344915436940036,0.0876691900973683,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
28.0,26805.46865825616,19091.109858412696,45896.57851666886,16.808134830882306,0.47992381681235585,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
49.0,1831.0535473174327,3166.033585158437,4997.08713247587,-26.715164303720503,0.027065731061148506,False,house,2002,2000,precinct_match_then_legislative_activity_fallback
72.0,11118.971317057612,6793.236184163055,17912.20750122067,24.149648403747943,0.3809735051781056,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
14.0,6483.42242116314,13200.347450961299,19683.769872124438,-34.12417983666059,0.07210174059680172,False,senate,2002,2000,precinct_match_then_legislative_activity_fallback
24.0,17793.108583025267,10088.963333570686,27882.071916595953,27.63117917671292,0.1689694117709793,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
11.0,5373.6431097326085,10688.831123446054,16062.474233178662,-33.090717759623786,0.06238727575573362,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
34.0,3753.230842455299,10533.433406711594,14286.664249166894,-47.45826209677793,0.04109045567898436,False,house,2002,2000,precinct_match_then_legislative_activity_fallback
9.0,7276.195132222278,14774.793252110241,22050.98838433252,-34.005723413358666,0.15138868118908147,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
17.0,5850.500248527695,16041.995965139793,21892.496213667488,-46.552460793619076,0.2455409117911942,False,senate,2002,2000,precinct_match_then_legislative_activity_fallback
82.0,10483.30225436216,4700.285561217691,15183.58781557985,38.08728716417424,0.6602252338076275,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
90.0,6475.991072016337,8101.908192936858,14577.899264953194,-11.15330193582416,0.34217075860415114,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
32.0,7051.035126750803,5110.295627442423,12161.330754193226,15.95828235030293,0.26361505078020625,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
35.0,6366.672249315724,9875.165318605246,16241.837567920971,-21.601577128311504,0.3322498402925339,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
36.0,4646.284663121787,9632.094313226864,14278.378976348651,-34.91859726068201,0.2539327338501323,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
40.0,5522.516036863778,9075.775820050982,14598.291856914759,-24.340243488858146,0.06269855856328932,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
11.0,19362.951458282234,22954.363501954485,42317.31496023672,-8.486861813059043,0.4594196962108907,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
12.0,16178.50976885989,31692.574315490772,47871.08408435066,-32.40800755482059,0.22955629744593714,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
37.0,6256.844510978881,9625.908033528678,15882.752544507559,-21.212088478422203,0.13379728732876864,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
38.0,7421.3015579131425,9295.538636119652,16716.840194032797,-11.211670725162122,0.45723494656002994,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
13.0,16682.031699816507,23834.859391305774,40516.89109112228,-17.65394011944943,0.40683997827104,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
39.0,5577.797202242437,8398.545635445314,13976.342837687753,-20.182307102517687,0.6204345041039612,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
10.0,19958.76352662212,24229.80448372494,44188.56801034706,-9.665488494903766,0.49154269957924496,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
42.0,4806.0,10066.0,14872.0,-35.36847767616998,0.08667294244217322,False,house,2002,2000,precinct_match_then_legislative_activity_fallback
65.0,7358.330397474479,10854.476474889172,18212.80687236365,-19.196086039433006,0.14996886905341655,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
68.0,8067.780306338234,5752.351988640969,13820.132294979203,16.754024261681284,0.23402557720388226,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
91.0,5220.0,9938.0,15158.0,-31.125478295289614,0.0407045784404275,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
31.0,22059.189779989778,47561.57679047443,69620.76657046421,-36.63043121576851,0.6011580260953245,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
3.0,8716.725352588872,8429.21134080371,17145.93669339258,1.6768638361761818,0.07839133944257158,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
18.0,6619.274647411128,8207.78865919629,14827.063306607419,-10.713611852437895,0.08497347253154058,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
1.0,22570.495660131783,25877.92688521923,48448.422545351015,-6.826705703351778,0.2588553437406027,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
6.0,18355.22224221903,27427.94653250229,45783.16877472132,-19.816724209121723,0.16190356514812138,True,senate,2002,2000,precinct_match_then_legislative_activity_fallback
31.0,6819.029234550225,14423.858858003478,21242.8880925537,-35.799414798588444,0.39484856857906947,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
33.0,5059.767805353663,6400.250266935546,11460.01807228921,-11.697036192492789,0.5540982030653441,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
92.0,5191.029608623719,9891.120064852681,15082.1496734764,-31.163266231832868,0.5084538996901086,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
9.0,5161.21436519949,9105.993201161249,14267.20756636074,-27.64927066220561,0.1629055689804894,True,house,2002,2000,precinct_match_then_legislative_activity_fallback
