district,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,chamber,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,cycle,pres_swing_2012_2016
102.0,6472.476800344526,13332.61306595468,19805.089866299204,-34.63824861145174,0.5260490748792132,True,house,4469.0970624063875,13225.468252993804,17694.565315400192,-49.48621813821243,0.16622728071610818,True,2018,-14.847969526760686
103.0,6480.669495941527,5158.212187542722,11638.88168348425,11.36240872931454,0.5260490748792132,True,house,9750.526525772973,5969.492579889672,15720.019105662646,24.052349558031402,0.16622728071610818,True,2018,12.689940828716862
104.0,6170.927582241744,11921.33527875296,18092.262860994706,-31.78379476736754,0.526049074879213,True,house,5423.339082504615,12128.10046766242,17551.439550167037,-38.20063514444885,0.16622728071610818,True,2018,-6.416840377081314
105.0,7301.036669380217,13182.096679343402,20483.13334872362,-28.711720564615938,0.5260490748792132,True,house,4812.5658786966715,13958.984412340922,18771.550291037594,-48.72489694157639,0.1662272807161082,True,2018,-20.013176376960452
1.0,14563.304476293066,31748.87874697456,46312.183223267624,-37.108106495068704,0.4058840925981941,True,senate,14359.38882479448,41159.714752480206,55519.10357727468,-48.27225981843077,0.21993973960631483,True,2018,-11.164153323362065
2.0,27387.67282657638,45115.875430164335,72503.54825674072,-24.451496554087264,0.29246340800945875,True,senate,25953.535806399603,38715.07966083403,64668.615467233634,-19.73375146851638,0.0918573381328775,True,2018,4.717745085570883
3.0,17564.863891843477,42027.21025435602,59592.07414619949,-41.04966425987815,0.44317299624814394,True,senate,16522.92912565851,44128.01783820014,60650.946963858645,-45.51468706497073,0.15552608307089305,True,2018,-4.46502280509258
4.0,10799.104790216954,44034.696318737704,54833.801108954656,-60.611503956258105,0.31252623589313,True,senate,6773.711729736307,50798.4832349162,57572.19496465251,-76.46880847987418,0.11712505614522725,True,2018,-15.85730452361608
5.0,16794.844979333528,44527.88193156221,61322.72691089574,-45.22472882284873,0.3982060077508755,True,senate,12645.017083115847,49057.73425087059,61702.75133398644,-59.01311753613536,0.24360090528611647,True,2018,-13.78838871328663
6.0,19480.930077173245,34361.30606858596,53842.236145759205,-27.63699477698001,0.3502964216844817,True,senate,16220.71418673242,40580.36811775082,56801.082304483236,-42.885897491245025,0.15369100959190085,True,2018,-15.248902714265014
7.0,26107.254482693796,33891.79461349852,59999.04909619231,-12.974439175401445,0.24252201913681054,True,senate,25081.294914938775,33533.59788342025,58614.892798359026,-14.420060440199425,0.07753607015793412,True,2018,-1.44562126479798
8.0,14598.263617488083,39846.65786137637,54444.92147886445,-46.37419534839393,0.18625649768544963,True,senate,11212.328199274178,45705.53998482285,56917.868184097024,-60.60172822000764,0.07633246765546414,True,2018,-14.227532871613704
9.0,4232.380530895859,14549.261231739827,18781.641762635685,-54.9306649079445,0.22778525405440234,True,senate,8490.653186028061,44539.63383119591,53030.28701722397,-67.97809831475988,0.1618437690662813,True,2018,-13.04743340681538
10.0,15204.043446598498,37557.20069770301,52761.24414430151,-42.36662272399953,0.2649066134786367,True,senate,12231.14141476635,42563.98776089326,54795.12917565961,-55.35682970814306,0.10292073724307178,True,2018,-12.990206984143533
11.0,13136.315911855345,42760.50399887408,55896.81991072943,-52.9979847410467,0.261356679900368,True,senate,12552.234250709313,46427.423676902916,58979.65792761223,-57.435377919230724,0.2013892331731094,True,2018,-4.437393178184024
12.0,17650.91385000025,35148.77199233954,52799.68584233979,-33.14008002734715,0.16843809343509245,True,senate,15185.74383618026,38038.613075068904,53224.35691124917,-42.936863055002185,0.08118198688772159,True,2018,-9.796783027655032
13.0,21162.115820418865,42072.15729316889,63234.273113587755,-33.0675762417468,0.4383296457286554,True,senate,15995.67748321046,41508.77683929923,57504.454322509686,-44.367170607341734,0.20605787391818176,True,2018,-11.299594365594935
14.0,10255.30768367458,34397.01211495876,44652.31979863334,-54.065957916979436,0.5374337274679245,True,senate,12029.90927685204,39448.66701993348,51478.57629678552,-53.26246317498401,0.38839660107053203,True,2018,0.8034947419954221
15.0,30254.605532332047,45701.14407242009,75955.74960475214,-20.336233425996806,0.6470122800574912,True,senate,28762.285293636247,43576.69775849818,72338.98305213443,-20.479155000264853,0.5434987681615806,True,2018,-0.14292157426804764
16.0,32130.087603223135,41718.55951760783,73848.64712083097,-12.98395067237462,0.8368028257417544,True,senate,32080.079119448197,39465.62789761749,71545.70701706568,-10.322839882493058,0.7591707753036767,True,2018,2.661110789881562
17.0,24313.70255030469,41599.353857738875,65913.05640804357,-26.224927577967335,0.6384621315951732,True,senate,23128.575132638176,42616.761546993024,65745.3366796312,-29.6419296007538,0.6174884802266245,True,2018,-3.417002022786466
18.0,31536.23134066019,27951.483178490722,59487.71451915091,6.026031074055515,1.0,True,senate,30864.794174569757,26545.25454580573,57410.04872037549,7.5240131737268054,1.0,True,2018,1.4979820996712903
19.0,30564.052985146696,27089.81309949201,57653.86608463871,6.026031074055521,1.0,True,senate,29913.31444575358,25726.934765225116,55640.2492109787,7.5240131737268054,0.9999999999999999,True,2018,1.497982099671284
20.0,28065.40029745234,24875.184223436925,52940.584520889264,6.026031074055521,1.0,True,senate,27467.860514167616,23623.723037104282,51091.5835512719,7.524013173726803,1.0,True,2018,1.4979820996712814
