district,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,chamber,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,cycle,pres_swing_2016_2020
11.0,2179.893559608023,20192.21573193893,22372.109291546953,-80.51240022833545,0.2253554096894827,house,1834.021361989614,19481.799160100007,21315.82052208962,-82.7919233970936,0.05319305182976264,2022,-2.2795231687581463
12.0,1523.450267106112,13273.35561565718,14796.805882763292,-79.40839017316878,0.2771030012681414,house,2043.6274256339877,17774.757936273905,19818.385361907895,-79.37644880433135,0.04884252050243953,2022,0.03194136883743681
13.0,3166.8429872495444,17083.184335154827,20250.02732240437,-68.7225805987354,0.21501340482573728,house,3098.5646348292134,18083.442484601233,21182.007119430447,-70.74342750091068,0.13827807265458053,2022,-2.020846902175279
14.0,3736.1132556707166,19435.849336683907,23171.962592354623,-67.75315650730928,0.31541513827439654,house,1944.9400903364647,17741.40771670838,19686.347807044847,-80.2407220536817,0.06319668807849602,2022,-12.487565546372409
15.0,13322.328421250264,16181.079509235986,29503.40793048625,-9.689562286232492,0.8283980101022749,house,9436.837824904267,15065.31539085855,24502.153215762817,-22.97135895115271,0.24607982068915277,2022,-13.281796664920217
16.0,6186.486212728566,14283.654372216606,20470.140584945173,-39.555996823212475,0.5681514758867163,house,3420.1397984711425,20199.43540777972,23619.575206250865,-71.03978569804242,0.11396792979663878,2022,-31.483788874829948
17.0,2459.2390407861835,17193.18096018039,19652.420000966573,-74.97265944178652,0.3151059669933752,house,2288.2554601746438,19059.136269739258,21347.391729913903,-78.56173260765966,0.09724841452602008,2022,-3.5890731658731454
18.0,3254.0618053673084,12885.25177554893,16139.313580916238,-59.67533824716016,0.6011602372227675,house,3084.93724928665,15608.567871131658,18693.505120418307,-66.99455528094543,0.05878901656113052,2022,-7.3192170337852716
19.0,11549.658182601559,7679.220080283735,19228.878262885293,20.128257350239547,0.32264478548224484,house,11554.212441239486,7344.219303102185,18898.431744341673,22.27694443163414,0.17316477630749844,2022,2.1486870813945913
20.0,7463.172635721129,15458.995753169842,22922.168388890972,-34.882490093405906,0.32264478548224484,house,7718.126508385584,15659.982087082415,23378.108595468,-33.97133496178734,0.17316477630749844,2022,0.911155131618564
21.0,4745.706958100738,9667.508501873166,14413.215459973904,-34.1478385405427,0.3226447854822449,house,6084.651761245592,12724.969161190229,18809.62092243582,-35.30277099855942,0.1731647763074984,2022,-1.1549324580167166
22.0,5789.874093454866,15232.151521512364,21022.025614967228,-44.91611608224281,0.32509795869059427,house,6070.773863300786,18748.065206954037,24818.839070254824,-51.07930837444722,0.16508004498748524,2022,-6.163192292204414
23.0,3272.7402861705523,14909.37921814117,18182.119504311722,-64.000453463146,0.35991004804252275,house,2594.752,16968.504,19563.256,-73.47320916313726,0.0,2022,-9.472755699991254
24.0,2455.2473883352577,14597.232148452278,17052.479536787534,-71.20363190539511,0.42247557003257336,house,2393.8440104458414,16226.310904959682,18620.154915405525,-74.28760371413154,0.15918791522844522,2022,-3.083971808736422
25.0,9336.946218964453,15104.431793186224,24441.37801215068,-23.597219319444875,0.32067218141816506,house,9503.034028931153,14174.866043733433,23677.900072664586,-19.73077004491529,0.16396909929106443,2022,3.866449274529586
26.0,1548.2596881874388,10079.7319226987,11627.99161088614,-73.3701271896695,0.5368121384657317,house,1619.72883085606,11148.142139334808,12767.870970190868,-74.62805138558122,0.1370332210186294,2022,-1.2579241959117127
27.0,3154.7403118125612,18236.268077301298,21391.00838911386,-70.50405240906692,0.5368121384657318,house,2989.27116914394,20153.857860665194,23143.129029809133,-74.1670958555893,0.13703322101862941,2022,-3.66304344652238
28.0,5934.853755534848,10269.683079843817,16204.536835378665,-26.750714126212625,0.28078865815865883,house,5229.315863352593,10512.624239902421,15741.940103255014,-33.56199008442029,0.06001168110581135,2022,-6.811275958207663
29.0,3585.4337035429894,18548.473274869822,22133.90697841281,-67.60234235157976,0.235474512908422,house,2732.9442904240022,19078.60850754219,21811.552797966193,-74.94039680953999,0.04870289401176748,2022,-7.338054457960226
30.0,3618.482521382185,19864.49501255174,23482.977533933925,-69.18208079743448,0.35450858890856757,house,2516.995428919477,19669.76981701071,22186.765245930186,-77.31083913297205,0.0682826598353399,2022,-8.128758335537569
31.0,3744.062003116136,14506.226199512605,18250.28820262874,-58.96983147283287,0.27831276669357624,house,4108.207608837756,16381.777487253235,20489.98509609099,-59.90033580237689,0.15871095468543778,2022,-0.9305043295440143
32.0,9179.276489331522,6967.702219206072,16146.978708537594,13.696520631169818,0.24747680555882076,house,8373.10076916703,7295.673150451448,15668.773919618478,6.876272669724088,0.030102799980460473,2022,-6.82024796144573
33.0,7355.551172021993,14774.3191726023,22129.870344624294,-33.52377526415307,0.37092622675555037,house,6256.051810894731,12672.955121054061,18929.006931948792,-33.89984130297264,0.01841772145780777,2022,-0.376066038819566
34.0,1578.2182347235694,17221.978044264175,18800.196278987743,-83.2106195988232,0.0637331792289276,house,1599.591027036076,18042.456432577215,19642.04745961329,-83.71258362627367,0.06455780448655209,2022,-0.5019640274504695
35.0,3907.2035552204366,14022.042122152654,17929.245677373092,-56.41530463100998,0.3238970542205841,house,4108.384891730976,15805.743148428659,19914.128040159634,-58.738992905480565,0.020159474857348498,2022,-2.323688274470584
36.0,3276.8189671264963,11215.396963947785,14492.215931074283,-54.778220491452586,0.28877908099986277,house,3983.7016066275573,13970.380442042831,17954.08204867039,-55.623444341755416,0.052959245273104374,2022,-0.8452238503028298
37.0,6032.173097822807,13947.684078808494,19979.8571766313,-39.61745527512464,0.12321784641758539,house,6312.0887840032365,15876.692052158065,22188.780836161302,-43.10558267612112,0.02928776981613041,2022,-3.4881274009964756
38.0,5324.016769258864,9172.29986536184,14496.316634620704,-26.546626933578054,0.14338942219006812,house,5055.917166219241,12303.0170659932,17358.93423221244,-41.7485301967775,0.04589072376283461,2022,-15.201903263199448
39.0,2497.7526116647423,15063.767851547722,17561.520463212466,-71.55425560221865,0.2538358792204177,house,2432.1559895541586,17161.689095040318,19593.845084594475,-75.17428581216636,0.10268001758203892,2022,-3.620030209947714
40.0,3521.7240478059184,14840.106077698323,18361.830125504242,-61.64081658816449,0.1807116109913227,house,3516.804040360051,15703.131793690935,19219.935834050986,-63.40462246362438,0.07385637693950411,2022,-1.7638058754598873
41.0,3317.774489285791,10620.719234075197,13938.493723360989,-52.39407420724115,0.40937289863560444,house,3614.2542678731907,11167.663037350178,14781.917305223367,-51.09897866096098,0.32237004441519984,2022,1.2950955462801659
42.0,2272.5331194374276,12267.761810550013,14540.294929987442,-68.74158151014353,0.5086757156991057,house,3159.530772176885,18404.398779401665,21563.92955157855,-70.69615011846858,0.05954061148769444,2022,-1.9545686083250473
43.0,9394.516338860747,28821.361097227178,38215.877436087925,-50.83448572090437,0.4093728986356044,house,7892.998863790965,22219.893762609547,30112.892626400513,-47.577278863797815,0.3223700444151999,2022,3.257206857106553
44.0,11893.404479439456,10312.683527543924,22206.08800698338,7.118412533528759,1.0,house,9491.061294674697,18463.42309637932,27954.484391054015,-32.09632371032375,0.2053422617397828,2022,-39.214736243852514
45.0,5725.770967174546,11566.804002117064,17292.57496929161,-33.77769386754201,0.6672238632000692,house,6111.566890325317,16111.574192882284,22223.1410832076,-44.998172243586396,0.25062196208741183,2022,-11.220478376044383
46.0,11163.076764445694,9679.421738697412,20842.498503143106,7.118412533528752,1.0,house,11549.953335248745,17314.322660955335,28864.27599620408,-19.97060077468999,0.2053422617397828,2022,-27.089013308218743
47.0,11824.605491795115,10253.028431493165,22077.633923288282,7.118412533528758,1.0,house,5024.248445142101,7216.186325185548,12240.43477032765,-17.907353138770688,0.20534226173978276,2022,-25.025765672299446
48.0,11672.276134859118,12323.83597195339,23996.112106812507,-2.7152725166227802,0.8983011423906421,house,7010.656545253741,14804.874351116274,21815.530896370015,-35.7278392301672,0.22677831761771391,2022,-33.012566713544416
49.0,3267.749456607009,14140.009821814687,17407.759278421698,-62.456403442370146,0.3371921213144147,house,4341.6830681804895,15747.37643064109,20089.05949882158,-56.77564628214504,0.2788459405125689,2022,5.680757160225106
50.0,2657.030246690073,15009.37639679714,17666.406643487215,-69.91996957491526,0.44581810063349425,house,3399.5872622048532,18282.035950019043,21681.623212223894,-68.64084179557001,0.08222353880631617,2022,1.2791277793452451
51.0,12370.587201434171,10726.445155280595,23097.032356714764,7.118412533528757,1.0,house,6127.858516305763,20371.156249131524,26499.014765437285,-53.7502916953853,0.20534226173978282,2022,-60.868704228914055
52.0,9022.36980274297,7823.230480810354,16845.60028355332,7.118412533528757,1.0,house,12561.13350846808,3135.2762303696522,15696.409738837732,60.05103991886734,0.2053422617397828,2022,52.932627385338584
53.0,8961.271024525558,5887.312387503312,14848.583412028871,20.70203299347752,0.3226447854822448,house,7605.333895189823,4218.1959703756265,11823.52986556545,28.647434085474014,0.17316477630749838,2022,7.945401091996494
54.0,8642.211294092835,7493.597834683726,16135.80912877656,7.118412533528758,1.0000000000000002,house,13107.547781566627,3433.6542782911574,16541.202059857784,58.483618471429544,0.2053422617397828,2022,51.36520593790078
55.0,8836.259720781998,7661.855797903815,16498.115518685812,7.118412533528753,1.0,house,14273.122126237266,3546.636047328773,17819.75817356604,60.19434144072865,0.2053422617397828,2022,53.075928907199895
56.0,8692.487477371391,7537.1919433362045,16229.679420707595,7.118412533528755,1.0,house,7032.567064436921,1855.5361527586592,8888.103217195581,58.246746073587396,0.20534226173978273,2022,51.12833354005864
57.0,12517.005559754176,10853.403436619388,23370.408996373564,7.118412533528755,1.0,house,11318.742771577185,8932.112378053509,20250.855149630694,11.785331413854884,0.20534226173978276,2022,4.666918880326129
58.0,7395.891171766526,6412.922825456527,13808.813997223053,7.118412533528757,1.0,house,5885.868416374917,2811.016243423486,8696.884659798403,35.355788805214615,0.20534226173978276,2022,28.237376271685857
59.0,7813.97732745136,6775.442255303444,14589.419582754803,7.118412533528753,1.0,house,12798.048052112945,3907.696554036294,16705.744606149237,53.21733156871194,0.2053422617397828,2022,46.09891903518319
60.0,9700.657257851906,8411.368543156932,18112.025801008836,7.118412533528751,1.0000000000000002,house,13349.554070212364,6174.675028219218,19524.22909843158,36.748590716800784,0.2053422617397828,2022,29.630178183272033
61.0,6073.3364038387435,13156.396572288382,19229.732976127125,-36.833897679405894,0.1942685829680982,house,4238.02058226721,13538.719017204781,17776.739599471992,-52.3194840251461,0.0358097057659379,2022,-15.48558634574021
62.0,6486.335035683293,13595.838885006722,20082.173920690017,-35.40206293103924,0.28986734773657186,house,5023.038949609336,13604.440249017203,18627.47919862654,-46.06850560885662,0.055303120102203424,2022,-10.666442677817379
63.0,6880.925139342332,9034.41201315719,15915.337152499524,-13.530890694807876,0.2898673477365719,house,4584.149896617617,7728.151055915459,12312.300952533076,-25.53544760982317,0.05530312010220344,2022,-12.004556915015293
64.0,3070.667838974807,12460.178265961522,15530.846104936329,-60.457172542597995,0.14594793656639127,house,3535.1188629618896,16153.78726571375,19688.90612867564,-64.0902461532567,0.21993829175573643,2022,-3.6330736106587054
65.0,7796.978254562561,15260.110835958385,23057.089090520945,-32.368060651958054,0.1927204522464661,house,7110.626950118784,17055.01269109655,24165.639641215334,-41.15093119247408,0.05015011802228697,2022,-8.78287054051603
66.0,5148.855197217609,13985.888587133133,19134.743784350743,-46.18318117822329,0.29630492507504874,house,4291.869662746605,11890.876219766855,16182.74588251346,-46.957460817768165,0.04915487871401062,2022,-0.7742796395448721
67.0,14928.0,6786.0,21714.0,37.49654600718431,0.34355715206779036,house,11633.0,6259.0,17892.0,30.035770176615248,0.14632237871674492,2022,-7.460775830569059
68.0,14131.850164942993,13605.884544015576,27737.734708958567,1.8962097173621861,0.5286856815310845,house,11862.305703899758,11841.850850002347,23704.156553902103,0.08629226629893827,0.05301149004431344,2022,-1.8099174510632479
69.0,11216.632218551986,11417.468316360499,22634.100534912483,-0.8873164520000639,0.31300396767016003,house,11162.995990969519,11014.833699644543,22177.82969061406,0.6680648800711095,0.2758634113899318,2022,1.5553813320711734
70.0,8720.801273165678,5657.579392797348,14378.380665963026,21.304359312308996,0.28986734773657186,house,8878.974421580642,4730.951498423001,13609.925920003643,30.477924329190845,0.05530312010220344,2022,9.173565016881849
71.0,9491.785943768795,6869.731199998892,16361.517143767687,16.025743338652898,0.09643764542689945,house,10959.042317209643,7734.536604824088,18693.578922033732,17.24926899142303,0.04283221780820685,2022,1.2235256527701317
72.0,11606.271424702707,8055.857035493562,19662.12846019627,18.057121315205286,0.11853722122578042,house,11007.38992056813,9216.592249272093,20223.982169840223,8.854822241519932,0.1571377223804774,2022,-9.202299073685355
73.0,3110.110925427001,9732.912920786917,12843.023846213919,-51.567310585600886,0.40937289863560444,house,4285.436523681555,12622.995795213066,16908.432318894622,-49.3100668014891,0.32237004441519984,2022,2.257243784111786
74.0,13941.682371825555,11493.099465467847,25434.7818372934,9.626907445172211,0.3976517251481757,house,9657.771534430256,7250.890805636624,16908.66234006688,14.234601652019935,0.07071906126347387,2022,4.607694206847723
75.0,4937.037760157351,8170.14402926513,13107.18178942248,-24.666677559297312,0.3565359712332477,house,5237.570781309423,11520.794276992294,16758.365058301715,-37.493057788297214,0.0979430303965494,2022,-12.826380228999902
76.0,8656.956355848768,3112.785700281801,11769.74205613057,47.10528598780247,0.3976517251481757,house,9231.085302347432,3764.554171886867,12995.6394742343,42.06434890178924,0.07071906126347388,2022,-5.04093708601323
77.0,19289.242491823083,6459.706178750044,25748.948670573125,49.825476283368104,0.39765172514817576,house,10120.0589750499,4194.379662298746,14314.438637348645,41.396519017449386,0.07071906126347388,2022,-8.428957265918719
78.0,9531.571339616632,5169.366265497314,14700.937605113946,29.672971828693825,0.3976517251481757,house,9065.830205468726,3844.5469078894535,12910.37711335818,40.44253124238244,0.07071906126347387,2022,10.769559413688611
79.0,7615.388509371803,11481.230071718797,19096.6185810906,-20.24359205757472,0.2698016500581141,house,6600.148912499519,10323.165330862952,16923.31424336247,-21.99933396511647,0.08317028858919712,2022,-1.7557419075417506
80.0,5633.1425870923595,12043.95530793339,17677.09789502575,-36.26620590614595,0.23575441539659275,house,4730.059329721792,11471.673035587952,16201.732365309745,-41.61044975845257,0.07233365406281982,2022,-5.344243852306619
81.0,5908.909715913471,14135.428639099411,20044.338355012882,-41.04160874498795,0.1405061628308322,house,5771.403479647063,15426.235672907265,21197.63915255433,-45.5467334063793,0.05438183634578831,2022,-4.505124661391356
82.0,8521.980988249485,2979.911653607674,11501.89264185716,48.183977256693964,0.13228040582015133,house,7374.099956602683,4049.184409177281,11423.284365779964,29.106476219620767,0.04004817794460981,2022,-19.077501037073198
83.0,8104.924023627498,4947.642962340393,13052.566985967891,24.188966543372867,0.21738168364754426,house,7129.607690230287,5082.165015134885,12211.772705365172,16.766138090630115,0.0679400538769947,2022,-7.422828452742753
84.0,10004.464308663712,7832.847421130002,17837.311729793713,12.174574960791047,0.3341050761918625,house,9061.67468107618,8280.867418178397,17342.542099254577,4.5022653451211365,0.14093446204351132,2022,-7.67230961566991
85.0,6483.051382213321,10632.028691499396,17115.080073712717,-24.241647082087248,0.4193916581505575,house,6408.578116811271,10750.441631524402,17159.01974833567,-25.3036803873034,0.24567064109645426,2022,-1.0620333052161541
86.0,2901.8812573635987,10026.053772369582,12927.93502973318,-55.106809390834464,0.3664057919290285,house,3503.7016237760095,14416.6995117373,17920.40113551331,-60.897062545853,0.08770105028159722,2022,-5.790253155018533
87.0,3148.9550667693375,18478.51096570075,21627.466032470085,-70.88003687494691,0.33889919321212975,house,2528.8013099577574,17376.56377348836,19905.36508344612,-74.59176157426238,0.03607711865102136,2022,-3.711724699315468
88.0,4952.351567187833,15928.485912293516,20880.83747948135,-52.565584861677266,0.27954415752563305,house,4461.911164107309,13341.419829922814,17803.330994030122,-49.875546709730976,0.1567745344903377,2022,2.6900381519462897
89.0,5544.1696748030345,10352.854630739996,15897.02430554303,-30.248962721031084,0.22140836020228985,house,5617.323927874877,10671.668539886228,16288.992467761105,-31.02920344530101,0.079430633140212,2022,-0.7802407242699267
90.0,7149.247942041212,12541.250127542979,19690.49806958419,-27.383777527856264,0.38031024116914713,house,6634.553725836429,14506.797055444198,21141.350781280627,-37.23623627955768,0.17534757950009625,2022,-9.852458751701416
91.0,3826.813865372204,13438.21509103034,17265.028956402544,-55.66976603357422,0.41912762183032454,house,3704.974439980649,12653.078516220816,16358.052956201465,-54.701522853597744,0.21180200449989778,2022,0.9682431799764757
92.0,2655.867466326454,14347.999912972415,17003.86737929887,-68.76160690879294,0.31296679100493885,house,2845.8204914428215,16806.759370411422,19652.579861854243,-71.0387082871845,0.09857385240283582,2022,-2.2771013783915635
93.0,4764.942618850709,15256.551939690276,20021.494558540984,-52.401729002613074,0.23679266444642721,house,4239.595021580085,13665.626543363709,17905.221564943793,-52.64403731388964,0.03210914826518786,2022,-0.2423083112765667
94.0,5003.245809303077,18266.998302161377,23270.244111464453,-56.998768166440094,0.14594793656639124,house,5236.480041038379,20658.90719116595,25895.387232204328,-59.55665776238228,0.21993829175573645,2022,-2.5578895959421857
95.0,2283.8470732496094,12109.889007168653,14393.736080418263,-68.2660976901385,0.14594793656639124,house,3248.5710409438825,16339.622865396817,19588.1939063407,-66.83133670744068,0.21993829175573645,2022,1.43476098269781
96.0,4854.426054196108,15368.98839172187,20223.41444591798,-51.992023234474566,0.1459479365663912,house,4633.676431123994,15053.78943150671,19687.465862630703,-52.92764987169531,0.21993829175573645,2022,-0.9356266372207429
97.0,6838.536745603896,8676.944781414071,15515.481527017968,-11.848862264499196,0.5915582135961283,house,9034.214591839573,7380.827458525265,16415.04205036484,10.072390483322339,0.3102064109880667,2022,21.921252747821534
98.0,15727.925475566213,10438.02126734586,26165.946742912074,20.216750649977154,0.5915582135961283,house,13846.288504372293,13469.23787322053,27315.526377592825,1.380352792546074,0.3102064109880667,2022,-18.83639785743108
99.0,10744.090277253687,10853.98247587749,21598.07275313118,-0.5088055766821703,0.5915582135961283,house,9014.608815654623,8856.585805724877,17871.1946213795,0.8842330536801459,0.3102064109880667,2022,1.3930386303623163
100.0,5596.922311487425,9761.006927203827,15357.929238691253,-27.113581206155175,0.5915582135961283,house,6455.974362386663,14307.705190261317,20763.67955264798,-37.814737065104275,0.3102064109880668,2022,-10.7011558589491
101.0,6176.471213911869,10866.349162740013,17042.82037665188,-27.518203238550388,0.5915582135961283,house,5611.148948008015,11541.136812322371,17152.285760330386,-34.57258086283267,0.3102064109880668,2022,-7.054377624282285
102.0,4647.684738606989,11403.923369179176,16051.608107786165,-42.09072751592367,0.48769260845715323,house,4972.8364874257995,16560.8445300749,21533.6810175007,-53.813409947102755,0.2986489964172549,2022,-11.722682431179088
103.0,2901.761869295265,2259.3348391370787,5161.096708432344,12.447490648810575,0.5915582135961284,house,3038.245803857039,2627.774759889948,5666.020563746987,7.244432655140997,0.3102064109880668,2022,-5.203057993669578
104.0,7440.685488613875,11784.03687737923,19224.722365993104,-22.592531148581752,0.5915582135961283,house,3771.1342819122433,6367.602935210785,10138.737217123029,-25.60938899682141,0.3102064109880667,2022,-3.016857848239656
105.0,9053.919466486577,18085.811014074563,27139.730480561142,-33.27922343980935,0.5915582135961283,house,6009.807303381232,15842.07509973624,21851.88240311747,-44.99506090583895,0.3102064109880668,2022,-11.715837466029598
1.0,13302.322251802007,42940.87539268264,56243.197644484644,-52.69713384403752,0.37379506838025556,senate,12622.434067560931,47868.185332336914,60490.61939989784,-58.26647439625244,0.0473018120871322,2022,-5.569340552214918
2.0,25487.52147857005,34859.86243426788,60347.38391283793,-15.530649960294333,0.31964249726398436,senate,27274.071279410353,35252.82516457798,62526.896443988335,-12.760514816715725,0.15980025209993118,2022,2.7701351435786083
3.0,13685.92283546292,40028.696261252444,53714.61909671537,-49.04209295119134,0.4173818327182995,senate,13622.563467325235,40898.17295703523,54520.73642436047,-50.02795501038565,0.12306767847369812,2022,-0.9858620591943037
4.0,5772.0,51731.0,57503.0,-79.9245256769212,0.3100186077248144,senate,5693.0,56068.0,61761.0,-81.56441767458429,0.06066935444698111,2022,-1.639891997663085
5.0,12927.256042261011,46815.12944801404,59742.38549027505,-56.72333491147477,0.3269422453347351,senate,8558.49177873669,52457.53068964895,61016.022468385636,-71.94673978241988,0.10662446753913224,2022,-15.22340487094511
6.0,13752.5104838198,38687.276913574846,52439.78739739465,-47.54932784299174,0.39364125041081793,senate,13980.687813542514,45260.16567870341,59240.85349224592,-52.800518596942716,0.04341595912030998,2022,-5.251190753950979
7.0,22128.740886345284,31166.98500851657,53295.725894861855,-16.95866595381647,0.3226447854822449,senate,24477.64890950011,38369.82788987419,62847.4767993743,-22.104593036760374,0.17316477630749844,2022,-5.145927082943903
8.0,11401.6955871479,40003.67488989006,51405.37047703796,-55.64006063436164,0.36848820217599604,senate,9780.077075754556,44809.98219315974,54590.059268914294,-64.16901829112426,0.10281928934486806,2022,-8.528957656762621
9.0,11477.584625114392,44444.35204672217,55921.93667183656,-58.951405090036005,0.4277891968650312,senate,9542.389941264852,46241.95744381748,55784.347385082336,-65.7882886918324,0.14030623485561827,2022,-6.836883601796401
10.0,12527.81283968278,46764.9443285919,59292.75716827468,-57.742518857308454,0.27459847449241465,senate,10646.779166336424,50640.596585900355,61287.37575223678,-65.25620803417137,0.07462634375476483,2022,-7.513689176862911
11.0,12516.93779419718,35865.55288810091,48382.490682298085,-48.25839836816501,0.3892080467723944,senate,12954.944099525574,41118.4186778356,54073.36277736117,-52.083823035509816,0.08529940016584259,2022,-3.825424667344805
12.0,17435.37170031921,41640.90399620458,59076.27569652379,-40.973355226774544,0.21206831097009282,senate,16570.903815209007,42404.7838968804,58975.687712089406,-43.80428797674828,0.0337092581641217,2022,-2.8309327499737336
13.0,16439.917252379008,38947.964383146296,55387.88163552531,-40.6371330084067,0.19729104499651873,senate,15066.306739114929,43165.584386004586,58231.89112511952,-48.25410458766375,0.049641320672210755,2022,-7.616971579257047
14.0,9739.160185736191,37045.72779821205,46784.88798394824,-58.366213512886176,0.4004807053126793,senate,12720.171205437458,43736.79026927509,56456.961474712545,-54.93851998699963,0.248088100153814,2022,3.4276935258865464
15.0,25597.144369932972,38544.19149209086,64141.33586202383,-20.1851847145944,0.7482399720546277,senate,20803.203823470194,52058.790094942684,72861.99391841287,-42.896968077034636,0.2618928213719224,2022,-22.711783362440237
16.0,30099.369185316977,45123.787051573716,75223.15623689069,-19.973128778247826,0.7245733246505011,senate,24304.324368424383,41734.55099189927,66038.87536032365,-26.393887734113378,0.2445355366832631,2022,-6.420758955865551
17.0,25974.618351180943,46575.82838584736,72550.44673702831,-28.39570390150605,0.6675039858523347,senate,12758.463122793106,56464.72658483444,69223.18970762755,-63.13818193966498,0.14884700849439847,2022,-34.742478038158936
18.0,27431.281938410062,23785.46276423178,51216.74470264184,7.118412533528758,1.0,senate,37115.89138724076,10904.083285901243,48019.974673142,54.585218504915225,0.20534226173978276,2022,47.466805971386464
19.0,28993.338388432647,25139.910420417174,54133.24880884982,7.118412533528757,1.0,senate,28334.469180199234,20152.361553243703,48486.83073344294,16.874907068966387,0.20534226173978273,2022,9.756494535437628
20.0,26401.72296613889,22892.739753563907,49294.462719702795,7.118412533528752,1.0,senate,33142.24819516045,14516.357748154976,47658.60594331543,39.08190363175726,0.20534226173978273,2022,31.963491098228506
21.0,20277.038115500385,32781.67632286042,53058.7144383608,-23.567548403169248,0.24013089328742637,senate,15734.00213511697,31239.510566786794,46973.51270190376,-33.00904603423752,0.044910866828746086,2022,-9.441497631068273
22.0,13344.817463432228,38632.701649890616,51977.51911332284,-48.65157979418955,0.2573414934344647,senate,13285.514687645022,45157.14419685376,58442.658884498785,-54.53487250160397,0.15039743082379353,2022,-5.8832927074144195
23.0,40477.0,30664.0,71141.0,13.793733571358288,0.47421318227182635,senate,33380.0,30565.0,63945.0,4.402220658378294,0.1768863867386035,2022,-9.391512912979994
24.0,32501.145915775032,24891.097187758118,57392.243103533154,13.259716499124648,0.15644965936183058,senate,32479.30172586508,24509.810300541823,56989.1120264069,13.984235131844926,0.0774573415737718,2022,0.7245186327202777
25.0,20086.696399429096,33507.295734276006,53593.992133705106,-25.041238393597357,0.31929934119459674,senate,18166.76471373828,39068.75812570654,57235.52283944482,-36.51926701290356,0.09718032437065463,2022,-11.478028619306205
26.0,42098.23748255724,19322.265889310747,61420.50337186799,37.08203343002626,0.39765172514817565,senate,32214.12821344174,12026.14630624535,44240.27451968709,45.63258733444944,0.07071906126347388,2022,8.550553904423182
27.0,17924.858456935348,30862.093732364792,48786.95218930014,-26.517818176530437,0.22656165842991594,senate,17487.444714170706,33619.813108934686,51107.25782310539,-31.565709220013364,0.07262949195296216,2022,-5.047891043482927
28.0,28097.486804239157,22735.202904653055,50832.68970889221,10.548888776680396,0.2949755667453001,senate,24788.264766438373,23384.786157830757,48173.05092426913,2.9134102608821006,0.14707165808872208,2022,-7.635478515798296
29.0,11344.633491539294,44535.076984533116,55879.71047607241,-59.396233821229096,0.3081159046505742,senate,10724.713755371922,44779.999698999076,55504.713454371,-61.355664815066795,0.0523942346697636,2022,-1.9594309938376995
30.0,14494.4478419568,37616.370923046525,52110.81876500332,-44.37067700923937,0.3053330454975125,senate,14309.624640040087,40407.868509802676,54717.49314984276,-47.69634419890742,0.11652946853318875,2022,-3.325667189668046
