source_row_id,target_match_norm,match_method,match_score,score_margin
596,CULLMAN MIDDLE,exact,100.0,100.0
597,DODGE CITY F D,fuzzy,95.0,9.5
598,,unmatched,88.88888888888889,2.525252525252526
599,,unmatched,85.5,22.166666666666664
600,,unmatched,83.33333333333334,37.17948717948719
601,,unmatched,83.33333333333334,37.17948717948719
602,,unmatched,90.0,44.4
603,,unmatched,85.5,7.239130434782609
604,,unmatched,90.0,27.0
605,GOOD HOPE T H,fuzzy,95.0,42.05882352941176
606,,unmatched,90.0,38.57142857142858
607,HANCEVILLE C H,fuzzy,95.0,44.705882352941174
608,HOLLY POND T H,fuzzy,95.0,9.5
609,,unmatched,90.0,38.57142857142858
610,JOPPA,exact,100.0,100.0
611,,unmatched,72.0,7.875
612,,unmatched,90.0,29.999999999999993
613,,unmatched,66.66666666666667,21.66666666666667
614,,unmatched,85.5,35.5
615,PROVIDENCE F D,fuzzy,95.0,41.0
616,,unmatched,90.0,33.0
617,STEPPVILLE F S,fuzzy,95.0,45.0
618,,unmatched,66.66666666666667,17.809523809523817
619,,unmatched,90.0,38.57142857142858
620,,unmatched,71.42857142857143,23.42857142857143
621,,unmatched,56.25,0.0
622,,unmatched,90.0,29.999999999999993
623,WELTI,exact,100.0,100.0
624,,unmatched,88.88888888888889,0.0
625,,unmatched,90.0,26.66666666666668
626,,unmatched,90.0,4.5
627,,county_level_ballot,0.0,0.0
628,,unmatched,90.0,36.0
629,,unmatched,90.0,33.0
630,,unmatched,90.0,45.0
631,,unmatched,85.5,10.857142857142861
632,,unmatched,85.5,10.857142857142861
633,,unmatched,90.0,49.090909090909086
634,,unmatched,90.0,38.57142857142858
635,,unmatched,80.0,19.999999999999993
636,,unmatched,90.0,22.5
637,,unmatched,90.0,36.0
638,,unmatched,90.0,43.36363636363637
639,,unmatched,90.0,44.13793103448276
640,,unmatched,54.0,4.909090909090914
641,,unmatched,90.0,33.15789473684211
642,,unmatched,90.0,4.5
643,,unmatched,90.0,45.0
644,,unmatched,90.0,45.0
645,,unmatched,90.0,4.5
646,,unmatched,90.0,38.57142857142858
647,,unmatched,90.0,43.36363636363637
648,,county_level_ballot,0.0,0.0
649,BELOIT COMMUNITY CENTER,exact,100.0,100.0
650,BROAD STREET FIRE STATION,exact,100.0,100.0
651,BROWNS NEW FRIENDSHIP CHURCH,exact,100.0,100.0
652,,unmatched,88.66666666666666,3.166666666666657
653,BYRD SCHOOL,exact,100.0,100.0
654,CAHABA ROAD FIRE STATION,exact,100.0,100.0
655,CARVER NEIGHBORHOOD CENTER,fuzzy,98.11320754716981,12.613207547169807
656,COURTHOUSE,exact,100.0,100.0
657,EASTEND FIRE STATION,fuzzy,97.5609756097561,12.060975609756099
658,,unmatched,82.53968253968253,31.91468253968253
659,MEMORIAL STADIUM,exact,100.0,100.0
660,MINTER CARLOWVILLE HIGH SCHOOL,exact,100.0,100.0
661,NATIONAL GUARD ARMORY,exact,100.0,100.0
662,,unmatched,87.5,31.25
663,ORRVILLE HIGH SCHOOL,exact,100.0,100.0
664,,unmatched,87.21311475409836,1.7131147540983562
665,PLEASANT HILL GOOD HOPE HALL,fuzzy,95.0,38.75
666,QUEEN OF PEACE SCHOOL,exact,100.0,100.0
667,RANGEDALE CENTER,exact,100.0,100.0
668,SAFFORD COMMUNITY CENTER,exact,100.0,100.0
669,,unmatched,64.61538461538461,13.315384615384609
670,SELMA MALL,exact,100.0,100.0
671,SELMONT WATER WORKS,exact,100.0,100.0
672,SUMMERFIELD COMMUNITY BUILDING,exact,100.0,100.0
673,TIPTON HIGH SCHOOL,fuzzy,95.0,9.5
674,TYLER COMMUNITY,fuzzy,95.0,15.0
675,UNION ARMORY,exact,100.0,100.0
676,UNION DALLAS AIR CONDITIONING,exact,100.0,100.0
677,WOODLAWN VALLEY GRANDE FIRE STAT,exact,100.0,100.0
678,WOODROW AVENUE FIRE STATION,exact,100.0,100.0
679,,county_level_ballot,0.0,0.0
680,,unmatched,90.0,40.0
681,ANTIOCH,exact,100.0,100.0
682,,unmatched,90.0,25.875
683,,unmatched,54.285714285714285,5.253456221198164
684,,unmatched,90.0,4.5
685,CARTERSVILLE FIRE HALL BEULAH,fuzzy,95.0,5.0
686,,unmatched,90.0,0.0
687,,unmatched,90.0,25.714285714285708
688,METH CHURCH COLLINSVILLE S,fuzzy,95.0,9.5
689,,unmatched,85.5,0.0
690,COPELAND BRIDGE CHURCH,fuzzy,95.0,27.5
691,,unmatched,90.0,36.0
692,,unmatched,90.0,0.0
693,,unmatched,90.0,0.0
694,,unmatched,90.0,4.5
695,DOUBLE BRIDGES,exact,100.0,100.0
696,,unmatched,90.0,32.4
697,FAIRVIEW COMMUNITY CENTER,exact,100.0,100.0
698,FIRE HALL,exact,100.0,100.0
699,,unmatched,90.0,36.0
700,,unmatched,90.0,33.15789473684211
701,FORREST AVENUE SCHOOL LOBBY,fuzzy,95.0,35.54054054054055
702,,unmatched,63.33333333333332,10.392156862745082
703,,unmatched,90.0,50.0
704,GERALDINE CITY HALL,exact,100.0,100.0
705,GERALDINE SCHOOL,exact,100.0,100.0
706,,unmatched,90.0,4.5
707,,unmatched,85.5,0.0
708,,unmatched,55.319148936170215,2.8191489361702153
709,,unmatched,90.0,29.999999999999993
710,,unmatched,90.0,23.68421052631578
711,,unmatched,85.26315789473685,21.733746130030973
712,,unmatched,90.0,22.5
713,,unmatched,85.5,0.0
714,,unmatched,81.81818181818181,18.818181818181813
715,BAPTIST CHURCH LEBANON,fuzzy,95.0,9.5
716,,unmatched,85.5,0.0
717,LOG CABIN GROCERY,exact,100.0,100.0
718,,unmatched,90.0,34.61538461538461
719,,unmatched,90.0,36.5625
720,,unmatched,90.0,20.769230769230774
721,,unmatched,90.0,24.23076923076924
722,,unmatched,90.0,4.5
723,,unmatched,90.0,4.5
724,OLD SCHOOL BETHLEHEM,fuzzy,92.3076923076923,6.807692307692307
725,,unmatched,90.0,24.545454545454533
726,,unmatched,90.0,18.0
727,,unmatched,80.75,33.25
728,,unmatched,90.0,19.999999999999986
729,,unmatched,90.0,4.5
730,,unmatched,90.0,14.999999999999986
731,,unmatched,90.0,25.714285714285708
732,,unmatched,90.0,0.0
733,RECREATION CENTER LOBBY,fuzzy,95.0,9.5
734,,unmatched,90.0,25.875
735,,unmatched,90.0,0.0
736,,unmatched,90.0,45.0
737,,unmatched,85.5,37.224137931034484
738,,unmatched,90.0,45.0
739,,unmatched,90.0,40.909090909090914
740,CITY HALL VALLEY HEAD,fuzzy,95.0,9.5
741,,unmatched,90.0,4.5
742,,unmatched,70.57142857142856,12.676691729323288
743,,unmatched,90.0,4.5
744,,county_level_ballot,0.0,0.0
745,,unmatched,90.0,14.0
746,,unmatched,85.5,0.0
747,,unmatched,77.14285714285715,11.373626373626394
748,CRENSHAW PARK,exact,100.0,100.0
749,DEATSVILLE LODGE,exact,100.0,100.0
750,ECLECTIC CITY HALL,exact,100.0,100.0
751,RED HILL VOTING HOUSE,fuzzy,95.0,19.0
752,,unmatched,85.5,22.754901960784316
753,FRIENDSHIP FIRE DEPARTMENT,exact,100.0,100.0
754,GRANDVIEW PINES,exact,100.0,100.0
755,,unmatched,90.0,4.5
756,,unmatched,78.23529411764704,14.59893048128341
757,KOWALIGA FIRE DEPARTMENT,exact,100.0,100.0
758,,unmatched,90.0,4.5
759,,unmatched,85.5,0.0
760,,unmatched,90.0,4.5
761,,unmatched,85.5,0.0
762,,unmatched,90.0,40.0
763,,unmatched,80.85106382978724,17.214700193423603
764,,unmatched,85.5,0.0
765,TALLASSEE RECREATION CENTER,exact,100.0,100.0
766,,unmatched,62.5,2.499999999999993
767,,unmatched,79.16666666666666,16.944444444444436
768,,unmatched,85.5,0.0
769,WEOKA VOTING HOUSE,exact,100.0,100.0
770,WETUMPKA ARMORY,exact,100.0,100.0
771,,unmatched,90.0,23.33333333333333
772,,county_level_ballot,0.0,0.0
773,ALCO JDJC MUSEUM,exact,100.0,100.0
774,,unmatched,90.0,40.909090909090914
775,ATMORE CITY HALL,exact,100.0,100.0
776,,unmatched,86.03773584905659,0.5377358490565882
777,,unmatched,85.5,0.0
778,ATMORE STAFF CHEVROLET,exact,100.0,100.0
779,,unmatched,87.56756756756758,36.216216216216225
780,,unmatched,90.0,40.0
781,,unmatched,90.0,4.5
782,BREWTON COURTHOUSE,exact,100.0,100.0
783,BREWTON ELEMENTARY SCHOOL,exact,100.0,100.0
784,,unmatched,85.5,25.5
785,CANOE CIVIC CLUB,fuzzy,93.75,43.75
786,,unmatched,90.0,44.4
787,,unmatched,85.5,0.6785714285714306
788,EAST BREWTON CITY HALL,exact,100.0,100.0
789,EAST BREWTON NEAL SCHOOL,exact,100.0,100.0
790,FLOMATON CITY HALL,fuzzy,97.2972972972973,23.011583011583014
791,FLOMATON COMMUNITY HOUSE,fuzzy,96.0,27.818181818181813
792,,unmatched,90.0,43.36363636363637
793,,unmatched,90.0,45.0
794,,unmatched,90.0,35.714285714285715
795,,unmatched,90.0,4.5
796,MCCALL SCHOOL,exact,100.0,100.0
797,,unmatched,90.0,37.82608695652174
798,,unmatched,90.0,38.57142857142858
799,,unmatched,64.28571428571429,12.857142857142868
800,,unmatched,90.0,22.5
801,,unmatched,90.0,45.0
802,RIVERVIEW TOWN HALL,exact,100.0,100.0
803,,unmatched,85.5,0.0
804,,unmatched,90.0,36.0
805,,unmatched,85.5,9.5
806,,county_level_ballot,0.0,0.0
807,,unmatched,88.88888888888889,37.43055555555555
808,ALTOONA RECREATION CENTER,exact,100.0,100.0
809,AMERICAN LEGION HALL,exact,100.0,100.0
810,ATTALLA CITY HALL,exact,100.0,100.0
811,AURORA BAPTIST CHURCH,exact,100.0,100.0
812,BLACK CREEK VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
813,CARLISLE SCHOOL,exact,100.0,100.0
814,CARNES RECREATION CENTER,exact,100.0,100.0
815,CARVER COMMUNITY CENTER,exact,100.0,100.0
816,,unmatched,88.13559322033898,2.6355932203389756
817,,unmatched,90.19607843137256,13.273001508295636
818,COATES BEND FIRE DEPARTMENT,exact,100.0,100.0
819,,unmatched,85.5,0.0
820,CURTISTON SCHOOL,exact,100.0,100.0
821,,unmatched,85.5,0.0
822,,unmatched,72.76595744680851,23.675048355899428
823,DUCK SPRINGS SCHOOL,exact,100.0,100.0
824,,unmatched,94.73684210526316,3.390688259109311
825,,unmatched,95.0,0.0
826,ELLIOTT COMMUNITY CENTER,exact,100.0,100.0
827,ETOWAH MIDDLE SCHOOL,exact,100.0,100.0
828,EURA BROWN RECREATION CENTER,exact,100.0,100.0
829,GALLANT COMMUNITY CENTER,exact,100.0,100.0
830,GASTON HIGH SCHOOL,fuzzy,95.0,9.5
831,,unmatched,61.81818181818181,1.1038961038960906
832,HIGHLAND SCHOOL,exact,100.0,100.0
833,HOKES BLUFF COMMUNITY CENTER,exact,100.0,100.0
834,VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,10.94202898550725
835,JESSIE DEAN SMITH RECREATION CENTER,fuzzy,95.52238805970148,27.665245202558623
836,KEENER COMMUNITY CENTER,exact,100.0,100.0
837,LIBERTY METHODIST CHURCH,exact,100.0,100.0
838,,unmatched,55.00000000000001,3.7179487179487296
839,MORTON CHAPEL CHURCH,exact,100.0,100.0
840,,unmatched,85.5,9.5
841,NEW UNION COMMUNITY CENTER,exact,100.0,100.0
842,NOCCALULA KIWANIS PAVLN,fuzzy,92.0,43.48936170212765
843,,unmatched,85.5,0.0
844,RAINBOW CITY HALL,exact,100.0,100.0
845,REECE CITY TOWN HALL,exact,100.0,100.0
846,RIDDLES BEND BAPTIST,fuzzy,95.0,9.5
847,RIDGEVILLE TOWN HALL,exact,100.0,100.0
848,SARDIS CITY HALL,exact,100.0,100.0
849,SOUTHSIDE TOWN HALL,exact,100.0,100.0
850,,unmatched,61.53846153846154,7.484407484407484
851,UNION 3 BAPTIST CHURCH,exact,100.0,100.0
852,UNION HILL METHODIST CHURCH,exact,100.0,100.0
853,,unmatched,85.5,23.87837837837838
854,WALNUT PARK RECREATION CENTER,exact,100.0,100.0
855,WHORTON BEND FIRE STATION,exact,100.0,100.0
856,YOUNGS CHAPEL CHURCH,exact,100.0,100.0
857,,county_level_ballot,0.0,0.0
858,,unmatched,90.0,29.999999999999993
859,,unmatched,90.0,36.0
860,,unmatched,90.0,29.999999999999993
861,,unmatched,51.42857142857142,0.0
862,,unmatched,90.0,4.5
863,,unmatched,90.0,4.5
864,,unmatched,83.07692307692308,23.076923076923073
865,,unmatched,90.0,36.0
866,,unmatched,90.0,25.875
867,,unmatched,90.0,4.5
868,,unmatched,90.0,38.699999999999996
869,,unmatched,90.0,40.0
870,,unmatched,90.0,25.875
871,,unmatched,46.95652173913043,1.9565217391304301
872,,unmatched,90.0,40.0
873,,unmatched,90.0,20.769230769230774
874,,unmatched,90.0,38.57142857142858
875,,unmatched,90.0,0.0
876,,unmatched,90.0,47.25
877,,unmatched,90.0,45.0
878,,unmatched,90.0,29.999999999999993
879,STUDDARDS CROSSROADS,fuzzy,97.5609756097561,52.560975609756106
880,,unmatched,90.0,4.5
881,,unmatched,90.0,45.0
882,,unmatched,90.0,29.999999999999993
883,,unmatched,85.5,7.264705882352956
884,,unmatched,90.0,4.5
885,,county_level_ballot,0.0,0.0
886,BELGREEN,exact,100.0,100.0
887,,unmatched,76.0,22.0
888,,unmatched,90.0,40.0
889,FRANKFORT,exact,100.0,100.0
890,HALLTOWN,exact,100.0,100.0
891,HODGES,exact,100.0,100.0
892,JONESBORO,exact,100.0,100.0
893,,unmatched,85.71428571428572,36.85714285714287
894,MOUNT STAR,exact,100.0,100.0
895,NEWBURG,exact,100.0,100.0
896,PHIL CAMPBELL,exact,100.0,100.0
897,PLEASANT SITE,exact,100.0,100.0
898,RED BAY,exact,100.0,100.0
899,ROCKWOOD,exact,100.0,100.0
900,RUSSELLVILLE COLLEGE AVE,fuzzy,94.11764705882352,27.45098039215685
901,RUSSELVILLE COURTHOUSE,fuzzy,97.77777777777777,26.07966457023059
902,RUSSELLVILLE HIGH SCHOOL,exact,100.0,100.0
903,SPRUCE PINE,exact,100.0,100.0
904,,unmatched,86.66666666666667,32.66666666666667
905,THARPTOWN,exact,100.0,100.0
906,TRAPPTOWN,fuzzy,94.11764705882352,11.764705882352942
907,UNION,exact,100.0,100.0
908,VINA,exact,100.0,100.0
909,WACO,exact,100.0,100.0
910,,county_level_ballot,0.0,0.0
911,,unmatched,0.0,0.0
912,,unmatched,0.0,0.0
913,,unmatched,0.0,0.0
914,,unmatched,0.0,0.0
915,,unmatched,0.0,0.0
916,,unmatched,0.0,0.0
917,,unmatched,0.0,0.0
918,,unmatched,0.0,0.0
919,,unmatched,0.0,0.0
920,,unmatched,0.0,0.0
921,,unmatched,0.0,0.0
922,,unmatched,0.0,0.0
923,,unmatched,0.0,0.0
924,,unmatched,0.0,0.0
925,,unmatched,0.0,0.0
926,,unmatched,0.0,0.0
927,,unmatched,0.0,0.0
928,,unmatched,0.0,0.0
929,,unmatched,0.0,0.0
930,,unmatched,0.0,0.0
931,,unmatched,0.0,0.0
932,,unmatched,0.0,0.0
933,,unmatched,0.0,0.0
934,,unmatched,0.0,0.0
935,,unmatched,0.0,0.0
936,,unmatched,0.0,0.0
937,,unmatched,0.0,0.0
938,,unmatched,0.0,0.0
939,,unmatched,0.0,0.0
940,,unmatched,0.0,0.0
941,,unmatched,0.0,0.0
942,,unmatched,0.0,0.0
943,,unmatched,0.0,0.0
944,,county_level_ballot,0.0,0.0
945,,unmatched,95.0,0.0
946,CARVER SCHOOL,exact,100.0,100.0
947,CLINTON COMMUNITY CENTER,exact,100.0,100.0
948,DOLLARHIDE COMMUNITY CENTER,exact,100.0,100.0
949,EATMAN SCHOOL,exact,100.0,100.0
950,,unmatched,95.45454545454545,0.0
951,,unmatched,85.5,0.0
952,,unmatched,95.0,0.0
953,,unmatched,95.0,0.0
954,JENA CLUBHOUSE,exact,100.0,100.0
955,,unmatched,95.65217391304348,0.0
956,MONTGOMERY RECREATION CENTER,exact,100.0,100.0
957,,unmatched,95.0,0.0
958,,unmatched,96.66666666666667,0.0
959,,unmatched,93.33333333333333,0.0
960,OLD SHERIFF S OFFICE,fuzzy,95.0,9.5
961,,unmatched,90.0,36.0
962,SUMMERVILLE STORE,exact,100.0,100.0
963,,unmatched,83.8235294117647,27.413273001508287
964,,unmatched,96.15384615384616,0.0
965,,unmatched,76.0,0.0
966,WEST GREENE FIRE DEPARTMENT,exact,100.0,100.0
967,,county_level_ballot,0.0,0.0
968,,unmatched,72.0,15.0
969,,unmatched,45.0,2.25
970,,unmatched,45.0,0.0
971,,unmatched,72.0,20.571428571428577
972,,unmatched,60.00000000000001,0.0
973,,unmatched,45.0,0.0
974,,unmatched,60.00000000000001,3.000000000000007
975,,unmatched,60.00000000000001,15.000000000000007
976,,unmatched,60.00000000000001,6.000000000000007
977,,unmatched,72.0,11.999999999999993
978,,unmatched,28.57142857142857,2.8571428571428577
979,,unmatched,50.0,5.0
980,,unmatched,60.00000000000001,10.000000000000007
981,,unmatched,45.0,2.25
982,,unmatched,45.0,0.0
983,,unmatched,60.00000000000001,0.0
984,,unmatched,45.0,2.25
985,,unmatched,60.00000000000001,0.0
986,,unmatched,51.42857142857142,0.0
987,,unmatched,60.00000000000001,24.000000000000007
988,,unmatched,45.0,0.0
989,,unmatched,60.00000000000001,0.0
990,,unmatched,77.77777777777779,10.277777777777786
991,,county_level_ballot,0.0,0.0
992,,unmatched,86.48648648648648,38.486486486486484
993,,unmatched,85.5,34.199999999999996
994,,unmatched,90.0,49.76470588235294
995,EDWIN CLUBHOUSE,fuzzy,95.0,50.0
996,ESPY FARMS,fuzzy,95.0,57.0
997,,unmatched,90.0,52.96296296296296
998,HEADLAND ARMORY,fuzzy,95.0,31.66666666666668
999,HEBRON COMMUNITY,fuzzy,95.0,23.75
1000,,unmatched,66.66666666666667,18.390804597701155
1001,LAWRENCEVILLE,fuzzy,95.0,16.25
1002,,unmatched,90.0,29.200000000000003
1003,SHORTERVILLE,fuzzy,95.0,27.5
1004,TUMBLETON,fuzzy,95.0,57.96296296296296
1005,UNION COMMUNITY,fuzzy,95.0,20.714285714285708
1006,WILLIAMS COMMUNITY,fuzzy,95.0,23.75
1007,,unmatched,85.5,25.499999999999993
1008,,county_level_ballot,0.0,0.0
1009,ASHFORD,exact,100.0,100.0
1010,,unmatched,90.0,4.5
1011,COTTONWOOD,exact,100.0,100.0
1012,COWARTS,exact,100.0,100.0
1013,,unmatched,90.0,4.5
1014,,unmatched,90.0,4.5
1015,,unmatched,90.0,33.0
1016,FARM CENTER,exact,100.0,100.0
1017,GORDON,exact,100.0,100.0
1018,GRANGERBURG,exact,100.0,100.0
1019,,unmatched,90.0,29.999999999999993
1020,JOHNSON HOMES,exact,100.0,100.0
1021,KINSEY,exact,100.0,100.0
1022,LIBRARY,exact,100.0,100.0
1023,,unmatched,90.0,4.5
1024,,unmatched,60.00000000000001,0.0
1025,MADRID,exact,100.0,100.0
1026,,unmatched,85.5,0.0
1027,,unmatched,85.5,40.04545454545454
1028,PANSEY,exact,100.0,100.0
1029,REHOBETH,exact,100.0,100.0
1030,SAINT JOHN S,fuzzy,95.0,52.25
1031,,unmatched,75.00000000000001,32.250000000000014
1032,VAUGHN BLUMBERG,fuzzy,95.0,9.5
1033,WEBB,exact,100.0,100.0
1034,,unmatched,90.0,29.999999999999993
1035,,unmatched,90.0,4.5
1036,,county_level_ballot,0.0,0.0
1037,ASPEL,exact,100.0,100.0
1038,BISHOP,exact,100.0,100.0
1039,BRIDGEPORT,exact,100.0,100.0
1040,BRYANT,exact,100.0,100.0
1041,COLLINS,exact,100.0,100.0
1042,,unmatched,90.0,38.57142857142858
1043,,unmatched,90.0,10.0
1044,DUTTON,exact,100.0,100.0
1045,,unmatched,50.0,7.25
1046,FACKLER,exact,100.0,100.0
1047,FLAT ROCK,exact,100.0,100.0
1048,GARTH,exact,100.0,100.0
1049,GROSS SPRING,fuzzy,96.0,37.66666666666667
1050,,unmatched,70.58823529411764,17.254901960784302
1051,HIGDON,exact,100.0,100.0
1052,,unmatched,91.66666666666666,27.666666666666657
1053,HOLLYTREE,exact,100.0,100.0
1054,HOLLYWOOD,exact,100.0,100.0
1055,LANGSTON,exact,100.0,100.0
1056,,unmatched,86.95652173913044,35.527950310559014
1057,LIMROCK,exact,100.0,100.0
1058,LONG ISLAND,exact,100.0,100.0
1059,MACEDONIA,exact,100.0,100.0
1060,MINK CREEK,exact,100.0,100.0
1061,PAINT ROCK,exact,100.0,100.0
1062,,unmatched,83.33333333333334,28.787878787878803
1063,PRINCETON,exact,100.0,100.0
1064,ROSALEE,exact,100.0,100.0
1065,SCOTTSBORO,exact,100.0,100.0
1066,SECTION,exact,100.0,100.0
1067,SKYLINE,exact,100.0,100.0
1068,STEVENSON,exact,100.0,100.0
1069,TRENTON,exact,100.0,100.0
1070,TUPELO,exact,100.0,100.0
1071,WININGER,exact,100.0,100.0
1072,WOODVILLE,exact,100.0,100.0
1073,,unmatched,85.5,8.357142857142847
1074,ADAMSVILLE,fuzzy,94.73684210526316,4.736842105263165
1075,,unmatched,57.0,0.75
1076,ALLIANCE,exact,100.0,100.0
1077,AVONDALE ES,fuzzy,95.0,5.0
1078,BAGLEY,fuzzy,95.0,34.99999999999999
1079,BARRETT ES,fuzzy,94.73684210526316,34.73684210526317
1080,,unmatched,81.81818181818181,17.53246753246752
1081,,unmatched,64.28571428571429,0.0
1082,BESSEMER FS,fuzzy,95.0,5.0
1083,,unmatched,76.0,21.45454545454546
1084,,unmatched,54.285714285714285,4.285714285714285
1085,,unmatched,85.5,25.499999999999993
1086,,unmatched,90.0,29.999999999999993
1087,BRIGHTON HS,fuzzy,95.0,5.0
1088,BROOKSIDE,exact,100.0,100.0
1089,BROOKWOOD,exact,100.0,100.0
1090,,unmatched,73.6842105263158,13.684210526315788
1091,,unmatched,63.1578947368421,6.015037593984964
1092,,unmatched,85.5,12.423076923076934
1093,,unmatched,85.5,34.07142857142858
1094,,unmatched,60.00000000000001,8.571428571428584
1095,,unmatched,59.375,5.9375
1096,,unmatched,85.5,9.5
1097,,unmatched,85.71428571428572,0.2142857142857224
1098,,unmatched,83.33333333333334,5.925925925925924
1099,,unmatched,85.71428571428572,11.5966386554622
1100,CHALKVILLE,fuzzy,94.73684210526316,37.736842105263165
1101,,unmatched,90.0,38.14814814814814
1102,,unmatched,61.53846153846154,5.538461538461533
1103,CONCORD,fuzzy,95.0,34.99999999999999
1104,,unmatched,90.0,29.64705882352942
1105,,unmatched,70.0,9.999999999999993
1106,,unmatched,60.0,8.18181818181818
1107,CRUMPTON RC,fuzzy,95.0,39.61538461538461
1108,,unmatched,85.5,14.25
1109,,unmatched,62.18181818181819,5.181818181818187
1110,,unmatched,84.21052631578947,30.773026315789465
1111,,unmatched,59.25925925925925,0.0
1112,,unmatched,85.5,26.125
1113,EDGEWOOD,exact,100.0,100.0
1114,,unmatched,88.88888888888889,18.88888888888887
1115,ENSLEY HS,fuzzy,94.11764705882352,11.764705882352942
1116,,unmatched,77.77777777777779,0.0
1117,,unmatched,60.00000000000001,10.000000000000007
1118,,unmatched,57.0,0.0
1119,,unmatched,57.0,4.368421052631568
1120,,unmatched,57.14285714285714,4.2016806722689
1121,FAIRFIELD,exact,100.0,100.0
1122,FAIRVIEW ES,fuzzy,95.0,23.0
1123,,unmatched,75.0,11.666666666666679
1124,,unmatched,90.0,22.5
1125,,unmatched,90.0,22.5
1126,,unmatched,85.71428571428572,22.184873949579845
1127,FLINT HILL,fuzzy,94.73684210526316,31.10047846889953
1128,,unmatched,81.81818181818181,21.818181818181806
1129,,unmatched,85.5,31.214285714285715
1130,GARDENDALE,fuzzy,94.73684210526316,35.913312693498455
1131,GATE CITY ES,fuzzy,95.0,9.5
1132,GLEN IRIS,exact,100.0,100.0
1133,GLEN OAKS,exact,100.0,100.0
1134,,unmatched,90.0,20.769230769230774
1135,,unmatched,90.0,20.769230769230774
1136,HEMPHILL,exact,100.0,100.0
1137,HIGHLAND,exact,100.0,100.0
1138,,unmatched,75.0,10.714285714285708
1139,HILLVIEW CC,fuzzy,95.0,28.33333333333333
1140,HOMEWOOD,exact,100.0,100.0
1141,,unmatched,90.0,15.882352941176478
1142,,unmatched,85.5,5.5
1143,,unmatched,85.5,1.2894736842105345
1144,,unmatched,55.55555555555556,5.261437908496731
1145,,unmatched,88.88888888888889,25.730994152046783
1146,HUEYTOWN,exact,100.0,100.0
1147,,unmatched,84.21052631578947,34.210526315789465
1148,,unmatched,90.0,18.0
1149,INGLENOOK ES,fuzzy,95.0,28.33333333333333
1150,IRONDALE,exact,100.0,100.0
1151,JACKSON ES,fuzzy,94.73684210526316,31.578947368421062
1152,,unmatched,82.35294117647058,19.195046439628477
1153,JONESBORO ES,fuzzy,95.0,37.85714285714286
1154,,unmatched,83.125,11.125
1155,,unmatched,90.0,29.999999999999993
1156,,unmatched,57.14285714285714,1.5873015873015817
1157,,unmatched,74.11764705882352,26.617647058823522
1158,,unmatched,85.5,18.0
1159,LEE SCHOOL,fuzzy,94.73684210526316,9.022556390977442
1160,,unmatched,85.71428571428572,17.85714285714286
1161,,unmatched,67.85714285714286,0.0
1162,,unmatched,85.71428571428572,28.714285714285722
1163,,unmatched,85.5,2.166666666666657
1164,LIPSCOMB FS,fuzzy,95.0,5.0
1165,,unmatched,52.94117647058824,0.0
1166,,unmatched,90.0,33.75
1167,MAYTOWN,fuzzy,95.0,24.999999999999986
1168,MCARTHUR ES,fuzzy,95.0,34.99999999999999
1169,,unmatched,85.5,14.25
1170,,unmatched,70.0,16.666666666666664
1171,,unmatched,51.42857142857142,0.0
1172,MIDFIELD CC,fuzzy,95.0,24.411764705882362
1173,,unmatched,90.0,35.714285714285715
1174,,unmatched,90.0,22.5
1175,,unmatched,90.0,22.5
1176,,unmatched,90.0,22.5
1177,MOUNT BROOK GS,fuzzy,95.0,7.0
1178,MOUNT CHAPEL,exact,100.0,100.0
1179,MOUNT HEBRON,exact,100.0,100.0
1180,MOUNT OLIVE,exact,100.0,100.0
1181,MOUNT PARK,fuzzy,95.0,25.769230769230774
1182,MOUNT BROOK GS,fuzzy,95.0,7.0
1183,MOUNT OLIVE,exact,100.0,100.0
1184,,unmatched,86.95652173913044,10.766045548654247
1185,,unmatched,90.0,32.85714285714286
1186,MUSCODA CC,fuzzy,94.73684210526316,40.191387559808625
1187,,unmatched,72.72727272727273,17.342657342657347
1188,,unmatched,85.5,32.55882352941176
1189,,unmatched,78.75,22.5
1190,,unmatched,63.1578947368421,6.157894736842103
1191,,unmatched,90.0,4.5
1192,OAK GROVE,exact,100.0,100.0
1193,OAKMONT,fuzzy,95.0,31.842105263157897
1194,,unmatched,81.81818181818181,9.818181818181813
1195,,unmatched,85.71428571428572,18.214285714285722
1196,PALMERDALE,fuzzy,94.73684210526316,39.35222672064778
1197,,unmatched,60.454545454545446,0.45454545454545325
1198,PINE HAVEN,fuzzy,94.73684210526316,34.73684210526316
1199,,unmatched,90.0,30.0
1200,PINSON,fuzzy,95.0,31.842105263157897
1201,,unmatched,90.0,0.0
1202,,unmatched,72.38095238095238,15.38095238095238
1203,RAMSAY,fuzzy,95.0,34.99999999999999
1204,,unmatched,85.5,3.681818181818187
1205,ROBINSON ES,fuzzy,95.0,23.57142857142857
1206,,unmatched,90.0,4.5
1207,,unmatched,50.294117647058826,1.436974789915972
1208,SANDUSKY,exact,100.0,100.0
1209,,unmatched,64.28571428571429,7.285714285714292
1210,,unmatched,85.71428571428572,9.523809523809533
1211,,unmatched,85.71428571428572,9.523809523809533
1212,,unmatched,90.0,29.999999999999993
1213,,unmatched,60.0,4.444444444444443
1214,SOUTHTOWN CC,fuzzy,95.0,36.17647058823529
