county_key,precinct_key,dem_votes,rep_votes,detail_provider,geography_type,dem_certification_factor,rep_certification_factor,two_party_votes,pres_dem_margin,source_file_ids_json,build_run_id,code_version
AUTAUGA,OLD KINGSTON VOLUNTEER FIRE DEPT,388.54957507082156,363.2717378786134,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,751.821312949435,3.3622134351368484,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,PINE LEVEL CULTURAL CTR,371.5254957507083,2280.706034780606,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,2652.231530531314,-71.98393190987504,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,PRATTMONT BAPTIST CHURCH,280.39660056657226,793.5936312334446,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,1073.9902318000168,-47.78414323254596,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,PRATTVILLE CHAMBER OF COMMERCE,793.1218130311615,853.6385465852816,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,1646.760359616443,-3.6748961802927633,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,PROVISIONAL,0.0,0.0,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,0.0,,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,SAFE HARBOR MINISTRIES,470.66572237960344,1681.2576298514339,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,2151.9233522310374,-56.25627447263546,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,TRINITY UNITED METHODIST CHURCH,327.46317280453263,1885.4103420476795,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,2212.873514852212,-70.40380567558988,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,UPPER KINGSTON COMMUNITY CTR,249.35269121813033,915.684959115513,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,1165.0376503336433,-57.19405443305275,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
AUTAUGA,WHITE CITY VOLUNTEER FIRE DEPT,148.20963172804534,337.252274559484,OpenElections conversion of Alabama SOS,precinct,1.001416430594901,1.000748589197282,485.46190628752936,-38.94077792366936,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,ABSENTEE,693.5762998526925,3141.61162804841,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,3835.1879279011023,-63.83090931180165,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,BARNWELL COMMUNITY CENTER,217.11953734519068,1419.2456364410386,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,1636.3651737862292,-73.4631925900967,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,BAY MINETTE CIVIC CENTER,838.3226580828195,2675.8902876604025,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,3514.212945743222,-52.28959251895748,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,BELFOREST COMMUNITY CENTER,145.7515412733919,982.6318798272821,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,1128.383421100674,-74.16630933282951,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,BON SECOUR MORGANS CHAPEL,191.9899612635714,844.1199294532628,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,1036.1098907168341,-62.940231922553544,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,BROMLEY VFD SUBST,200.03142560968956,492.82150459161954,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,692.8529302013092,-42.25861885246837,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,CLEAR SPRINGS FELLOWSHIP HALL,13.067379562442031,133.49340144742445,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,146.56078100986647,-82.16797226051582,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,CROSSROADS DURANT,132.68416171094987,366.35407164142794,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,499.0382333523778,-46.8240496045281,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,DAPHNE CIVIC CENTER,2705.9527524687655,6062.407103326644,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,8768.35985579541,-38.27915831533127,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,DAPHNE HIGH SCHOOL,529.7314638005347,1759.5032536641731,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,2289.234717464708,-53.71977720247016,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,DOUGLASVILLE COMMUNITY CENTER,490.5293251132086,30.11129355956942,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,520.640618672778,88.43298333644063,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,ELBERTA CIVIC CENTER,237.22319821048612,1149.247704190233,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,1386.470902400719,-65.78028463493514,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,ELLISVILLE COMMUNITY CENTER,197.01587647989524,251.93115611506414,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,448.9470325949594,-12.23201750944939,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,ELSANOR COMMUNITY CENTER,120.6219651917726,741.7415313507267,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,862.3634965424993,-72.02526181235964,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,FAIRHOPE CIVIC CENTER,1916.8840635059196,5123.9384540533965,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,7040.822517559316,-45.54942810373801,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,FOLEY CIVIC CENTER,1330.8623492825577,3384.509396095603,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,4715.371745378161,-43.552176958814684,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,FT. MORGAN VFD,73.37836215832833,294.08696709846134,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,367.4653292567897,-60.06242966826916,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,GATESWOOD VFD,22.11402695182498,169.62695371890774,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,191.7409806707327,-76.9334371040896,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,GULF SHORES ACTIVITY,921.7528506737957,3867.2938028340327,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,4789.0466535078285,-61.50578946652606,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,JOSEPHINE VFD,72.37317911506356,361.3355227148331,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,433.70870182989665,-66.6259040643142,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,LIFE TABERNACLE CHURCH,785.0479567897867,3837.1825092744634,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,4622.23046606425,-66.03163937611956,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,LILLIAN COMMUNITY,627.2342189972176,2209.1652374870764,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,2836.399456484294,-55.772504640466124,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,LITTLE RIVER FERGUSON STORE,46.2384199901795,106.39323724381195,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,152.63165723399146,-39.411756606568396,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
BALDWIN,LOTTIE VFD,19.098477822030663,120.44517423827769,OpenElections conversion of Alabama SOS,precinct,1.0051830432647717,1.0037097853189807,139.54365206030835,-72.62723521987711,"[""ALSOS-PRESIDENT-GENERAL-COUNTY-1976-2012"", ""OPENELECTIONS-2012-AL-PRECINCT""]",ALPRES2012-2E1AA0164CAEEF0EA441,88878b973fdac3cee95a8d8648da321e38e0021c
