source_row_id,target_match_norm,match_method,match_score,score_margin
165,PIEDMONT RECREATION BUILDING,exact,100.0,100.0
166,,county_level_ballot,0.0,0.0
167,SAKS HIGH SCHOOL,exact,100.0,100.0
168,S HIGHLAND COMMUNITY CENTER,fuzzy,93.10344827586206,7.603448275862064
169,THE DONOHO SCHOOL,exact,100.0,100.0
170,TRINITY MISSIONARY BAPTIST,exact,100.0,100.0
171,,unmatched,85.5,31.66666666666667
172,,unmatched,90.0,33.39622641509434
173,WEST PARK HEIGHTS BAPTIST,exact,100.0,100.0
174,WHITE PLAINS FIRST BAPTIST,exact,100.0,100.0
175,WHITE PLAINS V F D,exact,100.0,100.0
176,WIGGINS COMMUNITY CENTER,exact,100.0,100.0
177,,county_level_ballot,0.0,0.0
178,BUFFALO,exact,100.0,100.0
179,CUSSETA,exact,100.0,100.0
180,FIVE POINTS,exact,100.0,100.0
181,FREDONIA,exact,100.0,100.0
182,HUGULEY,exact,100.0,100.0
183,LAFAYETTE,exact,100.0,100.0
184,LAKEVIEW,exact,100.0,100.0
185,LANETT,exact,100.0,100.0
186,MILLTOWN,exact,100.0,100.0
187,MOUNT OLIVE,exact,100.0,100.0
188,PENTON,exact,100.0,100.0
189,,county_level_ballot,0.0,0.0
190,,unmatched,46.15384615384615,1.1538461538461533
191,RIDGE GROVE,exact,100.0,100.0
192,SPARKLING SPRINGS,exact,100.0,100.0
193,STANDING ROCK,exact,100.0,100.0
194,STROUD,exact,100.0,100.0
195,,unmatched,51.42857142857142,5.27472527472527
196,UNION HILL,exact,100.0,100.0
197,,unmatched,90.0,43.84615384615385
198,WAVERLY,exact,100.0,100.0
199,WEST CHAMBERS,exact,100.0,100.0
200,,county_level_ballot,0.0,0.0
201,BROOMTOWN FIRE DEPARTMENT,exact,100.0,100.0
202,CEDAR BLUFF FIRST BAPTIST,exact,100.0,100.0
203,CONGREGATIONAL METHODIST,exact,100.0,100.0
204,DANIELS CHAPEL FELLOWSHIP,exact,100.0,100.0
205,EBENEZER FELLOWSHIP HALL,exact,100.0,100.0
206,FRIENDSHIP BAP FELLOWSHIP,exact,100.0,100.0
207,GAYLESVILLE CITY HALL,exact,100.0,100.0
208,GOSHEN METHODIST CHURCH,exact,100.0,100.0
209,,unmatched,85.5,34.07142857142858
210,MCCORDS CROSSROADS FIRE,exact,100.0,100.0
211,,unmatched,73.88888888888889,7.222222222222214
212,MOUNT CALVARY BAPTIST CHURCH,exact,100.0,100.0
213,MOUNT WEISNER FIRE HALL,exact,100.0,100.0
214,NEW HOPE METHODIST,exact,100.0,100.0
215,,county_level_ballot,0.0,0.0
216,ROCK RUN CHURCH,exact,100.0,100.0
217,SAND ROCK TOWN HALL,exact,100.0,100.0
218,SHADY GROVE CHURCH,exact,100.0,100.0
219,,unmatched,85.5,0.0
220,SPRING GARDEN FIRE STA,exact,100.0,100.0
221,THE ROC,exact,100.0,100.0
222,THE VALLEY CHURCH,exact,100.0,100.0
223,TUCKER S CHAPEL FIRE DEPARTMENT,fuzzy,98.36065573770492,27.110655737704917
224,UNITY MISSIONARY BAPTIST,exact,100.0,100.0
225,,county_level_ballot,0.0,0.0
226,,unmatched,67.5,0.0
227,,unmatched,90.0,22.5
228,,unmatched,90.0,22.5
229,,unmatched,90.0,22.5
230,,unmatched,90.0,0.0
231,,unmatched,90.0,22.5
232,,unmatched,90.0,22.5
233,,unmatched,90.0,22.5
234,,unmatched,90.0,29.999999999999993
235,,unmatched,83.33333333333334,31.90476190476192
236,,unmatched,90.0,0.0
237,,unmatched,90.0,18.0
238,,unmatched,90.0,33.0
239,,unmatched,90.0,29.999999999999993
240,,county_level_ballot,0.0,0.0
241,,unmatched,60.00000000000001,0.0
242,,unmatched,90.0,29.999999999999993
243,,unmatched,90.0,25.875
244,,unmatched,90.0,22.5
245,,county_level_ballot,0.0,0.0
246,ARARAT,exact,100.0,100.0
247,BARRYTOWN,exact,100.0,100.0
248,BLADON SPRINGS,exact,100.0,100.0
249,BOGUELOOSA,exact,100.0,100.0
250,BRANCH,exact,100.0,100.0
251,BUTLER,exact,100.0,100.0
252,CHAPPELL HILL,exact,100.0,100.0
253,CROMWELL,exact,100.0,100.0
254,CROSSROADS,exact,100.0,100.0
255,CULLOMBURG,exact,100.0,100.0
256,GILBERTOWN,exact,100.0,100.0
257,HALSELL,exact,100.0,100.0
258,HURRICANE,exact,100.0,100.0
259,INTERSECTION,exact,100.0,100.0
260,ISNEY,exact,100.0,100.0
261,LAVACA,exact,100.0,100.0
262,LISMAN,exact,100.0,100.0
263,LUSK,exact,100.0,100.0
264,MELVIN,exact,100.0,100.0
265,MOUNT STERLING,exact,100.0,100.0
266,PELHAM,exact,100.0,100.0
267,PENNINGTON,exact,100.0,100.0
268,PLEASANT VALLEY,exact,100.0,100.0
269,,county_level_ballot,0.0,0.0
270,PUSHMATAHA,exact,100.0,100.0
271,RIDERWOOD,exact,100.0,100.0
272,ROCK SPRINGS,exact,100.0,100.0
273,SILAS,exact,100.0,100.0
274,SOUWILPA,exact,100.0,100.0
275,TOOMEY,exact,100.0,100.0
276,TOXEY,exact,100.0,100.0
277,WOMACK HILL,exact,100.0,100.0
278,YANTLEY,exact,100.0,100.0
279,,county_level_ballot,0.0,0.0
280,,unmatched,85.5,8.57692307692308
281,BASHI METHODIST CHURCH,exact,100.0,100.0
282,,unmatched,75.0,17.85714285714286
283,CHOCTAW BLUFF FIRE STA,exact,100.0,100.0
284,CITY HALL JACKSON,exact,100.0,100.0
285,,unmatched,90.0,36.0
286,,unmatched,69.09090909090908,0.6909090909090878
287,,unmatched,90.0,37.38461538461539
288,,unmatched,85.5,11.081395348837205
289,GROVE HILL CITY HALL,exact,100.0,100.0
290,GROVE HILL NATIONAL GUARD,exact,100.0,100.0
291,GROVE HILL OLD ENGINEERS,exact,100.0,100.0
292,,unmatched,85.5,8.57692307692308
293,JACKSON NATIONAL GUARD,exact,100.0,100.0
294,,unmatched,85.5,42.946808510638306
295,MORNING STAR CHURCH,exact,100.0,100.0
296,NETTLESBORO FIRE STATION,exact,100.0,100.0
297,,unmatched,90.0,4.5
298,WALKER SPR OVERSTREET GRO,fuzzy,95.0,42.38461538461539
299,,county_level_ballot,0.0,0.0
300,ROCKVILLE VOTING HOUSE,fuzzy,95.0,38.75
301,SALITPA FIRE DEPARTMENT,fuzzy,95.0,9.5
302,,unmatched,85.5,14.388888888888886
303,SPRINGFIELD METH CHURCH,fuzzy,95.0,31.0
304,,unmatched,69.76744186046511,1.6823354774863901
305,,unmatched,73.54838709677419,19.548387096774192
306,,unmatched,90.0,47.368421052631575
307,,unmatched,85.5,11.951612903225808
308,,county_level_ballot,0.0,0.0
309,ASHLAND ARMORY,fuzzy,95.0,50.55555555555556
310,BARFIELD VOLUNTEER FIRE,exact,100.0,100.0
311,BLUFF SPRINGS FIRE,exact,100.0,100.0
312,COLETA VALLEY FIRE,exact,100.0,100.0
313,CRAGFORD FIRE,exact,100.0,100.0
314,DELTA COMMUNITY CENTER,exact,100.0,100.0
315,HIGHLAND COPPERMINE,exact,100.0,100.0
316,HIPINE FIRE DEPARTMENT,exact,100.0,100.0
317,HOLLINS COMMUNITY CENTER,exact,100.0,100.0
318,IDAHO FIRE DEPARTMENT,exact,100.0,100.0
319,,unmatched,57.0,13.09756097560976
320,MELLOW VALLEY HIGH,exact,100.0,100.0
321,,unmatched,85.5,20.794117647058826
322,,county_level_ballot,0.0,0.0
323,TRI COMMUNITY FIRE,exact,100.0,100.0
324,,unmatched,90.0,22.5
325,,county_level_ballot,0.0,0.0
326,BORDEN SPRINGS VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,29.6875
327,,unmatched,90.0,42.63157894736841
328,,unmatched,90.0,38.57142857142858
329,,unmatched,90.0,48.46153846153846
330,GREENS CHAPEL UMC,fuzzy,95.0,46.53846153846154
331,HEFLIN RECREATIONAL CENTER,exact,100.0,100.0
332,,unmatched,90.0,41.142857142857146
333,MICAVILLE VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,9.5
334,,unmatched,90.0,40.0
335,,unmatched,85.5,1.7162162162162105
336,,unmatched,59.375,0.19467213114754145
337,,county_level_ballot,0.0,0.0
338,,unmatched,85.5,42.642857142857146
339,TURKEY HEAVEN VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
340,,county_level_ballot,0.0,0.0
341,,unmatched,90.0,36.0
342,,unmatched,90.0,18.0
343,,unmatched,90.0,43.36363636363637
344,COOL SPRINGS,exact,100.0,100.0
345,,unmatched,90.0,45.0
346,,unmatched,90.0,36.0
347,ELBA NATIONAL GUARD,exact,100.0,100.0
348,ELBA RECREATION CENTER,exact,100.0,100.0
349,,unmatched,85.5,8.092592592592595
350,ENTERPRISE RECREATION CENTER,exact,100.0,100.0
351,FARM CENTER COMMUNITY ROOM,exact,100.0,100.0
352,,unmatched,90.0,29.999999999999993
353,,unmatched,90.0,36.0
354,HERITAGE UMC,exact,100.0,100.0
355,HOLLEY S STORE,exact,100.0,100.0
356,,unmatched,54.054054054054056,12.19358893777499
357,,unmatched,90.0,29.999999999999993
358,JOHNS CHAPEL AME,exact,100.0,100.0
359,KINSTON CITY HALL,exact,100.0,100.0
360,,unmatched,90.0,4.5
361,MOUNT PLEASANT SR CENTER,exact,100.0,100.0
362,NEW BROCKTON SR CENTER,exact,100.0,100.0
363,,unmatched,90.0,24.545454545454533
364,PINE LEVEL SR CENTER,exact,100.0,100.0
365,,unmatched,90.0,4.5
366,PROVISONAL,exact,100.0,100.0
367,,unmatched,90.0,43.36363636363637
368,WISE MILL CHURCH,exact,100.0,100.0
369,YMCA,exact,100.0,100.0
370,ZION CHAPEL SR CENTER,exact,100.0,100.0
371,,county_level_ballot,0.0,0.0
372,ALLSBORO CUMBERLAND PRES,exact,100.0,100.0
373,BARTON FIRST BAPTIST,exact,100.0,100.0
374,CAVE SPRINGS MIS BAPTIST,exact,100.0,100.0
375,CHEROKEE LIONS DEN,exact,100.0,100.0
376,,unmatched,85.5,22.16666666666668
377,,unmatched,56.486486486486484,2.2007722007721995
378,COLBERT HEIGHTS BAPTIST,exact,100.0,100.0
379,COUNTY HIGHWAY DEPARTMENT,exact,100.0,100.0
380,EAST COLBERT SEN CENTER,fuzzy,93.87755102040816,36.519060454370425
381,FIRST SOUTHERN BAPTIST CHURCH,exact,100.0,100.0
382,GATMAN PARK AND RECREATION CENTER,exact,100.0,100.0
383,GRACE LIFE CHURCH,exact,100.0,100.0
384,HATTON BAPTIST CHURCH,exact,100.0,100.0
385,HOPE HAVEN SCHOOL,exact,100.0,100.0
386,LA GRANGE FIRE DEPARTMENT,fuzzy,98.0392156862745,28.808446455505276
387,LEIGHTON CITY HALL,exact,100.0,100.0
388,LEIGHTON CIVIC CENTER,exact,100.0,100.0
389,LITTLEVILLE CITY HALL,exact,100.0,100.0
390,,unmatched,76.0,13.5
391,MUSCLE SHOALS CITY HALL,exact,100.0,100.0
392,,unmatched,80.0,7.61904761904762
393,NEW BETHEL FIRE DEPARTMENT,exact,100.0,100.0
394,PLUMBER STEAMFITTER UNION,exact,100.0,100.0
395,PRIDE MISSIONARY BAPTIST,exact,100.0,100.0
396,,county_level_ballot,0.0,0.0
397,SHEFF BOARD OF ED BUILDING,fuzzy,92.85714285714286,34.23645320197044
398,,unmatched,69.38775510204081,1.182626896912609
399,SHEFFIELD FIRE STN 2ND SAINT,exact,100.0,100.0
400,SHEFFIELD MICHAEL CENTER,exact,100.0,100.0
401,SHEFFIELD RECREATION CENTER,exact,100.0,100.0
402,SPRING VALLEY CHURCH GOD,fuzzy,95.0,9.5
403,SRYGLEY CHURCH OF CHRIST,exact,100.0,100.0
404,TREE HOUSE SCHOOL,exact,100.0,100.0
405,TUSCUMBIA CALVARY BAPTIST,exact,100.0,100.0
406,TUSCUMBIA MULTI PURPOSE,exact,100.0,100.0
407,WESTSIDE BAPTIST,exact,100.0,100.0
408,WOODWARD AVE BAPTIST CHURCH,exact,100.0,100.0
409,2ND MOUNT ZION CHURCH,exact,100.0,100.0
410,,county_level_ballot,0.0,0.0
411,ANNEX VOTING HOUSE,exact,100.0,100.0
412,,unmatched,85.5,2.166666666666657
413,BELLEVILLE FIRE DEPARTMENT,exact,100.0,100.0
414,,unmatched,80.85106382978724,8.123791102514502
415,BROOKLYN MASONIC LODGE,exact,100.0,100.0
416,BROWNVILLE FIRE DEPARTMENT,exact,100.0,100.0
417,CASTLEBERRY FIRE DEPARTMENT,exact,100.0,100.0
418,DAVID BURT BUILDING,exact,100.0,100.0
419,FLAT ROCK FIRE DEPARTMENT,exact,100.0,100.0
420,HEALTH DEPARTMENT,exact,100.0,100.0
421,JOHNSVILLE FIRE DEPARTMENT,fuzzy,96.2962962962963,10.796296296296305
422,LENOX COMMUNITY HOUSE,exact,100.0,100.0
423,LITTLE ZION CHURCH,exact,100.0,100.0
424,LYEFFION FIRE DEPARTMENT,exact,100.0,100.0
425,,unmatched,82.82051282051282,16.153846153846146
426,,unmatched,50.00000000000001,0.434782608695663
427,NAZARENE BAPTIST CHURCH,exact,100.0,100.0
428,OLD FIELD CHURCH,exact,100.0,100.0
429,PAUL FIRE DEPARTMENT,exact,100.0,100.0
430,,county_level_ballot,0.0,0.0
431,RANGE FIRE DEPARTMENT,exact,100.0,100.0
432,,unmatched,81.25,32.60135135135135
433,ROBINSONS MILL VOTING HOU,fuzzy,96.15384615384616,10.65384615384616
434,SANDCUTT FIRE DEPARTMENT,exact,100.0,100.0
435,SKINNERTON FIRE DEPARTMENT,exact,100.0,100.0
436,,unmatched,76.0,12.363636363636367
437,,county_level_ballot,0.0,0.0
438,,unmatched,51.300000000000004,4.663636363636371
439,COURTHOUSE,exact,100.0,100.0
440,,unmatched,85.5,1.6764705882353041
441,HANOVER,exact,100.0,100.0
442,,unmatched,85.5,1.6764705882353041
443,MARBLE VALLEY FIRE,exact,100.0,100.0
444,MOUNT OLIVE COMMUNITY CENTER,exact,100.0,100.0
445,,unmatched,48.64864864864865,12.005791505791507
446,,county_level_ballot,0.0,0.0
447,RAY FIRE DEPARTMENT,exact,100.0,100.0
448,RICHVILLE FIRE,exact,100.0,100.0
449,WEOGUFKA VOTING HS,fuzzy,92.3076923076923,32.3076923076923
450,,unmatched,90.9090909090909,38.73517786561265
451,,county_level_ballot,0.0,0.0
452,ANDALUSIA KIWANIS FAIR BD,exact,100.0,100.0
453,BABBIE FIRE,exact,100.0,100.0
454,BEULAH VOTING HOUSE,exact,100.0,100.0
455,BLUE SPRINGS HORN HILL,fuzzy,95.0,46.5686274509804
456,BUCK CREEK FIRE,exact,100.0,100.0
457,CAROLINA CITY HALL,exact,100.0,100.0
458,FLORALA OLD NATL GUARD,exact,100.0,100.0
459,GANTT CITY HALL,exact,100.0,100.0
460,HARMONY,exact,100.0,100.0
461,HEATH CITY HALL,exact,100.0,100.0
462,,unmatched,90.0,4.5
463,LIBERTYVILLE CITY HALL,exact,100.0,100.0
464,LOANGO FIRE DEPARTMENT,exact,100.0,100.0
465,LOCKHART CITY HALL,exact,100.0,100.0
466,,unmatched,76.0,2.451612903225808
467,OPP SENIOR ACTIVITY CENTER,exact,100.0,100.0
468,PLEASANT HOME CATOE S,fuzzy,97.5609756097561,54.13240418118467
469,PROVSIONAL,exact,100.0,100.0
470,RED LEVEL FIRE DEPARTMENT,exact,100.0,100.0
471,,unmatched,90.0,4.047619047619051
472,RIVER FALLS CITY HALL,exact,100.0,100.0
473,ROSE HILL COMMUNITY CENTER,exact,100.0,100.0
474,SANFORD CITY HALL,exact,100.0,100.0
475,STRAUGHN AG BUILDING,exact,100.0,100.0
476,UNION GROVE FIRE,exact,100.0,100.0
477,WING FIRE DEPARTMENT,exact,100.0,100.0
478,,county_level_ballot,0.0,0.0
479,BRANTLEY COMMUNITY CENTER,exact,100.0,100.0
480,BUSH S GROCERY,fuzzy,96.2962962962963,57.586618876941465
481,CHAPEL HILL COMMUNITY CENTER,exact,100.0,100.0
482,COUNTY COURTHOUSE,exact,100.0,100.0
483,DANIELVILLE SCHOOL HOUSE,exact,100.0,100.0
484,DOZIER CITY HALL,exact,100.0,100.0
485,GLENWOOD CITY HALL,exact,100.0,100.0
486,HARBIN FARM CENTER,exact,100.0,100.0
487,HIGHLAND HOME NEW FIRE,exact,100.0,100.0
488,LILLER S STORE,fuzzy,96.2962962962963,10.796296296296305
489,PANOLA COMMUNITY CENTER,exact,100.0,100.0
490,PATSBURG DEPOT BUILDING,exact,100.0,100.0
491,PETREY COMMUNITY CENTER,exact,100.0,100.0
492,PLEASANT HOME SCHOOL,exact,100.0,100.0
493,,county_level_ballot,0.0,0.0
494,RUTLEDGE COMMUNITY CENTER,exact,100.0,100.0
495,VOLUNTEER FIRE DEPARTMENT HONORAVILLE,exact,100.0,100.0
496,VIDETTE COMMUNITY CENTER,exact,100.0,100.0
497,WEEDS STORE BRANTLEY,exact,100.0,100.0
498,,county_level_ballot,0.0,0.0
499,ARKADELPHIA FIRE DEPARTMENT,exact,100.0,100.0
500,,unmatched,74.28571428571429,9.285714285714292
501,BALDWIN COMMUNITY CENTER,exact,100.0,100.0
502,BATTLEGROUND FIRE DEPARTMENT,exact,100.0,100.0
503,BEAT 8 COMMUNITY CENTER,exact,100.0,100.0
504,BERLIN COMMUNITY CENTER,exact,100.0,100.0
505,BETHEL COMMUNITY CENTER,exact,100.0,100.0
506,BETHSADIA FIRE DEPARTMENT,exact,100.0,100.0
507,,unmatched,55.319148936170215,5.130469690887203
508,BREMEN FIRE DEPARTMENT,exact,100.0,100.0
509,BROOKLYN COMMUNITY CENTER,exact,100.0,100.0
510,BRUSHY POND COMMUNITY CENTER,exact,100.0,100.0
511,CENTER HILL COMMUNITY CENTER,exact,100.0,100.0
512,,unmatched,79.16666666666666,0.0
513,COLONY TOWN HALL,exact,100.0,100.0
514,COURT HOUSE CONF ROOM,exact,100.0,100.0
515,CRANE HILL FIRE DEPARTMENT,exact,100.0,100.0
516,CULLMAN CITY HALL,exact,100.0,100.0
517,CULLMAN CIVIC CENTER,exact,100.0,100.0
518,CULLMAN COUNTY OFFICE BUILDING BA,fuzzy,95.23809523809523,9.738095238095227
519,CULLMAN COUNTY HEALTH DEPARTMENT,exact,100.0,100.0
520,DODGE CITY TOWN HALL,exact,100.0,100.0
521,EAST POINT COMMUNITY CENTER,exact,100.0,100.0
522,FAIRVIEW FIRE DEPARTMENT A K,exact,100.0,100.0
523,FAIRVIEW TOWN HALL L Z,exact,100.0,100.0
