source_file_id,provider,dataset_doi,dataset_version,dataverse_file_id,upstream_label,source_url,retrieved_at,sha256,upstream_md5,size_bytes,media_type,license_or_terms,state_code,election_cycle,geography_vintage,authoritative_scope,shapefile_member,archive_members,ingest_status,local_path
VEST-2016-AL-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,4751068,al_2016.zip,https://dataverse.harvard.edu/api/access/datafile/4751068,2026-09-04T00:20:25.102880+00:00,43a0762664836e1103cb712360cfe6f5930784e0ea8490ee664003a7dc5f0c07,61124d011e9eee5a6d4396be11731273,18831548,application/zip,CC BY 4.0; preserve VEST citation and state validation report,AL,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,al_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/AL/al_2016.zip
VEST-2016-AR-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,4931773,ar_2016.zip,https://dataverse.harvard.edu/api/access/datafile/4931773,2026-09-04T00:20:26.936892+00:00,d4b7af9dc6b2c3fe273d26d2f09e851f814549072add9f67fb7f208d74b7a9d4,a9e9e80bc18d5ea366a13b036f777f43,12794157,application/zip,CC BY 4.0; preserve VEST citation and state validation report,AR,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,ar_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/AR/ar_2016.zip
VEST-2016-FL-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,12070343,fl.zip,https://dataverse.harvard.edu/api/access/datafile/12070343,2026-09-04T00:20:30.323121+00:00,7fad48fca5c57130424eb1ab3f701316f60b028c73296a8c4aa43af0eec6b73d,896676b031405d9531ab53d2959236da,23348064,application/zip,CC BY 4.0; preserve VEST citation and state validation report,FL,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,fl_2016.shp,5,acquired,data/raw/presidential/southern_war_v4/vest_2016/FL/fl_2016.zip
VEST-2016-GA-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,11070010,ga_2016.zip,https://dataverse.harvard.edu/api/access/datafile/11070010,2026-09-04T00:20:32.607352+00:00,5f36ecbadc6f68f5ed36a8f60bcf416141a5dd87906d8bf0a68f78a2dabd932a,bd2270587959e3bb7e2cc7138b3cd08c,18264976,application/zip,CC BY 4.0; preserve VEST citation and state validation report,GA,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,ga_2016.shp,8,acquired,data/raw/presidential/southern_war_v4/vest_2016/GA/ga_2016.zip
VEST-2016-KY-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,6429540,ky_2016.zip,https://dataverse.harvard.edu/api/access/datafile/6429540,2026-09-04T00:20:35.632224+00:00,1bca55e8bd8ef6adafd880731b5dbcfcc3dc43cb7e263c5b21fdce403809ae70,1023bb7a5f0589df64d39cbdd5ed9777,20010143,application/zip,CC BY 4.0; preserve VEST citation and state validation report,KY,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,ky_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/KY/ky_2016.zip
VEST-2016-LA-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,3644961,la_2016.zip,https://dataverse.harvard.edu/api/access/datafile/3644961,2026-09-04T00:20:37.365387+00:00,eb3f0034458cb343f66e01486578dc9b4103ed9d239a3cb79dce01a0f1a76115,78e1804ddac30600da0cb12978235273,15127906,application/zip,CC BY 4.0; preserve VEST citation and state validation report,LA,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,la_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/LA/la_2016.zip
VEST-2016-MO-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,5007730,mo_2016.zip,https://dataverse.harvard.edu/api/access/datafile/5007730,2026-09-04T00:20:39.536470+00:00,a549f1bed7b0e860a99db5786ca34efa53c9b4fbee3d1353d097f65e410345e5,f1b26737d21feacdf6d36781a46daca9,13698929,application/zip,CC BY 4.0; preserve VEST citation and state validation report,MO,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,mo_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/MO/mo_2016.zip
VEST-2016-MS-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,5706481,ms_2016.zip,https://dataverse.harvard.edu/api/access/datafile/5706481,2026-09-04T00:20:41.546107+00:00,b1a0bb68f9cfae8ce7c0f7c94a3ecd37f09f945d9b75699e3143a859ac674e70,9e3f4ffeb6db4b0328526c902b5bdb38,13773285,application/zip,CC BY 4.0; preserve VEST citation and state validation report,MS,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,ms_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/MS/ms_2016.zip
VEST-2016-NC-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,11595840,nc_2016.zip,https://dataverse.harvard.edu/api/access/datafile/11595840,2026-09-04T00:20:44.213895+00:00,c4afda26569feeffacff637fa5d39b272d5d984dc064488740c6f9663b2597fb,4e70d8d798ae7df6987052d151bd1528,19618569,application/zip,CC BY 4.0; preserve VEST citation and state validation report,NC,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,nc_2016.shp,8,acquired,data/raw/presidential/southern_war_v4/vest_2016/NC/nc_2016.zip
VEST-2016-OK-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,3613878,ok_2016.zip,https://dataverse.harvard.edu/api/access/datafile/3613878,2026-09-04T00:20:45.747747+00:00,3cdb822824ab5387b394ad44f765ed7e2a40b4a1b5e8f4a068099ce6612fbf71,3f5839157df6ebbdc8c59f36564f56b4,11546071,application/zip,CC BY 4.0; preserve VEST citation and state validation report,OK,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,ok_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/OK/ok_2016.zip
VEST-2016-SC-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,11070011,sc_2016.zip,https://dataverse.harvard.edu/api/access/datafile/11070011,2026-09-04T00:20:47.202673+00:00,a9222d516f5be79a610bb6bab3f702de294c0abb70afbb03d5fe2529c32b25e0,330db11eb23e2c92380c8f77d5c10484,11170086,application/zip,CC BY 4.0; preserve VEST citation and state validation report,SC,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,sc_2016.shp,8,acquired,data/raw/presidential/southern_war_v4/vest_2016/SC/sc_2016.zip
VEST-2016-TN-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,11070008,tn_2016.zip,https://dataverse.harvard.edu/api/access/datafile/11070008,2026-09-04T00:20:50.667727+00:00,85e5d890c91f6e957fd26967f4dedd2069f364f2d3dbfb1e69d45e957797bf51,3ba06a046b56194c0bcdbe38059471ac,24615303,application/zip,CC BY 4.0; preserve VEST citation and state validation report,TN,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,tn_2016.shp,8,acquired,data/raw/presidential/southern_war_v4/vest_2016/TN/tn_2016.zip
VEST-2016-TX-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,12070340,tx.zip,https://dataverse.harvard.edu/api/access/datafile/12070340,2026-09-04T00:20:55.223262+00:00,061f73ede87f58631b85b083e507c636255e87b7af0133c63d43f9ddc00e6759,221094f45e24eead73a4d45a3db8780e,45666869,application/zip,CC BY 4.0; preserve VEST citation and state validation report,TX,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,tx_2016.shp,5,acquired,data/raw/presidential/southern_war_v4/vest_2016/TX/tx_2016.zip
VEST-2016-VA-PRECINCT,Voting and Election Science Team,doi:10.7910/DVN/NH5S2I,97.0,6550194,va_2016.zip,https://dataverse.harvard.edu/api/access/datafile/6550194,2026-09-04T00:20:57.903148+00:00,c6ea33ae42f2de1d121217b649a6042051e02f1153cf1084c1a1d61698e4f1c1,2a50e5e9efcf03f1f716616738467710,22414870,application/zip,CC BY 4.0; preserve VEST citation and state validation report,VA,2016,2016 general-election precincts,VEST harmonized precinct polygons and statewide election results,va_2016.shp,7,acquired,data/raw/presidential/southern_war_v4/vest_2016/VA/va_2016.zip
