source_file_id,provider,source_url,retrieved_at,sha256,media_type,license_or_terms,state_code,cycle,chamber,geography_vintage,authoritative_scope,ingest_status,local_path,demographic_run_id,code_version
CENSUS-ACS5-2017-VA-LOWER-SLD,U.S. Census Bureau,https://api.census.gov/data/2017/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28lower+chamber%29%3A%2A&in=state%3A51,2026-09-02T04:18:24.074766+00:00,a7948bd888ec8cbeca22281e491fc2b544f2ec9cb0c35ba2f9f419e8343913e5,application/json,U.S. Census Bureau public data; no copyright restriction,VA,2017,lower,ACS 2017 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2017_VA_lower_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-AL-LOWER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28lower+chamber%29%3A%2A&in=state%3A01,2026-09-02T04:14:04.310530+00:00,ea4ee4439ca1c4f943a8c787b5a4be09378b387c55cdba4c21131991d7687b4a,application/json,U.S. Census Bureau public data; no copyright restriction,AL,2018,lower,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_AL_lower_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-AL-UPPER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28upper+chamber%29%3A%2A&in=state%3A01,2026-09-02T04:14:05.190244+00:00,011961ef4c1a0a1270157d7e90b828a146f6c1d0b3e82b9d4ed05b81cafd0626,application/json,U.S. Census Bureau public data; no copyright restriction,AL,2018,upper,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_AL_upper_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-AR-LOWER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28lower+chamber%29%3A%2A&in=state%3A05,2026-09-02T04:14:12.356318+00:00,4c26b3df081df25739a015cb0c8c12c1c8f5732117f150fc8afb9609793cc18b,application/json,U.S. Census Bureau public data; no copyright restriction,AR,2018,lower,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_AR_lower_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-AR-UPPER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28upper+chamber%29%3A%2A&in=state%3A05,2026-09-02T04:14:12.933986+00:00,f6087a4cc9ad703bef70653309722d6a1341d1d5005dc99b40ff85e43f8e3b5d,application/json,U.S. Census Bureau public data; no copyright restriction,AR,2018,upper,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_AR_upper_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-FL-LOWER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28lower+chamber%29%3A%2A&in=state%3A12,2026-09-02T04:14:16.642158+00:00,bb84cdce7757821d0d8c2a955da335bce7f418e158bb6e75412d12920c4dc1a7,application/json,U.S. Census Bureau public data; no copyright restriction,FL,2018,lower,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_FL_lower_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-FL-UPPER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28upper+chamber%29%3A%2A&in=state%3A12,2026-09-02T04:14:17.093306+00:00,62028fa6c3a4c80f43c9e5e31f0bf6154b76786f3380928f4982e064cb6b07bf,application/json,U.S. Census Bureau public data; no copyright restriction,FL,2018,upper,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_FL_upper_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-GA-LOWER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28lower+chamber%29%3A%2A&in=state%3A13,2026-09-02T04:14:21.070467+00:00,9b03e0f0a341a83cd314a57ea3fe5abd76ca273f7672bbcf0670496d4cf2c3b3,application/json,U.S. Census Bureau public data; no copyright restriction,GA,2018,lower,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_GA_lower_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-GA-UPPER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28upper+chamber%29%3A%2A&in=state%3A13,2026-09-02T04:14:24.544486+00:00,1a6d4788bce513b9782b03e2def94ed251550691293c2a64a3803fd851486ba5,application/json,U.S. Census Bureau public data; no copyright restriction,GA,2018,upper,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_GA_upper_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
CENSUS-ACS5-2018-KY-LOWER-SLD,U.S. Census Bureau,https://api.census.gov/data/2018/acs/acs5?get=NAME%2CB03002_001E%2CB03002_003E%2CB15003_001E%2CB15003_022E%2CB15003_023E%2CB15003_024E%2CB15003_025E%2CC15002H_001E%2CC15002H_006E%2CC15002H_011E&for=state+legislative+district+%28lower+chamber%29%3A%2A&in=state%3A21,2026-09-02T04:14:27.579291+00:00,cf648e69d5b52277f8357a94309238419a565980ef5ff549ad4d7d8483b7190e,application/json,U.S. Census Bureau public data; no copyright restriction,KY,2018,lower,ACS 2018 5-year state legislative district tabulation,direct ACS SLD demographic estimates,acquired,data/raw/census/southern_sld_acs_2017_2022/acs5_2018_KY_lower_sld.json,ACS-SLD-V4-D94C8B457EF0D8DBF33E,88878b973fdac3cee95a8d8648da321e38e0021c
