source_file_id,provider,source_url,retrieved_at,source_last_modified,sha256,size_bytes,media_type,license_or_terms,state_code,cycle,geography_vintage,authoritative_scope,ingest_status,local_path
CENSUS-2020-AL-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/01_ALABAMA/01/tl_2020_01_tabblock20.zip,2026-08-14T23:46:02.055959+00:00,,86e554ba9b86cc8057399f08807f506503bb7ceeae323d61f77314e16572186c,148096873,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,AL,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_01_tabblock20.zip
CENSUS-2020-AR-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/05_ARKANSAS/05/tl_2020_05_tabblock20.zip,2026-09-04T00:58:29.940200+00:00,2021-01-22T15:58:36+00:00,5bc4868f1c484f50573b240539d91fa1ab73813899ea8ea4ea1ad35288b64690,130482845,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,AR,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_05_tabblock20.zip
CENSUS-2020-FL-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/12_FLORIDA/12/tl_2020_12_tabblock20.zip,2026-09-04T00:58:28.241347+00:00,2021-02-08T15:39:08+00:00,5c28c85381bf27deef18ac68b5653324f98d4a66c5e6fdf2c125bef8c3061e50,189739232,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,FL,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_12_tabblock20.zip
CENSUS-2020-GA-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/13_GEORGIA/13/tl_2020_13_tabblock20.zip,2026-09-04T00:58:34.835735+00:00,2021-02-11T14:22:51+00:00,adecaca5a6f9d33c63077a6fd3dd468e5e30cfaa4ab9cc1b241698032d2fc31c,170298208,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,GA,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_13_tabblock20.zip
CENSUS-2020-KY-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/21_KENTUCKY/21/tl_2020_21_tabblock20.zip,2026-09-04T00:58:30.864639+00:00,2021-02-11T14:29:04+00:00,593df5a77824a19c2a41530239d6b3c3c621a67642c2c19445849771b6e67601,158088398,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,KY,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_21_tabblock20.zip
CENSUS-2020-LA-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/22_LOUISIANA/22/tl_2020_22_tabblock20.zip,2026-09-04T00:58:32.062157+00:00,2021-01-25T14:07:50+00:00,dd793609a3bd40516f5332014df91900401a488abf11c91e3767701d53f39d04,112549772,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,LA,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_22_tabblock20.zip
CENSUS-2020-MO-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/29_MISSOURI/29/tl_2020_29_tabblock20.zip,2026-09-04T00:58:35.196727+00:00,2021-01-25T14:18:36+00:00,a58d219cc083321de4e683dee2878ab05a48c28b96b54c8f4424ba9c5915fdb0,197345691,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,MO,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_29_tabblock20.zip
CENSUS-2020-MS-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/28_MISSISSIPPI/28/tl_2020_28_tabblock20.zip,2026-09-04T00:58:35.289725+00:00,2021-02-01T14:38:10+00:00,82aad156306c164e11fd1f6c72b6a299801f93426ad7bb6ee93612df6e68fb68,118217432,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,MS,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_28_tabblock20.zip
CENSUS-2020-NC-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/37_NORTH_CAROLINA/37/tl_2020_37_tabblock20.zip,2026-09-04T00:58:43.400185+00:00,2021-01-25T14:32:42+00:00,69e7858e097d7abcada9a346f94262a6113ad89ab78443653e6079818b555c5b,202604850,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,NC,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_37_tabblock20.zip
CENSUS-2020-OK-TABBLOCK20,U.S. Census Bureau,https://www2.census.gov/geo/tiger/TIGER2020PL/STATE/40_OKLAHOMA/40/tl_2020_40_tabblock20.zip,2026-09-04T00:58:37.983520+00:00,2021-02-08T16:20:40+00:00,46c1d52f8452c89f470edb3d3326b91e0994ee7b4386dc2d6c7352124c5318ff,110227879,application/zip,U.S. Census Bureau public data; TIGER/Line attribution required,OK,2020,2020 Census tabulation blocks,statewide TIGER/Line 2020 Census block polygons,acquired,data/raw/census/tl_2020_40_tabblock20.zip
