historical_war_run_id,cycle,fit_scope,n,backcast_mean_war,same_era_mean_war,mean_diff,median_diff,sd_diff,min_diff,max_diff,p05_diff,p95_diff,mae,max_abs_diff,headline_mae,alternative_mae,sign_change_share,pearson,spearman
AL-HIST-WAR-V1-76814789B2F7641E4255,all,pooled_1994_2014,412,20.45514797339712,-2.6214198018333793e-15,-20.45514797339712,-21.657251196050296,8.023691475356905,-33.149269659155124,20.141293084218624,-31.346671856545402,-7.4267143386844205,20.69336951536946,33.149269659155124,24.614565190323972,15.829530425918854,0.33980582524271846,0.9386419530022672,0.9362318099509545
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,pooled_1994_2014,72,18.54289304930154,-2.5147755854519662,-21.057668634753504,-23.36439792715467,7.812211547819685,-30.52941536413867,2.3483968784499183,-29.388296953699133,-6.130732215092822,21.122901881377114,30.52941536413867,23.15645707920433,17.850368696573828,0.3194444444444444,0.9453112932667437,0.9344652389221174
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,pooled_1994_2014,85,27.90644459156157,3.1784957217575687,-24.727948869803992,-25.052572153227093,6.358963510068106,-33.149269659155124,-6.508449220828005,-32.85169565237743,-15.057125239535884,24.727948869803992,33.149269659155124,29.116821605697837,14.674537745672195,0.32941176470588235,0.9425633781624548,0.9431307406683603
AL-HIST-WAR-V1-76814789B2F7641E4255,2002,pooled_1994_2014,74,16.77147741744461,-3.875436504109419,-20.64691392155403,-20.68056194507769,6.908787564703948,-30.891594495974857,-5.142172068610247,-30.33710886760043,-8.735038353800235,20.64691392155403,30.891594495974857,22.17507217221173,16.283803411102124,0.3108108108108108,0.9635519976864293,0.9579118844872268
AL-HIST-WAR-V1-76814789B2F7641E4255,2006,pooled_1994_2014,62,31.741025927165126,10.759428128258811,-20.981597798906325,-21.72591042802111,8.81411623997217,-31.31290175453573,20.141293084218624,-30.182585983372352,-11.969019231871913,21.63131693065531,31.31290175453573,34.21064441909975,17.131101052096174,0.3064516129032258,0.953445677001778,0.9408224421444941
AL-HIST-WAR-V1-76814789B2F7641E4255,2010,pooled_1994_2014,63,14.55835302760777,-4.28050708899051,-18.83886011659828,-18.44264425904966,6.852675281496762,-26.466997298867973,-4.054983926514442,-26.22241692701181,-7.487926180776009,18.83886011659828,26.466997298867973,20.128069820154167,14.537562515037937,0.42857142857142855,0.9341037802725938,0.9206989247311829
AL-HIST-WAR-V1-76814789B2F7641E4255,2014,pooled_1994_2014,56,10.610280323084643,-3.5667605399714266,-14.17704086305607,-12.61362595651558,8.119174393907398,-27.914656405593316,13.352135963972767,-26.683416248477652,-4.661508818930742,15.12646756604299,27.914656405593316,17.302186050515783,14.39657365793225,0.35714285714285715,0.9082231262644089,0.9107313738892687
