historical_war_run_id,group_type,group,n,median_expected_gap_se,mean_expected_gap_se,median_war_interval_width,share_war_interval_excludes_zero,share_war_party_stable_all_draws,mean_war_party_draw_agreement
AL-HIST-WAR-V1-76814789B2F7641E4255,all,all,412,2.608171709524932,3.8855649068634857,8.568535721660679,0.8519417475728155,0.7742718446601942,0.9612257281553398
AL-HIST-WAR-V1-76814789B2F7641E4255,cycle,1994,72,4.6845396091999145,6.61975916084229,14.8297536475058,0.6944444444444444,0.5833333333333334,0.9246527777777778
AL-HIST-WAR-V1-76814789B2F7641E4255,cycle,1998,85,4.874725586926718,5.025959038419183,15.711336475617685,0.8941176470588236,0.8352941176470589,0.9622941176470589
AL-HIST-WAR-V1-76814789B2F7641E4255,cycle,2002,74,2.429960622394576,3.8111219858360084,7.831004925475847,0.7702702702702703,0.6621621621621622,0.9442567567567568
AL-HIST-WAR-V1-76814789B2F7641E4255,cycle,2006,62,2.2513088662641345,3.1046839143153866,7.345811483515627,0.9516129032258065,0.9032258064516129,0.9920967741935484
AL-HIST-WAR-V1-76814789B2F7641E4255,cycle,2010,63,1.4846440551460178,1.9225848434346655,4.728150579536729,0.9206349206349206,0.8888888888888888,0.9842857142857142
AL-HIST-WAR-V1-76814789B2F7641E4255,cycle,2014,56,1.731826856113587,1.8104873036728222,5.129453224184128,0.9107142857142857,0.8035714285714286,0.9689285714285715
