historical_war_run_id,cycle,chamber,district,published_raw_gap,reproduced_raw_gap,abs_difference_raw_gap,published_fitted_structural_expected_gap,reproduced_backcast_expected_gap,abs_difference_fitted_structural_expected_gap,published_fitted_structural_nonlag_expected_gap,reproduced_backcast_nonlag_expected_gap,abs_difference_fitted_structural_nonlag_expected_gap,published_fitted_lag_component,reproduced_backcast_lag_component,abs_difference_fitted_lag_component,published_war,reproduced_backcast_war,abs_difference_war,published_modern_backcast_structural_expected_gap,abs_difference_modern_backcast_structural_expected_gap,published_modern_backcast_war,abs_difference_modern_backcast_war
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,26,21.156631856424163,21.156631856424163,0.0,-6.6348607256682826,-6.6348607256682826,0.0,-5.726316072741101,-5.726316072741101,0.0,-0.9085446529271816,-0.9085446529271817,1.1102230246251565e-16,27.791492582092445,27.791492582092445,0.0,-6.6348607256682826,0.0,27.791492582092445,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,27,26.741201986702663,26.741201986702663,0.0,-6.461631906588098,-6.461631906588098,0.0,-3.5241315300217027,-3.5241315300217027,0.0,-2.937500376566395,-2.937500376566395,0.0,33.20283389329076,33.20283389329076,0.0,-6.461631906588098,0.0,33.20283389329076,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,28,20.51169079076965,20.51169079076965,0.0,-8.31145423954987,-8.31145423954987,0.0,-7.831974363315307,-7.831974363315307,0.0,-0.4794798762345618,-0.4794798762345618,0.0,28.82314503031952,28.823145030319516,3.552713678800501e-15,-8.31145423954987,0.0,28.82314503031952,3.552713678800501e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,29,34.47109144945283,34.47109144945283,0.0,-6.598589443946742,-6.598589443946742,0.0,-7.865036272737869,-7.8650362727378695,8.881784197001252e-16,1.2664468287911277,1.2664468287911275,2.220446049250313e-16,41.06968089339957,41.06968089339957,0.0,-6.598589443946742,0.0,41.06968089339957,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,30,15.83509011048188,15.83509011048188,0.0,-9.92110672405338,-9.921106724053379,1.7763568394002505e-15,-5.285633373362409,-5.285633373362409,0.0,-4.63547335069097,-4.63547335069097,0.0,25.75619683453526,25.75619683453526,0.0,-9.92110672405338,1.7763568394002505e-15,25.75619683453526,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,32,-32.12751555993621,-32.12751555993621,0.0,-16.124835603318935,-16.124835603318935,0.0,-6.951812843903856,-6.951812843903856,0.0,-9.17302275941508,-9.17302275941508,0.0,-16.00267995661727,-16.00267995661727,0.0,-16.124835603318935,0.0,-16.00267995661727,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,33,-2.8668417971304656,-2.8668417971304656,0.0,-6.039751276315789,-6.039751276315789,0.0,-6.039751276315789,-6.039751276315789,0.0,0.0,0.0,0.0,3.172909479185323,3.172909479185323,0.0,-6.039751276315789,0.0,3.172909479185323,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,35,-38.67867543450733,-38.67867543450733,0.0,-19.29962026618435,-19.29962026618435,0.0,-6.487730349190855,-6.487730349190855,0.0,-12.811889916993492,-12.811889916993493,1.7763568394002505e-15,-19.379055168322985,-19.379055168322985,0.0,-19.29962026618435,0.0,-19.379055168322985,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,36,-50.07397241215239,-50.07397241215239,0.0,-19.439587239088727,-19.439587239088727,0.0,-6.6047486483360185,-6.6047486483360185,0.0,-12.834838590752708,-12.834838590752708,0.0,-30.634385173063663,-30.634385173063666,3.552713678800501e-15,-19.439587239088727,0.0,-30.634385173063663,3.552713678800501e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,40,11.440769100109373,11.440769100109373,0.0,5.529249109369077,5.529249109369077,0.0,3.021030316490364,3.0210303164903642,4.440892098500626e-16,2.508218792878713,2.508218792878713,0.0,5.911519990740295,5.911519990740295,0.0,5.529249109369077,0.0,5.911519990740295,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,42,32.58942802956143,32.58942802956143,0.0,-12.682171997004753,-12.682171997004751,1.7763568394002505e-15,-3.8018506425084455,-3.8018506425084455,0.0,-8.880321354496306,-8.880321354496306,0.0,45.27160002656618,45.27160002656618,0.0,-12.682171997004753,1.7763568394002505e-15,45.27160002656618,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,43,12.294305308031923,12.294305308031923,0.0,18.11655025312315,18.11655025312315,0.0,8.19773176448692,8.19773176448692,0.0,9.918818488636232,9.918818488636232,0.0,-5.822244945091228,-5.822244945091228,0.0,18.11655025312315,0.0,-5.822244945091228,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,46,7.430769173096607,7.430769173096607,0.0,18.385601447090064,18.385601447090064,0.0,13.221064127080982,13.221064127080982,0.0,5.164537320009082,5.164537320009082,0.0,-10.954832273993455,-10.954832273993457,1.7763568394002505e-15,18.385601447090064,0.0,-10.954832273993455,1.7763568394002505e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,48,7.276332702163458,7.276332702163458,0.0,20.082178770686017,20.082178770686017,0.0,12.561279297330485,12.561279297330483,1.7763568394002505e-15,7.520899473355534,7.520899473355534,0.0,-12.80584606852256,-12.805846068522559,1.7763568394002505e-15,20.082178770686017,0.0,-12.80584606852256,1.7763568394002505e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,49,-2.749286337960083,-2.749286337960083,0.0,-2.8990316070822004,-2.8990316070822004,0.0,-2.8990316070822004,-2.8990316070822004,0.0,0.0,0.0,0.0,0.1497452691221172,0.14974526912211727,8.326672684688674e-17,-2.8990316070822004,0.0,0.1497452691221172,8.326672684688674e-17
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,50,9.45184843425261,9.45184843425261,0.0,18.15978344064009,18.159783440640094,3.552713678800501e-15,11.03553478230118,11.035534782301179,1.7763568394002505e-15,7.124248658338916,7.1242486583389155,8.881784197001252e-16,-8.707935006387483,-8.707935006387483,0.0,18.15978344064009,3.552713678800501e-15,-8.707935006387483,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,53,-15.773160321408447,-15.773160321408447,0.0,-17.26376647587557,-17.26376647587557,0.0,-6.950368453286371,-6.950368453286371,0.0,-10.3133980225892,-10.3133980225892,0.0,1.4906061544671232,1.4906061544671232,0.0,-17.26376647587557,0.0,1.4906061544671232,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,54,4.933568584766917,4.933568584766917,0.0,-9.02880111969672,-9.028801119696721,1.7763568394002505e-15,-6.094383851034641,-6.094383851034641,0.0,-2.934417268662081,-2.934417268662081,0.0,13.962369704463638,13.962369704463638,0.0,-9.02880111969672,1.7763568394002505e-15,13.962369704463638,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,55,7.836525274864009,7.836525274864009,0.0,-8.526149104683975,-8.526149104683975,0.0,-6.763956405331321,-6.763956405331321,0.0,-1.7621926993526549,-1.7621926993526547,2.220446049250313e-16,16.362674379547983,16.362674379547983,0.0,-8.526149104683975,0.0,16.362674379547983,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,58,25.37556640487264,25.37556640487264,0.0,-17.58571425383427,-17.58571425383427,0.0,-6.999308971719074,-6.999308971719074,0.0,-10.586405282115194,-10.586405282115194,0.0,42.96128065870691,42.96128065870691,0.0,-17.58571425383427,0.0,42.96128065870691,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,60,-5.97133842262701,-5.97133842262701,0.0,-14.177075904326584,-14.177075904326584,0.0,-6.587459044798393,-6.587459044798393,0.0,-7.58961685952819,-7.58961685952819,0.0,8.205737481699574,8.205737481699574,0.0,-14.177075904326584,0.0,8.205737481699574,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,62,17.837816048065772,17.837816048065772,0.0,-5.806141747311974,-5.806141747311974,0.0,-2.964320036126657,-2.964320036126657,0.0,-2.841821711185317,-2.8418217111853172,4.440892098500626e-16,23.643957795377744,23.643957795377744,0.0,-5.806141747311974,0.0,23.643957795377744,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,64,37.38759892684951,37.38759892684951,0.0,-6.962226398890244,-6.962226398890244,0.0,-5.08897788056578,-5.08897788056578,0.0,-1.873248518324464,-1.8732485183244636,4.440892098500626e-16,44.34982532573976,44.34982532573976,0.0,-6.962226398890244,0.0,44.34982532573976,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,65,20.47860924761392,20.47860924761392,0.0,-9.344986087805578,-9.344986087805578,0.0,-7.552577788123978,-7.552577788123978,0.0,-1.7924082996816004,-1.7924082996816004,0.0,29.823595335419498,29.823595335419498,0.0,-9.344986087805578,0.0,29.823595335419498,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,66,19.26725688636002,19.26725688636002,0.0,-9.62796255994826,-9.62796255994826,0.0,-6.175318485782801,-6.175318485782801,0.0,-3.452644074165459,-3.452644074165459,0.0,28.89521944630828,28.895219446308282,3.552713678800501e-15,-9.62796255994826,0.0,28.89521944630828,3.552713678800501e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,67,-6.152847284203233,-6.152847284203233,0.0,-8.046623925740501,-8.046623925740501,0.0,-6.6734859031030425,-6.6734859031030425,0.0,-1.373138022637459,-1.373138022637459,0.0,1.8937766415372683,1.8937766415372685,2.220446049250313e-16,-8.046623925740501,0.0,1.8937766415372683,2.220446049250313e-16
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,69,27.71669532833584,27.71669532833584,0.0,-6.514164426873402,-6.514164426873402,0.0,-6.458706978703896,-6.458706978703896,0.0,-0.0554574481695055,-0.055457448169505597,9.71445146547012e-17,34.230859755209245,34.230859755209245,0.0,-6.514164426873402,0.0,34.230859755209245,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,72,2.384698897515598,2.384698897515598,0.0,-10.198924601273871,-10.198924601273873,1.7763568394002505e-15,-6.948473498565331,-6.948473498565331,0.0,-3.250451102708542,-3.250451102708542,0.0,12.583623498789471,12.583623498789471,0.0,-10.198924601273871,1.7763568394002505e-15,12.583623498789471,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,73,12.56816516024248,12.56816516024248,0.0,8.357257472451563,8.357257472451563,0.0,8.357257472451563,8.357257472451563,0.0,0.0,0.0,0.0,4.210907687790916,4.210907687790916,0.0,8.357257472451563,0.0,4.210907687790916,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,75,25.34833337901213,25.34833337901213,0.0,12.62826623636271,12.62826623636271,0.0,8.222376156776194,8.222376156776194,0.0,4.405890079586516,4.405890079586516,0.0,12.720067142649418,12.720067142649418,0.0,12.62826623636271,0.0,12.720067142649418,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,76,16.5558366368998,16.5558366368998,0.0,-5.6792364659836485,-5.6792364659836485,0.0,-5.6792364659836485,-5.6792364659836485,0.0,0.0,0.0,0.0,22.23507310288345,22.23507310288345,0.0,-5.6792364659836485,0.0,22.23507310288345,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,79,14.935627371305966,14.935627371305966,0.0,-5.637595287236185,-5.637595287236185,0.0,-3.1130222043533,-3.1130222043532996,4.440892098500626e-16,-2.5245730828828856,-2.5245730828828856,0.0,20.57322265854215,20.57322265854215,0.0,-5.637595287236185,0.0,20.57322265854215,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,80,9.956833719673886,9.956833719673886,0.0,-8.013926099022537,-8.013926099022537,0.0,-4.994656288656981,-4.994656288656981,0.0,-3.0192698103655564,-3.0192698103655564,0.0,17.970759818696422,17.970759818696422,0.0,-8.013926099022537,0.0,17.970759818696422,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,85,43.17396273826681,43.17396273826681,0.0,-2.2057891323959207,-2.2057891323959207,0.0,-1.6276620503306385,-1.6276620503306383,2.220446049250313e-16,-0.5781270820652824,-0.5781270820652824,0.0,45.37975187066273,45.37975187066273,0.0,-2.2057891323959207,0.0,45.37975187066273,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,86,64.87878583509088,64.87878583509088,0.0,5.710171395198366,5.710171395198366,0.0,6.087388952645048,6.087388952645048,0.0,-0.3772175574466816,-0.3772175574466816,0.0,59.16861443989252,59.168614439892515,7.105427357601002e-15,5.710171395198366,0.0,59.16861443989252,7.105427357601002e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,87,27.25673033589933,27.256730335899334,3.552713678800501e-15,14.204043085167054,14.204043085167054,0.0,7.906279042885282,7.9062790428852825,8.881784197001252e-16,6.297764042281772,6.297764042281772,0.0,13.05268725073228,13.05268725073228,0.0,14.204043085167054,0.0,13.05268725073228,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,88,61.32665752547039,61.32665752547039,0.0,11.82302114491728,11.82302114491728,0.0,7.922817767343341,7.922817767343341,0.0,3.90020337757394,3.9002033775739395,4.440892098500626e-16,49.503636380553104,49.503636380553104,0.0,11.82302114491728,0.0,49.503636380553104,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,93,26.44698252812445,26.44698252812445,0.0,10.622419203660796,10.622419203660796,0.0,7.414977971118128,7.4149779711181285,8.881784197001252e-16,3.207441232542667,3.207441232542667,0.0,15.824563324463655,15.824563324463655,0.0,10.622419203660796,0.0,15.824563324463655,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,95,1.695130637131328,1.695130637131328,0.0,-0.9050672041494509,-0.9050672041494507,1.1102230246251565e-16,0.786382068370499,0.786382068370499,0.0,-1.6914492725199497,-1.6914492725199497,0.0,2.600197841280779,2.600197841280779,0.0,-0.9050672041494509,1.1102230246251565e-16,2.600197841280779,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,96,29.990356644839583,29.990356644839583,0.0,-6.772243977689197,-6.772243977689197,0.0,-4.5328126312388175,-4.5328126312388175,0.0,-2.2394313464503792,-2.2394313464503792,0.0,36.76260062252878,36.76260062252878,0.0,-6.772243977689197,0.0,36.76260062252878,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,97,1.5120163558466402,1.5120163558466402,0.0,-9.25558747350176,-9.25558747350176,0.0,-9.25558747350176,-9.25558747350176,0.0,0.0,0.0,0.0,10.7676038293484,10.7676038293484,0.0,-9.25558747350176,0.0,10.7676038293484,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,103,20.903340351793474,20.903340351793474,0.0,-20.19024658025783,-20.19024658025783,0.0,-9.633731529150229,-9.633731529150227,1.7763568394002505e-15,-10.556515051107604,-10.556515051107604,0.0,41.09358693205131,41.09358693205131,0.0,-20.19024658025783,0.0,41.09358693205131,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,104,13.042714218956425,13.042714218956425,0.0,-1.2568147970202306,-1.2568147970202306,0.0,-1.0088496017864403,-1.0088496017864403,0.0,-0.2479651952337902,-0.24796519523379024,2.7755575615628914e-17,14.299529015976656,14.299529015976656,0.0,-1.2568147970202306,0.0,14.299529015976656,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,105,12.8900154116793,12.8900154116793,0.0,-4.443723705558056,-4.443723705558056,0.0,-3.054692545081301,-3.054692545081301,0.0,-1.389031160476755,-1.3890311604767547,2.220446049250313e-16,17.333739117237357,17.333739117237357,0.0,-4.443723705558056,0.0,17.333739117237357,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,2,15.184012227603857,15.184012227603857,0.0,-4.19404770872243,-4.19404770872243,0.0,-1.5394239973112098,-1.5394239973112098,0.0,-2.654623711411221,-2.6546237114112206,4.440892098500626e-16,19.378059936326288,19.378059936326288,0.0,-4.19404770872243,0.0,19.378059936326288,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,3,23.38510232299137,23.38510232299137,0.0,-2.6515467055698854,-2.6515467055698854,0.0,-2.282528048170706,-2.2825280481707066,4.440892098500626e-16,-0.3690186573991787,-0.3690186573991787,0.0,26.036649028561254,26.036649028561254,0.0,-2.6515467055698854,0.0,26.036649028561254,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,4,-9.035977518348568,-9.035977518348568,0.0,-3.6569340262574297,-3.6569340262574297,0.0,-1.0184413544362416,-1.0184413544362416,0.0,-2.6384926718211883,-2.6384926718211883,0.0,-5.379043492091139,-5.379043492091139,0.0,-3.6569340262574297,0.0,-5.379043492091139,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,5,53.86475474815955,53.86475474815955,0.0,18.861437550508068,18.861437550508068,0.0,7.927054814318959,7.927054814318959,0.0,10.934382736189107,10.934382736189109,1.7763568394002505e-15,35.003317197651484,35.003317197651484,0.0,18.861437550508068,0.0,35.003317197651484,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,7,-11.505939750106906,-11.505939750106906,0.0,-8.911658703748056,-8.911658703748056,0.0,-4.745623658551175,-4.745623658551175,0.0,-4.166035045196882,-4.166035045196882,0.0,-2.5942810463588497,-2.5942810463588497,0.0,-8.911658703748056,0.0,-2.5942810463588497,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,9,23.801140362676712,23.801140362676712,0.0,-6.783696474609393,-6.783696474609393,0.0,-4.771641970013655,-4.771641970013655,0.0,-2.0120545045957376,-2.0120545045957376,0.0,30.584836837286105,30.584836837286105,0.0,-6.783696474609393,0.0,30.584836837286105,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,10,-18.61759790684941,-18.61759790684941,0.0,-9.699376246676833,-9.699376246676831,1.7763568394002505e-15,-6.736671021156427,-6.736671021156427,0.0,-2.962705225520404,-2.962705225520404,0.0,-8.91822166017258,-8.91822166017258,0.0,-9.699376246676833,1.7763568394002505e-15,-8.91822166017258,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,12,-27.474080995051267,-27.474080995051267,0.0,-18.60739750137161,-18.60739750137161,0.0,-6.541837671588775,-6.541837671588775,0.0,-12.065559829782837,-12.065559829782837,0.0,-8.866683493679655,-8.866683493679655,0.0,-18.60739750137161,0.0,-8.866683493679655,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,14,1.9899639962084803,1.9899639962084803,0.0,-1.2463525356775975,-1.2463525356775975,0.0,2.0328530317919915,2.0328530317919915,0.0,-3.279205567469589,-3.279205567469589,0.0,3.236316531886078,3.236316531886078,0.0,-1.2463525356775975,0.0,3.236316531886078,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,18,9.126935843915646,9.126935843915646,0.0,-10.772902364734698,-10.772902364734698,0.0,-6.467157442812251,-6.467157442812251,0.0,-4.305744921922447,-4.305744921922447,0.0,19.899838208650344,19.899838208650344,0.0,-10.772902364734698,0.0,19.899838208650344,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,22,22.74771515208804,22.74771515208804,0.0,-8.025244756727883,-8.025244756727883,0.0,-6.092142073967024,-6.092142073967024,0.0,-1.9331026827608595,-1.9331026827608593,2.220446049250313e-16,30.772959908815924,30.772959908815924,0.0,-8.025244756727883,0.0,30.772959908815924,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,23,39.2775061752833,39.2775061752833,0.0,-8.422546465854108,-8.422546465854108,0.0,-6.353233352852966,-6.353233352852966,0.0,-2.069313113001142,-2.069313113001142,0.0,47.70005264113741,47.700052641137404,7.105427357601002e-15,-8.422546465854108,0.0,47.70005264113741,7.105427357601002e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,25,134.8873834175745,134.8873834175745,0.0,14.516425440213698,14.516425440213698,0.0,9.315128799585812,9.315128799585812,0.0,5.201296640627886,5.201296640627886,0.0,120.37095797736082,120.37095797736082,0.0,14.516425440213698,0.0,120.37095797736082,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,27,15.30292154142452,15.30292154142452,0.0,-9.98400385686969,-9.98400385686969,0.0,-4.654412928957478,-4.654412928957478,0.0,-5.329590927912212,-5.329590927912212,0.0,25.28692539829421,25.28692539829421,0.0,-9.98400385686969,0.0,25.28692539829421,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,28,32.8412771948267,32.8412771948267,0.0,-0.5012808441858172,-0.5012808441858172,0.0,-5.208889516508535,-5.208889516508535,0.0,4.707608672322717,4.707608672322717,0.0,33.34255803901252,33.342558039012516,7.105427357601002e-15,-0.5012808441858172,0.0,33.34255803901252,7.105427357601002e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,32,-4.705837218714834,-4.705837218714834,0.0,-1.006035231318681,-1.006035231318681,0.0,-0.347127744025155,-0.347127744025155,0.0,-0.6589074872935259,-0.6589074872935259,0.0,-3.6998019873961527,-3.6998019873961527,0.0,-1.006035231318681,0.0,-3.6998019873961527,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,34,-16.398017797055005,-16.398017797055005,0.0,2.5967278182069418,2.5967278182069418,0.0,1.038857568897244,1.038857568897244,0.0,1.557870249309698,1.5578702493096979,2.220446049250313e-16,-18.994745615261948,-18.994745615261948,0.0,2.5967278182069418,0.0,-18.994745615261948,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,35,23.9138607019014,23.9138607019014,0.0,-8.039033044433422,-8.039033044433422,0.0,-4.763043441936961,-4.763043441936961,0.0,-3.2759896024964608,-3.2759896024964608,0.0,31.952893746334823,31.952893746334823,0.0,-8.039033044433422,0.0,31.952893746334823,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,1,10.885087497657482,10.885087497657482,0.0,-0.3116384223572399,-0.31163842235723993,5.551115123125783e-17,2.242697318472945,2.2426973184729455,4.440892098500626e-16,-2.5543357408301857,-2.5543357408301857,0.0,11.19672592001472,11.196725920014721,1.7763568394002505e-15,-0.3116384223572399,5.551115123125783e-17,11.19672592001472,1.7763568394002505e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,2,21.779726640213585,21.779726640213585,0.0,-0.0333718431429119,-0.03337184314291197,6.938893903907228e-17,2.1005993091001898,2.1005993091001898,0.0,-2.133971152243101,-2.1339711522431015,4.440892098500626e-16,21.813098483356494,21.813098483356498,3.552713678800501e-15,-0.0333718431429119,6.938893903907228e-17,21.813098483356494,3.552713678800501e-15
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,3,25.890369829159003,25.890369829159003,0.0,1.570559408648507,1.570559408648507,0.0,1.3648805548136924,1.3648805548136924,0.0,0.2056788538348146,0.20567885383481466,5.551115123125783e-17,24.319810420510496,24.319810420510496,0.0,1.570559408648507,0.0,24.319810420510496,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,4,23.590646989384155,23.590646989384155,0.0,-8.132593053779605,-8.132593053779605,0.0,-7.764167901821134,-7.764167901821134,0.0,-0.3684251519584709,-0.3684251519584709,0.0,31.72324004316376,31.72324004316376,0.0,-8.132593053779605,0.0,31.72324004316376,0.0
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,5,29.591766645993506,29.591766645993506,0.0,1.1390781163376529,1.1390781163376527,2.220446049250313e-16,4.517002963485169,4.517002963485169,0.0,-3.377924847147516,-3.377924847147516,0.0,28.45268852965585,28.452688529655852,3.552713678800501e-15,1.1390781163376529,2.220446049250313e-16,28.45268852965585,3.552713678800501e-15
