historical_war_run_id,cycle,chamber,district,lag_context_available,raw_gap,direct_overperformance,backcast_expected_gap,backcast_war,same_era_expected_gap,same_era_war,diff_same_era_minus_backcast,war_party_backcast,war_party_same_era,sign_change_same_era
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,26,True,21.156631856424163,21.156631856424163,-6.6348607256682826,27.791492582092445,19.54455804870892,1.612073807715241,-26.179418774377204,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,27,True,26.741201986702663,26.741201986702663,-6.461631906588098,33.20283389329076,21.46682719290892,5.2743747937937435,-27.928459099497015,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,28,True,20.51169079076965,20.51169079076965,-8.31145423954987,28.823145030319516,14.065345284811986,6.446345505957662,-22.376799524361854,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,29,True,34.47109144945283,34.47109144945283,-6.598589443946742,41.06968089339957,16.081361322523044,18.389730126929784,-22.679950766469787,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,30,True,15.83509011048188,15.83509011048188,-9.921106724053379,25.75619683453526,15.976876747280116,-0.14178663679823522,-25.897983471333497,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,32,True,-32.12751555993621,-32.12751555993621,-16.124835603318935,-16.00267995661727,-18.473232481768854,-13.654283078167353,2.3483968784499183,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,33,False,-2.8668417971304656,-2.8668417971304656,-6.039751276315789,3.172909479185323,13.857949079691199,-16.724790876821665,-19.897700356006986,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,35,True,-38.67867543450733,-38.67867543450733,-19.29962026618435,-19.379055168322985,-9.727338427227195,-28.951337007280138,-9.572281838957153,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,36,True,-50.07397241215239,-50.07397241215239,-19.439587239088727,-30.634385173063666,-10.739615371990517,-39.334357040161876,-8.69997186709821,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,40,True,11.440769100109373,11.440769100109373,5.529249109369077,5.911519990740295,32.77320485050038,-21.332435750391006,-27.243955741131302,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,42,True,32.58942802956143,32.58942802956143,-12.682171997004751,45.27160002656618,6.589304428907077,26.000123600654355,-19.27147642591183,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,43,True,12.294305308031923,12.294305308031923,18.11655025312315,-5.822244945091228,47.119690889698056,-34.82538558166613,-29.003140636574905,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,46,True,7.430769173096607,7.430769173096607,18.385601447090064,-10.954832273993457,44.97532331309893,-37.544554140002326,-26.58972186600887,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,48,True,7.276332702163458,7.276332702163458,20.082178770686017,-12.805846068522559,47.434873293598365,-40.15854059143491,-27.352694522912348,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,49,False,-2.749286337960083,-2.749286337960083,-2.8990316070822004,0.14974526912211727,19.19366449655483,-21.942950834514914,-22.09269610363703,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,50,True,9.45184843425261,9.45184843425261,18.159783440640094,-8.707935006387483,45.909365561048034,-36.45751712679542,-27.74958212040794,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,53,True,-15.773160321408447,-15.773160321408447,-17.26376647587557,1.4906061544671232,-12.019637879849789,-3.7535224415586583,-5.2441285960257815,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,54,True,4.933568584766917,4.933568584766917,-9.028801119696721,13.962369704463638,5.0025775572260684,-0.06900897245915161,-14.03137867692279,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,55,True,7.836525274864009,7.836525274864009,-8.526149104683975,16.362674379547983,1.1954763956424657,6.641048879221543,-9.72162550032644,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,58,True,25.37556640487264,25.37556640487264,-17.58571425383427,42.96128065870691,-13.554440836515319,38.930007241387955,-4.031273417318957,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,60,True,-5.97133842262701,-5.97133842262701,-14.177075904326584,8.205737481699574,-4.170807045040423,-1.8005313775865872,-10.00626885928616,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,62,True,17.837816048065772,17.837816048065772,-5.806141747311974,23.643957795377744,16.138446525910062,1.6993695221557097,-21.944588273222035,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,64,True,37.38759892684951,37.38759892684951,-6.962226398890244,44.34982532573976,19.776705257416936,17.610893669432578,-26.73893165630718,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,65,True,20.47860924761392,20.47860924761392,-9.344986087805578,29.823595335419498,13.425684250728143,7.052924996885778,-22.77067033853372,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,66,True,19.26725688636002,19.26725688636002,-9.62796255994826,28.895219446308282,15.350349120600626,3.916907765759394,-24.978311680548888,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,67,True,-6.152847284203233,-6.152847284203233,-8.046623925740501,1.8937766415372685,2.6315253010484376,-8.78437258525167,-10.678149226788939,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,69,True,27.71669532833584,27.71669532833584,-6.514164426873402,34.230859755209245,6.099959583903612,21.61673574443223,-12.614124010777015,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,72,True,2.384698897515598,2.384698897515598,-10.198924601273873,12.583623498789471,-3.342789425126192,5.72748832264179,-6.856135176147681,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,73,False,12.56816516024248,12.56816516024248,8.357257472451563,4.210907687790916,24.450903879902153,-11.882738719659674,-16.093646407450592,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,75,True,25.34833337901213,25.34833337901213,12.62826623636271,12.720067142649418,40.39817538645033,-15.049842007438205,-27.76990915008762,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,76,False,16.5558366368998,16.5558366368998,-5.6792364659836485,22.23507310288345,14.832769069118754,1.7230675677810474,-20.512005535102404,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,79,True,14.935627371305966,14.935627371305966,-5.637595287236185,20.57322265854215,16.16522802985193,-1.2296006585459658,-21.802823317088116,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,80,True,9.956833719673886,9.956833719673886,-8.013926099022537,17.970759818696422,9.937836923526334,0.018996796147552786,-17.951763022548867,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,85,True,43.17396273826681,43.17396273826681,-2.2057891323959207,45.37975187066273,21.810271841400255,21.363690896866554,-24.016060973796176,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,86,True,64.87878583509088,64.87878583509088,5.710171395198366,59.168614439892515,32.605622820731774,32.273163014359106,-26.89545142553341,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,87,True,27.256730335899334,27.256730335899334,14.204043085167054,13.05268725073228,42.44135549076435,-15.184625154865017,-28.237312405597297,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,88,True,61.32665752547039,61.32665752547039,11.82302114491728,49.503636380553104,39.523389724716125,21.803267800754263,-27.70036857979884,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,93,True,26.44698252812445,26.44698252812445,10.622419203660796,15.824563324463655,38.23001941625966,-11.783036888135207,-27.60760021259886,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,95,True,1.695130637131328,1.695130637131328,-0.9050672041494507,2.600197841280779,29.079929640621557,-27.38479900349023,-29.984996844771008,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,96,True,29.990356644839583,29.990356644839583,-6.772243977689197,36.76260062252878,20.46086449010455,9.529492154735031,-27.23310846779375,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,97,False,1.5120163558466402,1.5120163558466402,-9.25558747350176,10.7676038293484,13.592882700923859,-12.080866345077219,-22.84847017442562,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,103,True,20.903340351793474,20.903340351793474,-20.19024658025783,41.09358693205131,-8.035016475260342,28.938356827053816,-12.155230104997493,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,104,True,13.042714218956425,13.042714218956425,-1.2568147970202306,14.299529015976656,28.59783311559272,-15.555118896636296,-29.854647912612954,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,lower,105,True,12.8900154116793,12.8900154116793,-4.443723705558056,17.333739117237357,24.15461370762726,-11.264598295947959,-28.598337413185316,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,2,True,15.184012227603857,15.184012227603857,-4.19404770872243,19.378059936326288,19.019861939961075,-3.835849712357218,-23.213909648683504,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,3,True,23.38510232299137,23.38510232299137,-2.6515467055698854,26.036649028561254,20.236609937743857,3.1484923852475113,-22.888156643313742,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,4,True,-9.035977518348568,-9.035977518348568,-3.6569340262574297,-5.379043492091139,20.05535955946965,-29.091337077818217,-23.71229358572708,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,5,True,53.86475474815955,53.86475474815955,18.861437550508068,35.003317197651484,47.980749274552224,5.884005473607324,-29.11931172404416,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,7,True,-11.505939750106906,-11.505939750106906,-8.911658703748056,-2.5942810463588497,8.609141010269905,-20.115080760376813,-17.52079971401796,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,9,True,23.801140362676712,23.801140362676712,-6.783696474609393,30.584836837286105,19.82090319102405,3.9802371716526608,-26.604599665633444,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,10,True,-18.61759790684941,-18.61759790684941,-9.699376246676831,-8.91822166017258,13.833229961030973,-32.450827867880385,-23.532606207707804,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,12,True,-27.474080995051267,-27.474080995051267,-18.60739750137161,-8.866683493679655,-11.630897767341146,-15.84318322771012,-6.976499734030465,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,14,True,1.9899639962084803,1.9899639962084803,-1.2463525356775975,3.236316531886078,24.156613034814573,-22.166649038606092,-25.40296557049217,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,18,True,9.126935843915646,9.126935843915646,-10.772902364734698,19.899838208650344,-1.301687848087795,10.428623692003441,-9.471214516646903,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,22,True,22.74771515208804,22.74771515208804,-8.025244756727883,30.772959908815924,16.858810232100126,5.888904919987915,-24.88405498882801,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,23,True,39.2775061752833,39.2775061752833,-8.422546465854108,47.700052641137404,2.534363535245106,36.743142640038194,-10.95691000109921,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,25,True,134.8873834175745,134.8873834175745,14.516425440213698,120.37095797736082,42.13458291458251,92.752800502992,-27.618157474368815,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,27,True,15.30292154142452,15.30292154142452,-9.98400385686969,25.28692539829421,7.520684921200592,7.782236620223928,-17.504688778070282,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,28,True,32.8412771948267,32.8412771948267,-0.5012808441858172,33.342558039012516,17.605286656298574,15.235990538528128,-18.10656750048439,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,32,True,-4.705837218714834,-4.705837218714834,-1.006035231318681,-3.6998019873961527,28.711021447514316,-33.416858666229146,-29.717056678832993,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,34,True,-16.398017797055005,-16.398017797055005,2.5967278182069418,-18.994745615261948,33.126143182345615,-49.52416097940062,-30.52941536413867,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,upper,35,True,23.9138607019014,23.9138607019014,-8.039033044433422,31.952893746334823,18.29307291548869,5.620787786412709,-26.332105959922114,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,1,True,10.885087497657482,10.885087497657482,-0.31163842235723993,11.196725920014721,24.977515779008638,-14.092428281351156,-25.289154201365875,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,2,True,21.779726640213585,21.779726640213585,-0.03337184314291197,21.813098483356498,25.01920031008418,-3.239473669870595,-25.052572153227093,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,3,True,25.890369829159003,25.890369829159003,1.570559408648507,24.319810420510496,25.116997058247463,0.7733727709115392,-23.546437649598957,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,4,True,23.590646989384155,23.590646989384155,-8.132593053779605,31.72324004316376,5.767359752763573,17.82328723662058,-13.89995280654318,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,5,True,29.591766645993506,29.591766645993506,1.1390781163376527,28.452688529655852,29.8487060498492,-0.2569394038556929,-28.709627933511545,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,6,True,6.298681967581167,6.298681967581167,-10.287602379834507,16.586284347415674,2.6864723180784402,3.612209649502727,-12.974074697912947,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,8,False,40.045981708957605,40.045981708957605,2.858344952575818,37.187636756381785,30.619328704229275,9.42665300472833,-27.760983751653455,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,9,False,8.953376215726069,8.953376215726069,-1.9086025103400788,10.861978726066148,18.296493358241243,-9.343117142515174,-20.205095868581324,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,10,True,-4.499316411957986,-4.499316411957986,-5.515006170194356,1.0156897582363698,16.160961149432666,-20.66027756139065,-21.67596731962702,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,11,True,18.890506949634503,18.890506949634503,7.026009915507892,11.864497034126611,38.64281771073405,-19.752310761099547,-31.61680779522616,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,12,True,56.03719865808877,56.03719865808877,8.711152846188092,47.32604581190068,40.80968791240518,15.227510745683588,-32.09853506621709,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,13,True,30.9148213283596,30.9148213283596,11.782812900979625,19.132008427379976,43.82699786260326,-12.912176534243656,-32.04418496162363,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,14,True,36.72152231138488,36.72152231138488,9.955587816447878,26.765934494937003,41.34353424211621,-4.6220119307313325,-31.387946425668336,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,16,True,28.58946454396561,28.58946454396561,2.508506850223646,26.080957693741965,25.784927478843745,2.804537065121867,-23.276420628620098,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,17,True,65.81692223560866,65.81692223560866,10.49911992750661,55.317802308102046,42.608267924866006,23.208654310742652,-32.10914799735939,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,18,True,11.908899710146915,11.908899710146915,4.652538033422635,7.25636167672428,32.120545789313326,-20.21164607916641,-27.46800775589069,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,20,True,-27.069285054935197,-27.069285054935197,-10.151622694325582,-16.917662360609615,3.33825851015062,-30.407543565085817,-13.489881204476202,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,21,True,17.73526234018167,17.73526234018167,-6.033874953543863,23.769137293725535,10.936200125874652,6.799062214307018,-16.970075079418518,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,22,True,37.53330329925665,37.53330329925665,0.7918766632072176,36.74142663604943,27.817296219695482,9.71600707956117,-27.025419556488263,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,23,True,14.444333322011506,14.444333322011506,2.21910895477128,12.225224367240227,25.23694618106363,-10.792612859052124,-23.01783722629235,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,24,True,19.23747434189545,19.23747434189545,7.0328260051549645,12.204648336740485,38.588465575254574,-19.350991233359125,-31.555639570099608,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,25,True,68.93116514748161,68.93116514748161,11.060114477998997,57.871050669482614,43.76295879729601,25.1682063501856,-32.702844319297014,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,26,True,79.35291117015178,79.35291117015178,11.295720596097384,68.0571905740544,44.071954115163116,35.28095705498867,-32.776233519065734,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,27,True,41.28323626972109,41.28323626972109,5.1292534535901595,36.15398281613093,30.154719531557408,11.128516738163679,-25.02546607796725,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,28,True,45.57532434086688,45.57532434086688,6.138075974996533,39.437248365870346,35.120440518648536,10.454883822218342,-28.982364543652004,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,29,True,12.47688802302292,12.47688802302292,6.052453393474442,6.424434629548477,34.771487992879315,-22.294599969856396,-28.71903459940487,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,30,True,38.83429754800804,38.83429754800804,10.67875862808859,28.15553891991945,43.12136491947339,-4.287067371465355,-32.442606291384806,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,31,True,68.38243857738492,68.38243857738492,12.163973727455662,56.218464849929255,45.10798398758598,23.274454589798935,-32.94401026013032,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,32,True,32.508812489067395,32.508812489067395,3.8428083876188035,28.666004101448593,24.960721973988537,7.548090515078858,-21.117913586369735,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,35,True,15.790887198473246,15.790887198473246,2.0895549046003694,13.701332293872877,19.986813796365148,-4.195926597891901,-17.89725889176478,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,38,True,41.78681162098265,41.78681162098265,9.831207956263711,31.955603664718936,40.90978027789686,0.8770313430857897,-31.078572321633146,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,42,True,47.03455148561457,47.03455148561457,6.703075408573488,40.33147607704108,32.01789964850358,15.016651837110992,-25.31482423993009,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,49,True,53.20170039815915,53.20170039815915,2.731134523422206,50.47056587473694,20.20673714643418,32.99496325172497,-17.475602623011973,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,51,True,9.506376308480212,9.506376308480212,14.028888947533153,-4.522512639052941,40.405976913637986,-30.899600605157772,-26.37708796610483,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,54,True,40.869552265588126,40.869552265588126,0.9451888591343811,39.92436340645374,25.996787032842,14.872765232746126,-25.051598173707617,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,55,True,35.98998852046398,35.98998852046398,-7.980096129049693,43.97008464951367,-1.4716469082216825,37.46163542868567,-6.508449220828005,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,60,True,48.548418680458255,48.548418680458255,-3.8184049449364315,52.36682362539469,18.14074792959767,30.407670750860586,-21.9591528745341,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,62,True,13.845375640171502,13.845375640171502,-2.3723980515056855,16.217773691677188,14.50314047060871,-0.6577648304372072,-16.875538522114397,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,63,True,-6.077038036752175,-6.077038036752175,5.1973500117508395,-11.274388048503013,30.17882275889307,-36.25586079564525,-24.981472747142234,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,64,True,47.23225228824964,47.23225228824964,10.627100005856779,36.605152282392865,43.077922093866846,4.154330194382794,-32.45082208801007,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,65,True,65.73568163842702,65.73568163842702,13.300349899017467,52.435331739409555,46.209487832664095,19.52619380576293,-32.909137933646626,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,66,True,64.54316474531439,64.54316474531439,12.379906196812216,52.16325854850217,45.25046738251757,19.292697362796815,-32.870561185705355,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,67,True,31.41650649668868,31.41650649668868,5.71411803198388,25.7023884647048,30.97315039298683,0.4433561037018485,-25.25903236100295,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,72,True,32.0085239304857,32.0085239304857,10.039742230675412,21.96878169981029,38.39514212509796,-6.386618194612261,-28.35539989442255,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,79,True,9.588432293370214,9.588432293370214,0.36644470187818956,9.221987591492026,24.146189014215384,-14.55775672084517,-23.779744312337193,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,80,True,50.91378670506969,50.91378670506969,12.4178872869796,38.49589941809009,44.83069137792224,6.083095327147447,-32.41280409094264,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,81,True,70.90299904787526,70.90299904787526,8.74698761128166,62.156011436593595,40.57145136718883,30.331547680686427,-31.824463755907168,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,84,True,33.40915577862603,33.40915577862603,5.426262359484261,27.982893419141767,29.56621535133451,3.84294042729152,-24.139952991850247,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,86,True,80.45505966267399,80.45505966267399,15.427305903527163,65.02775375914683,48.383556696116756,32.07150296655723,-32.9562507925896,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,87,True,40.05286980624616,40.05286980624616,4.205618735932353,35.8472510703138,21.607540713562724,18.445329092683433,-17.40192197763037,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,89,True,47.67661997536601,47.67661997536601,7.144084519442444,40.532535455923565,32.60661359835852,15.070006377007488,-25.462529078916077,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,91,True,45.08079989777153,45.08079989777153,1.6139024419529406,43.46689745581859,19.41580359549271,25.664996302278816,-17.801901153539774,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,95,True,9.935128000300516,9.935128000300516,3.5765836352384133,6.3585443650621025,20.70455233228896,-10.769424331988443,-17.127968697050544,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,96,True,14.538920354254664,14.538920354254664,12.02136055274105,2.517559801513613,38.30055408275352,-23.761633728498857,-26.27919353001247,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,102,True,13.427837492457094,13.427837492457094,14.750666181686704,-1.3228286892296097,33.422640297624696,-19.994802805167602,-18.671974115937992,R,R,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,104,True,32.61295335723472,32.61295335723472,9.755837298531553,22.85711605870317,28.558864265842395,4.054089091392328,-18.803026967310842,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,lower,105,True,35.386895863368444,35.386895863368444,7.488615535215676,27.89828032815277,26.18438167242922,9.202514190939223,-18.695766137213546,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,1,True,29.05805111514405,29.05805111514405,0.5709294129258093,28.48712170221824,24.99117862328468,4.066872491859371,-24.420249210358868,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,2,True,27.41574164148581,27.41574164148581,2.6005776875977524,24.815163953888057,31.25029567427042,-3.8345540327846095,-28.649717986672666,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,3,True,52.58189948051072,52.58189948051072,6.924229678301614,45.65766980220911,36.14399755101101,16.43790192949971,-29.219767872709397,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,4,True,31.49882734902606,31.49882734902606,-0.6074424067879463,32.10626975581401,22.58826430703349,8.910563041992571,-23.19570671382144,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,5,True,23.54836692690764,23.54836692690764,8.441069582345591,15.107297344562049,33.87561596629024,-10.3272490393826,-25.43454638394465,D,R,True
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,6,True,47.12593029315963,47.12593029315963,8.011708623006973,39.11422167015265,38.446396749798026,8.6795335433616,-30.434688126791052,D,D,False
AL-HIST-WAR-V1-76814789B2F7641E4255,1998,upper,7,True,-16.9118286646743,-16.9118286646743,-6.600830734330682,-10.310997930343618,9.314414570529914,-26.226243235204215,-15.915245304860598,R,R,False
