historical_war_run_id,fit_era,score_era,fit_races,n,backcast_mean_war,out_of_era_mean_war,mean_diff,median_diff,sd_diff,min_diff,max_diff,p05_diff,p95_diff,mae,max_abs_diff,headline_mae,alternative_mae,sign_change_share,pearson,spearman
AL-HIST-WAR-V1-76814789B2F7641E4255,1994_2006,2010_2014,293,119,12.700436460773357,-13.390145414353594,-26.090581875126954,-26.69813507830805,7.218020903582763,-37.164158948811945,1.4672709659953718,-34.83601400041308,-17.23008638884372,26.12963111298537,37.164158948811945,18.798242163853757,17.83807311513966,0.5714285714285714,0.9273733697779953,0.9211508332146421
AL-HIST-WAR-V1-76814789B2F7641E4255,2010_2014,1994_2006,119,293,23.604672444394485,0.938681096232006,-22.66599134816247,-20.889967901973286,19.296257533835515,-80.84308475198989,63.32560065528794,-55.487789726406575,5.972161023663515,25.29980258664646,80.84308475198989,26.97682607820778,20.760053391473875,0.32764505119453924,0.7279191693646387,0.7351375540164171
