county_fips,old_id,new_id,old_name,new_name,old_code,new_code,intersection_area,old_area,new_area,pct_old_in_new,pct_new_from_old,intersection_over_union,symmetric_difference_area,old_degree,new_degree,inferred_relationship,verification_status
003,OLD-001413,NEW-001212,Belforest Comm Ctr,Belforest Comm Ctr,000023,000023,24058153.250241153,43640401.99642369,24058153.250241358,0.5512816598759266,0.9999999999999915,0.551281659875924,19582248.74618274,2,1,probable_boundary_adjustment,inferred_from_snapshot_diff
003,OLD-001413,NEW-001209,Belforest Comm Ctr,Fairhope 3 Circle Church,000023,000043,19582248.718021967,43640401.99642369,64243212.46575884,0.4487183394787867,0.3048142825743523,0.22176609107902678,68719117.0261386,2,3,probable_many_to_many_realignment,inferred_from_snapshot_diff
003,OLD-001414,NEW-001209,Fairhope 3 Circle Church,Fairhope 3 Circle Church,000043,000043,36871572.00198664,36871572.0020341,64243212.46575884,0.9999999999987128,0.5739372392319098,0.5739372392314859,27371640.463819653,1,3,probable_boundary_adjustment,inferred_from_snapshot_diff
003,OLD-001415,NEW-001242,Barnwell VFD,Barnwell VFD,000044,000044,105630226.67134848,188134233.2759246,105630226.67134845,0.5614620201333975,1.0000000000000002,0.5614620201333977,82504006.60457605,2,1,probable_boundary_adjustment,inferred_from_snapshot_diff
003,OLD-001415,NEW-001241,Barnwell VFD,Mars Hill Church,000044,000050,82504006.61282709,188134233.2759246,93064540.20146053,0.43853797991045934,0.8865246251066988,0.41522989213433414,116190760.25173092,2,2,probable_many_to_many_realignment,inferred_from_snapshot_diff
003,OLD-001416,NEW-001241,Fairhope Avenue Baptist,Mars Hill Church,000049,000050,10560533.588585803,26364328.876608733,93064540.20146053,0.40056144186379966,0.1134753748927894,0.09700280197271813,98307801.90089764,3,2,probable_many_to_many_realignment,inferred_from_snapshot_diff
003,OLD-001416,NEW-001214,Fairhope Avenue Baptist,Fairhope Avenue Baptist,000049,000049,8014403.430576577,26364328.876608733,8014403.43057658,0.3039866278442312,0.9999999999999997,0.30398662784423114,18349925.44603216,3,1,probable_boundary_adjustment,inferred_from_snapshot_diff
003,OLD-001416,NEW-001209,Fairhope Avenue Baptist,Fairhope 3 Circle Church,000049,000043,7789391.746657525,26364328.876608733,64243212.46575884,0.2954519260897447,0.1212484782078607,0.0940541630630807,75028757.84905253,3,3,probable_many_to_many_realignment,inferred_from_snapshot_diff
003,OLD-001417,NEW-001240,Pt Clear St Francis Pt Anglican,Pt Clear St Francis Pt Anglican,000010,000010,37639402.70853409,37639402.708534144,37805596.00142623,0.9999999999999987,0.995604002833711,0.9956040028337096,166193.29289218783,1,1,unchanged,inferred_from_snapshot_diff
003,OLD-001418,NEW-001239,Fairhope Civic Ctr,Fairhope Civic Ctr,000042,000042,76135823.20115371,76302017.33014609,76135823.20115364,0.9978218907598041,1.0000000000000009,0.9978218907598053,166194.1289922893,1,1,unchanged,inferred_from_snapshot_diff
003,OLD-001777,NEW-001244,Bon Secour Morgan's Chapel UMC,Bon Secour Morgan's Chapel UMC,000037,000037,232421365.05108345,232421365.05108345,232421365.05108345,1.0,1.0,1.0,0.0,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000053,NEW-000044,Texasville Comm Ctr,Texasville Comm Ctr,000010,000010,125430530.48004666,125430530.48004676,125430530.48004676,0.9999999999999992,0.9999999999999992,0.9999999999999983,2.086162567138672e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000385,NEW-000292,Blue Springs City Hall,Blue Springs City Hall,00010A,00010A,122695721.29228674,122695721.29228671,122695721.29228671,1.0000000000000002,1.0000000000000002,1.0000000000000004,-5.960464477539063e-08,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000386,NEW-000293,Springhill VFD,Springhill VFD,000011,000011,469410482.5696893,469410482.569689,469410482.569689,1.0000000000000007,1.0000000000000007,1.0000000000000013,-5.960464477539062e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000387,NEW-000294,Clayton Courthouse,Clayton Courthouse,000006,000006,331263788.8190792,331263788.8190794,331263788.8190794,0.9999999999999994,0.9999999999999994,0.9999999999999989,3.5762786865234375e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000388,NEW-000295,Mt Andrew Comm Ctr,Mt Andrew Comm Ctr,000008,000008,177237928.81414536,177237928.8141456,177237928.8141456,0.9999999999999987,0.9999999999999987,0.9999999999999973,4.76837158203125e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000389,NEW-000296,Elamville VFD,Elamville VFD,000002,000002,127454919.40885796,127454919.40885803,127454919.40885803,0.9999999999999994,0.9999999999999994,0.9999999999999988,1.4901161193847656e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000390,NEW-000297,Clio City Hall,Clio City Hall,000003,000003,120947312.979118,120947312.97911817,120947312.97911817,0.9999999999999987,0.9999999999999987,0.9999999999999973,3.2782554626464844e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000391,NEW-000298,Green's Crossroads VFD,Green's Crossroads VFD,00008A,00008A,116152852.09866491,116152852.09866512,116152852.09866512,0.9999999999999982,0.9999999999999982,0.9999999999999964,4.172325134277344e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000392,NEW-000299,Louisville City Hall,Louisville City Hall,000009,000009,189585967.97696397,189585967.97696403,189585967.97696403,0.9999999999999997,0.9999999999999997,0.9999999999999993,1.1920928955078125e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000393,NEW-000300,Baker Hill Town Hall,Baker Hill Town Hall,000001,000001,230489976.25689837,230489976.25689813,230489976.25689813,1.000000000000001,1.000000000000001,1.000000000000002,-4.76837158203125e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000642,NEW-000458,Fellowship Baptist,Fellowship Baptist,0005-1,0005-1,38835982.67275167,38835982.67275173,38835982.67275173,0.9999999999999984,0.9999999999999984,0.9999999999999969,1.1920928955078125e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000643,NEW-000459,McCoo School,McCoo School,0005-3,0005-3,12151518.315449346,12151518.315449335,12151518.315449335,1.0000000000000009,1.0000000000000009,1.0000000000000018,-2.2351741790771484e-08,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000644,NEW-000460,Sanford Gym,Sanford Gym,0005-2,0005-2,13011039.545099953,13011039.545099959,13011039.545099959,0.9999999999999996,0.9999999999999996,0.9999999999999991,1.1175870895385742e-08,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000645,NEW-000461,Eufaula Water Board,Eufaula Water Board,0005-4,0005-4,17690783.645190638,17690783.64519065,17690783.64519065,0.9999999999999993,0.9999999999999993,0.9999999999999988,2.2351741790771484e-08,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000646,NEW-000462,Bevill Ctr,Bevill Ctr,000004,000004,96238131.28301083,96238131.28301069,96238131.28301069,1.0000000000000013,1.0000000000000013,1.0000000000000029,-2.682209014892578e-07,1,1,unchanged,inferred_from_snapshot_diff
005,OLD-000647,NEW-000463,Eufaula Comm Ctr,Eufaula Comm Ctr,000007,000007,154086613.9075715,154086613.90757194,154086613.90757194,0.9999999999999971,0.9999999999999971,0.9999999999999942,8.940696716308594e-07,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000033,NEW-000024,Eoline FD,Eoline FD,000003,000003,376763151.7468483,376763151.74684733,376763151.74684733,1.0000000000000024,1.0000000000000024,1.000000000000005,-1.9073486328125e-06,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000034,NEW-000025,Brent NG Armory,Brent NG Armory,000009,000009,61858521.10989252,61858521.10989256,61858521.10989256,0.9999999999999992,0.9999999999999992,0.9999999999999986,8.940696716308594e-08,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000035,NEW-000026,Centreville Rock Bldg,Centreville Rock Bldg,000005,000005,258940523.5098777,258940523.50987765,258940523.50987765,1.0000000000000002,1.0000000000000002,1.0000000000000004,-1.1920928955078125e-07,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000036,NEW-000027,Brent City Hall,Brent City Hall,000004,000004,78934800.95189556,78934800.95189537,78934800.95189537,1.0000000000000024,1.0000000000000024,1.0000000000000049,-3.8743019104003906e-07,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000037,NEW-000028,Lawley Comm Ctr,Lawley Comm Ctr,000007,000007,203677432.1924498,203677432.19244945,203677432.19244945,1.0000000000000018,1.0000000000000018,1.0000000000000036,-7.152557373046875e-07,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000038,NEW-000029,Green Pond FD,Green Pond FD,000001,000001,110092624.27145103,110092624.2714507,110092624.2714507,1.0000000000000029,1.0000000000000029,1.000000000000006,-6.556510925292969e-07,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000187,NEW-000121,Alternative School,Alternative School,000002,000002,258608586.63347778,258608586.63347685,258608586.63347685,1.0000000000000036,1.0000000000000036,1.000000000000007,-1.8477439880371094e-06,1,1,unchanged,inferred_from_snapshot_diff
007,OLD-000188,NEW-000122,Six Mile Comm Ctr,Six Mile Comm Ctr,000006,000006,272885471.58599514,272885471.5859944,272885471.5859944,1.0000000000000027,1.0000000000000027,1.0000000000000053,-1.430511474609375e-06,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001542,NEW-001115,Summit,Summit,000008,000008,61705861.23919984,61705861.239199854,61705861.239199854,0.9999999999999998,0.9999999999999998,0.9999999999999996,2.9802322387695312e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001543,NEW-001116,Hayden,Hayden,000004,000004,91710672.31878524,91710672.31878527,91710672.31878527,0.9999999999999997,0.9999999999999997,0.9999999999999993,5.960464477539063e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001544,NEW-001117,Dallas/Selfville,Dallas/Selfville,000018,000018,92715833.16282904,92715833.16282889,92715833.16282889,1.0000000000000016,1.0000000000000016,1.000000000000003,-2.980232238769531e-07,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001545,NEW-001118,Remlap,Remlap,000019,000019,50121814.152322106,50121814.15232211,50121814.15232211,0.9999999999999999,0.9999999999999999,0.9999999999999997,1.4901161193847656e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001546,NEW-001119,Pine Mountain,Pine Mountain,000020,000020,37766708.31394066,37766708.31394069,37766708.31394069,0.9999999999999992,0.9999999999999992,0.9999999999999984,5.960464477539063e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001547,NEW-001120,Holly Springs,Holly Springs,000015,000015,41404519.92176383,41404519.92176386,41404519.92176386,0.9999999999999993,0.9999999999999993,0.9999999999999986,5.960464477539063e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001548,NEW-001121,Straight Mountain,Straight Mountain,000014,000014,125215251.32952726,125215251.32952726,125215251.32952726,1.0,1.0,1.0,0.0,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001549,NEW-001122,Murphree Valley,Murphree Valley,000013,000013,79189556.04434885,79189556.04434906,79189556.04434906,0.9999999999999973,0.9999999999999973,0.9999999999999948,4.172325134277344e-07,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001550,NEW-001123,Snead Comm Ctr,Snead Comm Ctr,000011,000011,101699586.03929134,101699586.03929132,101699586.03929132,1.0000000000000002,1.0000000000000002,1.0000000000000002,-2.9802322387695312e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001551,NEW-001124,Brooksville,Brooksville,000010,000010,80555545.42175639,80555545.42175634,80555545.42175634,1.0000000000000004,1.0000000000000004,1.000000000000001,-8.940696716308594e-08,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001552,NEW-001125,Oneonta,Oneonta,000022,000022,41075763.166383535,41075763.166383594,41075763.166383594,0.9999999999999986,0.9999999999999986,0.9999999999999971,1.1920928955078125e-07,1,1,unchanged,inferred_from_snapshot_diff
009,OLD-001553,NEW-001126,Rock Springs,Rock Springs,000024,000024,60269640.50171328,60269640.501713246,60269640.501713246,1.0000000000000007,1.0000000000000007,1.0000000000000013,-7.450580596923828e-08,1,1,unchanged,inferred_from_snapshot_diff
