year,election,county_key,primary_order,primary_precinct_name,primary_donor_vtd_id,primary_donor_name,primary_donor_score,primary_donor_margin
1998,primary,AUTAUGA,1,East Memorial Bap Ch,VTD2000-001-2,East Memorial Baptist Church,92.3076923076923,22.09030100334448
1998,primary,AUTAUGA,2,Newton Park #1,VTD2000-001-10,Newton Park Voting Center,90.0,40.0
1998,primary,AUTAUGA,3,Newton Park #2,VTD2000-001-10,Newton Park Voting Center,90.0,40.0
1998,primary,AUTAUGA,4,Camellia Bap Ch,,,87.8048780487805,19.719771665801773
1998,primary,AUTAUGA,5,Autauga County Vot Site,VTD2000-001-12,Autuaga County Voting Site,89.79591836734694,8.163265306122454
1998,primary,AUTAUGA,6,Prattmont Bap Ch,VTD2000-001-15,Prattmont Baptist Church,90.9090909090909,28.409090909090907
1998,primary,AUTAUGA,7,National Guard Arm #1,VTD2000-001-16,National Guard Armory,92.3076923076923,41.68269230769231
1998,primary,AUTAUGA,8,National Guard Arm #2,VTD2000-001-16,National Guard Armory,92.3076923076923,41.68269230769231
1998,primary,AUTAUGA,9,Booth Post Office,VTD2000-001-9,Booth Post Office,100.0,57.64705882352941
1998,primary,AUTAUGA,10,White City Fire Station,VTD2000-001-5,White City Fire Station,100.0,30.434782608695656
1998,primary,AUTAUGA,11,Haynes Comm Ctr,VTD2000-001-4,Haynes Community Center,100.0,11.111111111111114
1998,primary,AUTAUGA,12,Jones Comm Ctr,VTD2000-001-1,Jones Community Center,100.0,11.111111111111114
1998,primary,AUTAUGA,13,Pine Level Comm Ctr,,,80.0,2.051282051282058
1998,primary,AUTAUGA,14,Vocational Ctr,,,90.0,4.5
1998,primary,AUTAUGA,15,Marbury Comm Ctr,VTD2000-001-6,Marbury Community Center,100.0,19.148936170212764
1998,primary,AUTAUGA,16,Billingsley Govt Ctr,,,85.18518518518519,31.851851851851855
1998,primary,AUTAUGA,17,Courthouse,,,81.0,20.999999999999993
1998,primary,AUTAUGA,18,Old Kingstone Fire Sta,,,77.27272727272727,23.93939393939393
1998,primary,AUTAUGA,19,Autaugaville Town Hall,VTD2000-001-14,Autaugaville Town Hall,100.0,50.0
1998,primary,AUTAUGA,20,Independence Vot Hse,VTD2000-001-8,Independence Voting House,88.88888888888889,41.26984126984127
1998,primary,AUTAUGA,21,Mulberry-Statesville,VTD2000-001-11,Mulberry-Statesville,100.0,57.14285714285714
1998,primary,AUTAUGA,22,Calculated,,,47.36842105263159,0.0
1998,primary,BALDWIN,1,Ferguson Store-Little River,VTD2000-003-1,Little River Ferguson Store,95.0,29.85714285714286
1998,primary,BALDWIN,2,Tensaw Community Center,VTD2000-003-2,Tensaw Community Center,100.0,14.893617021276597
1998,primary,BALDWIN,3,Vaughn Community Center,VTD2000-003-3,Vaughn Community Center,100.0,19.148936170212764
1998,primary,BALDWIN,4,Crossroads School,,,85.5,0.0
1998,primary,BALDWIN,5,Bay Minette Intermediate Sch,VTD2000-003-5,Bay Minette Intermediate School,100.0,14.5
1998,primary,BALDWIN,6,Ellisville Comm Ctr,VTD2000-003-8,Loxley Ellisville Comm Center,95.0,9.5
1998,primary,BALDWIN,7,Daphne Intermediate School#1,VTD2000-003-7,Daphne Intermediate School,100.0,14.5
1998,primary,BALDWIN,8,Daphne Intermediate School#2,VTD2000-003-7,Daphne Intermediate School,100.0,14.5
1998,primary,BALDWIN,9,Fairhope Area Instructional,,,59.64912280701755,0.2741228070175481
1998,primary,BALDWIN,10,Little River Restaurant,VTD2000-003-10,Little River Restaurant,100.0,32.0
1998,primary,BALDWIN,11,Lottie Firehouse,,,72.22222222222221,3.650793650793645
1998,primary,BALDWIN,12,Stockton Fire House,VTD2000-003-12,Stockton Fire House,100.0,14.5
1998,primary,BALDWIN,13,Rabun Fire House,VTD2000-003-13,Rabun Fire House,100.0,14.5
1998,primary,BALDWIN,14,Perdido School,,,85.5,0.0
1998,primary,BALDWIN,15,Bay Minette City Hall Civic #1,VTD2000-003-15,Bay Minette City Hall-Civic Center,95.0,9.5
1998,primary,BALDWIN,16,Bay Minette City Hall Civic #2,VTD2000-003-15,Bay Minette City Hall-Civic Center,95.0,9.5
1998,primary,BALDWIN,17,Bay Minette City Hall Civic #3,VTD2000-003-15,Bay Minette City Hall-Civic Center,95.0,9.5
1998,primary,BALDWIN,18,Pine Grove School,VTD2000-003-16,Pine Grove School,100.0,14.5
1998,primary,BALDWIN,19,Whitehouse Delta School,,,61.224489795918366,0.9805873568939774
1998,primary,BALDWIN,20,Stapelton Community Hall,VTD2000-003-18,Stapleton Community Hall,95.83333333333334,10.333333333333343
1998,primary,BALDWIN,21,Gateswood School,,,85.5,0.0
1998,primary,BALDWIN,22,Loxley Town Hall,VTD2000-003-9,Loxley Town Hall,100.0,14.5
1998,primary,BALDWIN,23,Rosinton School,,,85.5,0.0
1998,primary,BALDWIN,24,Silverhill City Hall,,,85.5,0.5
1998,primary,BALDWIN,25,Robertsdale City Hall #1,VTD2000-003-25,Robertsdale City Hall,100.0,14.5
1998,primary,BALDWIN,26,Robertsdale City Hall #2,VTD2000-003-25,Robertsdale City Hall,100.0,14.5
1998,primary,BALDWIN,27,Elsanor Community Center,VTD2000-003-26,Elsanor Community Center,100.0,14.893617021276597
1998,primary,BALDWIN,28,Seminole Fire House,VTD2000-003-27,Seminole Fire House,100.0,14.5
1998,primary,BALDWIN,29,Baptist Church Lillian,,,85.5,28.904255319148938
1998,primary,BALDWIN,30,Summerdale Community Hall,VTD2000-003-31,Summerdale Community Hall,100.0,14.5
1998,primary,BALDWIN,31,Elberta Fire House #1,,,85.5,0.0
1998,primary,BALDWIN,32,Elberta Fire House #2,,,85.5,0.0
1998,primary,BALDWIN,33,Magnolia Springs Wesleyan #1,VTD2000-003-36,Magnolia Springs Wesleyan Church,95.0,43.14814814814814
1998,primary,BALDWIN,34,Magnolia Springs Wesleyan #2,VTD2000-003-36,Magnolia Springs Wesleyan Church,95.0,43.14814814814814
1998,primary,BALDWIN,35,Perdido Beach Fire House,VTD2000-003-29,Perdido Beach Fire House,100.0,14.5
1998,primary,BALDWIN,36,Lillian Community Hall #1,VTD2000-003-28,Lillian Community Hall,100.0,14.5
1998,primary,BALDWIN,37,Lillian Community Hall #2,VTD2000-003-28,Lillian Community Hall,100.0,14.5
1998,primary,BALDWIN,38,Bon Secour Swift School,VTD2000-003-37,Ben Secour Swift School,95.65217391304348,38.509316770186345
1998,primary,BALDWIN,39,Foley Civic Center #1,VTD2000-003-38,Foley Civic Center,100.0,14.5
1998,primary,BALDWIN,40,Foley Civic Center #2,VTD2000-003-38,Foley Civic Center,100.0,14.5
1998,primary,BALDWIN,41,Foley Civic Center #3,VTD2000-003-38,Foley Civic Center,100.0,14.5
1998,primary,BALDWIN,42,Miflin Community Center,VTD2000-003-33,Miflin Community Center,100.0,19.148936170212764
1998,primary,BALDWIN,43,Orange Beach MNCPL Complex #1,,,65.3061224489796,21.3061224489796
1998,primary,BALDWIN,44,Orange Beach MNCPL Complex #2,,,65.3061224489796,21.3061224489796
1998,primary,BALDWIN,45,Gulf Shores Activity Center #1,VTD2000-003-39,Gulf Shores Adult Activity Center,95.0,9.5
1998,primary,BALDWIN,46,Gulf Shores Activity Center #2,VTD2000-003-39,Gulf Shores Adult Activity Center,95.0,9.5
1998,primary,BALDWIN,47,Gulf Shores Activity Center #3,VTD2000-003-39,Gulf Shores Adult Activity Center,95.0,9.5
1998,primary,BALDWIN,48,Belforest Community Center,VTD2000-003-23,Belforest Community Center,100.0,16.0
1998,primary,BALDWIN,49,Fairhope City Hall #1,,,85.5,0.0
1998,primary,BALDWIN,50,Fairhope City Hall #2,,,85.5,0.0
1998,primary,BALDWIN,51,Fairhope City Hall #3,,,85.5,0.0
1998,primary,BALDWIN,52,Fairhope City Hall #4,,,85.5,0.0
1998,primary,BALDWIN,53,Barnwell Community Hall #1,,,85.5,2.08536585365853
1998,primary,BALDWIN,54,Barnwell Community Hall #2,,,85.5,2.08536585365853
1998,primary,BALDWIN,55,Spanish Fort Old School #1,VTD2000-003-45,Spanish Fort School,95.0,9.5
1998,primary,BALDWIN,56,Spanish Fort Old School #2,VTD2000-003-45,Spanish Fort School,95.0,9.5
1998,primary,BALDWIN,57,Spanish Fort Fire House,,,85.5,0.0
1998,primary,BALDWIN,58,St. Paul Episcopal Daphne,VTD2000-003-47,Daphne St. Paul Episcopal Church,95.0,9.5
1998,primary,BALDWIN,59,St. Paul Episcopal Daphne #2,VTD2000-003-47,Daphne St. Paul Episcopal Church,95.0,9.5
1998,primary,BALDWIN,60,Daphne High School #1,VTD2000-003-48,Daphne High School,100.0,14.5
1998,primary,BALDWIN,61,Daphne High School #2,VTD2000-003-48,Daphne High School,100.0,14.5
1998,primary,BALDWIN,62,Daphne Nicholson Center #1,VTD2000-003-49,Daphne Nicholson Center,100.0,37.95918367346939
1998,primary,BALDWIN,63,Daphne Nicholson Center #2,VTD2000-003-49,Daphne Nicholson Center,100.0,37.95918367346939
1998,primary,BALDWIN,64,Calculated Totals,,,48.484848484848484,3.4848484848484844
1998,primary,BIBB,1,Greenpond,,,80.0,24.615384615384613
1998,primary,BIBB,2,Cedar Grove,VTD2000-007-2,Cedar Grove Fire Dept.,90.0,47.142857142857146
1998,primary,BIBB,3,Pondville,VTD2000-007-3,Pondville School,90.0,29.999999999999993
1998,primary,BIBB,4,Harrisburg,VTD2000-007-4,Harrisburg School,90.0,44.99999999999999
1998,primary,BIBB,5,Centreville,,,81.81818181818181,28.380681818181813
1998,primary,BIBB,6,Furnace,VTD2000-007-6,Furnace-Brierfield Park-Mulberry Church,90.0,24.23076923076924
1998,primary,BIBB,7,Randolph,VTD2000-007-7,Randolph Fire Dept.,90.0,53.357142857142854
1998,primary,BIBB,8,Tabernacle,VTD2000-007-8,Tabernacle Community Center,90.0,37.05882352941176
1998,primary,BIBB,9,Brent-North,,,85.5,23.96153846153846
1998,primary,BIBB,10,West Blocton-East,,,85.5,0.0
1998,primary,BIBB,11,West Blocton-West,,,85.5,0.0
1998,primary,BIBB,12,Eoline,VTD2000-007-12,Eoline Fire Dept.,90.0,40.909090909090914
1998,primary,BIBB,13,Brent-South,,,85.5,16.269230769230774
1998,primary,BIBB,14,Centreville-Central,,,75.0,23.571428571428577
1998,primary,BIBB,15,Calculated,,,48.857142857142854,3.857142857142854
1998,primary,BLOUNT,1,Mt. High,VTD2000-009-1,Mt. High,100.0,41.66666666666667
1998,primary,BLOUNT,2,Smoke Rise,VTD2000-009-2,Smokerise,94.73684210526316,40.191387559808625
1998,primary,BLOUNT,3,Blount Springs,VTD2000-009-3,Blount Springs,100.0,30.0
1998,primary,BLOUNT,4,Hayden,VTD2000-009-4,Hayden,100.0,57.25
1998,primary,BLOUNT,5,Sugar Creek - Bangor,VTD2000-009-5,Bangor,90.0,36.0
1998,primary,BLOUNT,6,Nectar,VTD2000-009-6,Nectar,100.0,38.46153846153846
1998,primary,BLOUNT,7,Blountsville,VTD2000-009-7,Blountsville,100.0,30.434782608695656
1998,primary,BLOUNT,8,Summit,VTD2000-009-8,Summit,100.0,50.909090909090914
1998,primary,BLOUNT,9,Royal,VTD2000-009-9,Royal,100.0,33.33333333333333
1998,primary,BLOUNT,10,Brooksville,VTD2000-009-10,Brooksville,100.0,30.434782608695656
1998,primary,BLOUNT,11,Snead,VTD2000-009-11,Snead,100.0,45.45454545454546
1998,primary,BLOUNT,12,Susan Moore,VTD2000-009-12,Susan Moore,100.0,50.0
1998,primary,BLOUNT,13,Murphree Valley,VTD2000-009-13,Murphree Valley,100.0,50.909090909090914
1998,primary,BLOUNT,14,St. Mountain,VTD2000-009-14,St. Mountain,100.0,18.518518518518505
1998,primary,BLOUNT,15,Holly Springs,VTD2000-009-15,Holly Springs,100.0,28.0
1998,primary,BLOUNT,16,Cleveland,VTD2000-009-16,Cleveland,100.0,46.0
1998,primary,BLOUNT,17,Locust Fork,VTD2000-009-17,Locust Fork,100.0,52.0
1998,primary,BLOUNT,18,Dallas - Selfville,VTD2000-009-18,Dallas,90.0,40.0
1998,primary,BLOUNT,19,Remlap,VTD2000-009-19,Remlap,100.0,50.909090909090914
1998,primary,BLOUNT,20,Pine Mountain,VTD2000-009-20,Pine Mountain,100.0,18.518518518518505
1998,primary,BLOUNT,21,Allgood,VTD2000-009-21,Allgood,100.0,53.84615384615385
1998,primary,BLOUNT,22,Oneonta #1,VTD2000-009-22,Oneonta,100.0,38.46153846153846
1998,primary,BLOUNT,23,Oneonta #2,VTD2000-009-22,Oneonta,100.0,38.46153846153846
1998,primary,BLOUNT,24,Rosa,VTD2000-009-23,Rosa,100.0,33.33333333333333
1998,primary,BLOUNT,25,Rock Springs,VTD2000-009-24,Rock Springs,100.0,28.0
1998,primary,BULLOCK,1,Midway 1,VTD2000-011-1-1,Midway,100.0,50.909090909090914
1998,primary,BULLOCK,2,Midway 2,VTD2000-011-1-1,Midway,100.0,50.909090909090914
1998,primary,BULLOCK,3,Midway 3,VTD2000-011-1-1,Midway,100.0,50.909090909090914
1998,primary,BULLOCK,4,Three Notch,VTD2000-011-1-2,Three Notch,100.0,50.909090909090914
1998,primary,BULLOCK,5,Surreyton,,,77.77777777777779,28.6868686868687
1998,primary,BULLOCK,6,Peachburg,VTD2000-011-2-2,Peachburg,100.0,55.0
1998,primary,BULLOCK,7,Armory 1,VTD2000-011-3,Union Springs Armory,90.0,45.0
1998,primary,BULLOCK,8,Armory 2,VTD2000-011-3,Union Springs Armory,90.0,45.0
1998,primary,BULLOCK,9,Armory 3,VTD2000-011-3,Union Springs Armory,90.0,45.0
1998,primary,BULLOCK,10,Armory 4,,,85.5,48.0
1998,primary,BULLOCK,11,Armory 5,,,85.5,48.0
1998,primary,BULLOCK,12,Armory 6,,,85.5,48.0
1998,primary,BULLOCK,13,Armory 7,,,85.5,48.0
1998,primary,BULLOCK,14,Armory 8,,,85.5,48.0
1998,primary,BULLOCK,15,Armory 9,,,85.5,48.0
1998,primary,BULLOCK,16,Armory 10,,,85.5,40.5
1998,primary,BULLOCK,17,Aberfoil,VTD2000-011-4-1,Aberfoil,100.0,57.14285714285714
1998,primary,BULLOCK,18,Sardis,VTD2000-011-4-2,Sardis,100.0,55.0
1998,primary,BULLOCK,19,Indian Creek,VTD2000-011-5,Indian Creek,100.0,50.909090909090914
1998,primary,BULLOCK,20,Perote,VTD2000-011-6-1,Perote,100.0,55.0
1998,primary,BULLOCK,21,Corinth,VTD2000-011-6-2,Corinth,100.0,50.909090909090914
1998,primary,BULLOCK,22,Inverness,VTD2000-011-7,Inverness,100.0,55.0
1998,primary,BULLOCK,23,Fitzpatrick,VTD2000-011-8-1,Fitzpatrick,100.0,55.0
1998,primary,BULLOCK,24,Thompson,VTD2000-011-8-2,Thompson,100.0,62.5
1998,primary,BULLOCK,25,Cornerstone,,,65.45454545454547,5.45454545454546
1998,primary,BULLOCK,26,Post Oak,VTD2000-011-10,Post Oak,100.0,55.0
1998,primary,BULLOCK,27,Calculated Totals,,,45.0,0.0
1998,primary,BUTLER,1,Providence,VTD2000-013-1,Voting House at Providence,90.0,45.0
1998,primary,BUTLER,2,Industry,VTD2000-013-2,Old School House at Industry,90.0,38.57142857142858
1998,primary,BUTLER,3,Steiner Store,VTD2000-013-5,Steiner's Store,95.0,46.53846153846154
1998,primary,BUTLER,4,Midway,VTD2000-013-6,Voting House at Midway,90.0,45.0
1998,primary,BUTLER,5,Harrison,VTD2000-013-7,Voting House at Harrisons,90.0,38.57142857142858
1998,primary,BUTLER,6,Searcy Volunteer Fire Dept.,VTD2000-013-8,Searcy Volunteer Fire Department,100.0,13.84615384615384
1998,primary,BUTLER,7,Manningham,VTD2000-013-9,Voting House at Manningham,90.0,47.64705882352941
1998,primary,BUTLER,8,Monterey,VTD2000-013-10,Old School House at Monterey,90.0,33.75
1998,primary,BUTLER,9,Forest Home,VTD2000-013-11,Voting House at Forest Home,90.0,38.57142857142858
1998,primary,BUTLER,10,New Armory #1,,,85.5,0.0
1998,primary,BUTLER,11,New Armory #2,,,85.5,0.0
1998,primary,BUTLER,12,Old Armory #1,,,90.0,4.5
1998,primary,BUTLER,13,Old Armory #2,,,90.0,4.5
1998,primary,BUTLER,14,Central Volunteer Fire Dept.,VTD2000-013-12-4-A,Central Volunteer Fire Department,100.0,13.84615384615384
1998,primary,BUTLER,15,Dunbar Center #1,,,85.5,0.0
1998,primary,BUTLER,16,Dunbar Center #2,,,85.5,0.0
1998,primary,BUTLER,17,Garland,VTD2000-013-13,Voting House at Garland,90.0,37.38461538461539
1998,primary,BUTLER,18,Georgiana #1,VTD2000-013-14-5,National Guard Armory at Georgiana,90.0,45.0
1998,primary,BUTLER,19,Georgiana #2,VTD2000-013-14-5,National Guard Armory at Georgiana,90.0,45.0
1998,primary,BUTLER,20,Chapman Post Office,VTD2000-013-14-1,Chapman Post Office,100.0,52.63157894736841
1998,primary,BUTLER,21,Friendship,VTD2000-013-15,Old School House at Friendship,90.0,45.0
1998,primary,BUTLER,22,Rocky Creek,VTD2000-013-16,Voting House at Rocky Creek,90.0,40.909090909090914
1998,primary,BUTLER,23,Center Hill,,,90.0,4.5
1998,primary,BUTLER,24,Bolling,VTD2000-013-20,Voting House at Bolling,90.0,33.0
1998,primary,BUTLER,25,McLains,,,77.14285714285715,25.71428571428573
1998,primary,BUTLER,26,McKenzie City Hall,VTD2000-013-19,McKenzie City Hall,100.0,50.3448275862069
1998,primary,BUTLER,27,Calculated Totals,,,46.63636363636363,1.3716577540106911
1998,primary,CHEROKEE,1,Alexis-Lindsey's Store,,,83.125,23.124999999999993
1998,primary,CHEROKEE,2,Jack May Store,,,74.34782608695652,20.347826086956516
1998,primary,CHEROKEE,3,McCord's Crossroads,,,75.55555555555556,28.055555555555557
1998,primary,CHEROKEE,4,Rock Run,,,90.0,0.0
1998,primary,CHEROKEE,5,Rock Run Station,VTD2000-019-3,Rock Run Station,100.0,14.5
1998,primary,CHEROKEE,6,Spring Garden,VTD2000-019-4,Spring Garden,100.0,35.875
1998,primary,CHEROKEE,7,Key #1,VTD2000-019-5,Key,100.0,28.0
1998,primary,CHEROKEE,8,Key #2,VTD2000-019-5,Key,100.0,28.0
1998,primary,CHEROKEE,9,Centre 1,VTD2000-019-6,Centre,100.0,46.0
1998,primary,CHEROKEE,10,Centre 2,VTD2000-019-6,Centre,100.0,46.0
1998,primary,CHEROKEE,11,Centre 3,VTD2000-019-6,Centre,100.0,46.0
1998,primary,CHEROKEE,12,Centre 4,VTD2000-019-6,Centre,95.0,46.142857142857146
1998,primary,CHEROKEE,13,Centre 5,VTD2000-019-6,Centre,95.0,46.142857142857146
1998,primary,CHEROKEE,14,Centre 6,VTD2000-019-6,Centre,95.0,46.142857142857146
1998,primary,CHEROKEE,15,Centre 7,VTD2000-019-6,Centre,95.0,46.142857142857146
1998,primary,CHEROKEE,16,Mt. Springs,,,85.5,27.03846153846154
1998,primary,CHEROKEE,17,Goshen,VTD2000-019-7,Mountain Springs-Goshen,90.0,29.999999999999993
1998,primary,CHEROKEE,18,Ballplay,VTD2000-019-8,Ballplay-Woodsbend,90.0,34.61538461538461
1998,primary,CHEROKEE,19,Woodsbend,VTD2000-019-8,Ballplay-Woodsbend,90.0,29.999999999999993
1998,primary,CHEROKEE,20,Jack Adrian Store,,,54.54545454545454,0.25974025974025494
1998,primary,CHEROKEE,21,Slackland,VTD2000-019-9,Pollards Bend-Slackland,90.0,34.61538461538461
1998,primary,CHEROKEE,22,Little River,VTD2000-019-10,Little River,100.0,54.54545454545454
1998,primary,CHEROKEE,23,Sand Rock 1,VTD2000-019-11,Sand Rock,100.0,14.5
1998,primary,CHEROKEE,24,Sand Rock 2,VTD2000-019-11,Sand Rock,100.0,14.5
1998,primary,CHEROKEE,25,Cedar Bluff 1,VTD2000-019-12,Cedar Bluff,100.0,50.909090909090914
1998,primary,CHEROKEE,26,Cedar Bluff 2,VTD2000-019-12,Cedar Bluff,100.0,50.909090909090914
1998,primary,CHEROKEE,27,Gaylesville,VTD2000-019-13,Gaylesville,100.0,33.33333333333333
1998,primary,CHEROKEE,28,Unity Church,,,85.5,42.75
1998,primary,CHEROKEE,29,Watson Chapel,,,85.5,21.214285714285722
1998,primary,CHEROKEE,30,Broomtown,VTD2000-019-15,Broomtown,100.0,46.5625
1998,primary,CHEROKEE,31,Jamestown,VTD2000-019-16,Jamestown-Cloudland,90.0,34.44444444444444
1998,primary,CHEROKEE,32,Mentone,,,64.28571428571429,2.7472527472527517
1998,primary,CHEROKEE,33,Oak Bowery,VTD2000-019-17,Oak Bowery,100.0,39.99999999999999
1998,primary,CHEROKEE,34,Farrill,VTD2000-019-18,Farill,92.3076923076923,43.21678321678322
1998,primary,CHEROKEE,35,Pleasant Valley,VTD2000-019-19,Pleasant Valley,100.0,28.0
1998,primary,CHEROKEE,36,Ellisville,VTD2000-019-20,Ellisville,100.0,33.33333333333333
1998,primary,CHEROKEE,37,Blanche,VTD2000-019-21,Blanche,100.0,50.909090909090914
1998,primary,CHEROKEE,38,Leesburg 1,VTD2000-019-22,Leesburg,100.0,55.0
1998,primary,CHEROKEE,39,Leesburg 2,VTD2000-019-22,Leesburg,100.0,55.0
1998,primary,CHEROKEE,40,Tucker's Chapel,VTD2000-019-23,Tucker's Chapel,100.0,33.913043478260875
1998,primary,CHEROKEE,41,Calculated Totals,,,47.5,2.5
1998,primary,CHILTON,1,Maplesville New Fire Sta,VTD2000-021-20,Maplesville,90.0,24.782608695652172
1998,primary,CHILTON,2,South Chilton Fire Sta,,,84.44444444444444,20.80808080808081
1998,primary,CHILTON,3,Fairview,VTD2000-021-50,Fairview Fire Station,90.0,33.0
1998,primary,CHILTON,4,Enterprise,VTD2000-021-70,Enterprise Fire Station,90.0,45.0
1998,primary,CHILTON,5,Verbena,VTD2000-021-90,Verbena Fire Station,90.0,38.57142857142858
1998,primary,CHILTON,6,Providence East Chilton,VTD2000-021-110,Providence,90.0,16.08695652173914
1998,primary,CHILTON,7,Cane Creek,VTD2000-021-120,Cane Creek Fire Station,90.0,40.0
1998,primary,CHILTON,8,Union Grove,VTD2000-021-140,Union Grove Fire Station,90.0,38.57142857142858
1998,primary,CHILTON,9,Jemison Fire Station,,,75.0,0.581395348837205
1998,primary,CHILTON,10,Providence N/W,VTD2000-021-110,Providence,95.0,9.5
1998,primary,CHILTON,11,Mars Hill,VTD2000-021-180,Mars Hill Fire Station,90.0,30.0
1998,primary,CHILTON,12,Thorsby Town Hall,VTD2000-021-200,Thorsby Town Hall,100.0,34.23076923076924
1998,primary,CHILTON,13,Collins Chapel,VTD2000-021-210,Collins Chapel Fire Station,90.0,45.0
1998,primary,CHILTON,14,Isabella,VTD2000-021-220,Isabella Fire Station,90.0,40.909090909090914
1998,primary,CHILTON,15,Veterans club,,,85.5,40.5
1998,primary,CHILTON,16,Library,VTD2000-021-250,Clanton Library,90.0,43.36363636363637
1998,primary,CHILTON,17,Clanton Facility Bldg,VTD2000-021-260,Clanton Facility Bldg.,100.0,14.5
1998,primary,CHILTON,18,Courthouse,VTD2000-021-270,Clanton Courthouse,90.0,42.0
1998,primary,CHILTON,19,Calculated,,,48.0,0.0
1998,primary,CHOCTAW,1,Pennington,VTD2000-023-1,Pennington-Pelham,90.0,45.0
1998,primary,CHOCTAW,2,Pelham,VTD2000-023-1,Pennington-Pelham,90.0,29.999999999999993
1998,primary,CHOCTAW,3,Crossroads,VTD2000-023-2,Crossroads-Halsell,90.0,50.53846153846154
1998,primary,CHOCTAW,4,Intersection,,,47.36842105263159,4.511278195488728
1998,primary,CHOCTAW,5,Halsell,VTD2000-023-2,Crossroads-Halsell,90.0,25.714285714285708
1998,primary,CHOCTAW,6,Yantley,VTD2000-023-3,Yantley-Cromwell,90.0,29.999999999999993
1998,primary,CHOCTAW,7,Cromwell,VTD2000-023-3,Yantley-Cromwell,90.0,40.909090909090914
1998,primary,CHOCTAW,8,Lisman,VTD2000-023-4,Lisman-Pushmataha,90.0,29.999999999999993
1998,primary,CHOCTAW,9,Lavaca,VTD2000-023-12,Lavaca,100.0,50.909090909090914
1998,primary,CHOCTAW,10,Bogueloosa,VTD2000-023-6,Bogueloosa,100.0,59.76470588235294
1998,primary,CHOCTAW,11,Toxey,VTD2000-023-7,Toxey-Gilbertown,90.0,33.0
1998,primary,CHOCTAW,12,Gilbertown,VTD2000-023-7,Toxey-Gilbertown,90.0,33.15789473684211
1998,primary,CHOCTAW,13,Melvin,,,60.00000000000001,10.90909090909092
1998,primary,CHOCTAW,14,Hurricane,,,51.42857142857142,3.9285714285714235
1998,primary,CHOCTAW,15,Barrytown,VTD2000-023-8,Barrytown-Womack Hill-Chappell Hill,90.0,22.5
1998,primary,CHOCTAW,16,Womack Hill,VTD2000-023-8,Barrytown-Womack Hill-Chappell Hill,90.0,40.909090909090914
1998,primary,CHOCTAW,17,Chappell Hill,VTD2000-023-8,Barrytown-Womack Hill-Chappell Hill,90.0,50.0
1998,primary,CHOCTAW,18,Cullomburg,VTD2000-023-9,Branch-Bladon Springs-Cullomburg,90.0,51.29032258064516
1998,primary,CHOCTAW,19,Bladon Springs,,,90.0,4.5
1998,primary,CHOCTAW,20,Silas,VTD2000-023-10,Silas-Souwilpa-Isney,90.0,36.0
1998,primary,CHOCTAW,21,Souwilpa,VTD2000-023-10,Silas-Souwilpa-Isney,90.0,45.55555555555556
1998,primary,CHOCTAW,22,Isney,VTD2000-023-10,Silas-Souwilpa-Isney,90.0,36.0
1998,primary,CHOCTAW,23,Toomey,,,65.45454545454547,14.154545454545463
1998,primary,CHOCTAW,24,Lusk,,,77.14285714285715,25.71428571428573
1998,primary,CHOCTAW,25,Pleasant Valley,VTD2000-023-11,Lush-Pleasant Valley,95.0,50.0
1998,primary,CHOCTAW,26,Ararat,,,60.00000000000001,10.000000000000007
1998,primary,CHOCTAW,27,Branch,VTD2000-023-9,Branch-Bladon Springs-Cullomburg,90.0,29.999999999999993
1998,primary,CHOCTAW,28,Pushmataha,VTD2000-023-4,Lisman-Pushmataha,90.0,40.909090909090914
1998,primary,CHOCTAW,29,Butler,VTD2000-023-5,Butler-Mt. Sterling,90.0,36.0
1998,primary,CHOCTAW,30,Mt. Sterling,VTD2000-023-5,Butler-Mt. Sterling,90.0,38.57142857142858
1998,primary,CHOCTAW,31,Riderwood,VTD2000-023-14,Riderwood-Rock Springs,90.0,49.76470588235294
1998,primary,CHOCTAW,32,Rocksprings,,,81.81818181818181,15.318181818181799
1998,primary,CHOCTAW,33,Calculated Totals,,,45.0,1.756756756756758
1998,primary,CLAY,1,Highland/Coppermine 01,VTD2000-027-0101,Highland-Coppermine,95.0,7.195121951219505
1998,primary,CLAY,2,Delta Community Center,VTD2000-027-0201,Delta Community Center,100.0,20.0
1998,primary,CLAY,3,Barfield Volunteer,VTD2000-027-0301,Barfield Volunteer Fire Dept.,90.0,40.0
1998,primary,CLAY,4,Lineville National Guard 04,,,77.77777777777779,0.0
1998,primary,CLAY,5,Highland/Coppermine 25,VTD2000-027-0101,Highland-Coppermine,95.0,9.285714285714292
1998,primary,CLAY,6,Idaho F.D.,,,85.5,35.5
1998,primary,CLAY,7,Hipine F.D.,,,85.5,22.5
1998,primary,CLAY,8,Millerville F.D. 08,,,85.5,0.0
1998,primary,CLAY,9,Coleta Valley F.D.,,,85.5,0.0
1998,primary,CLAY,10,Tri-Community F.D. 10,,,74.84848484848484,0.0
1998,primary,CLAY,11,Hollins Community Center,VTD2000-027-1001,Hollins Community Center,100.0,20.0
1998,primary,CLAY,12,Mellow Valley High 01,,,89.99999999999999,0.0
1998,primary,CLAY,13,Mellow Valley High 02,,,89.99999999999999,0.0
1998,primary,CLAY,14,Cragford F.D.,,,85.5,40.5
1998,primary,CLAY,15,Lineville National Guard 15,,,76.36363636363637,0.0
