cycle,chamber,node_id,county_key,precinct_key,vtd,district,allocation_weight,allocation_method
2010,senate,17365,LAWRENCE,WOLF SPRINGS COMM 10-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17366,LAWRENCE,FLAT ROCK NEW ZION 11-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17367,LAWRENCE,LANDERSVILLE METHOD 12-1,,4.0,0.18773946360153257,canonical_split_legislative_activity_fallback
2010,senate,17367,LAWRENCE,LANDERSVILLE METHOD 12-1,,6.0,0.8122605363984674,canonical_split_legislative_activity_fallback
2010,senate,17368,LAWRENCE,HATTON MASONIC HALL 13-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17369,LAWRENCE,PLEASANT GR 14 20 23 27-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17370,LAWRENCE,MT. MORIAH CH 15-1 & 21-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17371,LAWRENCE,LOOSIER CH OF CHRIST 16-1,2-16-1,4.0,1.0,canonical_reported_single_district
2010,senate,17372,LAWRENCE,CHALYBEATE FIRE DEPT 17-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17373,LAWRENCE,AYCOCK BUILDING 18-1,3-18-1,4.0,1.0,canonical_reported_single_district
2010,senate,17374,LAWRENCE,LAWRENCE HEALTH DEPT 19-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17375,LAWRENCE,FAIRFIELD CH 22-1 & 30-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17376,LAWRENCE,MOULTON CITY HALL 24-1,4-24-1,4.0,1.0,canonical_reported_single_district
2010,senate,17377,LAWRENCE,BOARD OF EDUCATION 25-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17378,LAWRENCE,FREEMAN TABERNACLE 26-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17379,LAWRENCE,SPEAKE VOL FIRE 28-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17380,LAWRENCE,KITCHENS MILL 29-1 & 35-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17381,LAWRENCE,LINDSEY HALL CHURCH 31-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17382,LAWRENCE,PINEY GROVE CHURCH 32-1,4-32-1,4.0,1.0,canonical_reported_single_district
2010,senate,17383,LAWRENCE,CADDO FIRE STATION 33-1,5-33-1,4.0,1.0,canonical_reported_single_district
2010,senate,17384,LAWRENCE,CADDO SR. CITIZEN 34-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17385,LAWRENCE,FAITH BAPTIST CHURCH 36-1,,4.0,1.0,canonical_reported_single_district
2010,senate,17386,LAWRENCE,ABSENTEE,,4.0,0.9453973616005126,canonical_county_level_ballot
2010,senate,17386,LAWRENCE,ABSENTEE,,6.0,0.054602638399487466,canonical_county_level_ballot
2010,senate,17387,LAWRENCE,PROVISIONAL,,4.0,0.9453973616005126,canonical_county_level_ballot
2010,senate,17387,LAWRENCE,PROVISIONAL,,6.0,0.054602638399487466,canonical_county_level_ballot
2010,senate,17388,LEE,BEULAH SCHOOL,,13.0,1.0,canonical_reported_single_district
2010,senate,17389,LEE,COVINGTON PARK COMM. CTR.,,28.0,1.0,canonical_reported_single_district
2010,senate,17390,LEE,OPELIKA LEARNING CTR.,,27.0,0.3945339873861247,canonical_split_legislative_activity_fallback
2010,senate,17390,LEE,OPELIKA LEARNING CTR.,,28.0,0.6054660126138752,canonical_split_legislative_activity_fallback
2010,senate,17391,LEE,OPELIKA RECREATION CTR.,,27.0,0.9212656364974245,canonical_split_legislative_activity_fallback
2010,senate,17391,LEE,OPELIKA RECREATION CTR.,,28.0,0.07873436350257543,canonical_split_legislative_activity_fallback
2010,senate,17392,LEE,EAMC HEALTH RESOURCE CTR.,,27.0,0.5988152934841141,canonical_split_legislative_activity_fallback
2010,senate,17392,LEE,EAMC HEALTH RESOURCE CTR.,,28.0,0.40118470651588584,canonical_split_legislative_activity_fallback
2010,senate,17393,LEE,NATIONAL GUARD ARMORY,,27.0,1.0,canonical_reported_single_district
2010,senate,17394,LEE,FARMVILLE VFD,0030,27.0,1.0,canonical_reported_single_district
2010,senate,17395,LEE,WAVERLY TOWN HALL,0040,27.0,1.0,canonical_reported_single_district
2010,senate,17396,LEE,"TOWN HALL, LOACHAPOKA",0050,28.0,1.0,canonical_reported_single_district
2010,senate,17397,LEE,BOYKIN COMMUNITY CENTER,,27.0,1.0,canonical_reported_single_district
2010,senate,17398,LEE,NATIONAL GUARD AUBURN,0060,27.0,0.9689877121123464,canonical_split_legislative_activity_fallback
2010,senate,17398,LEE,NATIONAL GUARD AUBURN,0060,28.0,0.0310122878876536,canonical_split_legislative_activity_fallback
2010,senate,17399,LEE,FRANK BROWN REC. CENTER,,27.0,1.0,canonical_reported_single_district
2010,senate,17400,LEE,DEAN ROAD REC. CTR.,,27.0,0.8869005010737294,canonical_split_legislative_activity_fallback
2010,senate,17400,LEE,DEAN ROAD REC. CTR.,,28.0,0.11309949892627058,canonical_split_legislative_activity_fallback
2010,senate,17401,LEE,LEXINGTON HOTEL,,27.0,0.10684474123539232,canonical_split_legislative_activity_fallback
2010,senate,17401,LEE,LEXINGTON HOTEL,,28.0,0.8931552587646077,canonical_split_legislative_activity_fallback
2010,senate,17402,LEE,BEAUREGARD SCHOOL GYM,,27.0,0.25119453924914675,canonical_split_legislative_activity_fallback
2010,senate,17402,LEE,BEAUREGARD SCHOOL GYM,,28.0,0.7488054607508532,canonical_split_legislative_activity_fallback
2010,senate,17403,LEE,WACOOCHEE JR. HIGH SCHOOL,,13.0,0.5124760076775432,canonical_split_legislative_activity_fallback
2010,senate,17403,LEE,WACOOCHEE JR. HIGH SCHOOL,,27.0,0.4875239923224568,canonical_split_legislative_activity_fallback
2010,senate,17404,LEE,LEE COUNTY SNACKS,0090,27.0,1.0,canonical_reported_single_district
2010,senate,17405,LEE,DOWNTOWN MARVYN,0100,28.0,1.0,canonical_reported_single_district
2010,senate,17406,LEE,LEE-CHAMBERS VOL. FIRE,,13.0,1.0,canonical_reported_single_district
2010,senate,17407,LEE,SR. CTR. SMITH STATION,,13.0,1.0,canonical_reported_single_district
2010,senate,17408,LEE,PINE GROVE UN. METHODIST,,13.0,0.7749576988155669,canonical_split_legislative_activity_fallback
2010,senate,17408,LEE,PINE GROVE UN. METHODIST,,27.0,0.22504230118443316,canonical_split_legislative_activity_fallback
2010,senate,17409,LEE,SMITH STATION AUDITORIUM,,13.0,1.0,canonical_reported_single_district
2010,senate,17410,LEE,GLENWOOD SCHOOL,,13.0,1.0,canonical_reported_single_district
2010,senate,17411,LEE,ABSENTEE,,13.0,0.29520061035173656,canonical_county_level_ballot
2010,senate,17411,LEE,ABSENTEE,,27.0,0.45836274572718133,canonical_county_level_ballot
2010,senate,17411,LEE,ABSENTEE,,28.0,0.24643664392108208,canonical_county_level_ballot
2010,senate,17412,LEE,PROVISIONAL,,13.0,0.29520061035173656,canonical_county_level_ballot
2010,senate,17412,LEE,PROVISIONAL,,27.0,0.45836274572718133,canonical_county_level_ballot
2010,senate,17412,LEE,PROVISIONAL,,28.0,0.24643664392108208,canonical_county_level_ballot
2010,senate,17413,LIMESTONE,ATHENS RECREATION CENTER,1,2.0,1.0,canonical_reported_single_district
2010,senate,17414,LIMESTONE,NATIONAL GUARD ARMORY,,2.0,1.0,canonical_reported_single_district
2010,senate,17415,LIMESTONE,ST MARK PRIMITIVE BAPTIST,,2.0,1.0,canonical_reported_single_district
2010,senate,17416,LIMESTONE,FRIENDSHIP UNITED METH CH,,2.0,1.0,canonical_reported_single_district
2010,senate,17417,LIMESTONE,ATHENS SENIOR CENTER,,2.0,1.0,canonical_reported_single_district
2010,senate,17418,LIMESTONE,ELKTON RD BAPTIST CHURCH,,2.0,1.0,canonical_reported_single_district
2010,senate,17419,LIMESTONE,ISOMS CHAPEL UNITED METH,,2.0,1.0,canonical_reported_single_district
2010,senate,17420,LIMESTONE,CREEKSIDE ELEMENTARY SCH,,2.0,1.0,canonical_reported_single_district
2010,senate,17421,LIMESTONE,CAPSHAW BAPTIST CHURCH,,2.0,1.0,canonical_reported_single_district
2010,senate,17422,LIMESTONE,ARDMORE TOWN HALL,3,2.0,1.0,canonical_reported_single_district
2010,senate,17423,LIMESTONE,JOHNSON ELEMENTARY SCH,,2.0,1.0,canonical_reported_single_district
2010,senate,17424,LIMESTONE,WOOLEY SPRINGS BAPTIST CH,,2.0,1.0,canonical_reported_single_district
2010,senate,17425,LIMESTONE,ELKMONT FIRE DEPT.,4,2.0,1.0,canonical_reported_single_district
2010,senate,17426,LIMESTONE,GOODSPRINGS COMMUNITY CTR,,2.0,1.0,canonical_reported_single_district
2010,senate,17427,LIMESTONE,WEST LIMESTONE FIRE DEPT.,,2.0,1.0,canonical_reported_single_district
2010,senate,17428,LIMESTONE,LESTER TOWN HALL,,2.0,1.0,canonical_reported_single_district
2010,senate,17429,LIMESTONE,PLEASANT GROVE FIRE DEPT.,7,2.0,1.0,canonical_reported_single_district
2010,senate,17430,LIMESTONE,OWENS SENIOR CENTER,,2.0,1.0,canonical_reported_single_district
2010,senate,17431,LIMESTONE,CLEMENTS BAPTIST CHURCH,,2.0,1.0,canonical_reported_single_district
2010,senate,17432,LIMESTONE,RIPLEY (WOW HALL),9,2.0,1.0,canonical_reported_single_district
2010,senate,17433,LIMESTONE,ROUND ISLAND BAPTIST CHURCH,,2.0,1.0,canonical_reported_single_district
2010,senate,17434,LIMESTONE,BELMORE BAPTIST CHURCH,11,3.0,1.0,canonical_reported_single_district
2010,senate,17435,LIMESTONE,LAMB OF GOD LUTHERAN CH,13,3.0,1.0,canonical_reported_single_district
2010,senate,17436,LIMESTONE,FIRST BAPT. CHURCH TANNER,,2.0,1.0,canonical_reported_single_district
2010,senate,17437,LIMESTONE,ABSENTEE,,2.0,0.9394916769345993,canonical_county_level_ballot
2010,senate,17437,LIMESTONE,ABSENTEE,,3.0,0.06050832306540069,canonical_county_level_ballot
2010,senate,17438,LIMESTONE,PROVISIONAL,,2.0,0.9394916769345993,canonical_county_level_ballot
2010,senate,17438,LIMESTONE,PROVISIONAL,,3.0,0.06050832306540069,canonical_county_level_ballot
2010,senate,17439,LOWNDES,WHITEHALL TOWN HALL,0011,23.0,1.0,canonical_reported_single_district
2010,senate,17440,LOWNDES,LOWNDESBORO COMMUNITY CTR,0141,23.0,0.3333333333333333,canonical_split_legislative_activity_fallback
2010,senate,17440,LOWNDES,LOWNDESBORO COMMUNITY CTR,0141,30.0,0.6666666666666666,canonical_split_legislative_activity_fallback
2010,senate,17441,LOWNDES,BETHEL CHURCH,0031,23.0,1.0,canonical_reported_single_district
2010,senate,17442,LOWNDES,MOSSES TOWN HALL,0041,23.0,1.0,canonical_reported_single_district
2010,senate,17443,LOWNDES,OLD MASONIC HALL,,23.0,1.0,canonical_reported_single_district
2010,senate,17444,LOWNDES,HAYNEVILLE C.H. ANNEX,,23.0,1.0,canonical_reported_single_district
2010,senate,17445,LOWNDES,G. E. COMMUNITY CTR.,0141,30.0,1.0,canonical_reported_single_district
2010,senate,17446,LOWNDES,LILY BAPTIST CHURCH,0081,30.0,1.0,canonical_reported_single_district
2010,senate,17447,LOWNDES,NEW HOPE CHRISTIAN CHURCH,,23.0,0.7862595419847328,canonical_split_legislative_activity_fallback
2010,senate,17447,LOWNDES,NEW HOPE CHRISTIAN CHURCH,,30.0,0.21374045801526717,canonical_split_legislative_activity_fallback
2010,senate,17448,LOWNDES,NATIONAL GUARD ARMORY,0131,23.0,1.0,canonical_reported_single_district
2010,senate,17449,LOWNDES,SANDY RIDGE COMMUNITY CTR,0141,30.0,1.0,canonical_reported_single_district
2010,senate,17450,LOWNDES,INDUSTRIAL PARK BUILDING,,30.0,1.0,canonical_reported_single_district
2010,senate,17451,LOWNDES,ABSENTEE,,23.0,0.7507744048145853,canonical_county_level_ballot
2010,senate,17451,LOWNDES,ABSENTEE,,30.0,0.24922559518541465,canonical_county_level_ballot
2010,senate,17452,LOWNDES,PROVISIONAL,,23.0,0.7507744048145853,canonical_county_level_ballot
2010,senate,17452,LOWNDES,PROVISIONAL,,30.0,0.24922559518541465,canonical_county_level_ballot
2010,senate,17453,MACON,NATIONAL GUARD ARMORY,0101,28.0,1.0,canonical_reported_single_district
2010,senate,17454,MACON,LITTLE TEXAS VOTING CTR.,0102,28.0,1.0,canonical_reported_single_district
2010,senate,17455,MACON,BROWNVILLE VOL. FIRE,0103,28.0,1.0,canonical_reported_single_district
2010,senate,17456,MACON,TUSKEGEE UNIV. THOMPKINS,,28.0,1.0,canonical_reported_single_district
2010,senate,17457,MACON,WARRIOR DIST.2 REC. CTR.,,28.0,1.0,canonical_reported_single_district
2010,senate,17458,MACON,FORT DAVIS OLD DIST. 2 SH,,28.0,1.0,canonical_reported_single_district
2010,senate,17459,MACON,TUSKEGEE MUNICIPAL COMPLX,0211,28.0,1.0,canonical_reported_single_district
2010,senate,17460,MACON,VOLUNTEER FIRE STATION,0306,28.0,1.0,canonical_reported_single_district
2010,senate,17461,MACON,OLD PRAIRIE FARM SCHOOL,,28.0,1.0,canonical_reported_single_district
2010,senate,17462,MACON,SEASHA,0312,28.0,1.0,canonical_reported_single_district
2010,senate,17463,MACON,FRANKLIN TOWN HALL,0408,28.0,1.0,canonical_reported_single_district
2010,senate,17464,MACON,WOODLAND COMMUNITY CTR.,0409,28.0,1.0,canonical_reported_single_district
2010,senate,17465,MACON,NOTASULGA TOWN HALL,0410,28.0,1.0,canonical_reported_single_district
2010,senate,17466,MACON,CHEHAW FIRE STATION,0413,28.0,1.0,canonical_reported_single_district
2010,senate,17467,MACON,ABSENTEE,,28.0,1.0,canonical_county_level_ballot
2010,senate,17468,MACON,PROVISIONAL,,28.0,1.0,canonical_county_level_ballot
2010,senate,17469,MADISON,A & M UNIVERSITY NEW GYM,1,7.0,1.0,canonical_reported_single_district
2010,senate,17470,MADISON,CHARLES STONE AG. CTR.,,7.0,1.0,canonical_reported_single_district
2010,senate,17471,MADISON,JACKSON WAY BAPTIST,3,7.0,1.0,canonical_reported_single_district
2010,senate,17472,MADISON,1ST BAPTIST CHURCH,76,7.0,1.0,canonical_reported_single_district
2010,senate,17473,MADISON,OPTIMIST PARK REC.,,7.0,1.0,canonical_reported_single_district
2010,senate,17474,MADISON,HAMPTON HOUSE,,7.0,1.0,canonical_reported_single_district
2010,senate,17475,MADISON,A & M AGRIBITION,,7.0,1.0,canonical_reported_single_district
2010,senate,17476,MADISON,MOUNTAINVIEW BAPTIST,8,7.0,1.0,canonical_reported_single_district
2010,senate,17477,MADISON,UAH SPRAGINS HALL,,7.0,1.0,canonical_reported_single_district
2010,senate,17478,MADISON,MONTE SANO FIRE STATION 2,10,7.0,1.0,canonical_reported_single_district
2010,senate,17479,MADISON,COVE UNITED METHODIST CH.,,7.0,0.9793962625778629,canonical_split_legislative_activity_fallback
2010,senate,17479,MADISON,COVE UNITED METHODIST CH.,,8.0,0.003833253473885961,canonical_split_legislative_activity_fallback
2010,senate,17479,MADISON,COVE UNITED METHODIST CH.,,9.0,0.016770483948251078,canonical_split_legislative_activity_fallback
2010,senate,17480,MADISON,COVENANT PRESBYTERIAN CH.,13,7.0,1.0,canonical_reported_single_district
2010,senate,17481,MADISON,SOUTHWOOD PRESBYTERIAN,14,7.0,0.6231292517006802,canonical_split_legislative_activity_fallback
2010,senate,17481,MADISON,SOUTHWOOD PRESBYTERIAN,14,9.0,0.3768707482993197,canonical_split_legislative_activity_fallback
2010,senate,17482,MADISON,WILLOWBROOK BAPTIST,15,9.0,1.0,canonical_reported_single_district
2010,senate,17483,MADISON,WESTSIDE NEIGHBORHOOD CTR,16,7.0,1.0,canonical_reported_single_district
2010,senate,17484,MADISON,TRINITY UNITED METHODIST,,7.0,1.0,canonical_reported_single_district
2010,senate,17485,MADISON,WHITESBURG BAPTIST,22,9.0,1.0,canonical_reported_single_district
2010,senate,17486,MADISON,WEATHERYLY HGTS BAPTIST,,9.0,1.0,canonical_reported_single_district
2010,senate,17487,MADISON,ALDERSGATE UNITED METH.,20,9.0,1.0,canonical_reported_single_district
2010,senate,17488,MADISON,THE DWELLING PLACE,21,3.0,0.9733861834654587,canonical_split_legislative_activity_fallback
2010,senate,17488,MADISON,THE DWELLING PLACE,21,9.0,0.026613816534541337,canonical_split_legislative_activity_fallback
2010,senate,17489,MADISON,HILLWOOD BAPTIST CHURCH,23,9.0,1.0,canonical_reported_single_district
2010,senate,17490,MADISON,AIRPORT RD FIRE STATION 6,25,7.0,1.0,canonical_reported_single_district
2010,senate,17491,MADISON,COMMUNITY FELLOWS,,3.0,0.1016566265060241,canonical_split_legislative_activity_fallback
2010,senate,17491,MADISON,COMMUNITY FELLOWS,,7.0,0.8983433734939759,canonical_split_legislative_activity_fallback
2010,senate,17492,MADISON,OAKWOOD COLLEGE BLAKE CTR,27,2.0,0.02333860759493671,canonical_split_legislative_activity_fallback
2010,senate,17492,MADISON,OAKWOOD COLLEGE BLAKE CTR,27,7.0,0.9766613924050633,canonical_split_legislative_activity_fallback
2010,senate,17493,MADISON,MADISON CO. NATURE TRAIL,29,9.0,1.0,canonical_reported_single_district
2010,senate,17494,MADISON,FIRE & RESCUE,31,7.0,1.0,canonical_reported_single_district
2010,senate,17495,MADISON,FIRST MISSIONARY BAPTIST,35,7.0,1.0,canonical_reported_single_district
2010,senate,17496,MADISON,DR. RICHARD SHOWERS CTR.,36,7.0,1.0,canonical_reported_single_district
2010,senate,17497,MADISON,NEW SHILOH CHURCH,37,7.0,1.0,canonical_reported_single_district
2010,senate,17498,MADISON,JOHNSON HIGH SCHOOL,38,7.0,1.0,canonical_reported_single_district
2010,senate,17499,MADISON,CAVALRY FRIENDSHIP CTR.,39,7.0,1.0,canonical_reported_single_district
2010,senate,17500,MADISON,LEWIS CHAPEL C.P. CHURCH,40,7.0,1.0,canonical_reported_single_district
2010,senate,17501,MADISON,PLEASANT SPRINGS BAPTIST,44,7.0,1.0,canonical_reported_single_district
2010,senate,17502,MADISON,LAKEWOOD COMMUNITY CTR.,45,7.0,1.0,canonical_reported_single_district
2010,senate,17503,MADISON,WEST HUNTSVILLE BAPTIST,,2.0,0.4355400696864111,canonical_split_legislative_activity_fallback
2010,senate,17503,MADISON,WEST HUNTSVILLE BAPTIST,,7.0,0.5644599303135889,canonical_split_legislative_activity_fallback
2010,senate,17504,MADISON,SENIOR CENTER,48,7.0,1.0,canonical_reported_single_district
2010,senate,17505,MADISON,HILLSBORO BAPTIST,,7.0,1.0,canonical_reported_single_district
2010,senate,17506,MADISON,ST. LUKE MISSIONARY BAPT.,50,2.0,1.0,canonical_reported_single_district
2010,senate,17507,MADISON,GRACE UNITED METHODIST,,2.0,1.0,canonical_reported_single_district
2010,senate,17508,MADISON,SPRINGHILL UNITED,,3.0,1.0,canonical_reported_single_district
2010,senate,17509,MADISON,SHERWOOD BAPTIST CH.,54,2.0,1.0,canonical_reported_single_district
2010,senate,17510,MADISON,NEW MARKET FIRE STATION,55,8.0,1.0,canonical_reported_single_district
2010,senate,17511,MADISON,MAYSVILLE CHURCH  CHRIST,56,8.0,1.0,canonical_reported_single_district
2010,senate,17512,MADISON,BIG COVE FIRE STATION,57,7.0,1.0,canonical_reported_single_district
2010,senate,17513,MADISON,LITTLE INDIAN CREEK CH.,58,2.0,1.0,canonical_reported_single_district
2010,senate,17514,MADISON,WHITESBURG BOAT HARBOR,59,3.0,0.12716763005780346,canonical_split_legislative_activity_fallback
2010,senate,17514,MADISON,WHITESBURG BOAT HARBOR,59,7.0,0.2947976878612717,canonical_split_legislative_activity_fallback
2010,senate,17514,MADISON,WHITESBURG BOAT HARBOR,59,9.0,0.5780346820809249,canonical_split_legislative_activity_fallback
2010,senate,17515,MADISON,TRIANA CITY HALL,60,3.0,1.0,canonical_reported_single_district
2010,senate,17516,MADISON,HAVEN BAPTIST CHURCH,61,2.0,1.0,canonical_reported_single_district
2010,senate,17517,MADISON,GURLEY CITY HALL,70,7.0,0.003003003003003003,canonical_split_legislative_activity_fallback
2010,senate,17517,MADISON,GURLEY CITY HALL,70,8.0,0.996996996996997,canonical_split_legislative_activity_fallback
2010,senate,17518,MADISON,MADISON MISSION 7 DAY ADV,,2.0,0.0,canonical_split_legislative_activity_fallback
2010,senate,17518,MADISON,MADISON MISSION 7 DAY ADV,,3.0,1.0,canonical_split_legislative_activity_fallback
2010,senate,17519,MADISON,PINEVIEW BAPTIST CHURCH,64,2.0,1.0,canonical_reported_single_district
2010,senate,17520,MADISON,TONEY UNITED METHODIST,65,2.0,1.0,canonical_reported_single_district
2010,senate,17521,MADISON,MARY KELLY JOHNSTON GYM,66,7.0,1.0,canonical_reported_single_district
2010,senate,17522,MADISON,PLAINVIEW CHURCH CHRIST,67,7.0,1.0,canonical_split_legislative_activity_fallback
2010,senate,17522,MADISON,PLAINVIEW CHURCH CHRIST,67,8.0,0.0,canonical_split_legislative_activity_fallback
2010,senate,17523,MADISON,NEW HOPE CITY HALL,82,9.0,1.0,canonical_reported_single_district
2010,senate,17524,MADISON,MADISON CHURCH OF CHRIST,69,2.0,1.0,canonical_reported_single_district
2010,senate,17525,MADISON,MADISON CITY HALL,71,2.0,0.7531565656565656,canonical_split_legislative_activity_fallback
2010,senate,17525,MADISON,MADISON CITY HALL,71,3.0,0.24684343434343434,canonical_split_legislative_activity_fallback
2010,senate,17526,MADISON,LOCUST GROVE BAPTIST,72,7.0,1.0,canonical_reported_single_district
2010,senate,17527,MADISON,PLEVNA NEW MARKET FIRE,73,8.0,1.0,canonical_reported_single_district
2010,senate,17528,MADISON,OWENS CROSS RDS CITY HALL,75,7.0,0.2236842105263158,canonical_split_legislative_activity_fallback
2010,senate,17528,MADISON,OWENS CROSS RDS CITY HALL,75,9.0,0.7763157894736842,canonical_split_legislative_activity_fallback
2010,senate,17529,MADISON,1ST BAPT. CH MERIDANVILLE,76,7.0,1.0,canonical_reported_single_district
2010,senate,17530,MADISON,BROWNSBORO BAPT. CHURCH,77,7.0,0.9898236092265943,canonical_split_legislative_activity_fallback
2010,senate,17530,MADISON,BROWNSBORO BAPT. CHURCH,77,8.0,0.0101763907734057,canonical_split_legislative_activity_fallback
2010,senate,17531,MADISON,MONROVIA CH. OF CHRIST,78,2.0,1.0,canonical_reported_single_district
2010,senate,17532,MADISON,CO. COMMISSION DIST. 1,80,8.0,1.0,canonical_reported_single_district
2010,senate,17533,MADISON,BOBO VOLUNTEER FIRE,81,2.0,1.0,canonical_reported_single_district
2010,senate,17534,MADISON,CH. OF CHRIST MERIDAVILLE,83,7.0,1.0,canonical_reported_single_district
2010,senate,17535,MADISON,BLACKBURN CHAPEL C.P. CH.,84,2.0,0.9591078066914498,canonical_split_legislative_activity_fallback
2010,senate,17535,MADISON,BLACKBURN CHAPEL C.P. CH.,84,7.0,0.040892193308550186,canonical_split_legislative_activity_fallback
2010,senate,17536,MADISON,HAROLD HARBIN GYM,85,7.0,0.8824593128390597,canonical_split_legislative_activity_fallback
2010,senate,17536,MADISON,HAROLD HARBIN GYM,85,8.0,0.11754068716094032,canonical_split_legislative_activity_fallback
2010,senate,17537,MADISON,ASBURY METHODIST CH.,,2.0,0.6552567237163814,canonical_split_legislative_activity_fallback
2010,senate,17537,MADISON,ASBURY METHODIST CH.,,3.0,0.34474327628361856,canonical_split_legislative_activity_fallback
2010,senate,17538,MADISON,MADISON BAPTIST CHURCH,89,2.0,0.5671018276762402,canonical_split_legislative_activity_fallback
2010,senate,17538,MADISON,MADISON BAPTIST CHURCH,89,3.0,0.43289817232375977,canonical_split_legislative_activity_fallback
2010,senate,17539,MADISON,ST. JOHN’S CATHOLIC SCH.,,2.0,1.0,canonical_split_legislative_activity_fallback
2010,senate,17539,MADISON,ST. JOHN’S CATHOLIC SCH.,,3.0,0.0,canonical_split_legislative_activity_fallback
2010,senate,17540,MADISON,MADISON ASSEMBLY,,2.0,1.0,canonical_reported_single_district
2010,senate,17541,MADISON,MONROVIA COMM. CENTER,92,2.0,1.0,canonical_reported_single_district
2010,senate,17542,MADISON,HARVEST BAPTIST CHURCH,93,2.0,1.0,canonical_reported_single_district
2010,senate,17543,MADISON,ABSENTEE,,2.0,0.3025139556346715,canonical_county_level_ballot
2010,senate,17543,MADISON,ABSENTEE,,3.0,0.07965389428662738,canonical_county_level_ballot
2010,senate,17543,MADISON,ABSENTEE,,7.0,0.4447434522760602,canonical_county_level_ballot
2010,senate,17543,MADISON,ABSENTEE,,8.0,0.05314042848054574,canonical_county_level_ballot
2010,senate,17543,MADISON,ABSENTEE,,9.0,0.11994826932209515,canonical_county_level_ballot
2010,senate,17544,MADISON,PROVISIONAL,,2.0,0.3025139556346715,canonical_county_level_ballot
2010,senate,17544,MADISON,PROVISIONAL,,3.0,0.07965389428662738,canonical_county_level_ballot
2010,senate,17544,MADISON,PROVISIONAL,,7.0,0.4447434522760602,canonical_county_level_ballot
2010,senate,17544,MADISON,PROVISIONAL,,8.0,0.05314042848054574,canonical_county_level_ballot
2010,senate,17544,MADISON,PROVISIONAL,,9.0,0.11994826932209515,canonical_county_level_ballot
2010,senate,17545,MARENGO,DEMOPOLIS CIVIC CENTER,0101,24.0,1.0,canonical_reported_single_district
2010,senate,17546,MARENGO,DEMOPOLIS NATL GUARD,,24.0,1.0,canonical_reported_single_district
2010,senate,17547,MARENGO,DEMOPOLIS WESTSIDE SCHOOL,0201,24.0,1.0,canonical_reported_single_district
2010,senate,17548,MARENGO,DEMOPOLIS HIGH SCHOOL,0202,24.0,1.0,canonical_reported_single_district
2010,senate,17549,MARENGO,SPRINGHILL VOL. FIRE,,24.0,1.0,canonical_reported_single_district
2010,senate,17550,MARENGO,VFW/HWY. 43,0301,23.0,1.0,canonical_reported_single_district
2010,senate,17551,MARENGO,FAUNSDALE TOWN OFFICE,0302,23.0,1.0,canonical_reported_single_district
2010,senate,17552,MARENGO,DAYTON TOWN OFFICE,0303,23.0,1.0,canonical_reported_single_district
2010,senate,17553,MARENGO,CORNERSTONE CHURCH,0305,23.0,0.16159250585480095,canonical_split_legislative_activity_fallback
2010,senate,17553,MARENGO,CORNERSTONE CHURCH,0305,24.0,0.8384074941451991,canonical_split_legislative_activity_fallback
2010,senate,17554,MARENGO,RANGELINE VOTING BOOTH,0306,24.0,1.0,canonical_reported_single_district
2010,senate,17555,MARENGO,THOMASTON LUNCH ROOM,0401,23.0,1.0,canonical_reported_single_district
2010,senate,17556,MARENGO,MCKINLEY TAYLOR COMM. CTR,,23.0,1.0,canonical_reported_single_district
2010,senate,17557,MARENGO,FLATWOODS COMM. CENTER,,23.0,1.0,canonical_reported_single_district
2010,senate,17558,MARENGO,MAGNOLIA COMM. CENTER,0405,23.0,1.0,canonical_reported_single_district
2010,senate,17559,MARENGO,SURGINER COMM. CENTER,0407,23.0,0.9818181818181818,canonical_split_legislative_activity_fallback
2010,senate,17559,MARENGO,SURGINER COMM. CENTER,0407,24.0,0.01818181818181818,canonical_split_legislative_activity_fallback
2010,senate,17560,MARENGO,DIXONS MILLS VOL. FIRE,,23.0,0.0036101083032490976,canonical_split_legislative_activity_fallback
2010,senate,17560,MARENGO,DIXONS MILLS VOL. FIRE,,24.0,0.9963898916967509,canonical_split_legislative_activity_fallback
2010,senate,17561,MARENGO,OCTAGON VOTING BOOTH,0409,23.0,0.9591836734693877,canonical_split_legislative_activity_fallback
2010,senate,17561,MARENGO,OCTAGON VOTING BOOTH,0409,24.0,0.04081632653061224,canonical_split_legislative_activity_fallback
2010,senate,17562,MARENGO,JEFFERSON VOL FIRE DEPT,0501,24.0,1.0,canonical_reported_single_district
2010,senate,17563,MARENGO,LINDEN OLD COURTHOUSE,0502,23.0,0.16666666666666666,canonical_split_legislative_activity_fallback
