social_band,candidate_cycles,mean_cmo,median_cmo,mean_social_score
moderate,25,13.295100658620463,14.930240868225331,-0.07416994116994116
progressive,13,0.2438067670334936,-7.659188238610149,0.3846373000219154
strong_progressive,25,1.0932535946106205,-0.1326641360015799,0.8675118330674826
traditional,36,25.98494039478026,30.521116927055257,-0.5895689187355854
