state,year,chamber,district,party,candidate,candidate_actual_margin,candidate_expected_margin,candidate_quality_residual,model,fold_type,fold,baseline_allocation_quality,incumbency_balance
AL,2010,house,22,R,"johnson, wayne",29.564625850340136,33.38065021616198,-3.8160243658218462,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,24,D,"ledbetter, nathaniel",-6.667559244878833,-38.87647356278396,32.208914317905126,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,24,R,"greeson, todd",6.667559244878833,38.87647356278396,-32.208914317905126,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,26,D,"white, randall",-19.294468367008943,-36.53149287868462,17.237024511675674,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,26,R,"rich, kerry",19.294468367008943,36.53149287868462,-17.237024511675674,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,27,D,"mclaughlin, jeffrey (jeff)",-6.551122033240639,-23.877977682633897,17.32685564939326,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,27,R,"long, wes",6.551122033240639,23.877977682633897,-17.32685564939326,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,29,D,"page, john g (jack), iii",-3.901875388854324,-1.2631229744567243,-2.6387524143975996,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,29,R,"nordgren, becky",3.901875388854324,1.2631229744567243,2.6387524143975996,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,30,D,"burns, wally",-45.10970129526831,-50.51608060039391,5.406379305125604,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,30,R,"galliher, blaine",45.10970129526831,50.51608060039391,-5.406379305125604,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,36,D,"bearden, garry",-52.54797671242723,-44.25118753382621,-8.296789178601017,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,36,R,"wood, randy 1",52.54797671242723,44.25118753382621,8.296789178601017,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,37,D,"laird, richard",7.243500694582258,-5.339708888563798,12.583209583146058,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,37,R,"fincher, bob",-7.243500694582258,5.339708888563798,-12.583209583146058,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,38,D,"long, huey p",-1.978171896316508,-22.923732207066234,20.945560310749727,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,38,R,"bridges, duwayne",1.978171896316508,22.923732207066234,-20.945560310749727,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,39,D,"lindsey, richard j",14.152046783625732,-13.490856628043176,27.642903411668907,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,39,R,"sprayberry, tim",-14.152046783625732,13.490856628043176,-27.642903411668907,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,40,D,"whaley, ricky",-25.038223516563523,-30.71817925986052,5.679955743296997,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,40,R,"brown, koven l (koven) 2",25.038223516563523,30.71817925986052,-5.679955743296997,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,42,D,"martin, james m (jimmy) 4",-26.493191317244168,-19.181872672727707,-7.3113186445164615,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,42,R,"wallace, kurt",26.493191317244168,19.181872672727707,7.3113186445164615,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,43,D,"sweet, virginia",-60.3998236072321,-56.916678516443,-3.483145090789101,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,43,R,"mcclurkin, mary s",60.3998236072321,56.916678516443,3.483145090789101,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,45,D,"cannon, charlene",-23.078082604763345,-24.645842138949856,1.5677595341865107,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,45,R,"drake, owen",23.078082604763345,24.645842138949856,-1.5677595341865107,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,61,D,"harper, alan",29.178351093662368,-3.0721114887248895,32.25046258238726,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,61,R,"chandler, frank",-29.178351093662368,3.0721114887248895,-32.25046258238726,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,63,D,"hamill, susan p",-27.65930113052416,-21.5478269339575,-6.111474196566661,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,63,R,"poole, bill 2",27.65930113052416,21.5478269339575,6.111474196566661,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,73,D,"hubbard, joseph l (joe)",1.9546422754040849,-18.08384429045327,20.038486565857355,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,73,R,"grimes, david 2",-1.9546422754040849,18.08384429045327,-20.038486565857355,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,75,D,"allen, glenn l",-43.348471704852784,-40.47771215435222,-2.8707595505005656,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,75,R,"wren, greg",43.348471704852784,40.47771215435222,2.8707595505005656,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,house,81,D,"graham, betty c",-11.83781826957886,-2.668808857977421,-9.169009411601438,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,81,R,"tuggle, mark m",11.83781826957886,2.668808857977421,9.169009411601438,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,84,D,"forte, berry",30.31218529707956,35.904890287613235,-5.592704990533676,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,84,R,"perrin, joyce l",-30.31218529707956,-35.904890287613235,5.592704990533676,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,85,D,"grimsley, dexter",3.375299297134472,-8.591600281178327,11.966899578312798,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,85,R,"singleton, jody",-3.375299297134472,8.591600281178327,-11.966899578312798,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,86,D,"carothers, merritt",-16.068939297934357,-31.013860376254968,14.944921078320611,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,86,R,"lee, paul w",16.068939297934357,31.013860376254968,-14.944921078320611,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,90,D,"newton, charles",18.860864745011085,1.0315776692499803,17.829287075761105,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,90,R,"hartin, jerry",-18.860864745011085,-1.0315776692499803,-17.829287075761105,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,house,91,D,"spicer, terry",-28.87626346039506,-18.824680606750647,-10.051582853644412,portable_temporal,leave_state_out,AL,whole_precincts,1.0
AL,2010,house,91,R,"moore, barry 2",28.87626346039506,18.824680606750647,10.051582853644412,portable_temporal,leave_state_out,AL,whole_precincts,1.0
AL,2010,house,98,D,"bracy, napoleon, jr",35.48903794173591,29.378389493120025,6.110648448615883,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,house,98,R,"powe, sharon l",-35.48903794173591,-29.378389493120025,-6.110648448615883,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,1,D,"irons, tammy l",11.852137824534312,-15.657017337448604,27.509155161982918,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,1,R,"freeman, jerry",-11.852137824534312,15.657017337448604,-27.509155161982918,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,2,D,"butler, tom",-17.80431295669221,-13.910944542142932,-3.893368414549279,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,2,R,"holtzclaw, bill",17.80431295669221,13.910944542142932,3.893368414549279,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,4,D,"little, zeb",-15.529602741579112,-18.922049213307247,3.3924464717281353,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,4,R,"bussman, paul",15.529602741579112,18.922049213307247,-3.3924464717281353,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,5,D,"wadsworth, brett",-46.566622186248985,-32.34777786716745,-14.218844319081533,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,5,R,"reed, greg j",46.566622186248985,32.34777786716745,14.218844319081533,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,6,D,"bedford, roger, jr",6.823636987084238,-13.096152638166231,19.91978962525047,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,6,R,"bonner, jim",-6.823636987084238,13.096152638166231,-19.91978962525047,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,7,D,"enfinger, jeff",-9.780724562315823,-9.957920040102824,0.1771954777870004,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,7,R,"sanford, paul l",9.780724562315823,9.957920040102824,-0.1771954777870004,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,8,D,"barron, lowell",-1.445136512469534,-14.052141345757999,12.607004833288466,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,8,R,"mcgill, shadrack",1.445136512469534,14.052141345757999,-12.607004833288466,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,9,D,"mitchell, tim",-37.75325574642036,-41.01964641733156,3.2663906709112,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,9,R,"scofield, clay",37.75325574642036,41.01964641733156,-3.2663906709112,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,10,D,"means, larry",-7.398960432799406,-10.439322905746998,3.040362472947592,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,10,R,"williams, phil 2",7.398960432799406,10.439322905746998,-3.040362472947592,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,13,D,"varner, greg",-0.9585693955911178,-21.36667459659171,20.408105201000595,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,13,R,"dial, gerald",0.9585693955911178,21.36667459659171,-20.408105201000595,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,17,D,"hudson, t e (tommy)",-62.41675392670157,-56.74165088357793,-5.6751030431236344,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,senate,17,R,"beason, scott",62.41675392670157,56.74165088357793,5.6751030431236344,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,senate,22,D,"keahy, marc",10.835345675699848,-22.239248800020196,33.07459447572005,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,22,R,"joyner, danny b 1",-10.835345675699848,22.239248800020196,-33.07459447572005,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,25,D,"smith, doug (smitty)",-45.917066586682665,-28.48232509174203,-17.434741494940635,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,25,R,"brewbaker, dick l",45.917066586682665,28.48232509174203,17.434741494940635,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,0.0
AL,2010,senate,33,D,"davisfigures, vivian d 1",46.8161718256475,43.248409042398215,3.567762783249286,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,33,R,"moser, brad",-46.8161718256475,-43.248409042398215,-3.567762783249286,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,1.0
AL,2010,senate,35,D,"buzbee, scott a",-18.262273901808783,-24.530328087876114,6.268054186067332,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AL,2010,senate,35,R,"brooks, ben",18.262273901808783,24.530328087876114,-6.268054186067332,portable_temporal,leave_state_out,AL,includes_turnout_share_allocation,-1.0
AR,1994,house,7,D,"stewart, charles w",34.1795381556813,45.28128685781387,-11.101748702132568,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,7,R,"myers, bill",-34.1795381556813,-45.28128685781387,11.101748702132568,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,8,D,"madison, sue",9.954360429258664,16.673827015877595,-6.719466586618932,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,8,R,"holloway, jerry",-9.954360429258664,-16.673827015877595,6.719466586618932,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,15,D,"wilkinson, ed",8.412735300952823,-6.051889538963291,14.464624839916114,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,-1.0
AR,1994,house,15,R,"king, jerry d",-8.412735300952823,6.051889538963291,-14.464624839916114,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,-1.0
AR,1994,house,16,D,"ammons, evelyn",15.84204413472706,11.269574223872219,4.57246991085484,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,16,R,"campbell, lonnie d",-15.84204413472706,-11.269574223872219,-4.57246991085484,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,21,D,"young, dennis r",28.78688524590164,40.96825348819235,-12.181368242290713,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,21,R,"ruggles, don c",-28.78688524590164,-40.96825348819235,12.181368242290713,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,24,D,"whorton, charles, jr",18.77264010227999,30.372610686947635,-11.599970584667645,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,24,R,"love, tim",-18.77264010227999,-30.372610686947635,11.599970584667645,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,29,D,"morton, rob",-15.033557046979864,-6.1137797020546465,-8.919777344925217,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,-1.0
AR,1994,house,29,R,"watts, bob",15.033557046979864,6.1137797020546465,8.919777344925217,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,-1.0
AR,1994,house,30,D,"bryan, l l (doc)",3.908879109500388,26.104484763562965,-22.195605654062575,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,30,R,"montgomery, john",-3.908879109500388,-26.104484763562965,22.195605654062575,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,40,D,"flippo, pat",-14.312868275993155,9.779977811565885,-24.09284608755904,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,40,R,"hudson, joe",14.312868275993155,-9.779977811565885,24.09284608755904,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,42,D,"lynn, becky",16.286609748189775,16.02811464681098,0.25849510137879506,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,42,R,"mcgahhey, mindy",-16.286609748189775,-16.02811464681098,-0.25849510137879506,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,44,D,"wren, greg",3.5004070240725667,32.33719075588715,-28.836783731814585,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,44,R,"parks, marvin",-3.5004070240725667,-32.33719075588715,28.836783731814585,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,46,D,"mitchell, larry",4.331192785899713,26.856273022425935,-22.52508023652622,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,46,R,"curtis, j lance",-4.331192785899713,-26.856273022425935,22.52508023652622,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,47,D,"kidd, douglas",35.95302619692863,23.13775509905345,12.815271097875183,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,47,R,"hunnicutt, gary f",-35.95302619692863,-23.13775509905345,-12.815271097875183,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,55,D,"argue, jim, jr",19.744922059518185,32.76594440632532,-13.021022346807133,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,55,R,"lamb, kevin",-19.744922059518185,-32.76594440632532,13.021022346807133,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,56,D,"booker, michael d",49.50859950859951,41.714488958416865,7.794110550182644,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,56,R,"alale, clare m",-49.50859950859951,-41.714488958416865,-7.794110550182644,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,57,D,"ferrell, lisa",38.84706146758063,28.675967136404577,10.171094331176054,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,57,R,"phillips, gary l",-38.84706146758063,-28.675967136404577,-10.171094331176054,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,60,D,"vess, stuart",5.133306804615997,15.119101953676903,-9.985795149060905,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,60,R,"powers, buddy",-5.133306804615997,-15.119101953676903,9.985795149060905,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,61,D,"dietz, james g",27.816091954022987,34.3999153369365,-6.583823382913515,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,61,R,"boyd, valtaree",-27.816091954022987,-34.3999153369365,6.583823382913515,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,62,D,"molinaro, joe",19.6319018404908,26.15796406921634,-6.526062228725539,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,62,R,"gullahorn, tom l, jr",-19.6319018404908,-26.15796406921634,6.526062228725539,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,63,D,"wood, doug",1.6577771370909615,26.22257262132297,-24.56479548423201,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,63,R,"rackley, david l",-1.6577771370909615,-26.22257262132297,24.56479548423201,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,67,D,"miller, john e",30.806324997196366,41.562074193414105,-10.755749196217739,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,67,R,"hutchins, donald",-30.806324997196366,-41.562074193414105,10.755749196217739,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,71,D,"pappas, pat",6.954720331459011,26.996374822577625,-20.041654491118614,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,71,R,"francis, betsy",-6.954720331459011,-26.996374822577625,20.041654491118614,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,83,D,"murphy, nap b",16.4451313755796,44.960419286643074,-28.515287911063474,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,83,R,"dintelman, jim l",-16.4451313755796,-44.960419286643074,28.515287911063474,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,house,93,D,"goodman, jack",-10.421455938697315,18.786575163167235,-29.20803110186455,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,93,R,"bush, ann h",10.421455938697315,-18.786575163167235,29.20803110186455,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,94,D,"harris, joe, jr",2.6205681567936576,24.98825472905238,-22.36768657225872,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,-1.0
AR,1994,house,94,R,"brownlee, christene",-2.6205681567936576,-24.98825472905238,22.36768657225872,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,-1.0
AR,1994,house,96,D,"ferguson, scott",25.59613139903285,18.005682115918354,7.590449283114495,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,house,96,R,"baker, joe e",-25.59613139903285,-18.005682115918354,-7.590449283114495,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,senate,14,D,"roberson, del",-17.79191651027601,12.971332841916539,-30.76324935219255,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,senate,14,R,"webb, doyle",17.79191651027601,-12.971332841916539,30.76324935219255,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,senate,17,D,"walker, william l (bill), jr",56.8092364208869,41.0293702465573,15.779866174329598,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,senate,17,R,"jackson, antimoore h",-56.8092364208869,-41.0293702465573,-15.779866174329598,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,0.0
AR,1994,senate,18,D,"hoofman, clifton (cliff)",10.060268891979602,34.36834448738006,-24.308075595400453,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,senate,18,R,"freeland, jim",-10.060268891979602,-34.36834448738006,24.308075595400453,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,senate,23,D,"everett, mike",5.216952573158426,32.59528258855674,-27.378330015398316,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,senate,23,R,"brawley, stan",-5.216952573158426,-32.59528258855674,27.378330015398316,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,senate,24,D,"bell, steve",48.30985238255518,42.54357946379631,5.766272918758865,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,senate,24,R,"biggers, lonnie d",-48.30985238255518,-42.54357946379631,-5.766272918758865,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
AR,1994,senate,30,D,"todd, mike",30.02683629857867,40.34739566534954,-10.320559366770869,portable_temporal,leave_state_out,AR,sos_legislative_turnout_join_95pct,1.0
