historical_war_run_id,cycle,chamber,district,canonical_party,candidate_name,canonical_name,source_candidate_name,canonical_candidate_id,person_id,candidate_effect_id,identity_status,display_name_source,canonical_votes,winner,incumbent,candidate_raw_gap,candidate_structural_expected_gap,candidate_lag_component,candidate_cycle_war,scoring_scope,lag_context_available,backcast_extrapolation_years,modern_backcast_structural_expected_gap,modern_backcast_war,candidate_state_ticket_cmo,candidate_federal_ticket_cmo,candidate_presidential_ticket_cmo,selected_ticket_margin,selected_ticket_source,prior_presidential_margin,contest_tier,score_identification
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,95,D,Mcnair,Mcnair,Mcnair,AL-1994-house-95-D-MCNAIR,ALPERSON-MCNAIR,UNRESOLVED-AL-1994-house-95-D-MCNAIR,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,3908.0,0,0,1.695130637131328,-0.9050672041494507,-1.6914492725199497,2.600197841280779,post2016_southern_model_backcast,True,24,-0.9050672041494507,2.600197841280779,1.695130637131328,,-2.4453395106136284,-40.19540603252042,same_cycle_state_fallback,-36.05493588477547,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,95,R,Mcmillan,Mcmillan,Mcmillan,AL-1994-house-95-R-MCMILLAN,ALPERSON-MCMILLAN,UNRESOLVED-AL-1994-house-95-R-MCMILLAN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,8801.0,1,0,-1.695130637131328,0.9050672041494507,1.6914492725199497,-2.600197841280779,post2016_southern_model_backcast,True,24,-0.9050672041494507,2.600197841280779,-1.695130637131328,,2.4453395106136284,-40.19540603252042,same_cycle_state_fallback,-36.05493588477547,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,96,D,Box,Box,Box,AL-1994-house-96-D-BOX,ALPERSON-BOX,UNRESOLVED-AL-1994-house-96-D-BOX,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5676.0,1,0,29.990356644839583,-6.772243977689197,-2.2394313464503792,36.76260062252878,post2016_southern_model_backcast,True,24,-6.772243977689197,36.76260062252878,29.990356644839583,,34.862741037909544,-12.169910355270304,same_cycle_state_fallback,-17.042294748340264,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,96,R,Long,Long,Long,AL-1994-house-96-R-LONG,ALPERSON-LONG,UNRESOLVED-AL-1994-house-96-R-LONG,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,3959.0,0,0,-29.990356644839583,6.772243977689197,2.2394313464503792,-36.76260062252878,post2016_southern_model_backcast,True,24,-6.772243977689197,36.76260062252878,-29.990356644839583,,-34.862741037909544,-12.169910355270304,same_cycle_state_fallback,-17.042294748340264,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,97,D,Kennedy,Kennedy,Kennedy,AL-1994-house-97-D-KENNEDY,ALPERSON-KENNEDY,UNRESOLVED-AL-1994-house-97-D-KENNEDY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4609.0,1,0,1.5120163558466402,-9.25558747350176,0.0,10.7676038293484,post2016_southern_model_backcast,False,24,-9.25558747350176,10.7676038293484,1.5120163558466402,,,31.52305363982373,same_cycle_state_fallback,,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,97,R,Baumhauer,Baumhauer,Baumhauer,AL-1994-house-97-R-BAUMHAUER,ALPERSON-BAUMHAUER,UNRESOLVED-AL-1994-house-97-R-BAUMHAUER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2320.0,0,0,-1.5120163558466402,9.25558747350176,-0.0,-10.7676038293484,post2016_southern_model_backcast,False,24,-9.25558747350176,10.7676038293484,-1.5120163558466402,,,31.52305363982373,same_cycle_state_fallback,,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,103,D,Mitchell,Mitchell,Mitchell,AL-1994-house-103-D-MITCHELL,ALPERSON-MITCHELL,UNRESOLVED-AL-1994-house-103-D-MITCHELL,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4915.0,1,0,20.903340351793474,-20.19024658025783,-10.556515051107604,41.09358693205131,post2016_southern_model_backcast,True,24,-20.19024658025783,41.09358693205131,20.903340351793474,,68.21606713975068,39.14224740463766,same_cycle_state_fallback,-8.170479383319542,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,103,R,Gardner,Gardner,Gardner,AL-1994-house-103-R-GARDNER,ALPERSON-GARDNER,UNRESOLVED-AL-1994-house-103-R-GARDNER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,1227.0,0,0,-20.903340351793474,20.19024658025783,10.556515051107604,-41.09358693205131,post2016_southern_model_backcast,True,24,-20.19024658025783,41.09358693205131,-20.903340351793474,,-68.21606713975068,39.14224740463766,same_cycle_state_fallback,-8.170479383319542,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,104,D,Rockhold,Rockhold,Rockhold,AL-1994-house-104-D-ROCKHOLD,ALPERSON-ROCKHOLD,UNRESOLVED-AL-1994-house-104-D-ROCKHOLD,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4301.0,0,0,13.042714218956425,-1.2568147970202306,-0.24796519523379024,14.299529015976656,post2016_southern_model_backcast,True,24,-1.2568147970202306,14.299529015976656,13.042714218956425,,5.9180891878216535,-31.73068094549012,same_cycle_state_fallback,-24.606055914355352,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,104,R,Dean,Dean,Dean,AL-1994-house-104-R-DEAN,ALPERSON-DEAN,UNRESOLVED-AL-1994-house-104-R-DEAN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,6278.0,1,0,-13.042714218956425,1.2568147970202306,0.24796519523379024,-14.299529015976656,post2016_southern_model_backcast,True,24,-1.2568147970202306,14.299529015976656,-13.042714218956425,,-5.9180891878216535,-31.73068094549012,same_cycle_state_fallback,-24.606055914355352,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,105,D,Harper,Harper,Harper,AL-1994-house-105-D-HARPER,ALPERSON-HARPER,UNRESOLVED-AL-1994-house-105-D-HARPER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,3940.0,0,0,12.8900154116793,-4.443723705558056,-1.3890311604767547,17.333739117237357,post2016_southern_model_backcast,True,24,-4.443723705558056,17.333739117237357,12.8900154116793,,12.525711877164508,-20.973533433375323,same_cycle_state_fallback,-20.60922989886053,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,house,105,R,Crigler,Crigler,Crigler,AL-1994-house-105-R-CRIGLER,ALPERSON-CRIGLER,UNRESOLVED-AL-1994-house-105-R-CRIGLER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4633.0,1,0,-12.8900154116793,4.443723705558056,1.3890311604767547,-17.333739117237357,post2016_southern_model_backcast,True,24,-4.443723705558056,17.333739117237357,-12.8900154116793,,-12.525711877164508,-20.973533433375323,same_cycle_state_fallback,-20.60922989886053,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,2,D,Butler,Butler,Butler,AL-1994-senate-2-D-BUTLER,ALPERSON-BUTLER,UNRESOLVED-AL-1994-senate-2-D-BUTLER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,19699.0,1,0,15.184012227603857,-4.19404770872243,-2.6546237114112206,19.378059936326288,post2016_southern_model_backcast,True,24,-4.19404770872243,19.378059936326288,26.89535010292629,15.184012227603857,21.87189111438416,-10.810154702502524,same_cycle_federal,-17.49803358928283,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,2,R,Manley,Manley,Manley,AL-1994-senate-2-R-MANLEY,ALPERSON-MANLEY,UNRESOLVED-AL-1994-senate-2-R-MANLEY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,18048.0,0,0,-15.184012227603857,4.19404770872243,2.6546237114112206,-19.378059936326288,post2016_southern_model_backcast,True,24,-4.19404770872243,19.378059936326288,-26.89535010292629,-15.184012227603857,-21.87189111438416,-10.810154702502524,same_cycle_federal,-17.49803358928283,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,3,D,Roberts,Roberts,Roberts,AL-1994-senate-3-D-ROBERTS,ALPERSON-ROBERTS,UNRESOLVED-AL-1994-senate-3-D-ROBERTS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,21471.0,1,0,23.38510232299137,-2.6515467055698854,-0.3690186573991787,26.036649028561254,post2016_southern_model_backcast,True,24,-2.6515467055698854,26.036649028561254,32.0663567781298,23.38510232299137,23.224245254337625,-5.825969602886243,same_cycle_federal,-5.665112534232499,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,3,R,Gentry,Gentry,Gentry,AL-1994-senate-3-R-GENTRY,ALPERSON-GENTRY,UNRESOLVED-AL-1994-senate-3-R-GENTRY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,15057.0,0,0,-23.38510232299137,2.6515467055698854,0.3690186573991787,-26.036649028561254,post2016_southern_model_backcast,True,24,-2.6515467055698854,26.036649028561254,-32.0663567781298,-23.38510232299137,-23.224245254337625,-5.825969602886243,same_cycle_federal,-5.665112534232499,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,4,D,Farrar,Farrar,Farrar,AL-1994-senate-4-D-FARRAR,ALPERSON-FARRAR,UNRESOLVED-AL-1994-senate-4-D-FARRAR,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,14928.0,0,0,-9.035977518348568,-3.6569340262574297,-2.6384926718211883,-5.379043492091139,post2016_southern_model_backcast,True,24,-3.6569340262574297,-5.379043492091139,0.1146952182508442,-9.035977518348568,-3.2343608289056647,-14.09679455240141,same_cycle_federal,-19.898411241844315,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,4,R,Hale,Hale,Hale,AL-1994-senate-4-R-HALE,ALPERSON-HALE,UNRESOLVED-AL-1994-senate-4-R-HALE,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,23913.0,1,0,9.035977518348568,3.6569340262574297,2.6384926718211883,5.379043492091139,post2016_southern_model_backcast,True,24,-3.6569340262574297,-5.379043492091139,-0.1146952182508442,9.035977518348568,3.2343608289056647,-14.09679455240141,same_cycle_federal,-19.898411241844315,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,5,D,Wilson,Wilson,Wilson,AL-1994-senate-5-D-WILSON,ALPERSON-WILSON,UNRESOLVED-AL-1994-senate-5-D-WILSON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,18093.0,0,0,53.86475474815955,18.861437550508068,10.934382736189109,35.003317197651484,post2016_southern_model_backcast,True,24,18.861437550508068,35.003317197651484,10.296219436046483,53.86475474815955,0.8171763612429146,-56.5644051918272,same_cycle_federal,-3.516826804910567,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,5,R,Davidson,Davidson,Davidson,AL-1994-senate-5-R-DAVIDSON,ALPERSON-DAVIDSON,UNRESOLVED-AL-1994-senate-5-R-DAVIDSON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,19097.0,1,0,-53.86475474815955,-18.861437550508068,-10.934382736189109,-35.003317197651484,post2016_southern_model_backcast,True,24,18.861437550508068,35.003317197651484,-10.296219436046483,-53.86475474815955,-0.8171763612429146,-56.5644051918272,same_cycle_federal,-3.516826804910567,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,7,D,Freeman,Freeman,Freeman,AL-1994-senate-7-D-FREEMAN,ALPERSON-FREEMAN,UNRESOLVED-AL-1994-senate-7-D-FREEMAN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,18354.0,1,0,-11.505939750106906,-8.911658703748056,-4.166035045196882,-2.5942810463588497,post2016_southern_model_backcast,True,24,-8.911658703748056,-2.5942810463588497,5.950248469703601,-11.505939750106906,6.975543519036498,14.693661119646457,same_cycle_federal,-3.787822149496947,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,7,R,Tondera,Tondera,Tondera,AL-1994-senate-7-R-TONDERA,ALPERSON-TONDERA,UNRESOLVED-AL-1994-senate-7-R-TONDERA,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,17220.0,0,0,11.505939750106906,8.911658703748056,4.166035045196882,2.5942810463588497,post2016_southern_model_backcast,True,24,-8.911658703748056,-2.5942810463588497,-5.950248469703601,11.505939750106906,-6.975543519036498,14.693661119646457,same_cycle_federal,-3.787822149496947,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,9,D,Mitchem,Mitchem,Mitchem,AL-1994-senate-9-D-MITCHEM,ALPERSON-MITCHEM,UNRESOLVED-AL-1994-senate-9-D-MITCHEM,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,18740.0,1,0,23.801140362676712,-6.783696474609393,-2.0120545045957376,30.584836837286105,post2016_southern_model_backcast,True,24,-6.783696474609393,30.584836837286105,23.801140362676712,,28.66119675900864,-9.021940264679529,same_cycle_state_fallback,-13.881996661011454,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,9,R,Good,Good,Good,AL-1994-senate-9-R-GOOD,ALPERSON-GOOD,UNRESOLVED-AL-1994-senate-9-R-GOOD,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,13914.0,0,0,-23.801140362676712,6.783696474609393,2.0120545045957376,-30.584836837286105,post2016_southern_model_backcast,True,24,-6.783696474609393,30.584836837286105,-23.801140362676712,,-28.66119675900864,-9.021940264679529,same_cycle_state_fallback,-13.881996661011454,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,10,D,Floyd,Floyd,Floyd,AL-1994-senate-10-D-FLOYD,ALPERSON-FLOYD,UNRESOLVED-AL-1994-senate-10-D-FLOYD,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,15257.0,0,0,-18.61759790684941,-9.699376246676831,-2.962705225520404,-8.91822166017258,post2016_southern_model_backcast,True,24,-9.699376246676831,-8.91822166017258,-18.61759790684941,-28.65069733684304,-6.6865936023841614,5.643807871769695,same_cycle_state_fallback,-6.287196432695553,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,10,R,Smith,Smith,Smith,AL-1994-senate-10-R-SMITH,ALPERSON-SMITH,UNRESOLVED-AL-1994-senate-10-R-SMITH,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,19806.0,1,0,18.61759790684941,9.699376246676831,2.962705225520404,8.91822166017258,post2016_southern_model_backcast,True,24,-9.699376246676831,-8.91822166017258,18.61759790684941,28.65069733684304,6.6865936023841614,5.643807871769695,same_cycle_state_fallback,-6.287196432695553,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,12,D,Ghee,Ghee,Ghee,AL-1994-senate-12-D-GHEE,ALPERSON-GHEE,UNRESOLVED-AL-1994-senate-12-D-GHEE,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,15147.0,1,0,-27.474080995051267,-18.60739750137161,-12.065559829782837,-8.866683493679655,post2016_southern_model_backcast,True,24,-18.60739750137161,-8.866683493679655,12.881062674480557,-27.474080995051267,25.95806199269031,42.18497500845579,same_cycle_federal,-11.247167979285791,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,12,R,James,James,James,AL-1994-senate-12-R-JAMES,ALPERSON-JAMES,UNRESOLVED-AL-1994-senate-12-R-JAMES,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,11262.0,0,0,27.474080995051267,18.60739750137161,12.065559829782837,8.866683493679655,post2016_southern_model_backcast,True,24,-18.60739750137161,-8.866683493679655,-12.881062674480557,27.474080995051267,-25.95806199269031,42.18497500845579,same_cycle_federal,-11.247167979285791,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,14,D,Owens,Owens,Owens,AL-1994-senate-14-D-OWENS,ALPERSON-OWENS,UNRESOLVED-AL-1994-senate-14-D-OWENS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,14045.0,0,0,1.9899639962084803,-1.2463525356775975,-3.279205567469589,3.236316531886078,post2016_southern_model_backcast,True,24,-1.2463525356775975,3.236316531886078,-1.17453664164929,1.9899639962084803,5.821356278836028,-30.915625653007226,same_cycle_federal,-34.74701793563477,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,14,R,Armistead,Armistead,Armistead,AL-1994-senate-14-R-ARMISTEAD,ALPERSON-ARMISTEAD,UNRESOLVED-AL-1994-senate-14-R-ARMISTEAD,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,25477.0,1,0,-1.9899639962084803,1.2463525356775975,3.279205567469589,-3.236316531886078,post2016_southern_model_backcast,True,24,-1.2463525356775975,3.236316531886078,1.17453664164929,-1.9899639962084803,-5.821356278836028,-30.915625653007226,same_cycle_federal,-34.74701793563477,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,18,D,Smitherman,Smitherman,Smitherman,AL-1994-senate-18-D-SMITHERMAN,ALPERSON-SMITHERMAN,UNRESOLVED-AL-1994-senate-18-D-SMITHERMAN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,19558.0,1,0,9.126935843915646,-10.772902364734698,-4.305744921922447,19.899838208650344,post2016_southern_model_backcast,True,24,-10.772902364734698,19.899838208650344,1.6800324015991135,9.126935843915646,34.52043219682959,40.130896033063785,same_cycle_federal,14.73739968014984,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,18,R,Horn,Horn,Horn,AL-1994-senate-18-R-HORN,ALPERSON-HORN,UNRESOLVED-AL-1994-senate-18-R-HORN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,6649.0,0,0,-9.126935843915646,10.772902364734698,4.305744921922447,-19.899838208650344,post2016_southern_model_backcast,True,24,-10.772902364734698,19.899838208650344,-1.6800324015991135,-9.126935843915646,-34.52043219682959,40.130896033063785,same_cycle_federal,14.73739968014984,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,22,D,Lindsey,Lindsey,Lindsey,AL-1994-senate-22-D-LINDSEY,ALPERSON-LINDSEY,UNRESOLVED-AL-1994-senate-22-D-LINDSEY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,20039.0,1,0,22.74771515208804,-8.025244756727883,-1.9331026827608593,30.772959908815924,post2016_southern_model_backcast,True,24,-8.025244756727883,30.772959908815924,22.74771515208804,22.866132271095157,29.707933857565894,0.4138348924711295,same_cycle_state_fallback,-6.546383813006728,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,22,R,Hughes,Hughes,Hughes,AL-1994-senate-22-R-HUGHES,ALPERSON-HUGHES,UNRESOLVED-AL-1994-senate-22-R-HUGHES,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,12502.0,0,0,-22.74771515208804,8.025244756727883,1.9331026827608593,-30.772959908815924,post2016_southern_model_backcast,True,24,-8.025244756727883,30.772959908815924,-22.74771515208804,-22.866132271095157,-29.707933857565894,0.4138348924711295,same_cycle_state_fallback,-6.546383813006728,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,23,D,Sanders,Sanders,Sanders,AL-1994-senate-23-D-SANDERS,ALPERSON-SANDERS,UNRESOLVED-AL-1994-senate-23-D-SANDERS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,16678.0,1,0,39.2775061752833,-8.422546465854108,-2.069313113001142,47.700052641137404,post2016_southern_model_backcast,True,24,-8.422546465854108,47.700052641137404,52.70374766427082,39.2775061752833,56.05194503232793,37.40558085263131,same_cycle_federal,20.63114199558668,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,23,R,Curl,Curl,Curl,AL-1994-senate-23-R-CURL,ALPERSON-CURL,UNRESOLVED-AL-1994-senate-23-R-CURL,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2201.0,0,0,-39.2775061752833,8.422546465854108,2.069313113001142,-47.700052641137404,post2016_southern_model_backcast,True,24,-8.422546465854108,47.700052641137404,-52.70374766427082,-39.2775061752833,-56.05194503232793,37.40558085263131,same_cycle_federal,20.63114199558668,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,25,D,Anderson,Anderson,Anderson,AL-1994-senate-25-D-ANDERSON,ALPERSON-ANDERSON,UNRESOLVED-AL-1994-senate-25-D-ANDERSON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,29440.0,1,0,134.8873834175745,14.516425440213698,5.201296640627886,120.37095797736082,post2016_southern_model_backcast,True,24,14.516425440213698,120.37095797736082,122.07487594045242,134.8873834175745,100.85111582339012,-61.80254597857162,same_cycle_federal,-27.766278384387256,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,25,R,Dixon,Dixon,Dixon,AL-1994-senate-25-R-DIXON,ALPERSON-DIXON,UNRESOLVED-AL-1994-senate-25-R-DIXON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4578.0,0,0,-134.8873834175745,-14.516425440213698,-5.201296640627886,-120.37095797736082,post2016_southern_model_backcast,True,24,14.516425440213698,120.37095797736082,-122.07487594045242,-134.8873834175745,-100.85111582339012,-61.80254597857162,same_cycle_federal,-27.766278384387256,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,27,D,Little,Little,Little,AL-1994-senate-27-D-LITTLE,ALPERSON-LITTLE,UNRESOLVED-AL-1994-senate-27-D-LITTLE,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,19908.0,1,0,15.30292154142452,-9.98400385686969,-5.329590927912212,25.28692539829421,post2016_southern_model_backcast,True,24,-9.98400385686969,25.28692539829421,48.22579866713824,15.30292154142452,37.67556128718002,13.760287534750518,same_cycle_federal,-8.612352211004978,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,27,R,Ponder,Ponder,Ponder,AL-1994-senate-27-R-PONDER,ALPERSON-PONDER,UNRESOLVED-AL-1994-senate-27-R-PONDER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,10942.0,0,0,-15.30292154142452,9.98400385686969,5.329590927912212,-25.28692539829421,post2016_southern_model_backcast,True,24,-9.98400385686969,25.28692539829421,-48.22579866713824,-15.30292154142452,-37.67556128718002,13.760287534750518,same_cycle_federal,-8.612352211004978,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,28,D,Clay,Clay,Clay,AL-1994-senate-28-D-CLAY,ALPERSON-CLAY,UNRESOLVED-AL-1994-senate-28-D-CLAY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,17991.0,1,0,32.8412771948267,-0.5012808441858172,4.707608672322717,33.342558039012516,post2016_southern_model_backcast,True,24,-0.5012808441858172,33.342558039012516,25.330483939722,32.8412771948267,21.13831384302076,19.792980886109927,same_cycle_federal,31.49594423791587,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,28,R,Settler,Settler,Settler,AL-1994-senate-28-R-SETTLER,ALPERSON-SETTLER,UNRESOLVED-AL-1994-senate-28-R-SETTLER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5583.0,0,0,-32.8412771948267,0.5012808441858172,-4.707608672322717,-33.342558039012516,post2016_southern_model_backcast,True,24,-0.5012808441858172,33.342558039012516,-25.330483939722,-32.8412771948267,-21.13831384302076,19.792980886109927,same_cycle_federal,31.49594423791587,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,32,D,Koontz,Koontz,Koontz,AL-1994-senate-32-D-KOONTZ,ALPERSON-KOONTZ,UNRESOLVED-AL-1994-senate-32-D-KOONTZ,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,11453.0,0,0,-4.705837218714834,-1.006035231318681,-0.6589074872935259,-3.6998019873961527,post2016_southern_model_backcast,True,24,-1.006035231318681,-3.6998019873961527,-4.705837218714834,,-10.884161150049517,-33.75694117099046,same_cycle_state_fallback,-27.578617239655777,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,32,R,Lipsocomb,Lipsocomb,Lipsocomb,AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,UNRESOLVED-AL-1994-senate-32-R-LIPSOCOMB,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,25770.0,1,0,4.705837218714834,1.006035231318681,0.6589074872935259,3.6998019873961527,post2016_southern_model_backcast,True,24,-1.006035231318681,-3.6998019873961527,4.705837218714834,,10.884161150049517,-33.75694117099046,same_cycle_state_fallback,-27.578617239655777,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,34,D,Sullivan,Sullivan,Sullivan,AL-1994-senate-34-D-SULLIVAN,ALPERSON-SULLIVAN,UNRESOLVED-AL-1994-senate-34-D-SULLIVAN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,7326.0,0,0,-16.398017797055005,2.5967278182069418,1.5578702493096979,-18.994745615261948,post2016_southern_model_backcast,True,24,2.5967278182069418,-18.994745615261948,-16.398017797055005,,-32.06873621097627,-40.22078309117594,same_cycle_state_fallback,-24.55006467725467,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,34,R,Myers,Myers,Myers,AL-1994-senate-34-R-MYERS,ALPERSON-MYERS,UNRESOLVED-AL-1994-senate-34-R-MYERS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,26449.0,1,0,16.398017797055005,-2.5967278182069418,-1.5578702493096979,18.994745615261948,post2016_southern_model_backcast,True,24,2.5967278182069418,-18.994745615261948,16.398017797055005,,32.06873621097627,-40.22078309117594,same_cycle_state_fallback,-24.55006467725467,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,35,D,Windom,Windom,Windom,AL-1994-senate-35-D-WINDOM,ALPERSON-WINDOM,UNRESOLVED-AL-1994-senate-35-D-WINDOM,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,14727.0,1,0,23.9138607019014,-8.039033044433422,-3.2759896024964608,31.952893746334823,post2016_southern_model_backcast,True,24,-8.039033044433422,31.952893746334823,23.9138607019014,,33.24212871552429,-9.078974351556354,same_cycle_state_fallback,-18.40724236517924,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-76814789B2F7641E4255,1994,senate,35,R,Hebert,Hebert,Hebert,AL-1994-senate-35-R-HEBERT,ALPERSON-HEBERT,UNRESOLVED-AL-1994-senate-35-R-HEBERT,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,10922.0,0,0,-23.9138607019014,8.039033044433422,3.2759896024964608,-31.952893746334823,post2016_southern_model_backcast,True,24,-8.039033044433422,31.952893746334823,-23.9138607019014,,-33.24212871552429,-9.078974351556354,same_cycle_state_fallback,-18.40724236517924,meaningful,race_differential_party_orientation
