state,year,chamber,district,dem_votes,rep_votes,dem_margin,dem_win,incumbency_balance,result_source,prior_pres_margin,presidential_source,national_swing,environment_baseline_margin,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source,swing_x_nonwhite,swing_x_white_college,baseline_error,primary_calibration_eligible
AR,2020,upper,13.0,8604.0,26069.0,-50.370605370172754,0,-1.0,Klarner SLER contest file,,,2.31,,0.1636572965825411,0.1806193316447422,0.1940043639123422,2020,ACS 2020 5-year direct SLD tabulation,0.37804835510567,0.44815008063751044,,False
AR,2020,upper,26.0,11791.0,17732.0,-20.123293703214443,0,1.0,Klarner SLER contest file,,,2.31,,0.3592799487172778,0.1586306933565419,0.1849065272951784,2020,ACS 2020 5-year direct SLD tabulation,0.8299366815369118,0.4271340780518621,,False
AR,2020,upper,27.0,12677.0,19892.0,-22.152967545825785,0,-1.0,Klarner SLER contest file,,,2.31,,0.3853927780153147,0.191209116471807,0.2124921888314491,2020,ACS 2020 5-year direct SLD tabulation,0.8902573172153769,0.49085695620064745,,False
AR,2020,upper,32.0,28481.0,15392.0,29.83383857953639,1,0.0,Klarner SLER contest file,,,2.31,,0.2944019849954939,0.573116787725455,0.6461413769687411,2020,ACS 2020 5-year direct SLD tabulation,0.6800685853395909,1.4925865807977918,,False
AR,2020,upper,34.0,18375.0,21364.0,-7.52157829839704,0,-1.0,Klarner SLER contest file,,,2.31,,0.400419217089786,0.3274437815511702,0.351736942395075,2020,ACS 2020 5-year direct SLD tabulation,0.9249683914774057,0.8125123369326234,,False
GA,2020,lower,7.0,5255.0,27074.0,-67.49048841597327,0,-1.0,Klarner SLER contest file,-63.233570933214196,Daily Kos 2016 presidential results by 2010-plan district,2.31,-60.923570933214194,0.1007508323707276,0.2299242424242424,0.2381422211526892,2020,ACS 2020 5-year direct SLD tabulation,0.23273442277638076,0.550108530862712,-6.566917482759081,True
GA,2020,lower,8.0,6407.0,29195.0,-64.00764002022358,0,0.0,Klarner SLER contest file,-61.34101137735774,Daily Kos 2016 presidential results by 2010-plan district,2.31,-59.031011377357736,0.0811923278057996,0.2634116409537166,0.2623775172122095,2020,ACS 2020 5-year direct SLD tabulation,0.1875542772313971,0.6060920647602039,-4.97662864286584,True
GA,2020,lower,9.0,5046.0,26310.0,-67.81477229238423,0,0.0,Klarner SLER contest file,-67.29086937670965,Daily Kos 2016 presidential results by 2010-plan district,2.31,-64.98086937670965,0.0964715081614699,0.3198969353120432,0.3248764855120843,2020,ACS 2020 5-year direct SLD tabulation,0.22284918385299549,0.7504646815329148,-2.833902915674585,True
GA,2020,lower,10.0,4116.0,21396.0,-67.73283160865475,0,0.0,Klarner SLER contest file,-66.90206495187633,Daily Kos 2016 presidential results by 2010-plan district,2.31,-64.59206495187632,0.1807581708514518,0.1933551612985101,0.2079336885731202,2020,ACS 2020 5-year direct SLD tabulation,0.41755137466685366,0.4803268206039077,-3.1407666567784247,True
GA,2020,lower,11.0,4272.0,22633.0,-68.24382085114291,0,-1.0,Klarner SLER contest file,-66.17113569949866,Daily Kos 2016 presidential results by 2010-plan district,2.31,-63.86113569949866,0.1781511126748175,0.197409208901434,0.2165848496428466,2020,ACS 2020 5-year direct SLD tabulation,0.41152907027882846,0.5003110026749756,-4.382685151644253,True
GA,2020,lower,12.0,4114.0,17666.0,-62.22222222222222,0,-1.0,Klarner SLER contest file,-51.98990191167836,Daily Kos 2016 presidential results by 2010-plan district,2.31,-49.67990191167836,0.1995303841457687,0.1475779510022271,0.1563543767981745,2020,ACS 2020 5-year direct SLD tabulation,0.4609151873767257,0.3611786104037831,-12.542320310543865,True
GA,2020,lower,16.0,5074.0,18106.0,-56.22088006902502,0,-1.0,Klarner SLER contest file,-56.40157156830567,Daily Kos 2016 presidential results by 2010-plan district,2.31,-54.09157156830567,0.2404943656852053,0.1356102324824349,0.145168387205957,2020,ACS 2020 5-year direct SLD tabulation,0.5555419847328242,0.3353389744457607,-2.129308500719354,True
GA,2020,lower,17.0,9410.0,23833.0,-43.38657762536474,0,-1.0,Klarner SLER contest file,-51.55033580212997,Daily Kos 2016 presidential results by 2010-plan district,2.31,-49.24033580212997,0.2669266162364501,0.2108582266477003,0.1998394120008647,2020,ACS 2020 5-year direct SLD tabulation,0.6166004835061997,0.4616290417219974,5.853758176765233,True
GA,2020,lower,18.0,6002.0,18168.0,-50.335126189491106,0,0.0,Klarner SLER contest file,-41.71399822969299,Daily Kos 2016 presidential results by 2010-plan district,2.31,-39.40399822969299,0.2804891383583613,0.2159050216235573,0.2365919019125582,2020,ACS 2020 5-year direct SLD tabulation,0.6479299096078146,0.5465272934180094,-10.931127959798118,True
GA,2020,lower,19.0,12132.0,19414.0,-23.08375071324415,0,-1.0,Klarner SLER contest file,-37.15504966629514,Daily Kos 2016 presidential results by 2010-plan district,2.31,-34.84504966629514,0.3310975329627418,0.2653558052434457,0.2489701597508289,2020,ACS 2020 5-year direct SLD tabulation,0.7648353011439336,0.5751210690244147,11.76129895305099,True
GA,2020,lower,20.0,11416.0,22262.0,-32.20500029692975,0,0.0,Klarner SLER contest file,-47.168009858989464,Daily Kos 2016 presidential results by 2010-plan district,2.31,-44.85800985898946,0.2669677978531902,0.4077178321248617,0.4369543211438694,2020,ACS 2020 5-year direct SLD tabulation,0.6166956130408694,1.0093644818423384,12.653009562059715,True
GA,2020,lower,21.0,9681.0,25787.0,-45.40994699447389,0,0.0,Klarner SLER contest file,-55.24839205954956,Daily Kos 2016 presidential results by 2010-plan district,2.31,-52.93839205954956,0.2304560999969734,0.3464977136747276,0.363848380117452,2020,ACS 2020 5-year direct SLD tabulation,0.5323535909930085,0.8404897580713142,7.528445065075665,True
GA,2020,lower,22.0,10962.0,31898.0,-48.84741017265516,0,-1.0,Klarner SLER contest file,-58.887198181178164,Daily Kos 2016 presidential results by 2010-plan district,2.31,-56.57719818117816,0.2109538495429012,0.4851468762929251,0.4714741544352265,2020,ACS 2020 5-year direct SLD tabulation,0.48730339244410176,1.0891052967453732,7.729788008523002,True
GA,2020,lower,24.0,10136.0,27912.0,-46.71993271656854,0,-1.0,Klarner SLER contest file,-57.630341933579864,Daily Kos 2016 presidential results by 2010-plan district,2.31,-55.32034193357986,0.2499467503514476,0.5003412386964682,0.4914847221838858,2020,ACS 2020 5-year direct SLD tabulation,0.5773769933118439,1.1353297082447762,8.600409217011318,True
GA,2020,lower,25.0,14689.0,23733.0,-23.53859767841341,0,-1.0,Klarner SLER contest file,-43.49592584864644,Daily Kos 2016 presidential results by 2010-plan district,2.31,-41.18592584864644,0.433677131236875,0.6956603223522552,0.6485164309263001,2020,ACS 2020 5-year direct SLD tabulation,1.0017941731571813,1.4980729554397532,17.64732817023303,True
GA,2020,lower,26.0,8600.0,29178.0,-54.47085605378792,0,0.0,Klarner SLER contest file,-64.2851217522491,Daily Kos 2016 presidential results by 2010-plan district,2.31,-61.975121752249095,0.175587845977661,0.4492339592212879,0.4542057087147267,2020,ACS 2020 5-year direct SLD tabulation,0.4056079242083969,1.0492151871310187,7.504265698461175,True
GA,2020,lower,29.0,6954.0,12877.0,-29.867379355554434,0,-1.0,Klarner SLER contest file,-32.76349331968006,Daily Kos 2016 presidential results by 2010-plan district,2.31,-30.45349331968006,0.5915824161760942,0.213605272975998,0.3507616707616707,2020,ACS 2020 5-year direct SLD tabulation,1.3665553813667777,0.8102594594594593,0.5861139641256266,True
GA,2020,lower,30.0,8003.0,18717.0,-40.09730538922156,0,-1.0,Klarner SLER contest file,-51.234472044641024,Daily Kos 2016 presidential results by 2010-plan district,2.31,-48.92447204464102,0.4141424043394438,0.2183553044569993,0.2807050652978032,2020,ACS 2020 5-year direct SLD tabulation,0.9566689540241152,0.6484287008379254,8.827166655419461,True
GA,2020,lower,31.0,6524.0,26632.0,-60.646640125467485,0,-1.0,Klarner SLER contest file,-65.18517109429231,Daily Kos 2016 presidential results by 2010-plan district,2.31,-62.87517109429231,0.1986228648159135,0.2292369627440486,0.2425618896207131,2020,ACS 2020 5-year direct SLD tabulation,0.45881881772476024,0.5603179650238472,2.2285309688248276,True
GA,2020,lower,32.0,4180.0,22259.0,-68.38004463103748,0,-1.0,Klarner SLER contest file,-54.52835736512924,Daily Kos 2016 presidential results by 2010-plan district,2.31,-52.218357365129236,0.2015933003317896,0.1653596742572764,0.1725753933233924,2020,ACS 2020 5-year direct SLD tabulation,0.465680523766434,0.3986491585770364,-16.161687265908242,True
GA,2020,lower,33.0,6979.0,19768.0,-47.81470819157288,0,0.0,Klarner SLER contest file,-40.070823367361605,Daily Kos 2016 presidential results by 2010-plan district,2.31,-37.7608233673616,0.2914777705817364,0.1648836084081501,0.1802786321693504,2020,ACS 2020 5-year direct SLD tabulation,0.6733136500438112,0.4164436403111994,-10.05388482421128,True
GA,2020,lower,34.0,13199.0,16888.0,-12.261109449263802,0,-1.0,Klarner SLER contest file,-23.257799090421624,Daily Kos 2016 presidential results by 2010-plan district,2.31,-20.947799090421626,0.3962420055857613,0.5057746730234811,0.5559954079410949,2020,ACS 2020 5-year direct SLD tabulation,0.9153190329031086,1.2843493923439293,8.686689641157823,True
GA,2020,lower,35.0,14909.0,15189.0,-0.930294371719051,0,-1.0,Klarner SLER contest file,-15.89613956023742,Daily Kos 2016 presidential results by 2010-plan district,2.31,-13.58613956023742,0.441162409506898,0.4158483175104051,0.4344777997483372,2020,ACS 2020 5-year direct SLD tabulation,1.0190851659609343,1.003643717418659,12.65584518851837,True
GA,2020,lower,36.0,13313.0,24536.0,-29.65203836296864,0,-1.0,Klarner SLER contest file,-43.1655662805381,Daily Kos 2016 presidential results by 2010-plan district,2.31,-40.8555662805381,0.2915993967887873,0.5289450097537829,0.5268208217596768,2020,ACS 2020 5-year direct SLD tabulation,0.6735946065820987,1.2169560982648535,11.20352791756946,True
GA,2020,lower,37.0,15946.0,13603.0,7.929202341872822,1,1.0,Klarner SLER contest file,-4.130262055215706,Daily Kos 2016 presidential results by 2010-plan district,2.31,-1.8202620552157058,0.4557048748353096,0.4551935607512457,0.5111217934711357,2020,ACS 2020 5-year direct SLD tabulation,1.052678260869565,1.1806913429183237,9.749464397088527,True
GA,2020,lower,39.0,20613.0,4411.0,64.74584398976982,1,1.0,Klarner SLER contest file,54.848583651517444,Daily Kos 2016 presidential results by 2010-plan district,2.31,57.158583651517446,0.7754761216559077,0.3357749127712751,0.2841413767579571,2020,ACS 2020 5-year direct SLD tabulation,1.791349841025147,0.6563665803108809,7.587260338252378,True
GA,2020,lower,40.0,20716.0,14773.0,16.746033982360732,1,1.0,Klarner SLER contest file,2.8592212720306787,Daily Kos 2016 presidential results by 2010-plan district,2.31,5.169221272030679,0.4500518879220883,0.6322896698615549,0.6470567095522174,2020,ACS 2020 5-year direct SLD tabulation,1.039619861100024,1.4947009990656221,11.576812710330053,True
GA,2020,lower,41.0,14960.0,5878.0,43.58383722046262,1,1.0,Klarner SLER contest file,29.44347622671303,Daily Kos 2016 presidential results by 2010-plan district,2.31,31.75347622671303,0.7820127612167044,0.2491463094299973,0.3041293623241367,2020,ACS 2020 5-year direct SLD tabulation,1.8064494784105871,0.7025388269687557,11.83036099374959,True
GA,2020,lower,43.0,15452.0,15928.0,-1.516889738687062,0,-1.0,Klarner SLER contest file,-11.357835840125091,Daily Kos 2016 presidential results by 2010-plan district,2.31,-9.04783584012509,0.3602995609882069,0.670668351586633,0.6798967633928571,2020,ACS 2020 5-year direct SLD tabulation,0.832291985882758,1.5705615234374999,7.530946101438029,True
GA,2020,lower,44.0,15623.0,16809.0,-3.6568820917612235,0,-1.0,Klarner SLER contest file,-22.56136098407786,Daily Kos 2016 presidential results by 2010-plan district,2.31,-20.251360984077863,0.3564486385007726,0.4939464290171996,0.5072817301390811,2020,ACS 2020 5-year direct SLD tabulation,0.8233963549367846,1.1718207966212772,16.59447889231664,True
GA,2020,lower,45.0,16006.0,19549.0,-9.964843200675011,0,-1.0,Klarner SLER contest file,-24.17014256455011,Daily Kos 2016 presidential results by 2010-plan district,2.31,-21.86014256455011,0.2647388687427567,0.7036411163625802,0.7196358727631442,2020,ACS 2020 5-year direct SLD tabulation,0.611546786795768,1.6623588660828632,11.895299363875099,True
GA,2020,lower,46.0,13615.0,21712.0,-22.920146063917116,0,-1.0,Klarner SLER contest file,-34.409665941682654,Daily Kos 2016 presidential results by 2010-plan district,2.31,-32.09966594168265,0.2407296116426007,0.5523202911737943,0.5554242348842996,2020,ACS 2020 5-year direct SLD tabulation,0.5560854028944077,1.283029982582732,9.179519877765536,True
GA,2020,lower,47.0,13570.0,21039.0,-21.581091623566124,0,-1.0,Klarner SLER contest file,-30.9400062634669,Daily Kos 2016 presidential results by 2010-plan district,2.31,-28.6300062634669,0.3368320311274279,0.726274804146925,0.719672751022653,2020,ACS 2020 5-year direct SLD tabulation,0.7780819919043584,1.6624440548623285,7.048914639900776,True
GA,2020,lower,48.0,14635.0,13349.0,4.595483133218982,1,1.0,Klarner SLER contest file,-12.778612738766187,Daily Kos 2016 presidential results by 2010-plan district,2.31,-10.468612738766186,0.4575697915089101,0.5401705565529623,0.6695111847555923,2020,ACS 2020 5-year direct SLD tabulation,1.0569862183855823,1.5465708367854183,15.064095871985169,True
GA,2020,lower,49.0,15166.0,16974.0,-5.625388923459863,0,-1.0,Klarner SLER contest file,-17.60803058947036,Daily Kos 2016 presidential results by 2010-plan district,2.31,-15.29803058947036,0.4684276646389844,0.7107895804980541,0.709079283887468,2020,ACS 2020 5-year direct SLD tabulation,1.082067905316054,1.637973145780051,9.672641666010495,True
GA,2020,lower,50.0,15111.0,13504.0,5.615935698060458,1,1.0,Klarner SLER contest file,-13.952429168321157,Daily Kos 2016 presidential results by 2010-plan district,2.31,-11.642429168321156,0.5024151337159399,0.6784526740614768,0.6611796323847003,2020,ACS 2020 5-year direct SLD tabulation,1.1605789588838213,1.527324950808658,17.258364866381612,True
GA,2020,lower,51.0,16398.0,13274.0,10.5284443246158,1,1.0,Klarner SLER contest file,-4.672638042445515,Daily Kos 2016 presidential results by 2010-plan district,2.31,-2.3626380424455147,0.4117813414958744,0.6219884869589937,0.6831009606399282,2020,ACS 2020 5-year direct SLD tabulation,0.95121489885547,1.5779632190782342,12.891082367061314,True
GA,2020,lower,52.0,17069.0,16692.0,1.1166730843280708,1,-1.0,Klarner SLER contest file,-10.44817688308153,Daily Kos 2016 presidential results by 2010-plan district,2.31,-8.13817688308153,0.2990086823458967,0.7332394366197184,0.8130140916916406,2020,ACS 2020 5-year direct SLD tabulation,0.6907100562190215,1.8780625518076899,9.2548499674096,True
GA,2020,lower,54.0,21420.0,15521.0,15.968706856879889,1,1.0,Klarner SLER contest file,-1.8668500605549516,Daily Kos 2016 presidential results by 2010-plan district,2.31,0.44314993944504844,0.3194598046698547,0.7930592322964924,0.8266308124603439,2020,ACS 2020 5-year direct SLD tabulation,0.7379521487873644,1.9095171767833943,15.525556917434841,True
GA,2020,lower,63.0,23191.0,6247.0,57.55825803383382,1,1.0,Klarner SLER contest file,46.87288106470808,Daily Kos 2016 presidential results by 2010-plan district,2.31,49.182881064708084,0.7768258881969692,0.326194575979337,0.3094669022134469,2020,ACS 2020 5-year direct SLD tabulation,1.7944678017349989,0.7148685441130624,8.375376969125739,True
GA,2020,lower,66.0,19407.0,9726.0,33.23035732674287,1,1.0,Klarner SLER contest file,11.974048687680261,Daily Kos 2016 presidential results by 2010-plan district,2.31,14.284048687680261,0.611483002995139,0.3038853973181344,0.2941176470588235,2020,ACS 2020 5-year direct SLD tabulation,1.4125257369187711,0.6794117647058823,18.946308639062607,True
GA,2020,lower,67.0,10785.0,17648.0,-24.13744592550909,0,-1.0,Klarner SLER contest file,-34.88919585571982,Daily Kos 2016 presidential results by 2010-plan district,2.31,-32.57919585571982,0.3721763602251406,0.2297834858214468,0.207696980215203,2020,ACS 2020 5-year direct SLD tabulation,0.8597273921200749,0.4797800242971189,8.441749930210726,True
GA,2020,lower,69.0,5286.0,20856.0,-59.559329814092266,0,-1.0,Klarner SLER contest file,-49.14444081894918,Daily Kos 2016 presidential results by 2010-plan district,2.31,-46.834440818949176,0.2237240335672031,0.2220763535157275,0.2379176280936877,2020,ACS 2020 5-year direct SLD tabulation,0.5168025175402392,0.5495897208964186,-12.72488899514309,True
GA,2020,lower,71.0,9564.0,25530.0,-45.4949564028039,0,0.0,Klarner SLER contest file,-53.60093728991662,Daily Kos 2016 presidential results by 2010-plan district,2.31,-51.29093728991662,0.2239591770613964,0.3809099233698009,0.3768529769137302,2020,ACS 2020 5-year direct SLD tabulation,0.5173456990118257,0.8705303766707168,5.795980887112719,True
GA,2020,lower,72.0,9874.0,26977.0,-46.41122357602236,0,-1.0,Klarner SLER contest file,-49.69974453400072,Daily Kos 2016 presidential results by 2010-plan district,2.31,-47.38974453400072,0.2053130489542938,0.5082106386591312,0.5055331841909023,2020,ACS 2020 5-year direct SLD tabulation,0.4742731430844187,1.1677816554809843,0.9785209579783611,True
GA,2020,lower,73.0,12796.0,16263.0,-11.930899205065556,0,-1.0,Klarner SLER contest file,-25.259718757860878,Daily Kos 2016 presidential results by 2010-plan district,2.31,-22.94971875786088,0.4379898972304477,0.2282296279033636,0.1842850500866477,2020,ACS 2020 5-year direct SLD tabulation,1.0117566626023342,0.4256984657001562,11.018819552795323,True
GA,2020,lower,79.0,16602.0,11185.0,19.494727750386872,1,1.0,Klarner SLER contest file,-2.554071742556027,Daily Kos 2016 presidential results by 2010-plan district,2.31,-0.24407174255602682,0.4733956621867803,0.6782131938654337,0.7550750803646131,2020,ACS 2020 5-year direct SLD tabulation,1.0935439796514625,1.7442234356422563,19.7387994929429,True
GA,2020,lower,80.0,17347.0,12173.0,17.52710027100271,1,1.0,Klarner SLER contest file,0.32456955562930556,Daily Kos 2016 presidential results by 2010-plan district,2.31,2.6345695556293056,0.3962312813321083,0.7243779555398417,0.7922248308244717,2020,ACS 2020 5-year direct SLD tabulation,0.9152942598771702,1.8300393592045296,14.892530715373404,True
GA,2020,lower,93.0,26638.0,5164.0,67.52405509087478,1,1.0,Klarner SLER contest file,56.90536862857643,Daily Kos 2016 presidential results by 2010-plan district,2.31,59.215368628576435,0.8542749364547412,0.3712166172106825,0.3158582821283828,2020,ACS 2020 5-year direct SLD tabulation,1.973375103210452,0.7296326317165642,8.308686462298347,True
GA,2020,lower,95.0,16530.0,13023.0,11.866815551720638,1,1.0,Klarner SLER contest file,-4.589977419215247,Daily Kos 2016 presidential results by 2010-plan district,2.31,-2.2799774192152467,0.5315110966057441,0.5327997713305702,0.6368052312003737,2020,ACS 2020 5-year direct SLD tabulation,1.227790633159269,1.4710200840728633,14.146792970935884,True
GA,2020,lower,97.0,15520.0,16929.0,-4.342198526919166,0,-1.0,Klarner SLER contest file,-23.499854909869804,Daily Kos 2016 presidential results by 2010-plan district,2.31,-21.189854909869805,0.5114390906606215,0.5463743676222597,0.5723866247713736,2020,ACS 2020 5-year direct SLD tabulation,1.1814242994260358,1.322213103221873,16.84765638295064,True
GA,2020,lower,98.0,12888.0,18595.0,-18.127243274147954,0,-1.0,Klarner SLER contest file,-32.1183517165167,Daily Kos 2016 presidential results by 2010-plan district,2.31,-29.8083517165167,0.4408891635036925,0.3781516478451256,0.3677837668932114,2020,ACS 2020 5-year direct SLD tabulation,1.0184539676935298,0.8495805015233183,11.681108442368746,True
GA,2020,lower,101.0,15941.0,9713.0,24.276915880564435,1,1.0,Klarner SLER contest file,4.364667675979986,Daily Kos 2016 presidential results by 2010-plan district,2.31,6.674667675979986,0.6848301435008897,0.3540448278599592,0.4419410745233968,2020,ACS 2020 5-year direct SLD tabulation,1.5819576314870551,1.0208838821490467,17.60224820458445,True
GA,2020,lower,102.0,14134.0,13313.0,2.9912194411046746,1,1.0,Klarner SLER contest file,-12.35165022749343,Daily Kos 2016 presidential results by 2010-plan district,2.31,-10.04165022749343,0.580020317154221,0.420076232108111,0.4425824964131994,2020,ACS 2020 5-year direct SLD tabulation,1.3398469326262505,1.0223655667144906,13.032869668598103,True
GA,2020,lower,103.0,11652.0,24204.0,-35.00669344042838,0,-1.0,Klarner SLER contest file,-47.81486156171536,Daily Kos 2016 presidential results by 2010-plan district,2.31,-45.50486156171536,0.3559813737596143,0.3645208031463465,0.4072041984732824,2020,ACS 2020 5-year direct SLD tabulation,0.8223169733847091,0.9406416984732823,10.49816812128698,True
GA,2020,lower,104.0,16547.0,17326.0,-2.299766775898208,0,-1.0,Klarner SLER contest file,-26.513686066391543,Daily Kos 2016 presidential results by 2010-plan district,2.31,-24.203686066391544,0.528889344082403,0.3693156840717042,0.3954302474100005,2020,ACS 2020 5-year direct SLD tabulation,1.2217343848303508,0.9134438715171012,21.903919290493334,True
GA,2020,lower,105.0,19869.0,12043.0,24.523690147906745,1,1.0,Klarner SLER contest file,4.839652214059326,Daily Kos 2016 presidential results by 2010-plan district,2.31,7.149652214059326,0.5692615957796527,0.3702447475659452,0.3734012685868774,2020,ACS 2020 5-year direct SLD tabulation,1.3149942862509978,0.8625569304356868,17.37403793384742,True
GA,2020,lower,106.0,17611.0,12384.0,17.42623770628438,1,-1.0,Klarner SLER contest file,-5.737611572455558,Daily Kos 2016 presidential results by 2010-plan district,2.31,-3.427611572455558,0.6171204840718989,0.3212857871152969,0.3228076296813212,2020,ACS 2020 5-year direct SLD tabulation,1.4255483182060864,0.745685624563852,20.853849278739936,True
GA,2020,lower,107.0,16730.0,10514.0,22.816032887975332,1,1.0,Klarner SLER contest file,1.7677133629747077,Daily Kos 2016 presidential results by 2010-plan district,2.31,4.077713362974707,0.6910716870667332,0.3891805641342392,0.50219903093552,2020,ACS 2020 5-year direct SLD tabulation,1.5963755971241536,1.1600797614610512,18.738319525000627,True
GA,2020,lower,108.0,14602.0,12034.0,9.641087250337888,1,1.0,Klarner SLER contest file,-10.312662956836789,Daily Kos 2016 presidential results by 2010-plan district,2.31,-8.002662956836788,0.6141151685393258,0.3955023949341055,0.4744647769405573,2020,ACS 2020 5-year direct SLD tabulation,1.4186060393258426,1.0960136347326874,17.643750207174676,True
GA,2020,lower,109.0,17009.0,15825.0,3.606018151915697,1,-1.0,Klarner SLER contest file,-16.322919439203638,Daily Kos 2016 presidential results by 2010-plan district,2.31,-14.012919439203637,0.5337567283707496,0.3203055378739656,0.3067197259721942,2020,ACS 2020 5-year direct SLD tabulation,1.2329780425364316,0.7085225669957687,17.618937591119334,True
GA,2020,lower,110.0,12459.0,15729.0,-11.600681140911027,0,0.0,Klarner SLER contest file,-20.774621817801375,Daily Kos 2016 presidential results by 2010-plan district,2.31,-18.464621817801376,0.4308681672025723,0.1899075609002276,0.1671388101983003,2020,ACS 2020 5-year direct SLD tabulation,0.995305466237942,0.3860906515580737,6.8639406768903495,True
GA,2020,lower,115.0,6895.0,23812.0,-55.091672908457355,0,-1.0,Klarner SLER contest file,-51.37963101259934,Daily Kos 2016 presidential results by 2010-plan district,2.31,-49.06963101259934,0.275411138750691,0.1907224412472479,0.2182571775171856,2020,ACS 2020 5-year direct SLD tabulation,0.6361997305140963,0.5041740800646988,-6.022041895858017,True
GA,2020,lower,117.0,12940.0,16863.0,-13.16310438546455,0,-1.0,Klarner SLER contest file,-6.928259965827962,Daily Kos 2016 presidential results by 2010-plan district,2.31,-4.618259965827962,0.3122803038893298,0.4651868087058464,0.5000894166458028,2020,ACS 2020 5-year direct SLD tabulation,0.7213675019843518,1.1552065524518045,-8.544844419636588,True
GA,2020,lower,119.0,13852.0,16828.0,-9.70013037809648,0,-1.0,Klarner SLER contest file,-13.331212749641978,Daily Kos 2016 presidential results by 2010-plan district,2.31,-11.021212749641977,0.2688151788619278,0.5410116501990857,0.5740077821011673,2020,ACS 2020 5-year direct SLD tabulation,0.6209630631710532,1.3259579766536966,1.3210823715454971,True
GA,2020,lower,122.0,11224.0,26081.0,-39.82576062190055,0,-1.0,Klarner SLER contest file,-44.95302883555572,Daily Kos 2016 presidential results by 2010-plan district,2.31,-42.64302883555572,0.2798960263093648,0.467772688421837,0.4869233999160218,2020,ACS 2020 5-year direct SLD tabulation,0.6465598207746327,1.1247930538060105,2.8172682136551686,True
GA,2020,lower,129.0,7152.0,18966.0,-45.23317252469561,0,-1.0,Klarner SLER contest file,-33.11867403790342,Daily Kos 2016 presidential results by 2010-plan district,2.31,-30.80867403790342,0.3155541420339743,0.1627128628038984,0.1761804908356632,2020,ACS 2020 5-year direct SLD tabulation,0.7289300680984807,0.406976933830382,-14.424498486792192,True
GA,2020,lower,130.0,11398.0,16023.0,-16.866635060719886,0,-1.0,Klarner SLER contest file,-18.44292382306081,Daily Kos 2016 presidential results by 2010-plan district,2.31,-16.13292382306081,0.4337138154363616,0.2096089444400495,0.2332158551973197,2020,ACS 2020 5-year direct SLD tabulation,1.0018789136579953,0.5387286255058085,-0.733711237659076,True
GA,2020,lower,131.0,6816.0,20246.0,-49.62678294287193,0,0.0,Klarner SLER contest file,-42.15415357149921,Daily Kos 2016 presidential results by 2010-plan district,2.31,-39.844153571499206,0.2874746730521275,0.1530406875543951,0.1805873238397402,2020,ACS 2020 5-year direct SLD tabulation,0.6640664947504145,0.41715671806979987,-9.782629371372721,True
GA,2020,lower,132.0,10792.0,11458.0,-2.993258426966292,0,1.0,Klarner SLER contest file,1.289276685806462,Daily Kos 2016 presidential results by 2010-plan district,2.31,3.599276685806462,0.5184888775714364,0.1337474467668373,0.1542710270152029,2020,ACS 2020 5-year direct SLD tabulation,1.197709307190018,0.3563660724051187,-6.5925351127727545,True
GA,2020,lower,134.0,9831.0,17591.0,-28.298446502807966,0,-1.0,Klarner SLER contest file,-32.34481961359781,Daily Kos 2016 presidential results by 2010-plan district,2.31,-30.034819613597808,0.3315289055451453,0.3966361174755259,0.4118079013070935,2020,ACS 2020 5-year direct SLD tabulation,0.7658317718092856,0.951276252019386,1.7363731107898417,True
GA,2020,lower,138.0,8177.0,9542.0,-7.703595011005135,0,-1.0,Klarner SLER contest file,-4.309946673071772,Daily Kos 2016 presidential results by 2010-plan district,2.31,-1.9999466730717717,0.5228954444640719,0.1869140813762443,0.2361093691207826,2020,ACS 2020 5-year direct SLD tabulation,1.2078884767120062,0.5454126426690078,-5.703648337933364,True
GA,2020,lower,144.0,8306.0,18560.0,-38.16720017866448,0,-1.0,Klarner SLER contest file,-27.636964583351308,Daily Kos 2016 presidential results by 2010-plan district,2.31,-25.32696458335131,0.3355609033691226,0.1896891418563923,0.2151042277758222,2020,ACS 2020 5-year direct SLD tabulation,0.7751456867826731,0.4968907661621493,-12.840235595313171,True
GA,2020,lower,145.0,9659.0,12371.0,-12.310485701316386,0,-1.0,Klarner SLER contest file,-3.3186553069863485,Daily Kos 2016 presidential results by 2010-plan district,2.31,-1.0086553069863484,0.4445346116101759,0.2332205384728556,0.2854073960411232,2020,ACS 2020 5-year direct SLD tabulation,1.0268749528195062,0.6592910848549945,-11.301830394330038,True
GA,2020,lower,147.0,10773.0,11794.0,-4.524305401692737,0,-1.0,Klarner SLER contest file,-9.008671451249032,Daily Kos 2016 presidential results by 2010-plan district,2.31,-6.698671451249032,0.4918984322940413,0.2559196817579087,0.2746746461480003,2020,ACS 2020 5-year direct SLD tabulation,1.1362853785992355,0.6344984326018807,2.174366049556295,True
GA,2020,lower,148.0,6322.0,15443.0,-41.90673099012176,0,-1.0,Klarner SLER contest file,-29.321269708688263,Daily Kos 2016 presidential results by 2010-plan district,2.31,-27.011269708688264,0.4547323948927897,0.1701459154329534,0.204558659217877,2020,ACS 2020 5-year direct SLD tabulation,1.0504318322023443,0.4725305027932959,-14.895461281433494,True
