cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,contest_status,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,baseline_fallback_share,baseline_allocation_method,core_index_complete,statewide_index_margin,raw_overperformance,historical_extension,model_tier,model_eligible,nonwhite_share,white_college_share,demographic_reference_year,demographic_age_years,demographics_method,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2008_dem_votes,pres_2008_rep_votes,pres_2008_two_party_votes,pres_2008_dem_margin,pres_2008_fallback_share,pres_2008_source_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,college_share,demographics_method_historical,pres_1992_dem_margin,pres_1992_fallback_share,pres_1992_source_complete,college_share_extended,incumbency_complete,log_resource_ratio_d_to_r,prior_presidential_year,prior_pres_dem_margin,prior_pres_fallback_share,prior_pres_source_complete,readiness_status,dem_incumbent_i,rep_incumbent_i,incumbency_conflict,prior_pres_swing,pres_trend_available,prior_pres_available,demographics_available,incumbency_evidence_complete,dem_candidate_history_available,dem_prior_recent,dem_prior_contested,dem_prior_unopposed,dem_prior_winner,dem_first_term_incumbent,dem_established_incumbent,dem_unclassified_incumbent,dem_prior_cycle_gap,dem_prior_candidate_overperformance,dem_prior_incumbent_appearances,rep_candidate_history_available,rep_prior_recent,rep_prior_contested,rep_prior_unopposed,rep_prior_winner,rep_first_term_incumbent,rep_established_incumbent,rep_unclassified_incumbent,rep_prior_cycle_gap,rep_prior_candidate_overperformance,rep_prior_incumbent_appearances,era,dem_fundraising,rep_fundraising,raw_fundraising_gap_100k,sqrt_fundraising_gap,log1p_fundraising_gap_10k,log1p_fundraising_gap_25k,log1p_fundraising_gap_50k,log1p_fundraising_gap_100k,log1p_fundraising_gap_200k,viable_gap_10k,both_viable_10k,viable_gap_25k,both_viable_25k,viable_gap_50k,both_viable_50k,viable_gap_100k,both_viable_100k,dem_incumbent_inferred,rep_incumbent_inferred,incumbency_balance,fundraising_gap_log50,finance_viability_gap_25k,eligible_pollsters,final_poll_margin,poll_implied_national_swing,polling_federal_margin,abs_polling_federal_margin,polling_cmo_target,post2016_training_eligible,fundraising_gap_structural_expectation,fundraising_gap_residualized,fundraising_gap_partial_orthogonal25,fundraising_gap_partial_orthogonal50,fundraising_gap_partial_orthogonal75,fundraising_gap_within_cycle_expectation,fundraising_gap_within_cycle_residualized
2018,house,21,8391.0,13311.0,21702.0,-22.67072159247996,True,contested_two_party,False,True,-15.808691584503888,2,0.0,reported_district_with_activity_split_fallback,True,-15.808691584503888,-6.8620300079760685,False,core_1998_2022,True,0.1782283661877715,0.4367753189451722,,,,,0,3.998420860918611,1,,,,,,,7659.337689589885,13807.86117800848,21467.198867598367,-28.64148008475807,0.2425220191368104,True,8479.764575189898,15157.148971700752,23636.913546890653,-28.24981520224429,0.0775360701579341,True,0.3916648825137798,,,,,,,,,,,,,,,,,-28.24981520224429,,,,0,1,0,0.3916648825137798,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,0.0,156920.7,-1.569207,-1.7715569423532511,-2.814933756346202,-1.984695052971829,-1.4203126226513785,-0.9435972909813166,-0.5791962617057944,-1,0,-1,0,-1,0,-1,0,False,True,-1,-1.4203126226513785,-1,10,7.675196559236454,5.445196559236454,-22.804618643007835,22.804618643007835,0.13389705052787448,True,-0.8895596223026081,-0.5307530003487704,-1.1979227170757265,-0.9755328115000744,-0.7531429059244223,-0.9570746188064843,-0.4632380038448942
2018,house,28,5731.0,7091.0,12822.0,-10.606769614724692,True,contested_two_party,False,False,-8.04321091601329,2,0.0,reported_district_with_activity_split_fallback,True,-8.04321091601329,-2.563558698711402,False,core_1998_2022,True,0.3571804890898713,0.1416690564955549,,,,-0.84101695826915,1,-0.7565374113754431,1,,,,,,,6173.188593202776,9701.191189026937,15874.379782229713,-22.224506684497488,0.2805891058385449,True,4726.310719610219,8373.771776117905,13100.082495728124,-27.84303883351197,0.1126066129220703,True,-5.618532149014481,,,,,,,,,,,,,,,,,-27.84303883351197,,,,0,0,0,-5.618532149014481,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,35642.04,86759.75,-0.5111770999999999,-0.4729690069696628,-0.7514018803975906,-0.6113630960806975,-0.4680494526672072,-0.3198036745298281,-0.1963308832852929,0,1,0,1,-1,0,0,0,False,False,0,-0.4680494526672072,0,10,7.675196559236454,5.445196559236454,-22.397842274275515,22.397842274275515,11.791072659550823,True,-0.41974017781821615,-0.04830927484899106,-0.3631144082126532,-0.25817936375809913,-0.1532443193035451,-0.6872300297217555,0.2191805770545483
2018,house,29,3032.0,11528.0,14560.0,-58.35164835164835,True,contested_two_party,False,True,-57.96378366158768,2,0.0,reported_district_with_activity_split_fallback,True,-57.96378366158768,-0.3878646900606668,False,core_1998_2022,True,0.1598092491959631,0.1662162649082982,,,,,0,-2.11532673404628,1,,,,,,,4644.206968968604,12712.910611885569,17357.117580854174,-46.48642613228117,0.270463008000061,True,4002.132104875602,16405.563453829585,20407.69555870519,-60.77820650192484,0.1093950363760703,True,-14.29178036964366,,,,,,,,,,,,,,,,,-60.77820650192484,,,,0,1,0,-14.29178036964366,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,15458.67,124344.0,-1.0888533,-1.020950832019619,-1.6633473216339103,-1.3059714105404194,-0.9796114078781823,-0.6642679577118535,-0.4090355763449436,0,1,-1,0,-1,0,-1,0,False,False,-1,-0.9796114078781825,-1,10,7.675196559236454,5.445196559236454,-55.33300994268839,55.33300994268839,-3.0186384089599585,True,-1.2530052959513425,0.27339388807316,-0.6663600838903468,-0.3531087599025112,-0.03985743591467561,-0.8924879028454717,-0.08712350503271071
2018,house,30,2931.0,13779.0,16710.0,-64.91921005385997,True,contested_two_party,False,False,-59.15146787026555,2,0.0,reported_district_with_activity_split_fallback,True,-59.15146787026555,-5.767742183594422,False,core_1998_2022,True,0.1157096237384106,0.1908958903184412,,,,,0,-2.212806388925789,1,,,,,,,5014.080519478771,18609.24139680288,23623.32191628165,-57.54974226530799,0.2957630986578671,True,4396.195465644701,21154.182790607727,25550.37825625243,-65.58802048600663,0.1886458293725753,True,-8.038278220698636,,,,,,,,,,,,,,,,,-65.58802048600663,,,,0,0,0,-8.038278220698636,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,9265.48,163810.37,-1.5454488999999998,-1.3795536526730945,-2.19964998391654,-1.7066047446473729,-1.2830624889747335,-0.8814500322920023,-0.5530290852227341,-1,0,-1,0,-1,0,-1,0,False,False,0,-1.2830624889747335,-1,10,7.675196559236454,5.445196559236454,-60.14282392677018,60.14282392677018,-4.776386127089793,True,-0.841471770910702,-0.4415907180640315,-1.072694546247058,-0.8623266035193825,-0.651958660791707,-0.6122855178187877,-0.6707769711559458
2018,house,32,7761.0,4513.0,12274.0,26.46244093205149,True,contested_two_party,True,False,19.68419699954186,2,0.0,reported_district_with_activity_split_fallback,True,19.68419699954186,6.778243932509628,False,core_1998_2022,True,0.5983051247550929,0.1565456209948123,,,,4.727481265673471,1,5.116747527143756,1,,,,,,,5694.3602263263065,9575.531649996828,15269.891876323134,-25.417150658993894,0.1208131592955814,True,4889.795935412292,10373.033474115304,15262.829409527596,-35.92543290354921,0.0643813587477324,True,-10.508282244555314,,,,,,,,,,,,,,,,,-35.92543290354921,,,,1,0,0,-10.508282244555314,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,80405.0,0.0,0.80405,1.2681088281373962,2.2017144826090718,1.43893424844407,0.9586219868875931,0.5900341374425982,0.3379176201224602,1,0,1,0,1,0,0,0,False,False,1,0.9586219868875933,1,10,7.675196559236454,5.445196559236454,-30.480236344312754,30.480236344312754,56.94267727636424,True,-0.04477178945930249,1.0033937763468956,0.9698149342524189,0.9810078816172445,0.9922008289820701,-0.40052977646285615,1.3591517633504493
2018,house,33,4928.0,10155.0,15083.0,-34.65490950076245,True,contested_two_party,False,True,-28.79812609139276,2,0.0,reported_district_with_activity_split_fallback,True,-28.79812609139276,-5.85678340936969,False,core_1998_2022,True,0.2969551677010283,0.1359989301952393,,,,,0,,0,,,,,,,8721.362597806978,11972.333740056474,20693.696337863454,-15.70995867133299,0.1468312587625962,True,7357.558521158219,12899.871980948272,20257.43050210649,-27.35940996669705,0.1418588153108702,True,-11.649451295364065,,,,,,,,,,,,,,,,,-27.35940996669705,,,,0,1,0,-11.649451295364065,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,215.0,0.0,0.00215,0.06557438524302,0.0212721352755396,0.0085632306604878,0.0042907814171562,0.0021476920574589,0.0010744226012653,0,0,0,0,0,0,0,0,False,False,-1,0.004290781417156275,0,10,7.675196559236454,5.445196559236454,-21.914213407460597,21.914213407460597,-12.740696093301853,True,-0.8796109615258606,0.8839017429430169,0.22419352179862143,0.4440962621800866,0.6639990025615516,-0.9588425620628437,0.96313334348
2018,house,36,4256.0,11399.0,15655.0,-45.62759501756627,True,contested_two_party,False,True,-39.02297384702739,2,0.0,reported_district_with_activity_split_fallback,True,-39.02297384702739,-6.604621170538884,False,core_1998_2022,True,0.2301034409964112,0.1910405567032728,,,,-4.534988894323826,1,-2.4417924639218365,1,,,,,,,4900.031471587566,12572.319880618044,17472.35135220561,-43.91102407668773,0.234097567397444,True,4606.774136341874,15300.591391436716,19907.36552777859,-53.71789270746433,0.1862097555358571,True,-9.806868630776606,,,,,,,,,,,,,,,,,-53.71789270746433,,,,0,1,0,-9.806868630776606,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,8083.56,107020.0,-0.9893644,-1.0609270212277813,-1.867341622123976,-1.383916943999515,-0.9944905223661762,-0.6499107752820967,-0.3889731622467072,-1,0,-1,0,-1,0,-1,0,False,True,-1,-0.9944905223661762,-1,10,7.675196559236454,5.445196559236454,-48.27269614822788,48.27269614822788,2.645101130661608,True,-1.174119116811449,0.1796285944452729,-0.7009607431633139,-0.40743096396045164,-0.11390118475758937,-0.9065065020881252,-0.08798402027805097
2018,house,37,4505.0,11153.0,15658.0,-42.45752969727935,True,contested_two_party,False,True,-37.352202358577,2,0.0,reported_district_with_activity_split_fallback,True,-37.352202358577,-5.105327338702352,False,core_1998_2022,True,0.3107671449553723,0.1714134322426811,,,,-0.4609188332204956,1,,0,,,,,,,9166.854739145463,15590.82240232051,24757.67714146597,-25.947376349034425,0.4286217685716186,True,6041.648302216721,13841.495743102232,19883.14404531896,-39.22844105091021,0.2209233355697244,True,-13.281064701875788,,,,,,,,,,,,,,,,,-39.22844105091021,,,,0,1,0,-13.281064701875788,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,17173.66,88434.0,-0.7126034,-0.743851424055888,-1.287138151068388,-0.9894253144384064,-0.7231124713475028,-0.4750907050944462,-0.2837689802913606,0,1,-1,0,-1,0,0,0,False,True,-1,-0.7231124713475028,-1,10,7.675196559236454,5.445196559236454,-33.783244491673756,33.783244491673756,-8.674285205605592,True,-1.0122258196729337,0.2891133483254309,-0.47005601642926936,-0.21699956151103594,0.03605689340719742,-0.9352760188450722,0.21216354749756938
2018,house,38,4944.0,11151.0,16095.0,-38.56477166821995,True,contested_two_party,False,False,-37.7310753847318,2,0.0,reported_district_with_activity_split_fallback,True,-37.7310753847318,-0.8336962834881447,False,core_1998_2022,True,0.273607517881601,0.2426334653838898,,,,-1.7786356147259756,1,-1.7626500698602412,1,,,,,,,7287.239598486764,13610.76100402833,20898.00060251509,-30.258978003764263,0.4477172510930532,True,8197.131369133982,17444.91656921602,25642.04793835,-36.06492438636752,0.1913462911309801,True,-5.805946382603249,,,,,,,,,,,,,,,,,-36.06492438636752,,,,0,0,0,-5.805946382603249,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,32054.57,212236.32,-1.8018175,-1.2595915454796818,-1.664773259537246,-1.4250485968613869,-1.1618615682198228,-0.86054509074983,-0.5746242176166709,0,1,0,1,-1,0,-1,0,False,False,0,-1.1618615682198228,0,10,7.675196559236454,5.445196559236454,-30.61972782713107,30.61972782713107,-7.945043841088879,True,-0.5116048109594724,-0.6502567572603504,-1.0339603654799547,-0.9060591627400866,-0.7781579600002184,-0.6709050727949293,-0.4909564954248935
2018,house,40,3819.0,11188.0,15007.0,-49.10375158259479,True,contested_two_party,False,True,-46.24487587879296,2,0.0,reported_district_with_activity_split_fallback,True,-46.24487587879296,-2.8588757038018286,False,core_1998_2022,True,0.1665838106560034,0.2355724101678369,,,,-1.3515117779160952,1,-2.108480380814364,1,,,,,,,6291.529615856958,12287.560292336892,18579.08990819385,-32.273005330769905,0.1897885169972909,True,5374.995817624377,13340.072311299286,18715.068128923664,-42.55969809356496,0.0888802134166178,True,-10.286692762795056,,,,,,,,,,,,,,,,,-42.55969809356496,,,,0,1,0,-10.286692762795056,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,7105.14,71500.0,-0.6439486,-0.8188608239222559,-1.5612240171094405,-1.1005268664169552,-0.755020132656837,-0.4707722977735507,-0.2707355523523821,-1,0,-1,0,-1,0,0,0,False,False,-1,-0.755020132656837,-1,10,7.675196559236454,5.445196559236454,-37.11450153432851,37.11450153432851,-11.989250048266278,True,-1.0494465647386952,0.29442643208185826,-0.4926584914721632,-0.23029685028748936,0.03206479089718439,-0.9286616446380951,0.1736415119812581
2018,house,41,4610.0,14088.0,18698.0,-50.689913359717615,True,contested_two_party,False,True,-45.138130708988896,2,0.0,reported_district_with_activity_split_fallback,True,-45.138130708988896,-5.551782650728718,False,core_1998_2022,True,0.2069927243330638,0.2930572648953884,,,,-1.811821341932935,1,-2.290761204149418,1,,,,,,,5448.96799815954,19111.49934542576,24560.467343585293,-55.62814076839867,0.4675227828528189,True,6081.100757967384,21189.658502286697,27270.759260254083,-55.4020428992579,0.2210330677748426,True,0.2260978691407729,,,,,,,,,,,,,,,,,-55.4020428992579,,,,0,1,0,0.2260978691407729,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,6528.21,105570.0,-0.9904179,-1.0917290394961747,-1.944807788979264,-1.4210267808034238,-1.012355985516031,-0.6573767758342037,-0.3917418716940906,-1,0,-1,0,-1,0,-1,0,False,True,-1,-1.0123559855160307,-1,10,7.675196559236454,5.445196559236454,-49.95684634002144,49.95684634002144,-0.7330670196961719,True,-1.1929364353607395,0.18058044984470878,-0.7141218766758458,-0.41588776783566095,-0.11765365899547608,-0.9031625392997127,-0.10919344621631799
2018,house,43,5847.0,15035.0,20882.0,-43.99961689493344,True,contested_two_party,False,True,-36.63265807222209,2,0.0,reported_district_with_activity_split_fallback,True,-36.63265807222209,-7.366958822711346,False,core_1998_2022,True,0.1831549965584131,0.5795562431871726,,,,-1.5730451384217812,1,-2.8909894406959067,1,,,,,,,7597.478018520519,27454.23756531876,35051.71558383928,-56.64989349609259,0.4675227828528189,True,7011.9108927798725,21926.14220888844,28938.05310166831,-51.538475182522696,0.2210330677748426,True,5.111418313569892,,,,,,,,,,,,,,,,,-51.538475182522696,,,,0,1,0,5.111418313569892,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,10784.93,256760.0,-2.4597507000000003,-1.8016643342937568,-2.5521211728785027,-2.063528789686117,-1.6187237864894657,-1.1694725325654598,-0.773319764285308,0,1,-1,0,-1,0,-1,0,False,False,-1,-1.6187237864894657,-1,10,7.675196559236454,5.445196559236454,-46.09327862328624,46.09327862328624,2.0936617283527994,True,-1.1497680856394263,-0.46895570085003935,-1.3312817650796092,-1.0438397436697526,-0.7563977222598959,-0.9108338424520258,-0.7078899440374399
2018,house,45,7148.0,13669.0,20817.0,-31.32535908151992,True,contested_two_party,False,True,-28.261870478241192,2,0.0,reported_district_with_activity_split_fallback,True,-28.261870478241192,-3.0634886032787207,False,core_1998_2022,True,0.2539520026210172,0.4548799453779918,,,,,0,,0,,,,,,,7923.953810976469,11454.444546109458,19378.398357085927,-18.218692123449028,0.8035163774082777,True,8228.95731172462,12657.490851533608,20886.44816325823,-21.20290393653101,0.6611447613474453,True,-2.984211813081988,,,,,,,,,,,,,,,,,-21.20290393653101,,,,0,1,0,-2.984211813081988,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,37133.05,235700.0,-1.9856695,-1.3093969836084711,-1.6511368260662562,-1.4340922674523089,-1.1875060484415023,-0.8952662815530792,-0.6083325571049667,0,1,0,1,-1,0,-1,0,False,False,-1,-1.1875060484415023,0,10,7.675196559236454,5.445196559236454,-15.757707377294555,15.757707377294555,-15.567651704225366,True,-0.8108231920711146,-0.3766828563703877,-0.9848002504237237,-0.782094452405945,-0.5793886543881663,-0.9710666066711149,-0.21643944177038743
2018,house,46,8445.0,13341.0,21786.0,-22.473147893142382,True,contested_two_party,False,True,-13.168727225924734,2,0.0,reported_district_with_activity_split_fallback,True,-13.168727225924734,-9.304420667217652,False,core_1998_2022,True,0.1501459869346945,0.7415033680342927,,,,-0.2788557570378907,1,,0,,,,,,,9239.06598058429,8188.854100911774,17427.920081496064,6.026031074055522,1.0,True,9042.357242234571,7776.875923151126,16819.2331653857,7.524013173726802,1.0,True,1.4979820996712796,,,,,,,,,,,,,,,,,7.524013173726802,,,,0,1,0,1.4979820996712796,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,121142.03,270930.0,-1.4978797,-0.7712409959343305,-0.7618245936245871,-0.705543982813986,-0.6287292342604796,-0.5172082007826975,-0.3828259766816647,0,1,0,1,0,1,0,1,False,True,-1,-0.6287292342604796,0,10,7.675196559236454,5.445196559236454,12.969209732963256,12.969209732963256,-35.44235762610564,True,-0.3988803499887895,-0.22984888427169003,-0.5290091467632821,-0.4292890592660848,-0.32956897176888744,-0.7714738106041016,0.14274457634362203
2018,house,47,7721.0,9170.0,16891.0,-8.578532946539577,True,contested_two_party,False,False,-5.655364149965139,2,0.0,reported_district_with_population_splits,True,-5.655364149965139,-2.923168796574438,False,core_1998_2022,True,0.4019001133095092,0.5909793316592621,,,,-0.5124289226957738,1,,0,,,,,,,9779.59017323344,8667.936484446944,18447.526657680384,6.026031074055516,0.9999999999999998,True,9571.373146902344,8231.855851698841,17803.228998601186,7.524013173726799,1.0,True,1.4979820996712832,,,,,,,,,,,,,,,,,7.524013173726799,,,,0,0,0,1.4979820996712832,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,41531.1,167235.02000000002,-1.2570392,-0.917467547521567,-1.2352911395410524,-1.061049178462472,-0.864301003706718,-0.6356090150294369,-0.4190037812999398,0,1,0,1,-1,0,-1,0,False,False,0,-0.864301003706718,0,10,7.675196559236454,5.445196559236454,12.969209732963254,12.969209732963254,-21.547742679502832,True,0.06639410762563214,-0.9306951113323502,-0.8808995306131261,-0.8974980575195342,-0.9140965844259421,-0.5008215470929027,-0.3634794566138153
2018,house,51,3174.0,15390.0,18564.0,-65.80478345184227,True,contested_two_party,False,True,-53.63403536254776,2,0.0,reported_district_with_activity_split_fallback,True,-53.63403536254776,-12.170748089294506,False,core_1998_2022,True,0.1560641037023883,0.2043058157904405,,,,2.1366650922872283,1,-2.550015717568606,1,,,,,,,11416.58144341432,10118.849672441056,21535.431115855376,6.026031074055515,1.0000000000000002,True,11173.511274122297,9609.7741415164,20783.285415638697,7.5240131737268,1.0,True,1.497982099671285,,,,,,,,,,,,,,,,,7.5240131737268,,,,0,1,0,1.497982099671285,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,3720.83,54200.0,-0.5047917,-0.7683591452666882,-1.5430880946011407,-1.0143536553364974,-0.6625113072995962,-0.3965474981768617,-0.2213707825277324,-1,0,-1,0,-1,0,0,0,False,True,-1,-0.6625113072995962,-1,10,7.675196559236454,5.445196559236454,12.969209732963254,12.969209732963254,-78.77399318480552,True,-0.3988803499887896,-0.2636309573108066,-0.5627912198023988,-0.46307113230520136,-0.363351044808004,-0.7714738106041017,0.10896250330450552
2018,house,61,6491.0,12407.0,18898.0,-31.30489998941687,True,contested_two_party,False,False,-25.72021812617301,2,0.0,reported_district_with_activity_split_fallback,True,-25.72021812617301,-5.584681863243862,False,core_1998_2022,True,0.3081470059110768,0.2728858261017526,,,,3.7220409820395735,1,-1.2699184187369217,1,,,,,,,9811.71337844068,14121.82852681774,23933.54190525842,-18.008680726984608,0.2497803362063945,True,7897.973524259537,13422.336891233845,21320.31041549338,-25.91127079913328,0.0974190198469543,True,-7.902590072148666,,,,,,,,,,,,,,,,,-25.91127079913328,,,,0,0,0,-7.902590072148666,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,22823.0,116749.73,-0.9392673,-0.8524506766623229,-1.351085023128746,-1.0865563425245233,-0.8284622262321009,-0.5679990753929388,-0.351734232470664,0,1,-1,0,-1,0,-1,0,False,False,0,-0.8284622262321009,-1,10,7.675196559236454,5.445196559236454,-20.466074239896827,20.466074239896827,-10.838825749520044,True,-0.39815617976188594,-0.4303060464702149,-0.7289231812916294,-0.6293841363511579,-0.5298450914106865,-0.6910656498786062,-0.13739657635349467
2018,house,62,5265.0,11282.0,16547.0,-36.36308696440442,True,contested_two_party,False,True,-27.845806003580584,2,0.0,reported_district_with_activity_split_fallback,True,-27.845806003580584,-8.51728096082384,False,core_1998_2022,True,0.2693176588712713,0.2067628418945964,,,,-3.883234154697848,1,-1.1163339284456617,1,,,,,,,10303.79127234653,14753.049953587126,25056.84122593365,-17.75666230680204,0.396485680497712,True,7549.700424935281,13332.735581201548,20882.436006136828,-27.69329763331623,0.147549852173366,True,-9.936635326514192,,,,,,,,,,,,,,,,,-27.69329763331623,,,,0,1,0,-9.936635326514192,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,14515.02,55000.0,-0.4048498,-0.5100135252505851,-0.9751012789657284,-0.705345781880161,-0.487062285248337,-0.3027191234888688,-0.1728837859318487,0,1,-1,0,-1,0,0,0,False,False,-1,-0.487062285248337,-1,10,7.675196559236454,5.445196559236454,-22.248101074079777,22.248101074079777,-14.11498589032464,True,-0.8833415495773701,0.3962792643290331,-0.26622689785399445,-0.04539151045965195,0.1754438769346906,-0.9581796117285297,0.4711173264801927
2018,house,64,4022.0,13030.0,17052.0,-52.82664790053953,True,contested_two_party,False,True,-50.19519536265196,2,0.0,reported_district_with_activity_split_fallback,True,-50.19519536265196,-2.6314525378875686,False,core_1998_2022,True,0.2260551469142115,0.1943775978998031,,,,-2.079107346759546,1,-1.9499572379889067,1,,,,,,,3764.5754434956057,11012.980019069446,14777.555462565051,-49.05009217482362,0.4262504092693415,True,3873.226020631366,13245.281091537492,17118.50711216886,-54.74808643940632,0.1944980600230467,True,-5.697994264582704,,,,,,,,,,,,,,,,,-54.74808643940632,,,,0,1,0,-5.697994264582704,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,11548.96,125652.14,-1.1410318,-1.1046550054499942,-1.839766259349924,-1.4163207389680104,-1.0486726063008551,-0.7045310122801404,-0.4313732953847515,0,1,-1,0,-1,0,-1,0,False,False,-1,-1.0486726063008551,-1,10,7.675196559236454,5.445196559236454,-49.30288988016987,49.30288988016987,-3.5237580203696552,True,-1.185629660061033,0.13695705376017786,-0.7522651912855969,-0.45585777627033863,-0.1594503612550804,-0.9044610019176201,-0.144211604383235
2018,house,65,9010.0,10095.0,19105.0,-5.679141585972259,True,contested_two_party,True,False,-19.501429724458283,2,0.0,reported_district_with_population_splits,True,-19.501429724458283,13.822288138486025,False,core_1998_2022,True,0.4090782576425291,0.1466983424221154,,,,0.9376641981191706,1,0.4956934755648139,1,,,,,,,10965.6650409938,14697.393864549584,25663.05890554339,-14.54124715721128,0.3227463720226239,True,8917.43858418319,14380.99236927983,23298.43095346302,-23.45030785982844,0.1102125600774039,True,-8.909060702617158,,,,,,,,,,,,,,,,,-23.45030785982844,,,,1,0,0,-8.909060702617158,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,213704.69,125226.33,0.8847836,0.4848185396847405,0.503376940686667,0.4630841576782172,0.4087514259645362,0.3313462579486357,0.2406310701647567,0,1,0,1,0,1,0,1,False,True,1,0.4087514259645362,0,10,7.675196559236454,5.445196559236454,-18.005111300591985,18.005111300591985,12.325969714619726,True,0.09461506750499571,0.31413635845954047,0.38509765908828725,0.3614438922120383,0.3377901253357894,-0.42529974895715583,0.834051174921692
2018,house,73,5772.0,12913.0,18685.0,-38.21782178217822,True,contested_two_party,False,True,-29.70139183605804,2,0.0,reported_district_with_activity_split_fallback,True,-29.70139183605804,-8.516429946120184,False,core_1998_2022,True,0.2486516944377365,0.3869667063476825,,,,0.0,1,,0,,,,,,,3807.559892420729,13032.102678740264,16839.662571160992,-54.778667608917296,0.4675227828528189,True,4712.053845221007,14089.379202048993,18801.43304727,-49.87558838335247,0.2210330677748425,True,4.903079225564831,,,,,,,,,,,,,,,,,-49.87558838335247,,,,0,1,0,4.903079225564831,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,28668.63,204908.64,-1.7624001,-1.2671807196957123,-1.715184330575396,-1.454853353122053,-1.175660732779794,-0.8627718510047837,-0.5713875363858278,0,1,0,1,-1,0,-1,0,False,False,-1,-1.1756607327797939,0,10,7.675196559236454,5.445196559236454,-44.430391824116015,44.430391824116015,6.212570041937795,True,-1.1311883468703607,-0.04447238590943314,-0.8928636460622037,-0.6100665593446135,-0.32726947262702333,-0.9141355857317305,-0.2615251470480634
2018,house,74,6160.0,9449.0,15609.0,-21.07117688513037,True,contested_two_party,False,True,-5.981388733939145,2,0.0,reported_district_with_activity_split_fallback,True,-5.981388733939145,-15.089788151191229,False,core_1998_2022,True,0.4400559550610915,0.3703532315286132,,,,-2.491193293390966,1,,0,,,,,,,,,,,,False,11590.513692706832,6689.392305878037,18279.90599858487,26.811524015540414,1.0,True,,,,,,,,,,,,,,,,,,26.811524015540414,,,,0,1,0,,0,1,1,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,trump_era,8485.0,102250.0,-0.93765,-1.0180883661265896,-1.8037689342337684,-1.3350560780686185,-0.956753595487336,-0.6228926413632659,-0.371387393290071,-1,0,-1,0,-1,0,-1,0,False,False,-1,-0.9567535954873361,-1,10,7.675196559236454,5.445196559236454,32.256720574776864,32.256720574776864,-53.327897459907234,True,-0.04808638272488985,-0.9086672127624462,-0.9447319998061137,-0.9327104041248911,-0.9206888084436686,-0.4281136386388198,-0.5286399568485163
