test_year,specification,n,mae,rmse,bias,winner_accuracy,brier,log_loss,probability_scale
2020,direct_environment_baseline,268,6.3076776187437815,8.16999643670477,0.6431949865308761,0.9291044776119403,0.05804171246467148,0.2061643839762302,5.8
2020,demographic_context,268,6.333923438223805,8.443738732543824,3.177298755458918,0.917910447761194,0.061506274577082756,0.22390743224118562,6.0
2020,demographic_reactivity,268,6.577596390159149,8.757599191496704,3.76298754166554,0.917910447761194,0.06553111405808701,0.24009052237542833,6.0
2022,direct_environment_baseline,302,4.290765344443292,5.779423372536368,1.7380811746834823,0.9735099337748344,0.01931469588630104,0.06673893139827355,7.5
2022,demographic_context,302,5.214645456730005,6.701969477841669,2.365826559113333,0.9735099337748344,0.021654731856235634,0.07300432169164121,7.1
2022,demographic_reactivity,302,8.96024924466231,11.17613769761538,-7.367053568885833,0.9304635761589404,0.05247556560348961,0.19435741862446637,6.6
2024,direct_environment_baseline,335,3.6199685707174605,4.843334618667295,0.4996644091403235,0.9791044776119403,0.01702921132071054,0.05502353593831606,6.6
2024,demographic_context,335,4.09849105272711,5.299963869519017,0.45220749473553223,0.9731343283582089,0.01847426827290226,0.05904834450058474,6.5
2024,demographic_reactivity,335,4.182263945939765,5.416140533655366,-0.6421452276707355,0.9701492537313433,0.019112270593785015,0.06119015038326794,6.9
