scenario,cycle,chamber,district,polling_federal_margin,generic_downballot_lag,incumbency_adjustment,fundraising_adjustment,expected_cmo_adjustment,adjustment_weight,predicted_dem_margin,dem_win_probability,finance_complete,finance_model_applied,model_used,fundraising_treatment,dem_fundraising,rep_fundraising,fundraising_gap_log50,fundraising_gap_structural_expectation,fundraising_gap_residualized,fundraising_gap_within_cycle_expectation,fundraising_gap_within_cycle_residualized,dem_finance_status,rep_finance_status,incumbency_balance,current_national_poll_margin,current_national_pollsters,poll_average_as_of
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,2,8.635744978521801,2.070589309243714,0.0,-7.069239259320812,-4.998649950077098,0.75,3.637095028444703,0.7225857890785214,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,3831.8,315575.0,-1.915607085881125,-0.7368349132930184,-1.1787721725881064,-0.9589199085770416,-0.9566871773040834,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,3,-31.468395546383977,2.070589309243714,-6.634315329789482,-2.137388148099202,-6.701114168644969,0.75,-38.169509715028944,0.0005845677280086814,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,10529.07,428330.21,-2.067177564384179,-1.7107751880355493,-0.3564023763486297,-2.0401093164294584,-0.027068247954720626,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,6,-45.19274391279242,2.070589309243714,-6.634315329789482,1.9813850835342532,-2.5823409370115145,0.75,-47.77508484980394,0.0002062809626273585,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,3199.3,196602.0,-1.533730462631141,-1.864119845982658,0.330389383351517,-2.0961079466711796,0.5623774840400386,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,7,-3.1539400970675,2.070589309243714,-6.634315329789482,-2.463813760522905,-7.027539781068672,0.75,-10.181479878136171,0.0684127775886814,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,19146.16,370509.84,-1.80524535473717,-1.394412591435976,-0.4108327633011941,-1.9245795529120309,0.1193341981748608,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,8,-45.81210896795049,2.070589309243714,-6.634315329789482,-2.374797027212539,-6.938523047758306,0.75,-52.7506320157088,0.0001290380404633698,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,4962.1,480422.31,-2.267029643790203,-1.8710401251822204,-0.3959895186079825,-2.0986351045210436,-0.16839453926915926,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,11,-41.61054702088961,2.070589309243714,-6.634315329789482,-1.2804825162904108,-5.844208536836178,0.75,-47.45475555772579,0.00021291922559886462,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,3888.93,363450.0,-2.037611511680605,-1.8240953040209777,-0.2135162076596273,-2.0814917249135263,0.04388021323292124,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,13,-39.81264869598151,2.070589309243714,-6.634315329789482,-4.3665142023601655,-8.930240222905933,0.75,-48.742888918887445,0.0001876678762392541,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,2492.34,610354.0,-2.532108800674736,-1.8040070567471393,-0.7281017439275965,-2.0741558688990316,-0.4579529317757043,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,14,-35.341967969232115,2.070589309243714,-6.634315329789482,-1.484519866767682,-6.048245887313449,0.75,-41.390213856545564,0.00040296660244037096,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,9933.03,393555.02,-2.001594080502062,-1.7540553221706494,-0.24753875833141237,-2.055914420178684,0.05432033967662209,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,16,-16.545254522097324,2.070589309243714,-6.634315329789482,-5.182803165616937,-9.746529186162704,0.75,-26.291783708260027,0.002994162959934815,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,56.19,506350.0,-2.4082514181660897,-1.54403620016005,-0.8642152180060396,-1.979219324864578,-0.4290320933015117,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17
uniform_polling_federal_orthogonal_shrunk75_sensitivity,2026,senate,22,-51.39273691794112,2.070589309243714,0.0,2.7617426513282863,4.8323319605720005,0.75,-46.56040495736912,0.00023284071850747262,True,True,polling_federal_plus_incumbency_orthogonal_fundraising,orthogonal,4781.96,100050.0,-1.0076076292099516,-1.4681190457592133,0.46051141654926164,-1.3381460917181265,0.33053846250817487,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17
