target,reference,paired_mean_mae_improvement,bootstrap_ci_low,bootstrap_ci_high,bootstrap_probability_improvement,test_races
polling_federal_plus_incumbency_fundraising,polling_federal_only,1.5670418329054547,-0.6772785233201757,3.857772530489589,0.91385,30
polling_federal_plus_incumbency_fundraising,polling_federal_plus_incumbency,1.1079184215019742,-0.8477814347356128,2.8221672474117097,0.87685,30
polling_federal_plus_incumbency_orthogonal_fundraising,polling_federal_only,0.7421396573378315,-1.9864666586378856,3.4613595971071547,0.7086,30
polling_federal_plus_incumbency_orthogonal_fundraising,polling_federal_plus_incumbency,0.2830162459343514,-2.3570247994187623,2.5920941627947074,0.6062,30
polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,polling_federal_only,2.914605749352062,0.8301385713262579,4.996397917549296,0.9957,30
polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,polling_federal_plus_incumbency,2.455482337948582,0.4687370176209697,4.262446412900262,0.99035,30
