left_node_id,right_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin
18319,20465,100.0,1,50.83179297597042,1,93.44423906346273,2,0.0
18320,20485,100.0,0,50.943396226415096,1,93.45911949685535,1,10.373490066886305
18320,20469,84.82142857142857,0,71.80293501048219,1,83.08562942996905,2,0.0
18320,20467,77.8688524590164,0,85.01048218029351,1,78.82106975518668,3,-4.264559674782362
18320,20477,78.37837837837837,0,79.87421383647799,1,78.577823106125,4,-4.507806323844051
18320,20473,78.37837837837837,0,47.79874213836478,1,74.30109354637656,5,-8.784535883592483
18321,20468,100.0,0,50.67750677506775,1,93.42366757000903,1,93.42366757000903
18322,20476,100.0,0,50.85616438356164,1,93.44748858447488,1,93.44748858447488
18323,20478,100.0,0,50.48286309411096,1,93.3977150792148,1,44.57330642031316
18323,20474,55.319148936170215,0,6.608596856655935,1,48.824408658901646,2,0.0
18324,20484,100.0,0,50.88323998276605,1,93.45109866436881,1,31.2795490449519
18324,20474,69.42307692307692,0,15.036622145626888,1,62.171549619416915,2,0.0
18324,20477,55.07246376811594,0,32.83067643257217,1,52.106892123376774,3,-10.064657496040141
18325,20467,100.0,0,50.62421972534332,1,93.41656263004577,1,14.203451043338688
18325,20469,84.82142857142857,0,42.75905118601748,1,79.21311158670709,2,0.0
18325,20477,75.39682539682539,0,47.56554307116105,1,71.68598775340348,3,-7.527123833303605
18325,20485,77.8688524590164,0,30.33707865168539,1,71.53128261803893,4,-7.681828968668157
18325,20473,75.39682539682539,0,28.464419475655433,1,69.13917127400273,5,-10.073940312704352
18326,20480,100.0,0,50.765462339252906,1,93.43539497856706,1,93.43539497856706
18327,20473,100.0,0,51.00671140939597,1,93.4675615212528,1,9.739400234366684
18327,20469,84.82142857142857,0,76.62192393736018,1,83.72816128688612,2,0.0
18327,20477,76.31578947368422,0,85.23489932885906,1,77.50500412104086,3,-6.223157165845265
18327,20467,75.39682539682539,0,90.71588366890381,1,77.43936649976918,4,-6.288794787116942
18327,20485,78.37837837837837,0,54.36241610738255,1,75.17625007557893,5,-8.551911211307186
18328,20471,100.0,0,50.82706766917293,1,93.4436090225564,1,93.4436090225564
18329,20477,100.0,0,51.486486486486484,1,93.53153153153154,1,13.848455598455615
18329,20469,84.82142857142857,0,46.28378378378378,1,79.68307593307593,2,0.0
18329,20467,75.39682539682539,0,54.7972972972973,1,72.65022165022165,3,-7.032854282854274
18329,20485,78.37837837837837,0,32.83783783783784,1,72.3063063063063,4,-7.376769626769629
18329,20473,76.31578947368422,0,30.810810810810807,1,70.2484589853011,5,-9.434616947774828
18330,20472,100.0,0,50.68631408962454,1,93.4248418786166,1,93.4248418786166
18333,20508,100.0,0,52.59515570934256,1,93.67935409457901,1,93.67935409457901
18334,20531,100.0,0,55.18672199170125,1,94.02489626556017,1,5.845874362626702
18334,20503,89.55223880597015,0,79.25311203319502,1,88.17902190293347,2,0.0
18334,20509,87.5,0,58.091286307053934,1,83.57883817427387,3,-4.6001837286596015
18334,20521,85.71428571428572,0,49.284253578732105,1,80.85694809621191,4,-7.322073806721562
18334,20512,87.5,0,13.396331295163977,1,77.6195108393552,5,-10.55951106357827
18335,20532,100.0,0,51.31086142322096,1,93.50811485642947,1,11.118853770267847
18335,20499,80.85106382978724,0,92.38754325259515,1,82.38926108616162,2,0.0
18335,20489,77.94871794871794,0,70.6972639011474,1,76.98185740904188,3,-5.407403677119746
18335,20487,79.16666666666666,0,48.663426488456864,1,75.09956797623869,4,-7.289693109922936
18335,20513,78.26086956521739,0,42.40338803599788,1,73.47987202798812,5,-8.909389058173502
18336,20493,100.0,0,51.437371663244356,1,93.52498288843259,1,93.52498288843259
18337,20496,100.0,0,52.31388329979879,1,93.64185110663985,1,13.266264252179752
18337,20498,85.71428571428572,0,45.67404426559356,1,80.3755868544601,2,0.0
18337,20507,85.5,0,34.75524475524475,1,78.73403263403264,3,-1.6415542204274516
18337,20501,85.5,0,20.997042670046472,1,76.89960568933954,4,-3.475981165120558
18337,20494,85.5,0,11.248161140658597,1,75.59975481875449,5,-4.775832035705605
18338,20491,100.0,0,50.950292397660824,1,93.46003898635477,1,11.098850671859068
18338,20512,83.33333333333333,0,76.04224569205114,1,82.3611883144957,2,0.0
18338,20524,85.5,0,37.06140350877193,1,79.04152046783626,3,-3.319667846659442
18338,20521,84.82142857142857,0,35.74561403508771,1,78.27798663324978,4,-4.083201681245924
18338,20509,83.33333333333333,0,10.233918128654974,1,73.5867446393762,5,-8.7744436751195
18339,20514,100.0,0,51.10814864189302,1,93.48108648558573,1,93.48108648558573
18340,20498,100.0,0,50.83986562150056,1,93.44531541620007,1,11.395510051725054
18340,20496,85.71428571428572,0,58.23068309070549,1,82.04980536447502,2,0.0
18340,20499,78.43137254901961,0,97.08846584546473,1,80.91898498854562,3,-1.130820375929403
18340,20507,85.5,0,31.223776223776223,1,78.26317016317017,4,-3.786635201304847
18340,20501,85.5,0,18.863540346430085,1,76.61513871285736,5,-5.434666651617661
18341,20510,100.0,0,50.65274151436031,1,93.42036553524804,1,12.921758050478672
18341,20528,85.5,0,47.989556135770236,1,80.49860748476937,2,0.0
18341,20492,85.5,0,7.624020887728456,1,75.1165361183638,3,-5.382071366405569
18341,20525,68.39999999999999,0,98.17232375979113,1,72.36964316797214,4,-8.128964316797223
18342,20509,100.0,0,52.23880597014925,1,93.6318407960199,1,10.430001024625142
18342,20505,86.56716417910448,0,61.327231121281464,1,83.20183977139476,2,0.0
18342,20531,87.5,0,49.626865671641795,1,82.45024875621891,3,-0.7515910151758476
18342,20524,85.5,0,52.85996055226825,1,81.14799474030244,4,-2.0538450310923224
18342,20512,87.5,0,14.897165091717623,1,77.81962201222903,5,-5.3822177591657265
18343,20529,100.0,0,50.41518386714117,1,93.3886911822855,1,93.3886911822855
18344,20521,100.0,0,51.257861635220124,1,93.50104821802935,1,12.144739157440128
18344,20512,85.71428571428572,0,53.02946081156198,1,81.35630906058923,2,0.0
18344,20502,87.87878787878788,0,38.57442348008385,1,81.30487262562734,3,-0.05143643496188588
18344,20524,85.5,0,53.144654088050316,1,81.18595387840672,4,-0.17035518218250445
18344,20531,85.71428571428572,0,13.941299790356398,1,76.14455425776181,5,-5.211754802827414
18345,20517,100.0,0,51.487826871055,1,93.531710249474,1,4.645927261797411
18345,20516,95.0,0,49.14337240757439,1,88.88578298767659,2,0.0
18345,20518,88.23529411764706,0,83.31830477908025,1,87.57969553917148,3,-1.3060874485051102
18345,20512,86.15384615384616,0,61.64535853251807,1,82.88604780433575,4,-5.999735183340846
18345,20524,85.5,0,45.716862037871955,1,80.1955816050496,5,-8.690201382626995
18346,20488,100.0,0,51.06628242074929,1,93.47550432276658,1,18.508255098442845
18346,20494,74.4186046511628,0,78.53343894986986,1,74.96724922432374,2,0.0
18346,20501,76.0,0,68.21325648414985,1,74.96176753121999,3,-0.005481693103746466
18346,20500,71.11111111111111,0,97.84294374735654,1,74.67535546261051,4,-0.2918937617132258
18346,20497,72.72727272727273,0,20.216138328530263,1,65.72578814077374,5,-9.241461083549993
18347,20518,100.0,0,51.41903171953255,1,93.52253756260434,1,12.815258546379042
18347,20517,88.23529411764706,0,31.775180856983866,1,80.7072790162253,2,0.0
18347,20524,85.5,0,28.213689482470784,1,77.86182526432944,3,-2.8454537518958603
18347,20505,85.71428571428572,0,24.318308291597102,1,77.52815539126057,4,-3.179123624964731
18347,20521,84.82142857142857,0,27.212020033388985,1,77.14017409968996,5,-3.5671049165353423
18348,20533,100.0,0,51.244416081684754,1,93.49925547755797,1,9.663173703733008
18348,20512,83.33333333333333,0,87.10394663702057,1,83.83608177382496,2,0.0
18348,20524,85.5,0,32.35481812380344,1,78.41397574984046,3,-5.422106023984497
18348,20521,84.82142857142857,0,31.206126356094444,1,77.67272160938401,4,-6.163360164440945
18348,20509,83.33333333333333,0,8.934269304403319,1,73.41345812947598,5,-10.422623644348974
18349,20528,100.0,0,51.16926503340758,1,93.48923533778768,1,12.18804751299183
18349,20510,85.5,0,54.00890868596881,1,81.30118782479585,2,0.0
18349,20487,62.04081632653061,0,91.64810690423162,1,65.98845507022408,3,-15.312732754571769
18349,20507,65.76923076923076,0,62.7972027972028,1,65.37296037296036,4,-15.928227451835482
18349,20522,62.22222222222222,0,79.50420540061974,1,64.52648664600855,5,-16.774701178787296
18350,20503,100.0,0,50.933333333333344,1,93.45777777777778,1,9.495844838921755
18350,20524,85.5,0,73.96449704142012,1,83.96193293885602,2,0.0
18350,20521,84.82142857142857,0,76.68711656441718,1,83.73685363716038,3,-0.2250793016956436
18350,20531,89.55223880597015,0,35.46666666666667,1,82.34082918739635,4,-1.6211037514596711
18350,20509,83.5820895522388,0,37.33333333333333,1,77.4155887230514,5,-6.5463442158046234
18351,20492,100.0,0,51.04895104895104,1,93.47319347319348,1,15.441921995530237
18351,20510,85.5,0,29.48453608247422,1,78.03127147766324,2,0.0
18352,20523,100.0,0,50.67226890756302,1,93.42296918767508,1,93.42296918767508
18353,20489,100.0,0,51.15124153498871,1,93.48683220466516,1,9.060491878324825
18353,20507,85.5,0,77.44755244755245,1,84.42634032634034,2,0.0
18353,20513,77.94871794871794,0,85.28216704288938,1,78.92651116127414,3,-5.499829165066203
18353,20499,84.0,0,39.14221218961625,1,78.01896162528216,4,-6.407378701058178
18353,20487,78.43137254901961,0,74.3115124153499,1,77.88205786453031,5,-6.5442824618100275
18354,20525,100.0,0,51.0314875135722,1,93.47086500180963,1,30.68018820123055
18354,20510,68.39999999999999,0,26.330076004343105,1,62.79067680057908,2,0.0
18355,20522,100.0,0,51.08548168249661,1,93.47806422433288,1,36.78114478114478
18355,20528,62.22222222222222,0,20.782451379466305,1,56.6969194431881,2,0.0
18356,20499,100.0,0,51.03001765744556,1,93.47066902099274,1,11.407511284338952
18356,20513,80.85106382978724,0,89.9417681312864,1,82.06315773665379,2,0.0
18356,20489,84.0,0,66.68628605061801,1,81.69150480674907,3,-0.37165292990472665
18356,20532,80.85106382978724,0,24.19070041200706,1,73.29634870741654,4,-8.766809029237251
18356,20498,78.43137254901961,0,26.72160094173043,1,71.53673633471439,5,-10.526421401939402
18357,20524,100.0,0,51.315789473684205,1,93.50877192982456,1,10.002564102564094
18357,20491,85.5,0,70.54655870445345,1,83.50620782726047,2,0.0
18357,20505,85.5,0,44.230769230769226,1,79.9974358974359,3,-3.5087719298245617
18357,20502,85.5,0,37.24696356275303,1,79.06626180836707,4,-4.439946018893394
18357,20503,85.5,0,19.331983805668017,1,76.67759784075574,5,-6.8286099865047305
18358,20507,100.0,0,51.05319528739736,1,93.47375937165299,1,10.49597762703796
18358,20515,85.5,0,66.58336308461263,1,82.97778174461503,2,0.0
18358,20489,85.5,0,20.22491967154587,1,76.79665595620612,3,-6.181125788408906
18358,20496,85.5,0,9.282399143163156,1,75.33765321908842,4,-7.640128525526606
18358,20498,85.5,0,8.104248482684751,1,75.18056646435798,5,-7.797215280257049
18359,20516,100.0,0,51.75688509021843,1,93.5675846786958,1,4.004115226337447
18359,20517,95.0,0,54.22602089268756,1,89.56346945235835,2,0.0
18359,20518,83.78378378378379,0,87.74928774928775,1,84.31251764585099,3,-5.250951806507359
18359,20524,85.5,0,48.14814814814815,1,80.51975308641977,4,-9.043716365938579
18359,20521,84.82142857142857,0,46.438746438746435,1,79.70373762040428,5,-9.859731831954065
18360,20512,100.0,0,50.977614054973074,1,93.46368187399642,1,16.639652403891574
18360,20517,86.15384615384616,0,16.180221025786345,1,76.82402947010485,2,0.0
18360,20509,87.5,0,3.9671294984414796,1,76.36228393312554,3,-0.46174553697930776
18360,20531,87.5,0,3.7687730235194117,1,76.33583640313593,4,-0.4881930669689183
18360,20521,85.71428571428572,0,13.856616605270611,1,76.13326316641704,5,-0.6907663036878091
18361,20530,100.0,0,51.259657373194486,1,93.50128764975926,1,6.591971783674836
18361,20507,85.5,0,96.06986899563319,1,86.90931586608443,2,0.0
18361,20501,85.5,0,62.88550908322772,1,82.48473454443037,3,-4.42458132165406
18361,20513,77.94871794871794,0,63.453140745717164,1,76.01597432165119,4,-10.893341544433241
18361,20532,77.94871794871794,0,13.805844810211621,1,69.39633486358377,5,-17.512981002500652
18362,20497,100.0,0,50.92558983666062,1,93.45674531155476,1,17.276222182862725
18362,20501,78.94736842105263,0,58.196028728348125,1,76.18052312869203,2,0.0
18362,20488,72.72727272727273,0,77.7370203160271,1,73.39523907243998,3,-2.7852840562520527
18362,20494,73.54838709677419,0,31.17573837275094,1,67.89870060023776,4,-8.28182252845427
18362,20500,71.25,0,38.841110954462145,1,66.92881479392828,5,-9.251708334763748
18363,20513,100.0,0,50.86160473882606,1,93.44821396517682,1,19.983485909172515
18363,20487,77.94871794871794,0,44.31879375336565,1,73.4647280560043,2,0.0
18363,20499,80.85106382978724,0,23.34410339256866,1,73.18346910482475,3,-0.28125895117955224
18363,20489,77.94871794871794,0,30.506192784060314,1,71.6230479267636,4,-1.8416801292407001
18363,20532,78.26086956521739,0,11.066235864297258,1,69.30158507176137,5,-4.163142984242938
18364,20505,100.0,0,50.991831971995325,1,93.46557759626604,1,6.813340944029392
18364,20518,85.71428571428572,0,92.74891774891775,1,86.65223665223665,2,0.0
18364,20524,85.5,0,59.15985997666277,1,81.98798133022171,3,-4.664255322014938
18364,20521,84.82142857142857,0,57.05950991831972,1,81.11983941768072,4,-5.53239723455593
18364,20509,86.56716417910448,0,16.336056009334886,1,77.20301642313521,5,-9.449220229101442
18365,20511,100.0,0,50.80552359033372,1,93.44073647871117,1,93.44073647871117
18366,20490,100.0,0,50.87463556851313,1,93.44995140913508,1,93.44995140913508
18367,20501,100.0,0,51.05143966353931,1,93.47352528847192,1,14.010284338042354
18367,20515,85.5,0,40.22430712822172,1,79.46324095042957,2,0.0
18367,20530,85.5,0,16.45637873395881,1,76.29418383119452,3,-3.169057119235049
18367,20496,85.5,0,5.607678205542976,1,74.84769042740574,4,-4.615550523023828
18367,20498,85.5,0,4.895934433300986,1,74.75279125777347,5,-4.710449692656098
18368,20504,100.0,0,50.77605321507761,1,93.43680709534368,1,93.43680709534368
18369,20502,100.0,0,50.61898211829436,1,93.41586428243926,1,8.285884984647026
18369,20521,87.87878787878788,0,67.2627235213205,1,85.12997929779223,2,0.0
18369,20524,85.5,0,69.73865199449793,1,83.39848693259974,3,-1.7314923651924943
18369,20527,84.44444444444444,0,40.591848129536565,1,78.59743160245674,4,-6.532547695335495
18369,20512,83.5820895522388,0,40.411339633129515,1,77.82598956302422,5,-7.30398973476801
18370,20515,100.0,0,50.935408985388506,1,93.45805453138514,1,8.309056002472616
18370,20494,85.5,0,82.86748896684395,1,85.14899852891253,2,0.0
18370,20501,85.5,0,64.64563703400246,1,82.71941827120034,3,-2.429580257712189
18370,20507,85.5,0,39.05503209067322,1,79.30733761208977,4,-5.841660916822761
18370,20513,77.94871794871794,0,25.795439027720878,1,70.99494742591834,5,-14.154051102994188
18371,20500,100.0,0,51.16866253065936,1,93.48915500408792,1,15.655845717308708
18371,20494,80.0,0,63.74981965084403,1,77.83330928677921,2,0.0
18371,20501,82.05128205128204,0,34.15091617371231,1,75.66456660093942,3,-2.1687426858397885
18371,20488,71.11111111111111,0,25.566296349733086,1,65.03846914292738,4,-12.794840143851829
18371,20497,71.25,0,10.121194632809116,1,63.09949261770788,5,-14.73381666907133
18372,20519,100.0,0,51.08179419525065,1,93.47757255936676,1,35.040598786699135
18372,20526,58.16326530612245,0,60.21607880521132,1,58.43697377266763,2,0.0
18373,20506,100.0,0,51.01254677525864,1,93.46833957003449,1,93.46833957003449
18374,20487,100.0,0,50.95975232198142,1,93.46130030959753,1,18.108015135878915
18374,20513,77.94871794871794,0,58.48297213622291,1,75.35328517371862,2,0.0
18374,20489,78.43137254901961,0,35.077399380804955,1,72.65084279325765,3,-2.7024423804609654
18374,20499,77.55102040816327,0,26.84210526315789,1,70.78983172216256,4,-4.563453451556057
18374,20532,79.16666666666666,0,12.724458204334365,1,70.30770553835568,5,-5.045579635362941
18375,20526,100.0,0,51.029674071671806,1,93.47062320955625,1,15.498400086481809
18375,20527,85.5,0,29.041673423058214,1,77.97222312307444,2,0.0
18375,20519,58.16326530612245,0,15.696448840603205,1,52.501023110719885,3,-25.471200012354558
18376,20527,100.0,0,50.953058321479375,1,93.46040777619726,1,7.422996680891416
18376,20526,85.5,0,89.53058321479375,1,86.03741109530584,2,0.0
18376,20524,85.5,0,14.423897581792321,1,76.02318634423898,3,-10.014224751066862
18376,20521,84.82142857142857,0,13.911806543385485,1,75.36681230102282,4,-10.670598794283023
18376,20502,84.44444444444444,0,10.469416785206253,1,74.58110742321269,5,-11.456303672093156
18377,20495,100.0,0,51.15715230328411,1,93.48762030710455,1,93.48762030710455
18378,20494,100.0,0,51.030779003291556,1,93.47077053377221,1,16.498833516197948
18378,20515,85.5,0,21.539527631806898,1,76.97193701757426,2,0.0
18378,20500,80.0,0,40.959750534157195,1,74.7946334045543,3,-2.1773036130199586
18378,20496,85.5,0,3.002829589420797,1,74.50037727858945,4,-2.4715597389848085
18378,20501,76.0,0,27.337298608303982,1,69.51163981444054,5,-7.46029720313372
18381,20552,100.0,0,51.50602409638554,1,93.53413654618474,1,15.2854330160379
18381,20536,85.5,0,31.115276476101215,1,78.24870353014684,2,0.0
18381,20542,78.43137254901961,0,26.433121019108285,1,71.49827234503144,3,-6.750431185115403
18381,20547,71.42857142857143,0,52.108433734939766,1,68.85255306942054,4,-9.396150460726304
18381,20538,72.38095238095238,0,26.059654631083205,1,66.20477934763649,5,-12.043924182510352
18382,20535,100.0,0,51.75808720112518,1,93.56774496015002,1,93.56774496015002
18383,20551,100.0,0,52.60663507109005,1,93.68088467614534,1,93.68088467614534
18384,20541,100.0,0,51.69491525423729,1,93.55932203389831,1,10.645762711864407
18384,20550,85.5,0,66.10169491525424,1,82.9135593220339,2,0.0
18384,20552,58.82352941176471,0,48.30508474576271,1,57.421070122964444,3,-25.49248919906946
18384,20536,55.38461538461539,0,33.177132146204315,1,52.42361761949391,4,-30.489941702539994
18385,20540,100.0,0,52.034261241970015,1,93.604568165596,1,16.287818225077316
18385,20537,85.5,0,24.12562455389008,1,77.31674994051869,2,0.0
18385,20546,74.34782608695652,0,27.62312633832976,1,68.11786612047295,3,-9.198883820045737
18386,20538,100.0,0,51.350261991132605,1,93.51336826548435,1,13.67912132204755
18386,20536,85.5,0,43.00685207577589,1,79.8342469434368,2,0.0
18386,20542,76.0,0,50.62474808544941,1,72.61663307805993,3,-7.217613865376862
18386,20547,72.38095238095238,0,6.972994760177342,1,63.659891364849045,4,-16.17435557858775
18386,20552,72.38095238095238,0,6.892382103990324,1,63.64914301069078,5,-16.185103932746017
18387,20536,100.0,0,51.199616122840695,1,93.4932821497121,1,11.242290467050552
18387,20538,85.5,0,61.13243761996161,1,82.25099168266155,2,0.0
18387,20542,85.5,0,60.26871401151632,1,82.13582853486885,3,-0.11516314779269976
18387,20547,85.5,0,8.301343570057584,1,75.20684580934102,4,-7.044145873320531
18387,20552,85.5,0,8.205374280230327,1,75.19404990403072,5,-7.056941778630829
18388,20544,100.0,0,51.215953307392994,1,93.49546044098574,1,93.49546044098574
18389,20550,100.0,0,52.11581291759466,1,93.61544172234596,1,14.081143281365996
18389,20541,85.5,0,40.75723830734967,1,79.53429844097997,2,0.0
18389,20536,55.38461538461539,0,42.080599812558575,1,53.610746641674474,3,-25.923551799305493
18390,20539,100.0,0,51.54929577464789,1,93.53990610328638,1,93.53990610328638
18391,20545,100.0,0,51.86170212765957,1,93.58156028368795,1,93.58156028368795
18392,20547,100.0,0,51.18343195266273,1,93.49112426035504,1,15.167444160386268
18392,20536,85.5,0,31.6776007497657,1,78.32368009996877,2,0.0
18392,20542,76.0,0,26.910828025477706,1,69.4547770700637,3,-8.86890302990507
18392,20552,71.42857142857143,0,50.591715976331365,1,68.65032403493942,4,-9.673356065029353
18392,20538,72.38095238095238,0,26.530612244897956,1,66.26757369614513,5,-12.056106403823634
18393,20546,100.0,0,51.80722891566265,1,93.57429718875503,1,16.12746638728828
18393,20540,74.34782608695652,0,97.59036144578313,1,77.44683080146675,2,0.0
18393,20537,66.66666666666667,0,45.24765729585006,1,63.810798750557794,3,-13.636032050908952
18394,20537,100.0,0,51.52439024390244,1,93.53658536585367,1,7.438414355336974
18394,20540,85.5,0,89.98628257887518,1,86.0981710105167,2,0.0
18394,20546,66.66666666666667,0,58.993902439024396,1,65.64363143631437,3,-20.45453957420233
18395,20543,100.0,0,51.34670487106017,1,93.51289398280802,1,93.51289398280802
18396,20542,100.0,0,51.09845402766477,1,93.47979387035531,1,13.591890425820452
18396,20536,85.5,0,43.409275834011396,1,79.88790344453486,2,0.0
18396,20538,76.0,0,51.830756712774615,1,72.77743422836996,3,-7.110469216164901
18396,20552,78.43137254901961,0,6.956875508543536,1,68.90143961028946,4,-10.986463834245399
18396,20547,76.0,0,7.038242473555734,1,66.8050989964741,5,-13.082804448060756
18397,20549,100.0,0,51.3874614594039,1,93.51832819458718,1,93.51832819458718
18400,20558,100.0,0,50.668953687821606,1,93.42252715837621,1,20.652920209724698
18400,20557,80.85106382978724,0,20.240137221269293,1,72.76960694865151,2,0.0
18401,20554,100.0,0,50.37616611495637,1,93.38348881532752,1,93.38348881532752
18402,20557,100.0,0,50.86206896551724,1,93.44827586206897,1,12.905677053865645
18402,20558,80.85106382978724,0,78.53757616790791,1,80.54259880820332,2,0.0
18403,20555,100.0,0,50.84485407066053,1,93.44598054275474,1,93.44598054275474
18404,20556,100.0,0,50.6741050674105,1,93.42321400898807,1,93.42321400898807
18405,20562,100.0,0,50.442477876106196,1,93.39233038348083,1,20.787572800847144
18405,20559,79.16666666666666,0,29.952348536419336,1,72.60475758263368,2,0.0
18406,20559,100.0,0,50.63291139240506,1,93.41772151898735,1,13.437220304308937
18406,20562,79.16666666666666,0,85.27042577675489,1,79.98050121467841,2,0.0
18407,20560,100.0,0,50.42278593680463,1,93.38970479157396,1,93.38970479157396
18410,20573,100.0,0,50.701590271281574,1,93.42687870283754,1,41.719675709385726
18410,20565,58.33333333333333,0,8.637355784222011,1,51.707202993451816,2,0.0
18411,20583,100.0,0,50.848972296693475,1,93.44652963955913,1,93.44652963955913
18412,20565,100.0,0,50.825688073394495,1,93.4434250764526,1,21.498470948012226
18412,20580,70.0,0,84.58715596330275,1,71.94495412844037,2,0.0
18412,20571,66.66666666666667,0,59.26605504587156,1,65.67991845056066,3,-6.265035677879709
18412,20566,61.53846153846154,0,36.4061456245825,1,58.18748608327767,4,-13.757468045162703
18412,20573,58.33333333333333,0,33.51783517835179,1,55.02460024600246,5,-16.920353882437915
18413,20570,100.0,0,50.838349097162514,1,93.44511321295501,1,93.44511321295501
18414,20586,100.0,0,50.690754516471834,1,93.42543393552958,1,93.42543393552958
18415,20575,100.0,0,51.17324013979032,1,93.48976535197205,1,29.391955329131804
18415,20576,61.53846153846154,0,80.7335751713019,1,64.09781002284025,2,0.0
18416,20566,100.0,0,51.21450564488539,1,93.49526741931805,1,31.33974921536837
18416,20567,69.56521739130434,0,13.992473486144375,1,62.15551820394968,2,0.0
18416,20565,61.53846153846154,0,9.476565172767703,1,54.59687535636903,3,-7.55864284758065
18417,20587,100.0,0,50.86206896551724,1,93.44827586206897,1,32.50800611255066
18417,20584,60.00000000000001,0,67.05202312138728,1,60.94026974951831,2,0.0
18418,20582,100.0,0,50.965250965250966,1,93.46203346203346,1,23.003003003002988
18418,20581,66.66666666666667,0,95.10939510939511,1,70.45903045903047,2,0.0
18419,20567,100.0,0,50.80745341614907,1,93.44099378881988,1,25.98124337010806
18419,20566,69.56521739130434,0,53.77421509686039,1,67.45975041871182,2,0.0
18420,20584,100.0,0,50.782778864970645,1,93.43770384866275,1,39.12850619699934
18420,20587,60.00000000000001,0,17.318982387475536,1,54.30919765166341,2,0.0
18421,20588,100.0,0,51.13011606597435,1,93.48401547546325,1,93.48401547546325
18422,20574,100.0,0,50.78864353312302,1,93.4384858044164,1,93.4384858044164
18423,20585,100.0,0,50.9231285666331,1,93.45641714221775,1,21.098056767744566
18423,20577,81.4814814814815,0,13.058073178919106,1,72.35836037447318,2,0.0
18423,20581,60.00000000000001,0,24.806982208794892,1,55.30759762783933,3,-17.05076274663385
18424,20571,100.0,0,51.35135135135135,1,93.51351351351352,1,21.341388447270802
18424,20580,72.0,0,73.29093799682035,1,72.17212506624271,2,0.0
18424,20565,66.66666666666667,0,44.03815580286169,1,63.64953188482601,3,-8.522593181416703
18425,20568,100.0,0,51.35495335406486,1,93.51399378054198,1,93.51399378054198
18426,20572,100.0,0,51.07344632768361,1,93.47645951035781,1,93.47645951035781
18427,20569,100.0,0,51.240341602277354,1,93.49871221363699,1,93.49871221363699
18428,20579,100.0,0,50.61412487205732,1,93.41521664960764,1,93.41521664960764
18429,20577,100.0,0,50.78328981723237,1,93.437771975631,1,16.08790178023233
18429,20585,81.4814814814815,0,50.49439683586026,1,77.34987019539867,2,0.0
18429,20576,60.0,0,30.87464731962918,1,56.11661964261722,3,-21.233250552781442
18429,20565,56.29629629629629,0,36.161879895561356,1,53.61170744286497,4,-23.738162752533697
18430,20564,100.0,0,50.71428571428571,1,93.42857142857143,1,93.42857142857143
18431,20576,100.0,0,50.92364532019704,1,93.45648604269294,1,37.31800766283525
18431,20575,61.53846153846154,0,21.03858784893268,1,56.138478379857695,2,0.0
18431,20577,60.0,0,7.98440065681445,1,53.06458675424193,3,-3.073891625615765
18432,20581,100.0,0,51.212751212751215,1,93.4950334950335,1,28.8121066657652
18432,20585,60.00000000000001,0,95.1219512195122,1,64.6829268292683,2,0.0
