cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status
2014,senate,2,0.0,24936.0,24936.0,-100.0,False,R,2012_enacted,-35.34834304858074,3,-35.43888830227435,2,True,complete_core_expanded,-64.65165695141926,-64.56111169772565,1,Bill Holtzclaw,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,3,0.0,26906.0,26906.0,-100.0,False,R,2012_enacted,-45.91005921466631,3,-46.70452407103565,2,True,complete_core_expanded,-54.08994078533369,-53.29547592896435,1,Arthur Orr,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2014,senate,4,8875.0,24750.0,33625.0,-47.21189591078067,True,R,2012_enacted,-43.572382356720006,3,-50.803067990915785,2,True,complete_core_expanded,-3.639513554060663,3.591172080135117,1,Paul Bussman,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,5,0.0,29611.0,29611.0,-100.0,False,R,2012_enacted,-39.40004022148428,3,-37.34446562592989,2,True,complete_core_expanded,-60.59995977851572,-62.65553437407011,1,Greg Reed,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,6,17574.0,17641.0,35215.0,-0.1902598324577595,True,R,2012_enacted,-19.94191484420037,3,-20.183557266350824,2,True,complete_core_expanded,19.751655011742614,19.993297433893066,1,"Roger Bedford, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,7,12404.0,22873.0,35277.0,-29.67655979816878,True,R,2012_enacted,-26.94438161274036,3,-26.92769528975638,2,True,complete_core_expanded,-2.7321781854284204,-2.7488645084123995,1,Paul L. Sanford,R,prior_winner_match,0.9230769230769231,False,True,False,incumbent_running
2014,senate,8,9322.0,24332.0,33654.0,-44.60093896713615,True,R,2012_enacted,-44.30822994592527,3,-42.897930038206766,2,True,complete_core_expanded,-0.2927090212108822,-1.7030089289293855,0,,,,,False,False,True,open
2014,senate,9,0.0,22574.0,22574.0,-100.0,False,R,2012_enacted,-57.6295218742487,3,-56.82289487174462,2,True,complete_core_expanded,-42.3704781257513,-43.17710512825538,1,Clay Scofield,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,10,16216.0,17378.0,33594.0,-3.458951003155325,True,R,2012_enacted,-33.41777459717007,3,-31.15482550186063,2,True,complete_core_expanded,29.95882359401475,27.695874498705304,1,Phil Williams,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,11,6981.0,24318.0,31299.0,-55.39154605578453,True,R,2012_enacted,-46.11389528285781,3,-44.40418985209082,2,True,complete_core_expanded,-9.27765077292672,-10.987356203693707,0,,,,,False,False,True,open
2014,senate,12,36062.0,47734.0,83796.0,-13.9290658265311,True,R,2012_enacted,-27.835602180047868,3,-23.38698722716684,2,True,complete_core_expanded,13.906536353516769,9.457921400635742,1,Del Marsh,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,13,10424.0,16758.0,27182.0,-23.30218526966375,True,R,2012_enacted,-27.330698662723464,3,-24.65158112095791,2,True,complete_core_expanded,4.028513393059715,1.3493958512941615,1,Gerald Dial,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,14,0.0,25724.0,25724.0,-100.0,False,R,2012_enacted,-44.30472141030779,3,-41.84733689407024,2,True,complete_core_expanded,-55.69527858969221,-58.15266310592976,1,Cam Ward,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,15,0.0,29498.0,29498.0,-100.0,False,R,2012_enacted,-47.63176602129548,3,-46.28616539198416,2,True,complete_core_expanded,-52.36823397870452,-53.71383460801584,1,Slade Blackwell,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,16,8284.0,28107.0,36391.0,-54.472259624632464,True,R,2012_enacted,-42.82412767901301,3,-41.56668252809001,2,True,complete_core_expanded,-11.648131945619454,-12.905577096542451,1,"J.T. ""Jabo"" Waggoner",R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,17,0.0,31105.0,31105.0,-100.0,False,R,2012_enacted,-47.39669147313939,3,-44.70016712068698,2,True,complete_core_expanded,-52.60330852686061,-55.299832879313016,0,,,,,False,False,True,open
2014,senate,18,23195.0,0.0,23195.0,100.0,False,D,2012_enacted,26.528974095954837,3,27.057351076679005,2,True,complete_core_expanded,73.47102590404516,72.942648923321,1,Rodger M. Smitherman,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,19,27143.0,0.0,27143.0,100.0,False,D,2012_enacted,30.280810144183096,3,30.55573729672848,2,True,complete_core_expanded,69.71918985581691,69.44426270327152,1,Priscilla Dunn,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,20,23368.0,0.0,23368.0,100.0,False,D,2012_enacted,29.200691036808525,3,29.37253030493608,2,True,complete_core_expanded,70.79930896319148,70.62746969506392,1,Linda Coleman,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,21,12161.0,20179.0,32340.0,-24.79282622139765,True,R,2012_enacted,-27.52844843463623,3,-23.03503090705069,2,True,complete_core_expanded,2.735622213238578,-1.757795314346961,1,Gerald Allen,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,22,11136.0,23065.0,34201.0,-34.879097102423906,True,R,2012_enacted,-37.48227977890318,3,-36.11092108129744,2,True,complete_core_expanded,2.603182676479271,1.2318239788735283,0,,,,,False,False,True,open
2014,senate,23,29306.0,0.0,29306.0,100.0,False,D,2012_enacted,23.52016670095722,3,25.37963204747698,2,True,complete_core_expanded,76.47983329904278,74.62036795252303,1,Hank Sanders,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,24,26859.0,0.0,26859.0,100.0,False,D,2012_enacted,18.697372722622102,3,14.674845187963246,2,True,complete_core_expanded,81.3026272773779,85.32515481203676,1,Bobby Singleton,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,25,0.0,29545.0,29545.0,-100.0,False,R,2012_enacted,-9.602977825237971,3,-3.637449719720125,2,True,complete_core_expanded,-90.39702217476204,-96.36255028027988,1,Dick L. Brewbaker,R,prior_winner_match,0.9333333333333333,False,True,False,incumbent_running
2014,senate,26,25166.0,0.0,25166.0,100.0,False,D,2012_enacted,30.36650809615063,3,33.06666815809453,2,True,complete_core_expanded,69.63349190384938,66.93333184190547,1,"Quinton T. Ross, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,27,10358.0,19808.0,30166.0,-31.326659152688457,True,R,2012_enacted,-24.38618813612292,3,-21.112659572072968,2,True,complete_core_expanded,-6.940471016565535,-10.21399958061549,1,Tom Whatley,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,28,22147.0,8020.0,30167.0,46.829316803129245,True,D,2012_enacted,12.23692452361513,3,13.376451641398418,2,True,complete_core_expanded,34.592392279514115,33.45286516173083,1,Billy Beasley,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,29,0.0,16145.0,16145.0,-100.0,False,R,2012_enacted,-42.79514795828488,3,-36.49650246045978,2,True,complete_core_expanded,-57.20485204171512,-63.50349753954022,0,,,,,False,False,True,open
2014,senate,30,2020.0,20896.0,22916.0,-82.3703962297085,True,R,2012_enacted,-38.659355932092105,3,-34.879428150463205,2,True,complete_core_expanded,-43.7110402976164,-47.4909680792453,0,,,,,False,False,True,open
2014,senate,31,8627.0,23066.0,31693.0,-45.558956236392895,True,R,2012_enacted,-39.558985730431466,3,-34.64903112086288,2,True,complete_core_expanded,-5.999970505961429,-10.909925115530015,1,Jimmy W. Holley,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,32,0.0,27837.0,27837.0,-100.0,False,R,2012_enacted,-60.92289482026264,3,-58.995037242175286,2,True,complete_core_expanded,-39.077105179737366,-41.00496275782472,1,Trip Pittman,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,33,23012.0,0.0,23012.0,100.0,False,D,2012_enacted,26.700602801464964,3,27.195174373154043,2,True,complete_core_expanded,73.29939719853503,72.80482562684595,1,Vivian Davis Figures,D,prior_winner_match,1.0,True,False,False,incumbent_running
2014,senate,34,0.0,22451.0,22451.0,-100.0,False,R,2012_enacted,-39.75239590820197,3,-38.47182622954787,2,True,complete_core_expanded,-60.24760409179803,-61.52817377045213,1,Rusty Glover,R,prior_winner_match,1.0,False,True,False,incumbent_running
2014,senate,35,6862.0,19173.0,26035.0,-47.286345304397926,True,R,2012_enacted,-31.99998195374631,3,-30.68704411413193,2,True,complete_core_expanded,-15.286363350651616,-16.599301190265997,0,,,,,False,False,True,open
2018,house,1,0.0,7348.0,7348.0,-100.0,False,R,2017_remedial,-21.11365536901987,5,-19.52270964925172,2,True,complete_core_expanded,-78.88634463098013,-80.47729035074829,1,Phillip Pettus,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,2,4798.0,13056.0,17854.0,-46.25294051753109,True,R,2017_remedial,-47.16816805883959,5,-44.53900132960327,2,True,complete_core_expanded,0.9152275413085036,-1.7139391879278207,1,Lynn Greer,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,3,8540.0,9448.0,17988.0,-5.047809650878364,True,R,2017_remedial,-16.075672878205122,5,-13.713916183933286,2,True,complete_core_expanded,11.027863227326758,8.666106533054922,0,,,,,False,False,True,open
2018,house,4,4325.0,11074.0,15399.0,-43.82752126761478,True,R,2017_remedial,-43.49219076428564,5,-41.02713661881212,2,True,complete_core_expanded,-0.3353305033291391,-2.800384648802656,0,,,,,False,False,True,open
2018,house,5,4725.0,12395.0,17120.0,-44.80140186915888,True,R,2017_remedial,-40.487250239001845,5,-38.35670086126103,2,True,complete_core_expanded,-4.314151630157035,-6.444701007897848,1,Danny F. Crawford,R,wikipedia_incumbent_annotation,0.9333333333333333,False,True,False,incumbent_running
2018,house,6,0.0,11893.0,11893.0,-100.0,False,R,2017_remedial,-17.678608430401034,5,-16.532127833175227,2,True,complete_core_expanded,-82.32139156959897,-83.46787216682478,0,,,,,False,False,True,open
2018,house,7,3592.0,10892.0,14484.0,-50.4004418668876,True,R,2017_remedial,-51.03025726965445,5,-46.10056355612494,2,True,complete_core_expanded,0.6298154027668517,-4.299878310762658,0,,,,,False,False,True,open
2018,house,8,5469.0,8803.0,14272.0,-23.36042600896861,True,R,2017_remedial,-24.07054112470464,5,-21.963688121596974,2,True,complete_core_expanded,0.710115115736027,-1.3967378873716356,1,Terri Collins,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,9,0.0,13297.0,13297.0,-100.0,False,R,2017_remedial,-61.36881761246004,5,-58.7270602586253,2,True,complete_core_expanded,-38.631182387539965,-41.2729397413747,0,,,,,False,False,True,open
2018,house,10,8565.0,11240.0,19805.0,-13.506690229739965,True,R,2017_remedial,-8.551472458778207,5,-7.815672249412104,2,True,complete_core_expanded,-4.955217770961758,-5.69101798032786,1,Mike Ball,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,11,0.0,13098.0,13098.0,-100.0,False,R,2017_remedial,-72.65132484395004,5,-70.40006940933426,2,True,complete_core_expanded,-27.348675156049964,-29.599930590665736,1,Randall Shedd,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,12,0.0,14687.0,14687.0,-100.0,False,R,2017_remedial,-70.93881854359189,5,-68.10438259180745,2,True,complete_core_expanded,-29.061181456408107,-31.89561740819255,1,Corey Harbison,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,13,0.0,13755.0,13755.0,-100.0,False,R,2017_remedial,-60.495495849414965,5,-55.53144613883531,2,True,complete_core_expanded,-39.50450415058504,-44.46855386116469,0,,,,,False,False,True,open
2018,house,14,0.0,13394.0,13394.0,-100.0,False,R,2017_remedial,-60.23480054932177,5,-54.87964333064251,2,True,complete_core_expanded,-39.76519945067823,-45.12035666935749,1,Tim Wadsworth,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,15,6951.0,14212.0,21163.0,-34.30988045173179,True,R,2017_remedial,-17.64969862083123,5,-14.636989103619449,2,True,complete_core_expanded,-16.660181830900562,-19.672891348112344,1,Allen Farley,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,16,0.0,14681.0,14681.0,-100.0,False,R,2017_remedial,-51.909139420489,5,-47.32893631467736,2,True,complete_core_expanded,-48.090860579511,-52.67106368532264,1,Kyle South,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,17,0.0,12158.0,12158.0,-100.0,False,R,2017_remedial,-68.74528677264537,5,-63.605355118071614,2,True,complete_core_expanded,-31.254713227354628,-36.39464488192839,0,,,,,False,False,True,open
2018,house,18,3886.0,9845.0,13731.0,-43.39815017114558,True,R,2017_remedial,-43.48575021787432,5,-39.18927737905584,2,True,complete_core_expanded,0.0876000467287383,-4.208872792089743,0,,,,,False,False,True,open
2018,house,19,12675.0,0.0,12675.0,100.0,False,D,2017_remedial,30.02686549843188,5,30.527952914838977,2,True,complete_core_expanded,69.97313450156813,69.47204708516102,1,Laura Hall,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,20,8527.0,14589.0,23116.0,-26.224260252638864,True,R,2017_remedial,-28.02470521153462,5,-25.8089403052704,2,True,complete_core_expanded,1.8004449588957565,-0.415319947368463,1,Howard Sanderford,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,21,8391.0,13311.0,21702.0,-22.67072159247996,True,R,2017_remedial,-17.603775914349722,5,-15.676427052036562,2,True,complete_core_expanded,-5.066945678130235,-6.994294540443395,1,Rex Reynolds,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,22,0.0,13929.0,13929.0,-100.0,False,R,2017_remedial,-43.97119094115215,5,-41.80707753822557,2,True,complete_core_expanded,-56.02880905884785,-58.19292246177443,1,Ritchie Whorton,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,23,0.0,10823.0,10823.0,-100.0,False,R,2017_remedial,-54.588622172076086,5,-52.04059042279221,2,True,complete_core_expanded,-45.41137782792392,-47.959409577207786,1,Tommy Hanes,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,24,0.0,12394.0,12394.0,-100.0,False,R,2017_remedial,-63.37355527254779,5,-61.70009179072096,2,True,complete_core_expanded,-36.62644472745221,-38.29990820927904,1,Nathaniel Ledbetter,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,25,0.0,14974.0,14974.0,-100.0,False,R,2017_remedial,-14.295593171990344,5,-13.562034263922197,2,True,complete_core_expanded,-85.70440682800965,-86.4379657360778,1,Mac McCutcheon,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,26,0.0,8948.0,8948.0,-100.0,False,R,2017_remedial,-65.65375321964076,5,-64.72590730400604,2,True,complete_core_expanded,-34.34624678035924,-35.27409269599396,1,Kerry Rich,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,27,2456.0,13245.0,15701.0,-68.71536844786957,True,R,2017_remedial,-65.81071698667458,5,-64.79213179800644,2,True,complete_core_expanded,-2.9046514611949874,-3.923236649863128,0,,,,,False,False,True,open
2018,house,28,5731.0,7091.0,12822.0,-10.606769614724692,True,R,2017_remedial,-16.12626360372755,5,-13.392323254646794,2,True,complete_core_expanded,5.519493989002859,2.7855536399221013,0,,,,,False,False,True,open
2018,house,29,3032.0,11528.0,14560.0,-58.35164835164835,True,R,2017_remedial,-53.58486749029542,5,-50.47687081141129,2,True,complete_core_expanded,-4.766780861352928,-7.874777540237062,1,Becky Nordgren,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,30,2931.0,13779.0,16710.0,-64.91921005385997,True,R,2017_remedial,-58.23532729315326,5,-55.1083025683536,2,True,complete_core_expanded,-6.683882760706709,-9.810907485506377,0,,,,,False,False,True,open
2018,house,31,0.0,14323.0,14323.0,-100.0,False,R,2017_remedial,-53.20952688271776,5,-50.94195361482867,2,True,complete_core_expanded,-46.79047311728224,-49.05804638517133,1,Mike Holmes,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,32,7761.0,4513.0,12274.0,26.46244093205149,True,D,2017_remedial,-28.668453471237846,5,-26.800198714774005,2,True,complete_core_expanded,55.13089440328933,53.26263964682549,1,Barbara Bigsby Boyd,D,prior_winner_match,1.0,True,False,False,incumbent_running
2018,house,33,4928.0,10155.0,15083.0,-34.65490950076245,True,R,2017_remedial,-22.520890136458416,5,-20.56971878207382,2,True,complete_core_expanded,-12.134019364304034,-14.08519071868863,1,Ron Johnson,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,34,0.0,13331.0,13331.0,-100.0,False,R,2017_remedial,-74.44175342811697,5,-72.44957002198962,2,True,complete_core_expanded,-25.558246571883032,-27.550429978010385,1,David Standridge,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,35,0.0,11567.0,11567.0,-100.0,False,R,2017_remedial,-34.3516621528684,5,-32.06423689214586,2,True,complete_core_expanded,-65.6483378471316,-67.93576310785414,1,Steve Hurst,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,36,4256.0,11399.0,15655.0,-45.62759501756627,True,R,2017_remedial,-42.17791215728919,5,-40.08679637531253,2,True,complete_core_expanded,-3.449682860277079,-5.5407986422537405,1,Randy Wood,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,37,4505.0,11153.0,15658.0,-42.45752969727935,True,R,2017_remedial,-37.062051581435504,5,-36.36599732443499,2,True,complete_core_expanded,-5.395478115843844,-6.091532372844355,1,Bob Fincher,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,38,4944.0,11151.0,16095.0,-38.56477166821995,True,R,2017_remedial,-30.732113786237782,5,-30.66715921558091,2,True,complete_core_expanded,-7.832657881982165,-7.897612452639038,0,,,,,False,False,True,open
2018,house,39,0.0,11585.0,11585.0,-100.0,False,R,2017_remedial,-62.49397251236665,5,-60.2490238903473,2,True,complete_core_expanded,-37.50602748763335,-39.7509761096527,0,,,,,False,False,True,open
2018,house,40,3819.0,11188.0,15007.0,-49.10375158259479,True,R,2017_remedial,-34.03417283592505,5,-31.980982564139538,2,True,complete_core_expanded,-15.06957874666974,-17.12276901845525,0,,,,,False,False,True,open
2018,house,41,4610.0,14088.0,18698.0,-50.689913359717615,True,R,2017_remedial,-43.46803744981767,5,-41.21660921364109,2,True,complete_core_expanded,-7.22187590989995,-9.473304146076522,1,Corley Ellis,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,42,0.0,12412.0,12412.0,-100.0,False,R,2017_remedial,-58.16065851118303,5,-56.01806572152242,2,True,complete_core_expanded,-41.83934148881697,-43.98193427847758,0,,,,,False,False,True,open
2018,house,43,5847.0,15035.0,20882.0,-43.99961689493344,True,R,2017_remedial,-40.04165250664327,5,-36.24925707782454,2,True,complete_core_expanded,-3.957964388290172,-7.750359817108901,1,Arnold G. Mooney II,R,wikipedia_incumbent_annotation,0.9285714285714286,False,True,False,incumbent_running
2018,house,44,0.0,14597.0,14597.0,-100.0,False,R,2017_remedial,-19.743671617429708,5,-16.993962217854246,2,True,complete_core_expanded,-80.25632838257029,-83.00603778214575,1,Danny Garrett,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,45,7148.0,13669.0,20817.0,-31.325359081519917,True,R,2017_remedial,-30.05022700181693,5,-27.179395046688462,2,True,complete_core_expanded,-1.2751320797029813,-4.145964034831451,1,Dickie Drake,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,46,8445.0,13341.0,21786.0,-22.473147893142382,True,R,2017_remedial,-11.498305077246696,5,-6.036933317563294,2,True,complete_core_expanded,-10.974842815895691,-16.436214575579093,1,David Faulkner,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,47,7721.0,9170.0,16891.0,-8.578532946539577,True,R,2017_remedial,-2.566316122534244,5,1.259046786146086,2,True,complete_core_expanded,-6.012216824005333,-9.837579732685665,0,,,,,False,False,True,open
2018,house,48,7832.0,14789.0,22621.0,-30.754608549577824,True,R,2017_remedial,-20.3234614256674,5,-15.93439447822588,2,True,complete_core_expanded,-10.431147123910428,-14.820214071351945,1,Jim Carns,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,49,0.0,10794.0,10794.0,-100.0,False,R,2017_remedial,-43.59290440742198,5,-41.07093007539187,2,True,complete_core_expanded,-56.40709559257802,-58.92906992460813,1,April Weaver,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,50,0.0,14412.0,14412.0,-100.0,False,R,2017_remedial,-59.955545342079006,5,-57.45867235377682,2,True,complete_core_expanded,-40.044454657920994,-42.54132764622318,1,Jim Hill,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,51,3174.0,15390.0,18564.0,-65.80478345184227,True,R,2017_remedial,-37.682785731982,5,-34.7837625647718,2,True,complete_core_expanded,-28.121997719860275,-31.02102088707047,1,Allen Treadaway,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,52,13284.0,0.0,13284.0,100.0,False,D,2017_remedial,48.779763312027285,5,50.281524307816525,2,True,complete_core_expanded,51.22023668797272,49.71847569218348,1,"John W. Rogers, Jr.",D,prior_winner_match+wikipedia_incumbent_annotation,0.9166666666666666,True,False,False,incumbent_running
2018,house,53,8375.0,0.0,8375.0,100.0,False,D,2017_remedial,42.93661569889555,5,42.71084747390072,2,True,complete_core_expanded,57.06338430110445,57.289152526099286,1,Anthony Daniels,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,54,13287.0,0.0,13287.0,100.0,False,D,2017_remedial,46.09822675186757,5,48.70769189268117,2,True,complete_core_expanded,53.90177324813243,51.29230810731883,0,,,,,False,False,True,open
2018,house,55,13109.0,0.0,13109.0,100.0,False,D,2017_remedial,57.71140641176659,5,58.53339976424026,2,True,complete_core_expanded,42.28859358823341,41.46660023575974,0,,,,,False,False,True,open
2018,house,56,13769.0,0.0,13769.0,100.0,False,D,2017_remedial,38.79105830527827,5,40.290180869577696,2,True,complete_core_expanded,61.20894169472173,59.709819130422304,1,"Louise ""Lulu"" Alexander",D,wikipedia_incumbent_annotation,0.8648648648648649,True,False,False,incumbent_running
2018,house,57,12831.0,0.0,12831.0,100.0,False,D,2017_remedial,33.57564102021834,5,34.96822763941968,2,True,complete_core_expanded,66.42435897978166,65.03177236058032,1,Merika Coleman,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,58,12498.0,0.0,12498.0,100.0,False,D,2017_remedial,45.64617479349336,5,46.80857484022197,2,True,complete_core_expanded,54.35382520650664,53.19142515977803,1,Rolanda Hollis,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,59,12036.0,0.0,12036.0,100.0,False,D,2017_remedial,53.4046440343227,5,54.204463418457216,2,True,complete_core_expanded,46.5953559656773,45.795536581542784,1,Mary Moore,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,60,14432.0,0.0,14432.0,100.0,False,D,2017_remedial,42.33569174191491,5,44.16093271794709,2,True,complete_core_expanded,57.66430825808509,55.83906728205291,1,Juandalynn Givan,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,61,6491.0,12407.0,18898.0,-31.30489998941687,True,R,2017_remedial,-20.224949115461104,5,-16.396577524879532,2,True,complete_core_expanded,-11.079950873955768,-14.908322464537338,0,,,,,False,False,True,open
2018,house,62,5265.0,11282.0,16547.0,-36.36308696440442,True,R,2017_remedial,-18.208439840170705,5,-14.12039082276049,2,True,complete_core_expanded,-18.15464712423372,-22.242696141643933,1,Rich Wingo,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,63,0.0,10239.0,10239.0,-100.0,False,R,2017_remedial,-11.970057088661118,5,-5.229694215336339,2,True,complete_core_expanded,-88.02994291133888,-94.77030578466366,1,Bill Poole,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,64,4022.0,13030.0,17052.0,-52.82664790053953,True,R,2017_remedial,-48.0034496054453,5,-45.90796375695901,2,True,complete_core_expanded,-4.823198295094223,-6.9186841435805135,1,Harry Shiver,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,65,9010.0,10095.0,19105.0,-5.679141585972259,True,R,2017_remedial,-20.57948280652112,5,-18.375410815607843,2,True,complete_core_expanded,14.900341220548862,12.696269229635584,1,Elaine Beech,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,66,4008.0,10431.0,14439.0,-44.48369000623312,True,R,2017_remedial,-38.52125441753159,5,-36.40407464665137,2,True,complete_core_expanded,-5.962435588701531,-8.079615359581751,1,Alan Baker,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,67,11239.0,0.0,11239.0,100.0,False,D,2017_remedial,41.650600560001294,5,41.964750206306505,2,True,complete_core_expanded,58.34939943999871,58.035249793693495,1,Prince Chestnut,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,68,10382.0,0.0,10382.0,100.0,False,D,2017_remedial,0.2950901260252316,5,1.3610303398865151,2,True,complete_core_expanded,99.70490987397476,98.63896966011347,1,"Thomas E. ""Action"" Jackson",D,prior_winner_match,1.0,True,False,False,incumbent_running
2018,house,69,12867.0,0.0,12867.0,100.0,False,D,2017_remedial,27.698699290574734,5,27.73603026555165,2,True,complete_core_expanded,72.30130070942526,72.26396973444835,0,,,,,False,False,True,open
2018,house,70,11541.0,0.0,11541.0,100.0,False,D,2017_remedial,24.77770023464022,5,28.19816224051771,2,True,complete_core_expanded,75.22229976535978,71.80183775948228,1,Christopher John England,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,71,12400.0,0.0,12400.0,100.0,False,D,2017_remedial,17.874526170524558,5,20.43060496301089,2,True,complete_core_expanded,82.12547382947544,79.5693950369891,1,"Artis ""A.J."" McCampbell",D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2018,house,72,12811.0,0.0,12811.0,100.0,False,D,2017_remedial,29.54082347173786,5,31.417392660271616,2,True,complete_core_expanded,70.45917652826213,68.58260733972838,1,Ralph A. Howard,D,prior_winner_match,1.0,True,False,False,incumbent_running
2018,house,73,5772.0,12913.0,18685.0,-38.21782178217822,True,R,2017_remedial,-36.570683419971296,5,-34.05920307586294,2,True,complete_core_expanded,-1.647138362206924,-4.158618706315281,1,Matt Fridy,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2018,house,74,6160.0,9449.0,15609.0,-21.07117688513037,True,R,2017_remedial,28.776913963693826,5,29.14164894643245,2,True,complete_core_expanded,-49.8480908488242,-50.21282583156282,1,Dimitri Polizos,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
