cycle,chamber,district,party,votes,candidate,canonical_source,person_id,canonical_candidate_id,incumbent,winner,candidate_code,expected_cmo_predictive_total_oof,cmo_predictive_total_oof,expected_cmo_predictive_total_cycle_holdout,cmo_predictive_total_cycle_holdout,expected_cmo_predictive_total_district_grouped,cmo_predictive_total_district_grouped,expected_cmo_predictive_total_final,cmo_predictive_total_final,cmo_predictive_total_stability_low,cmo_predictive_total_stability_high,expected_cmo_candidate_history_forecast_oof,cmo_candidate_history_forecast_oof,expected_cmo_candidate_history_forecast_cycle_holdout,cmo_candidate_history_forecast_cycle_holdout,expected_cmo_candidate_history_forecast_district_grouped,cmo_candidate_history_forecast_district_grouped,expected_cmo_candidate_history_forecast_final,cmo_candidate_history_forecast_final,cmo_candidate_history_forecast_stability_low,cmo_candidate_history_forecast_stability_high,expected_cmo_resource_adjusted_oof,cmo_resource_adjusted_oof,expected_cmo_resource_adjusted_cycle_holdout,cmo_resource_adjusted_cycle_holdout,expected_cmo_resource_adjusted_district_grouped,cmo_resource_adjusted_district_grouped,expected_cmo_resource_adjusted_final,cmo_resource_adjusted_final,cmo_resource_adjusted_stability_low,cmo_resource_adjusted_stability_high,expected_cmo_fundraising_adjusted_oof,cmo_fundraising_adjusted_oof,expected_cmo_fundraising_adjusted_cycle_holdout,cmo_fundraising_adjusted_cycle_holdout,expected_cmo_fundraising_adjusted_district_grouped,cmo_fundraising_adjusted_district_grouped,expected_cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_stability_low,cmo_fundraising_adjusted_stability_high,raw_overperformance,candidate_cmo_total_oof,candidate_cmo_total_cycle_holdout,candidate_cmo_total_district_grouped,candidate_cmo_total_final,candidate_cmo_predictive_total_oof,candidate_cmo_predictive_total_cycle_holdout,candidate_cmo_predictive_total_district_grouped,candidate_cmo_predictive_total_final,candidate_cmo_candidate_history_forecast_oof,candidate_cmo_candidate_history_forecast_cycle_holdout,candidate_cmo_candidate_history_forecast_district_grouped,candidate_cmo_candidate_history_forecast_final,candidate_cmo_resource_adjusted_oof,candidate_cmo_resource_adjusted_cycle_holdout,candidate_cmo_resource_adjusted_district_grouped,candidate_cmo_resource_adjusted_final,candidate_cmo_fundraising_adjusted_oof,candidate_cmo_fundraising_adjusted_cycle_holdout,candidate_cmo_fundraising_adjusted_district_grouped,candidate_cmo_fundraising_adjusted_final,candidate_cmo_total_stability_low,candidate_cmo_total_stability_high,candidate_cmo_resource_adjusted_stability_low,candidate_cmo_resource_adjusted_stability_high,candidate_cmo_fundraising_adjusted_stability_low,candidate_cmo_fundraising_adjusted_stability_high,candidate_cmo_specification_range,candidate_cmo_sign_consistent,candidate_war_oof,candidate_war_final,cmo_headline_specification,cmo_total_oof,cmo_total_cycle_holdout,cmo_total_district_grouped,cmo_total_final,cmo_total_stability_low,cmo_total_stability_high,expected_cmo_total_oof,expected_cmo_total_cycle_holdout,expected_cmo_total_district_grouped,expected_cmo_total_final
1994,house,1,D,7385.0,Starkey,alabama_sos,ALPERSON-STARKEY,AL-1994-house-1-D-STARKEY,0,1,AL-1994-house-1-D-STARKEY,10.67566069699498,19.93835085639523,1.9940690528197784,28.61994250057043,14.52959787732181,16.0844136760684,14.478956994327524,16.135054559062684,3.5962640576779563,36.2804376551125,13.331630891986247,17.282380661403963,-4.732388816804219,35.34640037019443,14.548671232004676,16.065340321385534,15.333543640194662,15.280467913195547,-2.8414938449042886,37.40625516771222,13.664430416089196,16.949581137301017,5.896968742702253,24.71704281068796,14.043462534789615,16.570549018600595,14.387906941329309,16.2261046120609,6.934219319821237,26.9649429547808,13.598222455457083,17.015789097933126,6.698203319646057,23.91580823374415,14.181082976150751,16.43292857723946,14.959250856963,15.654760696427209,3.802596002967757,30.228982192898496,30.61401155339021,16.176653226256146,16.176653226256146,16.255132655994483,16.129247977109216,19.93835085639523,28.61994250057043,16.0844136760684,16.135054559062684,17.282380661403963,35.34640037019443,16.065340321385534,15.280467913195547,16.949581137301017,24.71704281068796,16.570549018600595,16.2261046120609,17.015789097933126,23.91580823374415,16.43292857723946,15.654760696427209,14.437479600003185,17.91582685250911,6.934219319821237,26.9649429547808,3.802596002967757,30.228982192898496,0.2158522544571077,True,16.176653226256146,16.129247977109216,fundamentals_plus_cycle_holdout,16.176653226256146,16.176653226256146,16.255132655994483,16.129247977109216,14.437479600003185,17.91582685250911,14.437358327134064,14.437358327134064,14.358878897395726,14.484763576280994
1994,house,1,R,4946.0,Phillips,alabama_sos,ALPERSON-PHILLIPS,AL-1994-house-1-R-PHILLIPS,0,0,AL-1994-house-1-R-PHILLIPS,10.67566069699498,19.93835085639523,1.9940690528197784,28.61994250057043,14.52959787732181,16.0844136760684,14.478956994327524,16.135054559062684,3.5962640576779563,36.2804376551125,13.331630891986247,17.282380661403963,-4.732388816804219,35.34640037019443,14.548671232004676,16.065340321385534,15.333543640194662,15.280467913195547,-2.8414938449042886,37.40625516771222,13.664430416089196,16.949581137301017,5.896968742702253,24.71704281068796,14.043462534789615,16.570549018600595,14.387906941329309,16.2261046120609,6.934219319821237,26.9649429547808,13.598222455457083,17.015789097933126,6.698203319646057,23.91580823374415,14.181082976150751,16.43292857723946,14.959250856963,15.654760696427209,3.802596002967757,30.228982192898496,30.61401155339021,-16.176653226256146,-16.176653226256146,-16.255132655994483,-16.129247977109216,-19.93835085639523,-28.61994250057043,-16.0844136760684,-16.135054559062684,-17.282380661403963,-35.34640037019443,-16.065340321385534,-15.280467913195547,-16.949581137301017,-24.71704281068796,-16.570549018600595,-16.2261046120609,-17.015789097933126,-23.91580823374415,-16.43292857723946,-15.654760696427209,-17.91582685250911,-14.437479600003185,-26.9649429547808,-6.934219319821237,-30.228982192898496,-3.802596002967757,0.2158522544571077,True,-16.176653226256146,-16.129247977109216,fundamentals_plus_cycle_holdout,16.176653226256146,16.176653226256146,16.255132655994483,16.129247977109216,14.437479600003185,17.91582685250911,14.437358327134064,14.437358327134064,14.358878897395726,14.484763576280994
1994,house,3,D,7723.0,Black,alabama_sos,ALPERSON-BLACK,AL-1994-house-3-D-BLACK,0,1,AL-1994-house-3-D-BLACK,10.624678788225204,11.1825590370075,0.8117554724185059,20.9954823528142,14.518358920901935,7.288878904330769,14.425314358584911,7.381923466647791,-5.159527761709772,27.524645835724773,13.156142462708706,8.651095362523998,-5.5530836618044805,27.360321487037183,14.425110651414148,7.3821271738185565,15.224399451514325,6.582838373718381,-11.472779143784251,28.77496986883225,16.162634811315712,5.644603013916992,8.962227755176617,12.845010070056087,16.25701911355984,5.550218711672866,16.736967787365757,5.070270037866948,-4.370758803562788,15.659964831396772,15.680216568812934,6.12702125641977,9.450393980713653,12.356843844519052,16.159959822695306,5.647278002537398,17.332660743054888,4.474577082177817,-7.086171838545599,19.34021435138514,21.807237825232704,10.64537794482552,10.64537794482552,10.6921316099427,10.56652555490555,11.1825590370075,20.9954823528142,7.288878904330769,7.381923466647791,8.651095362523998,27.360321487037183,7.3821271738185565,6.582838373718381,5.644603013916992,12.845010070056087,5.550218711672866,5.070270037866948,6.12702125641977,12.356843844519052,5.647278002537398,4.474577082177817,8.906204318572556,12.384551571078482,-4.370758803562788,15.659964831396772,-7.086171838545599,19.34021435138514,0.806451113985279,True,10.64537794482552,10.56652555490555,fundamentals_plus_cycle_holdout,10.64537794482552,10.64537794482552,10.6921316099427,10.56652555490555,8.906204318572556,12.384551571078482,11.161859880407185,11.161859880407185,11.115106215290005,11.240712270327151
1994,house,3,R,3821.0,Smallwood,alabama_sos,ALPERSON-SMALLWOOD,AL-1994-house-3-R-SMALLWOOD,0,0,AL-1994-house-3-R-SMALLWOOD,10.624678788225204,11.1825590370075,0.8117554724185059,20.9954823528142,14.518358920901935,7.288878904330769,14.425314358584911,7.381923466647791,-5.159527761709772,27.524645835724773,13.156142462708706,8.651095362523998,-5.5530836618044805,27.360321487037183,14.425110651414148,7.3821271738185565,15.224399451514325,6.582838373718381,-11.472779143784251,28.77496986883225,16.162634811315712,5.644603013916992,8.962227755176617,12.845010070056087,16.25701911355984,5.550218711672866,16.736967787365757,5.070270037866948,-4.370758803562788,15.659964831396772,15.680216568812934,6.12702125641977,9.450393980713653,12.356843844519052,16.159959822695306,5.647278002537398,17.332660743054888,4.474577082177817,-7.086171838545599,19.34021435138514,21.807237825232704,-10.64537794482552,-10.64537794482552,-10.6921316099427,-10.56652555490555,-11.1825590370075,-20.9954823528142,-7.288878904330769,-7.381923466647791,-8.651095362523998,-27.360321487037183,-7.3821271738185565,-6.582838373718381,-5.644603013916992,-12.845010070056087,-5.550218711672866,-5.070270037866948,-6.12702125641977,-12.356843844519052,-5.647278002537398,-4.474577082177817,-12.384551571078482,-8.906204318572556,-15.659964831396772,4.370758803562788,-19.34021435138514,7.086171838545599,0.806451113985279,True,-10.64537794482552,-10.56652555490555,fundamentals_plus_cycle_holdout,10.64537794482552,10.64537794482552,10.6921316099427,10.56652555490555,8.906204318572556,12.384551571078482,11.161859880407185,11.161859880407185,11.115106215290005,11.240712270327151
1994,house,4,D,5012.0,Smith,alabama_sos,ALPERSON-SMITH,AL-1994-house-4-D-SMITH,0,0,AL-1994-house-4-D-SMITH,11.130274564183445,-12.416801419544266,1.944878963794276,-3.231405819155098,15.682532111908944,-16.969058967269767,13.600593216080402,-14.887120071441224,-28.75888821826154,3.9252853791730073,12.60653709217641,-13.893063947537232,-5.04017678873087,3.7536499333700473,16.78368048065963,-18.07020733602045,14.539324161581868,-15.825851016942693,-34.01693845384548,6.230810558771019,9.922624774143966,-11.209151629504788,1.3332867440113103,-2.619813599372133,12.47214350565587,-13.758670361016692,10.724427347813329,-12.01095420317415,-21.224513446984567,-1.193789812025008,10.590335857624348,-11.87686271298517,2.708891586863855,-3.995418442224677,12.678432161440815,-13.964959016801638,11.449461010492278,-12.7359878658531,-25.09005580795054,1.3363303819801988,-1.2865268553608225,-17.14888111399392,-17.14888111399392,-17.43094015818162,-17.14246228402461,-12.416801419544266,-3.231405819155098,-16.969058967269767,-14.887120071441224,-13.893063947537232,3.7536499333700473,-18.07020733602045,-15.825851016942693,-11.209151629504788,-2.619813599372133,-13.758670361016692,-12.01095420317415,-11.87686271298517,-3.995418442224677,-13.964959016801638,-12.7359878658531,-18.888054740246883,-15.409707487740956,-21.224513446984567,-1.193789812025008,-25.09005580795054,1.3363303819801988,0.7074953335567162,True,-17.14888111399392,-17.14246228402461,fundamentals_plus_cycle_holdout,-17.14888111399392,-17.14888111399392,-17.43094015818162,-17.14246228402461,-18.888054740246883,-15.409707487740956,15.862354258633097,15.862354258633097,16.144413302820798,15.855935428663788
1994,house,4,R,9236.0,Papucci,alabama_sos,ALPERSON-PAPUCCI,AL-1994-house-4-R-PAPUCCI,0,1,AL-1994-house-4-R-PAPUCCI,11.130274564183445,-12.416801419544266,1.944878963794276,-3.231405819155098,15.682532111908944,-16.969058967269767,13.600593216080402,-14.887120071441224,-28.75888821826154,3.9252853791730073,12.60653709217641,-13.893063947537232,-5.04017678873087,3.7536499333700473,16.78368048065963,-18.07020733602045,14.539324161581868,-15.825851016942693,-34.01693845384548,6.230810558771019,9.922624774143966,-11.209151629504788,1.3332867440113103,-2.619813599372133,12.47214350565587,-13.758670361016692,10.724427347813329,-12.01095420317415,-21.224513446984567,-1.193789812025008,10.590335857624348,-11.87686271298517,2.708891586863855,-3.995418442224677,12.678432161440815,-13.964959016801638,11.449461010492278,-12.7359878658531,-25.09005580795054,1.3363303819801988,-1.2865268553608225,17.14888111399392,17.14888111399392,17.43094015818162,17.14246228402461,12.416801419544266,3.231405819155098,16.969058967269767,14.887120071441224,13.893063947537232,-3.7536499333700473,18.07020733602045,15.825851016942693,11.209151629504788,2.619813599372133,13.758670361016692,12.01095420317415,11.87686271298517,3.995418442224677,13.964959016801638,12.7359878658531,15.409707487740956,18.888054740246883,1.193789812025008,21.224513446984567,-1.3363303819801988,25.09005580795054,0.7074953335567162,True,17.14888111399392,17.14246228402461,fundamentals_plus_cycle_holdout,-17.14888111399392,-17.14888111399392,-17.43094015818162,-17.14246228402461,-18.888054740246883,-15.409707487740956,15.862354258633097,15.862354258633097,16.144413302820798,15.855935428663788
1994,house,6,D,6409.0,Schmitz,alabama_sos,ALPERSON-SCHMITZ,AL-1994-house-6-D-SCHMITZ,0,0,AL-1994-house-6-D-SCHMITZ,13.539000915327303,8.211203176974522,3.4042987781654466,18.345905314136377,15.123270387229056,6.626933705072769,14.33613678613829,7.414067306163535,-8.13088362174275,24.5532899756918,14.55448577604359,7.195718316258235,-3.759499934917778,25.509704027219605,16.36454534363033,5.385658748671496,15.294620818988944,6.455583273312881,-12.928156190050016,27.319592822566484,10.687708763626029,11.062495328675798,1.7351529336521343,20.01505115864969,11.72399496404316,10.026209128258664,11.101747825493405,10.648456266808422,1.0471335111960176,21.07785714615558,10.942473905548836,10.807730186752988,2.8614813004232165,18.888722791878607,11.960588410878554,9.789615681423273,11.569816646201788,10.180387446100038,-2.4054629082123817,24.02092328171836,21.750204092301825,17.10352319999383,17.10352319999383,17.111103819037005,17.089601622702176,8.211203176974522,18.345905314136377,6.626933705072769,7.414067306163535,7.195718316258235,25.509704027219605,5.385658748671496,6.455583273312881,11.062495328675798,20.01505115864969,10.026209128258664,10.648456266808422,10.807730186752988,18.888722791878607,9.789615681423273,10.180387446100038,15.364349573740869,18.842696826246797,1.0471335111960176,21.07785714615558,-2.4054629082123817,24.02092328171836,0.4516385195861954,True,17.10352319999383,17.089601622702176,fundamentals_plus_cycle_holdout,17.10352319999383,17.10352319999383,17.111103819037005,17.089601622702176,15.364349573740869,18.842696826246797,4.646680892307991,4.646680892307991,4.639100273264816,4.660602469599645
1994,house,6,R,6770.0,Jorgensen,alabama_sos,ALPERSON-JORGENSEN,AL-1994-house-6-R-JORGENSEN,0,1,AL-1994-house-6-R-JORGENSEN,13.539000915327303,8.211203176974522,3.4042987781654466,18.345905314136377,15.123270387229056,6.626933705072769,14.33613678613829,7.414067306163535,-8.13088362174275,24.5532899756918,14.55448577604359,7.195718316258235,-3.759499934917778,25.509704027219605,16.36454534363033,5.385658748671496,15.294620818988944,6.455583273312881,-12.928156190050016,27.319592822566484,10.687708763626029,11.062495328675798,1.7351529336521343,20.01505115864969,11.72399496404316,10.026209128258664,11.101747825493405,10.648456266808422,1.0471335111960176,21.07785714615558,10.942473905548836,10.807730186752988,2.8614813004232165,18.888722791878607,11.960588410878554,9.789615681423273,11.569816646201788,10.180387446100038,-2.4054629082123817,24.02092328171836,21.750204092301825,-17.10352319999383,-17.10352319999383,-17.111103819037005,-17.089601622702176,-8.211203176974522,-18.345905314136377,-6.626933705072769,-7.414067306163535,-7.195718316258235,-25.509704027219605,-5.385658748671496,-6.455583273312881,-11.062495328675798,-20.01505115864969,-10.026209128258664,-10.648456266808422,-10.807730186752988,-18.888722791878607,-9.789615681423273,-10.180387446100038,-18.842696826246797,-15.364349573740869,-21.07785714615558,-1.0471335111960176,-24.02092328171836,2.4054629082123817,0.4516385195861954,True,-17.10352319999383,-17.089601622702176,fundamentals_plus_cycle_holdout,17.10352319999383,17.10352319999383,17.111103819037005,17.089601622702176,15.364349573740869,18.842696826246797,4.646680892307991,4.646680892307991,4.639100273264816,4.660602469599645
1994,house,7,D,6188.0,Letson,alabama_sos,ALPERSON-LETSON,AL-1994-house-7-D-LETSON,0,1,AL-1994-house-7-D-LETSON,18.370625676263582,-21.245550254087977,2.205403408966013,-5.0803279867904045,16.28648106648633,-19.16140564431072,16.107352540615498,-18.98227711843989,-37.58763705280525,-4.903463455370705,18.34109124430387,-21.21601582212826,-4.2536779877242505,1.3787534098998595,16.191074631039836,-19.065999208864227,16.760885527790904,-19.63581010561529,-41.33989032843651,-1.0921413158200082,20.387565046762155,-23.262489624586543,12.233980325778994,-15.108904903603383,19.85316408886825,-22.72808866669264,19.721703833100364,-22.596628410924755,-33.27785144206633,-13.247127807106766,19.87407318566135,-22.74899776348574,12.559929328524593,-15.434853906348982,20.00162492370725,-22.876549501531645,20.333367040583475,-23.208291618407863,-35.96219085845111,-9.53580466852037,-2.874924577824391,-15.170017250825545,-15.170017250825545,-15.170017250825545,-15.170017250825545,-21.245550254087977,-5.0803279867904045,-19.16140564431072,-18.98227711843989,-21.21601582212826,1.3787534098998595,-19.065999208864227,-19.63581010561529,-23.262489624586543,-15.108904903603383,-22.72808866669264,-22.596628410924755,-22.74899776348574,-15.434853906348982,-22.876549501531645,-23.208291618407863,-16.909190877078508,-13.430843624572582,-33.27785144206633,-13.247127807106766,-35.96219085845111,-9.53580466852037,0.7997617739604657,True,-15.170017250825545,-15.170017250825545,fundamentals_plus_cycle_holdout,-15.170017250825545,-15.170017250825545,-15.170017250825545,-15.170017250825545,-16.909190877078508,-13.430843624572582,12.295092673001154,12.295092673001154,12.295092673001154,12.295092673001154
1994,house,7,R,5641.0,Randolph,alabama_sos,ALPERSON-RANDOLPH,AL-1994-house-7-R-RANDOLPH,0,0,AL-1994-house-7-R-RANDOLPH,18.370625676263582,-21.245550254087977,2.205403408966013,-5.0803279867904045,16.28648106648633,-19.16140564431072,16.107352540615498,-18.98227711843989,-37.58763705280525,-4.903463455370705,18.34109124430387,-21.21601582212826,-4.2536779877242505,1.3787534098998595,16.191074631039836,-19.065999208864227,16.760885527790904,-19.63581010561529,-41.33989032843651,-1.0921413158200082,20.387565046762155,-23.262489624586543,12.233980325778994,-15.108904903603383,19.85316408886825,-22.72808866669264,19.721703833100364,-22.596628410924755,-33.27785144206633,-13.247127807106766,19.87407318566135,-22.74899776348574,12.559929328524593,-15.434853906348982,20.00162492370725,-22.876549501531645,20.333367040583475,-23.208291618407863,-35.96219085845111,-9.53580466852037,-2.874924577824391,15.170017250825545,15.170017250825545,15.170017250825545,15.170017250825545,21.245550254087977,5.0803279867904045,19.16140564431072,18.98227711843989,21.21601582212826,-1.3787534098998595,19.065999208864227,19.63581010561529,23.262489624586543,15.108904903603383,22.72808866669264,22.596628410924755,22.74899776348574,15.434853906348982,22.876549501531645,23.208291618407863,13.430843624572582,16.909190877078508,13.247127807106766,33.27785144206633,9.53580466852037,35.96219085845111,0.7997617739604657,True,15.170017250825545,15.170017250825545,fundamentals_plus_cycle_holdout,-15.170017250825545,-15.170017250825545,-15.170017250825545,-15.170017250825545,-16.909190877078508,-13.430843624572582,12.295092673001154,12.295092673001154,12.295092673001154,12.295092673001154
