cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance
2014,house,35.0,0.0,13103.0,13103.0,-100.0,False,R,2012_enacted,-33.877572321035274,3,-32.00829328295322,2,True,complete_core_expanded,-66.12242767896473,-67.99170671704678
2014,house,36.0,0.0,19591.0,19591.0,-100.0,False,R,2012_enacted,-44.79230777401992,3,-45.20730428858966,2,True,complete_core_expanded,-55.20769222598008,-54.79269571141034
2014,house,37.0,5518.0,5949.0,11467.0,-3.7586116682654573,True,R,2012_enacted,-24.408795630753943,3,-22.43110626219034,2,True,complete_core_expanded,20.650183962488484,18.67249459392488
2014,house,38.0,0.0,7279.0,7279.0,-100.0,False,R,2012_enacted,-34.63759842033122,3,-32.27341784018431,2,True,complete_core_expanded,-65.36240157966878,-67.72658215981569
2014,house,39.0,8280.0,6421.0,14701.0,12.645398272226378,True,D,2012_enacted,-44.31059471500836,3,-42.550518167881215,2,True,complete_core_expanded,56.95599298723474,55.195916440107595
2014,house,40.0,9105.0,22356.0,31461.0,-42.11881376942882,True,R,2012_enacted,-38.211253747305506,2,,1,False,incomplete_core,-3.907560022123313,
2014,house,41.0,0.0,9223.0,9223.0,-100.0,False,R,2012_enacted,-57.46341260855065,3,-55.76058353371772,2,True,complete_core_expanded,-42.53658739144935,-44.23941646628228
2014,house,42.0,0.0,15854.0,15854.0,-100.0,False,R,2012_enacted,-51.99096921449375,3,-48.02218485816098,2,True,complete_core_expanded,-48.00903078550625,-51.97781514183902
2014,house,43.0,0.0,11492.0,11492.0,-100.0,False,R,2012_enacted,-64.41724755829819,3,-63.07614007932082,2,True,complete_core_expanded,-35.582752441701814,-36.92385992067918
2014,house,44.0,0.0,10360.0,10360.0,-100.0,False,R,2012_enacted,-59.22320823021395,3,-58.038171229216786,2,True,complete_core_expanded,-40.77679176978605,-41.961828770783214
2014,house,45.0,0.0,9609.0,9609.0,-100.0,False,R,2012_enacted,-47.70640016757165,3,-46.622998999443624,2,True,complete_core_expanded,-52.29359983242835,-53.377001000556376
2014,house,46.0,0.0,10778.0,10778.0,-100.0,False,R,2012_enacted,-50.89270751204038,3,-49.5287879335647,2,True,complete_core_expanded,-49.10729248795962,-50.4712120664353
2014,house,47.0,2642.0,7073.0,9715.0,-45.609881626351005,True,R,2012_enacted,-41.24418483856137,3,-40.01457995024652,2,True,complete_core_expanded,-4.365696787789638,-5.595301676104484
2014,house,48.0,0.0,11450.0,11450.0,-100.0,False,R,2012_enacted,-61.04590384935432,3,-59.48640189203228,2,True,complete_core_expanded,-38.95409615064568,-40.51359810796772
2014,house,49.0,0.0,12370.0,12370.0,-100.0,False,R,2012_enacted,-45.40147900224895,3,-41.619502224923394,2,True,complete_core_expanded,-54.59852099775105,-58.380497775076606
2014,house,50.0,0.0,9201.0,9201.0,-100.0,False,R,2012_enacted,-68.13734510888469,3,-66.64895256587573,2,True,complete_core_expanded,-31.862654891115312,-33.35104743412427
2014,house,51.0,0.0,10746.0,10746.0,-100.0,False,R,2012_enacted,-66.66012562154883,3,-66.13173107383484,2,True,complete_core_expanded,-33.33987437845117,-33.86826892616516
2014,house,52.0,7305.0,2207.0,9512.0,53.59545836837679,True,D,2012_enacted,54.67614839337369,3,55.12502961868937,2,True,complete_core_expanded,-1.0806900249968976,-1.5295712503125785
2014,house,53.0,4166.0,1190.0,5356.0,55.56385362210605,True,D,2012_enacted,31.611104200798938,3,30.636974433721676,2,True,complete_core_expanded,23.952749421307114,24.926879188384376
2014,house,54.0,7601.0,0.0,7601.0,100.0,False,D,2012_enacted,40.008012691382866,3,40.7572632162952,2,True,complete_core_expanded,59.991987308617134,59.2427367837048
2014,house,55.0,8453.0,0.0,8453.0,100.0,False,D,2012_enacted,73.91008603676546,3,73.80934498048781,2,True,complete_core_expanded,26.089913963234537,26.190655019512192
2014,house,56.0,7960.0,3680.0,11640.0,36.76975945017182,True,D,2012_enacted,41.94894784320729,3,42.17062447615973,2,True,complete_core_expanded,-5.179188393035474,-5.400865025987912
2014,house,57.0,10184.0,0.0,10184.0,100.0,False,D,2012_enacted,47.817765822865944,3,47.93450738053541,2,True,complete_core_expanded,52.182234177134056,52.06549261946459
2014,house,58.0,8287.0,0.0,8287.0,100.0,False,D,2012_enacted,51.56515558964622,3,51.560100840699114,2,True,complete_core_expanded,48.43484441035378,48.439899159300886
2014,house,59.0,7949.0,0.0,7949.0,100.0,False,D,2012_enacted,69.43657089933934,3,69.22696020472972,2,True,complete_core_expanded,30.563429100660656,30.77303979527028
2014,house,60.0,9584.0,0.0,9584.0,100.0,False,D,2012_enacted,59.38935131981216,3,59.31801777932358,2,True,complete_core_expanded,40.61064868018784,40.68198222067642
2014,house,61.0,0.0,12031.0,12031.0,-100.0,False,R,2012_enacted,-32.77270421194171,3,-37.66017112272899,2,True,complete_core_expanded,-67.22729578805829,-62.33982887727101
2014,house,62.0,0.0,8416.0,8416.0,-100.0,False,R,2012_enacted,-32.45386784714132,2,-32.45386784714132,2,True,complete_core_limited_expanded,-67.54613215285869,-67.54613215285869
2014,house,63.0,0.0,6249.0,6249.0,-100.0,False,R,2012_enacted,-37.6706990352966,2,-37.6706990352966,2,True,complete_core_limited_expanded,-62.3293009647034,-62.3293009647034
2014,house,64.0,0.0,8781.0,8781.0,-100.0,False,R,2012_enacted,-58.73865697824569,3,-56.36822072171697,2,True,complete_core_expanded,-41.26134302175431,-43.63177927828303
2014,house,65.0,8469.0,0.0,8469.0,100.0,False,D,2012_enacted,-29.676376421730406,3,-27.70024767497296,2,True,complete_core_expanded,129.6763764217304,127.70024767497296
2014,house,66.0,0.0,12372.0,12372.0,-100.0,False,R,2012_enacted,-46.93645086473623,3,-51.14603394598207,2,True,complete_core_expanded,-53.06354913526377,-48.85396605401793
2014,house,67.0,19341.0,0.0,19341.0,100.0,False,D,2012_enacted,30.473883583640923,3,29.6208625012568,2,True,complete_core_expanded,69.52611641635907,70.3791374987432
2014,house,68.0,8998.0,0.0,8998.0,100.0,False,D,2012_enacted,19.71793050386161,3,21.27101780635155,2,True,complete_core_expanded,80.28206949613839,78.72898219364845
2014,house,69.0,12152.0,5559.0,17711.0,37.225453108237815,True,D,2012_enacted,36.50456139906914,3,38.898699590339035,2,True,complete_core_expanded,0.7208917091686757,-1.67324648210122
2014,house,70.0,6799.0,0.0,6799.0,100.0,False,D,2012_enacted,41.76868678443509,2,41.76868678443509,2,True,complete_core_limited_expanded,58.23131321556491,58.23131321556491
2014,house,71.0,12359.0,0.0,12359.0,100.0,False,D,2012_enacted,35.15810534719995,3,35.16429957445826,2,True,complete_core_expanded,64.84189465280005,64.83570042554175
2014,house,72.0,12737.0,0.0,12737.0,100.0,False,D,2012_enacted,37.722423970098866,3,38.60712222264807,2,True,complete_core_expanded,62.277576029901134,61.39287777735193
2014,house,73.0,0.0,9183.0,9183.0,-100.0,False,R,2012_enacted,-52.26051703563362,3,-50.808051862641804,2,True,complete_core_expanded,-47.73948296436638,-49.191948137358196
2014,house,74.0,3621.0,9481.0,13102.0,-44.72599603114028,True,R,2012_enacted,-22.126576567098507,3,-17.70120345930871,2,True,complete_core_expanded,-22.599419464041777,-27.024792571831572
2014,house,75.0,0.0,10964.0,10964.0,-100.0,False,R,2012_enacted,-26.634001179044247,3,-21.08354097144089,2,True,complete_core_expanded,-73.36599882095575,-78.9164590285591
2014,house,76.0,8342.0,0.0,8342.0,100.0,False,D,2012_enacted,55.81361306010612,3,57.324311469599465,2,True,complete_core_expanded,44.18638693989388,42.675688530400535
2014,house,77.0,6891.0,3775.0,10666.0,29.21432589536846,True,D,2012_enacted,31.02656034111321,3,34.262856922788714,2,True,complete_core_expanded,-1.8122344457447497,-5.048531027420253
2014,house,78.0,6998.0,2637.0,9635.0,45.26206538661131,True,D,2012_enacted,62.51597656464245,3,64.43775999458164,2,True,complete_core_expanded,-17.25391117803114,-19.17569460797033
2014,house,79.0,3535.0,5136.0,8671.0,-18.463845000576633,True,R,2012_enacted,-20.85986581305748,3,-15.842162747111653,2,True,complete_core_expanded,2.3960208124808453,-2.6216822534649804
2014,house,80.0,2240.0,4702.0,6942.0,-35.46528377989052,True,R,2012_enacted,-35.65421138171933,3,-34.03211766017242,2,True,complete_core_expanded,0.18892760182880863,-1.433166119718102
2014,house,81.0,5899.0,12007.0,17906.0,-34.111471015302136,True,R,2012_enacted,-36.52862482012609,3,-33.71043118113523,2,True,complete_core_expanded,2.417153804823954,-0.4010398341669088
2014,house,82.0,13442.0,0.0,13442.0,100.0,False,D,2012_enacted,35.854563631590366,3,30.859043136844026,2,True,complete_core_expanded,64.14543636840963,69.14095686315598
2014,house,83.0,5257.0,2752.0,8009.0,31.277313022849295,True,D,2012_enacted,22.802222775316547,3,24.22790745064985,2,True,complete_core_expanded,8.475090247532748,7.0494055721994435
2014,house,84.0,7365.0,4316.0,11681.0,26.102217275918157,True,D,2012_enacted,24.055903234128284,3,26.346218555782016,2,True,complete_core_expanded,2.0463140417898735,-0.2440012798638591
2014,house,85.0,5777.0,3405.0,9182.0,25.833151818775868,True,D,2012_enacted,-10.615032869858775,3,-5.889979194062506,2,True,complete_core_expanded,36.44818468863464,31.723131012838373
2014,house,86.0,0.0,9253.0,9253.0,-100.0,False,R,2012_enacted,-39.51014249326627,3,-32.431471215128454,2,True,complete_core_expanded,-60.48985750673373,-67.56852878487155
2014,house,87.0,0.0,16482.0,16482.0,-100.0,False,R,2012_enacted,-58.485695509323364,3,-53.741119680435936,2,True,complete_core_expanded,-41.514304490676636,-46.258880319564064
2014,house,88.0,0.0,10722.0,10722.0,-100.0,False,R,2012_enacted,-41.639449922074306,3,-38.14845900434695,2,True,complete_core_expanded,-58.360550077925694,-61.85154099565305
2014,house,89.0,5436.0,5519.0,10955.0,-0.7576449109995436,True,R,2012_enacted,-19.778551831340174,3,-13.93708365487691,2,True,complete_core_expanded,19.02090692034063,13.179438743877366
2014,house,90.0,11896.0,13516.0,25412.0,-6.374940972768771,True,R,2012_enacted,-13.92504358110319,3,-11.34729493153024,2,True,complete_core_expanded,7.550102608334418,4.9723539587614685
2014,house,91.0,0.0,7484.0,7484.0,-100.0,False,R,2012_enacted,-50.36695826201472,3,-46.143399719150594,2,True,complete_core_expanded,-49.63304173798528,-53.856600280849406
2014,house,92.0,0.0,8925.0,8925.0,-100.0,False,R,2012_enacted,-48.71433308129209,3,-45.61880496799015,2,True,complete_core_expanded,-51.28566691870791,-54.38119503200985
2014,house,93.0,2773.0,9139.0,11912.0,-53.44190732034923,True,R,2012_enacted,-43.090300429555306,3,-37.96182617682679,2,True,complete_core_expanded,-10.351606890793924,-15.48008114352244
2014,house,94.0,0.0,10738.0,10738.0,-100.0,False,R,2012_enacted,-61.71764929593684,3,-59.66683968912469,2,True,complete_core_expanded,-38.28235070406316,-40.33316031087531
2014,house,95.0,0.0,10336.0,10336.0,-100.0,False,R,2012_enacted,-64.32884893925417,3,-62.49221561064885,2,True,complete_core_expanded,-35.67115106074583,-37.50778438935115
2014,house,96.0,0.0,10007.0,10007.0,-100.0,False,R,2012_enacted,-55.63177396333896,3,-53.79623380681389,2,True,complete_core_expanded,-44.36822603666104,-46.20376619318611
2014,house,97.0,6168.0,0.0,6168.0,100.0,False,D,2012_enacted,33.697825032858894,3,34.521820214522094,2,True,complete_core_expanded,66.3021749671411,65.4781797854779
2014,house,98.0,6134.0,3276.0,9410.0,30.371944739638682,True,D,2012_enacted,27.38418441550789,3,27.408928834176535,2,True,complete_core_expanded,2.987760324130793,2.9630159054621465
2014,house,99.0,7586.0,0.0,7586.0,100.0,False,D,2012_enacted,38.65731924622013,3,38.87892712550263,2,True,complete_core_expanded,61.34268075377987,61.12107287449737
2014,house,100.0,0.0,7878.0,7878.0,-100.0,False,R,2012_enacted,-53.82781640589095,3,-52.432283392883534,2,True,complete_core_expanded,-46.17218359410905,-47.567716607116466
2014,house,101.0,0.0,7382.0,7382.0,-100.0,False,R,2012_enacted,-45.68655745123718,3,-43.95485402785384,2,True,complete_core_expanded,-54.31344254876282,-56.04514597214616
2014,house,102.0,0.0,6688.0,6688.0,-100.0,False,R,2012_enacted,-58.16492029034257,3,-57.08869706157795,2,True,complete_core_expanded,-41.83507970965743,-42.91130293842205
2014,house,103.0,5608.0,2065.0,7673.0,46.17489899648117,True,D,2012_enacted,38.79317965399087,3,39.136044803412645,2,True,complete_core_expanded,7.3817193424903,7.038854193068524
2014,house,104.0,0.0,7745.0,7745.0,-100.0,False,R,2012_enacted,-48.934299871794884,3,-47.03567518254806,2,True,complete_core_expanded,-51.065700128205116,-52.96432481745194
2014,house,105.0,0.0,6227.0,6227.0,-100.0,False,R,2012_enacted,-62.41208178069338,3,-60.707011350017595,2,True,complete_core_expanded,-37.58791821930662,-39.292988649982405
2014,senate,1.0,13704.0,22982.0,36686.0,-25.290301477402824,True,R,2012_enacted,-35.45808114300732,3,-35.97883967623193,2,True,complete_core_expanded,10.167779665604495,10.688538198829104
2014,senate,2.0,0.0,24936.0,24936.0,-100.0,False,R,2012_enacted,-36.22783502437891,3,-36.481699713128485,2,True,complete_core_expanded,-63.77216497562109,-63.518300286871515
2014,senate,3.0,0.0,26906.0,26906.0,-100.0,False,R,2012_enacted,-43.99879961515253,3,-44.824583184092475,2,True,complete_core_expanded,-56.00120038484747,-55.175416815907525
2014,senate,4.0,8875.0,24750.0,33625.0,-47.21189591078067,True,R,2012_enacted,-45.12889221571972,3,-52.40907002049961,2,True,complete_core_expanded,-2.0830036950609454,5.197174109718944
2014,senate,5.0,0.0,42966.0,42966.0,-100.0,False,R,2012_enacted,-48.06815393489458,3,-48.18611843479826,2,True,complete_core_expanded,-51.93184606510542,-51.81388156520174
2014,senate,6.0,17574.0,17641.0,35215.0,-0.1902598324577595,True,R,2012_enacted,-18.006382818100366,3,-18.211149979401153,2,True,complete_core_expanded,17.816122985642608,18.020890146943394
2014,senate,7.0,12404.0,22873.0,35277.0,-29.67655979816878,True,R,2012_enacted,-28.347733770974525,3,-28.105726946981832,2,True,complete_core_expanded,-1.3288260271942534,-1.570832851186946
2014,senate,8.0,12664.0,32998.0,45662.0,-44.53155796942753,True,R,2012_enacted,-47.12509125132173,3,-45.81753889952702,2,True,complete_core_expanded,2.593533281894196,1.285980930099491
2014,senate,9.0,0.0,24870.0,24870.0,-100.0,False,R,2012_enacted,-60.14807746592742,3,-58.924195706212075,2,True,complete_core_expanded,-39.85192253407258,-41.075804293787925
2014,senate,10.0,16216.0,17378.0,33594.0,-3.458951003155325,True,R,2012_enacted,-33.2001483652247,3,-31.002760317072635,2,True,complete_core_expanded,29.741197362069375,27.54380931391731
2014,senate,11.0,6981.0,24318.0,31299.0,-55.39154605578453,True,R,2012_enacted,-51.47226506232556,3,-49.69268046134214,2,True,complete_core_expanded,-3.919280993458969,-5.698865594442388
2014,senate,12.0,37230.0,49788.0,87018.0,-14.43149693166931,True,R,2012_enacted,-31.904930292916116,3,-29.10846074476449,2,True,complete_core_expanded,17.473433361246805,14.67696381309518
2014,senate,13.0,12026.0,19956.0,31982.0,-24.795197298480396,True,R,2012_enacted,-33.150818913729005,3,-30.68868301795522,2,True,complete_core_expanded,8.355621615248609,5.893485719474825
2014,senate,14.0,0.0,36264.0,36264.0,-100.0,False,R,2012_enacted,-49.06627378618267,3,-46.64271165398561,2,True,complete_core_expanded,-50.93372621381733,-53.35728834601439
2014,senate,15.0,0.0,29498.0,29498.0,-100.0,False,R,2012_enacted,-49.27301815645068,3,-47.941974729905226,2,True,complete_core_expanded,-50.72698184354932,-52.058025270094774
2014,senate,16.0,8284.0,28107.0,36391.0,-54.472259624632464,True,R,2012_enacted,-53.89091921482541,3,-52.52472232532713,2,True,complete_core_expanded,-0.5813404098070549,-1.9475372993053313
2014,senate,17.0,0.0,41130.0,41130.0,-100.0,False,R,2012_enacted,-64.19883637261766,3,-62.49097415912806,2,True,complete_core_expanded,-35.80116362738234,-37.50902584087194
2014,senate,18.0,23195.0,0.0,23195.0,100.0,False,D,2012_enacted,46.03272378019124,3,46.503235247069476,2,True,complete_core_expanded,53.96727621980876,53.496764752930524
2014,senate,19.0,27143.0,0.0,27143.0,100.0,False,D,2012_enacted,44.991250103216736,3,45.167661291422576,2,True,complete_core_expanded,55.008749896783264,54.832338708577424
2014,senate,20.0,23368.0,0.0,23368.0,100.0,False,D,2012_enacted,39.46408842583034,3,39.57445573698792,2,True,complete_core_expanded,60.53591157416966,60.42554426301208
2014,senate,21.0,15079.0,25406.0,40485.0,-25.508212918364826,True,R,2012_enacted,-34.744756099996515,3,-33.81719507625267,2,True,complete_core_expanded,9.236543181631689,8.308982157887847
2014,senate,22.0,14911.0,28298.0,43209.0,-30.981971348561643,True,R,2012_enacted,-40.39600881026262,3,-39.45234640275389,2,True,complete_core_expanded,9.414037461700978,8.470375054192246
2014,senate,23.0,47834.0,0.0,47834.0,100.0,False,D,2012_enacted,26.26629736229894,3,29.51465080030382,2,True,complete_core_expanded,73.73370263770106,70.48534919969617
2014,senate,24.0,31601.0,0.0,31601.0,100.0,False,D,2012_enacted,32.669730819203494,3,33.12667615640537,2,True,complete_core_expanded,67.3302691807965,66.87332384359463
2014,senate,25.0,0.0,36718.0,36718.0,-100.0,False,R,2012_enacted,-27.109372720716877,3,-21.04240425122323,2,True,complete_core_expanded,-72.89062727928312,-78.95759574877677
2014,senate,26.0,25166.0,0.0,25166.0,100.0,False,D,2012_enacted,59.96321929617522,3,61.847128276680486,2,True,complete_core_expanded,40.03678070382478,38.152871723319514
2014,senate,27.0,10358.0,19808.0,30166.0,-31.326659152688457,True,R,2012_enacted,-24.577926720373295,3,-20.80208210144749,2,True,complete_core_expanded,-6.748732432315162,-10.524577051240968
2014,senate,28.0,27150.0,8624.0,35774.0,51.786213451109745,True,D,2012_enacted,27.414039146511726,3,26.967789950160572,2,True,complete_core_expanded,24.37217430459802,24.818423500949173
2014,senate,29.0,0.0,18974.0,18974.0,-100.0,False,R,2012_enacted,-46.46029264542409,3,-39.97873020050433,2,True,complete_core_expanded,-53.53970735457591,-60.02126979949567
2014,senate,30.0,6060.0,31390.0,37450.0,-67.63684913217624,True,R,2012_enacted,-35.08094970428336,3,-31.28134255282768,2,True,complete_core_expanded,-32.555899427892875,-36.35550657934856
2014,senate,31.0,8627.0,23066.0,31693.0,-45.558956236392895,True,R,2012_enacted,-39.933663504299005,3,-35.03313395522146,2,True,complete_core_expanded,-5.6252927320938895,-10.525822281171436
2014,senate,32.0,0.0,27837.0,27837.0,-100.0,False,R,2012_enacted,-61.120774012620416,3,-59.19795592640051,2,True,complete_core_expanded,-38.879225987379584,-40.80204407359949
2014,senate,33.0,23012.0,0.0,23012.0,100.0,False,D,2012_enacted,52.820132815211586,3,52.94451455552425,2,True,complete_core_expanded,47.179867184788414,47.05548544447575
2014,senate,34.0,0.0,22451.0,22451.0,-100.0,False,R,2012_enacted,-56.07736967179766,3,-54.67956168123565,2,True,complete_core_expanded,-43.92263032820234,-45.32043831876435
2014,senate,35.0,6862.0,19173.0,26035.0,-47.286345304397926,True,R,2012_enacted,-44.328491840269216,3,-42.66134801350046,2,True,complete_core_expanded,-2.9578534641287106,-4.624997290897468
2018,house,1.0,0.0,7348.0,7348.0,-100.0,False,R,2017_remedial,-19.82038480894778,5,-18.28071015025893,2,True,complete_core_expanded,-80.17961519105222,-81.71928984974107
2018,house,2.0,4798.0,13056.0,17854.0,-46.25294051753109,True,R,2017_remedial,-47.96248075858536,5,-45.21955761721452,2,True,complete_core_expanded,1.7095402410542704,-1.0333829003165675
2018,house,3.0,8540.0,9448.0,17988.0,-5.047809650878364,True,R,2017_remedial,-12.176966175033195,5,-9.953748426512602,2,True,complete_core_expanded,7.129156524154832,4.9059387756342385
2018,house,4.0,4325.0,11074.0,15399.0,-43.82752126761478,True,R,2017_remedial,-40.924611451322576,5,-38.56750057725539,2,True,complete_core_expanded,-2.902909816292201,-5.26002069035939
2018,house,5.0,4725.0,12395.0,17120.0,-44.80140186915888,True,R,2017_remedial,-41.40477683112026,5,-39.077775688871164,2,True,complete_core_expanded,-3.3966250380386214,-5.723626180287717
2018,house,6.0,0.0,11893.0,11893.0,-100.0,False,R,2017_remedial,-22.00279635618928,5,-20.815842621498263,2,True,complete_core_expanded,-77.99720364381072,-79.18415737850174
2018,house,7.0,3592.0,10892.0,14484.0,-50.4004418668876,True,R,2017_remedial,-55.80914707880221,5,-50.478777813072064,2,True,complete_core_expanded,5.408705211914615,0.07833594618446682
2018,house,8.0,5469.0,8803.0,14272.0,-23.36042600896861,True,R,2017_remedial,-24.733358168464672,5,-22.47907535291811,2,True,complete_core_expanded,1.372932159496063,-0.8813506560505004
2018,house,9.0,0.0,13297.0,13297.0,-100.0,False,R,2017_remedial,-67.64916639421533,5,-64.98691904951082,2,True,complete_core_expanded,-32.35083360578467,-35.01308095048918
2018,house,10.0,8565.0,11240.0,19805.0,-13.506690229739965,True,R,2017_remedial,-8.434629061219503,5,-7.800785414877216,2,True,complete_core_expanded,-5.072061168520461,-5.705904814862748
