precinct_id,county_fips,dem_votes,rep_votes,white_nh_noncollege,white_nh_college,black_noncollege,black_college,other_noncollege,other_college,adult25_total,cycle,two_party_votes,dem_share,white_nh_noncollege_share,white_nh_college_share,black_noncollege_share,black_college_share,other_noncollege_share,other_college_share,madison_county,time,madison_x_white_college,madison_x_white_noncollege
20,051,100.0,695.0,1029.2237369893849,262.2408094104011,28.32072921860591,3.8952353093787893,14.793334076879708,0.0,1338.4738450046502,2018,795.0,0.12578616352201258,0.7689531930941909,0.19592524007033546,0.0211589709610706,0.002910206519101056,0.011052389355302129,0.0,0,0.0,0.0,0.0
21,051,62.0,614.0,883.7720181405506,206.76451095773575,143.8370948989683,7.6882849921465635,26.036157929971182,6.619636862426867,1274.7177037817992,2018,676.0,0.09171597633136094,0.6933080285294532,0.16220415731601767,0.11283839117652181,0.0060313628416214515,0.02042503830669943,0.005193021829686605,0,0.0,0.0,0.0
22,051,105.0,567.0,688.4460936735837,433.07203505888793,34.189937575171605,0.0,43.541385897232054,0.0,1199.2494522048753,2018,672.0,0.15625,0.5740641302006383,0.3611192269153553,0.02850944606421277,0.0,0.036307196819793594,0.0,0,0.0,0.0,0.0
23,051,73.0,340.0,462.50721615237654,129.74659863945533,41.477689822430015,0.0,34.2872368823363,4.652291567424768e-13,668.0187414965986,2018,413.0,0.17675544794188863,0.6923566472344721,0.194225985858985,0.06209060801124426,0.0,0.051326758895297975,6.964312942780598e-16,0,0.0,0.0,0.0
24,051,82.0,666.0,911.6554797657635,158.65317167126125,186.76516484452813,0.0,35.069042931263574,0.7537857386535144,1292.8966449514699,2018,748.0,0.10962566844919786,0.7051263403966707,0.12271141107123566,0.1444548298379555,0.0,0.02712439781493897,0.0005830208791993644,0,0.0,0.0,0.0
25,053,54.0,321.0,544.8326749194908,187.552101855507,109.15450382269933,12.04898313856425,19.69917563662848,4.325595250327902,877.6130346232178,2018,375.0,0.144,0.6208119677180977,0.21370706046546817,0.12437657545681532,0.01372926638873042,0.022446311596871223,0.004928818374017192,0,0.0,0.0,0.0
26,053,41.0,217.0,260.6032483068639,37.42069732307746,9.674923820692069,0.6082719943451119,12.46561899086504,6.320276844858128,327.09303728070176,2018,258.0,0.15891472868217055,0.7967251472956967,0.11440383333798727,0.029578507390817157,0.0018596299065305707,0.03811031593487393,0.019322566134094287,0,0.0,0.0,0.0
27,053,68.0,531.0,641.2201502346644,79.09796045766899,32.281326815896676,1.0812153114233842,28.760211457503445,14.05536556155278,796.4962298387098,2018,599.0,0.11352253756260434,0.8050510802348823,0.09930738840243637,0.04052916461692936,0.0013574644435446102,0.03610840877844127,0.01764649352376594,0,0.0,0.0,0.0
28,053,33.0,403.0,636.2862373255731,67.75931497696968,7.807214313702348,0.17920586152542473,33.61139932942791,16.259519399954975,761.9028912071535,2018,436.0,0.07568807339449542,0.8351277369711063,0.08893431926687179,0.010246993946082358,0.00023520827075677877,0.04411506993519115,0.021340671609991542,0,0.0,0.0,0.0
29,053,981.0,1463.0,2242.211976140478,839.4532504057534,1129.06322660594,172.74419422375294,119.17455699780328,79.85791353953142,4582.505117913258,2018,2444.0,0.4013911620294599,0.48929830266322044,0.18318653854292177,0.24638558988016648,0.037696454183648725,0.026006420927266082,0.01742669380277669,0,0.0,0.0,0.0
30,053,145.0,248.0,222.42523516035772,10.630837082858518,377.6859876100365,7.641791836447292,30.458037191655194,5.798647171775784,654.640536053131,2018,393.0,0.36895674300254455,0.3397669757839523,0.016239197693061452,0.5769364510898287,0.011673264051933198,0.046526353799122525,0.008857757582101763,0,0.0,0.0,0.0
31,053,6.0,61.0,85.82476082943663,12.544925846480266,8.7389840260645,0.6654775762098698,6.551470455503661,1.3658007240403267,115.69141945773525,2018,67.0,0.08955223880597014,0.7418420590888367,0.10843436708859137,0.0755370110162496,0.0057521774676901095,0.056628836314840655,0.011805549023791564,0,0.0,0.0,0.0
32,007,85.0,448.0,1103.2651800881895,142.4569287538,479.6001759121485,0.7550835184919924,41.92916499614227,5.443074366163745,1773.4496076349358,2018,533.0,0.15947467166979362,0.6221012287794853,0.08032758762386258,0.2704334951765227,0.00042577105954477517,0.023642715764593283,0.0030692015959915566,0,0.0,0.0,0.0
33,007,253.0,769.0,1212.8232273012652,292.8802930691538,813.4322093020064,33.547465132858385,6.351060358725108,51.89496587213362,2410.9292210361423,2018,1022.0,0.24755381604696672,0.5030521911298713,0.12148025355272893,0.33739364980296627,0.013914744920815523,0.002634279058592861,0.021524881535025228,0,0.0,0.0,0.0
34,007,208.0,667.0,1301.2440949189881,164.01360930457543,396.49454301228457,24.17284893409113,18.3194854919806,0.7178710291522991,1904.9624526910723,2018,875.0,0.2377142857142857,0.6830812298062711,0.08609807981930524,0.2081377207472887,0.012689409652113097,0.009616717361594881,0.000376842613426941,0,0.0,0.0,0.0
35,007,430.0,260.0,953.018951284499,142.46930052217422,846.9819782863847,49.48688707475928,30.25737529740993,0.944088732550338,2023.1585811977777,2018,690.0,0.6231884057971014,0.47105499299035664,0.07041924535536291,0.41864339560814007,0.024460211638704755,0.014955513412842085,0.0004666409945934173,0,0.0,0.0,0.0
36,007,69.0,279.0,471.1458510183702,27.912623970808383,91.65869613741857,0.0,12.480468749899858,0.0,603.197639876497,2018,348.0,0.19827586206896552,0.7810803953325083,0.04627442504006384,0.15195466639455923,0.0,0.02069051323286875,0.0,0,0.0,0.0,0.0
37,007,192.0,1118.0,2203.167035052995,381.7529450333119,141.16706239259332,8.26931629820579,195.51785212021002,7.737641618220539,2937.6118525155366,2018,1310.0,0.1465648854961832,0.7499857522587193,0.12995350107483025,0.048055042490283084,0.002814979212153099,0.06655673449601046,0.002633990468003674,0,0.0,0.0,0.0
38,001,108.0,175.0,263.31015234723225,12.072976981904548,171.92340995238303,6.590801163514142,2.7733548962909715,1.1963003303711266,457.86699567169603,2018,283.0,0.38162544169611307,0.5750800010403748,0.026367869045012416,0.37548766689367824,0.014394575773790733,0.006057119037860392,0.002612768209283442,0,0.0,0.0,0.0
39,001,176.0,176.0,288.78463573873637,39.865836789720795,228.9976696863647,16.760382780933952,6.762261513604473,4.3084155591929605,585.4792020685533,2018,352.0,0.5,0.49324490898811263,0.06809095293030228,0.39112861546113736,0.028626777384607238,0.011549960254288736,0.007358784981551731,0,0.0,0.0,0.0
40,001,164.0,444.0,823.0471533803267,144.13407178593457,340.4825813903165,7.879188555710302,12.5267480743618,6.094018378151324,1334.1637615648012,2018,608.0,0.26973684210526316,0.6169011459395352,0.10803326843241791,0.25520299021686405,0.005905713213548114,0.00938921325495271,0.004567668942681991,0,0.0,0.0,0.0
41,001,36.0,307.0,809.4613412911359,157.47968635940083,37.998332829343475,5.451054831364671,39.09804155388274,0.0,1049.4884568651275,2018,343.0,0.10495626822157435,0.7712913238789075,0.15005375745608504,0.036206527647618274,0.005194011230621092,0.03725437978676818,0.0,0,0.0,0.0,0.0
42,001,121.0,303.0,474.7512966891211,73.66561098811397,145.80453780402252,8.997672139839537,56.07676726144242,0.0,759.2958848825396,2018,424.0,0.28537735849056606,0.6252520343404251,0.0970183198075804,0.19202598184313613,0.011850020945696874,0.07385364306316147,0.0,0,0.0,0.0,0.0
43,001,271.0,316.0,909.478672202595,80.87473164784423,210.180856675345,13.385621088721276,16.140089971644997,1.7425387901819338,1231.8025103763325,2018,587.0,0.4616695059625213,0.7383315625203076,0.06565559898326226,0.1706286964873386,0.010866694113678813,0.013102822762322492,0.0014146251330901772,0,0.0,0.0,0.0
44,001,267.0,1179.0,1923.3771877252298,674.1418516841115,261.5975677426123,61.81803433636377,192.44954373597372,40.83679301805572,3154.220978242347,2018,1446.0,0.18464730290456433,0.6097788331865732,0.21372689368763545,0.08293571361901997,0.019598510935911393,0.061013335800972957,0.01294671276988702,0,0.0,0.0,0.0
45,001,142.0,764.0,970.3784494089014,396.89224704340154,99.99999999977146,47.99999999996247,0.0,0.0,1515.2706964520369,2018,906.0,0.15673289183222958,0.6403994030116301,0.2619282798596405,0.06599480887073089,0.031677508257998456,0.0,0.0,0,0.0,0.0,0.0
46,001,100.0,505.0,957.1539800668512,375.9932065599178,100.31578288097717,102.48633966619234,133.8062738234259,8.295214139359135,1678.0507971367235,2018,605.0,0.1652892561983471,0.5703963084431375,0.22406544974769482,0.05978113597761587,0.06107463483290607,0.07973910804830284,0.004943362950342952,0,0.0,0.0,0.0
47,001,930.0,1854.0,2109.4283606865224,2249.586108240296,425.8294175604402,541.3215446589404,182.88012371520907,488.74004110584485,5997.785595967253,2018,2784.0,0.33405172413793105,0.35170119487179474,0.37506944392157937,0.07099777255238271,0.09025356708697793,0.030491273952535525,0.08148674761472972,0,0.0,0.0,0.0
48,001,343.0,1499.0,1737.3569302910594,1102.9465624972768,227.61299788512125,130.65339568331655,71.5702520534284,52.403032745832014,3322.5431711560345,2018,1842.0,0.18621064060803474,0.5228997309571659,0.3319585346767733,0.06850565550542609,0.03932331017323018,0.02154080424740621,0.015771964439998256,0,0.0,0.0,0.0
49,001,429.0,1414.0,1769.997064616619,1057.2664219407368,202.00000000103628,157.00000000010795,221.00293538234473,22.733578059155157,3429.9999999999995,2018,1843.0,0.23277265328269126,0.5160341296258365,0.30824093934132274,0.058892128280185516,0.045772594752218065,0.06443234267706845,0.006627865323368851,0,0.0,0.0,0.0
50,001,444.0,778.0,1386.6926314816394,301.7421808925505,517.5842630649452,14.989875066056078,36.96061932688939,35.962727615200315,2293.9322974472807,2018,1222.0,0.36333878887070375,0.6045046024352027,0.1315392704607426,0.22563188270243198,0.006534576056467323,0.016112340964909766,0.01567732738024576,0,0.0,0.0,0.0
51,001,180.0,493.0,911.2406999198469,213.16852972182744,224.7343678437776,220.17962149515344,83.32358584714657,16.012925894402226,1668.6597307221543,2018,673.0,0.2674591381872214,0.5460913828881605,0.1277483514446492,0.13467956570541686,0.1319499820372996,0.04993443798819679,0.0095962799362769,0,0.0,0.0,0.0
52,005,59.0,178.0,219.101006956214,35.6244244170138,76.96210537446767,2.913142568540229,10.739395400428593,1.152105957543593,346.49218067420793,2018,237.0,0.2489451476793249,0.6323404081728052,0.10281451185332795,0.2221178706680019,0.008407527589430176,0.03099462556278116,0.003325056153653493,0,0.0,0.0,0.0
53,111,17.0,121.0,264.10308900287794,44.16507977111957,11.564840699827117,9.526080449874899,34.45110595776709,0.0,363.8101958814666,2018,138.0,0.12318840579710146,0.725936469050817,0.1213959374176227,0.03178811597571353,0.026184204174911584,0.09469527338093527,0.0,0,0.0,0.0,0.0
54,111,29.0,199.0,271.2769229640079,36.485243639962036,13.113926277645971,7.9838237653934625,0.2111821526212904,0.0,329.0710987996307,2018,228.0,0.12719298245614036,0.8243717663251451,0.11087343669210424,0.039851346184706905,0.024261698443030884,0.000641752355012732,0.0,0,0.0,0.0,0.0
55,111,43.0,221.0,260.3182038723095,50.74046153991062,89.96403094138739,3.470366111206551,8.920121592783293,5.886374116187692,419.299558173785,2018,264.0,0.16287878787878787,0.6208406348103441,0.12101243741087005,0.21455789587095261,0.00827657946104538,0.02127386356340069,0.01403858888338727,0,0.0,0.0,0.0
56,111,69.0,210.0,382.3541052050826,149.1549237647582,97.8971880662017,6.361444044712616,14.228112535602882,21.368844884654763,671.3646185010127,2018,279.0,0.24731182795698925,0.5695178069687118,0.22216679231292139,0.14581821169662076,0.009475393652581977,0.021192824500300085,0.031828970868864055,0,0.0,0.0,0.0
57,111,23.0,145.0,236.7081125151493,90.64880590102284,25.43921359914321,2.2698454435630766,8.934375438712218,3.864603213145357,367.86495611073605,2018,168.0,0.13690476190476192,0.6434646969848755,0.246418704459947,0.06915367494664375,0.006170322575874282,0.02428710669581356,0.010505494336845776,0,0.0,0.0,0.0
58,111,16.0,126.0,258.40129813423556,75.31914242890575,24.36870433917733,2.6156485803882292,9.39926835992044,1.4975006573727054,371.6015625,2018,142.0,0.11267605633802817,0.69537193653279,0.20268790562177938,0.06557750773498788,0.0070388524816502335,0.025293941975608455,0.0040298556531841966,0,0.0,0.0,0.0
59,035,71.0,32.0,71.29792295834538,1.9172819144428401,51.96838206683229,4.748232156204015,3.7689319128539287,1.9007070715159633,135.60145808019442,2018,103.0,0.6893203883495146,0.5257902383039269,0.014139095121742449,0.38324353441758935,0.0350160848078486,0.02779418426773103,0.014016863081161629,0,0.0,0.0,0.0
60,065,3.0,22.0,10.225349931619071,2.744101768564508,6.285550223609523,2.275064898102159,3.3915998447714073,0.0,24.921666666666667,2018,25.0,0.12,0.41029960268651394,0.11010907919071122,0.2522122740697996,0.0912886336428339,0.1360904104101414,0.0,0,0.0,0.0,0.0
61,065,554.0,727.0,946.357321678857,239.86980485630397,788.4375926890497,246.16519514369602,184.9400856320934,0.0,2405.7700000000004,2018,1281.0,0.43247462919594065,0.3933698240807961,0.09970604208062447,0.32772775148457645,0.10232283017233401,0.0768735521816688,0.0,0,0.0,0.0,0.0
62,065,102.0,93.0,152.40824659904237,38.995451930294415,92.37500908942172,20.706888822805066,23.58764343255814,0.0,328.0732398741217,2018,195.0,0.5230769230769231,0.4645555567333679,0.11886203198181162,0.2815682532499909,0.06311666514083893,0.0718974928939906,0.0,0,0.0,0.0,0.0
63,065,96.0,86.0,119.11906893464638,19.07967770814682,86.11638316920323,4.898836168307968,0.0,0.0,229.2139659803044,2018,182.0,0.5274725274725275,0.5196850393700787,0.08323959505061866,0.37570303712035996,0.02137232845894263,0.0,0.0,0,0.0,0.0,0.0
64,065,154.0,142.0,71.35347450341676,52.594229034658326,246.11415139586381,52.15397240419058,0.0,0.0,422.2158273381295,2018,296.0,0.5202702702702703,0.1689976307929207,0.12456716595926778,0.5829107661536442,0.12352443709416731,0.0,0.0,0,0.0,0.0,0.0
65,065,182.0,50.0,61.10959481109112,13.323467992696626,238.93175042597224,14.817383181785477,0.0,0.0,328.1821964115455,2018,232.0,0.7844827586206896,0.18620630698217022,0.0405977781195321,0.7280460458810147,0.045149869017282865,0.0,0.0,0,0.0,0.0,0.0
66,065,93.0,145.0,138.37518972340948,33.67038694933088,109.37334702879487,15.262394231752184,13.423234872397478,0.0,310.1045528056849,2018,238.0,0.3907563025210084,0.4462210840552121,0.10857753181853198,0.3526982949435427,0.049216930527671995,0.0432861586550412,0.0,0,0.0,0.0,0.0
67,071,29.0,155.0,273.70991571941147,60.16118801330611,0.0,0.0,2.7586552130420308,2.629278060256498,339.2590370060161,2018,184.0,0.15760869565217392,0.8067873980157462,0.17733112887495245,0.0,0.0,0.008131412614347282,0.007750060494954103,0,0.0,0.0,0.0
68,071,27.0,139.0,313.09541573266733,43.97951906532992,2.64877536391947e-10,0.0,15.971762769946867,0.7344924509848576,373.78119001919384,2018,166.0,0.16265060240963855,0.8376435842493565,0.11766113501610809,7.086433011204909e-13,0.0,0.04273024752563581,0.0019650332081909768,0,0.0,0.0,0.0
69,085,588.0,100.0,143.9618207301353,59.69899728807376,710.2910557159715,81.23448228979758,13.897526557456498,0.0,1009.0838825814346,2018,688.0,0.8546511627906976,0.14266586080222854,0.05916158043804248,0.7038969385765113,0.0805032006675043,0.013772419515713497,0.0,0,0.0,0.0,0.0
70,085,252.0,70.0,46.98375919459656,34.950155565271636,442.02728132343,35.813522974188565,4.553906885580338,0.0,564.3286259430671,2018,322.0,0.782608695652174,0.08325602678063786,0.061932274845822935,0.783279920604319,0.06346217669596235,0.008069601073257915,0.0,0,0.0,0.0,0.0
71,085,575.0,44.0,7.541982182482043,5.54819670358213,722.5708781053987,48.839953235958376,0.5485665561337819,0.0,785.0495767835552,2018,619.0,0.9289176090468497,0.009607013882336543,0.0070673201637962485,0.9204143272911001,0.062212571893945454,0.000698766768821565,0.0,0,0.0,0.0,0.0
72,085,246.0,112.0,53.999999999184105,3.0334165171440376e-09,225.7432024173787,95.22054380361311,3.556015425688087e-10,0.0,374.96374622356495,2018,358.0,0.6871508379888268,0.14401392279398564,8.089892816825606e-12,0.6020400763832343,0.25394600081374186,9.483624647722292e-13,0.0,0,0.0,0.0,0.0
73,085,161.0,240.0,108.50447207325286,54.62838681368859,248.05715814482815,29.49686169525774,6.06905873931598e-10,0.0,440.6868787276342,2018,401.0,0.4014962593516209,0.24621670694287648,0.12396190912562108,0.5628875514992119,0.06693383243091343,1.3771816299225354e-12,0.0,0,0.0,0.0,0.0
74,101,140.0,245.0,197.90418653836787,89.581706317429,298.6963278543133,88.31800105484706,9.16261600549666,2.2334758707274522,685.8963136411815,2018,385.0,0.36363636363636365,0.28853367863688373,0.1306053182322432,0.43548320921662337,0.12876290380684213,0.013358602201629523,0.0032562879057779406,0,0.0,0.0,0.0
75,101,382.0,589.0,787.4166563832979,270.9454327146135,411.12599553001627,242.737818002564,13.424047246482077,6.745588922006023,1732.3955387989797,2018,971.0,0.39340885684860966,0.4545247541616225,0.15639929025818908,0.2373164709342522,0.1401168570145633,0.007748835035553478,0.003893792595819398,0,0.0,0.0,0.0
76,101,1463.0,103.0,191.4711104854921,57.76044386149843,1729.6925332252285,433.28086799602835,64.49183434432422,14.680743892479537,2491.377533805051,2018,1566.0,0.934227330779055,0.07685351091412491,0.023184139327644012,0.6942715464658983,0.17391216791390252,0.025886014250849656,0.0058926211275806975,0,0.0,0.0,0.0
77,101,71.0,145.0,290.52477060011734,69.69996056060899,200.13005968139504,19.59599765340926,28.834036638639684,2.678885892445646,611.463711026616,2018,216.0,0.3287037037037037,0.4751300287507516,0.11398871151909629,0.3272967080015051,0.0320476870499945,0.04715576103482711,0.004381103643825298,0,0.0,0.0,0.0
78,101,2809.0,281.0,313.33567226081743,126.61309285393807,5166.664854432749,963.2908094488729,93.68041577105724,26.65932236305295,6690.244167130488,2018,3090.0,0.9090614886731392,0.04683471401540943,0.018925033181299223,0.7722685040131776,0.14398440256957587,0.014002540629430824,0.003984805591107058,0,0.0,0.0,0.0
79,101,2699.0,2146.0,1660.9845349652862,1777.3946275034157,3037.210839757988,1739.940553795338,449.61984834862375,304.61210187382443,8969.762506244479,2018,4845.0,0.5570691434468524,0.18517597693461324,0.198154034319866,0.3386054912427808,0.1939784417462607,0.050126170903143974,0.033959884853335044,0,0.0,0.0,0.0
80,101,1627.0,1629.0,1611.7929460276696,2195.366101245094,1454.7549198823526,808.7523610335513,387.0887826338488,175.1619057019028,6632.917016524419,2018,3256.0,0.4996928746928747,0.24299911215717768,0.33098048653041096,0.21932355195431488,0.12193011898365787,0.05835875553237049,0.026407974842068187,0,0.0,0.0,0.0
81,101,1543.0,852.0,597.152030913007,572.1827961465117,2050.974423193649,949.8753318841677,194.3835436604534,109.36437392309983,4473.932499720889,2018,2395.0,0.644258872651357,0.13347363442570065,0.12789258581398086,0.45842766365420157,0.2123132908114789,0.043448027808327516,0.024444797486310454,0,0.0,0.0,0.0
82,101,1330.0,1766.0,1089.2553585827814,2375.5912924771847,835.8892304143122,384.8904144827988,80.54567022802756,108.29689771286462,4874.468863897969,2018,3096.0,0.42958656330749356,0.22346134296809028,0.48735387563384586,0.17148314077974772,0.07896048271708793,0.01652398906977889,0.022217168831449422,0,0.0,0.0,0.0
83,101,920.0,1325.0,1571.9827456350674,589.82801953849,973.1743547171226,371.7839564786431,392.3947068767257,80.74706012744512,3979.9108433734937,2018,2245.0,0.40979955456570155,0.3949793871016987,0.14820131474064224,0.24452164709605162,0.09341514699950106,0.09859384351035361,0.020288660551752827,0,0.0,0.0,0.0
84,101,887.0,290.0,634.2173544160722,116.11216617063674,1494.8972187151542,659.3504117572877,135.26051297007277,12.382035948042171,3052.2196999772664,2018,1177.0,0.7536108751062022,0.20778889357826896,0.03804187692370296,0.4897737927339531,0.2160232475277578,0.04431545768840959,0.004056731547907378,0,0.0,0.0,0.0
85,101,1503.0,135.0,195.1736315538567,1.4378294685580517,2408.9226252697513,394.1981976007877,50.603970114865604,0.09650911148642312,3050.432763119306,2018,1638.0,0.9175824175824175,0.06398227619161695,0.00047135261787831006,0.7896986468262424,0.12922697473183747,0.01658911178986915,3.163784255573462e-05,0,0.0,0.0,0.0
86,101,47.0,58.0,118.92920140540626,14.353321220413582,35.78230277134396,4.0419450517757705,14.689679255202433,0.0,187.796449704142,2018,105.0,0.44761904761904764,0.6332878049226678,0.07643020537942048,0.19053769561520498,0.02152301099484855,0.07822128308785829,0.0,0,0.0,0.0,0.0
87,101,1229.0,362.0,414.00000000000006,225.99999999999997,1835.0000000000005,520.9999999999999,65.00000000000001,67.0,3128.0000000000005,2018,1591.0,0.7724701445631679,0.1323529411764706,0.07225063938618924,0.5866368286445013,0.16656010230179022,0.02078005115089514,0.02141943734015345,0,0.0,0.0,0.0
88,101,725.0,133.0,798.3446285748568,247.57180299617033,1184.0750623500783,190.55293579438674,151.0838037251611,30.0,2601.6282334406533,2018,858.0,0.844988344988345,0.3068634550906015,0.09516033067828321,0.4551284642172487,0.07324372227556145,0.05807278756555957,0.011531240172745589,0,0.0,0.0,0.0
89,101,653.0,59.0,43.343568197551235,72.88165751408934,898.3003983483501,136.78261966565475,1.3273596189732861,3.982078853708711,1156.6176821983274,2018,712.0,0.9171348314606742,0.037474412560570755,0.06301274711239646,0.7766614778368197,0.11826087545685678,0.0011476217590331472,0.0034428652743231157,0,0.0,0.0,0.0
90,101,551.0,205.0,415.05619434724804,185.4772546713158,1187.8676374799818,179.99911661753708,163.3830024340715,31.635011356995367,2163.4182169071496,2018,756.0,0.7288359788359788,0.19185203817901547,0.08573342556783886,0.549069813777464,0.08320125771838333,0.07552076670022957,0.014622698057068773,0,0.0,0.0,0.0
91,101,462.0,162.0,270.37414039573,21.158779233846943,953.2967902252669,166.68925221886394,238.275579073971,22.903490888513577,1672.6980320361922,2018,624.0,0.7403846153846154,0.16163953996322986,0.012649491317981732,0.5699156524174355,0.09965292540934685,0.1424498471992077,0.01369254369279847,0,0.0,0.0,0.0
