cycle,chamber,district,canonical_party,canonical_votes,canonical_name,canonical_source,person_id,canonical_candidate_id,incumbent,winner,normalized_candidate_name,identity_collision_split,candidate_effect_id,identity_status,context_cmo,within_cycle_cmo,raw_ticket_overperformance,winner_i,incumbent_i,candidate_context_cmo,candidate_within_cycle_cmo,candidate_raw_ticket_overperformance,prior_candidate_context_cmo,prior_cycle,seat_party,prior_seat_candidate,prior_seat_identity_status,prior_seat_cycle,prior_seat_cmo,prior_seat_incumbent
2006,house,17,R,4582.0,BILLY DIXON,alabama_sos,ALPERSON-BILLY-DIXON,AL-2006-house-17-R-BILLY-DIXON,0,0,BILLY DIXON,False,ALNAME-BILLY-DIXON,normalized_full_name,27.79412779333171,18.730323017581775,36.17420728015223,0,0,-27.79412779333171,-18.730323017581775,-36.17420728015223,,,house:17:R,ALNAME-WESTBROOKS-MIKE,normalized_full_name,2002.0,0.5330334636745362,0.0
2018,house,8,D,5469.0,Billy Jackson,official_consolidated_candidate_results,ALPERSON-BILLY-JACKSON,AL-2018-house-8-D-BILLY-JACKSON,0,0,BILLY JACKSON,False,ALNAME-BILLY-JACKSON,normalized_full_name,-12.872063604274153,0.3991167810779075,-0.35511866502884004,0,0,-12.872063604274153,0.3991167810779075,-0.35511866502884004,,,house:8:D,ALNAME-REX-CHEATHAM,normalized_full_name,2014.0,-0.9687746687985026,0.0
2006,senate,23,R,11734.0,BOB DUKE,alabama_sos,ALPERSON-BOB-DUKE,AL-2006-senate-23-R-BOB-DUKE,0,0,BOB DUKE,False,ALNAME-BOB-DUKE,normalized_full_name,-8.278516441622497,-18.32674474342158,5.099269227320239,0,0,8.278516441622497,18.32674474342158,-5.099269227320239,,,senate:23:R,ALNAME-MOTES-RICHARD,normalized_full_name,2002.0,-13.13050220071278,0.0
2010,house,37,R,7011.0,BOB FINCHER,alabama_sos,ALPERSON-BOB-FINCHER,AL-2010-house-37-R-BOB-FINCHER,0,0,BOB FINCHER,False,ALNAME-BOB-FINCHER,normalized_full_name,13.962948996147997,16.70964564469354,26.752633548174195,0,0,-13.962948996147997,-16.70964564469354,-26.752633548174195,,,house:37:R,ALNAME-PETE-WARD,normalized_full_name,2006.0,-44.403341006888134,0.0
2006,senate,3,D,14522.0,BOBBY DAY,alabama_sos,ALPERSON-BOBBY-DAY,AL-2006-senate-3-D-BOBBY-DAY,0,0,BOBBY DAY,False,ALNAME-BOBBY-DAY,normalized_full_name,-11.990737033311017,-22.038965335110102,-0.9932489500866062,0,0,-11.990737033311017,-22.038965335110102,-0.9932489500866062,,,senate:3:D,ALNAME-ROBERTS-TOMMY-ED,normalized_full_name,2002.0,32.26203062161758,0.0
2010,senate,33,R,8419.0,BRAD MOSER,alabama_sos,ALPERSON-BRAD-MOSER,AL-2010-senate-33-R-BRAD-MOSER,0,0,BRAD MOSER,False,ALNAME-BRAD-MOSER,normalized_full_name,3.261720833999135,1.765339823543699,4.11190114714131,0,0,-3.261720833999135,-1.765339823543699,-4.11190114714131,,,senate:33:R,ALNAME-JEFFERY-JONES,normalized_full_name,2006.0,-11.835522422707974,0.0
2010,senate,5,D,12213.0,BRETT WADSWORTH,alabama_sos,ALPERSON-BRETT-WADSWORTH,AL-2010-senate-5-D-BRETT-WADSWORTH,0,0,BRETT WADSWORTH,False,ALNAME-BRETT-WADSWORTH,normalized_full_name,-30.888430997229648,-32.384812007685085,-10.283109300837921,0,0,-30.888430997229648,-32.384812007685085,-10.283109300837921,,,senate:5:D,ALNAME-LARRY-B-CAGLE,normalized_full_name,2006.0,-5.264653679059121,0.0
2018,house,5,D,4725.0,Brian D Williams,official_consolidated_candidate_results,ALPERSON-BRIAN-D-WILLIAMS,AL-2018-house-5-D-BRIAN-D-WILLIAMS,0,0,BRIAN D WILLIAMS,False,ALNAME-BRIAN-D-WILLIAMS,normalized_full_name,-17.639073305218577,-4.367892919866517,-4.861509787380356,0,0,-17.639073305218577,-4.367892919866517,-4.861509787380356,,,house:5:D,ALNAME-HENRY-A-WHITE,normalized_full_name,2014.0,18.023202533878255,0.0
2010,senate,30,R,25772.0,BRYAN TAYLOR,alabama_sos,ALPERSON-BRYAN-TAYLOR,AL-2010-senate-30-R-BRYAN-TAYLOR,0,1,BRYAN TAYLOR,False,ALNAME-BRYAN-TAYLOR,normalized_full_name,-9.497578263033965,-10.993959273489402,1.6543216326127599,1,0,9.497578263033965,10.993959273489402,-1.6543216326127599,,,senate:30:R,ALNAME-JOAN-REYNOLDS,normalized_full_name,2006.0,-39.9340968403794,0.0
2018,senate,11,D,11411.0,Carl Carter,official_consolidated_candidate_results,ALPERSON-CARL-CARTER,AL-2018-senate-11-D-CARL-CARTER,0,0,CARL CARTER,False,ALNAME-CARL-CARTER,normalized_full_name,-19.42252171875068,-10.160917716364153,-4.090228133466574,0,0,-19.42252171875068,-10.160917716364153,-4.090228133466574,,,senate:11:D,ALNAME-RON-CRUMPTON,normalized_full_name,2014.0,-19.56702041397824,0.0
2018,senate,1,D,15830.0,Caroline Self,official_consolidated_candidate_results,ALPERSON-CAROLINE-SELF,AL-2018-senate-1-D-CAROLINE-SELF,0,0,CAROLINE SELF,False,ALNAME-CAROLINE-SELF,normalized_full_name,-13.528680199904397,-4.26707619751787,-0.1231814757595302,0,0,-13.528680199904397,-4.26707619751787,-0.1231814757595302,,,senate:1:D,ALNAME-MIKE-CURTIS,normalized_full_name,2014.0,-6.6205094906918625,0.0
2006,house,102,R,7043.0,CHAD FINCHER,alabama_sos,ALPERSON-CHAD-FINCHER,AL-2006-house-102-R-CHAD-FINCHER,0,1,CHAD FINCHER,False,ALNAME-CHAD-FINCHER,normalized_full_name,-31.09615636371307,-40.15996113946301,-24.910208957959142,1,0,31.09615636371307,40.15996113946301,24.910208957959142,,,house:102:R,ALNAME-TURNER-J-E,normalized_full_name,2002.0,46.31614681105614,0.0
2018,house,3,D,8540.0,Chad Young,official_consolidated_candidate_results,ALPERSON-CHAD-YOUNG,AL-2018-house-3-D-CHAD-YOUNG,0,0,CHAD YOUNG,False,ALNAME-CHAD-YOUNG,normalized_full_name,-4.068637882901541,9.20254250245052,7.637761202612211,0,0,-4.068637882901541,9.20254250245052,7.637761202612211,,,house:3:D,ALNAME-MARCEL-BLACK,normalized_full_name,2014.0,11.355713265001341,1.0
2010,house,45,D,5103.0,CHARLENE CANNON,alabama_sos,ALPERSON-CHARLENE-CANNON,AL-2010-house-45-D-CHARLENE-CANNON,0,0,CHARLENE CANNON,False,ALNAME-CHARLENE-CANNON,normalized_full_name,-18.294795921549735,-15.548099273004189,-7.991607433166841,0,0,-18.294795921549735,-15.548099273004189,-7.991607433166841,,,house:45:D,ALNAME-PAT-SEWELL,normalized_full_name,2006.0,2.623339704786936,0.0
2006,senate,5,R,20322.0,CHARLES BISHOP,alabama_sos,ALPERSON-CHARLES-BISHOP,AL-2006-senate-5-R-CHARLES-BISHOP,0,1,CHARLES BISHOP,False,ALNAME-CHARLES-BISHOP,normalized_full_name,-5.264653679059121,-15.312881980858206,3.9696684273336054,1,0,5.264653679059121,15.312881980858206,-3.9696684273336054,,,senate:5:R,ALNAME-LEE-CURT,normalized_full_name,2002.0,14.167961290855034,0.0
2018,house,37,D,4505.0,Charlotte A. Clark-Frieson,official_consolidated_candidate_results,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,0,0,CHARLOTTE A CLARK FRIESON,False,ALNAME-CHARLOTTE-A-CLARK-FRIESON,normalized_full_name,-20.99729822281895,-7.726117837466891,-4.795741153833916,0,0,-20.99729822281895,-7.726117837466891,-4.795741153833916,,,house:37:D,ALNAME-JOSH-BURNS,normalized_full_name,2014.0,5.38067685139826,0.0
2006,senate,7,R,12414.0,CHERYL BASWELL-GUTHRIE,alabama_sos,ALPERSON-CHERYL-BASWELL-GUTHRIE,AL-2006-senate-7-R-CHERYL-BASWELL-GUTHRIE,0,0,CHERYL BASWELL GUTHRIE,False,ALNAME-CHERYL-BASWELL-GUTHRIE,normalized_full_name,31.703588505529154,21.65536020373007,40.16066560382352,0,0,-31.703588505529154,-21.65536020373007,-40.16066560382352,,,senate:7:R,ALNAME-PETERS-ELBERT,normalized_full_name,2002.0,-23.295959379333063,0.0
2018,house,80,R,8506.0,Chris E. Blackshear,official_consolidated_candidate_results,ALPERSON-CHRIS-E-BLACKSHEAR,AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,1,1,CHRIS E BLACKSHEAR,False,ALNAME-CHRIS-E-BLACKSHEAR,normalized_full_name,-25.440050984523012,-12.168870599170951,-10.282358227767489,1,1,25.440050984523012,12.168870599170951,10.282358227767489,,,house:80:R,ALNAME-LESLEY-VANCE,normalized_full_name,2014.0,14.30477464316408,1.0
2018,house,80,D,3407.0,"Christopher F. ""Apostle"" Davis",official_consolidated_candidate_results,ALPERSON-CHRISTOPHER-F-APOSTLE-DAVIS,AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,0,0,CHRISTOPHER F APOSTLE DAVIS,False,ALNAME-CHRISTOPHER-F-APOSTLE-DAVIS,normalized_full_name,-25.440050984523012,-12.168870599170951,-10.282358227767489,0,0,-25.440050984523012,-12.168870599170951,-10.282358227767489,,,house:80:D,ALNAME-TILLMAN-PUGH,normalized_full_name,2014.0,-14.30477464316408,0.0
2006,house,28,R,3694.0,CHRISTOPHER P. WORD,alabama_sos,ALPERSON-CHRISTOPHER-P-WORD,AL-2006-house-28-R-CHRISTOPHER-P-WORD,0,0,CHRISTOPHER P WORD,False,ALNAME-CHRISTOPHER-P-WORD,normalized_full_name,20.548701990871105,11.484897215121169,31.570890988452774,0,0,-20.548701990871105,-11.484897215121169,-31.570890988452774,,,house:28:R,ALNAME-ABEL-DAVID-C,normalized_full_name,2002.0,-7.4538070844441435,0.0
2006,house,33,D,4404.0,CLARA L. CURTIS,alabama_sos,ALPERSON-CLARA-L-CURTIS,AL-2006-house-33-D-CLARA-L-CURTIS,0,0,CLARA L CURTIS,False,ALNAME-CLARA-L-CURTIS,normalized_full_name,-41.295815355492664,-50.3596201312426,-25.663625831450304,0,0,-41.295815355492664,-50.3596201312426,-25.663625831450304,,,house:33:D,ALNAME-CURTIS-CLARA,normalized_full_name,2002.0,-29.853753280415155,0.0
2010,senate,9,R,30834.0,CLAY SCOFIELD,alabama_sos,ALPERSON-CLAY-SCOFIELD,AL-2010-senate-9-R-CLAY-SCOFIELD,0,1,CLAY SCOFIELD,False,ALNAME-CLAY-SCOFIELD,normalized_full_name,-1.3675154423579343,-2.8638964528133704,9.502400577923147,1,0,1.3675154423579343,2.8638964528133704,-9.502400577923147,,,senate:9:R,ALNAME-BILL-INGRAM,normalized_full_name,2006.0,-31.73373250804102,0.0
2006,house,29,R,3554.0,CODY ROBINSON,alabama_sos,ALPERSON-CODY-ROBINSON,AL-2006-house-29-R-CODY-ROBINSON,0,0,CODY ROBINSON,False,ALNAME-CODY-ROBINSON,normalized_full_name,4.1366828781538185,-4.927121897596118,16.994237220119732,0,0,-4.1366828781538185,4.927121897596118,-16.994237220119732,,,house:29:R,ALNAME-NORDGREN-BECKY,normalized_full_name,2002.0,-11.763750758338116,0.0
2006,house,28,D,7335.0,CRAIG FORD,alabama_sos,ALPERSON-CRAIG-FORD,AL-2006-house-28-D-CRAIG-FORD,0,1,CRAIG FORD,False,ALNAME-CRAIG-FORD,normalized_full_name,20.548701990871105,11.484897215121169,31.570890988452774,1,0,20.548701990871105,11.484897215121169,31.570890988452774,,,house:28:D,ALNAME-FORD-CRAIG,normalized_full_name,2002.0,7.4538070844441435,0.0
2010,senate,22,R,19939.0,DANNY B. JOYNER,alabama_sos,ALPERSON-DANNY-B-JOYNER,AL-2010-senate-22-R-DANNY-B-JOYNER,0,0,DANNY B JOYNER,False,ALNAME-DANNY-B-JOYNER,normalized_full_name,22.342910920746345,20.846529910290908,32.492115756244225,0,0,-22.342910920746345,-20.846529910290908,-32.492115756244225,,,senate:22:R,ALNAME-JOHN-MCMILLAN,normalized_full_name,2006.0,-5.128248129533945,0.0
2018,house,5,R,12395.0,Danny F. Crawford,official_consolidated_candidate_results,ALPERSON-DANNY-F-CRAWFORD,AL-2018-house-5-R-DANNY-F-CRAWFORD,1,1,DANNY F CRAWFORD,False,ALNAME-DANNY-F-CRAWFORD,normalized_full_name,-17.639073305218577,-4.367892919866517,-4.861509787380356,1,1,17.639073305218577,4.367892919866517,4.861509787380356,,,house:5:R,ALNAME-DAN-WILLIAMS,normalized_full_name,2014.0,-18.023202533878255,1.0
2010,house,92,D,3080.0,DAVID S. DARBY,alabama_sos,ALPERSON-DAVID-S-DARBY,AL-2010-house-92-D-DAVID-S-DARBY,0,0,DAVID S DARBY,False,ALNAME-DAVID-S-DARBY,normalized_full_name,-20.253211937432642,-17.506515288887098,-6.322510572937233,0,0,-20.253211937432642,-17.506515288887098,-6.322510572937233,,,house:92:D,ALNAME-SETH-HAMMETT,normalized_full_name,2006.0,78.59642278906351,0.0
2018,senate,35,R,29046.0,David Sessions,official_consolidated_candidate_results,ALPERSON-DAVID-SESSIONS,AL-2018-senate-35-R-DAVID-SESSIONS,0,1,DAVID SESSIONS,False,ALNAME-DAVID-SESSIONS,normalized_full_name,-16.81387617372973,-7.552272171343205,-5.334859635014432,1,0,16.81387617372973,7.552272171343205,5.334859635014432,,,senate:35:R,ALNAME-BILL-HIGHTOWER,normalized_full_name,2014.0,16.029024293332625,0.0
2018,house,47,R,9170.0,David Wheeler,official_consolidated_candidate_results,ALPERSON-DAVID-WHEELER,AL-2018-house-47-R-DAVID-WHEELER,0,1,DAVID WHEELER,False,ALNAME-DAVID-WHEELER,normalized_full_name,8.926626360121192,22.19780674547325,0.14572856713048132,1,0,-8.926626360121192,-22.19780674547325,-0.14572856713048132,,,house:47:R,ALNAME-JACK-WILLIAMS-HOUSE-47,same_cycle_name_collision_split,2014.0,5.300663037569841,1.0
2018,senate,7,D,24363.0,Deborah Barros,official_consolidated_candidate_results,ALPERSON-DEBORAH-BARROS,AL-2018-senate-7-D-DEBORAH-BARROS,0,0,DEBORAH BARROS,False,ALNAME-DEBORAH-BARROS,normalized_full_name,-9.261604002386527,0.0,-6.362415024577876,0,0,-9.261604002386527,0.0,-6.362415024577876,,,senate:7:D,ALNAME-BRYAN-BENNETT,normalized_full_name,2014.0,-9.48146629669036,0.0
2010,senate,25,R,38919.0,DICK L. BREWBAKER,alabama_sos,ALPERSON-DICK-L-BREWBAKER,AL-2010-senate-25-R-DICK-L-BREWBAKER,0,1,DICK L BREWBAKER,False,ALNAME-DICK-L-BREWBAKER,normalized_full_name,-26.5066452637162,-28.00302627417164,-23.695643000120228,1,0,26.5066452637162,28.00302627417164,23.695643000120228,,,senate:25:R,ALNAME-LARRY-DIXON,normalized_full_name,2006.0,7.4320528720353565,0.0
2006,senate,8,R,6678.0,DON STOUT,alabama_sos,ALPERSON-DON-STOUT,AL-2006-senate-8-R-DON-STOUT,0,0,DON STOUT,False,ALNAME-DON-STOUT,normalized_full_name,-16.69215956187243,-26.740387863671515,25.624402815315783,0,0,16.69215956187243,26.740387863671515,-25.624402815315783,,,senate:8:R,ALNAME-HAMMONDS-DAVID,normalized_full_name,2002.0,-5.202782848995078,0.0
2010,senate,25,D,14425.0,DOUG 'Smitty' SMITH,alabama_sos,ALPERSON-DOUG-SMITTY-SMITH,AL-2010-senate-25-D-DOUG-SMITTY-SMITH,0,0,DOUG SMITTY SMITH,False,ALNAME-DOUG-SMITTY-SMITH,normalized_full_name,-26.5066452637162,-28.00302627417164,-23.695643000120228,0,0,-26.5066452637162,-28.00302627417164,-23.695643000120228,,,senate:25:D,ALNAME-MIKE-CHAPPELL,normalized_full_name,2006.0,-7.4320528720353565,0.0
2006,house,38,R,1793.0,DUWAYNE BRIDGES,alabama_sos,ALPERSON-DUWAYNE-BRIDGES,AL-2006-house-38-R-DUWAYNE-BRIDGES,0,1,DUWAYNE BRIDGES,False,ALNAME-DUWAYNE-BRIDGES,normalized_full_name,0.4224718733337234,-8.641332902416213,14.839885575176798,1,0,-0.4224718733337234,8.641332902416213,-14.839885575176798,,,house:38:R,ALNAME-BRIDGES-DUWAYNE,normalized_full_name,2002.0,19.676395002654736,0.0
2006,senate,31,R,13685.0,DWIGHT ADAMS,alabama_sos,ALPERSON-DWIGHT-ADAMS,AL-2006-senate-31-R-DWIGHT-ADAMS,0,0,DWIGHT ADAMS,False,ALNAME-DWIGHT-ADAMS,normalized_full_name,39.625938846567905,29.57771054476882,46.07722152635599,0,0,-39.625938846567905,-29.57771054476882,-46.07722152635599,,,senate:31:R,ALNAME-WHITE-GREGORY-B,normalized_full_name,2002.0,-39.4235638597504,0.0
2010,house,9,R,11405.0,ED HENRY,alabama_sos,ALPERSON-ED-HENRY,AL-2010-house-9-R-ED-HENRY,0,1,ED HENRY,False,ALNAME-ED-HENRY,normalized_full_name,-11.415450401565103,-8.668753753019557,2.544326631555357,1,0,11.415450401565103,8.668753753019557,-2.544326631555357,,,house:9:R,ALNAME-SCOTT-STONE,normalized_full_name,2006.0,-26.30347952953249,0.0
2018,house,81,R,12823.0,Ed Oliver,official_consolidated_candidate_results,ALPERSON-ED-OLIVER,AL-2018-house-81-R-ED-OLIVER,0,1,ED OLIVER,False,ALNAME-ED-OLIVER,normalized_full_name,-15.171754786672217,-1.9005744013201564,-1.8399680766364739,1,0,15.171754786672217,1.9005744013201564,1.8399680766364739,,,house:81:R,ALNAME-MARK-M-TUGGLE,normalized_full_name,2014.0,10.000391859370268,1.0
2018,house,18,D,3886.0,Eddie Britton,official_consolidated_candidate_results,ALPERSON-EDDIE-BRITTON,AL-2018-house-18-D-EDDIE-BRITTON,0,0,EDDIE BRITTON,False,ALNAME-EDDIE-BRITTON,normalized_full_name,-16.68892985255662,-3.4177494672045583,-0.23265842955304805,0,0,-16.68892985255662,-3.4177494672045583,-0.23265842955304805,,,house:18:D,ALNAME-JOHNNY-MACK-MORROW,normalized_full_name,2014.0,24.488162843452997,1.0
2006,house,64,D,3615.0,"ELLIOT D. ""DICK"" WEAVER",alabama_sos,ALPERSON-ELLIOT-D-DICK-WEAVER,AL-2006-house-64-D-ELLIOT-D-DICK-WEAVER,0,0,ELLIOT D DICK WEAVER,False,ALNAME-ELLIOT-D-DICK-WEAVER,normalized_full_name,-3.6702800628213446,-12.734084838571281,0.8301564978060014,0,0,-3.6702800628213446,-12.734084838571281,0.8301564978060014,,,house:64:D,ALNAME-WARREN-J-E-JIMMY,normalized_full_name,2002.0,6.183888672527727,0.0
2006,house,26,D,5310.0,FRANK MCDANIEL,alabama_sos,ALPERSON-FRANK-MCDANIEL,AL-2006-house-26-D-FRANK-MCDANIEL,0,1,FRANK MCDANIEL,False,ALNAME-FRANK-MCDANIEL,normalized_full_name,32.71400868002287,23.650203904272935,40.73446661750508,1,0,32.71400868002287,23.650203904272935,40.73446661750508,,,house:26:D,ALNAME-MCDANIEL-FRANK,normalized_full_name,2002.0,20.03139455342474,0.0
2006,house,102,D,2312.0,GARY JOHNSON,alabama_sos,ALPERSON-GARY-JOHNSON,AL-2006-house-102-D-GARY-JOHNSON,0,0,GARY JOHNSON,False,ALNAME-GARY-JOHNSON,normalized_full_name,-31.09615636371307,-40.15996113946301,-24.910208957959142,0,0,-31.09615636371307,-40.15996113946301,-24.910208957959142,,,house:102:D,ALNAME-JOHNSON-GARY,normalized_full_name,2002.0,-46.31614681105614,0.0
2006,senate,35,D,13434.0,GARY TANNER,alabama_sos,ALPERSON-GARY-TANNER,AL-2006-senate-35-D-GARY-TANNER,0,0,GARY TANNER,False,ALNAME-GARY-TANNER,normalized_full_name,0.4547542087136305,-9.593474093085455,2.5692124383323476,0,0,0.4547542087136305,-9.593474093085455,2.5692124383323476,,,senate:35:D,ALNAME-TANNER-GARY,normalized_full_name,2002.0,4.803920669509995,0.0
2006,house,65,D,3010.0,GEORGE M. (MARC) KEAHEY,alabama_sos,ALPERSON-GEORGE-M-MARC-KEAHEY,AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,0,1,GEORGE M MARC KEAHEY,False,ALNAME-GEORGE-M-MARC-KEAHEY,normalized_full_name,45.39615747303968,36.33235269728974,47.96648251102414,1,0,45.39615747303968,36.33235269728974,47.96648251102414,,,house:65:D,ALNAME-DOLBARE-JEFF,normalized_full_name,2002.0,11.362165452454803,0.0
2006,house,62,R,7667.0,GERALD ALLEN,alabama_sos,ALPERSON-GERALD-ALLEN,AL-2006-house-62-R-GERALD-ALLEN,0,1,GERALD ALLEN,False,ALNAME-GERALD-ALLEN,normalized_full_name,-19.171797638602143,-28.23560241435208,-7.5239126787124135,1,0,19.171797638602143,28.23560241435208,7.5239126787124135,,,house:62:R,ALNAME-ALLEN-GERALD,normalized_full_name,2002.0,2.8726412915783204,0.0
