cycle,chamber,district,candidate,candidate_code,party,votes,raw_overperformance,expected_raw_overperformance_oof,war_residual_oof,expected_raw_overperformance_final,war_residual_final,war_model_se,war_final_ci_low,war_final_ci_high,candidate_war_oof,candidate_war_final,candidate_war_model_se,candidate_war_final_ci_low,candidate_war_final_ci_high
2014,house,1,Greg Burdine,Greg Burdine,D,4652.0,16.291024694475244,19.125028426776844,-2.8340037323016,18.863127657148926,-2.572102962673682,3.8179735503140066,-9.168834364334964,5.395426365716046,-2.8340037323016,-2.572102962673682,3.8179735503140066,-9.168834364334964,5.395426365716046
2014,house,1,Phillip Pettus,Phillip Pettus,R,4933.0,16.291024694475244,19.125028426776844,-2.8340037323016,18.863127657148926,-2.572102962673682,3.8179735503140066,-9.168834364334964,5.395426365716046,2.8340037323016,2.572102962673682,3.8179735503140066,-5.395426365716046,9.168834364334964
2014,house,2,"Andrew ""Andy"" Betterton","Andrew ""Andy"" Betterton",D,5224.0,18.134270630518103,7.047556329107497,11.086714301410606,6.392184140540346,11.742086489977757,2.788294803445706,6.335640774018019,17.742778907164148,11.086714301410606,11.742086489977757,2.788294803445706,6.335640774018019,17.742778907164148
2014,house,2,Lynn Greer,Lynn Greer,R,8561.0,18.134270630518103,7.047556329107497,11.086714301410606,6.392184140540346,11.742086489977757,2.788294803445706,6.335640774018019,17.742778907164148,-11.086714301410606,-11.742086489977757,2.788294803445706,-17.742778907164148,-6.335640774018019
2014,house,3,Marcel Black,Marcel Black,D,7993.0,26.431003303612627,18.532407460488884,7.8985958431237435,17.565389283765292,8.865614019847335,3.4432568681769347,2.649516400838166,15.949888719727921,7.8985958431237435,8.865614019847335,3.4432568681769347,2.649516400838166,15.949888719727921
2014,house,3,Fred Joly,Fred Joly,R,5357.0,26.431003303612627,18.532407460488884,7.8985958431237435,17.565389283765292,8.865614019847335,3.4432568681769347,2.649516400838166,15.949888719727921,-7.8985958431237435,-8.865614019847335,3.4432568681769347,-15.949888719727921,-2.649516400838166
2014,house,5,Henry A. White,Henry A. White,D,5520.0,32.01911323130814,3.488484678632779,28.53062855267536,3.5976621566325866,28.421451074675552,2.42877923198299,23.40584041731948,33.536532711335234,28.53062855267536,28.421451074675552,2.42877923198299,23.40584041731948,33.536532711335234
2014,house,5,Dan Williams,Dan Williams,R,7132.0,32.01911323130814,3.488484678632779,28.53062855267536,3.5976621566325866,28.421451074675552,2.42877923198299,23.40584041731948,33.536532711335234,-28.53062855267536,-28.421451074675552,2.42877923198299,-33.536532711335234,-23.40584041731948
2014,house,7,John (Jody) Letson,John (Jody) Letson,D,5553.0,33.346449890134124,6.7206862196472725,26.62576367048685,7.639417724765288,25.707032165368837,2.6493113289081527,20.726685094564402,31.52259207684543,26.62576367048685,25.707032165368837,2.6493113289081527,20.726685094564402,31.52259207684543
2014,house,7,Ken Johnson,Ken Johnson,R,6072.0,33.346449890134124,6.7206862196472725,26.62576367048685,7.639417724765288,25.707032165368837,2.6493113289081527,20.726685094564402,31.52259207684543,-26.62576367048685,-25.707032165368837,2.6493113289081527,-31.52259207684543,-20.726685094564402
