cycle,chamber,district,statewide_index_margin_activity,raw_overperformance_activity,statewide_index_margin_geographic,raw_overperformance_geographic,statewide_index_margin_change,raw_overperformance_change
2018,house,23,-54.1606106504787,-45.8393893495213,-54.588622172076086,-45.41137782792392,-0.42801152159738365,0.42801152159737654
2018,house,24,-63.30901727129427,-36.69098272870573,-63.37355527254779,-36.62644472745221,-0.06453800125351705,0.06453800125351705
2018,house,25,-15.371390935622731,-84.62860906437727,-14.295593171990344,-85.70440682800965,1.0757977636323872,-1.07579776363238
2018,house,26,-64.38042314859634,-35.619576851403664,-65.65375321964076,-34.34624678035924,-1.2733300710444269,1.2733300710444269
2018,house,27,-65.55563772509817,-3.1597307227714,-65.81071698667458,-2.9046514611949874,-0.25507926157641236,0.2550792615764128
2018,house,28,-11.023136100322468,0.4163664855977753,-16.12626360372755,5.519493989002859,-5.103127503405084,5.103127503405084
2018,house,29,-60.980013814330086,2.628365462681735,-53.58486749029542,-4.766780861352928,7.395146324034663,-7.3951463240346635
2018,house,30,-62.45910741923908,-2.4601026346208883,-58.23532729315326,-6.683882760706709,4.2237801260858205,-4.2237801260858205
2018,house,31,-54.39048466069754,-45.60951533930246,-53.20952688271776,-46.79047311728224,1.1809577779797777,-1.1809577779797777
2018,house,32,19.12246472436781,7.33997620768368,-28.668453471237846,55.13089440328933,-47.790918195605656,47.790918195605656
2018,house,33,-30.59882077031644,-4.056088730446017,-22.520890136458416,-12.134019364304034,8.077930633858024,-8.077930633858017
2018,house,34,-75.21777992779239,-24.782220072207608,-74.44175342811697,-25.558246571883032,0.7760264996754245,-0.7760264996754245
2018,house,35,-43.38586756306317,-56.61413243693683,-34.3516621528684,-65.6483378471316,9.034205410194772,-9.034205410194772
2018,house,36,-41.23643671182138,-4.391158305744888,-42.17791215728919,-3.449682860277079,-0.9414754454678089,0.9414754454678089
2018,house,37,-38.41293838835431,-4.044591308925035,-37.062051581435504,-5.395478115843844,1.3508868069188082,-1.3508868069188082
2018,house,38,-37.40354126775644,-1.1612304004635092,-30.732113786237782,-7.832657881982165,6.671427481518656,-6.671427481518656
2018,house,39,-65.4315342385949,-34.56846576140509,-62.49397251236665,-37.50602748763335,2.937561726228253,-2.937561726228253
2018,house,40,-48.63865854703206,-0.4650930355627309,-34.03417283592505,-15.06957874666974,14.60448571110701,-14.604485711107008
2018,house,41,-47.30588190238221,-3.384031457335404,-43.46803744981767,-7.22187590989995,3.837844452564539,-3.837844452564546
2018,house,42,-58.27195456484331,-41.72804543515669,-58.16065851118303,-41.83934148881697,0.11129605366028272,-0.11129605366028272
2018,house,43,-40.17092910008432,-3.828687794849124,-40.04165250664327,-3.957964388290172,0.12927659344105535,-0.12927659344104825
2018,house,44,-35.56385094548756,-64.43614905451244,-19.743671617429708,-80.25632838257029,15.82017932805785,-15.820179328057847
2018,house,45,-31.452641017850425,0.1272819363305117,-30.05022700181693,-1.2751320797029813,1.4024140160334966,-1.402414016033493
2018,house,46,-20.04569053683818,-2.427457356304206,-11.498305077246696,-10.974842815895691,8.547385459591483,-8.547385459591485
2018,house,47,-6.272611687437862,-2.305921259101715,-2.566316122534244,-6.012216824005333,3.7062955649036176,-3.706295564903618
2018,house,48,-34.224195451253244,3.46958690167542,-20.3234614256674,-10.431147123910428,13.900734025585844,-13.900734025585848
2018,house,49,-41.64880003690432,-58.35119996309568,-43.59290440742198,-56.40709559257802,-1.944104370517664,1.944104370517664
2018,house,50,-60.45362915740733,-39.54637084259267,-59.955545342079006,-40.044454657920994,0.4980838153283216,-0.4980838153283216
2018,house,51,-58.72752480991981,-7.077258641922462,-37.682785731982,-28.121997719860275,21.044739077937805,-21.044739077937813
2018,house,52,63.820936553820125,36.17906344617988,48.779763312027285,51.22023668797272,-15.04117324179284,15.04117324179284
2018,house,53,54.09630222895273,45.90369777104727,42.93661569889555,57.06338430110445,-11.15968653005718,11.15968653005718
2018,house,54,61.60831932616456,38.39168067383544,46.09822675186757,53.90177324813243,-15.51009257429699,15.51009257429699
2018,house,55,84.71189992288619,15.28810007711381,57.71140641176659,42.28859358823341,-27.0004935111196,27.0004935111196
2018,house,56,48.70921939243952,51.29078060756048,38.79105830527827,61.20894169472173,-9.918161087161252,9.918161087161252
2018,house,57,47.382121333240256,52.617878666759744,33.57564102021834,66.42435897978166,-13.806480313021915,13.806480313021915
2018,house,58,61.2943615827846,38.70563841721541,45.64617479349336,54.35382520650664,-15.648186789291245,15.64818678929123
2018,house,59,72.53438465869647,27.465615341303533,53.4046440343227,46.5953559656773,-19.129740624373767,19.129740624373767
2018,house,60,61.32273772881224,38.67726227118776,42.33569174191491,57.66430825808509,-18.987045986897336,18.987045986897336
2018,house,61,-29.72323801637385,-1.581661973043019,-20.224949115461104,-11.079950873955768,9.498288900912744,-9.49828890091275
2018,house,62,-32.15024757970123,-4.212839384703194,-18.208439840170705,-18.15464712423372,13.941807739530525,-13.941807739530525
2018,house,63,-17.787326929188147,-82.21267307081186,-11.970057088661118,-88.02994291133888,5.817269840527029,-5.817269840527018
2018,house,64,-52.311799407966895,-0.5148484925726322,-48.0034496054453,-4.823198295094223,4.308349802521597,-4.308349802521591
2018,house,65,-21.894614267036182,16.215472681063922,-20.57948280652112,14.900341220548862,1.3151314605150617,-1.31513146051506
2018,house,66,-42.1771780454837,-2.306511960749418,-38.52125441753159,-5.962435588701531,3.655923627952113,-3.655923627952113
2018,house,67,39.01845494167902,60.98154505832098,41.650600560001294,58.34939943999871,2.6321456183222764,-2.6321456183222693
2018,house,68,10.253633774004426,89.74636622599557,0.2950901260252316,99.70490987397476,-9.958543647979194,9.958543647979184
2018,house,69,33.18789855026869,66.8121014497313,27.698699290574734,72.30130070942526,-5.489199259693958,5.489199259693962
2018,house,70,47.49160002325349,52.50839997674651,24.77770023464022,75.22229976535978,-22.71389978861327,22.71389978861327
2018,house,71,30.83559057397655,69.16440942602345,17.874526170524558,82.12547382947544,-12.961064403451992,12.961064403451985
2018,house,72,37.02437483434503,62.975625165654975,29.54082347173786,70.45917652826213,-7.483551362607173,7.483551362607159
2018,house,73,-32.62332467824059,-5.594497103937627,-36.570683419971296,-1.647138362206924,-3.947358741730703,3.947358741730703
2018,house,74,-7.899397695745907,-13.171779189384466,28.776913963693826,-49.8480908488242,36.67631165943973,-36.67631165943973
2018,house,75,-21.10542396331084,-78.89457603668916,6.404749408128059,-106.40474940812804,27.5101733714389,-27.51017337143888
2018,house,76,68.99174620291588,31.008253797084123,28.776913963693826,71.22308603630617,-40.21483223922205,40.21483223922205
2018,house,77,36.37764573961182,63.62235426038818,28.776913963693826,71.22308603630617,-7.600731775917996,7.600731775917993
2018,house,78,64.94255715442014,35.05744284557986,28.77691396369382,71.22308603630619,-36.16564319072633,36.16564319072633
2018,house,79,-5.9699880664371765,-10.178709040902056,-11.666020192722248,-4.4826769146169845,-5.696032126285072,5.696032126285072
2018,house,80,-32.36187148037085,-10.440109548756991,-28.76851243779538,-14.033468591332465,3.5933590425754716,-3.5933590425754733
2018,house,81,-45.884069746591614,-0.5055643649444335,-45.68652252968281,-0.7031115818532356,0.19754721690880217,-0.19754721690880217
2018,house,82,23.415744519886022,76.58425548011398,25.66027584917389,74.33972415082611,2.2445313292878666,-2.2445313292878666
2018,house,83,17.606010128345083,9.36459063859143,10.702601432112749,16.267999334823763,-6.903408696232335,6.903408696232333
2018,house,84,17.32016250093131,82.6798374990687,13.999197846737689,86.00080215326231,-3.320964654193622,3.3209646541936166
2018,house,85,-14.729751924862942,22.45377813795476,-18.067067705053454,25.791093918145272,-3.3373157801905116,3.3373157801905116
2018,house,86,-52.52270037621925,-2.7040695352851785,-51.87610126902592,-3.350668642478503,0.6465991071933317,-0.6465991071933246
2018,house,87,-68.49210615052436,-31.50789384947564,-69.08090217956521,-30.919097820434786,-0.58879602904085,0.5887960290408536
2018,house,88,-37.449581764557074,-3.715335684654242,-39.475918415882944,-1.688999033328372,-2.0263366513258703,2.02633665132587
2018,house,89,-25.19071294970056,6.516747012960895,-23.3029469265776,4.628980989837942,1.8877660231229605,-1.8877660231229534
2018,house,90,-25.752966089782444,-3.5329986174747745,-20.54060972483397,-8.745354982423244,5.212356364948473,-5.212356364948469
2018,house,91,-50.09297657168717,-49.907023428312826,-50.2933221968607,-49.7066778031393,-0.20034562517353294,0.20034562517352583
2018,house,92,-62.37634930621065,-37.62365069378935,-61.5612376244101,-38.438762375589896,0.8151116818005519,-0.8151116818005448
