cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage
2014,house,24.0,4338.0,6877.0,11215.0,-22.639322336156933,True,R,2012_enacted
2014,house,25.0,0.0,10432.0,10432.0,-100.0,False,R,2012_enacted
2014,house,26.0,0.0,5679.0,5679.0,-100.0,False,R,2012_enacted
2014,house,27.0,4856.0,6996.0,11852.0,-18.056024299696254,True,R,2012_enacted
2014,house,28.0,6827.0,3704.0,10531.0,29.655303389991452,True,D,2012_enacted
2014,house,29.0,4476.0,8785.0,13261.0,-32.493778749717215,True,R,2012_enacted
2014,house,30.0,0.0,9360.0,9360.0,-100.0,False,R,2012_enacted
2014,house,31.0,0.0,10944.0,10944.0,-100.0,False,R,2012_enacted
2014,house,32.0,11115.0,0.0,11115.0,100.0,False,D,2012_enacted
2014,house,33.0,2748.0,8343.0,11091.0,-50.44630781714904,True,R,2012_enacted
2014,house,34.0,0.0,1336.0,1336.0,-100.0,False,R,2012_enacted
2014,house,35.0,0.0,6945.0,6945.0,-100.0,False,R,2012_enacted
2014,house,36.0,0.0,19591.0,19591.0,-100.0,False,R,2012_enacted
2014,house,37.0,5518.0,5949.0,11467.0,-3.7586116682654573,True,R,2012_enacted
2014,house,38.0,0.0,7279.0,7279.0,-100.0,False,R,2012_enacted
2014,house,39.0,7786.0,5928.0,13714.0,13.54819892081085,True,D,2012_enacted
2014,house,40.0,9105.0,22356.0,31461.0,-42.11881376942882,True,R,2012_enacted
2014,house,41.0,0.0,9223.0,9223.0,-100.0,False,R,2012_enacted
2014,house,42.0,0.0,9416.0,9416.0,-100.0,False,R,2012_enacted
2014,house,43.0,0.0,11492.0,11492.0,-100.0,False,R,2012_enacted
2014,house,44.0,0.0,10360.0,10360.0,-100.0,False,R,2012_enacted
2014,house,45.0,0.0,9609.0,9609.0,-100.0,False,R,2012_enacted
2014,house,46.0,0.0,10778.0,10778.0,-100.0,False,R,2012_enacted
2014,house,47.0,2642.0,7073.0,9715.0,-45.609881626351005,True,R,2012_enacted
2014,house,48.0,0.0,11450.0,11450.0,-100.0,False,R,2012_enacted
2014,house,49.0,0.0,7755.0,7755.0,-100.0,False,R,2012_enacted
2014,house,50.0,0.0,9201.0,9201.0,-100.0,False,R,2012_enacted
2014,house,51.0,0.0,10746.0,10746.0,-100.0,False,R,2012_enacted
2014,house,52.0,7305.0,2207.0,9512.0,53.59545836837679,True,D,2012_enacted
2014,house,53.0,4166.0,1190.0,5356.0,55.56385362210605,True,D,2012_enacted
2014,house,54.0,7601.0,0.0,7601.0,100.0,False,D,2012_enacted
2014,house,55.0,8453.0,0.0,8453.0,100.0,False,D,2012_enacted
2014,house,56.0,7960.0,3680.0,11640.0,36.76975945017182,True,D,2012_enacted
2014,house,57.0,10184.0,0.0,10184.0,100.0,False,D,2012_enacted
2014,house,58.0,8287.0,0.0,8287.0,100.0,False,D,2012_enacted
2014,house,59.0,7949.0,0.0,7949.0,100.0,False,D,2012_enacted
2014,house,60.0,9584.0,0.0,9584.0,100.0,False,D,2012_enacted
2014,house,61.0,0.0,9008.0,9008.0,-100.0,False,R,2012_enacted
2014,house,62.0,0.0,8416.0,8416.0,-100.0,False,R,2012_enacted
2014,house,63.0,0.0,6249.0,6249.0,-100.0,False,R,2012_enacted
2014,house,64.0,0.0,8781.0,8781.0,-100.0,False,R,2012_enacted
2014,house,65.0,8469.0,0.0,8469.0,100.0,False,D,2012_enacted
2014,house,66.0,0.0,7079.0,7079.0,-100.0,False,R,2012_enacted
2014,house,67.0,9836.0,0.0,9836.0,100.0,False,D,2012_enacted
2014,house,68.0,8998.0,0.0,8998.0,100.0,False,D,2012_enacted
2014,house,69.0,9396.0,4340.0,13736.0,36.808386721025045,True,D,2012_enacted
2014,house,70.0,6799.0,0.0,6799.0,100.0,False,D,2012_enacted
2014,house,71.0,9942.0,0.0,9942.0,100.0,False,D,2012_enacted
2014,house,72.0,10435.0,0.0,10435.0,100.0,False,D,2012_enacted
2014,house,73.0,0.0,9183.0,9183.0,-100.0,False,R,2012_enacted
2014,house,74.0,3621.0,9481.0,13102.0,-44.72599603114028,True,R,2012_enacted
2014,house,75.0,0.0,8338.0,8338.0,-100.0,False,R,2012_enacted
2014,house,76.0,8342.0,0.0,8342.0,100.0,False,D,2012_enacted
2014,house,77.0,6891.0,3775.0,10666.0,29.21432589536846,True,D,2012_enacted
2014,house,78.0,6998.0,2637.0,9635.0,45.26206538661131,True,D,2012_enacted
2014,house,79.0,3535.0,5136.0,8671.0,-18.463845000576633,True,R,2012_enacted
2014,house,80.0,2240.0,4702.0,6942.0,-35.46528377989052,True,R,2012_enacted
2014,house,81.0,4352.0,9119.0,13471.0,-35.3871279043872,True,R,2012_enacted
2014,house,82.0,8455.0,0.0,8455.0,100.0,False,D,2012_enacted
2014,house,83.0,5257.0,2752.0,8009.0,31.277313022849295,True,D,2012_enacted
2014,house,84.0,7365.0,4316.0,11681.0,26.102217275918157,True,D,2012_enacted
2014,house,85.0,5777.0,3405.0,9182.0,25.833151818775868,True,D,2012_enacted
2014,house,86.0,0.0,9253.0,9253.0,-100.0,False,R,2012_enacted
2014,house,87.0,0.0,10404.0,10404.0,-100.0,False,R,2012_enacted
2014,house,88.0,0.0,8215.0,8215.0,-100.0,False,R,2012_enacted
2014,house,89.0,5436.0,5519.0,10955.0,-0.7576449109995436,True,R,2012_enacted
2014,house,90.0,5894.0,7722.0,13616.0,-13.425381903642773,True,R,2012_enacted
2014,house,91.0,0.0,7484.0,7484.0,-100.0,False,R,2012_enacted
2014,house,92.0,0.0,8081.0,8081.0,-100.0,False,R,2012_enacted
2014,house,93.0,2773.0,9139.0,11912.0,-53.44190732034923,True,R,2012_enacted
2014,house,94.0,0.0,10738.0,10738.0,-100.0,False,R,2012_enacted
2014,house,95.0,0.0,10336.0,10336.0,-100.0,False,R,2012_enacted
2014,house,96.0,0.0,10007.0,10007.0,-100.0,False,R,2012_enacted
2014,house,97.0,6168.0,0.0,6168.0,100.0,False,D,2012_enacted
2014,house,98.0,6134.0,3276.0,9410.0,30.371944739638682,True,D,2012_enacted
2014,house,99.0,7586.0,0.0,7586.0,100.0,False,D,2012_enacted
2014,house,100.0,0.0,7878.0,7878.0,-100.0,False,R,2012_enacted
2014,house,101.0,0.0,7382.0,7382.0,-100.0,False,R,2012_enacted
2014,house,102.0,0.0,6688.0,6688.0,-100.0,False,R,2012_enacted
2014,house,103.0,5608.0,2065.0,7673.0,46.17489899648117,True,D,2012_enacted
2014,house,104.0,0.0,7745.0,7745.0,-100.0,False,R,2012_enacted
2014,house,105.0,0.0,6227.0,6227.0,-100.0,False,R,2012_enacted
2014,senate,1.0,13704.0,22982.0,36686.0,-25.290301477402824,True,R,2012_enacted
2014,senate,2.0,0.0,24936.0,24936.0,-100.0,False,R,2012_enacted
2014,senate,3.0,0.0,26906.0,26906.0,-100.0,False,R,2012_enacted
2014,senate,4.0,8875.0,24750.0,33625.0,-47.21189591078067,True,R,2012_enacted
2014,senate,5.0,0.0,29611.0,29611.0,-100.0,False,R,2012_enacted
2014,senate,6.0,17574.0,17641.0,35215.0,-0.1902598324577595,True,R,2012_enacted
2014,senate,7.0,12404.0,22873.0,35277.0,-29.67655979816878,True,R,2012_enacted
2014,senate,8.0,9322.0,24332.0,33654.0,-44.60093896713615,True,R,2012_enacted
2014,senate,9.0,0.0,22574.0,22574.0,-100.0,False,R,2012_enacted
2014,senate,10.0,16216.0,17378.0,33594.0,-3.458951003155325,True,R,2012_enacted
2014,senate,11.0,6981.0,24318.0,31299.0,-55.39154605578453,True,R,2012_enacted
2014,senate,12.0,36062.0,47734.0,83796.0,-13.9290658265311,True,R,2012_enacted
2014,senate,13.0,10424.0,16758.0,27182.0,-23.30218526966375,True,R,2012_enacted
2014,senate,14.0,0.0,25724.0,25724.0,-100.0,False,R,2012_enacted
2014,senate,15.0,0.0,29498.0,29498.0,-100.0,False,R,2012_enacted
2014,senate,16.0,8284.0,28107.0,36391.0,-54.472259624632464,True,R,2012_enacted
2014,senate,17.0,0.0,31105.0,31105.0,-100.0,False,R,2012_enacted
2014,senate,18.0,23195.0,0.0,23195.0,100.0,False,D,2012_enacted
2014,senate,19.0,27143.0,0.0,27143.0,100.0,False,D,2012_enacted
2014,senate,20.0,23368.0,0.0,23368.0,100.0,False,D,2012_enacted
2014,senate,21.0,12161.0,20179.0,32340.0,-24.79282622139765,True,R,2012_enacted
2014,senate,22.0,11136.0,23065.0,34201.0,-34.879097102423906,True,R,2012_enacted
2014,senate,23.0,29306.0,0.0,29306.0,100.0,False,D,2012_enacted
2014,senate,24.0,26859.0,0.0,26859.0,100.0,False,D,2012_enacted
2014,senate,25.0,0.0,29545.0,29545.0,-100.0,False,R,2012_enacted
2014,senate,26.0,25166.0,0.0,25166.0,100.0,False,D,2012_enacted
2014,senate,27.0,10358.0,19808.0,30166.0,-31.326659152688457,True,R,2012_enacted
2014,senate,28.0,22147.0,8020.0,30167.0,46.829316803129245,True,D,2012_enacted
2014,senate,29.0,0.0,16145.0,16145.0,-100.0,False,R,2012_enacted
2014,senate,30.0,2020.0,20896.0,22916.0,-82.3703962297085,True,R,2012_enacted
2014,senate,31.0,8627.0,23066.0,31693.0,-45.558956236392895,True,R,2012_enacted
2014,senate,32.0,0.0,27837.0,27837.0,-100.0,False,R,2012_enacted
2014,senate,33.0,23012.0,0.0,23012.0,100.0,False,D,2012_enacted
2014,senate,34.0,0.0,22451.0,22451.0,-100.0,False,R,2012_enacted
2014,senate,35.0,6862.0,19173.0,26035.0,-47.286345304397926,True,R,2012_enacted
2018,house,1.0,0.0,7348.0,7348.0,-100.0,False,R,2017_remedial
2018,house,2.0,4798.0,13056.0,17854.0,-46.25294051753109,True,R,2017_remedial
2018,house,3.0,8540.0,9448.0,17988.0,-5.047809650878364,True,R,2017_remedial
2018,house,4.0,4325.0,11074.0,15399.0,-43.82752126761478,True,R,2017_remedial
2018,house,5.0,4725.0,12395.0,17120.0,-44.80140186915888,True,R,2017_remedial
2018,house,6.0,0.0,11893.0,11893.0,-100.0,False,R,2017_remedial
2018,house,7.0,3592.0,10892.0,14484.0,-50.4004418668876,True,R,2017_remedial
2018,house,8.0,5469.0,8803.0,14272.0,-23.36042600896861,True,R,2017_remedial
2018,house,9.0,0.0,13297.0,13297.0,-100.0,False,R,2017_remedial
2018,house,10.0,8565.0,11240.0,19805.0,-13.506690229739965,True,R,2017_remedial
2018,house,11.0,0.0,13098.0,13098.0,-100.0,False,R,2017_remedial
2018,house,12.0,0.0,14687.0,14687.0,-100.0,False,R,2017_remedial
2018,house,13.0,0.0,13755.0,13755.0,-100.0,False,R,2017_remedial
2018,house,14.0,0.0,13394.0,13394.0,-100.0,False,R,2017_remedial
2018,house,15.0,6951.0,14212.0,21163.0,-34.30988045173179,True,R,2017_remedial
2018,house,16.0,0.0,14681.0,14681.0,-100.0,False,R,2017_remedial
2018,house,17.0,0.0,12158.0,12158.0,-100.0,False,R,2017_remedial
2018,house,18.0,3886.0,9845.0,13731.0,-43.39815017114558,True,R,2017_remedial
2018,house,19.0,12675.0,0.0,12675.0,100.0,False,D,2017_remedial
2018,house,20.0,8527.0,14589.0,23116.0,-26.224260252638864,True,R,2017_remedial
2018,house,21.0,8391.0,13311.0,21702.0,-22.670721592479957,True,R,2017_remedial
2018,house,22.0,0.0,13929.0,13929.0,-100.0,False,R,2017_remedial
2018,house,23.0,0.0,10823.0,10823.0,-100.0,False,R,2017_remedial
2018,house,24.0,0.0,12394.0,12394.0,-100.0,False,R,2017_remedial
2018,house,25.0,0.0,14974.0,14974.0,-100.0,False,R,2017_remedial
2018,house,26.0,0.0,8948.0,8948.0,-100.0,False,R,2017_remedial
2018,house,27.0,2456.0,13245.0,15701.0,-68.71536844786957,True,R,2017_remedial
2018,house,28.0,5731.0,7091.0,12822.0,-10.606769614724692,True,R,2017_remedial
2018,house,29.0,3032.0,11528.0,14560.0,-58.35164835164835,True,R,2017_remedial
2018,house,30.0,2931.0,13779.0,16710.0,-64.91921005385997,True,R,2017_remedial
2018,house,31.0,0.0,14323.0,14323.0,-100.0,False,R,2017_remedial
2018,house,32.0,7761.0,4513.0,12274.0,26.46244093205149,True,D,2017_remedial
2018,house,33.0,4928.0,10155.0,15083.0,-34.65490950076245,True,R,2017_remedial
2018,house,34.0,0.0,13331.0,13331.0,-100.0,False,R,2017_remedial
2018,house,35.0,0.0,11567.0,11567.0,-100.0,False,R,2017_remedial
2018,house,36.0,4256.0,11399.0,15655.0,-45.62759501756627,True,R,2017_remedial
2018,house,37.0,4505.0,11153.0,15658.0,-42.45752969727935,True,R,2017_remedial
2018,house,38.0,4944.0,11151.0,16095.0,-38.56477166821995,True,R,2017_remedial
2018,house,39.0,0.0,11585.0,11585.0,-100.0,False,R,2017_remedial
2018,house,40.0,3819.0,11188.0,15007.0,-49.10375158259479,True,R,2017_remedial
2018,house,41.0,4610.0,14088.0,18698.0,-50.689913359717615,True,R,2017_remedial
2018,house,42.0,0.0,12412.0,12412.0,-100.0,False,R,2017_remedial
2018,house,43.0,5847.0,15035.0,20882.0,-43.99961689493344,True,R,2017_remedial
2018,house,44.0,0.0,14597.0,14597.0,-100.0,False,R,2017_remedial
2018,house,45.0,7148.0,13669.0,20817.0,-31.325359081519913,True,R,2017_remedial
2018,house,46.0,8445.0,13341.0,21786.0,-22.473147893142386,True,R,2017_remedial
2018,house,47.0,7721.0,9170.0,16891.0,-8.578532946539577,True,R,2017_remedial
2018,house,48.0,7832.0,14789.0,22621.0,-30.754608549577824,True,R,2017_remedial
2018,house,49.0,0.0,10794.0,10794.0,-100.0,False,R,2017_remedial
2018,house,50.0,0.0,14412.0,14412.0,-100.0,False,R,2017_remedial
2018,house,51.0,3174.0,15390.0,18564.0,-65.80478345184227,True,R,2017_remedial
2018,house,52.0,13284.0,0.0,13284.0,100.0,False,D,2017_remedial
2018,house,53.0,8375.0,0.0,8375.0,100.0,False,D,2017_remedial
2018,house,54.0,13287.0,0.0,13287.0,100.0,False,D,2017_remedial
2018,house,55.0,13109.0,0.0,13109.0,100.0,False,D,2017_remedial
2018,house,56.0,13769.0,0.0,13769.0,100.0,False,D,2017_remedial
2018,house,57.0,12831.0,0.0,12831.0,100.0,False,D,2017_remedial
2018,house,58.0,12498.0,0.0,12498.0,100.0,False,D,2017_remedial
2018,house,59.0,12036.0,0.0,12036.0,100.0,False,D,2017_remedial
2018,house,60.0,14432.0,0.0,14432.0,100.0,False,D,2017_remedial
2018,house,61.0,6491.0,12407.0,18898.0,-31.30489998941687,True,R,2017_remedial
2018,house,62.0,5265.0,11282.0,16547.0,-36.363086964404424,True,R,2017_remedial
2018,house,63.0,0.0,10239.0,10239.0,-100.0,False,R,2017_remedial
2018,house,64.0,4022.0,13030.0,17052.0,-52.82664790053953,True,R,2017_remedial
2018,house,65.0,9010.0,10095.0,19105.0,-5.679141585972259,True,R,2017_remedial
2018,house,66.0,4008.0,10431.0,14439.0,-44.48369000623312,True,R,2017_remedial
2018,house,67.0,11239.0,0.0,11239.0,100.0,False,D,2017_remedial
2018,house,68.0,10382.0,0.0,10382.0,100.0,False,D,2017_remedial
2018,house,69.0,12867.0,0.0,12867.0,100.0,False,D,2017_remedial
2018,house,70.0,11541.0,0.0,11541.0,100.0,False,D,2017_remedial
2018,house,71.0,12400.0,0.0,12400.0,100.0,False,D,2017_remedial
2018,house,72.0,12811.0,0.0,12811.0,100.0,False,D,2017_remedial
2018,house,73.0,5772.0,12913.0,18685.0,-38.21782178217822,True,R,2017_remedial
2018,house,74.0,6160.0,9449.0,15609.0,-21.071176885130374,True,R,2017_remedial
2018,house,75.0,0.0,13229.0,13229.0,-100.0,False,R,2017_remedial
2018,house,76.0,11681.0,0.0,11681.0,100.0,False,D,2017_remedial
2018,house,77.0,10638.0,0.0,10638.0,100.0,False,D,2017_remedial
2018,house,78.0,9506.0,0.0,9506.0,100.0,False,D,2017_remedial
2018,house,79.0,7015.0,9717.0,16732.0,-16.14869710733923,True,R,2017_remedial
2018,house,80.0,3407.0,8506.0,11913.0,-42.801981029127845,True,R,2017_remedial
2018,house,81.0,4696.0,12823.0,17519.0,-46.38963411153605,True,R,2017_remedial
2018,house,82.0,11411.0,0.0,11411.0,100.0,False,D,2017_remedial
2018,house,83.0,8940.0,5142.0,14082.0,26.970600766936514,True,D,2017_remedial
2018,house,84.0,9962.0,0.0,9962.0,100.0,False,D,2017_remedial
2018,house,85.0,7315.0,6266.0,13581.0,7.724026213091819,True,D,2017_remedial
2018,house,86.0,3238.0,11226.0,14464.0,-55.22676991150443,True,R,2017_remedial
2018,house,87.0,0.0,13835.0,13835.0,-100.0,False,R,2017_remedial
2018,house,88.0,4793.0,11500.0,16293.0,-41.164917449211316,True,R,2017_remedial
2018,house,89.0,5348.0,7804.0,13152.0,-18.67396593673966,True,R,2017_remedial
2018,house,90.0,6051.0,11063.0,17114.0,-29.285964707257218,True,R,2017_remedial
2018,house,91.0,0.0,11445.0,11445.0,-100.0,False,R,2017_remedial
2018,house,92.0,0.0,11912.0,11912.0,-100.0,False,R,2017_remedial
2018,house,93.0,0.0,11974.0,11974.0,-100.0,False,R,2017_remedial
2018,house,94.0,6257.0,15302.0,21559.0,-41.95463611484763,True,R,2017_remedial
2018,house,95.0,0.0,17008.0,17008.0,-100.0,False,R,2017_remedial
2018,house,96.0,5019.0,13699.0,18718.0,-46.37247569184742,True,R,2017_remedial
2018,house,97.0,8740.0,4605.0,13345.0,30.985387785687525,True,D,2017_remedial
2018,house,98.0,9674.0,0.0,9674.0,100.0,False,D,2017_remedial
2018,house,99.0,11794.0,4270.0,16064.0,46.83764940239044,True,D,2017_remedial
2018,house,100.0,0.0,12086.0,12086.0,-100.0,False,R,2017_remedial
2018,house,101.0,0.0,10274.0,10274.0,-100.0,False,R,2017_remedial
2018,house,102.0,0.0,11048.0,11048.0,-100.0,False,R,2017_remedial
2018,house,103.0,8818.0,0.0,8818.0,100.0,False,D,2017_remedial
2018,house,104.0,4695.0,10152.0,14847.0,-36.7548999797939,True,R,2017_remedial
2018,house,105.0,0.0,10176.0,10176.0,-100.0,False,R,2017_remedial
2018,senate,1.0,15830.0,33141.0,48971.0,-35.34949255681934,True,R,2017_remedial
2018,senate,2.0,26911.0,31997.0,58908.0,-8.633801860528282,True,R,2017_remedial
2018,senate,3.0,0.0,37295.0,37295.0,-100.0,False,R,2017_remedial
2018,senate,4.0,0.0,39817.0,39817.0,-100.0,False,R,2017_remedial
2018,senate,5.0,0.0,42404.0,42404.0,-100.0,False,R,2017_remedial
2018,senate,6.0,21796.0,22683.0,44479.0,-1.9941995098810674,True,R,2017_remedial
2018,senate,7.0,24363.0,30080.0,54443.0,-10.50089083996106,True,R,2017_remedial
2018,senate,8.0,0.0,37913.0,37913.0,-100.0,False,R,2017_remedial
2018,senate,9.0,0.0,35192.0,35192.0,-100.0,False,R,2017_remedial
2018,senate,10.0,0.0,25902.0,25902.0,-100.0,False,R,2017_remedial
2018,senate,11.0,11411.0,36192.0,47603.0,-52.057643425834506,True,R,2017_remedial
2018,senate,12.0,15010.0,27416.0,42426.0,-29.241502852024702,True,R,2017_remedial
2018,senate,13.0,12839.0,31614.0,44453.0,-42.23561964321868,True,R,2017_remedial
2018,senate,14.0,13171.0,34953.0,48124.0,-45.26223921536032,True,R,2017_remedial
2018,senate,15.0,0.0,44792.0,44792.0,-100.0,False,R,2017_remedial
2018,senate,16.0,21851.0,37068.0,58919.0,-25.826982806904393,True,R,2017_remedial
2018,senate,17.0,0.0,45964.0,45964.0,-100.0,False,R,2017_remedial
2018,senate,18.0,39819.0,0.0,39819.0,100.0,False,D,2017_remedial
2018,senate,19.0,38668.0,0.0,38668.0,100.0,False,D,2017_remedial
2018,senate,20.0,36478.0,0.0,36478.0,100.0,False,D,2017_remedial
2018,senate,21.0,16005.0,33368.0,49373.0,-35.16699410609037,True,R,2017_remedial
2018,senate,22.0,0.0,34507.0,34507.0,-100.0,False,R,2017_remedial
2018,senate,23.0,29920.0,0.0,29920.0,100.0,False,D,2017_remedial
2018,senate,24.0,37394.0,0.0,37394.0,100.0,False,D,2017_remedial
2018,senate,25.0,20866.0,33029.0,53895.0,-22.567956211151312,True,R,2017_remedial
2018,senate,26.0,31973.0,7863.0,39836.0,60.523144894065666,True,D,2017_remedial
2018,senate,27.0,20586.0,29741.0,50327.0,-18.191030659486955,True,R,2017_remedial
2018,senate,28.0,28442.0,0.0,28442.0,100.0,False,D,2017_remedial
2018,senate,29.0,0.0,34273.0,34273.0,-100.0,False,R,2017_remedial
2018,senate,30.0,0.0,35256.0,35256.0,-100.0,False,R,2017_remedial
2018,senate,31.0,0.0,33137.0,33137.0,-100.0,False,R,2017_remedial
2018,senate,32.0,15193.0,45726.0,60919.0,-50.12065201332918,True,R,2017_remedial
2018,senate,33.0,34995.0,0.0,34995.0,100.0,False,D,2017_remedial
2018,senate,34.0,0.0,35093.0,35093.0,-100.0,False,R,2017_remedial
2018,senate,35.0,13896.0,29046.0,42942.0,-35.28014531228168,True,R,2017_remedial
2022,house,1.0,0.0,10360.0,10360.0,-100.0,False,R,2021_enacted
2022,house,2.0,0.0,11233.0,11233.0,-100.0,False,R,2021_enacted
2022,house,3.0,4241.0,8023.0,12264.0,-30.8382257012394,True,R,2021_enacted
2022,house,4.0,0.0,11236.0,11236.0,-100.0,False,R,2021_enacted
2022,house,5.0,0.0,12332.0,12332.0,-100.0,False,R,2021_enacted
2022,house,6.0,0.0,11052.0,11052.0,-100.0,False,R,2021_enacted
2022,house,7.0,3133.0,11225.0,14358.0,-56.358824348795096,True,R,2021_enacted
2022,house,8.0,0.0,7234.0,7234.0,-100.0,False,R,2021_enacted
2022,house,9.0,0.0,11041.0,11041.0,-100.0,False,R,2021_enacted
2022,house,10.0,6608.0,7581.0,14189.0,-6.857424765663542,True,R,2021_enacted
2022,house,11.0,0.0,12552.0,12552.0,-100.0,False,R,2021_enacted
2022,house,12.0,2030.0,11958.0,13988.0,-70.97512153274235,True,R,2021_enacted
2022,house,13.0,0.0,11422.0,11422.0,-100.0,False,R,2021_enacted
2022,house,14.0,0.0,13396.0,13396.0,-100.0,False,R,2021_enacted
2022,house,15.0,6166.0,10818.0,16984.0,-27.39048516250589,True,R,2021_enacted
2022,house,16.0,0.0,13174.0,13174.0,-100.0,False,R,2021_enacted
2022,house,17.0,0.0,12850.0,12850.0,-100.0,False,R,2021_enacted
2022,house,18.0,0.0,10783.0,10783.0,-100.0,False,R,2021_enacted
2022,house,19.0,8721.0,0.0,8721.0,100.0,False,D,2021_enacted
2022,house,20.0,0.0,14816.0,14816.0,-100.0,False,R,2021_enacted
2022,house,21.0,0.0,12386.0,12386.0,-100.0,False,R,2021_enacted
2022,house,22.0,0.0,12984.0,12984.0,-100.0,False,R,2021_enacted
2022,house,23.0,0.0,10980.0,10980.0,-100.0,False,R,2021_enacted
2022,house,24.0,0.0,11285.0,11285.0,-100.0,False,R,2021_enacted
2022,house,25.0,7837.0,10813.0,18650.0,-15.95710455764075,True,R,2021_enacted
2022,house,26.0,1078.0,8258.0,9336.0,-76.90659811482433,True,R,2021_enacted
2022,house,27.0,1583.0,13150.0,14733.0,-78.51082603678816,True,R,2021_enacted
2022,house,28.0,0.0,6566.0,6566.0,-100.0,False,R,2021_enacted
2022,house,29.0,0.0,12612.0,12612.0,-100.0,False,R,2021_enacted
2022,house,30.0,0.0,12325.0,12325.0,-100.0,False,R,2021_enacted
2022,house,31.0,0.0,11418.0,11418.0,-100.0,False,R,2021_enacted
2022,house,32.0,5519.0,4389.0,9908.0,11.404925312878483,True,D,2021_enacted
2022,house,33.0,3571.0,9534.0,13105.0,-45.50171690194582,True,R,2021_enacted
2022,house,34.0,0.0,12222.0,12222.0,-100.0,False,R,2021_enacted
2022,house,35.0,0.0,10880.0,10880.0,-100.0,False,R,2021_enacted
2022,house,36.0,0.0,12449.0,12449.0,-100.0,False,R,2021_enacted
2022,house,37.0,0.0,11937.0,11937.0,-100.0,False,R,2021_enacted
2022,house,38.0,0.0,9162.0,9162.0,-100.0,False,R,2021_enacted
2022,house,39.0,0.0,11224.0,11224.0,-100.0,False,R,2021_enacted
2022,house,40.0,2221.0,10772.0,12993.0,-65.81236050180867,True,R,2021_enacted
2022,house,41.0,3203.0,10897.0,14100.0,-54.56737588652482,True,R,2021_enacted
2022,house,42.0,0.0,12336.0,12336.0,-100.0,False,R,2021_enacted
2022,house,43.0,3760.0,12751.0,16511.0,-54.45460602022894,True,R,2021_enacted
2022,house,44.0,0.0,11396.0,11396.0,-100.0,False,R,2021_enacted
2022,house,45.0,0.0,12060.0,12060.0,-100.0,False,R,2021_enacted
2022,house,46.0,0.0,12656.0,12656.0,-100.0,False,R,2021_enacted
2022,house,47.0,4816.0,8590.0,13406.0,-28.15157392212442,True,R,2021_enacted
2022,house,48.0,0.0,12518.0,12518.0,-100.0,False,R,2021_enacted
2022,house,49.0,0.0,10604.0,10604.0,-100.0,False,R,2021_enacted
2022,house,50.0,0.0,12720.0,12720.0,-100.0,False,R,2021_enacted
2022,house,51.0,0.0,14025.0,14025.0,-100.0,False,R,2021_enacted
2022,house,52.0,10229.0,0.0,10229.0,100.0,False,D,2021_enacted
2022,house,53.0,5748.0,0.0,5748.0,100.0,False,D,2021_enacted
2022,house,54.0,9798.0,0.0,9798.0,100.0,False,D,2021_enacted
2022,house,55.0,10018.0,0.0,10018.0,100.0,False,D,2021_enacted
2022,house,56.0,8986.0,0.0,8986.0,100.0,False,D,2021_enacted
2022,house,57.0,9221.0,4752.0,13973.0,31.983110284119373,True,D,2021_enacted
2022,house,58.0,8385.0,0.0,8385.0,100.0,False,D,2021_enacted
2022,house,59.0,8859.0,0.0,8859.0,100.0,False,D,2021_enacted
