specification,mae,max_abs_adjustment,mean_abs_adjustment,base_mae,mae_gain_vs_base
poll_ramp_plus_regional_100,10.320217748945309,5.733087834156694,1.105444745768226,9.857008882273425,-0.4632088666718843
poll_ramp_plus_regional_25,9.972811098941396,1.4332719585391736,0.2763611864420565,9.857008882273425,-0.11580221666797108
poll_ramp_plus_regional_50,10.088613315609365,2.866543917078347,0.552722372884113,9.857008882273425,-0.23160443333594039
poll_ridge_plus_regional_100,11.083144715155345,5.733087834156694,1.105444745768226,10.639296563673778,-0.44384815148156775
poll_ridge_plus_regional_25,10.728972250593635,1.4332719585391736,0.2763611864420565,10.639296563673778,-0.08967568691985761
poll_ridge_plus_regional_50,10.818647937513491,2.866543917078347,0.552722372884113,10.639296563673778,-0.17935137383971345
