cycle,chamber,district,legislative_dem_margin,statewide_index_margin,basic_polling_baseline,basic_baseline_source,regional_features_available,canonical_finance_complete,canonical_log_fundraising_ratio_d_to_r,expected_legislative_dem_margin_cycle_holdout,cmo_cycle_holdout,expected_legislative_dem_margin_random_oof,cmo_random_oof,expected_legislative_dem_margin_district_grouped,cmo_district_grouped,expected_legislative_dem_margin_final,cmo_final,cmo_stability_low,cmo_stability_high
1994,house,1,19.779417727678208,-10.834593825712002,0.0234780158846421,prior_presidential,0.0,0,,3.2858926539722613,16.493525073705946,3.380100880099434,16.399316847578774,3.4054134425433578,16.374004285134852,3.461045955558211,16.318371772119995,14.850660484377507,18.136389663034386
1994,house,3,33.8011088011088,11.9938709758761,19.32716970240104,prior_presidential,0.0,0,,22.823835435803687,10.977273365305116,22.95751503124818,10.843593769860622,22.975015492165703,10.8260933089431,23.031074300744997,10.770034500363806,9.334408775976677,12.620137954633556
1994,house,4,-29.646266142616508,-28.359739287255685,-15.774621307005514,prior_presidential,0.0,0,,-12.788658548489089,-16.85760759412742,-12.580399915636686,-17.06586622697982,-12.33976276857296,-17.306503374043547,-12.668219922677801,-16.978046219938705,-18.50047218345586,-15.21474300479898
1994,house,6,-2.73920631307383,-24.48941040537565,-23.05528691729972,prior_presidential,0.0,0,,-20.143510849372653,17.404304536298824,-20.073089844546903,17.333883531473074,-19.98678097822135,17.24757466514752,-20.002685318880815,17.263479005806985,15.761439946970384,19.047169125627263
1994,house,7,4.624228590751543,7.499153168575934,15.794245841577087,prior_presidential,0.0,0,,19.554482749270903,-14.93025415851936,19.794245841577087,-15.170017250825545,19.794245841577087,-15.170017250825545,19.77657283421374,-15.152344243462199,-16.5731187478478,-13.287389569190921
1994,house,8,52.66078413535887,-23.45072452452538,-16.541311801791835,prior_presidential,0.0,0,,-13.1250384969548,65.78582263231367,-12.835083409638214,65.49586754499708,-13.133632443469278,65.79441657882815,-12.936029517871608,65.59681365323047,64.14295804298523,67.42868722164211
1994,house,12,4.335786635575311,-12.6491004727303,-15.310655898706926,prior_presidential,0.0,0,,-11.54406882079664,15.879855456371953,-11.403897666626952,15.739684302202264,-11.636880100759699,15.972666736335011,-11.401220047906792,15.737006683482104,14.236990867043513,17.522720045700392
1994,house,15,-40.48966787151333,-42.72065515490464,-18.043910357655257,prior_presidential,0.0,0,,-14.703991337571754,-25.78567653394158,-14.651648851193396,-25.838019020319937,-14.618189819623304,-25.87147805189003,-14.569784830500748,-25.919883041012586,-27.42854112327002,-24.14281194461314
1994,house,17,24.43504884093891,6.516887913170951,-5.164061471836247,prior_presidential,0.0,0,,-1.3332423573244165,25.768291198263327,-1.1640614718362468,25.59911031277516,-1.1640614718362468,25.59911031277516,-1.1784533185057864,25.6135021594447,24.125426608934887,27.411155787591767
1994,house,19,75.31160115052732,49.71640690257392,23.6438976760469,prior_presidential,0.0,0,,26.6428108043056,48.668790346221726,26.998209171501014,48.313391979026306,27.012087490848053,48.29951365967927,26.990978861229134,48.320622289298186,47.02592575689329,50.311654935550166
1994,house,26,17.011539992041385,-4.310487465794354,-6.321686525113438,prior_presidential,0.0,0,,-2.600652780516758,19.612192772558142,-2.4277733037005857,19.43931329574197,-2.455101161799054,19.46664115384044,-2.462987204308479,19.474527196349865,17.969328183229702,21.255057361886582
1994,house,27,8.452162829602486,-18.49110022004376,-24.093608103388053,prior_presidential,0.0,0,,-20.30097028799819,28.753133117600676,-20.246064845655148,28.698227675257634,-20.162531665985988,28.614694495588473,-20.15143445242051,28.603597282022996,27.110268528272236,30.395997706929116
1994,house,28,33.98559103442142,13.440890360439212,8.37462221263277,prior_presidential,0.0,0,,12.081688179976204,21.903902854445214,12.327606763254403,21.657984271167017,12.157962644279113,21.827628390142305,12.299763273669004,21.685827760752414,20.261038265116774,23.546767443773653
1994,house,29,48.27875734676742,13.762558238003876,14.816197418308027,prior_presidential,0.0,0,,18.46762343866037,29.81113390810705,18.721225707232534,29.557531639534886,18.81619741830803,29.46255992845939,18.69702151908952,29.5817358276779,28.16826931877861,31.45399849743549
1994,house,30,8.610295254289689,-7.248774903531041,-21.84224415232079,prior_presidential,0.0,0,,-18.227613156763038,26.837908411052727,-18.05693489538713,26.66723014967682,-18.09795016003876,26.70824541432845,-18.08426830010599,26.69456355439568,25.195043821724287,28.480773000381166
1994,house,32,33.91329991153052,49.25700839311728,16.849555134393572,prior_presidential,0.0,0,,20.464521092392257,13.448778819138266,20.827886007483105,13.085413904047417,20.849555134393572,13.06374477713695,20.84063014865984,13.072669762870682,11.805914229809826,15.091643408466705
1994,house,33,24.578212872318268,-9.461517835592058,-9.461517835592058,same_cycle_statewide_fallback,0.0,0,,-5.917472610844011,30.49568548316228,-5.749849991991534,30.3280628643098,-5.658382688143254,30.236595560461524,-5.671747117023363,30.249959989341633,28.85282089383384,32.138550072490716
1994,house,35,-3.633587786259542,-7.430768070392073,-19.232914048672026,prior_presidential,0.0,0,,-15.614515700340126,11.980927914080585,-15.405040767509568,11.771452981250027,-15.263779107599154,11.630191321339613,-15.408513508574076,11.774925722314535,10.338063324752145,13.623792503409025
1994,house,36,-12.564183170910615,-10.532809469925606,-17.471320278235673,prior_presidential,0.0,0,,-14.156464729555216,1.5922815586446006,-13.882386948595723,1.3182037776851079,-13.840328946995104,1.2761457760844888,-13.977922385239737,1.4137392143291212,-0.05058303068383907,3.2351461479730403
1994,house,40,-25.43056856669309,-31.47547522557591,-18.675064049970366,prior_presidential,0.0,0,,-15.602155577309647,-9.828412989383443,-15.453799378768021,-9.976769187925068,-15.337010989071025,-10.093557577622065,-15.468964655678269,-9.961603911014821,-11.471277578711883,-8.185548400055003
1994,house,42,36.36920251033216,-13.500368336444248,-28.66810048639233,prior_presidential,0.0,0,,-24.97710931405898,61.34631182439114,-24.865354179875254,61.23455669020741,-25.006817568994748,61.376020079326906,-24.78707587279626,61.156278383128424,59.7034472350627,62.989176413719576
1994,house,43,-46.25081034358568,-40.44313044442177,-8.599645192939754,prior_presidential,0.0,0,,-5.932789495433358,-40.318020848152315,-5.874505044074533,-40.376305299511145,-5.50762619895206,-40.74318414463362,-5.852607771133032,-40.39820257245265,-41.960885437480755,-38.675156258823876
1994,house,46,-68.82014304820608,-58.322132280277074,-38.70042197014753,prior_presidential,0.0,0,,-36.39757184296897,-32.422571205237105,-36.327539392468445,-32.49260365573763,-36.014817169198345,-32.80532587900773,-36.40037676269085,-32.41976628551523,-34.065435794565545,-30.779706615908665
1994,house,48,-66.78543390301347,-58.67220329456577,-28.70655048396529,prior_presidential,0.0,0,,-26.252427054056092,-40.53300684895738,-26.22348632459751,-40.56194757841596,-26.27229888270042,-40.51313502031305,-26.22681171529903,-40.55862218771444,-42.17587143828582,-38.89014225962894
1994,house,49,-5.942655774467403,-28.003213100741284,-28.003213100741284,same_cycle_statewide_fallback,0.0,0,,-24.33831394520567,18.395658170738265,-24.15319683883053,18.210541064363127,-24.174310570141966,18.23165479567456,-24.16651978181818,18.223864007350777,16.752793581409826,20.038522760066705
1994,house,50,-59.40191776369251,-50.51974361021321,-26.219003462899664,prior_presidential,0.0,0,,-22.582472212288412,-36.8194455514041,-22.29679625039345,-37.10512151329906,-22.421001839949767,-36.98091592374274,-22.43608573772191,-36.9658320259706,-38.46231014073254,-35.17658096207566
1994,house,53,32.34308688854144,55.14292193019486,-0.5979406128514565,prior_presidential,0.0,0,,1.7237739402524337,30.619312948289007,2.054268570705879,30.288818317835563,1.924419650127232,30.418667238414212,2.0406124500409675,30.302474438500475,28.976448358960567,32.26217753761745
