cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,acs_vintage,NAME,B03002_001E,B15003_001E,nonwhite_share,college_share,white_college_share,C15002H_001E,white_college_method,dem_candidate_spending,rep_candidate_spending,log_spending_ratio_d_to_r,spending_constant,dem_finance_matched,rep_finance_matched,finance_complete
2014,house,98,6134.0,3276.0,9410.0,30.37194473963868,True,D,2012_enacted,27.38418441550789,3,27.40892883417653,2,True,complete_core_expanded,2.987760324130793,2.9630159054621465,1,"Napoleon Bracy, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running,13567.601609214958,8006.344373598293,21573.945982813253,25.777654398722447,0.4217663962039238,True,,,,,,,,,,,,,,,2014,"State House District 98 (2014), Alabama",44509,29518,0.614370127389966,0.1264652076698963,0.1501706484641638,11720,acs_c15002h_white_nh_bachelors_plus_direct,129972.6,19512.03,1.8748296503065087,500.0,True,True,True
2014,house,99,7586.0,0.0,7586.0,100.0,False,D,2012_enacted,38.65731924622013,3,38.87892712550263,2,True,complete_core_expanded,61.34268075377987,61.12107287449737,1,James E. Buskey,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,15869.005276587734,10227.09728780474,26096.102564392477,21.619734114937327,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State House District 99 (2014), Alabama",44982,29108,0.7059268151705127,0.1789198845678164,0.2278506356992692,9989,acs_c15002h_white_nh_bachelors_plus_direct,41678.0,0.0,,500.0,True,False,False
2014,house,100,0.0,7878.0,7878.0,-100.0,False,R,2012_enacted,-53.82781640589095,3,-52.432283392883534,2,True,complete_core_expanded,-46.17218359410905,-47.56771660711647,1,Victor Gaston,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,4648.204903223171,10223.829727412793,14872.034630635964,-37.49066595571257,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State House District 100 (2014), Alabama",47047,30977,0.2634811996514123,0.3828647060722471,0.3906915903624625,23699,acs_c15002h_white_nh_bachelors_plus_direct,0.0,12474.67,,500.0,False,True,False
2014,house,101,0.0,7382.0,7382.0,-100.0,False,R,2012_enacted,-45.68655745123718,3,-43.95485402785384,2,True,complete_core_expanded,-54.31344254876282,-56.04514597214616,0,,,,,False,False,True,open,9490.379771350252,16589.106907387668,26079.48667873792,-27.219581518162567,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State House District 101 (2014), Alabama",45354,28750,0.2686863341711867,0.3829217391304347,0.4218269359368731,22431,acs_c15002h_white_nh_bachelors_plus_direct,0.0,147072.41,,500.0,False,True,False
2014,house,102,0.0,6688.0,6688.0,-100.0,False,R,2012_enacted,-58.16492029034257,3,-57.08869706157795,2,True,complete_core_expanded,-41.83507970965743,-42.91130293842205,0,,,,,False,False,True,open,5325.936019668397,13404.5799784576,18730.515998126,-43.13092047008997,0.4217663962039238,True,,,,,,,,,,,,,,,2014,"State House District 102 (2014), Alabama",45323,29498,0.181960593958917,0.1214658620923452,0.1118180372196596,25148,acs_c15002h_white_nh_bachelors_plus_direct,0.0,430371.18,,500.0,False,True,False
2014,house,103,5608.0,2065.0,7673.0,46.17489899648117,True,D,2012_enacted,38.79317965399087,3,39.136044803412645,2,True,complete_core_expanded,7.3817193424903,7.038854193068524,0,,,,,False,False,True,open,7981.784956755038,4799.372510525327,12781.157467280364,24.899250747646725,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State House District 103 (2014), Alabama",42728,25981,0.7192005242463958,0.1529579307955814,0.21137860304437,9263,acs_c15002h_white_nh_bachelors_plus_direct,74045.27,2539.02,3.199871496821899,500.0,True,True,True
2014,house,104,0.0,7745.0,7745.0,-100.0,False,R,2012_enacted,-48.93429987179488,3,-47.03567518254806,2,True,complete_core_expanded,-51.06570012820512,-52.96432481745194,0,,,,,False,False,True,open,6882.882884391308,15238.04266546827,22120.925549859578,-37.77038968032692,0.421766396203924,True,,,,,,,,,,,,,,,2014,"State House District 104 (2014), Alabama",48105,32656,0.2406194782247167,0.2337395884370406,0.2208387942332896,25942,acs_c15002h_white_nh_bachelors_plus_direct,0.0,21709.03,,500.0,False,True,False
2014,house,105,0.0,6227.0,6227.0,-100.0,False,R,2012_enacted,-62.41208178069338,3,-60.7070113500176,2,True,complete_core_expanded,-37.58791821930662,-39.292988649982405,0,,,,,False,False,True,open,3674.738686611162,9121.127813408755,12795.866500019918,-42.56366012250218,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State House District 105 (2014), Alabama",42119,28238,0.190721527101783,0.1151285501806076,0.1215471990362275,23242,acs_c15002h_white_nh_bachelors_plus_direct,0.0,4359.07,,500.0,False,True,False
2014,senate,1,13704.0,22982.0,36686.0,-25.290301477402824,True,R,2012_enacted,-35.45808114300732,3,-35.97883967623193,2,True,complete_core_expanded,10.167779665604495,10.688538198829104,0,,,,,False,False,True,open,19302.711423606823,40711.85487317459,60014.56629678141,-35.673245297976834,0.2853320931070856,True,,,,,,,,,,,,,,,2014,"State Senate District 1 (2014), Alabama",139729,95890,0.1836483478733834,0.2173115027635832,0.2168302390546587,80902,acs_c15002h_white_nh_bachelors_plus_direct,53541.35,450165.93,-2.1209768390429247,500.0,True,True,True
2014,senate,2,0.0,24936.0,24936.0,-100.0,False,R,2012_enacted,-36.22783502437891,3,-36.481699713128485,2,True,complete_core_expanded,-63.77216497562109,-63.51830028687152,1,Bill Holtzclaw,R,prior_winner_match,1.0,False,True,False,incumbent_running,23473.36958012798,36286.07081019544,59759.44039032342,-21.440463877138598,0.1740691572175213,True,,,,,,,,,,,,,,,2014,"State Senate District 2 (2014), Alabama",142462,92690,0.3599977537869747,0.4187398856403064,0.4546948508087903,62068,acs_c15002h_white_nh_bachelors_plus_direct,0.0,180865.17,,500.0,False,True,False
2014,senate,3,0.0,26906.0,26906.0,-100.0,False,R,2012_enacted,-43.99879961515253,3,-44.82458318409248,2,True,complete_core_expanded,-56.00120038484747,-55.175416815907525,1,Arthur Orr,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,17043.624238067674,40538.601518136406,57582.22575620408,-40.80248196647264,0.2797592590888128,True,,,,,,,,,,,,,,,2014,"State Senate District 3 (2014), Alabama",138784,95118,0.2526083698409038,0.2367690657919636,0.2514881947695806,74755,acs_c15002h_white_nh_bachelors_plus_direct,0.0,18015.93,,500.0,False,True,False
2014,senate,4,8875.0,24750.0,33625.0,-47.21189591078067,True,R,2012_enacted,-45.12889221571972,3,-52.40907002049961,2,True,complete_core_expanded,-2.0830036950609454,5.197174109718944,1,Paul Bussman,R,prior_winner_match,1.0,False,True,False,incumbent_running,11014.542553966685,45306.29163605466,56320.83419002134,-60.88643674273494,0.2459425055808801,True,,,,,,,,,,,,,,,2014,"State Senate District 4 (2014), Alabama",134655,92830,0.0940626044335524,0.1317677474954217,0.1325065274151436,85792,acs_c15002h_white_nh_bachelors_plus_direct,117209.0,306800.0,-0.959608992203068,500.0,True,True,True
2014,senate,5,0.0,29611.0,29611.0,-100.0,False,R,2012_enacted,-49.27021912922788,3,-49.28822379228363,2,True,complete_core_expanded,-50.72978087077212,-50.71177620771637,1,Greg Reed,R,prior_winner_match,1.0,False,True,False,incumbent_running,13447.80218084142,43021.45016735835,56469.25234819977,-52.371240554346976,0.2185688211605273,True,,,,,,,,,,,,,,,2014,"State Senate District 5 (2014), Alabama",134069,93207,0.101328420440221,0.1345714377675496,0.136601399590019,84882,acs_c15002h_white_nh_bachelors_plus_direct,0.0,78363.51,,500.0,False,True,False
2014,senate,6,17574.0,17641.0,35215.0,-0.1902598324577595,True,R,2012_enacted,-18.006382818100366,3,-18.21114997940116,2,True,complete_core_expanded,17.816122985642608,18.0208901469434,1,"Roger Bedford, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running,18999.83038848614,33021.79259871662,52021.62298720276,-26.95410370737542,0.2745715954022871,True,,,,,,,,,,,,,,,2014,"State Senate District 6 (2014), Alabama",137305,92438,0.2294089800080113,0.156061360046734,0.167841041008612,74082,acs_c15002h_white_nh_bachelors_plus_direct,714042.38,300619.23,0.8641360105429822,500.0,True,True,True
2014,senate,7,12404.0,22873.0,35277.0,-29.67655979816878,True,R,2012_enacted,-28.347733770974525,3,-28.105726946981832,2,True,complete_core_expanded,-1.3288260271942534,-1.570832851186946,1,Paul L. Sanford,R,prior_winner_match,0.9230769230769232,False,True,False,incumbent_running,26314.305839711807,34559.02371845772,60873.32955816953,-13.5440560563841,0.1541831441294325,True,,,,,,,,,,,,,,,2014,"State Senate District 7 (2014), Alabama",139514,94915,0.3595123070086156,0.3507770110098509,0.4025633338330085,66710,acs_c15002h_white_nh_bachelors_plus_direct,7303.13,190401.8,-3.19723422445296,500.0,True,True,True
2014,senate,8,9322.0,24332.0,33654.0,-44.60093896713615,True,R,2012_enacted,-46.92100576436917,3,-45.56178331018852,2,True,complete_core_expanded,2.320066797233018,0.960844343052365,0,,,,,False,False,True,open,15237.369734398491,44177.90304466671,59415.2727790652,-48.708912635785005,0.2198282204901089,True,,,,,,,,,,,,,,,2014,"State Senate District 8 (2014), Alabama",138587,95946,0.1389019172072416,0.1803931378066829,0.183149148512987,84969,acs_c15002h_white_nh_bachelors_plus_direct,162358.68,350952.44,-0.769191565378736,500.0,True,True,True
2014,senate,9,0.0,22574.0,22574.0,-100.0,False,R,2012_enacted,-59.74939245771748,3,-58.7362369609134,2,True,complete_core_expanded,-40.25060754228252,-41.2637630390866,1,Clay Scofield,R,prior_winner_match,1.0,False,True,False,incumbent_running,3788.859203200501,12842.5070983801,16631.3663015806,-54.43718652459217,0.139976156767392,True,,,,,,,,,,,,,,,2014,"State Senate District 9 (2014), Alabama",140824,94155,0.1634309492700107,0.1839307524826084,0.1936838548517504,82867,acs_c15002h_white_nh_bachelors_plus_direct,0.0,18289.02,,500.0,False,True,False
2014,senate,10,16216.0,17378.0,33594.0,-3.458951003155325,True,R,2012_enacted,-33.2001483652247,3,-31.002760317072635,2,True,complete_core_expanded,29.74119736206937,27.54380931391731,1,Phil Williams,R,prior_winner_match,1.0,False,True,False,incumbent_running,15084.96706020442,38769.83291195745,53854.79997216187,-43.97911767195495,0.2525760640419822,True,,,,,,,,,,,,,,,2014,"State Senate District 10 (2014), Alabama",136812,94317,0.1901295208022688,0.1463574965276673,0.1524268051371891,79343,acs_c15002h_white_nh_bachelors_plus_direct,256283.34,4133.52,4.014915855895109,500.0,True,True,True
2014,senate,11,6981.0,24318.0,31299.0,-55.39154605578453,True,R,2012_enacted,-51.47226506232556,3,-49.69268046134214,2,True,complete_core_expanded,-3.919280993458969,-5.698865594442388,0,,,,,False,False,True,open,12907.70165629445,42005.53477140292,54913.23642769737,-52.98874189180367,0.1948060925123453,True,,,,,,,,,,,,,,,2014,"State Senate District 11 (2014), Alabama",138467,95050,0.2063018625376443,0.1641136244082062,0.1752214661702401,77890,acs_c15002h_white_nh_bachelors_plus_direct,6034.09,375813.03,-4.053388236438895,500.0,True,True,True
2014,senate,12,36062.0,47734.0,83796.0,-13.9290658265311,True,R,2012_enacted,-31.644053592993185,3,-28.877331614789547,2,True,complete_core_expanded,17.714987766462087,14.948265788258448,1,Del Marsh,R,prior_winner_match,1.0,False,True,False,incumbent_running,17287.113914566504,35042.906544130696,52330.0204586972,-33.93041407957867,0.1281502160052992,True,,,,,,,,,,,,,,,2014,"State Senate District 12 (2014), Alabama",133229,89614,0.2610092397300888,0.1675296270671993,0.1732569190450134,69446,acs_c15002h_white_nh_bachelors_plus_direct,0.0,1443159.04,,500.0,False,True,False
2014,senate,13,10424.0,16758.0,27182.0,-23.30218526966375,True,R,2012_enacted,-32.190764468319934,3,-29.94056067814548,2,True,complete_core_expanded,8.888579198656185,6.638375408481732,1,Gerald Dial,R,prior_winner_match,1.0,False,True,False,incumbent_running,19923.51878981969,40039.29828921825,59962.81707903794,-33.54708881152737,0.2464561040773338,True,,,,,,,,,,,,,,,2014,"State Senate District 13 (2014), Alabama",138368,93833,0.255507053654024,0.1582172583206334,0.1619790797307071,71892,acs_c15002h_white_nh_bachelors_plus_direct,153586.43,763837.51,-1.6014957798848135,500.0,True,True,True
2014,senate,14,0.0,25724.0,25724.0,-100.0,False,R,2012_enacted,-48.39594882416349,3,-46.27959856339372,2,True,complete_core_expanded,-51.60405117583651,-53.72040143660628,1,Cam Ward,R,prior_winner_match,1.0,False,True,False,incumbent_running,20183.88463307695,45892.21494442954,66076.0995775065,-38.90715474389802,0.368890171118836,False,,,,,,,,,,,,,,,2014,"State Senate District 14 (2014), Alabama",137841,90550,0.2249620940068629,0.2743235781336278,0.2893648123121052,72514,acs_c15002h_white_nh_bachelors_plus_direct,0.0,60726.51,,500.0,False,True,False
2014,senate,15,0.0,29498.0,29498.0,-100.0,False,R,2012_enacted,-49.27301815645068,3,-47.941974729905226,2,True,complete_core_expanded,-50.72698184354932,-52.05802527009477,1,Slade Blackwell,R,prior_winner_match,1.0,False,True,False,incumbent_running,16238.096237156198,34638.74638845804,50876.84262561424,-36.1670441829618,0.2680631644956237,True,,,,,,,,,,,,,,,2014,"State Senate District 15 (2014), Alabama",138906,93858,0.2146055605949347,0.4235227684374267,0.4762974018940945,75709,acs_c15002h_white_nh_bachelors_plus_direct,0.0,229557.03,,500.0,False,True,False
2014,senate,16,8284.0,28107.0,36391.0,-54.472259624632464,True,R,2012_enacted,-53.89091921482541,3,-52.52472232532713,2,True,complete_core_expanded,-0.5813404098070549,-1.947537299305332,1,"J.T. ""Jabo"" Waggoner",R,prior_winner_match,1.0,False,True,False,incumbent_running,16219.033886955433,28133.00623103681,44352.04011799225,-26.862287083944643,0.5196760661186861,True,,,,,,,,,,,,,,,2014,"State Senate District 16 (2014), Alabama",141359,95979,0.2500442136687441,0.5656654059742235,0.6071556445517113,75409,acs_c15002h_white_nh_bachelors_plus_direct,37241.33,38663.33,-0.0369850693548144,500.0,True,True,True
2014,senate,17,0.0,31105.0,31105.0,-100.0,False,R,2012_enacted,-63.53798502040479,3,-62.067756246069706,2,True,complete_core_expanded,-36.46201497959521,-37.93224375393029,0,,,,,False,False,True,open,28078.496742320465,54014.749915926106,82093.24665824657,-31.5936501836479,0.5552168299553343,True,,,,,,,,,,,,,,,2014,"State Senate District 17 (2014), Alabama",133829,92288,0.1230450799154144,0.1680175104022191,0.1699870073624945,83124,acs_c15002h_white_nh_bachelors_plus_direct,0.0,346697.65,,500.0,False,True,False
2014,senate,18,23195.0,0.0,23195.0,100.0,False,D,2012_enacted,46.03272378019124,3,46.50323524706948,2,True,complete_core_expanded,53.96727621980876,53.49676475293053,1,Rodger M. Smitherman,D,prior_winner_match,1.0,True,False,False,incumbent_running,45765.61308187229,33748.37653854828,79513.98962042056,15.1133613099924,0.7667621073027018,True,,,,,,,,,,,,,,,2014,"State Senate District 18 (2014), Alabama",137007,91892,0.6480690767625013,0.3102119879858965,0.5224203133441383,35169,acs_c15002h_white_nh_bachelors_plus_direct,53096.04,0.0,,500.0,True,False,False
2014,senate,19,27143.0,0.0,27143.0,100.0,False,D,2012_enacted,44.991250103216736,3,45.167661291422576,2,True,complete_core_expanded,55.008749896783264,54.832338708577424,1,Priscilla Dunn,D,prior_winner_match,1.0,True,False,False,incumbent_running,33554.06792251479,24459.38549124232,58013.4534137571,15.676850620162863,0.7667621073027016,True,,,,,,,,,,,,,,,2014,"State Senate District 19 (2014), Alabama",133355,89430,0.6981890442803045,0.1551045510455104,0.1492565886031523,31342,acs_c15002h_white_nh_bachelors_plus_direct,52267.18,0.0,,500.0,True,False,False
2014,senate,20,23368.0,0.0,23368.0,100.0,False,D,2012_enacted,39.46408842583034,3,39.57445573698792,2,True,complete_core_expanded,60.53591157416966,60.42554426301208,1,Linda Coleman,D,prior_winner_match,1.0,True,False,False,incumbent_running,28831.040807094687,21329.16931369016,50160.21012078485,14.9558215074063,0.7667621073027017,True,,,,,,,,,,,,,,,2014,"State Senate District 20 (2014), Alabama",134054,89243,0.7100571411520731,0.2015508219132032,0.2253653174705806,30932,acs_c15002h_white_nh_bachelors_plus_direct,19725.31,0.0,,500.0,True,False,False
2014,senate,21,12161.0,20179.0,32340.0,-24.79282622139765,True,R,2012_enacted,-37.79157132303044,3,-34.82711081016683,2,True,complete_core_expanded,12.998745101632789,10.03428458876918,1,Gerald Allen,R,prior_winner_match,1.0,False,True,False,incumbent_running,16834.39639393724,39267.140809674,56101.53720361124,-39.985971033771904,0.0782756837924512,True,,,,,,,,,,,,,,,2014,"State Senate District 21 (2014), Alabama",135720,83698,0.2081564986737401,0.274235943511195,0.2806291026036389,68097,acs_c15002h_white_nh_bachelors_plus_direct,0.0,570825.71,,500.0,False,True,False
2014,senate,22,11136.0,23065.0,34201.0,-34.879097102423906,True,R,2012_enacted,-41.812823422566886,3,-40.49516922163187,2,True,complete_core_expanded,6.933726320142981,5.616072119207964,0,,,,,False,False,True,open,18580.048205576477,39706.29262265626,58286.34082823274,-36.24561795590822,0.2502687955477368,True,,,,,,,,,,,,,,,2014,"State Senate District 22 (2014), Alabama",136534,92452,0.2728038437312318,0.1431229178384458,0.1589070130465292,69827,acs_c15002h_white_nh_bachelors_plus_direct,157911.08,282480.73,-0.5801853770231662,500.0,True,True,True
2014,senate,23,29306.0,0.0,29306.0,100.0,False,D,2012_enacted,28.7154672851739,3,31.19461157708121,2,True,complete_core_expanded,71.2845327148261,68.80538842291878,1,Hank Sanders,D,prior_winner_match,1.0,True,False,False,incumbent_running,36258.32099910442,18801.518824514907,55059.83982361933,31.70514522111081,0.2257383722623141,False,,,,,,,,,,,,,,,2014,"State Senate District 23 (2014), Alabama",131574,86492,0.6663930563789198,0.1238496045877075,0.1911764705882352,32844,acs_c15002h_white_nh_bachelors_plus_direct,109968.42,0.0,,500.0,True,False,False
2014,senate,24,26859.0,0.0,26859.0,100.0,False,D,2012_enacted,31.731634234723952,3,32.69649581439924,2,True,complete_core_expanded,68.26836576527604,67.30350418560076,1,Bobby Singleton,D,prior_winner_match,1.0,True,False,False,incumbent_running,37812.32768518182,18569.012505111903,56381.340190293726,34.13064520126951,0.1005567363001741,False,,,,,,,,,,,,,,,2014,"State Senate District 24 (2014), Alabama",140410,89138,0.6693611566127768,0.1715430007404249,0.2774113141015898,32897,acs_c15002h_white_nh_bachelors_plus_direct,98260.6,0.0,,500.0,True,False,False
2014,senate,25,0.0,29545.0,29545.0,-100.0,False,R,2012_enacted,-25.353343947936068,3,-19.760840276791555,2,True,complete_core_expanded,-74.64665605206393,-80.23915972320845,1,Dick L. Brewbaker,R,prior_winner_match,0.9333333333333332,False,True,False,incumbent_running,5411.0838996986495,15893.743333455272,21304.82723315392,-49.20321258200033,0.1700288720060704,False,,,,,,,,,,,,,,,2014,"State Senate District 25 (2014), Alabama",136207,94604,0.3046466040658703,0.3772779163671726,0.3949047369341024,68652,acs_c15002h_white_nh_bachelors_plus_direct,0.0,61521.47,,500.0,False,True,False
2014,senate,26,25166.0,0.0,25166.0,100.0,False,D,2012_enacted,59.96321929617522,3,61.847128276680486,2,True,complete_core_expanded,40.03678070382478,38.15287172331952,1,"Quinton T. Ross, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running,,,,,,False,,,,,,,,,,,,,,,2014,"State Senate District 26 (2014), Alabama",136139,82064,0.8250023872659561,0.2034144082667186,0.2912243053986899,17708,acs_c15002h_white_nh_bachelors_plus_direct,54637.71,0.0,,500.0,True,False,False
2014,senate,27,10358.0,19808.0,30166.0,-31.326659152688457,True,R,2012_enacted,-24.57792672037329,3,-20.80208210144749,2,True,complete_core_expanded,-6.748732432315162,-10.524577051240968,1,Tom Whatley,R,prior_winner_match,1.0,False,True,False,incumbent_running,19508.97561513985,30855.248581352414,50364.22419649227,-22.52843788866066,0.2211667103855197,True,,,,,,,,,,,,,,,2014,"State Senate District 27 (2014), Alabama",141923,85194,0.287437554166696,0.3145174542808179,0.3559532847658584,61907,acs_c15002h_white_nh_bachelors_plus_direct,0.0,694072.11,,500.0,False,True,False
2014,senate,28,22147.0,8020.0,30167.0,46.829316803129245,True,D,2012_enacted,22.545190809223488,3,23.41536974015668,2,True,complete_core_expanded,24.28412599390576,23.41394706297257,1,Billy Beasley,D,prior_winner_match,1.0,True,False,False,incumbent_running,32015.05025704805,23598.281086671315,55613.331343719365,15.134445225654106,0.2038936210994923,False,,,,,,,,,,,,,,,2014,"State Senate District 28 (2014), Alabama",141852,92306,0.6522925302427882,0.1437176348233051,0.1818819633485813,35633,acs_c15002h_white_nh_bachelors_plus_direct,152059.19999999998,11412.38,2.5499745219625978,500.0,True,True,True
2014,senate,29,0.0,16145.0,16145.0,-100.0,False,R,2012_enacted,-45.316582314458,3,-38.93874123875014,2,True,complete_core_expanded,-54.683417685542,-61.06125876124986,0,,,,,False,False,True,open,13762.099265299914,39646.815026684206,53408.91429198412,-48.46515999159564,0.3169524421192171,True,,,,,,,,,,,,,,,2014,"State Senate District 29 (2014), Alabama",139408,95942,0.2243343280156088,0.1884159179504284,0.2006077070645946,77669,acs_c15002h_white_nh_bachelors_plus_direct,0.0,325709.17,,500.0,False,True,False
2014,senate,30,2020.0,20896.0,22916.0,-82.3703962297085,True,R,2012_enacted,-35.29627821333924,3,-31.31663423687793,2,True,complete_core_expanded,-47.07411801636926,-51.05376199283057,0,,,,,False,False,True,open,16714.98216042552,40819.9256169582,57534.90777738372,-41.896205951698846,0.3342937170207507,True,,,,,,,,,,,,,,,2014,"State Senate District 30 (2014), Alabama",136155,91085,0.2803789798391539,0.181939946204095,0.2054438638443598,67746,acs_c15002h_white_nh_bachelors_plus_direct,547303.1,547303.1,0.0,500.0,True,True,True
2014,senate,31,8627.0,23066.0,31693.0,-45.558956236392895,True,R,2012_enacted,-39.933663504299005,3,-35.03313395522146,2,True,complete_core_expanded,-5.6252927320938895,-10.525822281171436,1,Jimmy W. Holley,R,prior_winner_match,1.0,False,True,False,incumbent_running,15579.112496984468,40194.90646438973,55774.0189613742,-44.13487574645232,0.1166768147675683,True,,,,,,,,,,,,,,,2014,"State Senate District 31 (2014), Alabama",139054,91199,0.2728436434766349,0.2082478974550159,0.229885222587735,69613,acs_c15002h_white_nh_bachelors_plus_direct,0.0,364784.34,,500.0,False,True,False
2014,senate,32,0.0,27837.0,27837.0,-100.0,False,R,2012_enacted,-61.120774012620416,3,-59.19795592640051,2,True,complete_core_expanded,-38.879225987379584,-40.80204407359949,1,Trip Pittman,R,prior_winner_match,1.0,False,True,False,incumbent_running,14629.793137928293,51741.61875377294,66371.41189170124,-55.91537765747745,0.2357760312005803,True,,,,,,,,,,,,,,,2014,"State Senate District 32 (2014), Alabama",145417,103090,0.1613910340606669,0.3150063051702396,0.3371384574183181,89616,acs_c15002h_white_nh_bachelors_plus_direct,0.0,72066.49,,500.0,False,True,False
2014,senate,33,23012.0,0.0,23012.0,100.0,False,D,2012_enacted,52.82013281521159,3,52.94451455552425,2,True,complete_core_expanded,47.179867184788414,47.05548544447575,1,Vivian Davis Figures,D,prior_winner_match,1.0,True,False,False,incumbent_running,41214.86431035772,20188.77876121606,61403.64307157378,34.24240728621439,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State Senate District 33 (2014), Alabama",136296,87352,0.7386937254211422,0.1744207344994963,0.3100439993931118,26364,acs_c15002h_white_nh_bachelors_plus_direct,70052.57,0.0,,500.0,True,False,False
2014,senate,34,0.0,22451.0,22451.0,-100.0,False,R,2012_enacted,-56.07736967179766,3,-54.67956168123565,2,True,complete_core_expanded,-43.92263032820234,-45.32043831876435,1,Rusty Glover,R,prior_winner_match,1.0,False,True,False,incumbent_running,17125.051363998118,38796.55636030374,55921.60772430185,-38.753365431029685,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State Senate District 34 (2014), Alabama",136467,89579,0.2183384994174415,0.2493218276605008,0.2478620765266966,72968,acs_c15002h_white_nh_bachelors_plus_direct,0.0,17871.71,,500.0,False,True,False
2014,senate,35,6862.0,19173.0,26035.0,-47.286345304397926,True,R,2012_enacted,-44.328491840269216,3,-42.66134801350046,2,True,complete_core_expanded,-2.95785346412871,-4.624997290897468,0,,,,,False,False,True,open,19116.94433503606,35100.4444480579,54217.38878309396,-29.48039452244112,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State Senate District 35 (2014), Alabama",135366,90464,0.2870809509034765,0.2231384860275911,0.2281584187624456,67795,acs_c15002h_white_nh_bachelors_plus_direct,39112.08,201028.87,-1.626798524310996,500.0,True,True,True
2018,house,1,0.0,7348.0,7348.0,-100.0,False,R,2017_remedial,-19.82038480894778,5,-18.28071015025893,2,True,complete_core_expanded,-80.17961519105222,-81.71928984974107,1,Phillip Pettus,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,6877.1685193938165,10863.605214000136,17740.77373339395,-22.47047820187537,0.4192440806460474,True,5407.080741906168,11519.651265046852,16926.732006953018,-36.111935373170766,0.3212332567171277,True,-13.641457171295396,,,,,,,,2018,"State House District 1 (2018), Alabama",44657,29252,0.2060147345321002,0.1986530835498427,0.2053814995453418,24194,acs_c15002h_white_nh_bachelors_plus_direct,0.0,90916.51,,500.0,False,True,False
2018,house,2,4798.0,13056.0,17854.0,-46.25294051753109,True,R,2017_remedial,-47.96248075858536,5,-45.21955761721452,2,True,complete_core_expanded,1.7095402410542704,-1.0333829003165675,1,Lynn Greer,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,4753.487582706454,12016.84164725231,16770.329229958763,-43.31074223379284,0.4290658730024704,True,3888.402011447306,14950.325670055025,18838.72768150233,-58.719059193521744,0.3028998757129389,True,-15.408316959728907,,,,,,,,2018,"State House District 2 (2018), Alabama",46325,33440,0.0998812736103615,0.2832834928229665,0.2819397559075565,30808,acs_c15002h_white_nh_bachelors_plus_direct,13118.57,99343.43,-1.9921689564475524,500.0,True,True,True
2018,house,3,8540.0,9448.0,17988.0,-5.047809650878364,True,R,2017_remedial,-12.176966175033195,5,-9.953748426512602,2,True,complete_core_expanded,7.129156524154832,4.905938775634239,0,,,,,False,False,True,open,8449.194099282347,11248.636645324485,19697.83074460683,-14.211933193753374,0.1526615465644412,True,7779.767801730871,13105.042047658577,20884.809849389447,-25.49831329244008,0.0529393030545638,True,-11.286380098686704,,,,,,,,2018,"State House District 3 (2018), Alabama",46264,32942,0.274533114300536,0.2025985064659098,0.222565687789799,24586,acs_c15002h_white_nh_bachelors_plus_direct,0.0,294060.47,,500.0,False,True,False
2018,house,4,4325.0,11074.0,15399.0,-43.82752126761478,True,R,2017_remedial,-40.924611451322576,5,-38.56750057725539,2,True,complete_core_expanded,-2.902909816292201,-5.26002069035939,0,,,,,False,False,True,open,6459.229665055657,18067.37121671515,24526.60088177081,-47.32878236008296,0.4600309705565559,True,4810.198587221064,14422.24113303422,19232.439720255286,-49.97827985229514,0.1599970657772424,True,-2.649497492212177,,,,,,,,2018,"State House District 4 (2018), Alabama",47879,31989,0.248543202656697,0.2889743349276313,0.3210728881482363,25203,acs_c15002h_white_nh_bachelors_plus_direct,0.0,121534.58,,500.0,False,True,False
