cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,acs_vintage,NAME,B03002_001E,B15003_001E,nonwhite_share,college_share,white_college_share,C15002H_001E,white_college_method,dem_candidate_spending,rep_candidate_spending,log_spending_ratio_d_to_r,spending_constant,dem_finance_matched,rep_finance_matched,finance_complete,incumbency_advantage_d,dem_incumbent_i,rep_incumbent_i,prior_pres_dem_margin,prior_pres_swing,pres_trend_available,expected_raw_overperformance_oof,war_residual_oof,expected_raw_overperformance_loco,war_residual_loco,expected_raw_overperformance_final,war_residual_final,selected_ridge_alpha,war_model_se,war_final_ci_low,war_final_ci_high
2014,house,83,5257.0,2752.0,8009.0,31.27731302284929,True,D,2012_enacted,22.802222775316547,3,24.22790745064985,2,True,complete_core_expanded,8.475090247532748,7.049405572199444,1,"George ""Tootie"" Bandy",D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running,11347.175118029916,7289.586185043012,18636.761303072926,21.771963846088795,0.2148629292724533,True,,,,,,,,,,,,,,,2014,"State House District 83 (2014), Alabama",50596,32307,0.635010672780457,0.1448912000495248,0.1847275031685678,12624,acs_c15002h_white_nh_bachelors_plus_direct,34722.56,17008.31,0.6990111610370896,500.0,True,True,1,1,1,0,21.771963846088795,,0,13.36475641320205,-4.889666165669302,6.748538431765176,1.7265518157675714,12.227687527178231,-3.7525972796454834,30,2.6792697745893506,-9.204719646262687,1.123655181859025
2014,house,84,7365.0,4316.0,11681.0,26.10221727591816,True,D,2012_enacted,24.055903234128284,3,26.346218555782016,2,True,complete_core_expanded,2.046314041789873,-0.2440012798638591,1,Berry Forte,D,prior_winner_match,1.0,True,False,False,incumbent_running,7980.361238766751,6750.329556121389,14730.69079488814,8.350128991046427,0.1697387012842288,False,,,,,,,,,,,,,,,2014,"State House District 84 (2014), Alabama",46420,32023,0.5956053425247738,0.1468944196358867,0.1970777158184513,14167,acs_c15002h_white_nh_bachelors_plus_direct,28808.66,6274.21,1.464760280691971,500.0,True,True,1,1,1,0,8.350128991046427,,0,13.069414449008248,-11.023100407218374,8.260670249952636,-6.214356208162762,13.243766584307727,-11.197452542517853,30,2.909981240671385,-16.92385229296873,-5.2924846851315595
2014,house,85,5777.0,3405.0,9182.0,25.833151818775868,True,D,2012_enacted,-10.615032869858776,3,-5.889979194062506,2,True,complete_core_expanded,36.44818468863464,31.723131012838373,1,Dexter Grimsley,D,prior_winner_match,1.0,True,False,False,incumbent_running,8503.782031533337,14286.151862639594,22789.93389417293,-25.37247303110751,0.3589527141474574,True,,,,,,,,,,,,,,,2014,"State House District 85 (2014), Alabama",45326,30103,0.5545602965185545,0.1166661130119921,0.1631564916022394,15004,acs_c15002h_white_nh_bachelors_plus_direct,54469.56,23120.42,0.8446679853223226,500.0,True,True,1,1,1,0,-25.37247303110751,,0,12.236138918829202,24.21204576980544,8.958020454178934,27.490164234455705,13.007703232979457,23.44048145565518,30,3.2922758014085707,17.539009473417,30.012298966802756
2014,house,89,5436.0,5519.0,10955.0,-0.7576449109995436,True,R,2012_enacted,-19.77855183134017,3,-13.93708365487691,2,True,complete_core_expanded,19.02090692034063,13.179438743877366,1,Alan C. Boothe,R,prior_winner_match,1.0,False,True,False,incumbent_running,6694.043187882803,10522.074347952745,17216.117535835547,-22.235159304075665,0.045757098307186,True,,,,,,,,,,,,,,,2014,"State House District 89 (2014), Alabama",45704,26445,0.4028312620339577,0.232520325203252,0.2838867071284065,16806,acs_c15002h_white_nh_bachelors_plus_direct,15129.48,191631.87,-2.509023084663389,500.0,True,True,1,-1,0,1,-22.235159304075665,,0,-0.57872600705422,19.59963292739485,-3.9581469986159044,22.979053918956534,0.012739375921550167,19.008167544419077,30,2.4602966440010827,14.336707207460936,23.96952328588542
2014,house,90,5894.0,7722.0,13616.0,-13.425381903642773,True,R,2012_enacted,-17.630529872520764,3,-14.068545248970487,2,True,complete_core_expanded,4.205147968877991,0.6431633453277144,0,,,,,False,False,True,open,3243.482290691835,6217.746802840373,9461.229093532207,-31.43634386975975,0.1079157095775232,False,,,,,,,,,,,,,,,2014,"State House District 90 (2014), Alabama",45322,31589,0.3767265345748202,0.1302668650479597,0.1542868146151254,20773,acs_c15002h_white_nh_bachelors_plus_direct,25933.06,263838.08,-2.302613390490317,500.0,True,True,1,0,0,0,-31.43634386975975,,0,5.187114526110554,-0.9819665572325622,-1.339712572131055,5.544860541009046,4.04826045460534,0.15688751427265135,30,2.4922945736672126,-4.992500993120027,4.880079455449508
2014,house,93,2773.0,9139.0,11912.0,-53.44190732034923,True,R,2012_enacted,-43.090300429555306,3,-37.96182617682679,2,True,complete_core_expanded,-10.351606890793924,-15.48008114352244,1,Steve Clouse,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,5086.000821322673,11391.932340867304,16477.933162189976,-38.26894706682104,0.0816316337158122,True,,,,,,,,,,,,,,,2014,"State House District 93 (2014), Alabama",46779,32363,0.2577011051967763,0.2037202978710255,0.2177777777777777,25200,acs_c15002h_white_nh_bachelors_plus_direct,35451.439999999995,128099.33,-1.27453246283893,500.0,True,True,1,-1,0,1,-38.26894706682104,,0,4.803603906395788,-15.155210797189712,-1.5800619786172658,-8.771544912176658,4.591264232268256,-14.94287112306218,30,2.5717337947217978,-19.888310736297594,-9.475654544129949
2014,house,98,6134.0,3276.0,9410.0,30.37194473963868,True,D,2012_enacted,27.38418441550789,3,27.40892883417653,2,True,complete_core_expanded,2.987760324130793,2.9630159054621465,1,"Napoleon Bracy, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running,13567.601609214958,8006.344373598293,21573.945982813253,25.777654398722447,0.4217663962039238,True,,,,,,,,,,,,,,,2014,"State House District 98 (2014), Alabama",44509,29518,0.614370127389966,0.1264652076698963,0.1501706484641638,11720,acs_c15002h_white_nh_bachelors_plus_direct,129972.6,19512.03,1.8748296503065087,500.0,True,True,1,1,1,0,25.777654398722447,,0,15.785238989519275,-12.797478665388482,8.103107880653226,-5.115347556522433,14.531019610784645,-11.543259286653852,30,2.853146562825918,-17.221215954180906,-5.769991638032791
2014,house,103,5608.0,2065.0,7673.0,46.17489899648117,True,D,2012_enacted,38.79317965399087,3,39.136044803412645,2,True,complete_core_expanded,7.3817193424903,7.038854193068524,0,,,,,False,False,True,open,7981.784956755038,4799.372510525327,12781.157467280364,24.899250747646725,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State House District 103 (2014), Alabama",42728,25981,0.7192005242463958,0.1529579307955814,0.21137860304437,9263,acs_c15002h_white_nh_bachelors_plus_direct,74045.27,2539.02,3.199871496821899,500.0,True,True,1,0,0,0,24.899250747646725,,0,5.108091655679958,2.2736276868103413,2.8627870925064203,4.518932249983879,4.521623866585248,2.8600954759050516,30,3.7184095795283243,-3.088186057667794,10.64569470111147
2014,senate,1,13704.0,22982.0,36686.0,-25.290301477402824,True,R,2012_enacted,-35.45808114300732,3,-35.97883967623193,2,True,complete_core_expanded,10.167779665604495,10.688538198829104,0,,,,,False,False,True,open,19302.711423606823,40711.85487317459,60014.56629678141,-35.673245297976834,0.2853320931070856,True,,,,,,,,,,,,,,,2014,"State Senate District 1 (2014), Alabama",139729,95890,0.1836483478733834,0.2173115027635832,0.2168302390546587,80902,acs_c15002h_white_nh_bachelors_plus_direct,53541.35,450165.93,-2.1209768390429247,500.0,True,True,1,0,0,0,-35.673245297976834,,0,7.7741057385371555,2.39367392706734,0.14573645283866865,10.022043212765826,6.214191563880924,3.9535881017235717,30,2.75519136426508,-0.739605836575277,9.879134932031537
2014,senate,4,8875.0,24750.0,33625.0,-47.21189591078067,True,R,2012_enacted,-45.12889221571972,3,-52.40907002049961,2,True,complete_core_expanded,-2.0830036950609454,5.197174109718944,1,Paul Bussman,R,prior_winner_match,1.0,False,True,False,incumbent_running,11014.542553966685,45306.29163605466,56320.83419002134,-60.88643674273494,0.2459425055808801,True,,,,,,,,,,,,,,,2014,"State Senate District 4 (2014), Alabama",134655,92830,0.0940626044335524,0.1317677474954217,0.1325065274151436,85792,acs_c15002h_white_nh_bachelors_plus_direct,117209.0,306800.0,-0.959608992203068,500.0,True,True,1,-1,0,1,-60.88643674273494,,0,8.68767929245875,-10.770682987519695,1.0182253461983837,-3.1012290412593293,8.287932848652002,-10.370936543712947,30,3.281293879976946,-15.973134149955177,-2.6376787721801005
2014,senate,6,17574.0,17641.0,35215.0,-0.1902598324577595,True,R,2012_enacted,-18.006382818100366,3,-18.21114997940116,2,True,complete_core_expanded,17.816122985642608,18.0208901469434,1,"Roger Bedford, Jr.",D,prior_winner_match,1.0,True,False,False,incumbent_running,18999.83038848614,33021.79259871662,52021.62298720276,-26.95410370737542,0.2745715954022871,True,,,,,,,,,,,,,,,2014,"State Senate District 6 (2014), Alabama",137305,92438,0.2294089800080113,0.156061360046734,0.167841041008612,74082,acs_c15002h_white_nh_bachelors_plus_direct,714042.38,300619.23,0.8641360105429822,500.0,True,True,1,1,1,0,-26.95410370737542,,0,17.555233043433553,0.2608899422090545,10.296957205670141,7.519165779972466,18.306683848409065,-0.4905608627664577,30,3.8402078971053237,-7.3371965051827095,7.324408357057883
2014,senate,7,12404.0,22873.0,35277.0,-29.67655979816878,True,R,2012_enacted,-28.347733770974525,3,-28.105726946981832,2,True,complete_core_expanded,-1.3288260271942534,-1.570832851186946,1,Paul L. Sanford,R,prior_winner_match,0.9230769230769232,False,True,False,incumbent_running,26314.305839711807,34559.02371845772,60873.32955816953,-13.5440560563841,0.1541831441294325,True,,,,,,,,,,,,,,,2014,"State Senate District 7 (2014), Alabama",139514,94915,0.3595123070086156,0.3507770110098509,0.4025633338330085,66710,acs_c15002h_white_nh_bachelors_plus_direct,7303.13,190401.8,-3.19723422445296,500.0,True,True,1,-1,0,1,-13.5440560563841,,0,-2.2684015604765504,0.939575533282297,-4.259074173045303,2.930248145851049,-1.996990034687371,0.6681640074931177,30,2.3675238118810324,-3.852829660726588,5.30759724768415
2014,senate,8,9322.0,24332.0,33654.0,-44.60093896713615,True,R,2012_enacted,-46.92100576436917,3,-45.56178331018852,2,True,complete_core_expanded,2.320066797233018,0.960844343052365,0,,,,,False,False,True,open,15237.369734398491,44177.90304466671,59415.2727790652,-48.708912635785005,0.2198282204901089,True,,,,,,,,,,,,,,,2014,"State Senate District 8 (2014), Alabama",138587,95946,0.1389019172072416,0.1803931378066829,0.183149148512987,84969,acs_c15002h_white_nh_bachelors_plus_direct,162358.68,350952.44,-0.769191565378736,500.0,True,True,1,0,0,0,-48.708912635785005,,0,8.795271166304998,-6.47520436907198,2.4366819360501037,-0.11661513881708574,8.709692124537879,-6.389625327304861,30,3.390970890585672,-11.866969787061624,1.7077326338970553
2014,senate,10,16216.0,17378.0,33594.0,-3.458951003155325,True,R,2012_enacted,-33.2001483652247,3,-31.002760317072635,2,True,complete_core_expanded,29.74119736206937,27.54380931391731,1,Phil Williams,R,prior_winner_match,1.0,False,True,False,incumbent_running,15084.96706020442,38769.83291195745,53854.79997216187,-43.97911767195495,0.2525760640419822,True,,,,,,,,,,,,,,,2014,"State Senate District 10 (2014), Alabama",136812,94317,0.1901295208022688,0.1463574965276673,0.1524268051371891,79343,acs_c15002h_white_nh_bachelors_plus_direct,256283.34,4133.52,4.014915855895109,500.0,True,True,1,-1,0,1,-43.97911767195495,,0,9.753357867314115,19.987839494755256,6.40243267589301,23.33876468617636,12.160210515773697,17.580986846295673,30,5.876231469964982,7.96909871501785,30.733168169067717
2014,senate,11,6981.0,24318.0,31299.0,-55.39154605578453,True,R,2012_enacted,-51.47226506232556,3,-49.69268046134214,2,True,complete_core_expanded,-3.919280993458969,-5.698865594442388,0,,,,,False,False,True,open,12907.70165629445,42005.53477140292,54913.23642769737,-52.98874189180367,0.1948060925123453,True,,,,,,,,,,,,,,,2014,"State Senate District 11 (2014), Alabama",138467,95050,0.2063018625376443,0.1641136244082062,0.1752214661702401,77890,acs_c15002h_white_nh_bachelors_plus_direct,6034.09,375813.03,-4.053388236438895,500.0,True,True,1,0,0,0,-52.98874189180367,,0,5.189234603627669,-9.108515597086637,-1.492319126280883,-2.426961867178086,3.9306704289285017,-7.849951422387471,30,3.0106815009389947,-13.848501894396321,-2.306070796117286
2014,senate,12,36062.0,47734.0,83796.0,-13.9290658265311,True,R,2012_enacted,-31.644053592993185,3,-28.877331614789547,2,True,complete_core_expanded,17.714987766462087,14.948265788258448,1,Del Marsh,R,prior_winner_match,1.0,False,True,False,incumbent_running,17287.113914566504,35042.906544130696,52330.0204586972,-33.93041407957867,0.1281502160052992,True,,,,,,,,,,,,,,,2014,"State Senate District 12 (2014), Alabama",133229,89614,0.2610092397300888,0.1675296270671993,0.1732569190450134,69446,acs_c15002h_white_nh_bachelors_plus_direct,0.0,1443159.04,,500.0,False,True,0,-1,0,1,-33.93041407957867,,0,6.212035244124108,11.50295252233798,0.5519676304631675,17.16302013599892,6.225018702065099,11.489969064396988,30,2.472092431800436,7.213024732915811,16.442656792158648
2014,senate,13,10424.0,16758.0,27182.0,-23.30218526966375,True,R,2012_enacted,-32.190764468319934,3,-29.94056067814548,2,True,complete_core_expanded,8.888579198656185,6.638375408481732,1,Gerald Dial,R,prior_winner_match,1.0,False,True,False,incumbent_running,19923.51878981969,40039.29828921825,59962.81707903794,-33.54708881152737,0.2464561040773338,True,,,,,,,,,,,,,,,2014,"State Senate District 13 (2014), Alabama",138368,93833,0.255507053654024,0.1582172583206334,0.1619790797307071,71892,acs_c15002h_white_nh_bachelors_plus_direct,153586.43,763837.51,-1.6014957798848135,500.0,True,True,1,-1,0,1,-33.54708881152737,,0,5.816355575594375,3.0722236230618094,-1.0508569292865029,9.939436127942688,4.929369320877823,3.9592098777783615,30,2.441911881724405,-0.3532333547613926,9.190367007257137
2014,senate,16,8284.0,28107.0,36391.0,-54.472259624632464,True,R,2012_enacted,-53.89091921482541,3,-52.52472232532713,2,True,complete_core_expanded,-0.5813404098070549,-1.947537299305332,1,"J.T. ""Jabo"" Waggoner",R,prior_winner_match,1.0,False,True,False,incumbent_running,16219.033886955433,28133.00623103681,44352.04011799225,-26.862287083944643,0.5196760661186861,True,,,,,,,,,,,,,,,2014,"State Senate District 16 (2014), Alabama",141359,95979,0.2500442136687441,0.5656654059742235,0.6071556445517113,75409,acs_c15002h_white_nh_bachelors_plus_direct,37241.33,38663.33,-0.0369850693548144,500.0,True,True,1,-1,0,1,-26.862287083944643,,0,-0.3062129065331778,-0.27512750327387714,-0.005192008659561598,-0.5761484011474933,-0.1625520649235228,-0.4187883448835321,30,3.8251000198847964,-6.7886049207704,7.162901695288009
2014,senate,21,12161.0,20179.0,32340.0,-24.79282622139765,True,R,2012_enacted,-37.79157132303044,3,-34.82711081016683,2,True,complete_core_expanded,12.998745101632789,10.03428458876918,1,Gerald Allen,R,prior_winner_match,1.0,False,True,False,incumbent_running,16834.39639393724,39267.140809674,56101.53720361124,-39.985971033771904,0.0782756837924512,True,,,,,,,,,,,,,,,2014,"State Senate District 21 (2014), Alabama",135720,83698,0.2081564986737401,0.274235943511195,0.2806291026036389,68097,acs_c15002h_white_nh_bachelors_plus_direct,0.0,570825.71,,500.0,False,True,0,-1,0,1,-39.985971033771904,,0,5.245420537445544,7.753324564187245,0.685412787181433,12.313332314451356,5.304612111770975,7.694132989861814,30,2.575714582291987,3.1108751578293137,13.261729127418953
2014,senate,22,11136.0,23065.0,34201.0,-34.879097102423906,True,R,2012_enacted,-41.812823422566886,3,-40.49516922163187,2,True,complete_core_expanded,6.933726320142981,5.616072119207964,0,,,,,False,False,True,open,18580.04820557648,39706.29262265626,58286.34082823274,-36.24561795590822,0.2502687955477368,True,,,,,,,,,,,,,,,2014,"State Senate District 22 (2014), Alabama",136534,92452,0.2728038437312318,0.1431229178384458,0.1589070130465292,69827,acs_c15002h_white_nh_bachelors_plus_direct,157911.08,282480.73,-0.5801853770231662,500.0,True,True,1,0,0,0,-36.24561795590822,,0,7.2502694783876755,-0.3165431582446949,2.1055128434703048,4.828213476672676,7.2439550911365025,-0.31022877099352186,30,2.9878216190144555,-5.266040542807931,6.419439917893983
2014,senate,27,10358.0,19808.0,30166.0,-31.326659152688457,True,R,2012_enacted,-24.57792672037329,3,-20.80208210144749,2,True,complete_core_expanded,-6.748732432315162,-10.524577051240968,1,Tom Whatley,R,prior_winner_match,1.0,False,True,False,incumbent_running,19508.97561513985,30855.24858135241,50364.22419649227,-22.52843788866066,0.2211667103855197,True,,,,,,,,,,,,,,,2014,"State Senate District 27 (2014), Alabama",141923,85194,0.287437554166696,0.3145174542808179,0.3559532847658584,61907,acs_c15002h_white_nh_bachelors_plus_direct,0.0,694072.11,,500.0,False,True,0,-1,0,1,-22.52843788866066,,0,3.24872432416379,-9.997456756478952,-0.19127925504411603,-6.557453177271046,3.1331215153499183,-9.88185394766508,30,2.4222274992767643,-14.152150484165338,-4.807728833849496
2014,senate,28,22147.0,8020.0,30167.0,46.829316803129245,True,D,2012_enacted,22.545190809223488,3,23.41536974015668,2,True,complete_core_expanded,24.28412599390576,23.41394706297257,1,Billy Beasley,D,prior_winner_match,1.0,True,False,False,incumbent_running,32015.05025704805,23598.281086671315,55613.331343719365,15.134445225654106,0.2038936210994923,False,,,,,,,,,,,,,,,2014,"State Senate District 28 (2014), Alabama",141852,92306,0.6522925302427882,0.1437176348233051,0.1818819633485813,35633,acs_c15002h_white_nh_bachelors_plus_direct,152059.19999999998,11412.38,2.5499745219625978,500.0,True,True,1,1,1,0,15.134445225654106,,0,12.28713160514479,11.996994388760971,10.362597329623833,13.921528664281928,13.502564738500405,10.781561255405355,30,3.354330316077135,4.73620586789096,17.796952031354817
2014,senate,30,2020.0,20896.0,22916.0,-82.3703962297085,True,R,2012_enacted,-35.29627821333924,3,-31.31663423687793,2,True,complete_core_expanded,-47.07411801636926,-51.05376199283057,0,,,,,False,False,True,open,16714.98216042552,40819.9256169582,57534.90777738372,-41.896205951698846,0.3342937170207507,True,,,,,,,,,,,,,,,2014,"State Senate District 30 (2014), Alabama",136155,91085,0.2803789798391539,0.181939946204095,0.2054438638443598,67746,acs_c15002h_white_nh_bachelors_plus_direct,547303.1,547303.1,0.0,500.0,True,True,1,0,0,0,-41.896205951698846,,0,9.117690062769505,-56.19180807913877,2.9888729169656023,-50.062990933334866,6.872775969664849,-53.94689398603411,30,3.3335986183642934,-59.588411487763835,-46.660192979872306
2014,senate,31,8627.0,23066.0,31693.0,-45.558956236392895,True,R,2012_enacted,-39.933663504299005,3,-35.03313395522146,2,True,complete_core_expanded,-5.6252927320938895,-10.525822281171436,1,Jimmy W. Holley,R,prior_winner_match,1.0,False,True,False,incumbent_running,15579.112496984468,40194.90646438973,55774.0189613742,-44.13487574645232,0.1166768147675683,True,,,,,,,,,,,,,,,2014,"State Senate District 31 (2014), Alabama",139054,91199,0.2728436434766349,0.2082478974550159,0.229885222587735,69613,acs_c15002h_white_nh_bachelors_plus_direct,0.0,364784.34,,500.0,False,True,0,-1,0,1,-44.13487574645232,,0,6.17870912647278,-11.80400185856667,0.8869012614571736,-6.5121939935510635,4.869930310152615,-10.495223042246504,30,2.5277041341933826,-14.946925554312362,-5.4535210534211425
2014,senate,35,6862.0,19173.0,26035.0,-47.286345304397926,True,R,2012_enacted,-44.328491840269216,3,-42.66134801350046,2,True,complete_core_expanded,-2.95785346412871,-4.624997290897468,0,,,,,False,False,True,open,19116.94433503606,35100.4444480579,54217.38878309396,-29.48039452244112,0.4217663962039239,True,,,,,,,,,,,,,,,2014,"State Senate District 35 (2014), Alabama",135366,90464,0.2870809509034765,0.2231384860275911,0.2281584187624456,67795,acs_c15002h_white_nh_bachelors_plus_direct,39112.08,201028.87,-1.626798524310996,500.0,True,True,1,0,0,0,-29.48039452244112,,0,4.9478421467571545,-7.905695610885864,0.4217387763727487,-3.379592240501459,4.904540220847974,-7.862393684976684,30,2.6051203200570985,-12.236016341993023,-2.092271127346969
2018,house,2,4798.0,13056.0,17854.0,-46.25294051753109,True,R,2017_remedial,-47.96248075858536,5,-45.21955761721452,2,True,complete_core_expanded,1.7095402410542704,-1.0333829003165675,1,Lynn Greer,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,4753.487582706454,12016.84164725231,16770.329229958763,-43.31074223379284,0.4290658730024704,True,3888.402011447306,14950.325670055025,18838.72768150233,-58.719059193521744,0.3028998757129389,True,-15.408316959728907,,,,,,,,2018,"State House District 2 (2018), Alabama",46325,33440,0.0998812736103615,0.2832834928229665,0.2819397559075565,30808,acs_c15002h_white_nh_bachelors_plus_direct,13118.57,99343.43,-1.9921689564475524,500.0,True,True,1,-1,0,1,-58.719059193521744,-15.408316959728907,1,1.2355845126138965,0.4739557284403739,6.037740425526505,-4.328200184472235,0.7431122517537729,0.9664279893004974,30,1.4520946580549332,-1.896311957937071,3.778161014989443
2018,house,3,8540.0,9448.0,17988.0,-5.047809650878364,True,R,2017_remedial,-12.176966175033195,5,-9.953748426512602,2,True,complete_core_expanded,7.129156524154832,4.905938775634239,0,,,,,False,False,True,open,8449.194099282347,11248.636645324485,19697.83074460683,-14.211933193753374,0.1526615465644412,True,7779.767801730871,13105.042047658577,20884.809849389447,-25.49831329244008,0.0529393030545638,True,-11.286380098686704,,,,,,,,2018,"State House District 3 (2018), Alabama",46264,32942,0.274533114300536,0.2025985064659098,0.222565687789799,24586,acs_c15002h_white_nh_bachelors_plus_direct,0.0,294060.47,,500.0,False,True,0,0,0,0,-25.49831329244008,-11.286380098686704,1,3.2996241630302263,3.8295323611246053,6.67441375148252,0.45474277267231145,3.0714087372665393,4.057747786888292,30,1.9026559610820302,0.5403676674823893,7.675000807322601
2018,house,4,4325.0,11074.0,15399.0,-43.82752126761478,True,R,2017_remedial,-40.924611451322576,5,-38.56750057725539,2,True,complete_core_expanded,-2.902909816292201,-5.26002069035939,0,,,,,False,False,True,open,6459.229665055657,18067.37121671515,24526.60088177081,-47.32878236008296,0.4600309705565559,True,4810.198587221064,14422.24113303422,19232.439720255286,-49.97827985229514,0.1599970657772424,True,-2.649497492212177,,,,,,,,2018,"State House District 4 (2018), Alabama",47879,31989,0.248543202656697,0.2889743349276313,0.3210728881482363,25203,acs_c15002h_white_nh_bachelors_plus_direct,0.0,121534.58,,500.0,False,True,0,0,0,0,-49.97827985229514,-2.649497492212177,1,2.5335165099306756,-5.436426326222877,4.713185878359834,-7.616095694652035,1.6586489127113615,-4.561558729003563,30,1.8327198225614465,-8.093111051417171,-1.3042985698799956
2018,house,5,4725.0,12395.0,17120.0,-44.80140186915888,True,R,2017_remedial,-41.40477683112026,5,-39.07777568887117,2,True,complete_core_expanded,-3.3966250380386214,-5.723626180287717,1,Danny F. Crawford,R,wikipedia_incumbent_annotation,0.9333333333333332,False,True,False,incumbent_running,3812.1314215633447,9672.8343787183,13484.965800281643,-43.46101461401222,0.4931854470802919,True,4440.959137663996,15459.58379319686,19900.54293086085,-55.36846252795287,0.1479174776177501,True,-11.907447913940644,,,,,,,,2018,"State House District 5 (2018), Alabama",50468,35096,0.2347428073234524,0.2338728060177798,0.245607114681202,27886,acs_c15002h_white_nh_bachelors_plus_direct,9037.53,30521.19,-1.1794359772754466,500.0,True,True,1,-1,0,1,-55.36846252795287,-11.907447913940644,1,0.3390381067118806,-3.735663144750502,5.229674379632778,-8.6262994176714,0.034218045151192644,-3.430843083189814,30,1.435226396937161,-6.379983259153966,-0.3971338476426082
2018,house,7,3592.0,10892.0,14484.0,-50.4004418668876,True,R,2017_remedial,-55.80914707880221,5,-50.478777813072064,2,True,complete_core_expanded,5.408705211914615,0.0783359461844668,0,,,,,False,False,True,open,5159.788046331684,10683.220199930718,15843.0082462624,-34.863531393427714,0.5022890776669635,True,2936.6627354719035,14235.402415313043,17172.065150784947,-65.79720948312769,0.0938358595797391,True,-30.93367808969997,,,,,,,,2018,"State House District 7 (2018), Alabama",45377,31302,0.159045331335258,0.1299278001405661,0.1207559855077877,26773,acs_c15002h_white_nh_bachelors_plus_direct,21598.87,77240.03,-1.2578438353309842,500.0,True,True,1,0,0,0,-65.79720948312769,-30.93367808969997,1,3.585290741650918,1.823414470263697,9.372018255538832,-3.9633130436242165,3.8947811357655984,1.5139240761490167,30,1.8899856143874487,-2.197898923766175,5.147323088053387
2018,house,8,5469.0,8803.0,14272.0,-23.36042600896861,True,R,2017_remedial,-24.733358168464672,5,-22.47907535291811,2,True,complete_core_expanded,1.372932159496063,-0.8813506560505004,1,Terri Collins,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,5980.451385432062,10601.47010663255,16581.92149206461,-27.867812083249262,0.4449723530616424,True,5933.270104130018,11827.681088073774,17760.951192203793,-33.187473577040855,0.1660237997537956,True,-5.3196614937915925,,,,,,,,2018,"State House District 8 (2018), Alabama",45373,31540,0.3629030480682343,0.2027901077996195,0.2380542206909058,22058,acs_c15002h_white_nh_bachelors_plus_direct,0.0,104734.3,,500.0,False,True,0,-1,0,1,-33.187473577040855,-5.3196614937915925,1,0.15075982830949375,1.2221723311865693,3.9436168028315897,-2.5706846433355266,-0.23306692272892748,1.6059990822249905,30,1.7566198269293887,-2.090539680536464,5.024195394689251
2018,house,10,8565.0,11240.0,19805.0,-13.506690229739965,True,R,2017_remedial,-8.434629061219503,5,-7.800785414877216,2,True,complete_core_expanded,-5.072061168520461,-5.705904814862748,1,Mike Ball,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,7178.093804337017,10995.65234080857,18173.74614514559,-21.005897771336848,0.2425220191368104,True,9070.658417530878,13102.86555207754,22173.523969608417,-18.184782626673613,0.0775360701579341,True,2.821115144663235,,,,,,,,2018,"State House District 10 (2018), Alabama",53312,36543,0.3369410264105642,0.4864406315847084,0.5100713469194686,25369,acs_c15002h_white_nh_bachelors_plus_direct,9235.94,164049.88999999998,-2.82738961392822,500.0,True,True,1,-1,0,1,-18.184782626673613,2.821115144663235,1,-6.656249765232845,1.5841885967123837,-2.4104938997832877,-2.6615672687371736,-6.393009004234171,1.32094783571371,30,1.718926215251411,-2.3540815129716592,4.366664102526096
2018,house,15,6951.0,14212.0,21163.0,-34.30988045173179,True,R,2017_remedial,-30.040773082725043,5,-27.040890989604613,2,True,complete_core_expanded,-4.269107369006751,-7.2689894621271804,1,Allen Farley,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running,12614.95895084156,14536.514757366582,27151.47370820814,-7.077169464816631,0.8884122652785287,True,12071.967158408002,12836.53795812005,24908.505116528053,-3.069517002867894,0.8687607214458427,True,4.007652461948736,,,,,,,,2018,"State House District 15 (2018), Alabama",45352,31719,0.2337713882518962,0.3738768561430057,0.3525128327563567,25131,acs_c15002h_white_nh_bachelors_plus_direct,12219.26,39444.83,-1.1443818719541008,500.0,True,True,1,-1,0,1,-3.069517002867894,4.007652461948736,1,-0.09511896229602446,-4.173988406710727,4.363183858125437,-8.632291227132189,0.18513428695335987,-4.454241655960111,30,1.6191961042154166,-7.200254766610515,-0.9903520563268607
